year,age_gr,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,West,Not employed: no further information,0.08920,292,2510,0.07804,0.10035
1995,17-29 y.,East,Blue-collar worker,0.26708,200,790,0.23621,0.29796
1995,17-29 y.,East,White-collar worker,0.18327,142,790,0.15627,0.21026
1995,17-29 y.,East,Apprentice/ Trainee/ Intern,0.31816,321,790,0.28566,0.35066
1995,17-29 y.,East,Not employed: registered unemployed,0.11109,82,790,0.08916,0.13302
1995,17-29 y.,East,Not employed: no further information,0.06644,45,790,0.04906,0.08382
1995,30-45 y.,West,Self-employed,0.08012,224,3132,0.07061,0.08963
1995,30-45 y.,West,Blue-collar worker,0.23596,927,3132,0.22109,0.25083
1995,30-45 y.,West,Civil servant,0.07514,179,3132,0.06591,0.08438
1995,30-45 y.,West,White-collar worker,0.38183,1072,3132,0.36481,0.39884
1995,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01880,51,3132,0.01405,0.02356
1995,30-45 y.,West,Not employed: registered unemployed,0.05203,184,3132,0.04425,0.05981
1995,30-45 y.,West,Not employed: no further information,0.14659,495,3132,0.13420,0.15898
1995,30-45 y.,East,Self-employed,0.08223,102,1227,0.06685,0.09761
1995,30-45 y.,East,Blue-collar worker,0.35499,436,1227,0.32820,0.38178
1995,30-45 y.,East,White-collar worker,0.36002,493,1227,0.33315,0.38689
1995,30-45 y.,East,Not employed: registered unemployed,0.12733,158,1227,0.10867,0.14599
1995,30-45 y.,East,Not employed: no further information,0.02839,38,1227,0.01909,0.03769
1995,46-65 y.,West,Self-employed,0.06178,162,2784,0.05283,0.07072
1995,46-65 y.,West,Blue-collar worker,0.19068,724,2784,0.17608,0.20527
1995,46-65 y.,West,Civil servant,0.05562,129,2784,0.04711,0.06414
1995,46-65 y.,West,White-collar worker,0.26718,623,2784,0.25074,0.28362
1995,46-65 y.,West,Not employed: Pensioner,0.19941,488,2784,0.18457,0.21426
1995,46-65 y.,West,Not employed: registered unemployed,0.07755,230,2784,0.06762,0.08749
1995,46-65 y.,West,Not employed: no further information,0.14372,428,2784,0.13068,0.15675
1995,46-65 y.,East,Self-employed,0.04246,50,1141,0.03076,0.05417
1995,46-65 y.,East,Blue-collar worker,0.16985,223,1141,0.14806,0.19165
1995,46-65 y.,East,White-collar worker,0.26133,334,1141,0.23583,0.28684
1995,46-65 y.,East,Not employed: Pensioner,0.33469,347,1141,0.30730,0.36208
1995,46-65 y.,East,Not employed: registered unemployed,0.16596,187,1141,0.14436,0.18755
1995,66 and older,West,Not employed: Pensioner,0.95413,1053,1084,0.94167,0.96659
1995,66 and older,West,Not employed: no further information,0.01696,31,1084,0.00927,0.02465
1995,66 and older,East,Not employed: Pensioner,0.99343,403,403,0.98554,1.00133
1996,17-29 y.,West,Self-employed,0.02092,49,2291,0.01506,0.02678
1996,17-29 y.,West,Blue-collar worker,0.19142,505,2291,0.17530,0.20753
1996,17-29 y.,West,Civil servant,0.03236,61,2291,0.02511,0.03960
1996,17-29 y.,West,White-collar worker,0.24546,548,2291,0.22783,0.26309
1996,17-29 y.,West,Apprentice/ Trainee/ Intern,0.32671,688,2291,0.30750,0.34592
1996,17-29 y.,West,Not employed: registered unemployed,0.06471,160,2291,0.05464,0.07479
1996,17-29 y.,West,Not employed: no further information,0.09645,280,2291,0.08436,0.10854
1996,17-29 y.,East,Blue-collar worker,0.25822,181,776,0.22741,0.28904
1996,17-29 y.,East,White-collar worker,0.15186,133,776,0.12660,0.17713
1996,17-29 y.,East,Apprentice/ Trainee/ Intern,0.33157,331,776,0.29842,0.36471
1996,17-29 y.,East,Not employed: registered unemployed,0.10927,82,776,0.08731,0.13124
1996,17-29 y.,East,Not employed: no further information,0.07503,49,776,0.05648,0.09358
1996,30-45 y.,West,Self-employed,0.07894,230,3147,0.06952,0.08836
1996,30-45 y.,West,Blue-collar worker,0.23806,929,3147,0.22317,0.25294
1996,30-45 y.,West,Civil servant,0.06701,169,3147,0.05827,0.07574
1996,30-45 y.,West,White-collar worker,0.40225,1113,3147,0.38512,0.41939
1996,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01899,60,3147,0.01422,0.02376
1996,30-45 y.,West,Not employed: registered unemployed,0.04554,153,3147,0.03825,0.05282
1996,30-45 y.,West,Not employed: no further information,0.13788,493,3147,0.12583,0.14993
1996,30-45 y.,East,Self-employed,0.08143,98,1204,0.06597,0.09688
1996,30-45 y.,East,Blue-collar worker,0.34203,425,1204,0.31522,0.36884
1996,30-45 y.,East,White-collar worker,0.35481,472,1204,0.32777,0.38185
1996,30-45 y.,East,Not employed: registered unemployed,0.13979,165,1204,0.12020,0.15939
1996,30-45 y.,East,Not employed: no further information,0.03334,44,1204,0.02319,0.04348
1996,46-65 y.,West,Self-employed,0.06731,168,2716,0.05788,0.07673
1996,46-65 y.,West,Blue-collar worker,0.18487,673,2716,0.17027,0.19947
1996,46-65 y.,West,Civil servant,0.05475,126,2716,0.04620,0.06331
1996,46-65 y.,West,White-collar worker,0.26062,616,2716,0.24411,0.27713
1996,46-65 y.,West,Not employed: Pensioner,0.20332,491,2716,0.18818,0.21846
1996,46-65 y.,West,Not employed: registered unemployed,0.08381,234,2716,0.07339,0.09424
1996,46-65 y.,West,Not employed: no further information,0.13825,408,2716,0.12527,0.15123
1996,46-65 y.,East,Self-employed,0.04423,58,1125,0.03221,0.05625
1996,46-65 y.,East,Blue-collar worker,0.17092,219,1125,0.14891,0.19293
1996,46-65 y.,East,White-collar worker,0.24083,308,1125,0.21584,0.26583
1996,46-65 y.,East,Not employed: Pensioner,0.34101,341,1125,0.31330,0.36873
1996,46-65 y.,East,Not employed: registered unemployed,0.16263,199,1125,0.14106,0.18421
1996,66 and older,West,Not employed: Pensioner,0.94731,1058,1090,0.93404,0.96058
1996,66 and older,West,Not employed: no further information,0.01952,32,1090,0.01131,0.02774
1996,66 and older,East,Not employed: Pensioner,0.99306,414,414,0.98505,1.00106
1997,17-29 y.,West,Self-employed,0.02125,51,2161,0.01516,0.02733
1997,17-29 y.,West,Blue-collar worker,0.19017,454,2161,0.17362,0.20672
1997,17-29 y.,West,Civil servant,0.03410,58,2161,0.02645,0.04175
1997,17-29 y.,West,White-collar worker,0.22900,502,2161,0.21128,0.24672
1997,17-29 y.,West,Apprentice/ Trainee/ Intern,0.34984,699,2161,0.32973,0.36996
1997,17-29 y.,West,Not employed: registered unemployed,0.06531,152,2161,0.05489,0.07573
1997,17-29 y.,West,Not employed: no further information,0.08919,245,2161,0.07717,0.10121
1997,17-29 y.,East,Blue-collar worker,0.18302,140,754,0.15540,0.21064
1997,17-29 y.,East,White-collar worker,0.17139,148,754,0.14448,0.19831
1997,17-29 y.,East,Apprentice/ Trainee/ Intern,0.35386,342,754,0.31971,0.38802
1997,17-29 y.,East,Not employed: registered unemployed,0.11745,84,754,0.09445,0.14044
1997,17-29 y.,East,Not employed: no further information,0.05928,40,754,0.04241,0.07615
1997,30-45 y.,West,Self-employed,0.07571,224,3147,0.06647,0.08495
1997,30-45 y.,West,Blue-collar worker,0.22889,897,3147,0.21421,0.24357
1997,30-45 y.,West,Civil servant,0.06760,173,3147,0.05883,0.07637
1997,30-45 y.,West,White-collar worker,0.40095,1122,3147,0.38383,0.41808
1997,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01795,55,3147,0.01331,0.02259
1997,30-45 y.,West,Not employed: registered unemployed,0.06008,189,3147,0.05177,0.06838
1997,30-45 y.,West,Not employed: no further information,0.13836,487,3147,0.12630,0.15043
1997,30-45 y.,East,Self-employed,0.08628,98,1146,0.07002,0.10255
1997,30-45 y.,East,Blue-collar worker,0.31087,356,1146,0.28407,0.33768
1997,30-45 y.,East,Civil servant,0.02895,32,1146,0.01924,0.03867
1997,30-45 y.,East,White-collar worker,0.36564,457,1146,0.33775,0.39354
1997,30-45 y.,East,Not employed: registered unemployed,0.13272,156,1146,0.11307,0.15237
1997,30-45 y.,East,Not employed: no further information,0.03943,47,1146,0.02816,0.05071
1997,46-65 y.,West,Self-employed,0.06332,159,2670,0.05408,0.07256
1997,46-65 y.,West,Blue-collar worker,0.16895,601,2670,0.15474,0.18317
1997,46-65 y.,West,Civil servant,0.05537,129,2670,0.04670,0.06405
1997,46-65 y.,West,White-collar worker,0.27378,625,2670,0.25687,0.29070
1997,46-65 y.,West,Not employed: Pensioner,0.21465,512,2670,0.19908,0.23023
1997,46-65 y.,West,Not employed: registered unemployed,0.08411,250,2670,0.07358,0.09464
1997,46-65 y.,West,Not employed: no further information,0.13717,394,2670,0.12412,0.15022
1997,46-65 y.,East,Self-employed,0.04553,59,1132,0.03338,0.05768
1997,46-65 y.,East,Blue-collar worker,0.14946,212,1132,0.12868,0.17024
1997,46-65 y.,East,White-collar worker,0.25278,330,1132,0.22745,0.27811
1997,46-65 y.,East,Not employed: Pensioner,0.33555,326,1132,0.30804,0.36307
1997,46-65 y.,East,Not employed: registered unemployed,0.18641,205,1132,0.16371,0.20911
1997,66 and older,West,Not employed: Pensioner,0.95563,1084,1084,0.94337,0.96790
1997,66 and older,East,Not employed: Pensioner,0.98895,431,431,0.97906,0.99883
1998,17-29 y.,West,Self-employed,0.01747,43,2260,0.01207,0.02288
1998,17-29 y.,West,Blue-collar worker,0.18033,438,2260,0.16447,0.19618
1998,17-29 y.,West,Civil servant,0.02443,49,2260,0.01807,0.03080
1998,17-29 y.,West,White-collar worker,0.23175,532,2260,0.21435,0.24915
1998,17-29 y.,West,Apprentice/ Trainee/ Intern,0.37404,796,2260,0.35409,0.39399
1998,17-29 y.,West,Not employed: registered unemployed,0.05564,140,2260,0.04619,0.06509
1998,17-29 y.,West,Not employed: no further information,0.09772,262,2260,0.08548,0.10997
1998,17-29 y.,East,Blue-collar worker,0.18539,147,804,0.15851,0.21227
1998,17-29 y.,East,White-collar worker,0.18882,158,804,0.16175,0.21589
1998,17-29 y.,East,Apprentice/ Trainee/ Intern,0.36345,359,804,0.33018,0.39672
1998,17-29 y.,East,Not employed: registered unemployed,0.11731,95,804,0.09505,0.13956
1998,17-29 y.,East,Not employed: no further information,0.06224,45,804,0.04553,0.07894
1998,30-45 y.,West,Self-employed,0.07996,277,3546,0.07103,0.08889
1998,30-45 y.,West,Blue-collar worker,0.23155,960,3546,0.21766,0.24544
1998,30-45 y.,West,Civil servant,0.06030,186,3546,0.05246,0.06814
1998,30-45 y.,West,White-collar worker,0.40728,1323,3546,0.39111,0.42345
1998,30-45 y.,West,Apprentice/ Trainee/ Intern,0.02406,77,3546,0.01902,0.02910
1998,30-45 y.,West,Not employed: registered unemployed,0.05040,175,3546,0.04320,0.05760
1998,30-45 y.,West,Not employed: no further information,0.13666,548,3546,0.12535,0.14797
1998,30-45 y.,East,Self-employed,0.07842,92,1214,0.06329,0.09355
1998,30-45 y.,East,Blue-collar worker,0.32915,402,1214,0.30271,0.35560
1998,30-45 y.,East,Civil servant,0.02544,33,1214,0.01658,0.03430
1998,30-45 y.,East,White-collar worker,0.34059,452,1214,0.31392,0.36726
1998,30-45 y.,East,Not employed: registered unemployed,0.15871,192,1214,0.13815,0.17927
1998,30-45 y.,East,Not employed: no further information,0.03836,43,1214,0.02755,0.04917
1998,46-65 y.,West,Self-employed,0.06858,203,3111,0.05969,0.07746
1998,46-65 y.,West,Blue-collar worker,0.17277,655,3111,0.15948,0.18605
1998,46-65 y.,West,Civil servant,0.06039,171,3111,0.05202,0.06876
1998,46-65 y.,West,White-collar worker,0.27036,754,3111,0.25475,0.28597
1998,46-65 y.,West,Not employed: Pensioner,0.21286,627,3111,0.19847,0.22724
1998,46-65 y.,West,Not employed: registered unemployed,0.07573,250,3111,0.06643,0.08502
1998,46-65 y.,West,Not employed: no further information,0.13616,451,3111,0.12411,0.14822
1998,46-65 y.,East,Self-employed,0.04820,70,1228,0.03622,0.06019
1998,46-65 y.,East,Blue-collar worker,0.16052,231,1228,0.13998,0.18106
1998,46-65 y.,East,White-collar worker,0.24027,334,1228,0.21637,0.26418
1998,46-65 y.,East,Not employed: Pensioner,0.34372,362,1228,0.31714,0.37029
1998,46-65 y.,East,Not employed: registered unemployed,0.18116,231,1228,0.15961,0.20272
1998,66 and older,West,Not employed: Pensioner,0.94789,1291,1333,0.93595,0.95982
1998,66 and older,West,Not employed: no further information,0.02208,42,1333,0.01419,0.02997
1998,66 and older,East,Not employed: Pensioner,0.99178,470,470,0.98360,0.99995
1999,17-29 y.,West,Self-employed,0.01988,44,2109,0.01392,0.02583
1999,17-29 y.,West,Blue-collar worker,0.18144,423,2109,0.16499,0.19790
1999,17-29 y.,West,Civil servant,0.02283,43,2109,0.01645,0.02921
1999,17-29 y.,West,White-collar worker,0.24971,537,2109,0.23123,0.26819
1999,17-29 y.,West,Apprentice/ Trainee/ Intern,0.36537,724,2109,0.34482,0.38593
1999,17-29 y.,West,Not employed: registered unemployed,0.05206,110,2109,0.04258,0.06155
1999,17-29 y.,West,Not employed: no further information,0.09217,228,2109,0.07982,0.10451
1999,17-29 y.,East,Blue-collar worker,0.18324,135,769,0.15588,0.21060
1999,17-29 y.,East,White-collar worker,0.19549,169,769,0.16744,0.22354
1999,17-29 y.,East,Apprentice/ Trainee/ Intern,0.38238,344,769,0.34801,0.41675
1999,17-29 y.,East,Not employed: registered unemployed,0.10759,81,769,0.08568,0.12951
1999,17-29 y.,East,Not employed: no further information,0.04618,40,769,0.03134,0.06102
1999,30-45 y.,West,Self-employed,0.08988,288,3467,0.08036,0.09940
1999,30-45 y.,West,Blue-collar worker,0.24682,976,3467,0.23247,0.26118
1999,30-45 y.,West,Civil servant,0.06066,185,3467,0.05271,0.06860
1999,30-45 y.,West,White-collar worker,0.40726,1324,3467,0.39090,0.42361
1999,30-45 y.,West,Apprentice/ Trainee/ Intern,0.02257,71,3467,0.01762,0.02751
1999,30-45 y.,West,Not employed: registered unemployed,0.04416,141,3467,0.03732,0.05100
1999,30-45 y.,West,Not employed: no further information,0.12195,482,3467,0.11106,0.13285
1999,30-45 y.,East,Self-employed,0.08752,95,1151,0.07119,0.10385
1999,30-45 y.,East,Blue-collar worker,0.35280,416,1151,0.32518,0.38042
1999,30-45 y.,East,White-collar worker,0.33455,448,1151,0.30728,0.36182
1999,30-45 y.,East,Not employed: registered unemployed,0.12349,145,1151,0.10448,0.14251
1999,30-45 y.,East,Not employed: no further information,0.04001,47,1151,0.02868,0.05134
1999,46-65 y.,West,Self-employed,0.07434,205,2944,0.06486,0.08382
1999,46-65 y.,West,Blue-collar worker,0.17903,612,2944,0.16518,0.19288
1999,46-65 y.,West,Civil servant,0.05497,154,2944,0.04673,0.06320
1999,46-65 y.,West,White-collar worker,0.27982,731,2944,0.26360,0.29604
1999,46-65 y.,West,Not employed: Pensioner,0.21873,622,2944,0.20379,0.23366
1999,46-65 y.,West,Not employed: registered unemployed,0.06625,218,2944,0.05727,0.07524
1999,46-65 y.,West,Not employed: no further information,0.12538,402,2944,0.11342,0.13734
1999,46-65 y.,East,Self-employed,0.04693,70,1186,0.03489,0.05897
1999,46-65 y.,East,Blue-collar worker,0.17459,239,1186,0.15298,0.19621
1999,46-65 y.,East,White-collar worker,0.24701,328,1186,0.22245,0.27157
1999,46-65 y.,East,Not employed: Pensioner,0.33517,358,1186,0.30830,0.36205
1999,46-65 y.,East,Not employed: registered unemployed,0.15613,191,1186,0.13547,0.17680
1999,66 and older,West,Not employed: Pensioner,0.95086,1238,1273,0.93898,0.96274
1999,66 and older,West,Not employed: no further information,0.01815,35,1273,0.01081,0.02548
1999,66 and older,East,Not employed: Pensioner,0.99205,479,479,0.98409,1.00001
2000,17-29 y.,West,Self-employed,0.02483,71,3364,0.01957,0.03009
2000,17-29 y.,West,Blue-collar worker,0.19122,642,3364,0.17793,0.20451
2000,17-29 y.,West,Civil servant,0.02072,65,3364,0.01591,0.02554
2000,17-29 y.,West,White-collar worker,0.25598,793,3364,0.24123,0.27073
2000,17-29 y.,West,Apprentice/ Trainee/ Intern,0.35253,1248,3364,0.33639,0.36868
2000,17-29 y.,West,Not employed: Military/Community Service,0.01709,60,3364,0.01271,0.02147
2000,17-29 y.,West,Not employed: registered unemployed,0.03953,134,3364,0.03294,0.04611
2000,17-29 y.,West,Not employed: no further information,0.09278,351,3364,0.08297,0.10258
2000,17-29 y.,East,Blue-collar worker,0.17696,190,1141,0.15481,0.19912
2000,17-29 y.,East,White-collar worker,0.18693,221,1141,0.16430,0.20956
2000,17-29 y.,East,Apprentice/ Trainee/ Intern,0.39696,521,1141,0.36856,0.42536
2000,17-29 y.,East,Not employed: Military/Community Service,0.03337,41,1141,0.02295,0.04380
2000,17-29 y.,East,Not employed: registered unemployed,0.10149,111,1141,0.08396,0.11902
2000,17-29 y.,East,Not employed: no further information,0.04126,57,1141,0.02971,0.05280
2000,30-45 y.,West,Self-employed,0.08732,529,6328,0.08036,0.09428
2000,30-45 y.,West,Blue-collar worker,0.25343,1632,6328,0.24271,0.26415
2000,30-45 y.,West,Civil servant,0.05065,323,6328,0.04525,0.05605
2000,30-45 y.,West,White-collar worker,0.41969,2544,6328,0.40753,0.43186
2000,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01460,93,6328,0.01164,0.01756
2000,30-45 y.,West,Not employed: Pensioner,0.00459,32,6328,0.00292,0.00625
2000,30-45 y.,West,Not employed: registered unemployed,0.03590,254,6328,0.03131,0.04048
2000,30-45 y.,West,Not employed: no further information,0.13013,921,6328,0.12184,0.13842
2000,30-45 y.,East,Self-employed,0.09651,159,1778,0.08278,0.11024
2000,30-45 y.,East,Blue-collar worker,0.32525,566,1778,0.30347,0.34703
2000,30-45 y.,East,Civil servant,0.02049,43,1778,0.01391,0.02708
2000,30-45 y.,East,White-collar worker,0.35551,690,1778,0.33326,0.37777
2000,30-45 y.,East,Not employed: registered unemployed,0.14045,256,1778,0.12429,0.15660
2000,30-45 y.,East,Not employed: no further information,0.03620,64,1778,0.02752,0.04489
2000,46-65 y.,West,Self-employed,0.07475,399,5786,0.06797,0.08152
2000,46-65 y.,West,Blue-collar worker,0.18782,1081,5786,0.17776,0.19788
2000,46-65 y.,West,Civil servant,0.05389,349,5786,0.04807,0.05971
2000,46-65 y.,West,White-collar worker,0.27605,1514,5786,0.26453,0.28757
2000,46-65 y.,West,Not employed: Pensioner,0.21216,1239,5786,0.20163,0.22270
2000,46-65 y.,West,Not employed: registered unemployed,0.05463,352,5786,0.04877,0.06049
2000,46-65 y.,West,Not employed: no further information,0.13605,852,5786,0.12722,0.14489
2000,46-65 y.,East,Self-employed,0.05469,117,1909,0.04449,0.06490
2000,46-65 y.,East,Blue-collar worker,0.16768,329,1909,0.15091,0.18444
2000,46-65 y.,East,Civil servant,0.01730,37,1909,0.01145,0.02315
2000,46-65 y.,East,White-collar worker,0.26898,533,1909,0.24908,0.28888
2000,46-65 y.,East,Not employed: Pensioner,0.32474,592,1909,0.30373,0.34575
2000,46-65 y.,East,Not employed: registered unemployed,0.14467,301,1909,0.12889,0.16046
2000,66 and older,West,Self-employed,0.01852,46,2677,0.01342,0.02363
2000,66 and older,West,Not employed: Pensioner,0.93560,2537,2677,0.92630,0.94490
2000,66 and older,West,Not employed: no further information,0.02932,94,2677,0.02293,0.03571
2000,66 and older,East,Not employed: Pensioner,0.98713,866,866,0.97961,0.99464
2001,17-29 y.,West,Self-employed,0.02434,61,2977,0.01880,0.02987
2001,17-29 y.,West,Blue-collar worker,0.18833,545,2977,0.17428,0.20237
2001,17-29 y.,West,Civil servant,0.01814,61,2977,0.01334,0.02293
2001,17-29 y.,West,White-collar worker,0.23488,660,2977,0.21965,0.25011
2001,17-29 y.,West,Apprentice/ Trainee/ Intern,0.37236,1172,2977,0.35499,0.38973
2001,17-29 y.,West,Not employed: Military/Community Service,0.02586,66,2977,0.02016,0.03157
2001,17-29 y.,West,Not employed: registered unemployed,0.04773,140,2977,0.04007,0.05539
2001,17-29 y.,West,Not employed: no further information,0.08111,272,2977,0.07130,0.09092
2001,17-29 y.,East,Blue-collar worker,0.17909,178,1024,0.15559,0.20259
2001,17-29 y.,East,White-collar worker,0.17383,199,1024,0.15061,0.19705
2001,17-29 y.,East,Apprentice/ Trainee/ Intern,0.42536,495,1024,0.39506,0.45565
2001,17-29 y.,East,Not employed: registered unemployed,0.10029,107,1024,0.08189,0.11870
2001,17-29 y.,East,Not employed: no further information,0.03362,45,1024,0.02257,0.04466
2001,30-45 y.,West,Self-employed,0.08382,461,5666,0.07660,0.09104
2001,30-45 y.,West,Blue-collar worker,0.24991,1452,5666,0.23864,0.26118
2001,30-45 y.,West,Civil servant,0.05174,288,5666,0.04597,0.05751
2001,30-45 y.,West,White-collar worker,0.43188,2352,5666,0.41898,0.44477
2001,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01377,75,5666,0.01074,0.01681
2001,30-45 y.,West,Not employed: Pensioner,0.00576,37,5666,0.00379,0.00773
2001,30-45 y.,West,Not employed: registered unemployed,0.04110,235,5666,0.03593,0.04627
2001,30-45 y.,West,Not employed: no further information,0.11853,766,5666,0.11012,0.12695
2001,30-45 y.,East,Self-employed,0.08976,135,1593,0.07572,0.10380
2001,30-45 y.,East,Blue-collar worker,0.30682,490,1593,0.28416,0.32947
2001,30-45 y.,East,Civil servant,0.02799,45,1593,0.01988,0.03609
2001,30-45 y.,East,White-collar worker,0.36502,633,1593,0.34137,0.38867
2001,30-45 y.,East,Not employed: registered unemployed,0.14602,229,1593,0.12867,0.16336
2001,30-45 y.,East,Not employed: no further information,0.03240,61,1593,0.02370,0.04110
2001,46-65 y.,West,Self-employed,0.07915,385,5224,0.07183,0.08647
2001,46-65 y.,West,Blue-collar worker,0.18339,980,5224,0.17289,0.19388
2001,46-65 y.,West,Civil servant,0.05697,321,5224,0.05069,0.06326
2001,46-65 y.,West,White-collar worker,0.27699,1419,5224,0.26485,0.28913
2001,46-65 y.,West,Not employed: Pensioner,0.21360,1118,5224,0.20248,0.22471
2001,46-65 y.,West,Not employed: registered unemployed,0.06277,315,5224,0.05620,0.06935
2001,46-65 y.,West,Not employed: no further information,0.12074,686,5224,0.11190,0.12958
2001,46-65 y.,East,Self-employed,0.05221,104,1809,0.04196,0.06247
2001,46-65 y.,East,Blue-collar worker,0.17695,329,1809,0.15936,0.19454
2001,46-65 y.,East,Civil servant,0.01801,37,1809,0.01188,0.02414
2001,46-65 y.,East,White-collar worker,0.27050,512,1809,0.25002,0.29098
2001,46-65 y.,East,Not employed: Pensioner,0.31253,543,1809,0.29117,0.33390
2001,46-65 y.,East,Not employed: registered unemployed,0.15182,284,1809,0.13528,0.16836
2001,66 and older,West,Self-employed,0.01587,40,2507,0.01097,0.02076
2001,66 and older,West,Not employed: Pensioner,0.93618,2384,2507,0.92661,0.94575
2001,66 and older,West,Not employed: no further information,0.02843,83,2507,0.02192,0.03494
2001,66 and older,East,Not employed: Pensioner,0.98350,826,826,0.97481,0.99219
2002,17-29 y.,West,Self-employed,0.01685,53,3052,0.01229,0.02142
2002,17-29 y.,West,Blue-collar worker,0.16541,460,3052,0.15223,0.17859
2002,17-29 y.,West,Civil servant,0.01699,63,3052,0.01240,0.02157
2002,17-29 y.,West,White-collar worker,0.23975,700,3052,0.22460,0.25490
2002,17-29 y.,West,Apprentice/ Trainee/ Intern,0.40009,1318,3052,0.38270,0.41747
2002,17-29 y.,West,Not employed: Military/Community Service,0.02022,70,3052,0.01523,0.02521
2002,17-29 y.,West,Not employed: registered unemployed,0.06458,151,3052,0.05586,0.07330
2002,17-29 y.,West,Not employed: no further information,0.07175,237,3052,0.06259,0.08091
2002,17-29 y.,East,Blue-collar worker,0.15736,149,1012,0.13491,0.17981
2002,17-29 y.,East,White-collar worker,0.17137,202,1012,0.14814,0.19460
2002,17-29 y.,East,Apprentice/ Trainee/ Intern,0.45605,513,1012,0.42535,0.48675
2002,17-29 y.,East,Not employed: registered unemployed,0.10265,103,1012,0.08395,0.12136
2002,17-29 y.,East,Not employed: no further information,0.04184,45,1012,0.02950,0.05418
2002,30-45 y.,West,Self-employed,0.07834,520,5841,0.07145,0.08523
2002,30-45 y.,West,Blue-collar worker,0.25857,1334,5841,0.24734,0.26980
2002,30-45 y.,West,Civil servant,0.04610,328,5841,0.04072,0.05148
2002,30-45 y.,West,White-collar worker,0.42081,2528,5841,0.40814,0.43347
2002,30-45 y.,West,Apprentice/ Trainee/ Intern,0.01518,82,5841,0.01204,0.01832
2002,30-45 y.,West,Not employed: Pensioner,0.00740,42,5841,0.00521,0.00960
2002,30-45 y.,West,Not employed: registered unemployed,0.04888,249,5841,0.04335,0.05441
2002,30-45 y.,West,Not employed: no further information,0.12225,758,5841,0.11385,0.13065
2002,30-45 y.,East,Self-employed,0.08425,128,1541,0.07037,0.09812
2002,30-45 y.,East,Blue-collar worker,0.28039,418,1541,0.25795,0.30282
2002,30-45 y.,East,Civil servant,0.02506,53,1541,0.01725,0.03287
2002,30-45 y.,East,White-collar worker,0.36582,647,1541,0.34176,0.38987
2002,30-45 y.,East,Not employed: registered unemployed,0.16149,224,1541,0.14311,0.17987
2002,30-45 y.,East,Not employed: no further information,0.04889,71,1541,0.03812,0.05966
2002,46-65 y.,West,Self-employed,0.07321,521,5951,0.06659,0.07983
2002,46-65 y.,West,Blue-collar worker,0.19332,940,5951,0.18328,0.20335
2002,46-65 y.,West,Civil servant,0.05645,564,5951,0.05059,0.06232
2002,46-65 y.,West,White-collar worker,0.27949,1775,5951,0.26809,0.29090
2002,46-65 y.,West,Not employed: Pensioner,0.21296,1138,5951,0.20256,0.22336
2002,46-65 y.,West,Not employed: registered unemployed,0.06400,302,5951,0.05778,0.07022
2002,46-65 y.,West,Not employed: no further information,0.11753,711,5951,0.10935,0.12571
2002,46-65 y.,East,Self-employed,0.05773,129,1843,0.04708,0.06838
2002,46-65 y.,East,Blue-collar worker,0.17614,319,1843,0.15875,0.19354
2002,46-65 y.,East,Civil servant,0.01252,47,1843,0.00744,0.01759
2002,46-65 y.,East,White-collar worker,0.25893,558,1843,0.23893,0.27894
2002,46-65 y.,East,Not employed: Pensioner,0.30396,512,1843,0.28295,0.32497
2002,46-65 y.,East,Not employed: registered unemployed,0.17008,278,1843,0.15292,0.18724
2002,66 and older,West,Self-employed,0.01237,57,2649,0.00816,0.01658
2002,66 and older,West,Not employed: Pensioner,0.94039,2503,2649,0.93137,0.94941
2002,66 and older,West,Not employed: no further information,0.02761,89,2649,0.02137,0.03385
2002,66 and older,East,Not employed: Pensioner,0.98883,875,875,0.98186,0.99580
2003,17-29 y.,West,Self-employed,0.01296,42,2923,0.00885,0.01706
2003,17-29 y.,West,Blue-collar worker,0.16051,419,2923,0.14720,0.17382
2003,17-29 y.,West,Civil servant,0.01825,57,2923,0.01340,0.02310
2003,17-29 y.,West,White-collar worker,0.25142,692,2923,0.23569,0.26715
2003,17-29 y.,West,Apprentice/ Trainee/ Intern,0.38483,1275,2923,0.36719,0.40247
2003,17-29 y.,West,Not employed: Military/Community Service,0.01666,57,2923,0.01202,0.02130
2003,17-29 y.,West,Not employed: registered unemployed,0.06682,147,2923,0.05776,0.07587
2003,17-29 y.,West,Not employed: no further information,0.08326,234,2923,0.07324,0.09328
2003,17-29 y.,East,Blue-collar worker,0.15148,150,1031,0.12959,0.17338
2003,17-29 y.,East,White-collar worker,0.18264,202,1031,0.15904,0.20624
2003,17-29 y.,East,Apprentice/ Trainee/ Intern,0.42951,487,1031,0.39928,0.45974
2003,17-29 y.,East,Not employed: Military/Community Service,0.03102,31,1031,0.02044,0.04161
2003,17-29 y.,East,Not employed: registered unemployed,0.12026,118,1031,0.10040,0.14013
2003,17-29 y.,East,Not employed: no further information,0.04692,43,1031,0.03401,0.05984
2003,30-45 y.,West,Self-employed,0.07669,462,5444,0.06962,0.08376
