year,age_gr,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.06955,199,2375,0.05931,0.07978
1996,30-45 y.,Upper Secondary Level,Not employed: no further information,0.11951,286,2375,0.10646,0.13256
1996,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.19052,52,149,0.12725,0.25379
1996,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.47906,97,149,0.39858,0.55955
1996,30-45 y.,First Stage of Tertiary Education,Self-employed,0.19887,58,259,0.15016,0.24757
1996,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.12721,57,259,0.08655,0.16786
1996,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.45633,144,259,0.39555,0.51711
1996,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.12230,100,803,0.09962,0.14497
1996,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.12416,72,803,0.10134,0.14699
1996,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.58773,535,803,0.55366,0.62180
1996,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04690,42,803,0.03226,0.06153
1996,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06944,54,803,0.05185,0.08703
1996,46-65 y.,Primary Level,Blue-collar worker,0.42925,106,211,0.36231,0.49620
1996,46-65 y.,Primary Level,Not employed: Pensioner,0.24702,54,211,0.18869,0.30535
1996,46-65 y.,Primary Level,Not employed: no further information,0.18642,51,211,0.13375,0.23909
1996,46-65 y.,Lower Secondary Level,Blue-collar worker,0.26746,233,728,0.23528,0.29963
1996,46-65 y.,Lower Secondary Level,White-collar worker,0.08450,55,728,0.06428,0.10472
1996,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.30074,195,728,0.26741,0.33408
1996,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.10570,93,728,0.08335,0.12805
1996,46-65 y.,Lower Secondary Level,Not employed: no further information,0.20700,152,728,0.17755,0.23645
1996,46-65 y.,Upper Secondary Level,Self-employed,0.05306,102,1950,0.04311,0.06301
1996,46-65 y.,Upper Secondary Level,Blue-collar worker,0.19112,467,1950,0.17366,0.20857
1996,46-65 y.,Upper Secondary Level,Civil servant,0.02808,47,1950,0.02075,0.03542
1996,46-65 y.,Upper Secondary Level,White-collar worker,0.27369,482,1950,0.25390,0.29349
1996,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.23278,438,1950,0.21402,0.25154
1996,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.10077,222,1950,0.08741,0.11414
1996,46-65 y.,Upper Secondary Level,Not employed: no further information,0.11082,192,1950,0.09688,0.12476
1996,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.12386,37,169,0.07405,0.17367
1996,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.32917,85,169,0.25811,0.40023
1996,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.23542,47,169,0.17127,0.29958
1996,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.12006,61,560,0.09312,0.14701
1996,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.18827,86,560,0.15586,0.22067
1996,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.41012,277,560,0.36934,0.45089
1996,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.13839,82,560,0.10976,0.16701
1996,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.08467,54,560,0.06159,0.10775
1996,66 and older,Primary Level,Not employed: Pensioner,0.99325,40,40,0.96756,1.01894
1996,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96479,446,446,0.94766,0.98191
1996,66 and older,Upper Secondary Level,Not employed: Pensioner,0.96838,744,744,0.95579,0.98096
1996,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.92130,73,73,0.85910,0.98350
1996,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.91796,143,143,0.87282,0.96310
1997,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.93408,297,297,0.90581,0.96235
1997,17-29 y.,Lower Secondary Level,Blue-collar worker,0.15595,117,683,0.12872,0.18318
1997,17-29 y.,Lower Secondary Level,White-collar worker,0.07754,55,683,0.05746,0.09761
1997,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.55009,365,683,0.51275,0.58742
1997,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.08386,64,683,0.06305,0.10466
1997,17-29 y.,Lower Secondary Level,Not employed: no further information,0.09817,82,683,0.07584,0.12050
1997,17-29 y.,Upper Secondary Level,Self-employed,0.02339,34,1370,0.01538,0.03139
1997,17-29 y.,Upper Secondary Level,Blue-collar worker,0.27764,388,1370,0.25391,0.30136
1997,17-29 y.,Upper Secondary Level,Civil servant,0.02729,40,1370,0.01866,0.03592
1997,17-29 y.,Upper Secondary Level,White-collar worker,0.26197,366,1370,0.23868,0.28526
1997,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.18125,237,1370,0.16084,0.20166
1997,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.03959,45,1370,0.02926,0.04992
1997,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.09249,137,1370,0.07714,0.10784
1997,17-29 y.,Upper Secondary Level,Not employed: no further information,0.09085,123,1370,0.07563,0.10608
1997,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.46249,72,105,0.36666,0.55832
1997,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.21613,33,105,0.13702,0.29524
1997,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.44801,52,52,0.31152,0.58449
1997,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.43075,84,84,0.32422,0.53729
1997,30-45 y.,Primary Level,Blue-collar worker,0.52138,62,101,0.42347,0.61929
1997,30-45 y.,Primary Level,Not employed: no further information,0.25456,39,101,0.16918,0.33994
1997,30-45 y.,Lower Secondary Level,Blue-collar worker,0.40079,205,404,0.35295,0.44864
1997,30-45 y.,Lower Secondary Level,White-collar worker,0.17306,63,404,0.13613,0.21000
1997,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.10087,49,404,0.07147,0.13027
1997,30-45 y.,Lower Secondary Level,Not employed: no further information,0.20525,87,404,0.16582,0.24468
1997,30-45 y.,Upper Secondary Level,Self-employed,0.05540,132,2321,0.04609,0.06471
1997,30-45 y.,Upper Secondary Level,Blue-collar worker,0.30535,821,2321,0.28661,0.32409
1997,30-45 y.,Upper Secondary Level,Civil servant,0.04349,86,2321,0.03519,0.05179
1997,30-45 y.,Upper Secondary Level,White-collar worker,0.35539,732,2321,0.33591,0.37487
1997,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01144,35,2321,0.00711,0.01576
1997,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.08731,218,2321,0.07582,0.09880
1997,30-45 y.,Upper Secondary Level,Not employed: no further information,0.12832,297,2321,0.11471,0.14193
1997,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.17658,48,147,0.11473,0.23843
1997,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.48811,99,147,0.40702,0.56919
1997,30-45 y.,First Stage of Tertiary Education,Self-employed,0.17525,54,262,0.12913,0.22138
1997,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.13027,62,262,0.08943,0.17111
1997,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.47340,146,262,0.41282,0.53397
1997,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.11208,92,783,0.08997,0.13420
1997,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.13543,83,783,0.11145,0.15942
1997,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.59263,524,783,0.55820,0.62707
1997,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03683,35,783,0.02363,0.05003
1997,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06700,49,783,0.04947,0.08452
1997,46-65 y.,Primary Level,Blue-collar worker,0.40554,89,226,0.34138,0.46969
1997,46-65 y.,Primary Level,Not employed: Pensioner,0.23891,56,226,0.18319,0.29463
1997,46-65 y.,Primary Level,Not employed: registered unemployed,0.14184,32,226,0.09625,0.18742
1997,46-65 y.,Primary Level,Not employed: no further information,0.18144,49,226,0.13109,0.23180
1997,46-65 y.,Lower Secondary Level,Blue-collar worker,0.23775,196,683,0.20580,0.26970
1997,46-65 y.,Lower Secondary Level,White-collar worker,0.08784,52,683,0.06659,0.10908
1997,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.33594,197,683,0.30049,0.37138
1997,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.09971,99,683,0.07723,0.12220
1997,46-65 y.,Lower Secondary Level,Not employed: no further information,0.20240,139,683,0.17224,0.23255
1997,46-65 y.,Upper Secondary Level,Self-employed,0.05233,98,1956,0.04246,0.06220
1997,46-65 y.,Upper Secondary Level,Blue-collar worker,0.17653,449,1956,0.15963,0.19343
1997,46-65 y.,Upper Secondary Level,Civil servant,0.02809,45,1956,0.02077,0.03541
1997,46-65 y.,Upper Secondary Level,White-collar worker,0.28250,497,1956,0.26255,0.30246
1997,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.23813,440,1956,0.21925,0.25701
1997,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.11306,238,1956,0.09902,0.12709
1997,46-65 y.,Upper Secondary Level,Not employed: no further information,0.10737,189,1956,0.09364,0.12109
1997,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.11739,39,170,0.06886,0.16593
1997,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.33080,79,170,0.25986,0.40173
1997,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.24995,52,170,0.18467,0.31524
1997,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.10419,63,586,0.07943,0.12894
1997,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.18801,91,586,0.15635,0.21968
1997,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.44338,298,586,0.40312,0.48363
1997,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.12998,79,586,0.10273,0.15723
1997,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.07965,55,586,0.05771,0.10159
1997,66 and older,Lower Secondary Level,Not employed: Pensioner,0.96187,443,443,0.94401,0.97972
1997,66 and older,Upper Secondary Level,Not employed: Pensioner,0.98199,775,775,0.97263,0.99136
1997,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.96394,77,77,0.92202,1.00585
1997,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.87525,149,149,0.82201,0.92849
1998,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.92726,310,310,0.89830,0.95622
1998,17-29 y.,Lower Secondary Level,Blue-collar worker,0.14030,104,718,0.11488,0.16572
1998,17-29 y.,Lower Secondary Level,White-collar worker,0.05486,42,718,0.03819,0.07153
1998,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.57141,409,718,0.53519,0.60763
1998,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.08942,69,718,0.06853,0.11030
1998,17-29 y.,Lower Secondary Level,Not employed: no further information,0.11445,94,718,0.09114,0.13775
1998,17-29 y.,Upper Secondary Level,Self-employed,0.02535,33,1418,0.01717,0.03354
1998,17-29 y.,Upper Secondary Level,Blue-collar worker,0.26737,394,1418,0.24432,0.29041
1998,17-29 y.,Upper Secondary Level,Civil servant,0.02535,37,1418,0.01717,0.03354
1998,17-29 y.,Upper Secondary Level,White-collar worker,0.25055,382,1418,0.22798,0.27311
1998,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.23149,287,1418,0.20953,0.25345
1998,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.02846,40,1418,0.01980,0.03712
1998,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.07877,120,1418,0.06475,0.09280
1998,17-29 y.,Upper Secondary Level,Not employed: no further information,0.09062,125,1418,0.07567,0.10556
1998,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.62351,88,88,0.52170,0.72532
1998,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.54249,62,62,0.41746,0.66751
1998,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.57383,87,87,0.46931,0.67835
1998,30-45 y.,Primary Level,Blue-collar worker,0.62371,66,97,0.52680,0.72062
1998,30-45 y.,Primary Level,Not employed: no further information,0.21796,31,97,0.13537,0.30054
1998,30-45 y.,Lower Secondary Level,Blue-collar worker,0.38558,212,440,0.34005,0.43111
1998,30-45 y.,Lower Secondary Level,White-collar worker,0.19150,77,440,0.15470,0.22831
1998,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.10450,50,440,0.07589,0.13312
1998,30-45 y.,Lower Secondary Level,Not employed: no further information,0.22915,101,440,0.18984,0.26847
1998,30-45 y.,Upper Secondary Level,Self-employed,0.05692,150,2510,0.04785,0.06599
1998,30-45 y.,Upper Secondary Level,Blue-collar worker,0.31958,898,2510,0.30133,0.33782
1998,30-45 y.,Upper Secondary Level,Civil servant,0.04067,92,2510,0.03294,0.04840
1998,30-45 y.,Upper Secondary Level,White-collar worker,0.34998,786,2510,0.33132,0.36865
1998,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01486,38,2510,0.01013,0.01959
1998,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.08527,233,2510,0.07434,0.09620
1998,30-45 y.,Upper Secondary Level,Not employed: no further information,0.12091,313,2510,0.10815,0.13367
1998,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.16455,46,194,0.11224,0.21686
1998,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.44805,113,194,0.37789,0.51821
1998,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.13170,35,194,0.08399,0.17941
1998,30-45 y.,First Stage of Tertiary Education,Self-employed,0.16885,55,314,0.12735,0.21035
1998,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.14109,67,314,0.10252,0.17965
1998,30-45 y.,First Stage of Tertiary Education,Civil servant,0.10574,33,314,0.07167,0.13980
1998,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.47313,159,314,0.41782,0.52845
1998,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.12527,108,871,0.10328,0.14727
1998,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.11082,81,871,0.08996,0.13168
1998,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.59840,588,871,0.56583,0.63098
1998,30-45 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.03725,37,871,0.02467,0.04984
1998,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.06652,57,871,0.04996,0.08308
1998,46-65 y.,Primary Level,Blue-collar worker,0.43147,87,221,0.36602,0.49692
1998,46-65 y.,Primary Level,Not employed: Pensioner,0.22531,58,221,0.17011,0.28052
1998,46-65 y.,Primary Level,Not employed: registered unemployed,0.16742,35,221,0.11809,0.21676
1998,46-65 y.,Primary Level,Not employed: no further information,0.14747,41,221,0.10062,0.19433
1998,46-65 y.,Lower Secondary Level,Blue-collar worker,0.23546,201,737,0.20481,0.26611
1998,46-65 y.,Lower Secondary Level,White-collar worker,0.10784,69,737,0.08544,0.13025
1998,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.33797,234,737,0.30380,0.37214
1998,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.10332,94,737,0.08133,0.12531
1998,46-65 y.,Lower Secondary Level,Not employed: no further information,0.18446,139,737,0.15644,0.21248
1998,46-65 y.,Upper Secondary Level,Self-employed,0.05382,119,2182,0.04435,0.06329
1998,46-65 y.,Upper Secondary Level,Blue-collar worker,0.18183,479,2182,0.16565,0.19802
1998,46-65 y.,Upper Secondary Level,Civil servant,0.02793,52,2182,0.02101,0.03485
1998,46-65 y.,Upper Secondary Level,White-collar worker,0.27590,559,2182,0.25714,0.29466
1998,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.24358,503,2182,0.22556,0.26159
1998,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.10231,242,2182,0.08959,0.11503
1998,46-65 y.,Upper Secondary Level,Not employed: no further information,0.11227,228,2182,0.09902,0.12552
1998,46-65 y.,First Stage of Tertiary Education,Self-employed,0.10371,33,223,0.06361,0.14382
1998,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.13080,44,223,0.08644,0.17515
1998,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.34080,89,223,0.27845,0.40316
1998,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.24917,57,223,0.19227,0.30607
1998,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.11471,75,661,0.09040,0.13902
1998,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.19931,114,661,0.16884,0.22979
1998,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.40887,311,661,0.37136,0.44638
1998,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.13303,88,661,0.10712,0.15894
1998,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.08619,73,661,0.06478,0.10760
1998,66 and older,Primary Level,Not employed: Pensioner,0.97348,46,46,0.92653,1.02043
1998,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95046,522,522,0.93183,0.96909
1998,66 and older,Upper Secondary Level,Not employed: Pensioner,0.97246,846,846,0.96143,0.98350
1998,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.96465,76,76,0.92286,1.00645
1998,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.92222,171,171,0.88196,0.96248
1999,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.85133,279,279,0.80951,0.89315
1999,17-29 y.,Lower Secondary Level,Blue-collar worker,0.12588,102,692,0.10115,0.15061
1999,17-29 y.,Lower Secondary Level,White-collar worker,0.07032,58,692,0.05126,0.08939
1999,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.59676,396,692,0.56018,0.63334
1999,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.06671,46,692,0.04810,0.08531
1999,17-29 y.,Lower Secondary Level,Not employed: no further information,0.11553,90,692,0.09169,0.13936
1999,17-29 y.,Upper Secondary Level,Blue-collar worker,0.26796,373,1329,0.24414,0.29178
1999,17-29 y.,Upper Secondary Level,Civil servant,0.02624,33,1329,0.01765,0.03484
1999,17-29 y.,Upper Secondary Level,White-collar worker,0.28475,400,1329,0.26048,0.30903
1999,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.21466,262,1329,0.19258,0.23675
1999,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.03475,45,1329,0.02490,0.04460
1999,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.07724,110,1329,0.06288,0.09159
1999,17-29 y.,Upper Secondary Level,Not employed: no further information,0.07618,106,1329,0.06191,0.09045
1999,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.55714,85,85,0.45092,0.66337
1999,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.57093,58,58,0.44244,0.69942
1999,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.58977,79,79,0.48061,0.69893
1999,30-45 y.,Primary Level,Blue-collar worker,0.68447,67,67,0.57235,0.79659
1999,30-45 y.,Lower Secondary Level,Blue-collar worker,0.43945,215,418,0.39181,0.48709
1999,30-45 y.,Lower Secondary Level,White-collar worker,0.18616,69,418,0.14880,0.22352
1999,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.09636,45,418,0.06804,0.12468
1999,30-45 y.,Lower Secondary Level,Not employed: no further information,0.18613,89,418,0.14877,0.22349
1999,30-45 y.,Upper Secondary Level,Self-employed,0.06548,157,2510,0.05580,0.07516
1999,30-45 y.,Upper Secondary Level,Blue-collar worker,0.34163,946,2510,0.32307,0.36018
1999,30-45 y.,Upper Secondary Level,Civil servant,0.04141,90,2510,0.03362,0.04921
1999,30-45 y.,Upper Secondary Level,White-collar worker,0.34442,803,2510,0.32582,0.36301
1999,30-45 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.01840,38,2510,0.01314,0.02366
1999,30-45 y.,Upper Secondary Level,Not employed: registered unemployed,0.07008,182,2510,0.06009,0.08007
1999,30-45 y.,Upper Secondary Level,Not employed: no further information,0.11047,294,2510,0.09821,0.12274
1999,30-45 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.13429,40,203,0.08727,0.18131
1999,30-45 y.,Post-secondary Non-tertiary Level,White-collar worker,0.50148,128,203,0.43253,0.57044
1999,30-45 y.,Post-secondary Non-tertiary Level,Not employed: no further information,0.13039,35,203,0.08395,0.17682
1999,30-45 y.,First Stage of Tertiary Education,Self-employed,0.14326,52,321,0.10487,0.18164
1999,30-45 y.,First Stage of Tertiary Education,Blue-collar worker,0.15924,66,321,0.11915,0.19933
1999,30-45 y.,First Stage of Tertiary Education,Civil servant,0.10462,34,321,0.07109,0.13816
1999,30-45 y.,First Stage of Tertiary Education,White-collar worker,0.48483,169,321,0.43007,0.53959
1999,30-45 y.,Second Stage of Tertiary Education,Self-employed,0.14272,112,851,0.11920,0.16623
1999,30-45 y.,Second Stage of Tertiary Education,Civil servant,0.11173,83,851,0.09055,0.13291
1999,30-45 y.,Second Stage of Tertiary Education,White-collar worker,0.60050,583,851,0.56757,0.63343
1999,30-45 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.03023,32,851,0.01872,0.04175
1999,30-45 y.,Second Stage of Tertiary Education,Not employed: no further information,0.05170,41,851,0.03681,0.06658
1999,46-65 y.,Primary Level,Blue-collar worker,0.45714,79,206,0.38895,0.52534
1999,46-65 y.,Primary Level,Not employed: Pensioner,0.18167,51,206,0.12889,0.23445
1999,46-65 y.,Primary Level,Not employed: registered unemployed,0.13980,32,206,0.09233,0.18727
1999,46-65 y.,Primary Level,Not employed: no further information,0.19966,44,206,0.14494,0.25439
1999,46-65 y.,Lower Secondary Level,Blue-collar worker,0.26846,204,694,0.23547,0.30146
1999,46-65 y.,Lower Secondary Level,White-collar worker,0.10492,59,694,0.08210,0.12774
1999,46-65 y.,Lower Secondary Level,Not employed: Pensioner,0.33109,232,694,0.29605,0.36613
1999,46-65 y.,Lower Secondary Level,Not employed: registered unemployed,0.09156,71,694,0.07009,0.11304
1999,46-65 y.,Lower Secondary Level,Not employed: no further information,0.17022,128,694,0.14223,0.19820
1999,46-65 y.,Upper Secondary Level,Self-employed,0.05633,120,2160,0.04660,0.06605
1999,46-65 y.,Upper Secondary Level,Blue-collar worker,0.18896,477,2160,0.17245,0.20547
1999,46-65 y.,Upper Secondary Level,Civil servant,0.02474,48,2160,0.01819,0.03130
1999,46-65 y.,Upper Secondary Level,White-collar worker,0.28005,548,2160,0.26111,0.29899
1999,46-65 y.,Upper Secondary Level,Not employed: Pensioner,0.25270,527,2160,0.23437,0.27103
1999,46-65 y.,Upper Secondary Level,Not employed: registered unemployed,0.08754,225,2160,0.07561,0.09946
1999,46-65 y.,Upper Secondary Level,Not employed: no further information,0.10565,215,2160,0.09268,0.11862
1999,46-65 y.,First Stage of Tertiary Education,Self-employed,0.11892,38,230,0.07699,0.16084
1999,46-65 y.,First Stage of Tertiary Education,Blue-collar worker,0.12745,42,230,0.08426,0.17064
1999,46-65 y.,First Stage of Tertiary Education,White-collar worker,0.34717,91,230,0.28551,0.40883
1999,46-65 y.,First Stage of Tertiary Education,Not employed: Pensioner,0.25612,59,230,0.19959,0.31265
1999,46-65 y.,Second Stage of Tertiary Education,Self-employed,0.13072,82,674,0.10525,0.15619
1999,46-65 y.,Second Stage of Tertiary Education,Civil servant,0.18232,109,674,0.15315,0.21150
1999,46-65 y.,Second Stage of Tertiary Education,White-collar worker,0.43769,333,674,0.40021,0.47517
1999,46-65 y.,Second Stage of Tertiary Education,Not employed: Pensioner,0.12946,95,674,0.10409,0.15482
1999,46-65 y.,Second Stage of Tertiary Education,Not employed: registered unemployed,0.07095,55,674,0.05155,0.09035
1999,66 and older,Primary Level,Not employed: Pensioner,0.96274,52,52,0.91076,1.01472
1999,66 and older,Lower Secondary Level,Not employed: Pensioner,0.95959,525,525,0.94273,0.97645
1999,66 and older,Upper Secondary Level,Not employed: Pensioner,0.96790,840,840,0.95597,0.97983
1999,66 and older,First Stage of Tertiary Education,Not employed: Pensioner,0.96768,80,80,0.92867,1.00668
1999,66 and older,Second Stage of Tertiary Education,Not employed: Pensioner,0.91995,183,183,0.88053,0.95938
2000,17-29 y.,Pre-primary Level,Apprentice/ Trainee/ Intern,0.89030,434,434,0.86086,0.91974
2000,17-29 y.,Lower Secondary Level,Blue-collar worker,0.15232,143,1042,0.13050,0.17415
2000,17-29 y.,Lower Secondary Level,White-collar worker,0.03093,34,1042,0.02041,0.04145
2000,17-29 y.,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.62702,687,1042,0.59764,0.65639
2000,17-29 y.,Lower Secondary Level,Not employed: registered unemployed,0.05902,58,1042,0.04470,0.07333
2000,17-29 y.,Lower Secondary Level,Not employed: no further information,0.11476,120,1042,0.09540,0.13412
2000,17-29 y.,Upper Secondary Level,Self-employed,0.02876,55,2147,0.02169,0.03583
2000,17-29 y.,Upper Secondary Level,Blue-collar worker,0.25995,558,2147,0.24140,0.27851
2000,17-29 y.,Upper Secondary Level,Civil servant,0.02251,44,2147,0.01623,0.02878
2000,17-29 y.,Upper Secondary Level,White-collar worker,0.27764,551,2147,0.25870,0.29659
2000,17-29 y.,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.22249,507,2147,0.20489,0.24009
2000,17-29 y.,Upper Secondary Level,Not employed: Military/Community Service,0.03538,88,2147,0.02757,0.04320
2000,17-29 y.,Upper Secondary Level,Not employed: registered unemployed,0.06880,152,2147,0.05809,0.07951
2000,17-29 y.,Upper Secondary Level,Not employed: no further information,0.07766,192,2147,0.06634,0.08899
2000,17-29 y.,Post-secondary Non-tertiary Level,Blue-collar worker,0.15071,47,279,0.10865,0.19276
2000,17-29 y.,Post-secondary Non-tertiary Level,White-collar worker,0.50869,168,279,0.44993,0.56746
2000,17-29 y.,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.19017,64,279,0.14404,0.23631
2000,17-29 y.,First Stage of Tertiary Education,White-collar worker,0.52301,106,106,0.42747,0.61855
2000,17-29 y.,Second Stage of Tertiary Education,Civil servant,0.09229,33,217,0.05369,0.13089
2000,17-29 y.,Second Stage of Tertiary Education,White-collar worker,0.50952,133,217,0.44285,0.57618
2000,17-29 y.,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.20492,51,217,0.15109,0.25875
2000,30-45 y.,Primary Level,Blue-collar worker,0.52811,48,80,0.41802,0.63819
2000,30-45 y.,Primary Level,Not employed: no further information,0.26287,32,80,0.16580,0.35994
2000,30-45 y.,Lower Secondary Level,Blue-collar worker,0.49560,288,551,0.45382,0.53739
2000,30-45 y.,Lower Secondary Level,White-collar worker,0.13038,71,551,0.10224,0.15852
2000,30-45 y.,Lower Secondary Level,Not employed: registered unemployed,0.08524,58,551,0.06191,0.10858
2000,30-45 y.,Lower Secondary Level,Not employed: no further information,0.20817,134,551,0.17424,0.24210
2000,30-45 y.,Upper Secondary Level,Self-employed,0.06651,296,4473,0.05921,0.07381
2000,30-45 y.,Upper Secondary Level,Blue-collar worker,0.34749,1577,4473,0.33353,0.36144
2000,30-45 y.,Upper Secondary Level,Civil servant,0.03234,141,4473,0.02716,0.03753
