year,age_gr,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,46-65 y.,Not employed: Pensioner,0.23935,989,4376,0.22671,0.25200
1998,46-65 y.,Not employed: registered unemployed,0.09707,481,4376,0.08830,0.10585
1998,46-65 y.,Not employed: no further information,0.11115,473,4376,0.10184,0.12047
1998,66 and older,Not employed: Pensioner,0.95581,1761,1803,0.94632,0.96530
1998,66 and older,Not employed: no further information,0.01809,42,1803,0.01194,0.02425
1999,17-29 y.,Self-employed,0.02055,57,2966,0.01545,0.02566
1999,17-29 y.,Blue-collar worker,0.18180,558,2966,0.16792,0.19568
1999,17-29 y.,Civil servant,0.02401,67,2966,0.01850,0.02953
1999,17-29 y.,White-collar worker,0.23894,706,2966,0.22359,0.25429
1999,17-29 y.,Apprentice/ Trainee/ Intern,0.36875,1068,2966,0.35138,0.38612
1999,17-29 y.,Not employed: Military/Community Service,0.01867,51,2966,0.01380,0.02354
1999,17-29 y.,Not employed: registered unemployed,0.06309,191,2966,0.05434,0.07184
1999,17-29 y.,Not employed: no further information,0.08304,268,2966,0.07310,0.09297
1999,30-45 y.,Self-employed,0.08946,383,4711,0.08131,0.09761
1999,30-45 y.,Blue-collar worker,0.26582,1392,4711,0.25320,0.27843
1999,30-45 y.,Civil servant,0.05451,215,4711,0.04802,0.06099
1999,30-45 y.,White-collar worker,0.39423,1772,4711,0.38027,0.40818
1999,30-45 y.,Apprentice/ Trainee/ Intern,0.02335,101,4711,0.01903,0.02766
1999,30-45 y.,Not employed: Pensioner,0.00614,33,4711,0.00391,0.00838
1999,30-45 y.,Not employed: registered unemployed,0.05838,286,4711,0.05168,0.06507
1999,30-45 y.,Not employed: no further information,0.10727,529,4711,0.09843,0.11611
1999,46-65 y.,Self-employed,0.06896,275,4171,0.06127,0.07665
1999,46-65 y.,Blue-collar worker,0.17816,851,4171,0.16654,0.18977
1999,46-65 y.,Civil servant,0.04655,171,4171,0.04016,0.05295
1999,46-65 y.,White-collar worker,0.27338,1059,4171,0.25986,0.28691
1999,46-65 y.,Not employed: Pensioner,0.24158,980,4171,0.22859,0.25458
1999,46-65 y.,Not employed: registered unemployed,0.08390,409,4171,0.07548,0.09231
1999,46-65 y.,Not employed: no further information,0.10408,426,4171,0.09482,0.11335
1999,66 and older,Not employed: Pensioner,0.95845,1717,1752,0.94910,0.96780
1999,66 and older,Not employed: no further information,0.01480,35,1752,0.00915,0.02046
2000,17-29 y.,Self-employed,0.02657,97,4557,0.02190,0.03124
2000,17-29 y.,Blue-collar worker,0.18837,832,4557,0.17702,0.19973
2000,17-29 y.,Civil servant,0.02045,91,4557,0.01634,0.02456
2000,17-29 y.,White-collar worker,0.24218,1014,4557,0.22974,0.25462
2000,17-29 y.,Apprentice/ Trainee/ Intern,0.36141,1769,4557,0.34746,0.37536
2000,17-29 y.,Not employed: Military/Community Service,0.02034,101,4557,0.01625,0.02444
2000,17-29 y.,Not employed: registered unemployed,0.05191,245,4557,0.04547,0.05835
2000,17-29 y.,Not employed: no further information,0.08248,408,4557,0.07450,0.09047
2000,30-45 y.,Self-employed,0.08893,688,8147,0.08275,0.09511
2000,30-45 y.,Blue-collar worker,0.26603,2198,8147,0.25644,0.27563
2000,30-45 y.,Civil servant,0.04536,366,8147,0.04084,0.04988
2000,30-45 y.,White-collar worker,0.40843,3234,8147,0.39776,0.41911
2000,30-45 y.,Apprentice/ Trainee/ Intern,0.01475,118,8147,0.01214,0.01737
2000,30-45 y.,Not employed: Pensioner,0.00520,48,8147,0.00364,0.00676
2000,30-45 y.,Not employed: registered unemployed,0.05424,510,8147,0.04932,0.05916
2000,30-45 y.,Not employed: no further information,0.11365,985,8147,0.10676,0.12055
2000,46-65 y.,Self-employed,0.07083,516,7724,0.06511,0.07655
2000,46-65 y.,Blue-collar worker,0.18389,1410,7724,0.17525,0.19253
2000,46-65 y.,Civil servant,0.04675,386,7724,0.04204,0.05145
2000,46-65 y.,White-collar worker,0.27467,2047,7724,0.26471,0.28462
2000,46-65 y.,Not employed: Pensioner,0.23413,1831,7724,0.22469,0.24358
2000,46-65 y.,Not employed: registered unemployed,0.07220,653,7724,0.06643,0.07798
2000,46-65 y.,Not employed: no further information,0.11228,881,7724,0.10524,0.11932
2000,66 and older,Self-employed,0.01650,51,3550,0.01231,0.02069
2000,66 and older,Not employed: Pensioner,0.94599,3403,3550,0.93855,0.95343
2000,66 and older,Not employed: no further information,0.02367,96,3550,0.01867,0.02867
2001,17-29 y.,Self-employed,0.02588,85,4080,0.02101,0.03075
2001,17-29 y.,Blue-collar worker,0.18649,723,4080,0.17454,0.19845
2001,17-29 y.,Civil servant,0.01960,88,4080,0.01535,0.02386
2001,17-29 y.,White-collar worker,0.22276,859,4080,0.20999,0.23553
2001,17-29 y.,Apprentice/ Trainee/ Intern,0.38288,1667,4080,0.36796,0.39779
2001,17-29 y.,Not employed: Military/Community Service,0.02641,94,4080,0.02149,0.03133
2001,17-29 y.,Not employed: registered unemployed,0.05816,247,4080,0.05098,0.06534
2001,17-29 y.,Not employed: no further information,0.07169,317,4080,0.06377,0.07960
2001,30-45 y.,Self-employed,0.08485,596,7309,0.07846,0.09124
2001,30-45 y.,Blue-collar worker,0.25980,1942,7309,0.24974,0.26985
2001,30-45 y.,Civil servant,0.04761,333,7309,0.04273,0.05249
2001,30-45 y.,White-collar worker,0.42026,2985,7309,0.40894,0.43158
2001,30-45 y.,Apprentice/ Trainee/ Intern,0.01460,103,7309,0.01185,0.01735
2001,30-45 y.,Not employed: Pensioner,0.00677,59,7309,0.00489,0.00865
2001,30-45 y.,Not employed: registered unemployed,0.05933,464,7309,0.05391,0.06475
2001,30-45 y.,Not employed: no further information,0.10357,827,7309,0.09658,0.11055
2001,46-65 y.,Self-employed,0.07395,489,7058,0.06785,0.08006
2001,46-65 y.,Blue-collar worker,0.18215,1309,7058,0.17314,0.19115
2001,46-65 y.,Civil servant,0.04945,358,7058,0.04440,0.05451
2001,46-65 y.,White-collar worker,0.27574,1931,7058,0.26531,0.28616
2001,46-65 y.,Not employed: Pensioner,0.23269,1661,7058,0.22283,0.24255
2001,46-65 y.,Not employed: registered unemployed,0.07996,599,7058,0.07363,0.08629
2001,46-65 y.,Not employed: no further information,0.10000,711,7058,0.09300,0.10700
2001,66 and older,Self-employed,0.01331,42,3336,0.00942,0.01720
2001,66 and older,Not employed: Pensioner,0.94563,3210,3336,0.93794,0.95333
2001,66 and older,Not employed: no further information,0.02284,84,3336,0.01777,0.02791
2002,17-29 y.,Self-employed,0.01829,71,4125,0.01420,0.02238
2002,17-29 y.,Blue-collar worker,0.16379,609,4125,0.15250,0.17509
2002,17-29 y.,Civil servant,0.01788,84,4125,0.01383,0.02192
2002,17-29 y.,White-collar worker,0.22600,902,4125,0.21323,0.23876
2002,17-29 y.,Apprentice/ Trainee/ Intern,0.41134,1831,4125,0.39632,0.42636
2002,17-29 y.,Not employed: Military/Community Service,0.02022,92,4125,0.01592,0.02451
2002,17-29 y.,Not employed: registered unemployed,0.07224,254,4125,0.06434,0.08014
2002,17-29 y.,Not employed: no further information,0.06574,282,4125,0.05817,0.07330
2002,30-45 y.,Self-employed,0.07936,648,7424,0.07321,0.08551
2002,30-45 y.,Blue-collar worker,0.26236,1752,7424,0.25235,0.27237
2002,30-45 y.,Civil servant,0.04244,381,7424,0.03786,0.04703
2002,30-45 y.,White-collar worker,0.41125,3175,7424,0.40006,0.42245
2002,30-45 y.,Apprentice/ Trainee/ Intern,0.01650,108,7424,0.01360,0.01939
2002,30-45 y.,Not employed: Pensioner,0.00777,58,7424,0.00578,0.00977
2002,30-45 y.,Not employed: registered unemployed,0.06844,473,7424,0.06270,0.07419
2002,30-45 y.,Not employed: no further information,0.10950,829,7424,0.10240,0.11661
2002,46-65 y.,Self-employed,0.07028,650,7823,0.06461,0.07594
2002,46-65 y.,Blue-collar worker,0.19006,1259,7823,0.18136,0.19875
2002,46-65 y.,Civil servant,0.04812,611,7823,0.04337,0.05286
2002,46-65 y.,White-collar worker,0.27559,2333,7823,0.26569,0.28549
2002,46-65 y.,Not employed: Pensioner,0.23023,1650,7823,0.22090,0.23956
2002,46-65 y.,Not employed: registered unemployed,0.08413,580,7823,0.07798,0.09028
2002,46-65 y.,Not employed: no further information,0.09804,740,7823,0.09145,0.10463
2002,66 and older,Self-employed,0.01008,59,3526,0.00679,0.01338
2002,66 and older,Not employed: Pensioner,0.95021,3378,3526,0.94303,0.95739
2002,66 and older,Not employed: no further information,0.02201,89,3526,0.01717,0.02686
2003,17-29 y.,Self-employed,0.01240,54,3989,0.00896,0.01583
2003,17-29 y.,Blue-collar worker,0.15874,569,3989,0.14740,0.17008
2003,17-29 y.,Civil servant,0.01903,80,3989,0.01479,0.02327
2003,17-29 y.,White-collar worker,0.23793,894,3989,0.22471,0.25114
2003,17-29 y.,Apprentice/ Trainee/ Intern,0.39359,1762,3989,0.37843,0.40876
2003,17-29 y.,Not employed: Military/Community Service,0.01948,88,3989,0.01519,0.02376
2003,17-29 y.,Not employed: registered unemployed,0.07730,265,3989,0.06901,0.08559
2003,17-29 y.,Not employed: no further information,0.07613,277,3989,0.06790,0.08437
2003,30-45 y.,Self-employed,0.07901,588,6930,0.07266,0.08536
2003,30-45 y.,Blue-collar worker,0.25530,1613,6930,0.24504,0.26557
2003,30-45 y.,Civil servant,0.04387,336,6930,0.03904,0.04869
2003,30-45 y.,White-collar worker,0.41289,2982,6930,0.40130,0.42448
2003,30-45 y.,Apprentice/ Trainee/ Intern,0.01578,107,6930,0.01285,0.01871
2003,30-45 y.,Not employed: Pensioner,0.00690,47,6930,0.00495,0.00885
2003,30-45 y.,Not employed: registered unemployed,0.08478,543,6930,0.07822,0.09134
2003,30-45 y.,Not employed: no further information,0.10062,714,6930,0.09353,0.10770
2003,46-65 y.,Self-employed,0.07122,628,7542,0.06542,0.07703
2003,46-65 y.,Blue-collar worker,0.18408,1192,7542,0.17533,0.19283
2003,46-65 y.,Civil servant,0.04859,581,7542,0.04374,0.05344
2003,46-65 y.,White-collar worker,0.27969,2261,7542,0.26956,0.28982
2003,46-65 y.,Not employed: Pensioner,0.23011,1590,7542,0.22061,0.23961
2003,46-65 y.,Not employed: registered unemployed,0.08741,586,7542,0.08104,0.09378
2003,46-65 y.,Not employed: no further information,0.09443,704,7542,0.08783,0.10103
2003,66 and older,Self-employed,0.01463,68,3575,0.01069,0.01856
2003,66 and older,Not employed: Pensioner,0.94577,3431,3575,0.93834,0.95319
2003,66 and older,Not employed: no further information,0.01875,76,3575,0.01430,0.02320
2004,17-29 y.,Self-employed,0.01861,77,3946,0.01439,0.02282
2004,17-29 y.,Blue-collar worker,0.15102,529,3946,0.13985,0.16220
2004,17-29 y.,Civil servant,0.01606,73,3946,0.01214,0.01998
2004,17-29 y.,White-collar worker,0.22783,867,3946,0.21474,0.24092
2004,17-29 y.,Apprentice/ Trainee/ Intern,0.42058,1818,3946,0.40517,0.43598
2004,17-29 y.,Not employed: Military/Community Service,0.01410,63,3946,0.01042,0.01777
2004,17-29 y.,Not employed: registered unemployed,0.08678,286,3946,0.07800,0.09557
2004,17-29 y.,Not employed: no further information,0.05986,233,3946,0.05246,0.06727
2004,30-45 y.,Self-employed,0.08135,572,6522,0.07471,0.08798
2004,30-45 y.,Blue-collar worker,0.25228,1527,6522,0.24174,0.26282
2004,30-45 y.,Civil servant,0.04442,314,6522,0.03942,0.04942
2004,30-45 y.,White-collar worker,0.41138,2796,6522,0.39944,0.42333
2004,30-45 y.,Apprentice/ Trainee/ Intern,0.01512,92,6522,0.01216,0.01808
2004,30-45 y.,Not employed: Pensioner,0.00754,48,6522,0.00544,0.00964
2004,30-45 y.,Not employed: registered unemployed,0.08613,504,6522,0.07932,0.09294
2004,30-45 y.,Not employed: no further information,0.09986,669,6522,0.09258,0.10714
2004,46-65 y.,Self-employed,0.07569,636,7334,0.06963,0.08174
2004,46-65 y.,Blue-collar worker,0.18696,1166,7334,0.17804,0.19588
2004,46-65 y.,Civil servant,0.04761,559,7334,0.04274,0.05249
2004,46-65 y.,White-collar worker,0.28530,2273,7334,0.27497,0.29564
2004,46-65 y.,Not employed: Pensioner,0.21465,1439,7334,0.20526,0.22405
2004,46-65 y.,Not employed: registered unemployed,0.09424,600,7334,0.08755,0.10093
2004,46-65 y.,Not employed: no further information,0.09080,661,7334,0.08422,0.09737
2004,66 and older,Self-employed,0.01545,78,3715,0.01149,0.01942
2004,66 and older,Blue-collar worker,0.01144,36,3715,0.00802,0.01486
2004,66 and older,Not employed: Pensioner,0.94614,3521,3715,0.93888,0.95340
2004,66 and older,Not employed: no further information,0.01830,80,3715,0.01399,0.02262
2005,17-29 y.,Self-employed,0.01527,75,3821,0.01138,0.01916
2005,17-29 y.,Blue-collar worker,0.14708,495,3821,0.13585,0.15832
2005,17-29 y.,Civil servant,0.01973,72,3821,0.01532,0.02414
2005,17-29 y.,White-collar worker,0.22742,844,3821,0.21413,0.24071
2005,17-29 y.,Apprentice/ Trainee/ Intern,0.41432,1743,3821,0.39870,0.42995
2005,17-29 y.,Not employed: Military/Community Service,0.01127,51,3821,0.00792,0.01462
2005,17-29 y.,Not employed: registered unemployed,0.10080,321,3821,0.09125,0.11035
2005,17-29 y.,Not employed: no further information,0.06049,220,3821,0.05293,0.06804
2005,30-45 y.,Self-employed,0.08081,535,6081,0.07396,0.08766
2005,30-45 y.,Blue-collar worker,0.26596,1459,6081,0.25486,0.27707
2005,30-45 y.,Civil servant,0.04592,300,6081,0.04066,0.05118
2005,30-45 y.,White-collar worker,0.39973,2564,6081,0.38742,0.41205
2005,30-45 y.,Apprentice/ Trainee/ Intern,0.01350,69,6081,0.01060,0.01640
2005,30-45 y.,Not employed: Pensioner,0.00791,52,6081,0.00569,0.01014
2005,30-45 y.,Not employed: registered unemployed,0.08657,478,6081,0.07950,0.09363
2005,30-45 y.,Not employed: no further information,0.09705,624,6081,0.08961,0.10449
2005,46-65 y.,Self-employed,0.07604,620,6993,0.06983,0.08226
2005,46-65 y.,Blue-collar worker,0.19155,1132,6993,0.18233,0.20078
2005,46-65 y.,Civil servant,0.05024,542,6993,0.04512,0.05536
2005,46-65 y.,White-collar worker,0.29599,2193,6993,0.28529,0.30669
2005,46-65 y.,Not employed: Pensioner,0.20486,1367,6993,0.19540,0.21432
2005,46-65 y.,Not employed: registered unemployed,0.08683,529,6993,0.08023,0.09343
2005,46-65 y.,Not employed: no further information,0.09027,610,6993,0.08356,0.09699
2005,66 and older,Self-employed,0.01458,67,3725,0.01073,0.01843
2005,66 and older,White-collar worker,0.00842,37,3725,0.00549,0.01136
2005,66 and older,Not employed: Pensioner,0.94820,3544,3725,0.94108,0.95532
2005,66 and older,Not employed: no further information,0.01818,77,3725,0.01389,0.02247
2006,17-29 y.,Self-employed,0.02320,86,3957,0.01851,0.02790
2006,17-29 y.,Blue-collar worker,0.14663,520,3957,0.13560,0.15765
2006,17-29 y.,Civil servant,0.02482,76,3957,0.01997,0.02967
2006,17-29 y.,White-collar worker,0.21814,862,3957,0.20527,0.23101
2006,17-29 y.,Apprentice/ Trainee/ Intern,0.34290,1489,3957,0.32811,0.35770
2006,17-29 y.,Not employed: Military/Community Service,0.01486,66,3957,0.01109,0.01863
2006,17-29 y.,Not employed: registered unemployed,0.10292,353,3957,0.09345,0.11239
2006,17-29 y.,Not employed: no further information,0.11684,505,3957,0.10683,0.12685
2006,30-45 y.,Self-employed,0.08125,567,6267,0.07449,0.08802
2006,30-45 y.,Blue-collar worker,0.24591,1418,6267,0.23525,0.25657
2006,30-45 y.,Civil servant,0.04380,314,6267,0.03873,0.04886
2006,30-45 y.,White-collar worker,0.42028,2717,6267,0.40805,0.43250
2006,30-45 y.,Apprentice/ Trainee/ Intern,0.01141,53,6267,0.00878,0.01404
2006,30-45 y.,Not employed: Pensioner,0.00907,54,6267,0.00672,0.01142
2006,30-45 y.,Not employed: registered unemployed,0.08111,478,6267,0.07435,0.08787
2006,30-45 y.,Not employed: no further information,0.10425,666,6267,0.09668,0.11181
2006,46-65 y.,Self-employed,0.08432,711,7558,0.07805,0.09058
2006,46-65 y.,Blue-collar worker,0.18848,1203,7558,0.17966,0.19730
2006,46-65 y.,Civil servant,0.04938,551,7558,0.04450,0.05427
2006,46-65 y.,White-collar worker,0.29836,2414,7558,0.28805,0.30868
2006,46-65 y.,Not employed: Pensioner,0.19138,1426,7558,0.18251,0.20025
2006,46-65 y.,Not employed: registered unemployed,0.09527,598,7558,0.08865,0.10189
2006,46-65 y.,Not employed: no further information,0.08990,655,7558,0.08345,0.09635
2006,66 and older,Self-employed,0.01762,97,4420,0.01374,0.02150
2006,66 and older,Blue-collar worker,0.00909,42,4420,0.00630,0.01189
2006,66 and older,White-collar worker,0.00938,42,4420,0.00654,0.01222
2006,66 and older,Not employed: Pensioner,0.94391,4156,4420,0.93713,0.95070
2006,66 and older,Not employed: no further information,0.01713,83,4420,0.01330,0.02095
2007,17-29 y.,Self-employed,0.02140,74,3718,0.01675,0.02605
2007,17-29 y.,Blue-collar worker,0.15647,524,3718,0.14479,0.16815
2007,17-29 y.,Civil servant,0.02241,69,3718,0.01765,0.02717
2007,17-29 y.,White-collar worker,0.22553,800,3718,0.21210,0.23897
2007,17-29 y.,Apprentice/ Trainee/ Intern,0.33222,1400,3718,0.31708,0.34736
2007,17-29 y.,Not employed: Military/Community Service,0.01428,58,3718,0.01047,0.01810
2007,17-29 y.,Not employed: registered unemployed,0.08968,275,3718,0.08050,0.09887
2007,17-29 y.,Not employed: no further information,0.13021,518,3718,0.11939,0.14103
2007,30-45 y.,Self-employed,0.08186,516,5704,0.07475,0.08898
2007,30-45 y.,Blue-collar worker,0.25598,1330,5704,0.24465,0.26730
2007,30-45 y.,Civil servant,0.05234,319,5704,0.04656,0.05812
2007,30-45 y.,White-collar worker,0.43329,2571,5704,0.42043,0.44615
2007,30-45 y.,Apprentice/ Trainee/ Intern,0.00983,41,5704,0.00727,0.01239
2007,30-45 y.,Not employed: Pensioner,0.00868,51,5704,0.00627,0.01109
2007,30-45 y.,Not employed: registered unemployed,0.07373,369,5704,0.06695,0.08052
2007,30-45 y.,Not employed: no further information,0.08230,507,5704,0.07516,0.08943
2007,46-65 y.,Self-employed,0.07914,640,7040,0.07284,0.08545
2007,46-65 y.,Blue-collar worker,0.20628,1206,7040,0.19683,0.21574
2007,46-65 y.,Civil servant,0.05008,511,7040,0.04499,0.05518
2007,46-65 y.,White-collar worker,0.30574,2346,7040,0.29498,0.31651
2007,46-65 y.,Not employed: Pensioner,0.18661,1246,7040,0.17751,0.19571
2007,46-65 y.,Not employed: registered unemployed,0.08441,519,7040,0.07792,0.09091
2007,46-65 y.,Not employed: no further information,0.08429,572,7040,0.07780,0.09078
2007,66 and older,Self-employed,0.01555,87,4328,0.01186,0.01924
2007,66 and older,Blue-collar worker,0.01104,45,4328,0.00793,0.01415
2007,66 and older,White-collar worker,0.00823,38,4328,0.00553,0.01092
2007,66 and older,Not employed: Pensioner,0.94563,4085,4328,0.93887,0.95239
2007,66 and older,Not employed: no further information,0.01463,73,4328,0.01105,0.01820
2008,17-29 y.,Self-employed,0.01610,56,3388,0.01186,0.02034
2008,17-29 y.,Blue-collar worker,0.16922,502,3388,0.15659,0.18185
2008,17-29 y.,Civil servant,0.01904,66,3388,0.01443,0.02364
2008,17-29 y.,White-collar worker,0.23801,771,3388,0.22367,0.25235
2008,17-29 y.,Apprentice/ Trainee/ Intern,0.34521,1328,3388,0.32920,0.36122
2008,17-29 y.,Not employed: Military/Community Service,0.01089,33,3388,0.00739,0.01439
2008,17-29 y.,Not employed: registered unemployed,0.07434,227,3388,0.06550,0.08317
2008,17-29 y.,Not employed: no further information,0.11928,405,3388,0.10837,0.13020
2008,30-45 y.,Self-employed,0.07913,452,5161,0.07177,0.08650
2008,30-45 y.,Blue-collar worker,0.25644,1207,5161,0.24453,0.26836
2008,30-45 y.,Civil servant,0.05135,280,5161,0.04533,0.05737
2008,30-45 y.,White-collar worker,0.44995,2386,5161,0.43638,0.46353
2008,30-45 y.,Apprentice/ Trainee/ Intern,0.01293,56,5161,0.00985,0.01601
2008,30-45 y.,Not employed: Pensioner,0.00845,42,5161,0.00595,0.01095
2008,30-45 y.,Not employed: registered unemployed,0.05734,290,5161,0.05100,0.06368
2008,30-45 y.,Not employed: no further information,0.08163,448,5161,0.07416,0.08910
2008,46-65 y.,Self-employed,0.07749,594,6673,0.07108,0.08391
2008,46-65 y.,Blue-collar worker,0.21255,1197,6673,0.20273,0.22236
2008,46-65 y.,Civil servant,0.04937,470,6673,0.04417,0.05457
2008,46-65 y.,White-collar worker,0.32810,2354,6673,0.31683,0.33937
2008,46-65 y.,Not employed: Pensioner,0.16940,1101,6673,0.16040,0.17840
2008,46-65 y.,Not employed: registered unemployed,0.08071,441,6673,0.07417,0.08724
2008,46-65 y.,Not employed: no further information,0.07861,516,6673,0.07215,0.08507
2008,66 and older,Self-employed,0.02050,105,4288,0.01626,0.02474
2008,66 and older,Blue-collar worker,0.01344,44,4288,0.00999,0.01688
2008,66 and older,White-collar worker,0.00984,48,4288,0.00689,0.01280
2008,66 and older,Not employed: Pensioner,0.93979,4023,4288,0.93267,0.94691
2008,66 and older,Not employed: no further information,0.01437,68,4288,0.01081,0.01794
2009,17-29 y.,Self-employed,0.01583,48,3067,0.01141,0.02025
2009,17-29 y.,Blue-collar worker,0.15094,407,3067,0.13827,0.16361
2009,17-29 y.,Civil servant,0.02323,66,3067,0.01790,0.02856
2009,17-29 y.,White-collar worker,0.24708,710,3067,0.23181,0.26234
2009,17-29 y.,Apprentice/ Trainee/ Intern,0.35959,1217,3067,0.34260,0.37657
2009,17-29 y.,Not employed: Military/Community Service,0.02130,63,3067,0.01619,0.02641
2009,17-29 y.,Not employed: registered unemployed,0.07778,225,3067,0.06830,0.08726
2009,17-29 y.,Not employed: no further information,0.09497,331,3067,0.08459,0.10535
2009,30-45 y.,Self-employed,0.08309,418,4667,0.07517,0.09101
2009,30-45 y.,Blue-collar worker,0.24830,1068,4667,0.23590,0.26070
2009,30-45 y.,Civil servant,0.05145,248,4667,0.04511,0.05779
2009,30-45 y.,White-collar worker,0.44726,2172,4667,0.43300,0.46153
2009,30-45 y.,Apprentice/ Trainee/ Intern,0.01174,44,4667,0.00865,0.01483
2009,30-45 y.,Not employed: Pensioner,0.00962,37,4667,0.00682,0.01242
2009,30-45 y.,Not employed: registered unemployed,0.06401,275,4667,0.05698,0.07103
2009,30-45 y.,Not employed: no further information,0.08019,405,4667,0.07240,0.08798
2009,46-65 y.,Self-employed,0.07866,562,6306,0.07202,0.08531
2009,46-65 y.,Blue-collar worker,0.21714,1156,6306,0.20696,0.22732
2009,46-65 y.,Civil servant,0.05032,442,6306,0.04493,0.05572
2009,46-65 y.,White-collar worker,0.33536,2282,6306,0.32370,0.34701
2009,46-65 y.,Not employed: Pensioner,0.15563,988,6306,0.14668,0.16458
2009,46-65 y.,Not employed: registered unemployed,0.07849,402,6306,0.07185,0.08513
2009,46-65 y.,Not employed: no further information,0.07886,474,6306,0.07221,0.08552
2009,66 and older,Self-employed,0.02430,113,4151,0.01962,0.02899
2009,66 and older,Blue-collar worker,0.01128,47,4151,0.00806,0.01449
2009,66 and older,White-collar worker,0.01467,61,4151,0.01101,0.01833
2009,66 and older,Not employed: Pensioner,0.93404,3867,4151,0.92649,0.94159
2009,66 and older,Not employed: no further information,0.01326,63,4151,0.00978,0.01675
2010,17-29 y.,Self-employed,0.01580,60,4242,0.01205,0.01955
2010,17-29 y.,Blue-collar worker,0.13304,494,4242,0.12282,0.14326
2010,17-29 y.,Civil servant,0.02193,65,4242,0.01753,0.02634
2010,17-29 y.,White-collar worker,0.24978,887,4242,0.23675,0.26280
2010,17-29 y.,Apprentice/ Trainee/ Intern,0.38333,1415,4242,0.36870,0.39797
2010,17-29 y.,Not employed: Military/Community Service,0.01476,52,4242,0.01113,0.01839
2010,17-29 y.,Not employed: registered unemployed,0.07928,483,4242,0.07115,0.08742
2010,17-29 y.,Not employed: no further information,0.09140,786,4242,0.08272,0.10007
2010,30-45 y.,Self-employed,0.07785,700,9037,0.07232,0.08337
2010,30-45 y.,Blue-collar worker,0.22136,1649,9037,0.21280,0.22992
2010,30-45 y.,Civil servant,0.05681,406,9037,0.05203,0.06158
2010,30-45 y.,White-collar worker,0.47298,3880,9037,0.46268,0.48327
2010,30-45 y.,Apprentice/ Trainee/ Intern,0.01380,123,9037,0.01139,0.01620
2010,30-45 y.,Not employed: Pensioner,0.00584,50,9037,0.00427,0.00741
2010,30-45 y.,Not employed: registered unemployed,0.07262,740,9037,0.06727,0.07797
2010,30-45 y.,Not employed: no further information,0.07512,1489,9037,0.06968,0.08055
2010,46-65 y.,Self-employed,0.08262,672,6922,0.07613,0.08910
2010,46-65 y.,Blue-collar worker,0.21676,1247,6922,0.20706,0.22647
2010,46-65 y.,Civil servant,0.04927,466,6922,0.04417,0.05437
2010,46-65 y.,White-collar worker,0.35227,2644,6922,0.34102,0.36353
2010,46-65 y.,Not employed: Pensioner,0.14329,907,6922,0.13504,0.15155
2010,46-65 y.,Not employed: registered unemployed,0.07678,482,6922,0.07051,0.08305
2010,46-65 y.,Not employed: no further information,0.07422,504,6922,0.06805,0.08040
2010,66 and older,Self-employed,0.01667,85,4012,0.01271,0.02063
2010,66 and older,Blue-collar worker,0.01313,47,4012,0.00961,0.01665
2010,66 and older,White-collar worker,0.01620,72,4012,0.01229,0.02010
2010,66 and older,Not employed: Pensioner,0.93722,3747,4012,0.92971,0.94473
2010,66 and older,Not employed: no further information,0.01457,61,4012,0.01087,0.01828
2011,17-29 y.,Self-employed,0.01431,66,4653,0.01089,0.01772
2011,17-29 y.,Blue-collar worker,0.14300,560,4653,0.13294,0.15306
2011,17-29 y.,Civil servant,0.01807,82,4653,0.01424,0.02190
2011,17-29 y.,White-collar worker,0.27288,1022,4653,0.26008,0.28568
2011,17-29 y.,Apprentice/ Trainee/ Intern,0.35014,1648,4653,0.33643,0.36385
2011,17-29 y.,Not employed: Military/Community Service,0.01076,42,4653,0.00780,0.01373
2011,17-29 y.,Not employed: registered unemployed,0.06636,412,4653,0.05921,0.07352
2011,17-29 y.,Not employed: no further information,0.11211,821,4653,0.10305,0.12118
2011,30-45 y.,Self-employed,0.08102,759,9887,0.07564,0.08640
2011,30-45 y.,Blue-collar worker,0.20440,1749,9887,0.19646,0.21235
2011,30-45 y.,Civil servant,0.05852,510,9887,0.05389,0.06315
2011,30-45 y.,White-collar worker,0.48538,4642,9887,0.47553,0.49523
2011,30-45 y.,Apprentice/ Trainee/ Intern,0.01565,159,9887,0.01321,0.01810
2011,30-45 y.,Not employed: Pensioner,0.00787,69,9887,0.00612,0.00961
2011,30-45 y.,Not employed: registered unemployed,0.05812,725,9887,0.05351,0.06273
2011,30-45 y.,Not employed: no further information,0.08205,1274,9887,0.07664,0.08746
2011,46-65 y.,Self-employed,0.08548,858,9062,0.07972,0.09124
2011,46-65 y.,Blue-collar worker,0.21217,1620,9062,0.20375,0.22059
2011,46-65 y.,Civil servant,0.04828,563,9062,0.04387,0.05270
2011,46-65 y.,White-collar worker,0.36216,3518,9062,0.35227,0.37206
2011,46-65 y.,Not employed: Pensioner,0.14723,1264,9062,0.13994,0.15453
2011,46-65 y.,Not employed: registered unemployed,0.06463,595,9062,0.05957,0.06970
2011,46-65 y.,Not employed: no further information,0.07155,644,9062,0.06624,0.07685
2011,66 and older,Self-employed,0.01581,99,5130,0.01239,0.01922
2011,66 and older,Blue-collar worker,0.01110,48,5130,0.00823,0.01396
2011,66 and older,White-collar worker,0.01388,71,5130,0.01068,0.01708
2011,66 and older,Not employed: Pensioner,0.94272,4841,5130,0.93636,0.94908
