year,age_gr,bula_h,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.18882,186,692,0.15963,0.21800
1992,46-65 y.,North Rhine-Westphalia,White-collar worker,0.24082,146,692,0.20894,0.27270
1992,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.20767,125,692,0.17742,0.23791
1992,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05487,43,692,0.03789,0.07185
1992,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.17065,140,692,0.14260,0.19870
1992,46-65 y.,Hesse,Blue-collar worker,0.20936,85,249,0.15873,0.26000
1992,46-65 y.,Hesse,White-collar worker,0.24025,60,249,0.18708,0.29343
1992,46-65 y.,Hesse,Not employed: Pensioner,0.25156,57,249,0.19756,0.30557
1992,46-65 y.,Hesse,Not employed: no further information,0.16111,47,249,0.11536,0.20687
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.27003,55,135,0.19486,0.34520
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.17529,34,135,0.11092,0.23967
1992,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.22425,46,135,0.15363,0.29487
1992,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.25365,193,443,0.21309,0.29422
1992,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.29335,108,443,0.25090,0.33580
1992,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.15689,77,443,0.12298,0.19080
1992,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.14195,65,443,0.10941,0.17448
1992,46-65 y.,Bavaria,Self-employed,0.10401,49,425,0.07495,0.13307
1992,46-65 y.,Bavaria,Blue-collar worker,0.19204,124,425,0.15455,0.22954
1992,46-65 y.,Bavaria,White-collar worker,0.26784,110,425,0.22569,0.30999
1992,46-65 y.,Bavaria,Not employed: Pensioner,0.17719,68,425,0.14084,0.21353
1992,46-65 y.,Bavaria,Not employed: no further information,0.15791,74,425,0.12320,0.19262
1992,46-65 y.,Berlin,Blue-collar worker,0.17103,37,148,0.11016,0.23190
1992,46-65 y.,Berlin,White-collar worker,0.35262,64,148,0.27538,0.42985
1992,46-65 y.,Berlin,Not employed: Pensioner,0.24497,47,148,0.17544,0.31449
1992,46-65 y.,Brandenburg,Blue-collar worker,0.18626,42,164,0.12649,0.24602
1992,46-65 y.,Brandenburg,White-collar worker,0.31521,62,164,0.24389,0.38654
1992,46-65 y.,Brandenburg,Not employed: Pensioner,0.31288,60,164,0.24170,0.38406
1992,46-65 y.,Mecklenburg-Western Pomerania,White-collar worker,0.19669,33,82,0.11012,0.28325
1992,46-65 y.,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.39708,49,82,0.29052,0.50363
1992,46-65 y.,Saxony,Blue-collar worker,0.19387,82,348,0.15227,0.23546
1992,46-65 y.,Saxony,White-collar worker,0.21674,88,348,0.17338,0.26009
1992,46-65 y.,Saxony,Not employed: Pensioner,0.34035,113,348,0.29049,0.39020
1992,46-65 y.,Saxony,Not employed: registered unemployed,0.17544,65,348,0.13542,0.21546
1992,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.24063,58,211,0.18282,0.29845
1992,46-65 y.,Saxony-Anhalt,White-collar worker,0.26270,61,211,0.20318,0.32223
1992,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.25704,54,211,0.19793,0.31614
1992,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.17734,38,211,0.12568,0.22901
1992,46-65 y.,Thuringa,Blue-collar worker,0.26292,53,169,0.19636,0.32949
1992,46-65 y.,Thuringa,White-collar worker,0.26600,57,169,0.19918,0.33281
1992,46-65 y.,Thuringa,Not employed: Pensioner,0.33116,59,169,0.25999,0.40233
1992,66 and older,Lower Saxony,Not employed: Pensioner,0.99162,112,112,0.97466,1.00858
1992,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.97303,237,237,0.95236,0.99370
1992,66 and older,Hesse,Not employed: Pensioner,0.94901,106,106,0.90694,0.99109
1992,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.96210,92,92,0.92287,1.00133
1992,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.94066,151,151,0.90285,0.97847
1992,66 and older,Bavaria,Not employed: Pensioner,0.94023,185,185,0.90598,0.97448
1992,66 and older,Saxony,Not employed: Pensioner,0.97222,123,123,0.94306,1.00138
1992,66 and older,Saxony-Anhalt,Not employed: Pensioner,0.96675,86,86,0.92863,1.00486
1992,66 and older,Thuringa,Not employed: Pensioner,0.98039,71,71,0.94790,1.01287
1993,17-29 y.,Lower Saxony,Blue-collar worker,0.21315,66,217,0.15853,0.26776
1993,17-29 y.,Lower Saxony,White-collar worker,0.22037,60,217,0.16509,0.27565
1993,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.32081,91,217,0.25856,0.38307
1993,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.19644,151,660,0.16611,0.22678
1993,17-29 y.,North Rhine-Westphalia,White-collar worker,0.24530,142,660,0.21244,0.27815
1993,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.37478,244,660,0.33783,0.41174
1993,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05310,42,660,0.03598,0.07022
1993,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.07826,81,660,0.05775,0.09876
1993,17-29 y.,Hesse,Blue-collar worker,0.15046,58,224,0.10354,0.19739
1993,17-29 y.,Hesse,White-collar worker,0.29911,62,224,0.23902,0.35921
1993,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.28970,72,224,0.23016,0.34924
1993,17-29 y.,Hesse,Not employed: no further information,0.11152,32,224,0.07020,0.15283
1993,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.25133,42,124,0.17467,0.32799
1993,17-29 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.25557,34,124,0.17849,0.33266
1993,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.29133,48,124,0.21103,0.37164
1993,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.22887,160,508,0.19230,0.26544
1993,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.27135,124,508,0.23265,0.31006
1993,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.31123,149,508,0.27093,0.35153
1993,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.08568,75,508,0.06132,0.11004
1993,17-29 y.,Bavaria,Blue-collar worker,0.24796,126,414,0.20631,0.28960
1993,17-29 y.,Bavaria,White-collar worker,0.24490,114,414,0.20343,0.28638
1993,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.32020,122,414,0.27521,0.36520
1993,17-29 y.,Bavaria,Not employed: no further information,0.09552,52,414,0.06717,0.12387
1993,17-29 y.,Berlin,Blue-collar worker,0.22014,31,108,0.14163,0.29864
1993,17-29 y.,Berlin,White-collar worker,0.25485,32,108,0.17228,0.33742
1993,17-29 y.,Berlin,Apprentice/ Trainee/ Intern,0.29927,45,108,0.21250,0.38604
1993,17-29 y.,Brandenburg,Blue-collar worker,0.22930,32,118,0.15312,0.30547
1993,17-29 y.,Brandenburg,White-collar worker,0.25240,32,118,0.17368,0.33111
1993,17-29 y.,Brandenburg,Apprentice/ Trainee/ Intern,0.34277,54,118,0.25677,0.42878
1993,17-29 y.,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.28905,34,34,0.13438,0.44372
1993,17-29 y.,Saxony,Blue-collar worker,0.29923,62,186,0.23324,0.36522
1993,17-29 y.,Saxony,White-collar worker,0.22830,50,186,0.16782,0.28879
1993,17-29 y.,Saxony,Apprentice/ Trainee/ Intern,0.26536,74,186,0.20173,0.32898
1993,17-29 y.,Saxony-Anhalt,Blue-collar worker,0.31814,50,105,0.22863,0.40766
1993,17-29 y.,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.26569,55,105,0.18079,0.35058
1993,17-29 y.,Thuringa,Blue-collar worker,0.23922,37,97,0.15388,0.32456
1993,17-29 y.,Thuringa,Apprentice/ Trainee/ Intern,0.34017,60,97,0.24540,0.43494
1993,30-45 y.,Schleswig-Holstein,White-collar worker,0.43914,32,32,0.26443,0.61384
1993,30-45 y.,Lower Saxony,Blue-collar worker,0.21447,68,201,0.15758,0.27135
1993,30-45 y.,Lower Saxony,White-collar worker,0.34885,88,201,0.28279,0.41490
1993,30-45 y.,Lower Saxony,Not employed: no further information,0.16330,45,201,0.11207,0.21453
1993,30-45 y.,North Rhine-Westphalia,Self-employed,0.06771,53,802,0.05031,0.08511
1993,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.23516,243,802,0.20579,0.26453
1993,30-45 y.,North Rhine-Westphalia,Civil servant,0.07693,60,802,0.05847,0.09538
1993,30-45 y.,North Rhine-Westphalia,White-collar worker,0.40001,295,802,0.36608,0.43394
1993,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.16789,151,802,0.14201,0.19378
1993,30-45 y.,Hesse,Blue-collar worker,0.22188,87,220,0.16685,0.27691
1993,30-45 y.,Hesse,White-collar worker,0.40938,96,220,0.34425,0.47451
1993,30-45 y.,Hesse,Not employed: no further information,0.10766,37,220,0.06661,0.14871
1993,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.27831,60,162,0.20909,0.34754
1993,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.30950,60,162,0.23809,0.38091
1993,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.19519,42,162,0.13396,0.25641
1993,30-45 y.,Baden-Wuerttemberg,Self-employed,0.09104,36,465,0.06487,0.11722
1993,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.31463,220,465,0.27238,0.35688
1993,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.31771,128,465,0.27535,0.36008
1993,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.16187,81,465,0.12836,0.19538
1993,30-45 y.,Bavaria,Self-employed,0.11123,42,446,0.08202,0.14044
1993,30-45 y.,Bavaria,Blue-collar worker,0.24969,151,446,0.20948,0.28991
1993,30-45 y.,Bavaria,White-collar worker,0.42975,188,446,0.38376,0.47575
1993,30-45 y.,Bavaria,Not employed: no further information,0.12123,65,446,0.09091,0.15156
1993,30-45 y.,Berlin,Blue-collar worker,0.25820,53,142,0.18596,0.33044
1993,30-45 y.,Berlin,White-collar worker,0.47246,89,142,0.39005,0.55486
1993,30-45 y.,Brandenburg,Blue-collar worker,0.35354,79,196,0.28644,0.42064
1993,30-45 y.,Brandenburg,White-collar worker,0.36405,82,196,0.29652,0.43159
1993,30-45 y.,Brandenburg,Not employed: registered unemployed,0.13845,35,196,0.08997,0.18692
1993,30-45 y.,Mecklenburg-Western Pomerania,Blue-collar worker,0.33072,46,103,0.23942,0.42203
1993,30-45 y.,Mecklenburg-Western Pomerania,White-collar worker,0.39163,57,103,0.29691,0.48636
1993,30-45 y.,Saxony,Blue-collar worker,0.31007,131,356,0.26195,0.35818
1993,30-45 y.,Saxony,White-collar worker,0.37694,160,356,0.32653,0.42735
1993,30-45 y.,Saxony,Not employed: registered unemployed,0.18008,65,356,0.14010,0.22005
1993,30-45 y.,Saxony-Anhalt,Blue-collar worker,0.34869,84,223,0.28600,0.41138
1993,30-45 y.,Saxony-Anhalt,White-collar worker,0.35688,97,223,0.29386,0.41990
1993,30-45 y.,Saxony-Anhalt,Not employed: registered unemployed,0.18208,42,223,0.13131,0.23284
1993,30-45 y.,Thuringa,Blue-collar worker,0.36376,84,173,0.29187,0.43566
1993,30-45 y.,Thuringa,White-collar worker,0.36908,89,173,0.29696,0.44119
1993,46-65 y.,Lower Saxony,Blue-collar worker,0.24283,77,260,0.19060,0.29505
1993,46-65 y.,Lower Saxony,White-collar worker,0.22761,65,260,0.17655,0.27868
1993,46-65 y.,Lower Saxony,Not employed: Pensioner,0.19932,61,260,0.15067,0.24798
1993,46-65 y.,Lower Saxony,Not employed: no further information,0.16342,57,260,0.11839,0.20846
1993,46-65 y.,North Rhine-Westphalia,Self-employed,0.08420,50,706,0.06370,0.10469
1993,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.21477,192,706,0.18446,0.24509
1993,46-65 y.,North Rhine-Westphalia,Civil servant,0.05243,32,706,0.03598,0.06889
1993,46-65 y.,North Rhine-Westphalia,White-collar worker,0.21966,135,706,0.18910,0.25022
1993,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.19875,119,706,0.16929,0.22821
1993,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05533,44,706,0.03845,0.07220
1993,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.17117,134,706,0.14337,0.19898
1993,46-65 y.,Hesse,Blue-collar worker,0.24214,84,237,0.18748,0.29679
1993,46-65 y.,Hesse,White-collar worker,0.23778,63,237,0.18347,0.29210
1993,46-65 y.,Hesse,Not employed: Pensioner,0.22937,56,237,0.17573,0.28301
1993,46-65 y.,Hesse,Not employed: no further information,0.10696,34,237,0.06753,0.14639
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.26349,52,130,0.18747,0.33951
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.19471,34,130,0.12637,0.26304
1993,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.22718,44,130,0.15487,0.29948
1993,46-65 y.,Baden-Wuerttemberg,Self-employed,0.07622,31,483,0.05253,0.09991
1993,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.25335,192,483,0.21452,0.29217
1993,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.26431,97,483,0.22494,0.30368
1993,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.17698,89,483,0.14291,0.21105
1993,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.14004,74,483,0.10906,0.17103
1993,46-65 y.,Bavaria,Self-employed,0.06926,37,416,0.04483,0.09369
1993,46-65 y.,Bavaria,Blue-collar worker,0.18923,119,416,0.15155,0.22692
1993,46-65 y.,Bavaria,White-collar worker,0.28188,111,416,0.23859,0.32516
1993,46-65 y.,Bavaria,Not employed: Pensioner,0.18244,69,416,0.14528,0.21960
1993,46-65 y.,Bavaria,Not employed: no further information,0.17137,80,416,0.13512,0.20763
1993,46-65 y.,Berlin,Blue-collar worker,0.19847,40,140,0.13216,0.26478
1993,46-65 y.,Berlin,White-collar worker,0.32107,54,140,0.24345,0.39869
1993,46-65 y.,Berlin,Not employed: Pensioner,0.24416,46,140,0.17274,0.31557
1993,46-65 y.,Brandenburg,Blue-collar worker,0.14706,35,147,0.08961,0.20451
1993,46-65 y.,Brandenburg,White-collar worker,0.27678,53,147,0.20421,0.34935
1993,46-65 y.,Brandenburg,Not employed: Pensioner,0.33201,59,147,0.25562,0.40840
1993,46-65 y.,Mecklenburg-Western Pomerania,White-collar worker,0.17678,32,84,0.09471,0.25885
1993,46-65 y.,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.43856,52,84,0.33180,0.54531
1993,46-65 y.,Saxony,Blue-collar worker,0.17399,69,331,0.13309,0.21489
1993,46-65 y.,Saxony,White-collar worker,0.20684,81,331,0.16313,0.25054
1993,46-65 y.,Saxony,Not employed: Pensioner,0.35108,114,331,0.29958,0.40258
1993,46-65 y.,Saxony,Not employed: registered unemployed,0.22018,67,331,0.17548,0.26489
1993,46-65 y.,Saxony-Anhalt,Blue-collar worker,0.20649,54,216,0.15239,0.26060
1993,46-65 y.,Saxony-Anhalt,White-collar worker,0.20040,52,216,0.14689,0.25391
1993,46-65 y.,Saxony-Anhalt,Not employed: Pensioner,0.32247,68,216,0.25999,0.38496
1993,46-65 y.,Saxony-Anhalt,Not employed: registered unemployed,0.18980,42,216,0.13738,0.24222
1993,46-65 y.,Thuringa,Blue-collar worker,0.20018,38,185,0.14236,0.25800
1993,46-65 y.,Thuringa,White-collar worker,0.24573,50,185,0.18353,0.30794
1993,46-65 y.,Thuringa,Not employed: Pensioner,0.36117,64,185,0.29176,0.43057
1993,46-65 y.,Thuringa,Not employed: registered unemployed,0.16205,33,185,0.10880,0.21529
1993,66 and older,Hamburg,Not employed: Pensioner,0.97101,33,33,0.91288,1.02914
1993,66 and older,Lower Saxony,Not employed: Pensioner,0.94709,110,110,0.90506,0.98911
1993,66 and older,North Rhine-Westphalia,Not employed: Pensioner,0.97448,249,249,0.95485,0.99411
1993,66 and older,Hesse,Not employed: Pensioner,0.95870,107,107,0.92082,0.99658
1993,66 and older,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.95747,93,93,0.91624,0.99871
1993,66 and older,Baden-Wuerttemberg,Not employed: Pensioner,0.96330,154,154,0.93351,0.99310
1993,66 and older,Bavaria,Not employed: Pensioner,0.95094,193,193,0.92039,0.98149
1993,66 and older,Saxony,Not employed: Pensioner,0.97430,121,121,0.94599,1.00261
1994,17-29 y.,Lower Saxony,Blue-collar worker,0.19813,59,209,0.14396,0.25230
1994,17-29 y.,Lower Saxony,White-collar worker,0.25796,75,209,0.19850,0.31742
1994,17-29 y.,Lower Saxony,Apprentice/ Trainee/ Intern,0.27398,75,209,0.21337,0.33459
1994,17-29 y.,North Rhine-Westphalia,Blue-collar worker,0.17972,144,625,0.14960,0.20985
1994,17-29 y.,North Rhine-Westphalia,White-collar worker,0.23782,137,625,0.20442,0.27123
1994,17-29 y.,North Rhine-Westphalia,Apprentice/ Trainee/ Intern,0.36134,212,625,0.32365,0.39903
1994,17-29 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.06442,58,625,0.04516,0.08368
1994,17-29 y.,North Rhine-Westphalia,Not employed: no further information,0.08302,74,625,0.06138,0.10467
1994,17-29 y.,Hesse,Blue-collar worker,0.17474,53,185,0.11987,0.22961
1994,17-29 y.,Hesse,White-collar worker,0.23775,58,185,0.17624,0.29926
1994,17-29 y.,Hesse,Apprentice/ Trainee/ Intern,0.32702,74,185,0.25923,0.39480
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.24635,39,76,0.14883,0.34387
1994,17-29 y.,"Rhineland-Palatinate, Saarland",Apprentice/ Trainee/ Intern,0.24839,37,76,0.15060,0.34618
1994,17-29 y.,Baden-Wuerttemberg,Blue-collar worker,0.21674,140,486,0.18007,0.25340
1994,17-29 y.,Baden-Wuerttemberg,White-collar worker,0.29195,126,486,0.25148,0.33241
1994,17-29 y.,Baden-Wuerttemberg,Apprentice/ Trainee/ Intern,0.29097,144,486,0.25055,0.33139
1994,17-29 y.,Baden-Wuerttemberg,Not employed: no further information,0.09938,76,486,0.07275,0.12600
1994,17-29 y.,Bavaria,Blue-collar worker,0.21377,107,363,0.17154,0.25600
1994,17-29 y.,Bavaria,White-collar worker,0.25188,103,363,0.20717,0.29660
1994,17-29 y.,Bavaria,Apprentice/ Trainee/ Intern,0.27838,99,363,0.23221,0.32455
1994,17-29 y.,Bavaria,Not employed: no further information,0.09190,54,363,0.06214,0.12165
1994,17-29 y.,Berlin,Apprentice/ Trainee/ Intern,0.31204,41,41,0.16845,0.45563
1994,17-29 y.,Brandenburg,Apprentice/ Trainee/ Intern,0.38278,59,59,0.25769,0.50788
1994,17-29 y.,Mecklenburg-Western Pomerania,Apprentice/ Trainee/ Intern,0.29208,32,32,0.13201,0.45216
1994,17-29 y.,Saxony,Blue-collar worker,0.27536,58,180,0.20992,0.34079
1994,17-29 y.,Saxony,White-collar worker,0.15996,37,180,0.10626,0.21366
1994,17-29 y.,Saxony,Apprentice/ Trainee/ Intern,0.29108,85,180,0.22454,0.35763
1994,17-29 y.,Saxony-Anhalt,Blue-collar worker,0.32391,47,129,0.24284,0.40498
1994,17-29 y.,Saxony-Anhalt,White-collar worker,0.21761,32,129,0.14613,0.28909
1994,17-29 y.,Saxony-Anhalt,Apprentice/ Trainee/ Intern,0.21969,50,129,0.14796,0.29142
1994,17-29 y.,Thuringa,Blue-collar worker,0.21448,34,93,0.13060,0.29835
1994,17-29 y.,Thuringa,Apprentice/ Trainee/ Intern,0.29176,59,93,0.19887,0.38465
1994,30-45 y.,Schleswig-Holstein,White-collar worker,0.38124,33,33,0.21296,0.54952
1994,30-45 y.,Lower Saxony,Blue-collar worker,0.20921,65,199,0.15256,0.26587
1994,30-45 y.,Lower Saxony,White-collar worker,0.35338,89,199,0.28679,0.41996
1994,30-45 y.,Lower Saxony,Not employed: no further information,0.18396,45,199,0.12999,0.23793
1994,30-45 y.,North Rhine-Westphalia,Self-employed,0.07038,54,800,0.05264,0.08812
1994,30-45 y.,North Rhine-Westphalia,Blue-collar worker,0.22472,219,800,0.19578,0.25366
1994,30-45 y.,North Rhine-Westphalia,Civil servant,0.08305,61,800,0.06391,0.10218
1994,30-45 y.,North Rhine-Westphalia,White-collar worker,0.38983,274,800,0.35602,0.42365
1994,30-45 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.04614,49,800,0.03159,0.06068
1994,30-45 y.,North Rhine-Westphalia,Not employed: no further information,0.16039,143,800,0.13494,0.18583
1994,30-45 y.,Hesse,Blue-collar worker,0.19550,73,217,0.14261,0.24839
1994,30-45 y.,Hesse,White-collar worker,0.47166,110,217,0.40508,0.53823
1994,30-45 y.,Hesse,Not employed: no further information,0.11666,34,217,0.07385,0.15947
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.29250,61,174,0.22471,0.36029
1994,30-45 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.34830,73,174,0.27730,0.41929
1994,30-45 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.16953,40,174,0.11361,0.22544
1994,30-45 y.,Baden-Wuerttemberg,Self-employed,0.10278,40,442,0.07443,0.13112
1994,30-45 y.,Baden-Wuerttemberg,Blue-collar worker,0.30257,195,442,0.25969,0.34544
1994,30-45 y.,Baden-Wuerttemberg,White-collar worker,0.32600,129,442,0.28225,0.36975
1994,30-45 y.,Baden-Wuerttemberg,Not employed: no further information,0.15612,78,442,0.12224,0.19000
1994,30-45 y.,Bavaria,Self-employed,0.12387,52,481,0.09440,0.15334
1994,30-45 y.,Bavaria,Blue-collar worker,0.24667,146,481,0.20811,0.28523
1994,30-45 y.,Bavaria,Civil servant,0.08187,32,481,0.05734,0.10639
1994,30-45 y.,Bavaria,White-collar worker,0.36114,178,481,0.31817,0.40411
1994,30-45 y.,Bavaria,Not employed: no further information,0.12342,73,481,0.09399,0.15285
1994,30-45 y.,Berlin,Blue-collar worker,0.22886,46,135,0.15773,0.29999
1994,30-45 y.,Berlin,White-collar worker,0.48120,89,135,0.39660,0.56580
1994,30-45 y.,Brandenburg,Blue-collar worker,0.34595,71,183,0.27684,0.41506
1994,30-45 y.,Brandenburg,White-collar worker,0.34743,76,183,0.27825,0.41661
1994,30-45 y.,Brandenburg,Not employed: registered unemployed,0.15022,36,183,0.09831,0.20213
1994,30-45 y.,Mecklenburg-Western Pomerania,Blue-collar worker,0.30531,43,104,0.21637,0.39425
1994,30-45 y.,Mecklenburg-Western Pomerania,White-collar worker,0.41350,61,104,0.31840,0.50861
1994,30-45 y.,Saxony,Blue-collar worker,0.32402,128,340,0.27420,0.37384
1994,30-45 y.,Saxony,White-collar worker,0.36958,157,340,0.31820,0.42097
1994,30-45 y.,Saxony,Not employed: registered unemployed,0.15232,55,340,0.11407,0.19057
1994,30-45 y.,Saxony-Anhalt,Blue-collar worker,0.30638,73,206,0.24327,0.36948
1994,30-45 y.,Saxony-Anhalt,White-collar worker,0.37027,93,206,0.30417,0.43637
1994,30-45 y.,Saxony-Anhalt,Not employed: registered unemployed,0.19574,40,206,0.14142,0.25005
1994,30-45 y.,Thuringa,Blue-collar worker,0.31476,77,204,0.25088,0.37865
1994,30-45 y.,Thuringa,White-collar worker,0.35595,89,204,0.29009,0.42182
1994,30-45 y.,Thuringa,Not employed: registered unemployed,0.17299,38,204,0.12096,0.22502
1994,46-65 y.,Lower Saxony,Blue-collar worker,0.22617,71,250,0.17421,0.27814
1994,46-65 y.,Lower Saxony,White-collar worker,0.22860,68,250,0.17644,0.28076
1994,46-65 y.,Lower Saxony,Not employed: Pensioner,0.18315,53,250,0.13511,0.23119
1994,46-65 y.,Lower Saxony,Not employed: no further information,0.17930,58,250,0.13165,0.22695
1994,46-65 y.,North Rhine-Westphalia,Self-employed,0.07619,49,701,0.05654,0.09585
1994,46-65 y.,North Rhine-Westphalia,Blue-collar worker,0.19338,183,701,0.16412,0.22264
1994,46-65 y.,North Rhine-Westphalia,Civil servant,0.05034,32,701,0.03414,0.06654
1994,46-65 y.,North Rhine-Westphalia,White-collar worker,0.26850,152,701,0.23567,0.30133
1994,46-65 y.,North Rhine-Westphalia,Not employed: Pensioner,0.17610,106,701,0.14788,0.20432
1994,46-65 y.,North Rhine-Westphalia,Not employed: registered unemployed,0.05883,45,701,0.04140,0.07626
1994,46-65 y.,North Rhine-Westphalia,Not employed: no further information,0.17665,134,701,0.14840,0.20491
1994,46-65 y.,Hesse,Blue-collar worker,0.20236,75,242,0.15164,0.25309
1994,46-65 y.,Hesse,White-collar worker,0.27579,72,242,0.21937,0.33222
1994,46-65 y.,Hesse,Not employed: Pensioner,0.25605,61,242,0.20094,0.31115
1994,46-65 y.,Hesse,Not employed: no further information,0.09862,34,242,0.06098,0.13626
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Blue-collar worker,0.25468,50,153,0.18542,0.32395
1994,46-65 y.,"Rhineland-Palatinate, Saarland",White-collar worker,0.21288,31,153,0.14781,0.27796
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: Pensioner,0.18282,31,153,0.12137,0.24427
1994,46-65 y.,"Rhineland-Palatinate, Saarland",Not employed: no further information,0.20764,41,153,0.14316,0.27213
1994,46-65 y.,Baden-Wuerttemberg,Blue-collar worker,0.21243,162,456,0.17485,0.25002
1994,46-65 y.,Baden-Wuerttemberg,White-collar worker,0.25563,93,456,0.21554,0.29571
1994,46-65 y.,Baden-Wuerttemberg,Not employed: Pensioner,0.19255,91,456,0.15632,0.22878
1994,46-65 y.,Baden-Wuerttemberg,Not employed: registered unemployed,0.04858,37,456,0.02883,0.06834
1994,46-65 y.,Baden-Wuerttemberg,Not employed: no further information,0.15148,73,456,0.11854,0.18442
1994,46-65 y.,Bavaria,Blue-collar worker,0.17443,113,397,0.13706,0.21181
1994,46-65 y.,Bavaria,White-collar worker,0.24889,100,397,0.20630,0.29147
1994,46-65 y.,Bavaria,Not employed: Pensioner,0.18453,69,397,0.14632,0.22273
1994,46-65 y.,Bavaria,Not employed: registered unemployed,0.07258,33,397,0.04703,0.09813
1994,46-65 y.,Bavaria,Not employed: no further information,0.17838,82,397,0.14067,0.21609
1994,46-65 y.,Berlin,Blue-collar worker,0.17212,33,136,0.10844,0.23580
1994,46-65 y.,Berlin,White-collar worker,0.33194,59,136,0.25250,0.41138
1994,46-65 y.,Berlin,Not employed: Pensioner,0.24997,44,136,0.17692,0.32301
1994,46-65 y.,Brandenburg,Blue-collar worker,0.15431,32,146,0.09551,0.21311
1994,46-65 y.,Brandenburg,White-collar worker,0.30695,58,146,0.23187,0.38202
1994,46-65 y.,Brandenburg,Not employed: Pensioner,0.33145,56,146,0.25483,0.40807
1994,46-65 y.,Mecklenburg-Western Pomerania,Not employed: Pensioner,0.37024,44,44,0.22591,0.51457
1994,46-65 y.,Saxony,Blue-collar worker,0.19774,73,340,0.15534,0.24014
1994,46-65 y.,Saxony,White-collar worker,0.21753,86,340,0.17361,0.26145
1994,46-65 y.,Saxony,Not employed: Pensioner,0.29995,99,340,0.25117,0.34873
