year,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,Indirect migration background,Not employed: no further information,0.03517,81,700,0.02151,0.04883
2002,No migration background,Self-employed,0.04642,1273,19438,0.04346,0.04937
2002,No migration background,Blue-collar worker,0.12586,2636,19438,0.12120,0.13053
2002,No migration background,Civil servant,0.03067,1047,19438,0.02824,0.03309
2002,No migration background,White-collar worker,0.22873,5811,19438,0.22283,0.23464
2002,No migration background,Apprentice/ Trainee/ Intern,0.05529,1565,19438,0.05207,0.05850
2002,No migration background,Not employed: Pensioner,0.24935,4530,19438,0.24326,0.25543
2002,No migration background,Not employed: Military/Community Service,0.00282,78,19438,0.00208,0.00357
2002,No migration background,Not employed: registered unemployed,0.04794,1047,19438,0.04494,0.05094
2002,No migration background,Not employed: no further information,0.06130,1451,19438,0.05793,0.06467
2002,Direct migration background,Self-employed,0.03698,127,2757,0.02993,0.04403
2002,Direct migration background,Blue-collar worker,0.29665,881,2757,0.27960,0.31370
2002,Direct migration background,White-collar worker,0.13259,416,2757,0.11993,0.14526
2002,Direct migration background,Apprentice/ Trainee/ Intern,0.07139,167,2757,0.06178,0.08101
2002,Direct migration background,Not employed: Pensioner,0.19389,543,2757,0.17913,0.20866
2002,Direct migration background,Not employed: registered unemployed,0.07844,217,2757,0.06840,0.08847
2002,Direct migration background,Not employed: no further information,0.12377,406,2757,0.11148,0.13607
2002,Indirect migration background,Blue-collar worker,0.05697,128,702,0.03981,0.07412
2002,Indirect migration background,White-collar worker,0.10376,212,702,0.08118,0.12633
2002,Indirect migration background,Apprentice/ Trainee/ Intern,0.12101,233,702,0.09687,0.14516
2002,Indirect migration background,Not employed: registered unemployed,0.02478,46,702,0.01327,0.03628
2002,Indirect migration background,Not employed: no further information,0.03602,83,702,0.02222,0.04981
2003,No migration background,Self-employed,0.04724,1215,18749,0.04420,0.05028
2003,No migration background,Blue-collar worker,0.12169,2470,18749,0.11701,0.12637
2003,No migration background,Civil servant,0.03098,964,18749,0.02850,0.03346
2003,No migration background,White-collar worker,0.22889,5532,18749,0.22287,0.23490
2003,No migration background,Apprentice/ Trainee/ Intern,0.05518,1529,18749,0.05191,0.05845
2003,No migration background,Not employed: Pensioner,0.25362,4524,18749,0.24739,0.25985
2003,No migration background,Not employed: Military/Community Service,0.00249,72,18749,0.00178,0.00321
2003,No migration background,Not employed: registered unemployed,0.05309,1128,18749,0.04988,0.05630
2003,No migration background,Not employed: no further information,0.05703,1315,18749,0.05371,0.06035
2003,Direct migration background,Self-employed,0.03136,97,2586,0.02464,0.03808
2003,Direct migration background,Blue-collar worker,0.27905,795,2586,0.26176,0.29634
2003,Direct migration background,White-collar worker,0.14485,417,2586,0.13129,0.15842
2003,Direct migration background,Apprentice/ Trainee/ Intern,0.06604,153,2586,0.05647,0.07561
2003,Direct migration background,Not employed: Pensioner,0.20086,530,2586,0.18541,0.21630
2003,Direct migration background,Not employed: registered unemployed,0.08779,221,2586,0.07688,0.09870
2003,Direct migration background,Not employed: no further information,0.12899,373,2586,0.11607,0.14191
2003,Indirect migration background,Blue-collar worker,0.07006,137,708,0.05124,0.08887
2003,Indirect migration background,White-collar worker,0.10658,218,708,0.08383,0.12932
2003,Indirect migration background,Apprentice/ Trainee/ Intern,0.10649,215,708,0.08375,0.12923
2003,Indirect migration background,Not employed: registered unemployed,0.03133,55,708,0.01849,0.04417
2003,Indirect migration background,Not employed: no further information,0.04145,83,708,0.02676,0.05615
2004,No migration background,Self-employed,0.04858,1216,18258,0.04546,0.05170
2004,No migration background,Blue-collar worker,0.12220,2402,18258,0.11745,0.12695
2004,No migration background,Civil servant,0.03033,922,18258,0.02785,0.03282
2004,No migration background,White-collar worker,0.22623,5348,18258,0.22016,0.23230
2004,No migration background,Apprentice/ Trainee/ Intern,0.05772,1542,18258,0.05434,0.06110
2004,No migration background,Not employed: Pensioner,0.25731,4481,18258,0.25097,0.26365
2004,No migration background,Not employed: Military/Community Service,0.00203,53,18258,0.00138,0.00269
2004,No migration background,Not employed: registered unemployed,0.05433,1086,18258,0.05104,0.05762
2004,No migration background,Not employed: no further information,0.05412,1208,18258,0.05084,0.05741
2004,Direct migration background,Self-employed,0.04167,113,2507,0.03385,0.04949
2004,Direct migration background,Blue-collar worker,0.27014,731,2507,0.25275,0.28752
2004,Direct migration background,White-collar worker,0.14641,408,2507,0.13257,0.16025
2004,Direct migration background,Apprentice/ Trainee/ Intern,0.06637,147,2507,0.05662,0.07612
2004,Direct migration background,Not employed: Pensioner,0.20326,512,2507,0.18750,0.21901
2004,Direct migration background,Not employed: registered unemployed,0.09887,238,2507,0.08719,0.11056
2004,Direct migration background,Not employed: no further information,0.12151,358,2507,0.10871,0.13430
2004,Indirect migration background,Self-employed,0.01452,34,763,0.00603,0.02301
2004,Indirect migration background,Blue-collar worker,0.05781,125,763,0.04124,0.07438
2004,Indirect migration background,White-collar worker,0.11187,209,763,0.08949,0.13425
2004,Indirect migration background,Apprentice/ Trainee/ Intern,0.14174,252,763,0.11697,0.16650
2004,Indirect migration background,Not employed: registered unemployed,0.03979,66,763,0.02591,0.05367
2004,Indirect migration background,Not employed: no further information,0.03334,77,763,0.02059,0.04608
2005,No migration background,Self-employed,0.04824,1163,17493,0.04507,0.05142
2005,No migration background,Blue-collar worker,0.12451,2288,17493,0.11962,0.12941
2005,No migration background,Civil servant,0.03233,886,17493,0.02970,0.03495
2005,No migration background,White-collar worker,0.22935,5058,17493,0.22312,0.23559
2005,No migration background,Apprentice/ Trainee/ Intern,0.06215,1460,17493,0.05858,0.06573
2005,No migration background,Not employed: Pensioner,0.25048,4446,17493,0.24406,0.25691
2005,No migration background,Not employed: Military/Community Service,0.00178,43,17493,0.00116,0.00241
2005,No migration background,Not employed: registered unemployed,0.05469,1032,17493,0.05132,0.05805
2005,No migration background,Not employed: no further information,0.05209,1117,17493,0.04880,0.05538
2005,Direct migration background,Self-employed,0.03660,99,2340,0.02899,0.04421
2005,Direct migration background,Blue-collar worker,0.28161,685,2340,0.26338,0.29984
2005,Direct migration background,White-collar worker,0.14500,372,2340,0.13073,0.15927
2005,Direct migration background,Apprentice/ Trainee/ Intern,0.05913,130,2340,0.04957,0.06868
2005,Direct migration background,Not employed: Pensioner,0.20607,499,2340,0.18968,0.22246
2005,Direct migration background,Not employed: registered unemployed,0.10181,222,2340,0.08956,0.11407
2005,Direct migration background,Not employed: no further information,0.12676,333,2340,0.11327,0.14024
2005,Indirect migration background,Self-employed,0.01718,35,786,0.00809,0.02626
2005,Indirect migration background,Blue-collar worker,0.08085,143,786,0.06178,0.09992
2005,Indirect migration background,White-collar worker,0.11474,208,786,0.09245,0.13704
2005,Indirect migration background,Apprentice/ Trainee/ Intern,0.13745,245,786,0.11337,0.16154
2005,Indirect migration background,Not employed: registered unemployed,0.04375,74,786,0.02944,0.05806
2005,Indirect migration background,Not employed: no further information,0.04321,81,786,0.02899,0.05744
2006,No migration background,Self-employed,0.05245,1309,18996,0.04928,0.05562
2006,No migration background,Blue-collar worker,0.11951,2383,18996,0.11489,0.12412
2006,No migration background,Civil servant,0.03201,907,18996,0.02950,0.03451
2006,No migration background,White-collar worker,0.23115,5424,18996,0.22515,0.23714
2006,No migration background,Apprentice/ Trainee/ Intern,0.05080,1238,18996,0.04767,0.05392
2006,No migration background,Not employed: Pensioner,0.25512,5114,18996,0.24892,0.26132
2006,No migration background,Not employed: Military/Community Service,0.00251,59,18996,0.00180,0.00322
2006,No migration background,Not employed: registered unemployed,0.05465,1112,18996,0.05141,0.05788
2006,No migration background,Not employed: no further information,0.06026,1450,18996,0.05687,0.06364
2006,Direct migration background,Self-employed,0.03895,113,2355,0.03114,0.04677
2006,Direct migration background,Blue-collar worker,0.26709,672,2355,0.24921,0.28496
2006,Direct migration background,White-collar worker,0.15189,394,2355,0.13739,0.16639
2006,Direct migration background,Apprentice/ Trainee/ Intern,0.05042,108,2355,0.04158,0.05926
2006,Direct migration background,Not employed: Pensioner,0.20178,505,2355,0.18556,0.21799
2006,Direct migration background,Not employed: registered unemployed,0.10656,232,2355,0.09409,0.11902
2006,Direct migration background,Not employed: no further information,0.13779,331,2355,0.12386,0.15171
2006,Indirect migration background,Self-employed,0.01978,39,809,0.01018,0.02938
2006,Indirect migration background,Blue-collar worker,0.06877,128,809,0.05132,0.08622
2006,Indirect migration background,White-collar worker,0.12443,217,809,0.10167,0.14719
2006,Indirect migration background,Apprentice/ Trainee/ Intern,0.11362,210,809,0.09174,0.13551
2006,Indirect migration background,Not employed: registered unemployed,0.04946,87,809,0.03451,0.06441
2006,Indirect migration background,Not employed: no further information,0.06752,128,809,0.05022,0.08483
2007,No migration background,Self-employed,0.05077,1194,17854,0.04755,0.05399
2007,No migration background,Blue-collar worker,0.12834,2369,17854,0.12343,0.13325
2007,No migration background,Civil servant,0.03463,870,17854,0.03194,0.03731
2007,No migration background,White-collar worker,0.23521,5158,17854,0.22899,0.24143
2007,No migration background,Apprentice/ Trainee/ Intern,0.05052,1176,17854,0.04730,0.05373
2007,No migration background,Not employed: Pensioner,0.25716,4878,17854,0.25075,0.26357
2007,No migration background,Not employed: Military/Community Service,0.00222,48,17854,0.00153,0.00291
2007,No migration background,Not employed: registered unemployed,0.04812,920,17854,0.04498,0.05126
2007,No migration background,Not employed: no further information,0.05503,1241,17854,0.05169,0.05838
2007,Direct migration background,Self-employed,0.03177,86,2105,0.02428,0.03927
2007,Direct migration background,Blue-collar worker,0.26698,587,2105,0.24808,0.28589
2007,Direct migration background,White-collar worker,0.15975,362,2105,0.14409,0.17540
2007,Direct migration background,Apprentice/ Trainee/ Intern,0.04958,96,2105,0.04030,0.05885
2007,Direct migration background,Not employed: Pensioner,0.22424,485,2105,0.20642,0.24207
2007,Direct migration background,Not employed: registered unemployed,0.09952,188,2105,0.08673,0.11231
2007,Direct migration background,Not employed: no further information,0.13224,301,2105,0.11777,0.14672
2007,Indirect migration background,Self-employed,0.02315,37,791,0.01266,0.03363
2007,Indirect migration background,Blue-collar worker,0.09343,149,791,0.07313,0.11372
2007,Indirect migration background,White-collar worker,0.13680,235,791,0.11284,0.16077
2007,Indirect migration background,Apprentice/ Trainee/ Intern,0.10040,186,791,0.07944,0.12136
2007,Indirect migration background,Not employed: registered unemployed,0.04425,56,791,0.02991,0.05859
2007,Indirect migration background,Not employed: no further information,0.06715,128,791,0.04970,0.08460
2008,No migration background,Self-employed,0.05020,1095,16779,0.04689,0.05350
2008,No migration background,Blue-collar worker,0.12810,2246,16779,0.12305,0.13316
2008,No migration background,Civil servant,0.03319,788,16779,0.03048,0.03590
2008,No migration background,White-collar worker,0.24735,4988,16779,0.24082,0.25388
2008,No migration background,Apprentice/ Trainee/ Intern,0.05298,1121,16779,0.04959,0.05637
2008,No migration background,Not employed: Pensioner,0.25619,4706,16779,0.24959,0.26280
2008,No migration background,Not employed: registered unemployed,0.04280,766,16779,0.03973,0.04586
2008,No migration background,Not employed: no further information,0.05072,1069,16779,0.04740,0.05404
2008,Direct migration background,Self-employed,0.03545,86,1887,0.02711,0.04380
2008,Direct migration background,Blue-collar worker,0.29162,550,1887,0.27110,0.31213
2008,Direct migration background,White-collar worker,0.16448,336,1887,0.14775,0.18121
2008,Direct migration background,Apprentice/ Trainee/ Intern,0.05018,81,1887,0.04033,0.06003
2008,Direct migration background,Not employed: Pensioner,0.22388,447,1887,0.20506,0.24269
2008,Direct migration background,Not employed: registered unemployed,0.07947,141,1887,0.06727,0.09168
2008,Direct migration background,Not employed: no further information,0.12343,246,1887,0.10858,0.13827
2008,Indirect migration background,Blue-collar worker,0.11686,154,759,0.09399,0.13973
2008,Indirect migration background,White-collar worker,0.15353,235,759,0.12786,0.17919
2008,Indirect migration background,Apprentice/ Trainee/ Intern,0.10340,193,759,0.08172,0.12507
2008,Indirect migration background,Not employed: registered unemployed,0.03898,55,759,0.02520,0.05276
2008,Indirect migration background,Not employed: no further information,0.08225,122,759,0.06269,0.10181
2009,No migration background,Self-employed,0.05141,1025,15802,0.04797,0.05486
2009,No migration background,Blue-collar worker,0.12661,2087,15802,0.12142,0.13179
2009,No migration background,Civil servant,0.03414,732,15802,0.03131,0.03697
2009,No migration background,White-collar worker,0.24641,4704,15802,0.23969,0.25313
2009,No migration background,Apprentice/ Trainee/ Intern,0.05344,1028,15802,0.04994,0.05695
2009,No migration background,Not employed: Pensioner,0.25447,4481,15802,0.24768,0.26126
2009,No migration background,Not employed: Military/Community Service,0.00316,51,15802,0.00228,0.00403
2009,No migration background,Not employed: registered unemployed,0.04270,711,15802,0.03955,0.04586
2009,No migration background,Not employed: no further information,0.05016,983,15802,0.04676,0.05357
2009,Direct migration background,Self-employed,0.04670,93,1640,0.03648,0.05691
2009,Direct migration background,Blue-collar worker,0.27706,449,1640,0.25539,0.29872
2009,Direct migration background,White-collar worker,0.17422,303,1640,0.15586,0.19258
2009,Direct migration background,Apprentice/ Trainee/ Intern,0.04545,64,1640,0.03537,0.05554
2009,Direct migration background,Not employed: Pensioner,0.22248,401,1640,0.20234,0.24261
2009,Direct migration background,Not employed: registered unemployed,0.09234,137,1640,0.07832,0.10635
2009,Direct migration background,Not employed: no further information,0.10595,193,1640,0.09105,0.12085
2009,Indirect migration background,Blue-collar worker,0.10963,142,692,0.08633,0.13292
2009,Indirect migration background,White-collar worker,0.18576,218,692,0.15677,0.21476
2009,Indirect migration background,Apprentice/ Trainee/ Intern,0.12961,179,692,0.10457,0.15466
2009,Indirect migration background,Not employed: registered unemployed,0.04324,56,692,0.02808,0.05841
2009,Indirect migration background,Not employed: no further information,0.06224,97,692,0.04422,0.08025
2010,No migration background,Self-employed,0.04979,1333,20121,0.04678,0.05279
2010,No migration background,Blue-collar worker,0.12171,2558,20121,0.11719,0.12622
2010,No migration background,Civil servant,0.03511,899,20121,0.03257,0.03766
2010,No migration background,White-collar worker,0.25931,6547,20121,0.25325,0.26536
2010,No migration background,Apprentice/ Trainee/ Intern,0.05726,1212,20121,0.05405,0.06047
2010,No migration background,Not employed: Pensioner,0.25405,4292,20121,0.24803,0.26006
2010,No migration background,Not employed: Military/Community Service,0.00260,48,20121,0.00189,0.00330
2010,No migration background,Not employed: registered unemployed,0.04241,1241,20121,0.03962,0.04519
2010,No migration background,Not employed: no further information,0.04467,1991,20121,0.04181,0.04752
2010,Direct migration background,Self-employed,0.04333,147,2918,0.03595,0.05072
2010,Direct migration background,Blue-collar worker,0.23822,710,2918,0.22276,0.25368
2010,Direct migration background,White-collar worker,0.19348,587,2918,0.17914,0.20781
2010,Direct migration background,Apprentice/ Trainee/ Intern,0.05136,123,2918,0.04335,0.05937
2010,Direct migration background,Not employed: Pensioner,0.21362,397,2918,0.19875,0.22850
2010,Direct migration background,Not employed: registered unemployed,0.10209,353,2918,0.09110,0.11308
2010,Direct migration background,Not employed: no further information,0.11750,601,2918,0.10582,0.12919
2010,Indirect migration background,Self-employed,0.01130,37,1134,0.00514,0.01745
2010,Indirect migration background,Blue-collar worker,0.08051,169,1134,0.06467,0.09636
2010,Indirect migration background,White-collar worker,0.16210,349,1134,0.14064,0.18356
2010,Indirect migration background,Apprentice/ Trainee/ Intern,0.11515,219,1134,0.09656,0.13374
2010,Indirect migration background,Not employed: registered unemployed,0.04304,112,1134,0.03122,0.05485
2010,Indirect migration background,Not employed: no further information,0.05527,248,1134,0.04197,0.06858
2011,No migration background,Self-employed,0.05069,1566,24106,0.04792,0.05346
2011,No migration background,Blue-collar worker,0.11638,2984,24106,0.11233,0.12042
2011,No migration background,Civil servant,0.03380,1111,24106,0.03152,0.03608
2011,No migration background,White-collar worker,0.26296,8031,24106,0.25740,0.26852
2011,No migration background,Apprentice/ Trainee/ Intern,0.05110,1410,24106,0.04832,0.05388
2011,No migration background,Not employed: Pensioner,0.25884,5642,24106,0.25332,0.26437
2011,No migration background,Not employed: Military/Community Service,0.00169,36,24106,0.00117,0.00220
2011,No migration background,Not employed: registered unemployed,0.03722,1328,24106,0.03483,0.03961
2011,No migration background,Not employed: no further information,0.04710,1998,24106,0.04443,0.04977
2011,Direct migration background,Self-employed,0.04407,166,3278,0.03704,0.05110
2011,Direct migration background,Blue-collar worker,0.23434,790,3278,0.21984,0.24884
2011,Direct migration background,White-collar worker,0.21559,779,3278,0.20151,0.22967
2011,Direct migration background,Apprentice/ Trainee/ Intern,0.05002,144,3278,0.04255,0.05748
2011,Direct migration background,Not employed: Pensioner,0.20942,514,3278,0.19549,0.22335
2011,Direct migration background,Not employed: registered unemployed,0.07156,314,3278,0.06274,0.08039
2011,Direct migration background,Not employed: no further information,0.13122,571,3278,0.11966,0.14278
2011,Indirect migration background,Self-employed,0.01216,50,1298,0.00620,0.01812
2011,Indirect migration background,Blue-collar worker,0.08744,203,1298,0.07206,0.10281
2011,Indirect migration background,White-collar worker,0.16696,443,1298,0.14666,0.18726
2011,Indirect migration background,Apprentice/ Trainee/ Intern,0.10579,269,1298,0.08905,0.12253
2011,Indirect migration background,Not employed: registered unemployed,0.03111,92,1298,0.02166,0.04056
2011,Indirect migration background,Not employed: no further information,0.05682,241,1298,0.04423,0.06942
2012,No migration background,Self-employed,0.05156,1496,23647,0.04874,0.05438
2012,No migration background,Blue-collar worker,0.11105,2823,23647,0.10704,0.11505
2012,No migration background,Civil servant,0.03577,1087,23647,0.03341,0.03814
2012,No migration background,White-collar worker,0.26976,8039,23647,0.26411,0.27542
2012,No migration background,Apprentice/ Trainee/ Intern,0.05004,1411,23647,0.04726,0.05282
2012,No migration background,Not employed: Pensioner,0.25944,5675,23647,0.25385,0.26503
2012,No migration background,Not employed: Military/Community Service,0.00183,53,23647,0.00129,0.00238
2012,No migration background,Not employed: registered unemployed,0.03899,1248,23647,0.03653,0.04146
2012,No migration background,Not employed: no further information,0.04591,1815,23647,0.04324,0.04858
2012,Direct migration background,Self-employed,0.05016,164,3119,0.04249,0.05782
2012,Direct migration background,Blue-collar worker,0.23850,759,3119,0.22354,0.25346
2012,Direct migration background,White-collar worker,0.24103,840,3119,0.22602,0.25605
2012,Direct migration background,Apprentice/ Trainee/ Intern,0.04268,133,3119,0.03558,0.04977
2012,Direct migration background,Not employed: Pensioner,0.21111,499,3119,0.19679,0.22544
2012,Direct migration background,Not employed: registered unemployed,0.06950,275,3119,0.06057,0.07842
2012,Direct migration background,Not employed: no further information,0.10672,449,3119,0.09588,0.11755
2012,Indirect migration background,Self-employed,0.01913,55,1258,0.01156,0.02670
2012,Indirect migration background,Blue-collar worker,0.08041,198,1258,0.06537,0.09544
2012,Indirect migration background,White-collar worker,0.16920,438,1258,0.14847,0.18992
2012,Indirect migration background,Apprentice/ Trainee/ Intern,0.09682,248,1258,0.08047,0.11316
2012,Indirect migration background,Not employed: registered unemployed,0.03613,92,1258,0.02581,0.04645
2012,Indirect migration background,Not employed: no further information,0.06282,227,1258,0.04941,0.07624
2013,No migration background,Self-employed,0.05257,1414,22416,0.04965,0.05549
2013,No migration background,Blue-collar worker,0.10276,2515,22416,0.09878,0.10673
2013,No migration background,Civil servant,0.03518,1027,22416,0.03277,0.03760
2013,No migration background,White-collar worker,0.27409,7928,22416,0.26825,0.27993
2013,No migration background,Apprentice/ Trainee/ Intern,0.05244,1421,22416,0.04952,0.05536
2013,No migration background,Not employed: Pensioner,0.26763,5376,22416,0.26183,0.27342
2013,No migration background,Not employed: registered unemployed,0.03698,1129,22416,0.03451,0.03945
2013,No migration background,Not employed: no further information,0.04474,1606,22416,0.04203,0.04744
2013,Direct migration background,Self-employed,0.05129,335,6486,0.04592,0.05666
2013,Direct migration background,Blue-collar worker,0.24423,1664,6486,0.23377,0.25468
2013,Direct migration background,Civil servant,0.00437,33,6486,0.00276,0.00597
2013,Direct migration background,White-collar worker,0.26179,1873,6486,0.25109,0.27249
2013,Direct migration background,Apprentice/ Trainee/ Intern,0.04253,369,6486,0.03762,0.04744
2013,Direct migration background,Not employed: Pensioner,0.17574,584,6486,0.16647,0.18500
2013,Direct migration background,Not employed: registered unemployed,0.08519,747,6486,0.07840,0.09199
2013,Direct migration background,Not employed: no further information,0.10042,881,6486,0.09310,0.10773
2013,Indirect migration background,Self-employed,0.02013,109,2106,0.01413,0.02613
2013,Indirect migration background,Blue-collar worker,0.06811,264,2106,0.05735,0.07887
2013,Indirect migration background,Civil servant,0.01278,36,2106,0.00798,0.01758
2013,Indirect migration background,White-collar worker,0.17398,717,2106,0.15779,0.19018
2013,Indirect migration background,Apprentice/ Trainee/ Intern,0.09836,451,2106,0.08563,0.11108
2013,Indirect migration background,Not employed: registered unemployed,0.04275,183,2106,0.03411,0.05139
2013,Indirect migration background,Not employed: no further information,0.06597,346,2106,0.05536,0.07657
2014,No migration background,Self-employed,0.05191,1283,20455,0.04887,0.05495
2014,No migration background,Blue-collar worker,0.10143,2265,20455,0.09729,0.10557
2014,No migration background,Civil servant,0.03687,954,20455,0.03429,0.03945
2014,No migration background,White-collar worker,0.28164,7185,20455,0.27547,0.28780
2014,No migration background,Apprentice/ Trainee/ Intern,0.04929,1295,20455,0.04632,0.05225
2014,No migration background,Not employed: Pensioner,0.26524,5142,20455,0.25919,0.27129
2014,No migration background,Not employed: Military/Community Service,0.00123,41,20455,0.00075,0.00171
2014,No migration background,Not employed: registered unemployed,0.03685,940,20455,0.03427,0.03943
2014,No migration background,Not employed: no further information,0.04329,1350,20455,0.04050,0.04608
2014,Direct migration background,Self-employed,0.04792,246,5260,0.04215,0.05370
2014,Direct migration background,Blue-collar worker,0.23610,1324,5260,0.22462,0.24758
2014,Direct migration background,Civil servant,0.00661,32,5260,0.00442,0.00879
2014,Direct migration background,White-collar worker,0.27009,1563,5260,0.25809,0.28209
2014,Direct migration background,Apprentice/ Trainee/ Intern,0.04661,302,5260,0.04092,0.05231
2014,Direct migration background,Not employed: Pensioner,0.17156,541,5260,0.16137,0.18175
2014,Direct migration background,Not employed: registered unemployed,0.08530,553,5260,0.07775,0.09285
2014,Direct migration background,Not employed: no further information,0.10227,699,5260,0.09408,0.11046
2014,Indirect migration background,Self-employed,0.01883,77,1805,0.01256,0.02510
2014,Indirect migration background,Blue-collar worker,0.07527,245,1805,0.06310,0.08745
2014,Indirect migration background,Civil servant,0.01304,37,1805,0.00780,0.01827
2014,Indirect migration background,White-collar worker,0.17808,625,1805,0.16043,0.19574
2014,Indirect migration background,Apprentice/ Trainee/ Intern,0.11267,376,1805,0.09808,0.12726
2014,Indirect migration background,Not employed: registered unemployed,0.04268,139,1805,0.03336,0.05201
2014,Indirect migration background,Not employed: no further information,0.06038,306,1805,0.04939,0.07138
2015,No migration background,Self-employed,0.05139,1184,19480,0.04829,0.05449
2015,No migration background,Blue-collar worker,0.09741,2047,19480,0.09325,0.10158
2015,No migration background,Civil servant,0.03687,916,19480,0.03422,0.03951
2015,No migration background,White-collar worker,0.28768,6885,19480,0.28132,0.29404
2015,No migration background,Apprentice/ Trainee/ Intern,0.04859,1219,19480,0.04557,0.05161
2015,No migration background,Not employed: Pensioner,0.26784,5005,19480,0.26162,0.27406
2015,No migration background,Not employed: Military/Community Service,0.00140,42,19480,0.00088,0.00193
2015,No migration background,Not employed: registered unemployed,0.03462,872,19480,0.03205,0.03718
2015,No migration background,Not employed: no further information,0.04297,1310,19480,0.04013,0.04582
2015,Direct migration background,Self-employed,0.04590,257,5990,0.04060,0.05120
2015,Direct migration background,Blue-collar worker,0.21248,1417,5990,0.20212,0.22284
2015,Direct migration background,White-collar worker,0.30434,1961,5990,0.29269,0.31600
2015,Direct migration background,Apprentice/ Trainee/ Intern,0.03971,307,5990,0.03476,0.04465
2015,Direct migration background,Not employed: Pensioner,0.16884,530,5990,0.15935,0.17833
2015,Direct migration background,Not employed: registered unemployed,0.09226,719,5990,0.08493,0.09959
2015,Direct migration background,Not employed: no further information,0.09139,799,5990,0.08409,0.09869
2015,Indirect migration background,Self-employed,0.01851,80,1654,0.01201,0.02501
2015,Indirect migration background,Blue-collar worker,0.06680,210,1654,0.05476,0.07883
2015,Indirect migration background,White-collar worker,0.19264,589,1654,0.17363,0.21165
2015,Indirect migration background,Apprentice/ Trainee/ Intern,0.11343,385,1654,0.09814,0.12872
2015,Indirect migration background,Not employed: registered unemployed,0.04286,130,1654,0.03310,0.05262
2015,Indirect migration background,Not employed: no further information,0.05109,260,1654,0.04047,0.06170
2016,No migration background,Self-employed,0.04930,1087,18121,0.04615,0.05245
2016,No migration background,Blue-collar worker,0.10140,1935,18121,0.09701,0.10580
2016,No migration background,Civil servant,0.03848,854,18121,0.03567,0.04128
2016,No migration background,White-collar worker,0.28952,6430,18121,0.28292,0.29613
2016,No migration background,Apprentice/ Trainee/ Intern,0.05167,1109,18121,0.04845,0.05490
2016,No migration background,Not employed: Pensioner,0.26013,4771,18121,0.25374,0.26652
2016,No migration background,Not employed: Military/Community Service,0.00152,41,18121,0.00096,0.00209
2016,No migration background,Not employed: registered unemployed,0.03414,740,18121,0.03149,0.03678
2016,No migration background,Not employed: no further information,0.03982,1154,18121,0.03698,0.04267
2016,Direct migration background,Self-employed,0.05252,244,8050,0.04765,0.05740
2016,Direct migration background,Blue-collar worker,0.19959,1235,8050,0.19086,0.20833
2016,Direct migration background,White-collar worker,0.30915,1835,8050,0.29905,0.31924
2016,Direct migration background,Apprentice/ Trainee/ Intern,0.03275,449,8050,0.02886,0.03664
2016,Direct migration background,Not employed: Pensioner,0.15963,499,8050,0.15163,0.16763
2016,Direct migration background,Not employed: registered unemployed,0.08296,557,8050,0.07694,0.08899
2016,Direct migration background,Not employed: no further information,0.11272,3231,8050,0.10582,0.11963
2016,Indirect migration background,Self-employed,0.01523,59,1562,0.00916,0.02131
2016,Indirect migration background,Blue-collar worker,0.08058,199,1562,0.06708,0.09409
2016,Indirect migration background,Civil servant,0.01936,38,1562,0.01252,0.02619
2016,Indirect migration background,White-collar worker,0.18592,566,1562,0.16662,0.20522
2016,Indirect migration background,Apprentice/ Trainee/ Intern,0.11554,343,1562,0.09968,0.13140
2016,Indirect migration background,Not employed: registered unemployed,0.04601,129,1562,0.03562,0.05640
2016,Indirect migration background,Not employed: no further information,0.05616,228,1562,0.04474,0.06758
2017,No migration background,Self-employed,0.04831,1195,20437,0.04537,0.05125
2017,No migration background,Blue-collar worker,0.09309,2117,20437,0.08911,0.09707
2017,No migration background,Civil servant,0.03733,987,20437,0.03473,0.03993
2017,No migration background,White-collar worker,0.30715,7800,20437,0.30083,0.31348
2017,No migration background,Apprentice/ Trainee/ Intern,0.05023,1340,20437,0.04723,0.05322
2017,No migration background,Not employed: Pensioner,0.25804,5002,20437,0.25204,0.26404
2017,No migration background,Not employed: Military/Community Service,0.00134,44,20437,0.00084,0.00184
2017,No migration background,Not employed: registered unemployed,0.03014,757,20437,0.02780,0.03249
2017,No migration background,Not employed: no further information,0.04041,1195,20437,0.03771,0.04311
2017,Direct migration background,Self-employed,0.05039,245,8865,0.04583,0.05494
2017,Direct migration background,Blue-collar worker,0.18483,1204,8865,0.17675,0.19291
2017,Direct migration background,White-collar worker,0.30704,1928,8865,0.29744,0.31664
2017,Direct migration background,Apprentice/ Trainee/ Intern,0.03784,518,8865,0.03387,0.04181
2017,Direct migration background,Not employed: Pensioner,0.15408,522,8865,0.14656,0.16160
2017,Direct migration background,Not employed: registered unemployed,0.09773,1436,8865,0.09155,0.10391
2017,Direct migration background,Not employed: no further information,0.10903,3012,8865,0.10254,0.11552
2017,Indirect migration background,Self-employed,0.02036,72,1733,0.01371,0.02701
2017,Indirect migration background,Blue-collar worker,0.06638,193,1733,0.05466,0.07811
2017,Indirect migration background,Civil servant,0.01834,46,1733,0.01202,0.02465
2017,Indirect migration background,White-collar worker,0.20545,658,1733,0.18642,0.22447
2017,Indirect migration background,Apprentice/ Trainee/ Intern,0.10276,353,1733,0.08846,0.11706
