year,regtyp,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Rural regions,Not employed: no further information,0.05585,412,6921,0.05044,0.06126
2006,Urban regions,Self-employed,0.04775,976,14595,0.04429,0.05121
2006,Urban regions,Blue-collar worker,0.12741,1937,14595,0.12200,0.13282
2006,Urban regions,Civil servant,0.02764,677,14595,0.02498,0.03030
2006,Urban regions,White-collar worker,0.22526,4164,14595,0.21848,0.23204
2006,Urban regions,Apprentice/ Trainee/ Intern,0.05705,1019,14595,0.05329,0.06082
2006,Urban regions,Not employed: Pensioner,0.22656,3608,14595,0.21977,0.23335
2006,Urban regions,Not employed: Military/Community Service,0.00234,42,14595,0.00156,0.00313
2006,Urban regions,Not employed: registered unemployed,0.05548,825,14595,0.05176,0.05919
2006,Urban regions,Not employed: no further information,0.07104,1347,14595,0.06687,0.07521
2006,Rural regions,Self-employed,0.04998,485,7606,0.04508,0.05487
2006,Rural regions,Blue-collar worker,0.14326,1246,7606,0.13539,0.15113
2006,Rural regions,Civil servant,0.02681,267,7606,0.02318,0.03044
2006,Rural regions,White-collar worker,0.19076,1871,7606,0.18193,0.19959
2006,Rural regions,Apprentice/ Trainee/ Intern,0.05208,537,7606,0.04708,0.05707
2006,Rural regions,Not employed: Pensioner,0.24059,2032,7606,0.23098,0.25020
2006,Rural regions,Not employed: registered unemployed,0.07004,606,7606,0.06431,0.07578
2006,Rural regions,Not employed: no further information,0.06665,562,7606,0.06104,0.07226
2007,Urban regions,Self-employed,0.04496,885,13634,0.04148,0.04844
2007,Urban regions,Blue-collar worker,0.13195,1863,13634,0.12627,0.13763
2007,Urban regions,Civil servant,0.03025,647,13634,0.02738,0.03313
2007,Urban regions,White-collar worker,0.23171,3965,13634,0.22463,0.23880
2007,Urban regions,Apprentice/ Trainee/ Intern,0.05234,924,13634,0.04860,0.05608
2007,Urban regions,Not employed: Pensioner,0.23165,3467,13634,0.22457,0.23873
2007,Urban regions,Not employed: Military/Community Service,0.00220,37,13634,0.00142,0.00299
2007,Urban regions,Not employed: registered unemployed,0.04939,665,13634,0.04576,0.05303
2007,Urban regions,Not employed: no further information,0.06801,1181,13634,0.06378,0.07224
2007,Rural regions,Self-employed,0.04986,432,7160,0.04481,0.05490
2007,Rural regions,Blue-collar worker,0.16039,1242,7160,0.15189,0.16889
2007,Rural regions,Civil servant,0.02712,257,7160,0.02336,0.03089
2007,Rural regions,White-collar worker,0.19296,1790,7160,0.18381,0.20210
2007,Rural regions,Apprentice/ Trainee/ Intern,0.05826,534,7160,0.05283,0.06368
2007,Rural regions,Not employed: Pensioner,0.24139,1917,7160,0.23148,0.25130
2007,Rural regions,Not employed: registered unemployed,0.06231,499,7160,0.05671,0.06791
2007,Rural regions,Not employed: no further information,0.05727,489,7160,0.05188,0.06265
2008,Urban regions,Self-employed,0.04462,799,12782,0.04104,0.04820
2008,Urban regions,Blue-collar worker,0.13387,1754,12782,0.12797,0.13978
2008,Urban regions,Civil servant,0.02977,585,12782,0.02683,0.03272
2008,Urban regions,White-collar worker,0.24396,3851,12782,0.23651,0.25140
2008,Urban regions,Apprentice/ Trainee/ Intern,0.05640,911,12782,0.05240,0.06040
2008,Urban regions,Not employed: Pensioner,0.22990,3334,12782,0.22260,0.23719
2008,Urban regions,Not employed: registered unemployed,0.04222,523,12782,0.03873,0.04571
2008,Urban regions,Not employed: no further information,0.06335,1025,12782,0.05913,0.06758
2008,Rural regions,Self-employed,0.04792,408,6714,0.04281,0.05303
2008,Rural regions,Blue-collar worker,0.16921,1196,6714,0.16024,0.17818
2008,Rural regions,Civil servant,0.02482,232,6714,0.02110,0.02854
2008,Rural regions,White-collar worker,0.20286,1708,6714,0.19324,0.21248
2008,Rural regions,Apprentice/ Trainee/ Intern,0.05722,484,6714,0.05166,0.06277
2008,Rural regions,Not employed: Pensioner,0.24010,1835,6714,0.22988,0.25032
2008,Rural regions,Not employed: registered unemployed,0.05570,439,6714,0.05021,0.06118
2008,Rural regions,Not employed: no further information,0.05654,412,6714,0.05101,0.06206
2009,Urban regions,Self-employed,0.04684,763,11812,0.04303,0.05065
2009,Urban regions,Blue-collar worker,0.13018,1575,11812,0.12411,0.13624
2009,Urban regions,Civil servant,0.03081,535,11812,0.02769,0.03393
2009,Urban regions,White-collar worker,0.24406,3533,11812,0.23631,0.25180
2009,Urban regions,Apprentice/ Trainee/ Intern,0.06002,842,11812,0.05574,0.06430
2009,Urban regions,Not employed: Pensioner,0.22932,3127,11812,0.22173,0.23690
2009,Urban regions,Not employed: Military/Community Service,0.00320,42,11812,0.00218,0.00422
2009,Urban regions,Not employed: registered unemployed,0.04364,497,11812,0.03996,0.04733
2009,Urban regions,Not employed: no further information,0.06004,898,11812,0.05576,0.06433
2009,Rural regions,Self-employed,0.04926,378,6375,0.04394,0.05457
2009,Rural regions,Blue-collar worker,0.16398,1103,6375,0.15489,0.17307
2009,Rural regions,Civil servant,0.02573,224,6375,0.02185,0.02962
2009,Rural regions,White-collar worker,0.21298,1692,6375,0.20293,0.22303
2009,Rural regions,Apprentice/ Trainee/ Intern,0.05571,429,6375,0.05008,0.06135
2009,Rural regions,Not employed: Pensioner,0.23579,1767,6375,0.22537,0.24622
2009,Rural regions,Not employed: registered unemployed,0.05703,407,6375,0.05134,0.06273
2009,Rural regions,Not employed: no further information,0.05061,375,6375,0.04523,0.05599
2010,Urban regions,Self-employed,0.04708,1028,15787,0.04378,0.05038
2010,Urban regions,Blue-collar worker,0.11509,1931,15787,0.11011,0.12007
2010,Urban regions,Civil servant,0.03137,653,15787,0.02865,0.03409
2010,Urban regions,White-collar worker,0.25724,5098,15787,0.25042,0.26406
2010,Urban regions,Apprentice/ Trainee/ Intern,0.06358,1052,15787,0.05977,0.06739
2010,Urban regions,Not employed: Pensioner,0.22582,3008,15787,0.21930,0.23234
2010,Urban regions,Not employed: Military/Community Service,0.00230,32,15787,0.00155,0.00304
2010,Urban regions,Not employed: registered unemployed,0.04992,1042,15787,0.04652,0.05332
2010,Urban regions,Not employed: no further information,0.05606,1943,15787,0.05247,0.05965
2010,Rural regions,Self-employed,0.04413,489,8432,0.03974,0.04851
2010,Rural regions,Blue-collar worker,0.16946,1506,8432,0.16145,0.17746
2010,Rural regions,Civil servant,0.02649,288,8432,0.02306,0.02992
2010,Rural regions,White-collar worker,0.21636,2385,8432,0.20757,0.22515
2010,Rural regions,Apprentice/ Trainee/ Intern,0.05515,502,8432,0.05027,0.06002
2010,Rural regions,Not employed: Pensioner,0.24229,1701,8432,0.23315,0.25144
2010,Rural regions,Not employed: registered unemployed,0.04856,664,8432,0.04398,0.05315
2010,Rural regions,Not employed: no further information,0.04972,897,8432,0.04508,0.05436
2011,Urban regions,Self-employed,0.04739,1182,18372,0.04431,0.05046
2011,Urban regions,Blue-collar worker,0.11225,2200,18372,0.10768,0.11681
2011,Urban regions,Civil servant,0.03050,789,18372,0.02802,0.03299
2011,Urban regions,White-collar worker,0.26276,6197,18372,0.25640,0.26913
2011,Urban regions,Apprentice/ Trainee/ Intern,0.05634,1212,18372,0.05301,0.05967
2011,Urban regions,Not employed: Pensioner,0.23266,3903,18372,0.22655,0.23877
2011,Urban regions,Not employed: registered unemployed,0.03857,1000,18372,0.03579,0.04136
2011,Urban regions,Not employed: no further information,0.06040,1889,18372,0.05696,0.06385
2011,Rural regions,Self-employed,0.04642,600,10348,0.04237,0.05048
2011,Rural regions,Blue-collar worker,0.15942,1777,10348,0.15237,0.16648
2011,Rural regions,Civil servant,0.02645,371,10348,0.02335,0.02954
2011,Rural regions,White-collar worker,0.22494,3056,10348,0.21690,0.23299
2011,Rural regions,Apprentice/ Trainee/ Intern,0.05235,611,10348,0.04806,0.05664
2011,Rural regions,Not employed: Pensioner,0.23904,2278,10348,0.23082,0.24725
2011,Rural regions,Not employed: registered unemployed,0.04499,734,10348,0.04100,0.04899
2011,Rural regions,Not employed: no further information,0.05107,921,10348,0.04683,0.05531
2012,Urban regions,Self-employed,0.05050,1146,17802,0.04728,0.05372
2012,Urban regions,Blue-collar worker,0.10986,2084,17802,0.10527,0.11446
2012,Urban regions,Civil servant,0.03203,764,17802,0.02944,0.03461
2012,Urban regions,White-collar worker,0.27170,6190,17802,0.26517,0.27824
2012,Urban regions,Apprentice/ Trainee/ Intern,0.05533,1172,17802,0.05197,0.05869
2012,Urban regions,Not employed: Pensioner,0.22952,3819,17802,0.22334,0.23570
2012,Urban regions,Not employed: Military/Community Service,0.00163,32,17802,0.00104,0.00222
2012,Urban regions,Not employed: registered unemployed,0.03833,922,17802,0.03551,0.04115
2012,Urban regions,Not employed: no further information,0.05648,1673,17802,0.05309,0.05987
2012,Rural regions,Self-employed,0.04567,569,10271,0.04163,0.04970
2012,Rural regions,Blue-collar worker,0.15306,1696,10271,0.14610,0.16002
2012,Rural regions,Civil servant,0.02809,374,10271,0.02489,0.03128
2012,Rural regions,White-collar worker,0.23178,3127,10271,0.22361,0.23994
2012,Rural regions,Apprentice/ Trainee/ Intern,0.04733,620,10271,0.04323,0.05144
2012,Rural regions,Not employed: Pensioner,0.24509,2374,10271,0.23677,0.25341
2012,Rural regions,Not employed: registered unemployed,0.05087,693,10271,0.04662,0.05512
2012,Rural regions,Not employed: no further information,0.05033,818,10271,0.04610,0.05456
2013,Urban regions,Self-employed,0.05199,1300,20352,0.04894,0.05504
2013,Urban regions,Blue-collar worker,0.10409,2620,20352,0.09990,0.10829
2013,Urban regions,Civil servant,0.03100,737,20352,0.02862,0.03339
2013,Urban regions,White-collar worker,0.27502,7182,20352,0.26889,0.28116
2013,Urban regions,Apprentice/ Trainee/ Intern,0.05785,1528,20352,0.05465,0.06106
2013,Urban regions,Not employed: Pensioner,0.22905,3720,20352,0.22328,0.23482
2013,Urban regions,Not employed: registered unemployed,0.03896,1289,20352,0.03630,0.04162
2013,Urban regions,Not employed: no further information,0.05541,1976,20352,0.05227,0.05855
2013,Rural regions,Self-employed,0.04522,558,10685,0.04128,0.04916
2013,Rural regions,Blue-collar worker,0.14501,1823,10685,0.13833,0.15169
2013,Rural regions,Civil servant,0.02658,359,10685,0.02353,0.02963
2013,Rural regions,White-collar worker,0.24263,3336,10685,0.23450,0.25076
2013,Rural regions,Apprentice/ Trainee/ Intern,0.04889,713,10685,0.04481,0.05298
2013,Rural regions,Not employed: Pensioner,0.24891,2269,10685,0.24071,0.25711
2013,Rural regions,Not employed: registered unemployed,0.05260,770,10685,0.04836,0.05683
2013,Rural regions,Not employed: no further information,0.04905,857,10685,0.04495,0.05315
2014,Urban regions,Self-employed,0.04954,1087,17947,0.04636,0.05271
2014,Urban regions,Blue-collar worker,0.10132,2202,17947,0.09691,0.10574
2014,Urban regions,Civil servant,0.03191,682,17947,0.02934,0.03448
2014,Urban regions,White-collar worker,0.28410,6390,17947,0.27750,0.29070
2014,Urban regions,Apprentice/ Trainee/ Intern,0.05626,1336,17947,0.05289,0.05963
2014,Urban regions,Not employed: Pensioner,0.22572,3540,17947,0.21960,0.23184
2014,Urban regions,Not employed: Military/Community Service,0.00149,31,17947,0.00092,0.00205
2014,Urban regions,Not employed: registered unemployed,0.04056,1024,17947,0.03767,0.04344
2014,Urban regions,Not employed: no further information,0.05496,1655,17947,0.05162,0.05829
2014,Rural regions,Self-employed,0.04673,519,9585,0.04250,0.05095
2014,Rural regions,Blue-collar worker,0.14691,1632,9585,0.13982,0.15400
2014,Rural regions,Civil servant,0.02939,341,9585,0.02601,0.03277
2014,Rural regions,White-collar worker,0.24496,2983,9585,0.23635,0.25357
2014,Rural regions,Apprentice/ Trainee/ Intern,0.05011,637,9585,0.04574,0.05448
2014,Rural regions,Not employed: Pensioner,0.24514,2165,9585,0.23653,0.25375
2014,Rural regions,Not employed: registered unemployed,0.04930,608,9585,0.04497,0.05364
2014,Rural regions,Not employed: no further information,0.04599,700,9585,0.04180,0.05019
2015,Urban regions,Self-employed,0.04891,1024,17747,0.04574,0.05208
2015,Urban regions,Blue-collar worker,0.09457,2072,17747,0.09026,0.09887
2015,Urban regions,Civil servant,0.03251,650,17747,0.02990,0.03512
2015,Urban regions,White-collar worker,0.29328,6476,17747,0.28658,0.29998
2015,Urban regions,Apprentice/ Trainee/ Intern,0.05477,1282,17747,0.05142,0.05812
2015,Urban regions,Not employed: Pensioner,0.22682,3424,17747,0.22065,0.23298
2015,Urban regions,Not employed: Military/Community Service,0.00139,36,17747,0.00085,0.00194
2015,Urban regions,Not employed: registered unemployed,0.04261,1128,17747,0.03964,0.04558
2015,Urban regions,Not employed: no further information,0.05319,1655,17747,0.04988,0.05649
2015,Rural regions,Self-employed,0.04576,497,9453,0.04155,0.04998
2015,Rural regions,Blue-collar worker,0.14227,1602,9453,0.13523,0.14931
2015,Rural regions,Civil servant,0.02710,324,9453,0.02383,0.03037
2015,Rural regions,White-collar worker,0.25761,2959,9453,0.24879,0.26642
2015,Rural regions,Apprentice/ Trainee/ Intern,0.04894,629,9453,0.04459,0.05329
2015,Rural regions,Not employed: Pensioner,0.24675,2135,9453,0.23806,0.25544
2015,Rural regions,Not employed: registered unemployed,0.04333,593,9453,0.03923,0.04744
2015,Rural regions,Not employed: no further information,0.04320,714,9453,0.03910,0.04730
2016,Urban regions,Self-employed,0.04594,914,18191,0.04290,0.04898
2016,Urban regions,Blue-collar worker,0.09840,1901,18191,0.09407,0.10273
2016,Urban regions,Civil servant,0.03307,613,18191,0.03048,0.03567
2016,Urban regions,White-collar worker,0.29745,6054,18191,0.29081,0.30409
2016,Urban regions,Apprentice/ Trainee/ Intern,0.05681,1312,18191,0.05345,0.06018
2016,Urban regions,Not employed: Pensioner,0.21743,3250,18191,0.21143,0.22342
2016,Urban regions,Not employed: Military/Community Service,0.00150,36,18191,0.00094,0.00207
2016,Urban regions,Not employed: registered unemployed,0.04059,903,18191,0.03772,0.04346
2016,Urban regions,Not employed: no further information,0.05507,3208,18191,0.05176,0.05839
2016,Rural regions,Self-employed,0.04844,476,9587,0.04414,0.05274
2016,Rural regions,Blue-collar worker,0.14385,1468,9587,0.13682,0.15087
2016,Rural regions,Civil servant,0.03019,306,9587,0.02677,0.03362
2016,Rural regions,White-collar worker,0.25248,2777,9587,0.24378,0.26118
2016,Rural regions,Apprentice/ Trainee/ Intern,0.05028,589,9587,0.04590,0.05465
2016,Rural regions,Not employed: Pensioner,0.23950,2043,9587,0.23095,0.24804
2016,Rural regions,Not employed: registered unemployed,0.04446,523,9587,0.04033,0.04858
2016,Rural regions,Not employed: no further information,0.04291,1405,9587,0.03886,0.04697
2017,Urban regions,Self-employed,0.04616,1016,20285,0.04327,0.04905
2017,Urban regions,Blue-collar worker,0.08909,1928,20285,0.08517,0.09301
2017,Urban regions,Civil servant,0.03217,717,20285,0.02974,0.03459
2017,Urban regions,White-collar worker,0.30790,7042,20285,0.30155,0.31425
2017,Urban regions,Apprentice/ Trainee/ Intern,0.05662,1506,20285,0.05344,0.05980
2017,Urban regions,Not employed: Pensioner,0.21534,3405,20285,0.20969,0.22100
2017,Urban regions,Not employed: Military/Community Service,0.00154,45,20285,0.00100,0.00208
2017,Urban regions,Not employed: registered unemployed,0.04027,1609,20285,0.03756,0.04297
2017,Urban regions,Not employed: no further information,0.05614,3017,20285,0.05297,0.05931
2017,Rural regions,Self-employed,0.04581,496,10781,0.04186,0.04976
2017,Rural regions,Blue-collar worker,0.13441,1586,10781,0.12797,0.14085
2017,Rural regions,Civil servant,0.02854,346,10781,0.02540,0.03169
2017,Rural regions,White-collar worker,0.27586,3344,10781,0.26742,0.28430
2017,Rural regions,Apprentice/ Trainee/ Intern,0.04607,705,10781,0.04211,0.05003
2017,Rural regions,Not employed: Pensioner,0.23526,2160,10781,0.22725,0.24326
2017,Rural regions,Not employed: registered unemployed,0.03986,710,10781,0.03617,0.04356
2017,Rural regions,Not employed: no further information,0.04078,1434,10781,0.03705,0.04452
2018,Urban regions,Self-employed,0.04558,939,19487,0.04265,0.04851
2018,Urban regions,Blue-collar worker,0.08542,1922,19487,0.08150,0.08935
2018,Urban regions,Civil servant,0.03077,667,19487,0.02834,0.03319
2018,Urban regions,White-collar worker,0.32423,6988,19487,0.31766,0.33080
2018,Urban regions,Apprentice/ Trainee/ Intern,0.05539,1484,19487,0.05218,0.05860
2018,Urban regions,Not employed: Pensioner,0.21523,3401,19487,0.20946,0.22100
2018,Urban regions,Not employed: Military/Community Service,0.00105,32,19487,0.00059,0.00150
2018,Urban regions,Not employed: registered unemployed,0.03828,1778,19487,0.03558,0.04097
2018,Urban regions,Not employed: no further information,0.05119,2276,19487,0.04810,0.05429
2018,Rural regions,Self-employed,0.04340,435,10125,0.03943,0.04737
2018,Rural regions,Blue-collar worker,0.13587,1525,10125,0.12920,0.14255
2018,Rural regions,Civil servant,0.02783,326,10125,0.02463,0.03104
2018,Rural regions,White-collar worker,0.28452,3241,10125,0.27573,0.29331
2018,Rural regions,Apprentice/ Trainee/ Intern,0.03948,662,10125,0.03569,0.04327
2018,Rural regions,Not employed: Pensioner,0.24002,2145,10125,0.23170,0.24834
2018,Rural regions,Not employed: registered unemployed,0.04011,830,10125,0.03628,0.04393
2018,Rural regions,Not employed: no further information,0.03969,961,10125,0.03588,0.04349
2019,Urban regions,Self-employed,0.04442,1807,18985,0.04149,0.04735
2019,Urban regions,Blue-collar worker,0.08154,1641,18985,0.07765,0.08543
2019,Urban regions,Civil servant,0.03129,613,18985,0.02881,0.03376
2019,Urban regions,White-collar worker,0.33162,6909,18985,0.32492,0.33831
2019,Urban regions,Apprentice/ Trainee/ Intern,0.05044,1275,18985,0.04733,0.05356
2019,Urban regions,Not employed: Pensioner,0.21580,3290,18985,0.20995,0.22166
2019,Urban regions,Not employed: Military/Community Service,0.00161,41,18985,0.00104,0.00218
2019,Urban regions,Not employed: registered unemployed,0.03564,1528,18985,0.03300,0.03827
2019,Urban regions,Not employed: no further information,0.04906,1881,18985,0.04598,0.05213
2019,Rural regions,Self-employed,0.04253,819,9838,0.03854,0.04652
2019,Rural regions,Blue-collar worker,0.12835,1369,9838,0.12174,0.13496
2019,Rural regions,Civil servant,0.02820,302,9838,0.02493,0.03148
2019,Rural regions,White-collar worker,0.29199,3214,9838,0.28300,0.30098
2019,Rural regions,Apprentice/ Trainee/ Intern,0.04047,575,9838,0.03658,0.04437
2019,Rural regions,Not employed: Pensioner,0.23855,2064,9838,0.23012,0.24697
2019,Rural regions,Not employed: registered unemployed,0.03630,709,9838,0.03260,0.03999
2019,Rural regions,Not employed: no further information,0.04022,786,9838,0.03634,0.04411
2020,Urban regions,Self-employed,0.04407,1426,20123,0.04123,0.04690
2020,Urban regions,Blue-collar worker,0.07996,1869,20123,0.07621,0.08370
2020,Urban regions,Civil servant,0.03148,632,20123,0.02906,0.03389
2020,Urban regions,White-collar worker,0.33094,7657,20123,0.32443,0.33744
2020,Urban regions,Apprentice/ Trainee/ Intern,0.05165,1467,20123,0.04860,0.05471
2020,Urban regions,Not employed: Pensioner,0.21684,3227,20123,0.21114,0.22253
2020,Urban regions,Not employed: Military/Community Service,0.00154,44,20123,0.00100,0.00208
2020,Urban regions,Not employed: registered unemployed,0.03420,1370,20123,0.03169,0.03671
2020,Urban regions,Not employed: no further information,0.05087,2431,20123,0.04784,0.05391
2020,Rural regions,Self-employed,0.04281,629,9623,0.03876,0.04685
2020,Rural regions,Blue-collar worker,0.12088,1405,9623,0.11437,0.12740
2020,Rural regions,Civil servant,0.03123,317,9623,0.02776,0.03471
2020,Rural regions,White-collar worker,0.29021,3221,9623,0.28114,0.29927
2020,Rural regions,Apprentice/ Trainee/ Intern,0.04032,572,9623,0.03639,0.04425
2020,Rural regions,Not employed: Pensioner,0.23246,1999,9623,0.22402,0.24090
2020,Rural regions,Not employed: registered unemployed,0.03768,619,9623,0.03388,0.04149
2020,Rural regions,Not employed: no further information,0.04714,861,9623,0.04291,0.05138
2021,Urban regions,Self-employed,0.04009,907,13333,0.03676,0.04342
2021,Urban regions,Blue-collar worker,0.06458,989,13333,0.06041,0.06875
2021,Urban regions,Civil servant,0.03304,513,13333,0.03001,0.03607
2021,Urban regions,White-collar worker,0.34848,5329,13333,0.34039,0.35657
2021,Urban regions,Apprentice/ Trainee/ Intern,0.04691,908,13333,0.04332,0.05050
2021,Urban regions,Not employed: Pensioner,0.20291,2275,13333,0.19608,0.20973
2021,Urban regions,Not employed: registered unemployed,0.03586,859,13333,0.03270,0.03901
2021,Urban regions,Not employed: no further information,0.05604,1553,13333,0.05213,0.05994
2021,Rural regions,Self-employed,0.03534,410,6313,0.03079,0.03990
2021,Rural regions,Blue-collar worker,0.11270,706,6313,0.10490,0.12050
2021,Rural regions,Civil servant,0.03216,235,6313,0.02781,0.03651
2021,Rural regions,White-collar worker,0.31107,2311,6313,0.29965,0.32249
2021,Rural regions,Apprentice/ Trainee/ Intern,0.03592,355,6313,0.03133,0.04051
2021,Rural regions,Not employed: Pensioner,0.23471,1437,6313,0.22426,0.24517
2021,Rural regions,Not employed: registered unemployed,0.03209,315,6313,0.02774,0.03644
2021,Rural regions,Not employed: no further information,0.04077,544,6313,0.03589,0.04565
