year,quintil_oecd,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1993,1st Quintile,Self-employed,0.01914,70,2606,0.01387,0.02440
1993,1st Quintile,Blue-collar worker,0.12527,547,2606,0.11256,0.13798
1993,1st Quintile,White-collar worker,0.06080,217,2606,0.05163,0.06998
1993,1st Quintile,Apprentice/ Trainee/ Intern,0.07140,288,2606,0.06152,0.08129
1993,1st Quintile,Not employed: Pensioner,0.31771,751,2606,0.29983,0.33559
1993,1st Quintile,Not employed: registered unemployed,0.09496,369,2606,0.08370,0.10621
1993,1st Quintile,Not employed: no further information,0.09075,364,2606,0.07972,0.10178
1993,2nd Quintile,Self-employed,0.01759,64,2778,0.01270,0.02248
1993,2nd Quintile,Blue-collar worker,0.17752,803,2778,0.16331,0.19173
1993,2nd Quintile,White-collar worker,0.13103,518,2778,0.11848,0.14358
1993,2nd Quintile,Apprentice/ Trainee/ Intern,0.06220,277,2778,0.05322,0.07118
1993,2nd Quintile,Not employed: Pensioner,0.23940,574,2778,0.22353,0.25527
1993,2nd Quintile,Not employed: registered unemployed,0.04808,219,2778,0.04013,0.05604
1993,2nd Quintile,Not employed: no further information,0.08737,323,2778,0.07686,0.09787
1993,3rd Quintile,Self-employed,0.02674,85,2652,0.02060,0.03288
1993,3rd Quintile,Blue-collar worker,0.18442,772,2652,0.16966,0.19919
1993,3rd Quintile,Civil servant,0.02155,75,2652,0.01603,0.02708
1993,3rd Quintile,White-collar worker,0.19028,661,2652,0.17534,0.20523
1993,3rd Quintile,Apprentice/ Trainee/ Intern,0.06810,268,2652,0.05851,0.07769
1993,3rd Quintile,Not employed: Pensioner,0.18683,392,2652,0.17199,0.20167
1993,3rd Quintile,Not employed: registered unemployed,0.03624,150,2652,0.02913,0.04336
1993,3rd Quintile,Not employed: no further information,0.08050,249,2652,0.07014,0.09086
1993,4th Quintile,Self-employed,0.04589,144,2592,0.03783,0.05395
1993,4th Quintile,Blue-collar worker,0.18526,706,2592,0.17030,0.20022
1993,4th Quintile,Civil servant,0.04310,107,2592,0.03528,0.05092
1993,4th Quintile,White-collar worker,0.26318,787,2592,0.24623,0.28014
1993,4th Quintile,Apprentice/ Trainee/ Intern,0.05778,188,2592,0.04880,0.06677
1993,4th Quintile,Not employed: Pensioner,0.15452,337,2592,0.14060,0.16844
1993,4th Quintile,Not employed: registered unemployed,0.03139,105,2592,0.02467,0.03810
1993,4th Quintile,Not employed: no further information,0.06997,218,2592,0.06015,0.07979
1993,5th Quintile,Self-employed,0.09614,259,2367,0.08426,0.10802
1993,5th Quintile,Blue-collar worker,0.11693,384,2367,0.10399,0.12988
1993,5th Quintile,Civil servant,0.08565,193,2367,0.07438,0.09693
1993,5th Quintile,White-collar worker,0.34892,923,2367,0.32972,0.36813
1993,5th Quintile,Apprentice/ Trainee/ Intern,0.04533,134,2367,0.03695,0.05371
1993,5th Quintile,Not employed: Pensioner,0.12182,256,2367,0.10864,0.13500
1993,5th Quintile,Not employed: registered unemployed,0.01985,69,2367,0.01423,0.02547
1993,5th Quintile,Not employed: no further information,0.05701,149,2367,0.04767,0.06635
1994,1st Quintile,Self-employed,0.01889,59,2497,0.01355,0.02423
1994,1st Quintile,Blue-collar worker,0.12069,505,2497,0.10791,0.13347
1994,1st Quintile,White-collar worker,0.05858,198,2497,0.04936,0.06779
1994,1st Quintile,Apprentice/ Trainee/ Intern,0.06398,262,2497,0.05438,0.07359
1994,1st Quintile,Not employed: Pensioner,0.29692,677,2497,0.27899,0.31484
1994,1st Quintile,Not employed: registered unemployed,0.10491,395,2497,0.09288,0.11693
1994,1st Quintile,Not employed: no further information,0.10794,401,2497,0.09577,0.12012
1994,2nd Quintile,Self-employed,0.02057,70,2688,0.01520,0.02594
1994,2nd Quintile,Blue-collar worker,0.16204,735,2688,0.14811,0.17597
1994,2nd Quintile,Civil servant,0.01581,40,2688,0.01110,0.02053
1994,2nd Quintile,White-collar worker,0.12218,456,2688,0.10979,0.13456
1994,2nd Quintile,Apprentice/ Trainee/ Intern,0.06228,250,2688,0.05314,0.07142
1994,2nd Quintile,Not employed: Pensioner,0.24693,583,2688,0.23063,0.26324
1994,2nd Quintile,Not employed: registered unemployed,0.05282,229,2688,0.04437,0.06128
1994,2nd Quintile,Not employed: no further information,0.08933,325,2688,0.07854,0.10011
1994,3rd Quintile,Self-employed,0.03105,112,2689,0.02449,0.03761
1994,3rd Quintile,Blue-collar worker,0.18678,740,2689,0.17205,0.20151
1994,3rd Quintile,Civil servant,0.02495,81,2689,0.01906,0.03085
1994,3rd Quintile,White-collar worker,0.18409,680,2689,0.16944,0.19874
1994,3rd Quintile,Apprentice/ Trainee/ Intern,0.06028,248,2689,0.05129,0.06928
1994,3rd Quintile,Not employed: Pensioner,0.19822,413,2689,0.18315,0.21329
1994,3rd Quintile,Not employed: registered unemployed,0.04689,180,2689,0.03890,0.05488
1994,3rd Quintile,Not employed: no further information,0.07383,235,2689,0.06394,0.08371
1994,4th Quintile,Self-employed,0.03854,109,2529,0.03103,0.04604
1994,4th Quintile,Blue-collar worker,0.16902,628,2529,0.15441,0.18363
1994,4th Quintile,Civil servant,0.04256,111,2529,0.03469,0.05043
1994,4th Quintile,White-collar worker,0.28138,818,2529,0.26385,0.29890
1994,4th Quintile,Apprentice/ Trainee/ Intern,0.05963,200,2529,0.05040,0.06886
1994,4th Quintile,Not employed: Pensioner,0.15403,344,2529,0.13996,0.16810
1994,4th Quintile,Not employed: registered unemployed,0.03411,123,2529,0.02704,0.04119
1994,4th Quintile,Not employed: no further information,0.06698,196,2529,0.05724,0.07673
1994,5th Quintile,Self-employed,0.09498,269,2388,0.08322,0.10674
1994,5th Quintile,Blue-collar worker,0.09938,332,2388,0.08738,0.11139
1994,5th Quintile,Civil servant,0.08630,192,2388,0.07503,0.09756
1994,5th Quintile,White-collar worker,0.35198,957,2388,0.33282,0.37114
1994,5th Quintile,Apprentice/ Trainee/ Intern,0.03385,109,2388,0.02660,0.04110
1994,5th Quintile,Not employed: Pensioner,0.13651,278,2388,0.12273,0.15028
1994,5th Quintile,Not employed: registered unemployed,0.03186,108,2388,0.02482,0.03891
1994,5th Quintile,Not employed: no further information,0.05619,143,2388,0.04695,0.06543
1995,1st Quintile,Self-employed,0.01882,62,2522,0.01352,0.02413
1995,1st Quintile,Blue-collar worker,0.12866,567,2522,0.11559,0.14173
1995,1st Quintile,White-collar worker,0.06720,216,2522,0.05743,0.07698
1995,1st Quintile,Apprentice/ Trainee/ Intern,0.07966,298,2522,0.06909,0.09023
1995,1st Quintile,Not employed: Pensioner,0.23424,540,2522,0.21771,0.25077
1995,1st Quintile,Not employed: registered unemployed,0.10065,389,2522,0.08890,0.11239
1995,1st Quintile,Not employed: no further information,0.11215,450,2522,0.09983,0.12446
1995,2nd Quintile,Self-employed,0.02572,84,2854,0.01991,0.03152
1995,2nd Quintile,Blue-collar worker,0.15764,769,2854,0.14427,0.17102
1995,2nd Quintile,Civil servant,0.00907,33,2854,0.00559,0.01255
1995,2nd Quintile,White-collar worker,0.12059,481,2854,0.10864,0.13254
1995,2nd Quintile,Apprentice/ Trainee/ Intern,0.06073,276,2854,0.05197,0.06950
1995,2nd Quintile,Not employed: Pensioner,0.27109,646,2854,0.25478,0.28740
1995,2nd Quintile,Not employed: registered unemployed,0.05555,228,2854,0.04715,0.06396
1995,2nd Quintile,Not employed: no further information,0.08213,337,2854,0.07206,0.09221
1995,3rd Quintile,Self-employed,0.02903,102,2702,0.02270,0.03537
1995,3rd Quintile,Blue-collar worker,0.18858,779,2702,0.17382,0.20333
1995,3rd Quintile,Civil servant,0.01881,67,2702,0.01369,0.02393
1995,3rd Quintile,White-collar worker,0.18686,675,2702,0.17216,0.20156
1995,3rd Quintile,Apprentice/ Trainee/ Intern,0.05596,243,2702,0.04729,0.06463
1995,3rd Quintile,Not employed: Pensioner,0.21586,464,2702,0.20035,0.23138
1995,3rd Quintile,Not employed: registered unemployed,0.04194,147,2702,0.03438,0.04950
1995,3rd Quintile,Not employed: no further information,0.06998,225,2702,0.06036,0.07961
1995,4th Quintile,Self-employed,0.04057,120,2662,0.03307,0.04806
1995,4th Quintile,Blue-collar worker,0.17285,664,2662,0.15848,0.18722
1995,4th Quintile,Civil servant,0.04443,115,2662,0.03660,0.05226
1995,4th Quintile,White-collar worker,0.27301,874,2662,0.25608,0.28994
1995,4th Quintile,Apprentice/ Trainee/ Intern,0.05561,202,2662,0.04690,0.06432
1995,4th Quintile,Not employed: Pensioner,0.17940,382,2662,0.16483,0.19398
1995,4th Quintile,Not employed: registered unemployed,0.03421,127,2662,0.02731,0.04112
1995,4th Quintile,Not employed: no further information,0.05970,178,2662,0.05070,0.06870
1995,5th Quintile,Self-employed,0.08313,248,2465,0.07223,0.09404
1995,5th Quintile,Blue-collar worker,0.08346,303,2465,0.07254,0.09438
1995,5th Quintile,Civil servant,0.08868,204,2465,0.07746,0.09991
1995,5th Quintile,White-collar worker,0.35947,1009,2465,0.34052,0.37842
1995,5th Quintile,Apprentice/ Trainee/ Intern,0.04334,143,2465,0.03530,0.05139
1995,5th Quintile,Not employed: Pensioner,0.14270,302,2465,0.12889,0.15651
1995,5th Quintile,Not employed: registered unemployed,0.03040,103,2465,0.02362,0.03717
1995,5th Quintile,Not employed: no further information,0.05972,153,2465,0.05037,0.06908
1996,1st Quintile,Self-employed,0.01972,57,2518,0.01429,0.02515
1996,1st Quintile,Blue-collar worker,0.13165,564,2518,0.11844,0.14486
1996,1st Quintile,White-collar worker,0.06896,222,2518,0.05906,0.07886
1996,1st Quintile,Apprentice/ Trainee/ Intern,0.07594,303,2518,0.06559,0.08629
1996,1st Quintile,Not employed: Pensioner,0.24929,555,2518,0.23239,0.26619
1996,1st Quintile,Not employed: registered unemployed,0.09838,370,2518,0.08675,0.11002
1996,1st Quintile,Not employed: no further information,0.10940,447,2518,0.09721,0.12160
1996,2nd Quintile,Self-employed,0.01972,85,2722,0.01449,0.02494
1996,2nd Quintile,Blue-collar worker,0.16708,764,2722,0.15306,0.18110
1996,2nd Quintile,Civil servant,0.00823,32,2722,0.00483,0.01162
1996,2nd Quintile,White-collar worker,0.12654,465,2722,0.11404,0.13903
1996,2nd Quintile,Apprentice/ Trainee/ Intern,0.05751,256,2722,0.04876,0.06626
1996,2nd Quintile,Not employed: Pensioner,0.25186,574,2722,0.23555,0.26817
1996,2nd Quintile,Not employed: registered unemployed,0.04713,213,2722,0.03916,0.05509
1996,2nd Quintile,Not employed: no further information,0.09150,333,2722,0.08066,0.10233
1996,3rd Quintile,Self-employed,0.03272,98,2642,0.02594,0.03951
1996,3rd Quintile,Blue-collar worker,0.18400,740,2642,0.16922,0.19878
1996,3rd Quintile,Civil servant,0.02622,83,2642,0.02012,0.03231
1996,3rd Quintile,White-collar worker,0.18247,616,2642,0.16774,0.19720
1996,3rd Quintile,Apprentice/ Trainee/ Intern,0.05948,223,2642,0.05046,0.06850
1996,3rd Quintile,Not employed: Pensioner,0.22692,514,2642,0.21095,0.24290
1996,3rd Quintile,Not employed: registered unemployed,0.04934,169,2642,0.04108,0.05760
1996,3rd Quintile,Not employed: no further information,0.06138,199,2642,0.05223,0.07054
1996,4th Quintile,Self-employed,0.04208,134,2690,0.03449,0.04967
1996,4th Quintile,Blue-collar worker,0.16528,621,2690,0.15124,0.17932
1996,4th Quintile,Civil servant,0.03860,104,2690,0.03132,0.04588
1996,4th Quintile,White-collar worker,0.27253,904,2690,0.25570,0.28936
1996,4th Quintile,Apprentice/ Trainee/ Intern,0.04386,179,2690,0.03612,0.05160
1996,4th Quintile,Not employed: Pensioner,0.18075,417,2690,0.16621,0.19530
1996,4th Quintile,Not employed: registered unemployed,0.04106,144,2690,0.03356,0.04856
1996,4th Quintile,Not employed: no further information,0.06026,187,2690,0.05126,0.06925
1996,5th Quintile,Self-employed,0.09859,272,2387,0.08663,0.11056
1996,5th Quintile,Blue-collar worker,0.07320,250,2387,0.06275,0.08365
1996,5th Quintile,Civil servant,0.07817,180,2387,0.06740,0.08894
1996,5th Quintile,White-collar worker,0.35607,988,2387,0.33685,0.37528
1996,5th Quintile,Apprentice/ Trainee/ Intern,0.04804,156,2387,0.03946,0.05662
1996,5th Quintile,Not employed: Pensioner,0.14824,284,2387,0.13399,0.16250
1996,5th Quintile,Not employed: registered unemployed,0.02936,97,2387,0.02259,0.03614
1996,5th Quintile,Not employed: no further information,0.05897,160,2387,0.04952,0.06843
1997,1st Quintile,Self-employed,0.02260,61,2354,0.01660,0.02861
1997,1st Quintile,Blue-collar worker,0.10903,466,2354,0.09644,0.12163
1997,1st Quintile,White-collar worker,0.06239,194,2354,0.05261,0.07216
1997,1st Quintile,Apprentice/ Trainee/ Intern,0.07776,299,2354,0.06694,0.08859
1997,1st Quintile,Not employed: Pensioner,0.26022,559,2354,0.24249,0.27794
1997,1st Quintile,Not employed: registered unemployed,0.11135,370,2354,0.09864,0.12406
1997,1st Quintile,Not employed: no further information,0.11067,405,2354,0.09800,0.12335
1997,2nd Quintile,Self-employed,0.01142,60,2733,0.00743,0.01540
1997,2nd Quintile,Blue-collar worker,0.16315,735,2733,0.14929,0.17700
1997,2nd Quintile,White-collar worker,0.13734,480,2733,0.12443,0.15025
1997,2nd Quintile,Apprentice/ Trainee/ Intern,0.06453,284,2733,0.05532,0.07375
1997,2nd Quintile,Not employed: Pensioner,0.27038,622,2733,0.25373,0.28704
1997,2nd Quintile,Not employed: registered unemployed,0.05620,239,2733,0.04757,0.06484
1997,2nd Quintile,Not employed: no further information,0.07723,313,2733,0.06722,0.08724
1997,3rd Quintile,Self-employed,0.02609,94,2547,0.01990,0.03228
1997,3rd Quintile,Blue-collar worker,0.15671,618,2547,0.14259,0.17083
1997,3rd Quintile,Civil servant,0.02542,81,2547,0.01931,0.03153
1997,3rd Quintile,White-collar worker,0.18633,630,2547,0.17121,0.20146
1997,3rd Quintile,Apprentice/ Trainee/ Intern,0.05495,210,2547,0.04610,0.06380
1997,3rd Quintile,Not employed: Pensioner,0.22995,503,2547,0.21361,0.24630
1997,3rd Quintile,Not employed: registered unemployed,0.05063,191,2547,0.04211,0.05914
1997,3rd Quintile,Not employed: no further information,0.07284,220,2547,0.06275,0.08293
1997,4th Quintile,Self-employed,0.04473,138,2649,0.03686,0.05260
1997,4th Quintile,Blue-collar worker,0.16114,599,2649,0.14714,0.17515
1997,4th Quintile,Civil servant,0.04105,110,2649,0.03349,0.04861
1997,4th Quintile,White-collar worker,0.28693,901,2649,0.26970,0.30416
1997,4th Quintile,Apprentice/ Trainee/ Intern,0.05460,205,2649,0.04594,0.06325
1997,4th Quintile,Not employed: Pensioner,0.16645,386,2649,0.15226,0.18063
1997,4th Quintile,Not employed: registered unemployed,0.04063,139,2649,0.03311,0.04815
1997,4th Quintile,Not employed: no further information,0.05829,171,2649,0.04937,0.06722
1997,5th Quintile,Self-employed,0.10254,283,2432,0.09048,0.11460
1997,5th Quintile,Blue-collar worker,0.07671,247,2432,0.06614,0.08729
1997,5th Quintile,Civil servant,0.08456,204,2432,0.07350,0.09562
1997,5th Quintile,White-collar worker,0.34271,984,2432,0.32384,0.36158
1997,5th Quintile,Apprentice/ Trainee/ Intern,0.04179,137,2432,0.03384,0.04975
1997,5th Quintile,Not employed: Pensioner,0.16376,327,2432,0.14905,0.17847
1997,5th Quintile,Not employed: registered unemployed,0.02947,99,2432,0.02275,0.03620
1997,5th Quintile,Not employed: no further information,0.05510,151,2432,0.04603,0.06417
1998,1st Quintile,Self-employed,0.01809,61,2323,0.01267,0.02351
1998,1st Quintile,Blue-collar worker,0.11871,450,2323,0.10555,0.13186
1998,1st Quintile,White-collar worker,0.07551,232,2323,0.06477,0.08626
1998,1st Quintile,Apprentice/ Trainee/ Intern,0.08702,304,2323,0.07556,0.09849
1998,1st Quintile,Not employed: Pensioner,0.22869,501,2323,0.21161,0.24578
1998,1st Quintile,Not employed: registered unemployed,0.11941,390,2323,0.10622,0.13260
1998,1st Quintile,Not employed: no further information,0.10701,385,2323,0.09444,0.11958
1998,2nd Quintile,Self-employed,0.01353,44,2531,0.00903,0.01803
1998,2nd Quintile,Blue-collar worker,0.16504,677,2531,0.15058,0.17951
1998,2nd Quintile,White-collar worker,0.13650,464,2531,0.12312,0.14988
1998,2nd Quintile,Apprentice/ Trainee/ Intern,0.06904,278,2531,0.05917,0.07892
1998,2nd Quintile,Not employed: Pensioner,0.24864,550,2531,0.23180,0.26548
1998,2nd Quintile,Not employed: registered unemployed,0.05630,224,2531,0.04732,0.06528
1998,2nd Quintile,Not employed: no further information,0.07865,294,2531,0.06816,0.08913
1998,3rd Quintile,Self-employed,0.02523,92,2535,0.01913,0.03134
1998,3rd Quintile,Blue-collar worker,0.17234,644,2535,0.15763,0.18704
1998,3rd Quintile,Civil servant,0.01951,64,2535,0.01413,0.02490
1998,3rd Quintile,White-collar worker,0.18364,597,2535,0.16856,0.19872
1998,3rd Quintile,Apprentice/ Trainee/ Intern,0.05858,234,2535,0.04944,0.06773
1998,3rd Quintile,Not employed: Pensioner,0.25822,548,2535,0.24118,0.27526
1998,3rd Quintile,Not employed: registered unemployed,0.04359,159,2535,0.03564,0.05154
1998,3rd Quintile,Not employed: no further information,0.06202,197,2535,0.05263,0.07141
1998,4th Quintile,Self-employed,0.04252,135,2585,0.03474,0.05030
1998,4th Quintile,Blue-collar worker,0.16089,563,2585,0.14672,0.17505
1998,4th Quintile,Civil servant,0.04218,114,2585,0.03443,0.04993
1998,4th Quintile,White-collar worker,0.27724,868,2585,0.25998,0.29449
1998,4th Quintile,Apprentice/ Trainee/ Intern,0.05573,183,2585,0.04688,0.06457
1998,4th Quintile,Not employed: Pensioner,0.19179,420,2585,0.17661,0.20697
1998,4th Quintile,Not employed: registered unemployed,0.03681,127,2585,0.02955,0.04407
1998,4th Quintile,Not employed: no further information,0.05878,175,2585,0.04971,0.06785
1998,5th Quintile,Self-employed,0.10412,287,2269,0.09155,0.11669
1998,5th Quintile,Blue-collar worker,0.06234,200,2269,0.05239,0.07229
1998,5th Quintile,Civil servant,0.08204,186,2269,0.07075,0.09333
1998,5th Quintile,White-collar worker,0.33775,924,2269,0.31829,0.35722
1998,5th Quintile,Apprentice/ Trainee/ Intern,0.04169,125,2269,0.03347,0.04992
1998,5th Quintile,Not employed: Pensioner,0.17359,319,2269,0.15800,0.18918
1998,5th Quintile,Not employed: registered unemployed,0.02608,74,2269,0.01952,0.03264
1998,5th Quintile,Not employed: no further information,0.05905,154,2269,0.04935,0.06875
1999,1st Quintile,Self-employed,0.01477,51,2562,0.01010,0.01944
1999,1st Quintile,Blue-collar worker,0.13720,558,2562,0.12388,0.15053
1999,1st Quintile,White-collar worker,0.08184,272,2562,0.07122,0.09245
1999,1st Quintile,Apprentice/ Trainee/ Intern,0.08952,345,2562,0.07846,0.10057
1999,1st Quintile,Not employed: Pensioner,0.23498,580,2562,0.21856,0.25141
1999,1st Quintile,Not employed: registered unemployed,0.09196,342,2562,0.08077,0.10316
1999,1st Quintile,Not employed: no further information,0.10361,414,2562,0.09181,0.11541
1999,2nd Quintile,Self-employed,0.02506,79,2843,0.01931,0.03080
1999,2nd Quintile,Blue-collar worker,0.17996,774,2843,0.16584,0.19409
1999,2nd Quintile,White-collar worker,0.13632,522,2843,0.12370,0.14893
1999,2nd Quintile,Apprentice/ Trainee/ Intern,0.06568,282,2843,0.05657,0.07479
1999,2nd Quintile,Not employed: Pensioner,0.26435,685,2843,0.24814,0.28057
1999,2nd Quintile,Not employed: registered unemployed,0.04771,199,2843,0.03988,0.05555
1999,2nd Quintile,Not employed: no further information,0.07332,302,2843,0.06374,0.08291
1999,3rd Quintile,Self-employed,0.02966,104,2810,0.02339,0.03594
1999,3rd Quintile,Blue-collar worker,0.16103,682,2810,0.14744,0.17462
1999,3rd Quintile,Civil servant,0.02333,80,2810,0.01775,0.02892
1999,3rd Quintile,White-collar worker,0.19488,710,2810,0.18023,0.20953
1999,3rd Quintile,Apprentice/ Trainee/ Intern,0.05804,235,2810,0.04939,0.06668
1999,3rd Quintile,Not employed: Pensioner,0.24667,629,2810,0.23073,0.26261
1999,3rd Quintile,Not employed: registered unemployed,0.04010,161,2810,0.03284,0.04735
1999,3rd Quintile,Not employed: no further information,0.05950,209,2810,0.05076,0.06825
1999,4th Quintile,Self-employed,0.04756,156,2777,0.03964,0.05547
1999,4th Quintile,Blue-collar worker,0.16735,579,2777,0.15346,0.18123
1999,4th Quintile,Civil servant,0.03563,124,2777,0.02873,0.04252
1999,4th Quintile,White-collar worker,0.29059,981,2777,0.27370,0.30748
1999,4th Quintile,Apprentice/ Trainee/ Intern,0.04829,179,2777,0.04031,0.05626
1999,4th Quintile,Not employed: Pensioner,0.19072,474,2777,0.17610,0.20533
1999,4th Quintile,Not employed: registered unemployed,0.03052,119,2777,0.02412,0.03692
1999,4th Quintile,Not employed: no further information,0.05024,165,2777,0.04211,0.05837
1999,5th Quintile,Self-employed,0.11289,347,2594,0.10071,0.12507
1999,5th Quintile,Blue-collar worker,0.06479,218,2594,0.05532,0.07426
1999,5th Quintile,Civil servant,0.08021,217,2594,0.06976,0.09067
1999,5th Quintile,White-collar worker,0.34051,1065,2594,0.32227,0.35875
1999,5th Quintile,Apprentice/ Trainee/ Intern,0.04292,147,2594,0.03512,0.05072
1999,5th Quintile,Not employed: Pensioner,0.17153,367,2594,0.15702,0.18604
1999,5th Quintile,Not employed: registered unemployed,0.02177,65,2594,0.01615,0.02738
1999,5th Quintile,Not employed: no further information,0.06053,168,2594,0.05136,0.06971
2000,1st Quintile,Self-employed,0.02055,69,2558,0.01505,0.02605
2000,1st Quintile,Blue-collar worker,0.12906,510,2558,0.11607,0.14206
2000,1st Quintile,White-collar worker,0.07673,254,2558,0.06641,0.08704
2000,1st Quintile,Apprentice/ Trainee/ Intern,0.08522,327,2558,0.07440,0.09604
2000,1st Quintile,Not employed: Pensioner,0.27048,669,2558,0.25326,0.28770
2000,1st Quintile,Not employed: registered unemployed,0.09308,356,2558,0.08182,0.10434
2000,1st Quintile,Not employed: no further information,0.09458,373,2558,0.08323,0.10592
2000,2nd Quintile,Self-employed,0.02084,70,2724,0.01547,0.02620
2000,2nd Quintile,Blue-collar worker,0.18044,745,2724,0.16599,0.19488
2000,2nd Quintile,White-collar worker,0.13512,514,2724,0.12228,0.14796
2000,2nd Quintile,Apprentice/ Trainee/ Intern,0.06164,255,2724,0.05261,0.07067
2000,2nd Quintile,Not employed: Pensioner,0.26148,660,2724,0.24497,0.27798
2000,2nd Quintile,Not employed: registered unemployed,0.04308,192,2724,0.03545,0.05070
2000,2nd Quintile,Not employed: no further information,0.07327,288,2724,0.06348,0.08305
2000,3rd Quintile,Self-employed,0.02896,93,2691,0.02262,0.03530
2000,3rd Quintile,Blue-collar worker,0.17715,679,2691,0.16272,0.19158
2000,3rd Quintile,Civil servant,0.02027,70,2691,0.01494,0.02559
2000,3rd Quintile,White-collar worker,0.20686,701,2691,0.19156,0.22217
2000,3rd Quintile,Apprentice/ Trainee/ Intern,0.05637,228,2691,0.04766,0.06509
2000,3rd Quintile,Not employed: Pensioner,0.22782,573,2691,0.21197,0.24367
2000,3rd Quintile,Not employed: registered unemployed,0.03748,137,2691,0.03030,0.04466
2000,3rd Quintile,Not employed: no further information,0.05796,210,2691,0.04913,0.06679
2000,4th Quintile,Self-employed,0.05137,154,2677,0.04301,0.05973
2000,4th Quintile,Blue-collar worker,0.15098,528,2677,0.13742,0.16455
2000,4th Quintile,Civil servant,0.03169,111,2677,0.02505,0.03833
2000,4th Quintile,White-collar worker,0.29186,976,2677,0.27463,0.30908
2000,4th Quintile,Apprentice/ Trainee/ Intern,0.04888,188,2677,0.04071,0.05705
2000,4th Quintile,Not employed: Pensioner,0.20713,479,2677,0.19178,0.22249
2000,4th Quintile,Not employed: registered unemployed,0.02234,97,2677,0.01674,0.02794
2000,4th Quintile,Not employed: no further information,0.04517,144,2677,0.03730,0.05304
2000,5th Quintile,Self-employed,0.10416,316,2514,0.09222,0.11611
2000,5th Quintile,Blue-collar worker,0.06406,221,2514,0.05448,0.07363
2000,5th Quintile,Civil servant,0.08185,223,2514,0.07114,0.09257
2000,5th Quintile,White-collar worker,0.33983,1031,2514,0.32131,0.35835
2000,5th Quintile,Apprentice/ Trainee/ Intern,0.04355,137,2514,0.03557,0.05153
2000,5th Quintile,Not employed: Pensioner,0.16638,342,2514,0.15181,0.18094
2000,5th Quintile,Not employed: registered unemployed,0.01922,68,2514,0.01385,0.02459
2000,5th Quintile,Not employed: no further information,0.06349,176,2514,0.05395,0.07302
2001,1st Quintile,Self-employed,0.01610,87,3832,0.01212,0.02009
2001,1st Quintile,Blue-collar worker,0.13476,735,3832,0.12394,0.14557
2001,1st Quintile,White-collar worker,0.08084,408,3832,0.07221,0.08947
2001,1st Quintile,Apprentice/ Trainee/ Intern,0.08850,491,3832,0.07950,0.09749
2001,1st Quintile,Not employed: Pensioner,0.24931,1017,3832,0.23561,0.26301
2001,1st Quintile,Not employed: registered unemployed,0.10291,565,3832,0.09329,0.11253
2001,1st Quintile,Not employed: no further information,0.09172,529,3832,0.08258,0.10086
2001,2nd Quintile,Self-employed,0.02273,112,4355,0.01831,0.02716
2001,2nd Quintile,Blue-collar worker,0.17757,1055,4355,0.16622,0.18892
2001,2nd Quintile,Civil servant,0.00741,42,4355,0.00486,0.00995
2001,2nd Quintile,White-collar worker,0.14680,841,4355,0.13629,0.15731
2001,2nd Quintile,Apprentice/ Trainee/ Intern,0.05772,396,4355,0.05079,0.06465
2001,2nd Quintile,Not employed: Pensioner,0.26166,1193,4355,0.24860,0.27471
2001,2nd Quintile,Not employed: registered unemployed,0.04499,289,4355,0.03884,0.05115
2001,2nd Quintile,Not employed: no further information,0.06778,427,4355,0.06031,0.07525
2001,3rd Quintile,Self-employed,0.02490,142,4502,0.02035,0.02945
2001,3rd Quintile,Blue-collar worker,0.18680,1067,4502,0.17541,0.19819
2001,3rd Quintile,Civil servant,0.01754,113,4502,0.01370,0.02137
2001,3rd Quintile,White-collar worker,0.20739,1182,4502,0.19554,0.21923
2001,3rd Quintile,Apprentice/ Trainee/ Intern,0.05455,354,4502,0.04792,0.06119
2001,3rd Quintile,Not employed: Pensioner,0.23305,1074,4502,0.22070,0.24541
2001,3rd Quintile,Not employed: registered unemployed,0.03252,206,4502,0.02734,0.03770
2001,3rd Quintile,Not employed: no further information,0.06216,364,4502,0.05510,0.06921
2001,4th Quintile,Self-employed,0.04982,274,4574,0.04351,0.05612
2001,4th Quintile,Blue-collar worker,0.14834,802,4574,0.13804,0.15865
2001,4th Quintile,Civil servant,0.03646,207,4574,0.03103,0.04189
2001,4th Quintile,White-collar worker,0.28810,1599,4574,0.27497,0.30123
2001,4th Quintile,Apprentice/ Trainee/ Intern,0.05467,336,4574,0.04808,0.06126
2001,4th Quintile,Not employed: Pensioner,0.19753,903,4574,0.18600,0.20907
2001,4th Quintile,Not employed: registered unemployed,0.02457,150,4574,0.02008,0.02905
2001,4th Quintile,Not employed: no further information,0.05419,303,4574,0.04762,0.06075
2001,5th Quintile,Self-employed,0.12276,597,4513,0.11318,0.13233
2001,5th Quintile,Blue-collar worker,0.06134,337,4513,0.05434,0.06835
2001,5th Quintile,Civil servant,0.07812,411,4513,0.07029,0.08595
2001,5th Quintile,White-collar worker,0.34099,1771,4513,0.32716,0.35482
2001,5th Quintile,Apprentice/ Trainee/ Intern,0.03730,231,4513,0.03177,0.04283
2001,5th Quintile,Not employed: Pensioner,0.17382,747,4513,0.16276,0.18488
2001,5th Quintile,Not employed: registered unemployed,0.01902,103,4513,0.01503,0.02300
2001,5th Quintile,Not employed: no further information,0.05907,316,4513,0.05219,0.06595
2002,1st Quintile,Self-employed,0.01369,64,3428,0.00980,0.01758
