year,age_gr,migback,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1995,17-29 y.,Direct migration background,Blue-collar worker,0.29062,203,589,0.25392,0.32732
1995,17-29 y.,Direct migration background,White-collar worker,0.14195,68,589,0.11374,0.17016
1995,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.27843,135,589,0.24220,0.31466
1995,17-29 y.,Direct migration background,Not employed: registered unemployed,0.09744,52,589,0.07347,0.12141
1995,17-29 y.,Direct migration background,Not employed: no further information,0.16126,131,589,0.13153,0.19099
1995,17-29 y.,Indirect migration background,Blue-collar worker,0.14626,79,395,0.11137,0.18116
1995,17-29 y.,Indirect migration background,White-collar worker,0.15219,84,395,0.11672,0.18766
1995,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.49470,197,395,0.44534,0.54407
1995,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.07347,35,395,0.04771,0.09924
1995,30-45 y.,No migration background,Self-employed,0.08383,277,3466,0.07460,0.09306
1995,30-45 y.,No migration background,Blue-collar worker,0.23746,917,3466,0.22329,0.25163
1995,30-45 y.,No migration background,Civil servant,0.07236,198,3466,0.06374,0.08099
1995,30-45 y.,No migration background,White-collar worker,0.40302,1381,3466,0.38669,0.41935
1995,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01434,45,3466,0.01038,0.01830
1995,30-45 y.,No migration background,Not employed: Pensioner,0.00946,32,3466,0.00624,0.01269
1995,30-45 y.,No migration background,Not employed: registered unemployed,0.06079,247,3466,0.05284,0.06875
1995,30-45 y.,No migration background,Not employed: no further information,0.11745,369,3466,0.10673,0.12817
1995,30-45 y.,Direct migration background,Self-employed,0.06432,45,892,0.04821,0.08042
1995,30-45 y.,Direct migration background,Blue-collar worker,0.37356,435,892,0.34180,0.40533
1995,30-45 y.,Direct migration background,White-collar worker,0.22920,165,892,0.20161,0.25680
1995,30-45 y.,Direct migration background,Not employed: registered unemployed,0.09715,93,892,0.07771,0.11660
1995,30-45 y.,Direct migration background,Not employed: no further information,0.16658,154,892,0.14211,0.19104
1995,46-65 y.,No migration background,Self-employed,0.06239,180,2903,0.05359,0.07119
1995,46-65 y.,No migration background,Blue-collar worker,0.16702,538,2903,0.15345,0.18059
1995,46-65 y.,No migration background,Civil servant,0.05229,136,2903,0.04419,0.06039
1995,46-65 y.,No migration background,White-collar worker,0.28196,837,2903,0.26559,0.29834
1995,46-65 y.,No migration background,Not employed: Pensioner,0.22944,635,2903,0.21414,0.24474
1995,46-65 y.,No migration background,Not employed: registered unemployed,0.08704,280,2903,0.07678,0.09730
1995,46-65 y.,No migration background,Not employed: no further information,0.11571,297,2903,0.10407,0.12735
1995,46-65 y.,Direct migration background,Self-employed,0.03035,31,1034,0.01989,0.04081
1995,46-65 y.,Direct migration background,Blue-collar worker,0.28574,407,1034,0.25819,0.31329
1995,46-65 y.,Direct migration background,White-collar worker,0.18229,115,1034,0.15875,0.20583
1995,46-65 y.,Direct migration background,Not employed: Pensioner,0.22197,200,1034,0.19663,0.24732
1995,46-65 y.,Direct migration background,Not employed: registered unemployed,0.14390,136,1034,0.12250,0.16530
1995,46-65 y.,Direct migration background,Not employed: no further information,0.11726,145,1034,0.09764,0.13688
1995,66 and older,No migration background,Not employed: Pensioner,0.96081,1254,1254,0.95007,0.97156
1995,66 and older,Direct migration background,Not employed: Pensioner,0.96493,199,199,0.93930,0.99055
1996,17-29 y.,No migration background,Self-employed,0.02668,54,2157,0.01988,0.03348
1996,17-29 y.,No migration background,Blue-collar worker,0.19329,426,2157,0.17662,0.20996
1996,17-29 y.,No migration background,Civil servant,0.03676,77,2157,0.02882,0.04471
1996,17-29 y.,No migration background,White-collar worker,0.25181,530,2157,0.23349,0.27013
1996,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.32429,713,2157,0.30453,0.34405
1996,17-29 y.,No migration background,Not employed: Military/Community Service,0.01864,36,2157,0.01293,0.02435
1996,17-29 y.,No migration background,Not employed: registered unemployed,0.06444,147,2157,0.05407,0.07480
1996,17-29 y.,No migration background,Not employed: no further information,0.08070,174,2157,0.06920,0.09220
1996,17-29 y.,Direct migration background,Blue-collar worker,0.29638,170,523,0.25720,0.33555
1996,17-29 y.,Direct migration background,White-collar worker,0.13066,68,523,0.10175,0.15957
1996,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.25878,110,523,0.22121,0.29635
1996,17-29 y.,Direct migration background,Not employed: registered unemployed,0.12365,58,523,0.09541,0.15188
1996,17-29 y.,Direct migration background,Not employed: no further information,0.16248,117,523,0.13084,0.19413
1996,17-29 y.,Indirect migration background,Blue-collar worker,0.16452,90,444,0.13000,0.19905
1996,17-29 y.,Indirect migration background,White-collar worker,0.14748,83,444,0.11446,0.18050
1996,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.47104,196,444,0.42456,0.51752
1996,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.07891,37,444,0.05380,0.10401
1996,17-29 y.,Indirect migration background,Not employed: no further information,0.08428,38,444,0.05841,0.11015
1996,30-45 y.,No migration background,Self-employed,0.08417,284,3485,0.07495,0.09339
1996,30-45 y.,No migration background,Blue-collar worker,0.23221,917,3485,0.21819,0.24624
1996,30-45 y.,No migration background,Civil servant,0.06702,188,3485,0.05872,0.07533
1996,30-45 y.,No migration background,White-collar worker,0.42016,1415,3485,0.40377,0.43655
1996,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01692,58,3485,0.01264,0.02120
1996,30-45 y.,No migration background,Not employed: registered unemployed,0.05907,241,3485,0.05124,0.06690
1996,30-45 y.,No migration background,Not employed: no further information,0.11057,382,3485,0.10016,0.12098
1996,30-45 y.,Direct migration background,Self-employed,0.05176,40,823,0.03662,0.06691
1996,30-45 y.,Direct migration background,Blue-collar worker,0.41349,421,823,0.37982,0.44715
1996,30-45 y.,Direct migration background,White-collar worker,0.22316,146,823,0.19470,0.25163
1996,30-45 y.,Direct migration background,Not employed: registered unemployed,0.08699,74,823,0.06773,0.10626
1996,30-45 y.,Direct migration background,Not employed: no further information,0.16871,142,823,0.14311,0.19431
1996,46-65 y.,No migration background,Self-employed,0.06668,192,2888,0.05758,0.07578
1996,46-65 y.,No migration background,Blue-collar worker,0.16141,512,2888,0.14799,0.17483
1996,46-65 y.,No migration background,Civil servant,0.05213,137,2888,0.04402,0.06023
1996,46-65 y.,No migration background,White-collar worker,0.27308,817,2888,0.25682,0.28933
1996,46-65 y.,No migration background,Not employed: Pensioner,0.23541,643,2888,0.21993,0.25088
1996,46-65 y.,No migration background,Not employed: registered unemployed,0.09025,300,2888,0.07980,0.10071
1996,46-65 y.,No migration background,Not employed: no further information,0.11232,287,2888,0.10080,0.12384
1996,46-65 y.,Direct migration background,Self-employed,0.04091,32,975,0.02847,0.05335
1996,46-65 y.,Direct migration background,Blue-collar worker,0.28977,378,975,0.26128,0.31826
1996,46-65 y.,Direct migration background,White-collar worker,0.17251,106,975,0.14878,0.19624
1996,46-65 y.,Direct migration background,Not employed: Pensioner,0.21082,189,975,0.18521,0.23644
1996,46-65 y.,Direct migration background,Not employed: registered unemployed,0.14707,130,975,0.12483,0.16932
1996,46-65 y.,Direct migration background,Not employed: no further information,0.12161,140,975,0.10109,0.14214
1996,66 and older,No migration background,Not employed: Pensioner,0.95813,1256,1256,0.94705,0.96921
1996,66 and older,Direct migration background,Not employed: Pensioner,0.94322,212,212,0.91199,0.97444
1997,17-29 y.,No migration background,Self-employed,0.02823,53,2064,0.02108,0.03538
1997,17-29 y.,No migration background,Blue-collar worker,0.16808,353,2064,0.15194,0.18422
1997,17-29 y.,No migration background,Civil servant,0.04026,76,2064,0.03178,0.04875
1997,17-29 y.,No migration background,White-collar worker,0.24238,507,2064,0.22389,0.26087
1997,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.35281,737,2064,0.33219,0.37343
1997,17-29 y.,No migration background,Not employed: Military/Community Service,0.02282,46,2064,0.01638,0.02927
1997,17-29 y.,No migration background,Not employed: registered unemployed,0.07328,153,2064,0.06203,0.08452
1997,17-29 y.,No migration background,Not employed: no further information,0.06560,139,2064,0.05491,0.07628
1997,17-29 y.,Direct migration background,Blue-collar worker,0.32443,153,467,0.28192,0.36694
1997,17-29 y.,Direct migration background,White-collar worker,0.11354,58,467,0.08473,0.14234
1997,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.23782,96,467,0.19916,0.27647
1997,17-29 y.,Direct migration background,Not employed: registered unemployed,0.09866,46,467,0.07159,0.12574
1997,17-29 y.,Direct migration background,Not employed: no further information,0.20603,114,467,0.16931,0.24276
1997,17-29 y.,Indirect migration background,Blue-collar worker,0.16180,88,450,0.12774,0.19587
1997,17-29 y.,Indirect migration background,White-collar worker,0.16383,85,450,0.12960,0.19807
1997,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.49090,208,450,0.44466,0.53714
1997,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.06567,37,450,0.04276,0.08858
1997,17-29 y.,Indirect migration background,Not employed: no further information,0.04910,32,450,0.02912,0.06909
1997,30-45 y.,No migration background,Self-employed,0.08251,282,3469,0.07335,0.09167
1997,30-45 y.,No migration background,Blue-collar worker,0.22101,854,3469,0.20720,0.23482
1997,30-45 y.,No migration background,Civil servant,0.06907,201,3469,0.06063,0.07751
1997,30-45 y.,No migration background,White-collar worker,0.41733,1399,3469,0.40092,0.43374
1997,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01649,62,3469,0.01225,0.02073
1997,30-45 y.,No migration background,Not employed: Pensioner,0.00982,33,3469,0.00654,0.01310
1997,30-45 y.,No migration background,Not employed: registered unemployed,0.06929,255,3469,0.06084,0.07774
1997,30-45 y.,No migration background,Not employed: no further information,0.11241,383,3469,0.10189,0.12292
1997,30-45 y.,Direct migration background,Self-employed,0.05062,38,795,0.03537,0.06587
1997,30-45 y.,Direct migration background,Blue-collar worker,0.39663,382,795,0.36260,0.43066
1997,30-45 y.,Direct migration background,White-collar worker,0.23575,149,795,0.20623,0.26528
1997,30-45 y.,Direct migration background,Not employed: registered unemployed,0.09974,85,795,0.07890,0.12059
1997,30-45 y.,Direct migration background,Not employed: no further information,0.16707,141,795,0.14112,0.19301
1997,30-45 y.,Indirect migration background,White-collar worker,0.59916,31,31,0.42379,0.77453
1997,46-65 y.,No migration background,Self-employed,0.06548,193,2884,0.05645,0.07451
1997,46-65 y.,No migration background,Blue-collar worker,0.14077,471,2884,0.12807,0.15346
1997,46-65 y.,No migration background,Civil servant,0.05223,138,2884,0.04411,0.06035
1997,46-65 y.,No migration background,White-collar worker,0.28457,836,2884,0.26810,0.30104
1997,46-65 y.,No migration background,Not employed: Pensioner,0.24381,654,2884,0.22814,0.25948
1997,46-65 y.,No migration background,Not employed: registered unemployed,0.09902,311,2884,0.08811,0.10992
1997,46-65 y.,No migration background,Not employed: no further information,0.11072,281,2884,0.09927,0.12217
1997,46-65 y.,Direct migration background,Blue-collar worker,0.28711,338,907,0.25765,0.31657
1997,46-65 y.,Direct migration background,White-collar worker,0.19014,112,907,0.16459,0.21570
1997,46-65 y.,Direct migration background,Not employed: Pensioner,0.21857,184,907,0.19165,0.24548
1997,46-65 y.,Direct migration background,Not employed: registered unemployed,0.13515,143,907,0.11289,0.15742
1997,46-65 y.,Direct migration background,Not employed: no further information,0.11913,130,907,0.09804,0.14023
1997,66 and older,No migration background,Not employed: Pensioner,0.96563,1292,1292,0.95569,0.97557
1997,66 and older,Direct migration background,Not employed: Pensioner,0.94221,219,219,0.91123,0.97318
1998,17-29 y.,No migration background,Self-employed,0.02041,41,2234,0.01454,0.02627
1998,17-29 y.,No migration background,Blue-collar worker,0.16639,370,2234,0.15094,0.18183
1998,17-29 y.,No migration background,Civil servant,0.03123,68,2234,0.02401,0.03844
1998,17-29 y.,No migration background,White-collar worker,0.25002,561,2234,0.23206,0.26798
1998,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.37285,836,2234,0.35279,0.39291
1998,17-29 y.,No migration background,Not employed: Military/Community Service,0.01675,41,2234,0.01143,0.02208
1998,17-29 y.,No migration background,Not employed: registered unemployed,0.06438,154,2234,0.05420,0.07456
1998,17-29 y.,No migration background,Not employed: no further information,0.07208,163,2234,0.06136,0.08281
1998,17-29 y.,Direct migration background,Blue-collar worker,0.28806,126,426,0.24501,0.33112
1998,17-29 y.,Direct migration background,White-collar worker,0.13177,54,426,0.09961,0.16392
1998,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.25534,96,426,0.21388,0.29680
1998,17-29 y.,Direct migration background,Not employed: registered unemployed,0.07248,36,426,0.04783,0.09713
1998,17-29 y.,Direct migration background,Not employed: no further information,0.23063,114,426,0.19058,0.27068
1998,17-29 y.,Indirect migration background,Blue-collar worker,0.16321,89,432,0.12832,0.19809
1998,17-29 y.,Indirect migration background,White-collar worker,0.14335,75,432,0.11027,0.17643
1998,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.49321,223,432,0.44601,0.54041
1998,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.09079,45,432,0.06367,0.11792
1998,30-45 y.,No migration background,Self-employed,0.08535,324,3947,0.07664,0.09407
1998,30-45 y.,No migration background,Blue-collar worker,0.21841,949,3947,0.20552,0.23130
1998,30-45 y.,No migration background,Civil servant,0.06053,215,3947,0.05309,0.06797
1998,30-45 y.,No migration background,White-collar worker,0.42485,1618,3947,0.40943,0.44028
1998,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.02084,72,3947,0.01639,0.02530
1998,30-45 y.,No migration background,Not employed: Pensioner,0.00910,35,3947,0.00614,0.01207
1998,30-45 y.,No migration background,Not employed: registered unemployed,0.06935,295,3947,0.06142,0.07727
1998,30-45 y.,No migration background,Not employed: no further information,0.11005,439,3947,0.10029,0.11982
1998,30-45 y.,Direct migration background,Self-employed,0.04500,38,756,0.03021,0.05979
1998,30-45 y.,Direct migration background,Blue-collar worker,0.45388,387,756,0.41837,0.48940
1998,30-45 y.,Direct migration background,White-collar worker,0.19688,124,756,0.16852,0.22525
1998,30-45 y.,Direct migration background,Not employed: registered unemployed,0.07528,67,756,0.05646,0.09410
1998,30-45 y.,Direct migration background,Not employed: no further information,0.16899,140,756,0.14226,0.19572
1998,30-45 y.,Indirect migration background,White-collar worker,0.45513,33,33,0.28259,0.62767
1998,46-65 y.,No migration background,Self-employed,0.07083,242,3430,0.06224,0.07942
1998,46-65 y.,No migration background,Blue-collar worker,0.14412,548,3430,0.13237,0.15588
1998,46-65 y.,No migration background,Civil servant,0.05622,177,3430,0.04851,0.06393
1998,46-65 y.,No migration background,White-collar worker,0.27878,970,3430,0.26377,0.29379
1998,46-65 y.,No migration background,Not employed: Pensioner,0.24868,802,3430,0.23421,0.26315
1998,46-65 y.,No migration background,Not employed: registered unemployed,0.08780,341,3430,0.07833,0.09728
1998,46-65 y.,No migration background,Not employed: no further information,0.11066,350,3430,0.10016,0.12116
1998,46-65 y.,Direct migration background,Blue-collar worker,0.30837,335,889,0.27800,0.33875
1998,46-65 y.,Direct migration background,White-collar worker,0.18172,109,889,0.15636,0.20709
1998,46-65 y.,Direct migration background,Not employed: Pensioner,0.19455,186,889,0.16851,0.22058
1998,46-65 y.,Direct migration background,Not employed: registered unemployed,0.14759,139,889,0.12426,0.17091
1998,46-65 y.,Direct migration background,Not employed: no further information,0.11143,120,889,0.09073,0.13212
1998,66 and older,No migration background,Not employed: Pensioner,0.95923,1529,1529,0.94931,0.96914
1998,66 and older,Direct migration background,Not employed: Pensioner,0.92898,229,229,0.89564,0.96232
1999,17-29 y.,No migration background,Self-employed,0.02198,44,2118,0.01573,0.02822
1999,17-29 y.,No migration background,Blue-collar worker,0.16450,354,2118,0.14871,0.18029
1999,17-29 y.,No migration background,Civil servant,0.02889,62,2118,0.02176,0.03603
1999,17-29 y.,No migration background,White-collar worker,0.25965,560,2118,0.24097,0.27833
1999,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.37702,784,2118,0.35638,0.39767
1999,17-29 y.,No migration background,Not employed: Military/Community Service,0.02189,43,2118,0.01566,0.02813
1999,17-29 y.,No migration background,Not employed: registered unemployed,0.06128,132,2118,0.05107,0.07150
1999,17-29 y.,No migration background,Not employed: no further information,0.06341,139,2118,0.05303,0.07379
1999,17-29 y.,Direct migration background,Blue-collar worker,0.28445,106,325,0.23533,0.33358
1999,17-29 y.,Direct migration background,White-collar worker,0.18327,57,325,0.14114,0.22540
1999,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.19756,73,325,0.15421,0.24092
1999,17-29 y.,Direct migration background,Not employed: no further information,0.21538,89,325,0.17062,0.26014
1999,17-29 y.,Indirect migration background,Blue-collar worker,0.19012,98,438,0.15333,0.22691
1999,17-29 y.,Indirect migration background,White-collar worker,0.16566,89,438,0.13080,0.20051
1999,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.47984,211,438,0.43300,0.52668
1999,17-29 y.,Indirect migration background,Not employed: no further information,0.07749,40,438,0.05242,0.10256
1999,30-45 y.,No migration background,Self-employed,0.09478,336,3843,0.08552,0.10404
1999,30-45 y.,No migration background,Blue-collar worker,0.23890,996,3843,0.22542,0.25238
1999,30-45 y.,No migration background,Civil servant,0.06265,213,3843,0.05499,0.07031
1999,30-45 y.,No migration background,White-collar worker,0.41929,1603,3843,0.40369,0.43489
1999,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.02482,90,3843,0.01990,0.02973
1999,30-45 y.,No migration background,Not employed: registered unemployed,0.05856,233,3843,0.05114,0.06599
1999,30-45 y.,No migration background,Not employed: no further information,0.09370,372,3843,0.08449,0.10292
1999,30-45 y.,Direct migration background,Self-employed,0.05997,40,728,0.04271,0.07723
1999,30-45 y.,Direct migration background,Blue-collar worker,0.44491,365,728,0.40878,0.48103
1999,30-45 y.,Direct migration background,White-collar worker,0.22069,129,728,0.19054,0.25083
1999,30-45 y.,Direct migration background,Not employed: registered unemployed,0.06210,50,728,0.04456,0.07965
1999,30-45 y.,Direct migration background,Not employed: no further information,0.18728,144,728,0.15892,0.21564
1999,30-45 y.,Indirect migration background,Blue-collar worker,0.25571,31,71,0.15351,0.35790
1999,30-45 y.,Indirect migration background,White-collar worker,0.46868,40,71,0.35178,0.58559
1999,46-65 y.,No migration background,Self-employed,0.07520,248,3310,0.06621,0.08418
1999,46-65 y.,No migration background,Blue-collar worker,0.14961,543,3310,0.13746,0.16176
1999,46-65 y.,No migration background,Civil servant,0.05172,163,3310,0.04417,0.05926
1999,46-65 y.,No migration background,White-collar worker,0.29154,959,3310,0.27606,0.30703
1999,46-65 y.,No migration background,Not employed: Pensioner,0.25159,797,3310,0.23681,0.26638
1999,46-65 y.,No migration background,Not employed: registered unemployed,0.07463,288,3310,0.06567,0.08358
1999,46-65 y.,No migration background,Not employed: no further information,0.10327,312,3310,0.09291,0.11364
1999,46-65 y.,Direct migration background,Blue-collar worker,0.33527,306,808,0.30269,0.36784
1999,46-65 y.,Direct migration background,White-collar worker,0.16778,91,808,0.14200,0.19356
1999,46-65 y.,Direct migration background,Not employed: Pensioner,0.19223,181,808,0.16504,0.21941
1999,46-65 y.,Direct migration background,Not employed: registered unemployed,0.13354,120,808,0.11007,0.15701
1999,46-65 y.,Direct migration background,Not employed: no further information,0.10588,110,808,0.08465,0.12710
1999,66 and older,No migration background,Not employed: Pensioner,0.96341,1486,1486,0.95386,0.97296
1999,66 and older,Direct migration background,Not employed: Pensioner,0.93493,227,227,0.90277,0.96709
2000,17-29 y.,No migration background,Self-employed,0.03007,78,3359,0.02429,0.03585
2000,17-29 y.,No migration background,Blue-collar worker,0.16531,543,3359,0.15275,0.17788
2000,17-29 y.,No migration background,Civil servant,0.02432,81,3359,0.01911,0.02953
2000,17-29 y.,No migration background,White-collar worker,0.26944,823,3359,0.25443,0.28444
2000,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.37044,1345,3359,0.35410,0.38677
2000,17-29 y.,No migration background,Not employed: Military/Community Service,0.02243,84,3359,0.01742,0.02744
2000,17-29 y.,No migration background,Not employed: registered unemployed,0.05176,183,3359,0.04427,0.05925
2000,17-29 y.,No migration background,Not employed: no further information,0.05954,222,3359,0.05154,0.06755
2000,17-29 y.,Direct migration background,Blue-collar worker,0.29396,155,564,0.25633,0.33160
2000,17-29 y.,Direct migration background,White-collar worker,0.15205,87,564,0.12239,0.18171
2000,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.26905,166,564,0.23242,0.30568
2000,17-29 y.,Direct migration background,Not employed: registered unemployed,0.05041,31,564,0.03234,0.06848
2000,17-29 y.,Direct migration background,Not employed: no further information,0.18798,125,564,0.15570,0.22025
2000,17-29 y.,Indirect migration background,Blue-collar worker,0.21014,134,588,0.17718,0.24310
2000,17-29 y.,Indirect migration background,White-collar worker,0.17393,104,588,0.14327,0.20460
2000,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.41549,258,588,0.37562,0.45535
2000,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.05472,31,588,0.03632,0.07312
2000,17-29 y.,Indirect migration background,Not employed: no further information,0.10358,61,588,0.07893,0.12823
2000,30-45 y.,No migration background,Self-employed,0.09567,617,6811,0.08868,0.10265
2000,30-45 y.,No migration background,Blue-collar worker,0.23773,1614,6811,0.22762,0.24784
2000,30-45 y.,No migration background,Civil servant,0.05172,359,6811,0.04646,0.05698
2000,30-45 y.,No migration background,White-collar worker,0.43841,2949,6811,0.42662,0.45019
2000,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01437,97,6811,0.01155,0.01720
2000,30-45 y.,No migration background,Not employed: Pensioner,0.00578,44,6811,0.00398,0.00758
2000,30-45 y.,No migration background,Not employed: registered unemployed,0.05298,411,6811,0.04766,0.05830
2000,30-45 y.,No migration background,Not employed: no further information,0.09946,720,6811,0.09235,0.10657
2000,30-45 y.,Direct migration background,Self-employed,0.04968,56,1145,0.03709,0.06227
2000,30-45 y.,Direct migration background,Blue-collar worker,0.44903,546,1145,0.42020,0.47785
2000,30-45 y.,Direct migration background,White-collar worker,0.21037,216,1145,0.18675,0.23399
2000,30-45 y.,Direct migration background,Not employed: registered unemployed,0.06547,91,1145,0.05114,0.07981
2000,30-45 y.,Direct migration background,Not employed: no further information,0.19359,236,1145,0.17069,0.21649
2000,30-45 y.,Indirect migration background,Blue-collar worker,0.21342,38,107,0.13542,0.29142
2000,30-45 y.,Indirect migration background,White-collar worker,0.49920,69,107,0.40402,0.59439
2000,46-65 y.,No migration background,Self-employed,0.07495,468,6518,0.06855,0.08134
2000,46-65 y.,No migration background,Blue-collar worker,0.16046,1012,6518,0.15155,0.16937
2000,46-65 y.,No migration background,Civil servant,0.05229,372,6518,0.04689,0.05770
2000,46-65 y.,No migration background,White-collar worker,0.28661,1850,6518,0.27563,0.29759
2000,46-65 y.,No migration background,Not employed: Pensioner,0.24334,1594,6518,0.23292,0.25376
2000,46-65 y.,No migration background,Not employed: registered unemployed,0.06779,511,6518,0.06168,0.07389
2000,46-65 y.,No migration background,Not employed: no further information,0.10914,711,6518,0.10157,0.11671
2000,46-65 y.,Direct migration background,Self-employed,0.04538,46,1164,0.03342,0.05735
2000,46-65 y.,Direct migration background,Blue-collar worker,0.33121,395,1164,0.30416,0.35825
2000,46-65 y.,Direct migration background,White-collar worker,0.19792,186,1164,0.17502,0.22082
2000,46-65 y.,Direct migration background,Not employed: Pensioner,0.17938,231,1164,0.15733,0.20143
2000,46-65 y.,Direct migration background,Not employed: registered unemployed,0.10117,142,1164,0.08384,0.11851
2000,46-65 y.,Direct migration background,Not employed: no further information,0.12685,164,1164,0.10772,0.14598
2000,66 and older,No migration background,Self-employed,0.01663,48,3184,0.01219,0.02107
2000,66 and older,No migration background,Not employed: Pensioner,0.94927,3065,3184,0.94164,0.95689
2000,66 and older,No migration background,Not employed: no further information,0.02026,71,3184,0.01536,0.02515
2000,66 and older,Direct migration background,Not employed: Pensioner,0.92518,324,324,0.89649,0.95388
2001,17-29 y.,No migration background,Self-employed,0.02745,68,3039,0.02164,0.03326
2001,17-29 y.,No migration background,Blue-collar worker,0.16843,473,3039,0.15512,0.18174
2001,17-29 y.,No migration background,Civil servant,0.02222,75,3039,0.01698,0.02747
2001,17-29 y.,No migration background,White-collar worker,0.25087,713,3039,0.23545,0.26628
2001,17-29 y.,No migration background,Apprentice/ Trainee/ Intern,0.38785,1276,3039,0.37052,0.40517
2001,17-29 y.,No migration background,Not employed: Military/Community Service,0.03021,80,3039,0.02412,0.03630
2001,17-29 y.,No migration background,Not employed: registered unemployed,0.05761,179,3039,0.04932,0.06589
2001,17-29 y.,No migration background,Not employed: no further information,0.04906,175,3039,0.04138,0.05674
2001,17-29 y.,Direct migration background,Blue-collar worker,0.25891,137,453,0.21853,0.29929
2001,17-29 y.,Direct migration background,White-collar worker,0.13466,67,453,0.10319,0.16613
2001,17-29 y.,Direct migration background,Apprentice/ Trainee/ Intern,0.31503,150,453,0.27221,0.35786
2001,17-29 y.,Direct migration background,Not employed: no further information,0.19436,99,453,0.15788,0.23084
2001,17-29 y.,Indirect migration background,Blue-collar worker,0.21430,113,519,0.17896,0.24964
2001,17-29 y.,Indirect migration background,White-collar worker,0.14898,79,519,0.11832,0.17964
2001,17-29 y.,Indirect migration background,Apprentice/ Trainee/ Intern,0.43474,241,519,0.39205,0.47743
2001,17-29 y.,Indirect migration background,Not employed: registered unemployed,0.06233,43,519,0.04151,0.08315
2001,17-29 y.,Indirect migration background,Not employed: no further information,0.06686,43,519,0.04535,0.08836
2001,30-45 y.,No migration background,Self-employed,0.09088,530,6105,0.08367,0.09809
2001,30-45 y.,No migration background,Blue-collar worker,0.22998,1414,6105,0.21943,0.24054
2001,30-45 y.,No migration background,Civil servant,0.05520,328,6105,0.04947,0.06093
2001,30-45 y.,No migration background,White-collar worker,0.45207,2715,6105,0.43958,0.46455
2001,30-45 y.,No migration background,Apprentice/ Trainee/ Intern,0.01340,83,6105,0.01052,0.01629
2001,30-45 y.,No migration background,Not employed: Pensioner,0.00703,51,6105,0.00493,0.00912
2001,30-45 y.,No migration background,Not employed: registered unemployed,0.05716,380,6105,0.05134,0.06298
2001,30-45 y.,No migration background,Not employed: no further information,0.09178,604,6105,0.08453,0.09902
2001,30-45 y.,Direct migration background,Self-employed,0.05056,53,1006,0.03701,0.06410
2001,30-45 y.,Direct migration background,Blue-collar worker,0.44809,487,1006,0.41734,0.47883
2001,30-45 y.,Direct migration background,White-collar worker,0.21265,196,1006,0.18735,0.23795
2001,30-45 y.,Direct migration background,Not employed: registered unemployed,0.07960,80,1006,0.06287,0.09633
2001,30-45 y.,Direct migration background,Not employed: no further information,0.16590,190,1006,0.14290,0.18890
2001,30-45 y.,Indirect migration background,Blue-collar worker,0.24926,41,148,0.17933,0.31919
2001,30-45 y.,Indirect migration background,White-collar worker,0.47854,74,148,0.39778,0.55929
2001,30-45 y.,Indirect migration background,Not employed: no further information,0.18426,33,148,0.12159,0.24694
2001,46-65 y.,No migration background,Self-employed,0.07856,445,5986,0.07175,0.08538
2001,46-65 y.,No migration background,Blue-collar worker,0.16202,951,5986,0.15268,0.17135
2001,46-65 y.,No migration background,Civil servant,0.05595,348,5986,0.05012,0.06177
2001,46-65 y.,No migration background,White-collar worker,0.28870,1755,5986,0.27722,0.30018
2001,46-65 y.,No migration background,Not employed: Pensioner,0.23906,1444,5986,0.22825,0.24987
2001,46-65 y.,No migration background,Not employed: registered unemployed,0.07147,464,5986,0.06494,0.07800
2001,46-65 y.,No migration background,Not employed: no further information,0.09784,579,5986,0.09031,0.10536
2001,46-65 y.,Direct migration background,Self-employed,0.04369,42,1031,0.03121,0.05618
