year,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Second Stage of Tertiary Education,Civil servant,0.12856,151,1651,0.11241,0.14471
1992,Second Stage of Tertiary Education,White-collar worker,0.48161,903,1651,0.45750,0.50572
1992,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02560,43,1651,0.01798,0.03322
1992,Second Stage of Tertiary Education,Not employed: Pensioner,0.14902,195,1651,0.13184,0.16621
1992,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04859,113,1651,0.03822,0.05897
1992,Second Stage of Tertiary Education,Not employed: no further information,0.04713,61,1651,0.03690,0.05735
1993,Pre-primary Level,Apprentice/ Trainee/ Intern,0.96650,181,181,0.94021,0.99279
1993,Primary Level,Blue-collar worker,0.41622,271,564,0.37550,0.45693
1993,Primary Level,Not employed: Pensioner,0.15535,85,564,0.12542,0.18527
1993,Primary Level,Not employed: registered unemployed,0.07595,48,564,0.05407,0.09784
1993,Primary Level,Not employed: no further information,0.25901,160,564,0.22282,0.29520
1993,Lower Secondary Level,Self-employed,0.02117,65,2662,0.01570,0.02664
1993,Lower Secondary Level,Blue-collar worker,0.20851,735,2662,0.19308,0.22395
1993,Lower Secondary Level,White-collar worker,0.08006,210,2662,0.06975,0.09037
1993,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12466,434,2662,0.11211,0.13721
1993,Lower Secondary Level,Not employed: Pensioner,0.37917,670,2662,0.36074,0.39761
1993,Lower Secondary Level,Not employed: registered unemployed,0.04320,158,2662,0.03547,0.05092
1993,Lower Secondary Level,Not employed: no further information,0.13666,390,2662,0.12361,0.14971
1993,Upper Secondary Level,Self-employed,0.03992,268,6652,0.03521,0.04462
1993,Upper Secondary Level,Blue-collar worker,0.23116,1913,6652,0.22103,0.24130
1993,Upper Secondary Level,Civil servant,0.03171,180,6652,0.02750,0.03592
1993,Upper Secondary Level,White-collar worker,0.25005,1607,6652,0.23964,0.26046
1993,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04484,354,6652,0.03986,0.04981
1993,Upper Secondary Level,Not employed: Pensioner,0.24150,1176,6652,0.23121,0.25178
1993,Upper Secondary Level,Not employed: Military/Community Service,0.00642,42,6652,0.00450,0.00834
1993,Upper Secondary Level,Not employed: registered unemployed,0.06355,522,6652,0.05769,0.06942
1993,Upper Secondary Level,Not employed: no further information,0.08878,590,6652,0.08195,0.09562
1993,Post-secondary Non-tertiary Level,Blue-collar worker,0.12158,62,306,0.08491,0.15826
1993,Post-secondary Non-tertiary Level,White-collar worker,0.45360,155,306,0.39773,0.50947
1993,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.12717,58,306,0.08978,0.16456
1993,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.12040,31,306,0.08388,0.15692
1993,First Stage of Tertiary Education,Self-employed,0.13181,101,732,0.10728,0.15633
1993,First Stage of Tertiary Education,Blue-collar worker,0.12163,125,732,0.09794,0.14533
1993,First Stage of Tertiary Education,Civil servant,0.06469,45,732,0.04686,0.08252
1993,First Stage of Tertiary Education,White-collar worker,0.32645,240,732,0.29245,0.36044
1993,First Stage of Tertiary Education,Not employed: Pensioner,0.22687,131,732,0.19651,0.25723
1993,First Stage of Tertiary Education,Not employed: registered unemployed,0.04353,39,732,0.02874,0.05832
1993,First Stage of Tertiary Education,Not employed: no further information,0.07129,51,732,0.05264,0.08995
1993,Second Stage of Tertiary Education,Self-employed,0.10409,147,1635,0.08928,0.11890
1993,Second Stage of Tertiary Education,Blue-collar worker,0.02470,56,1635,0.01717,0.03223
1993,Second Stage of Tertiary Education,Civil servant,0.13915,170,1635,0.12237,0.15593
1993,Second Stage of Tertiary Education,White-collar worker,0.44922,850,1635,0.42510,0.47333
1993,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02545,39,1635,0.01782,0.03309
1993,Second Stage of Tertiary Education,Not employed: Pensioner,0.15874,212,1635,0.14102,0.17645
1993,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05681,103,1635,0.04559,0.06804
1993,Second Stage of Tertiary Education,Not employed: no further information,0.04091,58,1635,0.03130,0.05051
1994,Pre-primary Level,Apprentice/ Trainee/ Intern,0.95963,231,231,0.93419,0.98507
1994,Primary Level,Blue-collar worker,0.37547,227,507,0.33328,0.41767
1994,Primary Level,Not employed: Pensioner,0.16461,81,507,0.13230,0.19693
1994,Primary Level,Not employed: registered unemployed,0.10412,62,507,0.07751,0.13073
1994,Primary Level,Not employed: no further information,0.25258,137,507,0.21473,0.29044
1994,Lower Secondary Level,Self-employed,0.02096,60,2468,0.01531,0.02662
1994,Lower Secondary Level,Blue-collar worker,0.18848,631,2468,0.17305,0.20392
1994,Lower Secondary Level,White-collar worker,0.07103,184,2468,0.06089,0.08116
1994,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.10822,354,2468,0.09596,0.12048
1994,Lower Secondary Level,Not employed: Pensioner,0.39424,663,2468,0.37495,0.41352
1994,Lower Secondary Level,Not employed: registered unemployed,0.05905,192,2468,0.04974,0.06835
1994,Lower Secondary Level,Not employed: no further information,0.14754,384,2468,0.13355,0.16154
1994,Upper Secondary Level,Self-employed,0.03895,265,6561,0.03427,0.04363
1994,Upper Secondary Level,Blue-collar worker,0.21759,1788,6561,0.20761,0.22758
1994,Upper Secondary Level,Civil servant,0.03175,186,6561,0.02751,0.03599
1994,Upper Secondary Level,White-collar worker,0.25383,1597,6561,0.24330,0.26436
1994,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03933,315,6561,0.03462,0.04403
1994,Upper Secondary Level,Not employed: Pensioner,0.24722,1175,6561,0.23678,0.25766
1994,Upper Secondary Level,Not employed: Military/Community Service,0.00699,47,6561,0.00497,0.00901
1994,Upper Secondary Level,Not employed: registered unemployed,0.07417,593,6561,0.06783,0.08051
1994,Upper Secondary Level,Not employed: no further information,0.08902,595,6561,0.08212,0.09591
1994,Post-secondary Non-tertiary Level,Blue-collar worker,0.14166,63,309,0.10272,0.18061
1994,Post-secondary Non-tertiary Level,White-collar worker,0.42599,158,309,0.37077,0.48122
1994,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.12912,57,309,0.09167,0.16657
1994,Post-secondary Non-tertiary Level,Not employed: no further information,0.06648,31,309,0.03866,0.09431
1994,First Stage of Tertiary Education,Self-employed,0.12446,96,740,0.10066,0.14826
1994,First Stage of Tertiary Education,Blue-collar worker,0.11755,115,740,0.09433,0.14077
1994,First Stage of Tertiary Education,Civil servant,0.07906,50,740,0.05960,0.09851
1994,First Stage of Tertiary Education,White-collar worker,0.31879,255,740,0.28519,0.35239
1994,First Stage of Tertiary Education,Not employed: Pensioner,0.23476,129,740,0.20420,0.26532
1994,First Stage of Tertiary Education,Not employed: registered unemployed,0.05395,50,740,0.03766,0.07024
1994,First Stage of Tertiary Education,Not employed: no further information,0.06022,45,740,0.04306,0.07737
1994,Second Stage of Tertiary Education,Self-employed,0.10675,156,1653,0.09186,0.12164
1994,Second Stage of Tertiary Education,Blue-collar worker,0.02056,46,1653,0.01372,0.02741
1994,Second Stage of Tertiary Education,Civil servant,0.13834,170,1653,0.12169,0.15499
1994,Second Stage of Tertiary Education,White-collar worker,0.45386,868,1653,0.42985,0.47787
1994,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02247,39,1653,0.01532,0.02961
1994,Second Stage of Tertiary Education,Not employed: Pensioner,0.15422,209,1653,0.13680,0.17164
1994,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05594,97,1653,0.04486,0.06702
1994,Second Stage of Tertiary Education,Not employed: no further information,0.04786,68,1653,0.03757,0.05816
1995,Pre-primary Level,Apprentice/ Trainee/ Intern,0.94497,275,275,0.91796,0.97197
1995,Primary Level,Blue-collar worker,0.38087,205,495,0.33805,0.42370
1995,Primary Level,Not employed: Pensioner,0.18062,92,495,0.14669,0.21454
1995,Primary Level,Not employed: registered unemployed,0.10294,62,495,0.07614,0.12974
1995,Primary Level,Not employed: no further information,0.26455,136,495,0.22565,0.30344
1995,Lower Secondary Level,Self-employed,0.01852,55,2478,0.01321,0.02383
1995,Lower Secondary Level,Blue-collar worker,0.18399,644,2478,0.16873,0.19925
1995,Lower Secondary Level,White-collar worker,0.07375,194,2478,0.06346,0.08405
1995,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.10926,358,2478,0.09698,0.12155
1995,Lower Secondary Level,Not employed: Pensioner,0.41003,664,2478,0.39066,0.42940
1995,Lower Secondary Level,Not employed: registered unemployed,0.06280,199,2478,0.05325,0.07235
1995,Lower Secondary Level,Not employed: no further information,0.13669,364,2478,0.12316,0.15021
1995,Upper Secondary Level,Self-employed,0.03920,263,6717,0.03455,0.04384
1995,Upper Secondary Level,Blue-collar worker,0.22092,1880,6717,0.21099,0.23084
1995,Upper Secondary Level,Civil servant,0.02867,171,6717,0.02468,0.03266
1995,Upper Secondary Level,White-collar worker,0.25089,1644,6717,0.24052,0.26126
1995,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04317,354,6717,0.03831,0.04803
1995,Upper Secondary Level,Not employed: Pensioner,0.25231,1191,6717,0.24192,0.26270
1995,Upper Secondary Level,Not employed: Military/Community Service,0.00618,41,6717,0.00430,0.00805
1995,Upper Secondary Level,Not employed: registered unemployed,0.07086,555,6717,0.06472,0.07700
1995,Upper Secondary Level,Not employed: no further information,0.08669,618,6717,0.07996,0.09342
1995,Post-secondary Non-tertiary Level,Blue-collar worker,0.14292,95,406,0.10884,0.17701
1995,Post-secondary Non-tertiary Level,White-collar worker,0.40148,172,406,0.35373,0.44922
1995,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.13296,61,406,0.09989,0.16602
1995,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.09373,33,406,0.06534,0.12212
1995,Post-secondary Non-tertiary Level,Not employed: no further information,0.08793,45,406,0.06035,0.11551
1995,First Stage of Tertiary Education,Self-employed,0.11176,90,749,0.08918,0.13434
1995,First Stage of Tertiary Education,Blue-collar worker,0.11171,119,749,0.08914,0.13429
1995,First Stage of Tertiary Education,Civil servant,0.06944,48,749,0.05122,0.08765
1995,First Stage of Tertiary Education,White-collar worker,0.34265,282,749,0.30864,0.37666
1995,First Stage of Tertiary Education,Not employed: Pensioner,0.22622,121,749,0.19624,0.25620
1995,First Stage of Tertiary Education,Not employed: registered unemployed,0.05445,38,749,0.03819,0.07071
1995,First Stage of Tertiary Education,Not employed: no further information,0.07562,51,749,0.05667,0.09456
1995,Second Stage of Tertiary Education,Self-employed,0.09936,161,1752,0.08535,0.11338
1995,Second Stage of Tertiary Education,Blue-collar worker,0.03213,64,1752,0.02387,0.04039
1995,Second Stage of Tertiary Education,Civil servant,0.14408,190,1752,0.12763,0.16052
1995,Second Stage of Tertiary Education,White-collar worker,0.44735,915,1752,0.42406,0.47064
1995,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02486,39,1752,0.01756,0.03215
1995,Second Stage of Tertiary Education,Not employed: Pensioner,0.16128,223,1752,0.14405,0.17850
1995,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04568,85,1752,0.03590,0.05546
1995,Second Stage of Tertiary Education,Not employed: no further information,0.04426,75,1752,0.03463,0.05389
1996,Pre-primary Level,Apprentice/ Trainee/ Intern,0.93508,279,279,0.90611,0.96404
1996,Primary Level,Blue-collar worker,0.39471,191,460,0.34999,0.43942
1996,Primary Level,Not employed: Pensioner,0.20405,97,460,0.16718,0.24092
1996,Primary Level,Not employed: registered unemployed,0.10330,52,460,0.07546,0.13114
1996,Primary Level,Not employed: no further information,0.22549,120,460,0.18726,0.26373
1996,Lower Secondary Level,Self-employed,0.01945,56,2367,0.01388,0.02501
1996,Lower Secondary Level,Blue-collar worker,0.18026,587,2367,0.16477,0.19575
1996,Lower Secondary Level,White-collar worker,0.06615,170,2367,0.05614,0.07617
1996,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.11061,356,2367,0.09797,0.12325
1996,Lower Secondary Level,Not employed: Pensioner,0.41886,651,2367,0.39898,0.43874
1996,Lower Secondary Level,Not employed: registered unemployed,0.06513,188,2367,0.05519,0.07508
1996,Lower Secondary Level,Not employed: no further information,0.13207,359,2367,0.11842,0.14571
1996,Upper Secondary Level,Self-employed,0.04049,267,6606,0.03573,0.04524
1996,Upper Secondary Level,Blue-collar worker,0.21915,1829,6606,0.20918,0.22913
1996,Upper Secondary Level,Civil servant,0.02873,170,6606,0.02470,0.03276
1996,Upper Secondary Level,White-collar worker,0.24863,1605,6606,0.23821,0.25905
1996,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03603,308,6606,0.03153,0.04052
1996,Upper Secondary Level,Not employed: Pensioner,0.25658,1203,6606,0.24604,0.26711
1996,Upper Secondary Level,Not employed: Military/Community Service,0.00542,38,6606,0.00365,0.00719
1996,Upper Secondary Level,Not employed: registered unemployed,0.07065,565,6606,0.06447,0.07683
1996,Upper Secondary Level,Not employed: no further information,0.09084,621,6606,0.08391,0.09777
1996,Post-secondary Non-tertiary Level,Blue-collar worker,0.14164,86,405,0.10764,0.17564
1996,Post-secondary Non-tertiary Level,White-collar worker,0.42405,188,405,0.37586,0.47224
1996,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.11572,55,405,0.08452,0.14691
1996,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.08077,32,405,0.05420,0.10734
1996,Post-secondary Non-tertiary Level,Not employed: no further information,0.07350,44,405,0.04805,0.09894
1996,First Stage of Tertiary Education,Self-employed,0.12577,96,753,0.10207,0.14947
1996,First Stage of Tertiary Education,Blue-collar worker,0.10962,118,753,0.08729,0.13195
1996,First Stage of Tertiary Education,Civil servant,0.06275,48,753,0.04542,0.08009
1996,First Stage of Tertiary Education,White-collar worker,0.34749,286,753,0.31345,0.38152
1996,First Stage of Tertiary Education,Not employed: Pensioner,0.23161,122,753,0.20145,0.26176
1996,First Stage of Tertiary Education,Not employed: registered unemployed,0.04623,36,753,0.03122,0.06124
1996,First Stage of Tertiary Education,Not employed: no further information,0.06521,47,753,0.04756,0.08286
1996,Second Stage of Tertiary Education,Self-employed,0.10647,177,1762,0.09207,0.12088
1996,Second Stage of Tertiary Education,Blue-collar worker,0.02692,57,1762,0.01936,0.03448
1996,Second Stage of Tertiary Education,Civil servant,0.13113,177,1762,0.11536,0.14689
1996,Second Stage of Tertiary Education,White-collar worker,0.44650,903,1762,0.42328,0.46972
1996,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02169,37,1762,0.01488,0.02849
1996,Second Stage of Tertiary Education,Not employed: Pensioner,0.16758,229,1762,0.15013,0.18502
1996,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05382,102,1762,0.04328,0.06436
1996,Second Stage of Tertiary Education,Not employed: no further information,0.04464,80,1762,0.03499,0.05428
1997,Pre-primary Level,Apprentice/ Trainee/ Intern,0.93408,297,297,0.90581,0.96235
1997,Primary Level,Blue-collar worker,0.36004,162,431,0.31467,0.40541
1997,Primary Level,Not employed: Pensioner,0.22304,104,431,0.18369,0.26238
1997,Primary Level,Not employed: registered unemployed,0.13092,54,431,0.09903,0.16280
1997,Primary Level,Not employed: no further information,0.20998,111,431,0.17148,0.24848
1997,Lower Secondary Level,Self-employed,0.02221,59,2310,0.01620,0.02822
1997,Lower Secondary Level,Blue-collar worker,0.16518,519,2310,0.15003,0.18033
1997,Lower Secondary Level,White-collar worker,0.06914,172,2310,0.05879,0.07949
1997,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12154,374,2310,0.10821,0.13486
1997,Lower Secondary Level,Not employed: Pensioner,0.42954,649,2310,0.40935,0.44973
1997,Lower Secondary Level,Not employed: registered unemployed,0.06310,212,2310,0.05318,0.07302
1997,Lower Secondary Level,Not employed: no further information,0.12251,325,2310,0.10913,0.13588
1997,Upper Secondary Level,Self-employed,0.04003,269,6469,0.03525,0.04481
1997,Upper Secondary Level,Blue-collar worker,0.20105,1662,6469,0.19128,0.21081
1997,Upper Secondary Level,Civil servant,0.02758,171,6469,0.02359,0.03157
1997,Upper Secondary Level,White-collar worker,0.25007,1597,6469,0.23951,0.26062
1997,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03347,278,6469,0.02908,0.03785
1997,Upper Secondary Level,Not employed: Pensioner,0.26655,1239,6469,0.25577,0.27732
1997,Upper Secondary Level,Not employed: Military/Community Service,0.00640,45,6469,0.00445,0.00834
1997,Upper Secondary Level,Not employed: registered unemployed,0.08064,593,6469,0.07401,0.08728
1997,Upper Secondary Level,Not employed: no further information,0.09258,615,6469,0.08552,0.09964
1997,Post-secondary Non-tertiary Level,Blue-collar worker,0.14961,83,418,0.11537,0.18384
1997,Post-secondary Non-tertiary Level,White-collar worker,0.43703,190,418,0.38942,0.48464
1997,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.10557,45,418,0.07607,0.13506
1997,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.08210,32,418,0.05575,0.10845
1997,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.06847,33,418,0.04423,0.09271
1997,Post-secondary Non-tertiary Level,Not employed: no further information,0.06853,35,418,0.04428,0.09279
1997,First Stage of Tertiary Education,Self-employed,0.12125,93,711,0.09724,0.14526
1997,First Stage of Tertiary Education,Blue-collar worker,0.10699,115,711,0.08426,0.12973
1997,First Stage of Tertiary Education,Civil servant,0.07008,48,711,0.05130,0.08886
1997,First Stage of Tertiary Education,White-collar worker,0.34648,277,711,0.31148,0.38149
1997,First Stage of Tertiary Education,Not employed: Pensioner,0.23948,130,711,0.20809,0.27088
1997,First Stage of Tertiary Education,Not employed: no further information,0.06187,48,711,0.04415,0.07959
1997,Second Stage of Tertiary Education,Self-employed,0.10098,171,1764,0.08692,0.11505
1997,Second Stage of Tertiary Education,Blue-collar worker,0.02424,52,1764,0.01706,0.03142
1997,Second Stage of Tertiary Education,Civil servant,0.14107,196,1764,0.12482,0.15732
1997,Second Stage of Tertiary Education,White-collar worker,0.44889,907,1764,0.42567,0.47211
1997,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02322,40,1764,0.01619,0.03025
1997,Second Stage of Tertiary Education,Not employed: Pensioner,0.16369,233,1764,0.14642,0.18096
1997,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05052,95,1764,0.04029,0.06074
1997,Second Stage of Tertiary Education,Not employed: no further information,0.04600,70,1764,0.03622,0.05578
1998,Pre-primary Level,Apprentice/ Trainee/ Intern,0.91618,310,310,0.88529,0.94708
1998,Primary Level,Blue-collar worker,0.39199,161,418,0.34513,0.43885
1998,Primary Level,Not employed: Pensioner,0.23086,108,418,0.19041,0.27130
1998,Primary Level,Not employed: registered unemployed,0.14137,57,418,0.10793,0.17481
1998,Primary Level,Not employed: no further information,0.16687,92,418,0.13109,0.20266
1998,Lower Secondary Level,Self-employed,0.01704,52,2519,0.01199,0.02210
1998,Lower Secondary Level,Blue-collar worker,0.15866,519,2519,0.14439,0.17293
1998,Lower Secondary Level,White-collar worker,0.07366,191,2519,0.06345,0.08386
1998,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12487,418,2519,0.11196,0.13778
1998,Lower Secondary Level,Not employed: Pensioner,0.42738,765,2519,0.40806,0.44671
1998,Lower Secondary Level,Not employed: registered unemployed,0.06797,218,2519,0.05814,0.07780
1998,Lower Secondary Level,Not employed: no further information,0.12298,356,2519,0.11015,0.13581
1998,Upper Secondary Level,Self-employed,0.04102,307,7019,0.03638,0.04566
1998,Upper Secondary Level,Blue-collar worker,0.20692,1777,7019,0.19744,0.21640
1998,Upper Secondary Level,Civil servant,0.02641,181,7019,0.02266,0.03016
1998,Upper Secondary Level,White-collar worker,0.24553,1731,7019,0.23546,0.25560
1998,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04379,331,7019,0.03900,0.04858
1998,Upper Secondary Level,Not employed: Pensioner,0.26305,1378,7019,0.25275,0.27335
1998,Upper Secondary Level,Not employed: Military/Community Service,0.00473,40,7019,0.00313,0.00634
1998,Upper Secondary Level,Not employed: registered unemployed,0.07562,599,7019,0.06944,0.08181
1998,Upper Secondary Level,Not employed: no further information,0.09245,675,7019,0.08567,0.09923
1998,Post-secondary Non-tertiary Level,Self-employed,0.08808,37,475,0.06257,0.11359
1998,Post-secondary Non-tertiary Level,Blue-collar worker,0.13761,82,475,0.10660,0.16863
1998,Post-secondary Non-tertiary Level,White-collar worker,0.45405,227,475,0.40923,0.49888
1998,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.09413,45,475,0.06784,0.12042
1998,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.09105,34,475,0.06515,0.11694
1998,Post-secondary Non-tertiary Level,Not employed: no further information,0.08707,50,475,0.06169,0.11245
1998,First Stage of Tertiary Education,Self-employed,0.10327,90,805,0.08223,0.12430
1998,First Stage of Tertiary Education,Blue-collar worker,0.11292,129,805,0.09105,0.13480
1998,First Stage of Tertiary Education,Civil servant,0.06567,51,805,0.04855,0.08280
1998,First Stage of Tertiary Education,White-collar worker,0.36586,310,805,0.33256,0.39915
1998,First Stage of Tertiary Education,Not employed: Pensioner,0.22815,134,805,0.19915,0.25716
1998,First Stage of Tertiary Education,Not employed: registered unemployed,0.04221,40,805,0.02831,0.05611
1998,First Stage of Tertiary Education,Not employed: no further information,0.06494,51,805,0.04791,0.08198
1998,Second Stage of Tertiary Education,Self-employed,0.10478,195,1963,0.09123,0.11833
1998,Second Stage of Tertiary Education,Blue-collar worker,0.02010,50,1963,0.01389,0.02631
1998,Second Stage of Tertiary Education,Civil servant,0.13110,214,1963,0.11616,0.14603
1998,Second Stage of Tertiary Education,White-collar worker,0.44974,987,1963,0.42773,0.47175
1998,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02274,48,1963,0.01614,0.02934
1998,Second Stage of Tertiary Education,Not employed: Pensioner,0.16975,263,1963,0.15314,0.18636
1998,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05092,117,1963,0.04119,0.06064
1998,Second Stage of Tertiary Education,Not employed: no further information,0.04841,89,1963,0.03892,0.05791
1999,Pre-primary Level,Apprentice/ Trainee/ Intern,0.83824,279,279,0.79496,0.88153
1999,Primary Level,Blue-collar worker,0.41194,155,394,0.36328,0.46060
1999,Primary Level,Not employed: Pensioner,0.22954,105,394,0.18796,0.27112
1999,Primary Level,Not employed: registered unemployed,0.10705,48,394,0.07648,0.13762
1999,Primary Level,Not employed: no further information,0.17281,86,394,0.13543,0.21019
1999,Lower Secondary Level,Self-employed,0.02084,58,2426,0.01515,0.02652
1999,Lower Secondary Level,Blue-collar worker,0.16900,523,2426,0.15409,0.18392
1999,Lower Secondary Level,White-collar worker,0.07377,189,2426,0.06337,0.08417
1999,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13091,402,2426,0.11749,0.14434
1999,Lower Secondary Level,Not employed: Pensioner,0.43497,765,2426,0.41524,0.45470
1999,Lower Secondary Level,Not employed: registered unemployed,0.05480,162,2426,0.04574,0.06386
1999,Lower Secondary Level,Not employed: no further information,0.11043,327,2426,0.09795,0.12290
1999,Upper Secondary Level,Self-employed,0.04373,310,6928,0.03892,0.04855
1999,Upper Secondary Level,Blue-collar worker,0.21601,1803,6928,0.20632,0.22570
1999,Upper Secondary Level,Civil servant,0.02565,171,6928,0.02193,0.02937
1999,Upper Secondary Level,White-collar worker,0.25168,1758,6928,0.24146,0.26190
1999,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04221,313,6928,0.03747,0.04695
1999,Upper Secondary Level,Not employed: Pensioner,0.26683,1391,6928,0.25642,0.27725
1999,Upper Secondary Level,Not employed: Military/Community Service,0.00562,45,6928,0.00386,0.00738
1999,Upper Secondary Level,Not employed: registered unemployed,0.06439,517,6928,0.05861,0.07017
1999,Upper Secondary Level,Not employed: no further information,0.08382,620,6928,0.07729,0.09035
1999,Post-secondary Non-tertiary Level,Self-employed,0.10731,42,477,0.07951,0.13512
1999,Post-secondary Non-tertiary Level,Blue-collar worker,0.11983,75,477,0.09065,0.14900
1999,Post-secondary Non-tertiary Level,White-collar worker,0.44466,233,477,0.40001,0.48930
1999,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.07829,41,477,0.05416,0.10242
1999,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11451,38,477,0.08590,0.14311
1999,Post-secondary Non-tertiary Level,Not employed: no further information,0.09329,48,477,0.06716,0.11942
1999,First Stage of Tertiary Education,Self-employed,0.10844,97,772,0.08649,0.13039
1999,First Stage of Tertiary Education,Blue-collar worker,0.11593,120,772,0.09334,0.13853
1999,First Stage of Tertiary Education,Civil servant,0.06418,51,772,0.04688,0.08148
1999,First Stage of Tertiary Education,White-collar worker,0.37186,318,772,0.33774,0.40597
1999,First Stage of Tertiary Education,Not employed: Pensioner,0.23653,140,772,0.20653,0.26652
1999,First Stage of Tertiary Education,Not employed: no further information,0.06080,46,772,0.04393,0.07767
1999,Second Stage of Tertiary Education,Self-employed,0.11865,206,1957,0.10432,0.13299
1999,Second Stage of Tertiary Education,Blue-collar worker,0.01865,53,1957,0.01266,0.02465
1999,Second Stage of Tertiary Education,Civil servant,0.12330,213,1957,0.10872,0.13787
1999,Second Stage of Tertiary Education,White-collar worker,0.45591,998,1957,0.43384,0.47798
1999,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02165,54,1957,0.01520,0.02810
1999,Second Stage of Tertiary Education,Not employed: Pensioner,0.17862,280,1957,0.16165,0.19560
1999,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04336,86,1957,0.03434,0.05239
1999,Second Stage of Tertiary Education,Not employed: no further information,0.03793,67,1957,0.02946,0.04639
2000,Pre-primary Level,Apprentice/ Trainee/ Intern,0.87587,434,434,0.84481,0.90692
2000,Primary Level,Blue-collar worker,0.33242,124,375,0.28468,0.38017
2000,Primary Level,Not employed: Pensioner,0.27041,104,375,0.22539,0.31542
2000,Primary Level,Not employed: registered unemployed,0.08665,43,375,0.05814,0.11516
2000,Primary Level,Not employed: no further information,0.24040,104,375,0.19709,0.28370
2000,Lower Secondary Level,Self-employed,0.01882,61,3537,0.01434,0.02330
2000,Lower Secondary Level,Blue-collar worker,0.19306,734,3537,0.18005,0.20607
2000,Lower Secondary Level,White-collar worker,0.04579,168,3537,0.03890,0.05267
2000,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.15807,693,3537,0.14605,0.17009
2000,Lower Secondary Level,Not employed: Pensioner,0.40003,1149,3537,0.38388,0.41617
2000,Lower Secondary Level,Not employed: registered unemployed,0.05093,217,3537,0.04368,0.05817
2000,Lower Secondary Level,Not employed: no further information,0.12709,515,3537,0.11612,0.13807
2000,Upper Secondary Level,Self-employed,0.04765,608,12769,0.04395,0.05134
2000,Upper Secondary Level,Blue-collar worker,0.21923,3017,12769,0.21205,0.22640
2000,Upper Secondary Level,Civil servant,0.02050,278,12769,0.01805,0.02296
2000,Upper Secondary Level,White-collar worker,0.24510,3154,12769,0.23764,0.25256
2000,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03901,566,12769,0.03565,0.04237
2000,Upper Secondary Level,Not employed: Pensioner,0.27437,2939,12769,0.26663,0.28211
2000,Upper Secondary Level,Not employed: Military/Community Service,0.00551,88,12769,0.00423,0.00680
2000,Upper Secondary Level,Not employed: registered unemployed,0.05707,872,12769,0.05304,0.06109
2000,Upper Secondary Level,Not employed: no further information,0.08939,1247,12769,0.08444,0.09434
2000,Post-secondary Non-tertiary Level,Self-employed,0.08110,80,1106,0.06501,0.09720
2000,Post-secondary Non-tertiary Level,Blue-collar worker,0.14135,169,1106,0.12080,0.16189
