"hlf0071_h","year","hhtyp","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"Etwas zu klein","1999","Alleinerziehende","3","30","0.20594991995081","0.143289563603529","0.268610276298092"
"Etwas zu klein","1999","Alleinerziehende","4","11","","",""
"Etwas zu klein","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","1999","Paar mit Kind(ern)","2","774","0.247249785082483","0.232664757987496","0.261834812177469"
"Etwas zu klein","1999","Paar mit Kind(ern)","3","415","0.224636270393706","0.20618828207311","0.243084258714301"
"Etwas zu klein","1999","Paar mit Kind(ern)","4","192","0.183331017208877","0.160547581505504","0.206114452912249"
"Etwas zu klein","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","1999","Sonstige","2","38","0.104804377116333","0.0640506897346357","0.14555806449803"
"Etwas zu klein","1999","Sonstige","3","42","0.249959859292987","0.175528867854144","0.32439085073183"
"Etwas zu klein","1999","Sonstige","4","3","","",""
"Etwas zu klein","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","1999","1-Pers.- Haushalt","2","359","0.761736222263624","0.723180132275671","0.800292312251578"
"Gerade richtig","1999","1-Pers.- Haushalt","3","199","0.74533050469102","0.694390633432161","0.79627037594988"
"Gerade richtig","1999","1-Pers.- Haushalt","4","152","0.673069243947875","0.611911475011783","0.734227012883966"
"Gerade richtig","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","1999","(Ehe-)Paar ohne Kind(er)","2","708","0.792585588378117","0.766184213593047","0.818986963163187"
"Gerade richtig","1999","(Ehe-)Paar ohne Kind(er)","3","880","0.784533090879896","0.760324242251134","0.808741939508658"
"Gerade richtig","1999","(Ehe-)Paar ohne Kind(er)","4","700","0.742593314448567","0.714907916831244","0.770278712065891"
"Gerade richtig","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","1999","Alleinerziehende","2","217","0.718229524018918","0.668312330102628","0.768146717935209"
"Gerade richtig","1999","Alleinerziehende","3","111","0.692287750783922","0.620771651978196","0.763803849589649"
"Gerade richtig","1999","Alleinerziehende","4","52","0.673307123661448","0.565719306075593","0.780894941247304"
"Gerade richtig","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","1999","Paar mit Kind(ern)","2","2384","0.690580624947499","0.674952935157958","0.706208314737041"
"Gerade richtig","1999","Paar mit Kind(ern)","3","1401","0.687213166837262","0.666719187135104","0.70770714653942"
"Gerade richtig","1999","Paar mit Kind(ern)","4","798","0.731869616489161","0.705785983283737","0.757953249694585"
"Gerade richtig","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","1999","Sonstige","2","163","0.805533234472941","0.752873016661997","0.858193452283885"
"Gerade richtig","1999","Sonstige","3","68","0.587413966600809","0.502787577551779","0.67204035564984"
"Gerade richtig","1999","Sonstige","4","47","0.759511356286393","0.651371226045951","0.867651486526834"
"Gerade richtig","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","1999","1-Pers.- Haushalt","2","48","0.107595702190237","0.079551702196383","0.135639702184091"
"Etwas zu gross","1999","1-Pers.- Haushalt","3","41","0.129919175621979","0.0906084230737054","0.169229928170253"
"Etwas zu gross","1999","1-Pers.- Haushalt","4","40","0.176528358542299","0.126820456167846","0.226236260916752"
"Etwas zu gross","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","1999","(Ehe-)Paar ohne Kind(er)","2","92","0.103711581292498","0.0838587929442142","0.123564369640781"
"Etwas zu gross","1999","(Ehe-)Paar ohne Kind(er)","3","108","0.121126619169583","0.101915124084652","0.140338114254514"
"Etwas zu gross","1999","(Ehe-)Paar ohne Kind(er)","4","110","0.124199934777036","0.103315221995991","0.14508464755808"
"Etwas zu gross","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","1999","Alleinerziehende","2","18","","",""
"Etwas zu gross","1999","Alleinerziehende","3","19","","",""
"Etwas zu gross","1999","Alleinerziehende","4","10","","",""
"Etwas zu gross","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","1999","Paar mit Kind(ern)","2","111","0.0400300057542092","0.0334027231514591","0.0466572883569594"
"Etwas zu gross","1999","Paar mit Kind(ern)","3","97","0.0644123465545176","0.053561012439842","0.0752636806691932"
"Etwas zu gross","1999","Paar mit Kind(ern)","4","102","0.0769779114250616","0.0612826946020541","0.0926731282480691"
"Etwas zu gross","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","1999","Sonstige","2","10","","",""
"Etwas zu gross","1999","Sonstige","3","13","","",""
"Etwas zu gross","1999","Sonstige","4","10","","",""
"Etwas zu gross","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","1999","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","1999","1-Pers.- Haushalt","2","7","","",""
"Viel zu gross","1999","1-Pers.- Haushalt","3","3","","",""
"Viel zu gross","1999","1-Pers.- Haushalt","4","5","","",""
"Viel zu gross","1999","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","1999","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","1999","(Ehe-)Paar ohne Kind(er)","2","4","","",""
"Viel zu gross","1999","(Ehe-)Paar ohne Kind(er)","3","2","","",""
"Viel zu gross","1999","(Ehe-)Paar ohne Kind(er)","4","2","","",""
"Viel zu gross","1999","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","1999","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","1999","Alleinerziehende","2","","","",""
"Viel zu gross","1999","Alleinerziehende","3","","","",""
"Viel zu gross","1999","Alleinerziehende","4","","","",""
"Viel zu gross","1999","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","1999","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","1999","Paar mit Kind(ern)","2","","","",""
"Viel zu gross","1999","Paar mit Kind(ern)","3","5","","",""
"Viel zu gross","1999","Paar mit Kind(ern)","4","","","",""
"Viel zu gross","1999","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","1999","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","1999","Sonstige","2","","","",""
"Viel zu gross","1999","Sonstige","3","","","",""
"Viel zu gross","1999","Sonstige","4","","","",""
"Viel zu gross","1999","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2000","1-Pers.- Haushalt","2","12","","",""
"Viel zu klein","2000","1-Pers.- Haushalt","3","8","","",""
"Viel zu klein","2000","1-Pers.- Haushalt","4","7","","",""
"Viel zu klein","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2000","(Ehe-)Paar ohne Kind(er)","2","8","","",""
"Viel zu klein","2000","(Ehe-)Paar ohne Kind(er)","3","12","","",""
"Viel zu klein","2000","(Ehe-)Paar ohne Kind(er)","4","20","","",""
"Viel zu klein","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2000","Alleinerziehende","2","5","","",""
"Viel zu klein","2000","Alleinerziehende","3","4","","",""
"Viel zu klein","2000","Alleinerziehende","4","","","",""
"Viel zu klein","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2000","Paar mit Kind(ern)","2","133","0.0234211595757805","0.0193889019448753","0.0274534172066858"
"Viel zu klein","2000","Paar mit Kind(ern)","3","68","0.0216116181891467","0.0169407150702929","0.0262825213080004"
"Viel zu klein","2000","Paar mit Kind(ern)","4","28","","",""
"Viel zu klein","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2000","Sonstige","2","4","","",""
"Viel zu klein","2000","Sonstige","3","3","","",""
"Viel zu klein","2000","Sonstige","4","7","","",""
"Viel zu klein","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2000","1-Pers.- Haushalt","2","92","0.107910175583486","0.0868403431007958","0.128980008066177"
"Etwas zu klein","2000","1-Pers.- Haushalt","3","61","0.103058464905787","0.0785049118604539","0.12761201795112"
"Etwas zu klein","2000","1-Pers.- Haushalt","4","45","0.0945553028222269","0.0680459531224881","0.121064652521966"
"Etwas zu klein","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2000","(Ehe-)Paar ohne Kind(er)","2","114","0.0761961139018009","0.063433184980751","0.0889590428228508"
"Etwas zu klein","2000","(Ehe-)Paar ohne Kind(er)","3","130","0.0697857018382138","0.0582068272641331","0.0813645764122945"
"Etwas zu klein","2000","(Ehe-)Paar ohne Kind(er)","4","206","0.122333484460734","0.106946218744104","0.137720750177365"
"Etwas zu klein","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2000","Alleinerziehende","2","74","0.153443715093833","0.120217463813351","0.186669966374316"
"Etwas zu klein","2000","Alleinerziehende","3","69","0.248407396913323","0.199183527940976","0.297631265885669"
"Etwas zu klein","2000","Alleinerziehende","4","14","","",""
"Etwas zu klein","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2000","Paar mit Kind(ern)","2","1165","0.230628591253327","0.219397679481957","0.241859503024698"
"Etwas zu klein","2000","Paar mit Kind(ern)","3","717","0.211031972774805","0.197924909250736","0.224139036298875"
"Etwas zu klein","2000","Paar mit Kind(ern)","4","319","0.167569365291095","0.151969861883623","0.183168868698567"
"Etwas zu klein","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2000","Sonstige","2","40","0.105599880349854","0.0716075526901531","0.139592208009556"
"Etwas zu klein","2000","Sonstige","3","34","0.146916600195634","0.101459543624359","0.192373656766909"
"Etwas zu klein","2000","Sonstige","4","3","","",""
"Etwas zu klein","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2000","1-Pers.- Haushalt","2","632","0.768302254406153","0.739650412368552","0.796954096443754"
"Gerade richtig","2000","1-Pers.- Haushalt","3","433","0.756305457966617","0.721634809696293","0.79097610623694"
"Gerade richtig","2000","1-Pers.- Haushalt","4","337","0.728517323184057","0.688225569768838","0.768809076599276"
"Gerade richtig","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2000","(Ehe-)Paar ohne Kind(er)","2","1310","0.784970446019239","0.765206676662713","0.804734215375765"
"Gerade richtig","2000","(Ehe-)Paar ohne Kind(er)","3","1470","0.786306269465992","0.767677533875807","0.804935005056177"
"Gerade richtig","2000","(Ehe-)Paar ohne Kind(er)","4","1290","0.734289734225003","0.713547195437623","0.755032273012383"
"Gerade richtig","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2000","Alleinerziehende","2","343","0.748819925054317","0.708838325746591","0.788801524362043"
"Gerade richtig","2000","Alleinerziehende","3","203","0.665310318811464","0.611553256627156","0.719067380995772"
"Gerade richtig","2000","Alleinerziehende","4","125","0.741469933170201","0.674256420855958","0.808683445484443"
"Gerade richtig","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2000","Paar mit Kind(ern)","2","3884","0.7013684861382","0.689166476522112","0.713570495754287"
"Gerade richtig","2000","Paar mit Kind(ern)","3","2729","0.709632436066283","0.695051266767427","0.724213605365139"
"Gerade richtig","2000","Paar mit Kind(ern)","4","1699","0.742096247443827","0.723823730129214","0.760368764758439"
"Gerade richtig","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2000","Sonstige","2","259","0.821511738758469","0.779157685032674","0.863865792484264"
"Gerade richtig","2000","Sonstige","3","185","0.79354356524936","0.741571529399334","0.845515601099386"
"Gerade richtig","2000","Sonstige","4","123","0.804223688790319","0.741957211952795","0.866490165627842"
"Gerade richtig","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2000","1-Pers.- Haushalt","2","88","0.0970616039444331","0.076957793405404","0.117165414483462"
"Etwas zu gross","2000","1-Pers.- Haushalt","3","76","0.11540265048246","0.0895995940470143","0.141205706917905"
"Etwas zu gross","2000","1-Pers.- Haushalt","4","70","0.141126358952917","0.109584021757947","0.172668696147886"
"Etwas zu gross","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2000","(Ehe-)Paar ohne Kind(er)","2","214","0.124692052250866","0.108799491898234","0.140584612603498"
"Etwas zu gross","2000","(Ehe-)Paar ohne Kind(er)","3","238","0.131305294686367","0.11595678101017","0.146653808362564"
"Etwas zu gross","2000","(Ehe-)Paar ohne Kind(er)","4","220","0.129167965371022","0.113418398186486","0.144917532555557"
"Etwas zu gross","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2000","Alleinerziehende","2","25","","",""
"Etwas zu gross","2000","Alleinerziehende","3","20","","",""
"Etwas zu gross","2000","Alleinerziehende","4","24","","",""
"Etwas zu gross","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2000","Paar mit Kind(ern)","2","216","0.0430989317708054","0.0376844462885337","0.0485134172530771"
"Etwas zu gross","2000","Paar mit Kind(ern)","3","206","0.0567557052383219","0.0493234874282548","0.064187923048389"
"Etwas zu gross","2000","Paar mit Kind(ern)","4","149","0.0675183708297818","0.0570381471181577","0.0779985945414059"
"Etwas zu gross","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2000","Sonstige","2","5","","",""
"Etwas zu gross","2000","Sonstige","3","11","","",""
"Etwas zu gross","2000","Sonstige","4","23","","",""
"Etwas zu gross","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2000","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2000","1-Pers.- Haushalt","2","9","","",""
"Viel zu gross","2000","1-Pers.- Haushalt","3","11","","",""
"Viel zu gross","2000","1-Pers.- Haushalt","4","9","","",""
"Viel zu gross","2000","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2000","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2000","(Ehe-)Paar ohne Kind(er)","2","14","","",""
"Viel zu gross","2000","(Ehe-)Paar ohne Kind(er)","3","10","","",""
"Viel zu gross","2000","(Ehe-)Paar ohne Kind(er)","4","6","","",""
"Viel zu gross","2000","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2000","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2000","Alleinerziehende","2","5","","",""
"Viel zu gross","2000","Alleinerziehende","3","","","",""
"Viel zu gross","2000","Alleinerziehende","4","","","",""
"Viel zu gross","2000","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2000","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2000","Paar mit Kind(ern)","2","6","","",""
"Viel zu gross","2000","Paar mit Kind(ern)","3","3","","",""
"Viel zu gross","2000","Paar mit Kind(ern)","4","7","","",""
"Viel zu gross","2000","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu gross","2000","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Viel zu gross","2000","Sonstige","2","6","","",""
"Viel zu gross","2000","Sonstige","3","","","",""
"Viel zu gross","2000","Sonstige","4","","","",""
"Viel zu gross","2000","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2001","1-Pers.- Haushalt","2","6","","",""
"Viel zu klein","2001","1-Pers.- Haushalt","3","6","","",""
"Viel zu klein","2001","1-Pers.- Haushalt","4","6","","",""
"Viel zu klein","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2001","(Ehe-)Paar ohne Kind(er)","2","12","","",""
"Viel zu klein","2001","(Ehe-)Paar ohne Kind(er)","3","8","","",""
"Viel zu klein","2001","(Ehe-)Paar ohne Kind(er)","4","18","","",""
"Viel zu klein","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2001","Alleinerziehende","2","16","","",""
"Viel zu klein","2001","Alleinerziehende","3","7","","",""
"Viel zu klein","2001","Alleinerziehende","4","","","",""
"Viel zu klein","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2001","Paar mit Kind(ern)","2","175","0.0380941354951148","0.0326629676948267","0.0435253032954029"
"Viel zu klein","2001","Paar mit Kind(ern)","3","68","0.0237124578787689","0.0186427002007217","0.0287822155568161"
"Viel zu klein","2001","Paar mit Kind(ern)","4","25","","",""
"Viel zu klein","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Viel zu klein","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Viel zu klein","2001","Sonstige","2","","","",""
"Viel zu klein","2001","Sonstige","3","","","",""
"Viel zu klein","2001","Sonstige","4","7","","",""
"Viel zu klein","2001","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2001","1-Pers.- Haushalt","2","75","0.108838391898257","0.0859303373217733","0.131746446474741"
"Etwas zu klein","2001","1-Pers.- Haushalt","3","60","0.110839144236396","0.084674051703397","0.137004236769396"
"Etwas zu klein","2001","1-Pers.- Haushalt","4","56","0.116813368746319","0.0884028042747283","0.145223933217909"
"Etwas zu klein","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2001","(Ehe-)Paar ohne Kind(er)","2","106","0.0733918580446309","0.0597121326578137","0.0870715834314481"
"Etwas zu klein","2001","(Ehe-)Paar ohne Kind(er)","3","146","0.0817357426578374","0.0689293002074223","0.0945421851082524"
"Etwas zu klein","2001","(Ehe-)Paar ohne Kind(er)","4","202","0.128972433896795","0.112760832673959","0.145184035119631"
"Etwas zu klein","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2001","Alleinerziehende","2","71","0.18998176816263","0.152903689376591","0.227059846948668"
"Etwas zu klein","2001","Alleinerziehende","3","64","0.194415959052532","0.149633406244544","0.23919851186052"
"Etwas zu klein","2001","Alleinerziehende","4","16","","",""
"Etwas zu klein","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2001","Paar mit Kind(ern)","2","1015","0.220841744243883","0.209072426276732","0.232611062211034"
"Etwas zu klein","2001","Paar mit Kind(ern)","3","566","0.174294894148239","0.161654376505089","0.186935411791389"
"Etwas zu klein","2001","Paar mit Kind(ern)","4","371","0.190869373713905","0.174380227763754","0.207358519664055"
"Etwas zu klein","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu klein","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu klein","2001","Sonstige","2","43","0.0841902949230343","0.0529251523843052","0.115455437461763"
"Etwas zu klein","2001","Sonstige","3","25","","",""
"Etwas zu klein","2001","Sonstige","4","8","","",""
"Etwas zu klein","2001","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2001","1-Pers.- Haushalt","2","531","0.754315547538662","0.722650198220979","0.785980896856345"
"Gerade richtig","2001","1-Pers.- Haushalt","3","407","0.738571652524085","0.701948292897613","0.775195012150558"
"Gerade richtig","2001","1-Pers.- Haushalt","4","340","0.705784429064714","0.665477825112684","0.746091033016743"
"Gerade richtig","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2001","(Ehe-)Paar ohne Kind(er)","2","1140","0.810163143604531","0.789590889039553","0.830735398169509"
"Gerade richtig","2001","(Ehe-)Paar ohne Kind(er)","3","1378","0.781344080115003","0.762022597939687","0.800665562290318"
"Gerade richtig","2001","(Ehe-)Paar ohne Kind(er)","4","1202","0.730682479418994","0.709226014776683","0.752138944061305"
"Gerade richtig","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2001","Alleinerziehende","2","299","0.665117084485162","0.62050942766267","0.709724741307654"
"Gerade richtig","2001","Alleinerziehende","3","200","0.660981336567099","0.607414763175579","0.714547909958619"
"Gerade richtig","2001","Alleinerziehende","4","119","0.763003794193008","0.69627399203538","0.829733596350636"
"Gerade richtig","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2001","Paar mit Kind(ern)","2","3384","0.695551676560065","0.682495399188149","0.708607953931981"
"Gerade richtig","2001","Paar mit Kind(ern)","3","2644","0.743853622059129","0.729309152326955","0.758398091791302"
"Gerade richtig","2001","Paar mit Kind(ern)","4","1649","0.729072095496299","0.71042407125566","0.747720119736938"
"Gerade richtig","2001","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","","","",""
"Gerade richtig","2001","Sonstige","1 Einkommensschwächstes Quintil","","","",""
"Gerade richtig","2001","Sonstige","2","253","0.88030304679896","0.843753295412238","0.916852798185682"
"Gerade richtig","2001","Sonstige","3","152","0.747904997372742","0.68772690327946","0.808083091466024"
"Gerade richtig","2001","Sonstige","4","116","0.854449145887572","0.795396644760137","0.913501647015007"
"Gerade richtig","2001","Sonstige","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2001","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2001","1-Pers.- Haushalt","2","90","0.117959672722661","0.0942333782084666","0.141685967236856"
"Etwas zu gross","2001","1-Pers.- Haushalt","3","69","0.12196561103037","0.0946909107922238","0.149240311268517"
"Etwas zu gross","2001","1-Pers.- Haushalt","4","80","0.147187828895396","0.115849921741863","0.17852573604893"
"Etwas zu gross","2001","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2001","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2001","(Ehe-)Paar ohne Kind(er)","2","128","0.0975271587321306","0.0819644482385853","0.113089869225676"
"Etwas zu gross","2001","(Ehe-)Paar ohne Kind(er)","3","198","0.113805929495087","0.0989607476896091","0.128651111300565"
"Etwas zu gross","2001","(Ehe-)Paar ohne Kind(er)","4","208","0.124926738726375","0.108934420509699","0.140919056943052"
"Etwas zu gross","2001","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2001","Alleinerziehende","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2001","Alleinerziehende","2","41","0.100919684808925","0.0724487943409726","0.129390575276878"
"Etwas zu gross","2001","Alleinerziehende","3","29","","",""
"Etwas zu gross","2001","Alleinerziehende","4","19","","",""
"Etwas zu gross","2001","Alleinerziehende","5 Einkommensstärkstes Quintil","","","",""
"Etwas zu gross","2001","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","","","",""
"Etwas zu gross","2001","Paar mit Kind(ern)","2","186","0.043030690505669","0.0372731628054725","0.0487882182058654"
