year,pgisced97,sex,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2019,Pre-primary Level,male,At least once per month,0.17869,51,146,0.11633,0.24104
2019,Pre-primary Level,male,Seldom,0.61598,95,146,0.53682,0.69515
2019,Pre-primary Level,female,At least once per month,0.40092,62,146,0.32115,0.48069
2019,Pre-primary Level,female,Seldom,0.51352,84,146,0.43216,0.59487
2019,Primary Level,male,At least once per week,0.04380,93,778,0.02941,0.05819
2019,Primary Level,male,At least once per month,0.16276,249,778,0.13680,0.18872
2019,Primary Level,male,Seldom,0.51646,287,778,0.48132,0.55159
2019,Primary Level,male,Never,0.27295,149,778,0.24163,0.30427
2019,Primary Level,female,At least once per week,0.02655,66,722,0.01482,0.03829
2019,Primary Level,female,At least once per month,0.14858,178,722,0.12262,0.17454
2019,Primary Level,female,Seldom,0.47466,291,722,0.43821,0.51111
2019,Primary Level,female,Never,0.34956,187,722,0.31476,0.38437
2019,Lower Secondary Level,male,At least once per week,0.04845,105,1365,0.03706,0.05985
2019,Lower Secondary Level,male,At least once per month,0.21414,341,1365,0.19237,0.23591
2019,Lower Secondary Level,male,Seldom,0.51858,668,1365,0.49206,0.54510
2019,Lower Secondary Level,male,Never,0.21651,251,1365,0.19465,0.23837
2019,Lower Secondary Level,female,At least once per week,0.02856,83,1650,0.02052,0.03660
2019,Lower Secondary Level,female,At least once per month,0.19985,355,1650,0.18055,0.21915
2019,Lower Secondary Level,female,Seldom,0.49553,824,1650,0.47140,0.51966
2019,Lower Secondary Level,female,Never,0.27423,388,1650,0.25270,0.29577
2019,Upper Secondary Level,male,At least once per week,0.04369,305,5337,0.03821,0.04918
2019,Upper Secondary Level,male,At least once per month,0.29600,1656,5337,0.28375,0.30825
2019,Upper Secondary Level,male,Seldom,0.52813,2740,5337,0.51473,0.54152
2019,Upper Secondary Level,male,Never,0.13152,636,5337,0.12245,0.14059
2019,Upper Secondary Level,female,At least once per week,0.04407,325,6250,0.03898,0.04916
2019,Upper Secondary Level,female,At least once per month,0.27173,1874,6250,0.26070,0.28276
2019,Upper Secondary Level,female,Seldom,0.55598,3372,6250,0.54366,0.56830
2019,Upper Secondary Level,female,Never,0.12596,679,6250,0.11774,0.13419
2019,Post-secondary Non-tertiary Level,male,At least once per week,0.03157,53,877,0.01999,0.04315
2019,Post-secondary Non-tertiary Level,male,At least once per month,0.33029,312,877,0.29914,0.36143
2019,Post-secondary Non-tertiary Level,male,Seldom,0.54431,441,877,0.51132,0.57729
2019,Post-secondary Non-tertiary Level,male,Never,0.09284,71,877,0.07362,0.11206
2019,Post-secondary Non-tertiary Level,female,At least once per week,0.05981,69,1372,0.04726,0.07237
2019,Post-secondary Non-tertiary Level,female,At least once per month,0.32558,494,1372,0.30077,0.35038
2019,Post-secondary Non-tertiary Level,female,Seldom,0.54483,721,1372,0.51847,0.57119
2019,Post-secondary Non-tertiary Level,female,Never,0.06579,88,1372,0.05267,0.07891
2019,First Stage of Tertiary Education,male,At least once per week,0.04369,57,1074,0.03146,0.05592
2019,First Stage of Tertiary Education,male,At least once per month,0.33234,417,1074,0.30415,0.36052
2019,First Stage of Tertiary Education,male,Seldom,0.55378,541,1074,0.52403,0.58352
2019,First Stage of Tertiary Education,male,Never,0.06910,59,1074,0.05393,0.08428
2019,First Stage of Tertiary Education,female,At least once per month,0.36040,223,531,0.31952,0.40127
2019,First Stage of Tertiary Education,female,Seldom,0.55645,308,531,0.51415,0.59874
2019,Second Stage of Tertiary Education,male,At least once per week,0.06678,354,4001,0.05904,0.07452
2019,Second Stage of Tertiary Education,male,At least once per month,0.46428,1915,4001,0.44883,0.47974
2019,Second Stage of Tertiary Education,male,Seldom,0.42337,1574,4001,0.40806,0.43868
2019,Second Stage of Tertiary Education,male,Never,0.04372,158,4001,0.03739,0.05006
2019,Second Stage of Tertiary Education,female,At least once per week,0.06131,236,3525,0.05339,0.06923
2019,Second Stage of Tertiary Education,female,At least once per month,0.42757,1560,3525,0.41123,0.44390
2019,Second Stage of Tertiary Education,female,Seldom,0.46717,1586,3525,0.45069,0.48364
2019,Second Stage of Tertiary Education,female,Never,0.04348,143,3525,0.03674,0.05021
