year,bula_h,sex,pli0082,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
2008,Baden-Wuerttemberg,male,Never,0.14046,143,18822,0.14013,0.14080
2008,Baden-Wuerttemberg,female,At least once per month,0.19401,255,18822,0.19364,0.19438
2008,Baden-Wuerttemberg,female,Seldom,0.63819,766,18822,0.63774,0.63865
2008,Baden-Wuerttemberg,female,Never,0.16780,168,18822,0.16744,0.16815
2008,Bavaria,male,At least once per week,0.04253,56,18822,0.04236,0.04271
2008,Bavaria,male,At least once per month,0.25180,348,18822,0.25141,0.25218
2008,Bavaria,male,Seldom,0.55477,743,18822,0.55433,0.55521
2008,Bavaria,male,Never,0.15090,156,18822,0.15058,0.15122
2008,Bavaria,female,At least once per week,0.02183,39,18822,0.02171,0.02196
2008,Bavaria,female,At least once per month,0.23036,367,18822,0.23001,0.23072
2008,Bavaria,female,Seldom,0.58725,846,18822,0.58683,0.58766
2008,Bavaria,female,Never,0.16056,183,18822,0.16025,0.16087
2008,Berlin,male,At least once per month,0.23731,77,18822,0.23657,0.23804
2008,Berlin,male,Seldom,0.58547,191,18822,0.58462,0.58632
2008,Berlin,male,Never,0.17722,48,18822,0.17656,0.17788
2008,Berlin,female,At least once per month,0.22175,91,18822,0.22109,0.22242
2008,Berlin,female,Seldom,0.58042,230,18822,0.57963,0.58121
2008,Berlin,female,Never,0.19783,57,18822,0.19719,0.19846
2008,Brandenburg,male,At least once per month,0.19470,79,18822,0.19393,0.19547
2008,Brandenburg,male,Seldom,0.59536,235,18822,0.59440,0.59631
2008,Brandenburg,male,Never,0.20994,66,18822,0.20915,0.21073
2008,Brandenburg,female,At least once per month,0.18059,90,18822,0.17986,0.18132
2008,Brandenburg,female,Seldom,0.58870,252,18822,0.58777,0.58963
2008,Brandenburg,female,Never,0.23072,78,18822,0.22992,0.23151
2008,Mecklenburg-Western Pomerania,male,At least once per month,0.18030,48,18822,0.17938,0.18121
2008,Mecklenburg-Western Pomerania,male,Seldom,0.58996,133,18822,0.58879,0.59113
2008,Mecklenburg-Western Pomerania,male,Never,0.22974,43,18822,0.22874,0.23074
2008,Mecklenburg-Western Pomerania,female,At least once per month,0.20751,56,18822,0.20657,0.20844
2008,Mecklenburg-Western Pomerania,female,Seldom,0.53389,136,18822,0.53274,0.53504
2008,Mecklenburg-Western Pomerania,female,Never,0.25861,51,18822,0.25760,0.25961
2008,Saxony,male,At least once per month,0.22260,153,18822,0.22201,0.22319
2008,Saxony,male,Seldom,0.60831,422,18822,0.60762,0.60901
2008,Saxony,male,Never,0.16908,100,18822,0.16855,0.16962
2008,Saxony,female,At least once per week,0.04296,34,18822,0.04267,0.04326
2008,Saxony,female,At least once per month,0.19768,146,18822,0.19711,0.19826
2008,Saxony,female,Seldom,0.56572,424,18822,0.56500,0.56643
2008,Saxony,female,Never,0.19364,123,18822,0.19307,0.19421
2008,Saxony-Anhalt,male,At least once per month,0.23091,88,18822,0.23007,0.23174
2008,Saxony-Anhalt,male,Seldom,0.56992,227,18822,0.56894,0.57090
2008,Saxony-Anhalt,male,Never,0.19917,68,18822,0.19838,0.19996
2008,Saxony-Anhalt,female,At least once per month,0.19535,74,18822,0.19459,0.19612
2008,Saxony-Anhalt,female,Seldom,0.61286,266,18822,0.61192,0.61380
2008,Saxony-Anhalt,female,Never,0.19179,70,18822,0.19103,0.19255
2008,Thuringa,male,At least once per month,0.15808,75,18822,0.15735,0.15881
2008,Thuringa,male,Seldom,0.67566,277,18822,0.67473,0.67660
2008,Thuringa,male,Never,0.16626,63,18822,0.16552,0.16700
2008,Thuringa,female,At least once per month,0.14952,75,18822,0.14879,0.15024
2008,Thuringa,female,Seldom,0.66956,289,18822,0.66860,0.67052
2008,Thuringa,female,Never,0.18092,78,18822,0.18014,0.18171
2013,Schleswig-Holstein,male,At least once per month,0.30289,119,25023,0.30198,0.30381
2013,Schleswig-Holstein,male,Seldom,0.56217,210,25023,0.56119,0.56316
2013,Schleswig-Holstein,male,Never,0.13493,51,25023,0.13425,0.13561
2013,Schleswig-Holstein,female,At least once per month,0.29370,148,25023,0.29287,0.29454
2013,Schleswig-Holstein,female,Seldom,0.58312,279,25023,0.58222,0.58403
2013,Schleswig-Holstein,female,Never,0.12317,50,25023,0.12257,0.12378
2013,Hamburg,male,At least once per month,0.38244,71,25023,0.38111,0.38378
2013,Hamburg,male,Seldom,0.61756,79,25023,0.61622,0.61889
2013,Hamburg,female,At least once per month,0.32901,79,25023,0.32774,0.33027
2013,Hamburg,female,Seldom,0.67099,106,25023,0.66973,0.67226
2013,Lower Saxony,male,At least once per week,0.03878,44,25023,0.03856,0.03900
2013,Lower Saxony,male,At least once per month,0.29189,332,25023,0.29136,0.29241
2013,Lower Saxony,male,Seldom,0.54744,611,25023,0.54687,0.54802
2013,Lower Saxony,male,Never,0.12189,113,25023,0.12151,0.12227
2013,Lower Saxony,female,At least once per week,0.03854,46,25023,0.03833,0.03875
2013,Lower Saxony,female,At least once per month,0.23979,360,25023,0.23932,0.24026
2013,Lower Saxony,female,Seldom,0.57617,769,25023,0.57563,0.57672
2013,Lower Saxony,female,Never,0.14550,167,25023,0.14511,0.14589
2013,Bremen,male,Seldom,1.00000,48,25023,1.00000,1.00000
2013,Bremen,female,At least once per month,0.38522,35,25023,0.38310,0.38734
2013,Bremen,female,Seldom,0.61478,48,25023,0.61266,0.61690
2013,North Rhine-Westphalia,male,At least once per week,0.04007,93,25023,0.03991,0.04022
2013,North Rhine-Westphalia,male,At least once per month,0.27208,657,25023,0.27173,0.27243
2013,North Rhine-Westphalia,male,Seldom,0.54904,1272,25023,0.54865,0.54943
2013,North Rhine-Westphalia,male,Never,0.13881,285,25023,0.13854,0.13908
2013,North Rhine-Westphalia,female,At least once per week,0.03193,106,25023,0.03180,0.03207
2013,North Rhine-Westphalia,female,At least once per month,0.24231,710,25023,0.24198,0.24263
2013,North Rhine-Westphalia,female,Seldom,0.56420,1577,25023,0.56383,0.56458
2013,North Rhine-Westphalia,female,Never,0.16156,386,25023,0.16128,0.16183
2013,Hesse,male,At least once per month,0.24699,227,25023,0.24639,0.24758
2013,Hesse,male,Seldom,0.60658,446,25023,0.60591,0.60725
2013,Hesse,male,Never,0.14644,100,25023,0.14595,0.14692
2013,Hesse,female,At least once per week,0.03880,45,25023,0.03854,0.03906
2013,Hesse,female,At least once per month,0.25365,253,25023,0.25307,0.25424
2013,Hesse,female,Seldom,0.55445,525,25023,0.55379,0.55512
2013,Hesse,female,Never,0.15310,123,25023,0.15261,0.15358
2013,"Rhineland-Palatinate, Saarland",male,At least once per week,0.04553,33,25023,0.04522,0.04585
2013,"Rhineland-Palatinate, Saarland",male,At least once per month,0.25542,165,25023,0.25476,0.25608
2013,"Rhineland-Palatinate, Saarland",male,Seldom,0.54198,330,25023,0.54123,0.54273
2013,"Rhineland-Palatinate, Saarland",male,Never,0.15707,94,25023,0.15652,0.15762
2013,"Rhineland-Palatinate, Saarland",female,At least once per week,0.03836,36,25023,0.03809,0.03863
2013,"Rhineland-Palatinate, Saarland",female,At least once per month,0.21127,172,25023,0.21070,0.21185
2013,"Rhineland-Palatinate, Saarland",female,Seldom,0.58013,447,25023,0.57943,0.58082
2013,"Rhineland-Palatinate, Saarland",female,Never,0.17024,129,25023,0.16971,0.17078
2013,Baden-Wuerttemberg,male,At least once per week,0.05146,84,25023,0.05124,0.05169
2013,Baden-Wuerttemberg,male,At least once per month,0.31724,448,25023,0.31676,0.31771
2013,Baden-Wuerttemberg,male,Seldom,0.53114,712,25023,0.53063,0.53165
2013,Baden-Wuerttemberg,male,Never,0.10016,123,25023,0.09985,0.10047
2013,Baden-Wuerttemberg,female,At least once per week,0.03553,76,25023,0.03535,0.03572
2013,Baden-Wuerttemberg,female,At least once per month,0.25882,498,25023,0.25839,0.25925
2013,Baden-Wuerttemberg,female,Seldom,0.56863,855,25023,0.56813,0.56912
2013,Baden-Wuerttemberg,female,Never,0.13702,202,25023,0.13668,0.13736
2013,Bavaria,male,At least once per week,0.04839,110,25023,0.04818,0.04859
2013,Bavaria,male,At least once per month,0.32328,575,25023,0.32284,0.32372
2013,Bavaria,male,Seldom,0.49797,929,25023,0.49750,0.49844
2013,Bavaria,male,Never,0.13036,185,25023,0.13004,0.13068
2013,Bavaria,female,At least once per week,0.03711,98,25023,0.03694,0.03728
2013,Bavaria,female,At least once per month,0.26816,645,25023,0.26776,0.26856
2013,Bavaria,female,Seldom,0.53450,1197,25023,0.53405,0.53495
2013,Bavaria,female,Never,0.16023,266,25023,0.15990,0.16056
2013,Berlin,male,At least once per month,0.30134,136,25023,0.30051,0.30216
2013,Berlin,male,Seldom,0.58130,222,25023,0.58041,0.58219
2013,Berlin,male,Never,0.11736,52,25023,0.11678,0.11794
2013,Berlin,female,At least once per month,0.22768,146,25023,0.22695,0.22841
2013,Berlin,female,Seldom,0.62540,298,25023,0.62456,0.62624
2013,Berlin,female,Never,0.14692,75,25023,0.14631,0.14754
2013,Brandenburg,male,At least once per month,0.21666,98,25023,0.21581,0.21750
2013,Brandenburg,male,Seldom,0.62977,273,25023,0.62878,0.63076
2013,Brandenburg,male,Never,0.15357,71,25023,0.15283,0.15431
2013,Brandenburg,female,At least once per month,0.21503,130,25023,0.21422,0.21584
2013,Brandenburg,female,Seldom,0.58940,317,25023,0.58842,0.59037
2013,Brandenburg,female,Never,0.19557,96,25023,0.19479,0.19636
2013,Mecklenburg-Western Pomerania,male,At least once per month,0.32453,75,25023,0.32330,0.32577
2013,Mecklenburg-Western Pomerania,male,Seldom,0.51065,120,25023,0.50933,0.51197
2013,Mecklenburg-Western Pomerania,male,Never,0.16482,44,25023,0.16384,0.16580
2013,Mecklenburg-Western Pomerania,female,At least once per month,0.29282,96,25023,0.29170,0.29394
2013,Mecklenburg-Western Pomerania,female,Seldom,0.55028,154,25023,0.54906,0.55150
2013,Mecklenburg-Western Pomerania,female,Never,0.15690,55,25023,0.15601,0.15780
2013,Saxony,male,At least once per week,0.05838,43,25023,0.05804,0.05871
2013,Saxony,male,At least once per month,0.25010,225,25023,0.24949,0.25071
2013,Saxony,male,Seldom,0.54031,436,25023,0.53961,0.54102
2013,Saxony,male,Never,0.15121,108,25023,0.15070,0.15172
2013,Saxony,female,At least once per week,0.04127,48,25023,0.04098,0.04156
2013,Saxony,female,At least once per month,0.24227,231,25023,0.24164,0.24290
2013,Saxony,female,Seldom,0.56694,482,25023,0.56621,0.56766
2013,Saxony,female,Never,0.14953,129,25023,0.14900,0.15005
2013,Saxony-Anhalt,male,At least once per month,0.30726,110,25023,0.30631,0.30820
2013,Saxony-Anhalt,male,Seldom,0.48339,216,25023,0.48236,0.48441
2013,Saxony-Anhalt,male,Never,0.20936,84,25023,0.20852,0.21019
2013,Saxony-Anhalt,female,At least once per month,0.28260,147,25023,0.28167,0.28354
2013,Saxony-Anhalt,female,Seldom,0.57293,299,25023,0.57191,0.57395
2013,Saxony-Anhalt,female,Never,0.14447,71,25023,0.14374,0.14519
2013,Thuringa,male,At least once per month,0.20473,98,25023,0.20386,0.20559
2013,Thuringa,male,Seldom,0.62437,275,25023,0.62333,0.62541
2013,Thuringa,male,Never,0.17090,58,25023,0.17010,0.17171
2013,Thuringa,female,At least once per month,0.21425,124,25023,0.21342,0.21508
2013,Thuringa,female,Seldom,0.62446,314,25023,0.62348,0.62544
2013,Thuringa,female,Never,0.16129,88,25023,0.16055,0.16203
2017,Schleswig-Holstein,male,At least once per month,0.26721,31,2949,0.26020,0.27423
2017,Schleswig-Holstein,male,Seldom,0.34597,48,2949,0.33843,0.35351
2017,Schleswig-Holstein,male,Never,0.38682,39,2949,0.37910,0.39454
2017,Schleswig-Holstein,female,Seldom,0.50598,39,2949,0.49408,0.51788
2017,Schleswig-Holstein,female,Never,0.49402,39,2949,0.48212,0.50592
2017,Lower Saxony,male,At least once per week,0.14676,41,2949,0.14276,0.15075
2017,Lower Saxony,male,At least once per month,0.19097,48,2949,0.18653,0.19540
2017,Lower Saxony,male,Seldom,0.31876,102,2949,0.31350,0.32402
2017,Lower Saxony,male,Never,0.34352,78,2949,0.33815,0.34888
2017,Lower Saxony,female,At least once per month,0.19529,51,2949,0.19003,0.20055
2017,Lower Saxony,female,Seldom,0.36702,82,2949,0.36063,0.37342
2017,Lower Saxony,female,Never,0.43769,78,2949,0.43110,0.44427
2017,North Rhine-Westphalia,male,At least once per week,0.10010,48,2949,0.09804,0.10216
2017,North Rhine-Westphalia,male,At least once per month,0.23092,112,2949,0.22803,0.23382
2017,North Rhine-Westphalia,male,Seldom,0.25755,168,2949,0.25455,0.26056
2017,North Rhine-Westphalia,male,Never,0.41143,227,2949,0.40804,0.41481
2017,North Rhine-Westphalia,female,At least once per month,0.16316,48,2949,0.15958,0.16673
2017,North Rhine-Westphalia,female,Seldom,0.31432,117,2949,0.30984,0.31881
2017,North Rhine-Westphalia,female,Never,0.52252,196,2949,0.51769,0.52735
2017,Hesse,male,Seldom,0.45335,66,2949,0.44468,0.46202
2017,Hesse,male,Never,0.54665,87,2949,0.53798,0.55532
2017,Hesse,female,Seldom,0.29423,45,2949,0.28575,0.30272
2017,Hesse,female,Never,0.70577,97,2949,0.69728,0.71425
2017,"Rhineland-Palatinate, Saarland",male,Seldom,0.47391,52,2949,0.46634,0.48148
2017,"Rhineland-Palatinate, Saarland",male,Never,0.52609,62,2949,0.51852,0.53366
2017,"Rhineland-Palatinate, Saarland",female,Seldom,0.53269,43,2949,0.52148,0.54390
2017,"Rhineland-Palatinate, Saarland",female,Never,0.46731,34,2949,0.45610,0.47852
2017,Baden-Wuerttemberg,male,At least once per month,0.28012,55,2949,0.27479,0.28545
2017,Baden-Wuerttemberg,male,Seldom,0.33045,89,2949,0.32486,0.33604
2017,Baden-Wuerttemberg,male,Never,0.38943,80,2949,0.38364,0.39522
2017,Baden-Wuerttemberg,female,Seldom,0.46993,86,2949,0.46029,0.47958
2017,Baden-Wuerttemberg,female,Never,0.53007,76,2949,0.52042,0.53971
2017,Bavaria,male,At least once per month,0.19514,45,2949,0.19032,0.19996
2017,Bavaria,male,Seldom,0.48894,103,2949,0.48286,0.49502
2017,Bavaria,male,Never,0.31592,77,2949,0.31026,0.32157
2017,Bavaria,female,Seldom,0.38324,56,2949,0.37349,0.39300
2017,Bavaria,female,Never,0.61676,71,2949,0.60700,0.62651
2017,Brandenburg,male,Never,1.00000,32,2949,1.00000,1.00000
2017,Saxony,male,Seldom,0.52614,36,2949,0.51551,0.53678
2017,Saxony,male,Never,0.47386,31,2949,0.46322,0.48449
2017,Saxony,female,Never,1.00000,34,2949,1.00000,1.00000
2018,Schleswig-Holstein,male,Seldom,1.00000,31,2051,1.00000,1.00000
2018,Lower Saxony,male,At least once per month,0.42048,64,2051,0.41360,0.42737
2018,Lower Saxony,male,Seldom,0.57952,101,2051,0.57263,0.58640
2018,Lower Saxony,female,At least once per month,0.36663,50,2051,0.35964,0.37362
2018,Lower Saxony,female,Seldom,0.63337,95,2051,0.62638,0.64036
2018,North Rhine-Westphalia,male,At least once per week,0.21394,69,2051,0.21099,0.21688
2018,North Rhine-Westphalia,male,At least once per month,0.30557,151,2051,0.30226,0.30888
2018,North Rhine-Westphalia,male,Seldom,0.24370,123,2051,0.24062,0.24678
2018,North Rhine-Westphalia,male,Never,0.23680,94,2051,0.23374,0.23985
2018,North Rhine-Westphalia,female,At least once per week,0.14163,38,2051,0.13815,0.14511
2018,North Rhine-Westphalia,female,At least once per month,0.21327,77,2051,0.20919,0.21736
2018,North Rhine-Westphalia,female,Seldom,0.38207,103,2051,0.37723,0.38692
2018,North Rhine-Westphalia,female,Never,0.26302,76,2051,0.25863,0.26741
2018,Hesse,male,At least once per week,0.16583,33,2051,0.16102,0.17065
2018,Hesse,male,At least once per month,0.25563,48,2051,0.24998,0.26128
2018,Hesse,male,Seldom,0.30033,69,2051,0.29439,0.30627
2018,Hesse,male,Never,0.27821,41,2051,0.27240,0.28401
2018,Hesse,female,At least once per month,0.16706,32,2051,0.16073,0.17338
2018,Hesse,female,Seldom,0.49870,70,2051,0.49022,0.50718
2018,Hesse,female,Never,0.33424,43,2051,0.32624,0.34224
2018,"Rhineland-Palatinate, Saarland",male,Seldom,0.58985,45,2051,0.58220,0.59750
2018,"Rhineland-Palatinate, Saarland",male,Never,0.41015,36,2051,0.40250,0.41780
2018,"Rhineland-Palatinate, Saarland",female,Seldom,1.00000,31,2051,1.00000,1.00000
2018,Baden-Wuerttemberg,male,At least once per week,0.24227,57,2051,0.23720,0.24733
2018,Baden-Wuerttemberg,male,At least once per month,0.38327,58,2051,0.37752,0.38901
2018,Baden-Wuerttemberg,male,Seldom,0.37446,67,2051,0.36874,0.38018
2018,Baden-Wuerttemberg,female,At least once per week,0.22496,38,2051,0.21750,0.23242
2018,Baden-Wuerttemberg,female,At least once per month,0.31667,36,2051,0.30836,0.32498
2018,Baden-Wuerttemberg,female,Seldom,0.45837,37,2051,0.44947,0.46727
2018,Bavaria,male,At least once per week,0.19785,37,2051,0.19322,0.20248
2018,Bavaria,male,At least once per month,0.30885,45,2051,0.30348,0.31422
2018,Bavaria,male,Seldom,0.30541,62,2051,0.30005,0.31076
2018,Bavaria,male,Never,0.18790,40,2051,0.18336,0.19244
2018,Bavaria,female,Seldom,1.00000,54,2051,1.00000,1.00000
2019,Schleswig-Holstein,male,At least once per week,0.05923,42,28426,0.05882,0.05965
2019,Schleswig-Holstein,male,At least once per month,0.33112,194,28426,0.33029,0.33194
2019,Schleswig-Holstein,male,Seldom,0.50572,261,28426,0.50484,0.50660
2019,Schleswig-Holstein,male,Never,0.10393,66,28426,0.10339,0.10446
2019,Schleswig-Holstein,female,At least once per month,0.32273,158,28426,0.32189,0.32357
2019,Schleswig-Holstein,female,Seldom,0.56689,306,28426,0.56600,0.56778
2019,Schleswig-Holstein,female,Never,0.11038,65,28426,0.10981,0.11094
2019,Hamburg,male,At least once per month,0.30738,94,28426,0.30633,0.30843
2019,Hamburg,male,Seldom,0.57642,133,28426,0.57529,0.57755
2019,Hamburg,male,Never,0.11620,32,28426,0.11547,0.11693
2019,Hamburg,female,At least once per month,0.27817,91,28426,0.27719,0.27916
2019,Hamburg,female,Seldom,0.55375,159,28426,0.55265,0.55484
2019,Hamburg,female,Never,0.16808,44,28426,0.16726,0.16890
2019,Lower Saxony,male,At least once per week,0.05933,79,28426,0.05908,0.05959
2019,Lower Saxony,male,At least once per month,0.32323,560,28426,0.32272,0.32373
2019,Lower Saxony,male,Seldom,0.51943,616,28426,0.51889,0.51997
2019,Lower Saxony,male,Never,0.09801,114,28426,0.09769,0.09833
2019,Lower Saxony,female,At least once per week,0.04294,73,28426,0.04272,0.04315
2019,Lower Saxony,female,At least once per month,0.30970,520,28426,0.30920,0.31019
2019,Lower Saxony,female,Seldom,0.55688,740,28426,0.55635,0.55741
2019,Lower Saxony,female,Never,0.09049,140,28426,0.09018,0.09080
2019,Bremen,male,At least once per month,0.23044,48,28426,0.22883,0.23205
2019,Bremen,male,Seldom,0.76956,66,28426,0.76795,0.77117
2019,Bremen,female,At least once per month,0.42099,52,28426,0.41927,0.42271
2019,Bremen,female,Seldom,0.57901,69,28426,0.57729,0.58073
2019,North Rhine-Westphalia,male,At least once per week,0.03942,209,28426,0.03928,0.03956
2019,North Rhine-Westphalia,male,At least once per month,0.31486,979,28426,0.31453,0.31520
2019,North Rhine-Westphalia,male,Seldom,0.51570,1480,28426,0.51534,0.51606
2019,North Rhine-Westphalia,male,Never,0.13002,351,28426,0.12978,0.13026
2019,North Rhine-Westphalia,female,At least once per week,0.03993,169,28426,0.03979,0.04006
2019,North Rhine-Westphalia,female,At least once per month,0.28643,951,28426,0.28611,0.28675
2019,North Rhine-Westphalia,female,Seldom,0.54488,1629,28426,0.54452,0.54523
2019,North Rhine-Westphalia,female,Never,0.12877,372,28426,0.12853,0.12901
2019,Hesse,male,At least once per week,0.06240,96,28426,0.06211,0.06268
2019,Hesse,male,At least once per month,0.35380,409,28426,0.35323,0.35437
2019,Hesse,male,Seldom,0.48963,422,28426,0.48903,0.49023
2019,Hesse,male,Never,0.09418,77,28426,0.09383,0.09453
2019,Hesse,female,At least once per week,0.04813,58,28426,0.04787,0.04839
2019,Hesse,female,At least once per month,0.33775,357,28426,0.33717,0.33832
2019,Hesse,female,Seldom,0.50838,466,28426,0.50777,0.50898
2019,Hesse,female,Never,0.10574,85,28426,0.10537,0.10612
2019,"Rhineland-Palatinate, Saarland",male,At least once per week,0.04296,53,28426,0.04267,0.04325
2019,"Rhineland-Palatinate, Saarland",male,At least once per month,0.29611,252,28426,0.29545,0.29677
2019,"Rhineland-Palatinate, Saarland",male,Seldom,0.51053,376,28426,0.50981,0.51125
2019,"Rhineland-Palatinate, Saarland",male,Never,0.15040,117,28426,0.14989,0.15092
2019,"Rhineland-Palatinate, Saarland",female,At least once per week,0.03708,35,28426,0.03682,0.03734
2019,"Rhineland-Palatinate, Saarland",female,At least once per month,0.26502,231,28426,0.26442,0.26563
2019,"Rhineland-Palatinate, Saarland",female,Seldom,0.50616,439,28426,0.50548,0.50685
2019,"Rhineland-Palatinate, Saarland",female,Never,0.19173,134,28426,0.19120,0.19227
2019,Baden-Wuerttemberg,male,At least once per week,0.02894,126,28426,0.02879,0.02910
2019,Baden-Wuerttemberg,male,At least once per month,0.35307,575,28426,0.35262,0.35352
2019,Baden-Wuerttemberg,male,Seldom,0.52374,687,28426,0.52327,0.52421
2019,Baden-Wuerttemberg,male,Never,0.09425,124,28426,0.09397,0.09452
2019,Baden-Wuerttemberg,female,At least once per week,0.05554,125,28426,0.05533,0.05575
2019,Baden-Wuerttemberg,female,At least once per month,0.33836,590,28426,0.33793,0.33879
2019,Baden-Wuerttemberg,female,Seldom,0.48760,761,28426,0.48714,0.48805
2019,Baden-Wuerttemberg,female,Never,0.11850,143,28426,0.11821,0.11880
2019,Bavaria,male,At least once per week,0.07991,177,28426,0.07967,0.08014
2019,Bavaria,male,At least once per month,0.37893,828,28426,0.37851,0.37936
2019,Bavaria,male,Seldom,0.44492,913,28426,0.44448,0.44536
2019,Bavaria,male,Never,0.09624,184,28426,0.09598,0.09650
2019,Bavaria,female,At least once per week,0.05038,127,28426,0.05019,0.05057
2019,Bavaria,female,At least once per month,0.32654,767,28426,0.32613,0.32694
2019,Bavaria,female,Seldom,0.49976,1068,28426,0.49933,0.50019
2019,Bavaria,female,Never,0.12332,209,28426,0.12304,0.12361
2019,Berlin,male,At least once per week,0.08829,53,28426,0.08783,0.08874
2019,Berlin,male,At least once per month,0.34416,202,28426,0.34340,0.34492
2019,Berlin,male,Seldom,0.47474,268,28426,0.47394,0.47554
2019,Berlin,male,Never,0.09281,54,28426,0.09234,0.09327
2019,Berlin,female,At least once per week,0.04521,44,28426,0.04487,0.04555
2019,Berlin,female,At least once per month,0.30990,182,28426,0.30915,0.31065
2019,Berlin,female,Seldom,0.53169,268,28426,0.53087,0.53250
2019,Berlin,female,Never,0.11320,54,28426,0.11269,0.11372
2019,Brandenburg,male,At least once per month,0.30987,169,28426,0.30896,0.31078
2019,Brandenburg,male,Seldom,0.58614,321,28426,0.58518,0.58711
2019,Brandenburg,male,Never,0.10398,66,28426,0.10339,0.10458
2019,Brandenburg,female,At least once per month,0.27306,194,28426,0.27222,0.27390
2019,Brandenburg,female,Seldom,0.58977,324,28426,0.58884,0.59070
2019,Brandenburg,female,Never,0.13717,84,28426,0.13652,0.13782
2019,Mecklenburg-Western Pomerania,male,At least once per month,0.34323,113,28426,0.34203,0.34442
2019,Mecklenburg-Western Pomerania,male,Seldom,0.50974,135,28426,0.50848,0.51099
2019,Mecklenburg-Western Pomerania,male,Never,0.14704,45,28426,0.14615,0.14793
2019,Mecklenburg-Western Pomerania,female,At least once per month,0.26446,102,28426,0.26337,0.26554
2019,Mecklenburg-Western Pomerania,female,Seldom,0.62499,172,28426,0.62380,0.62618
2019,Mecklenburg-Western Pomerania,female,Never,0.11055,38,28426,0.10978,0.11132
2019,Saxony,male,At least once per week,0.03927,47,28426,0.03898,0.03956
2019,Saxony,male,At least once per month,0.35098,323,28426,0.35028,0.35169
2019,Saxony,male,Seldom,0.48359,396,28426,0.48286,0.48433
2019,Saxony,male,Never,0.12616,78,28426,0.12567,0.12664
2019,Saxony,female,At least once per week,0.06269,46,28426,0.06234,0.06305
2019,Saxony,female,At least once per month,0.30699,314,28426,0.30632,0.30767
2019,Saxony,female,Seldom,0.52422,443,28426,0.52349,0.52495
2019,Saxony,female,Never,0.10610,81,28426,0.10564,0.10655
2019,Saxony-Anhalt,male,At least once per month,0.27439,136,28426,0.27346,0.27533
2019,Saxony-Anhalt,male,Seldom,0.52689,220,28426,0.52584,0.52793
2019,Saxony-Anhalt,male,Never,0.19872,66,28426,0.19789,0.19956
2019,Saxony-Anhalt,female,At least once per week,0.06347,33,28426,0.06298,0.06396
2019,Saxony-Anhalt,female,At least once per month,0.27743,165,28426,0.27653,0.27833
2019,Saxony-Anhalt,female,Seldom,0.53956,266,28426,0.53856,0.54056
2019,Saxony-Anhalt,female,Never,0.11954,60,28426,0.11889,0.12019
2019,Thuringa,male,At least once per week,0.03994,37,28426,0.03951,0.04036
2019,Thuringa,male,At least once per month,0.31228,158,28426,0.31127,0.31329
2019,Thuringa,male,Seldom,0.52005,235,28426,0.51896,0.52114
2019,Thuringa,male,Never,0.12773,45,28426,0.12700,0.12846
2019,Thuringa,female,At least once per week,0.05185,33,28426,0.05140,0.05229
2019,Thuringa,female,At least once per month,0.25547,161,28426,0.25460,0.25634
2019,Thuringa,female,Seldom,0.51592,261,28426,0.51492,0.51692
2019,Thuringa,female,Never,0.17676,61,28426,0.17600,0.17752
