year,bula_h,quintil_oecd,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Saxony-Anhalt,5th Quintile,Seldom,0.67888,52,52,0.55073,0.80702
1998,Thuringa,1st Quintile,Seldom,0.57420,78,78,0.46376,0.68465
1998,Thuringa,2nd Quintile,At least once per month,0.18184,32,123,0.11339,0.25028
1998,Thuringa,2nd Quintile,Seldom,0.64647,91,123,0.56164,0.73130
1998,Thuringa,3rd Quintile,At least once per month,0.26727,41,137,0.19290,0.34165
1998,Thuringa,3rd Quintile,Seldom,0.59073,96,137,0.50809,0.67337
1998,Thuringa,4th Quintile,At least once per month,0.20700,36,138,0.13915,0.27484
1998,Thuringa,4th Quintile,Seldom,0.67613,102,138,0.59777,0.75449
1998,Thuringa,5th Quintile,Seldom,0.57030,46,46,0.42566,0.71493
2003,Schleswig-Holstein,1st Quintile,Seldom,0.54480,47,47,0.40089,0.68871
2003,Schleswig-Holstein,2nd Quintile,Seldom,0.58592,62,62,0.46231,0.70953
2003,Schleswig-Holstein,3rd Quintile,At least once per month,0.27051,34,113,0.18824,0.35278
2003,Schleswig-Holstein,3rd Quintile,Seldom,0.62393,79,113,0.53422,0.71364
2003,Schleswig-Holstein,4th Quintile,At least once per month,0.27902,33,111,0.19520,0.36284
2003,Schleswig-Holstein,4th Quintile,Seldom,0.65514,78,111,0.56631,0.74397
2003,Schleswig-Holstein,5th Quintile,At least once per month,0.25011,72,214,0.19195,0.30827
2003,Schleswig-Holstein,5th Quintile,Seldom,0.67031,142,214,0.60718,0.73344
2003,Hamburg,4th Quintile,Seldom,0.58077,36,36,0.41730,0.74425
2003,Hamburg,5th Quintile,At least once per month,0.36697,42,100,0.27203,0.46192
2003,Hamburg,5th Quintile,Seldom,0.52518,58,100,0.42681,0.62355
2003,Lower Saxony,1st Quintile,At least once per month,0.13841,35,260,0.09636,0.18047
2003,Lower Saxony,1st Quintile,Seldom,0.60426,167,260,0.54470,0.66381
2003,Lower Saxony,1st Quintile,Never,0.23412,58,260,0.18255,0.28570
2003,Lower Saxony,2nd Quintile,At least once per month,0.20042,61,288,0.15410,0.24673
2003,Lower Saxony,2nd Quintile,Seldom,0.63519,190,288,0.57950,0.69088
2003,Lower Saxony,2nd Quintile,Never,0.14102,37,288,0.10076,0.18129
2003,Lower Saxony,3rd Quintile,At least once per month,0.19903,66,288,0.15284,0.24522
2003,Lower Saxony,3rd Quintile,Seldom,0.68755,222,288,0.63392,0.74117
2003,Lower Saxony,4th Quintile,At least once per month,0.28815,125,374,0.24219,0.33411
2003,Lower Saxony,4th Quintile,Seldom,0.60043,249,374,0.55072,0.65014
2003,Lower Saxony,5th Quintile,At least once per week,0.06537,38,599,0.04556,0.08519
2003,Lower Saxony,5th Quintile,At least once per month,0.33529,212,599,0.29745,0.37312
2003,Lower Saxony,5th Quintile,Seldom,0.50769,317,599,0.46762,0.54776
2003,Lower Saxony,5th Quintile,Never,0.08847,32,599,0.06571,0.11123
2003,North Rhine-Westphalia,1st Quintile,At least once per month,0.14942,92,670,0.12240,0.17643
2003,North Rhine-Westphalia,1st Quintile,Seldom,0.53665,394,670,0.49886,0.57444
2003,North Rhine-Westphalia,1st Quintile,Never,0.28211,184,670,0.24801,0.31621
2003,North Rhine-Westphalia,2nd Quintile,At least once per week,0.04608,33,805,0.03158,0.06057
2003,North Rhine-Westphalia,2nd Quintile,At least once per month,0.21635,159,805,0.18789,0.24481
2003,North Rhine-Westphalia,2nd Quintile,Seldom,0.54826,456,805,0.51386,0.58266
2003,North Rhine-Westphalia,2nd Quintile,Never,0.18695,157,805,0.16000,0.21390
2003,North Rhine-Westphalia,3rd Quintile,At least once per month,0.22736,171,720,0.19672,0.25799
2003,North Rhine-Westphalia,3rd Quintile,Seldom,0.60242,456,720,0.56665,0.63819
2003,North Rhine-Westphalia,3rd Quintile,Never,0.12005,93,720,0.09629,0.14381
2003,North Rhine-Westphalia,4th Quintile,At least once per week,0.04402,39,913,0.03070,0.05733
2003,North Rhine-Westphalia,4th Quintile,At least once per month,0.22919,214,913,0.20191,0.25647
2003,North Rhine-Westphalia,4th Quintile,Seldom,0.63287,580,913,0.60159,0.66415
2003,North Rhine-Westphalia,4th Quintile,Never,0.09315,80,913,0.07428,0.11201
2003,North Rhine-Westphalia,5th Quintile,At least once per week,0.05909,88,1470,0.04703,0.07114
2003,North Rhine-Westphalia,5th Quintile,At least once per month,0.30709,462,1470,0.28350,0.33068
2003,North Rhine-Westphalia,5th Quintile,Seldom,0.55604,839,1470,0.53064,0.58145
2003,North Rhine-Westphalia,5th Quintile,Never,0.07551,81,1470,0.06200,0.08902
2003,Hesse,1st Quintile,At least once per month,0.12428,31,199,0.07833,0.17024
2003,Hesse,1st Quintile,Seldom,0.56085,116,199,0.49172,0.62997
2003,Hesse,1st Quintile,Never,0.28331,52,199,0.22055,0.34608
2003,Hesse,2nd Quintile,At least once per month,0.24842,43,170,0.18328,0.31357
2003,Hesse,2nd Quintile,Seldom,0.49683,93,170,0.42145,0.57221
2003,Hesse,2nd Quintile,Never,0.20604,34,170,0.14506,0.26702
2003,Hesse,3rd Quintile,At least once per month,0.16151,44,232,0.11405,0.20896
2003,Hesse,3rd Quintile,Seldom,0.64030,151,232,0.57841,0.70219
2003,Hesse,3rd Quintile,Never,0.14938,37,232,0.10341,0.19535
2003,Hesse,4th Quintile,At least once per month,0.26511,75,260,0.21135,0.31886
2003,Hesse,4th Quintile,Seldom,0.60254,185,260,0.54294,0.66214
2003,Hesse,5th Quintile,At least once per week,0.04851,31,564,0.03076,0.06626
2003,Hesse,5th Quintile,At least once per month,0.36537,197,564,0.32559,0.40515
2003,Hesse,5th Quintile,Seldom,0.51163,299,564,0.47034,0.55293
2003,Hesse,5th Quintile,Never,0.06971,37,564,0.04868,0.09075
2003,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.49249,126,213,0.42519,0.55979
2003,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.38214,87,213,0.31673,0.44755
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.61923,135,188,0.54963,0.68883
2003,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.21738,53,188,0.15826,0.27649
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per month,0.26965,65,231,0.21230,0.32700
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.50609,132,231,0.44147,0.57070
2003,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.16479,34,231,0.11684,0.21274
2003,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per month,0.23653,56,265,0.18527,0.28780
2003,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.56626,172,265,0.50648,0.62604
2003,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.14293,37,265,0.10071,0.18515
2003,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.30664,118,296,0.25402,0.35926
2003,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.56066,178,296,0.50403,0.61730
2003,Baden-Wuerttemberg,1st Quintile,At least once per month,0.14866,52,340,0.11079,0.18653
2003,Baden-Wuerttemberg,1st Quintile,Seldom,0.46454,167,340,0.41145,0.51764
2003,Baden-Wuerttemberg,1st Quintile,Never,0.37624,121,340,0.32467,0.42781
2003,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.24069,73,351,0.19590,0.28548
2003,Baden-Wuerttemberg,2nd Quintile,Seldom,0.58598,212,351,0.53437,0.63758
2003,Baden-Wuerttemberg,2nd Quintile,Never,0.15825,66,351,0.12001,0.19648
2003,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.19723,110,483,0.16171,0.23275
2003,Baden-Wuerttemberg,3rd Quintile,Seldom,0.61721,296,483,0.57382,0.66061
2003,Baden-Wuerttemberg,3rd Quintile,Never,0.15188,77,483,0.11984,0.18392
2003,Baden-Wuerttemberg,4th Quintile,At least once per month,0.29076,160,562,0.25318,0.32834
2003,Baden-Wuerttemberg,4th Quintile,Seldom,0.58488,339,562,0.54411,0.62566
2003,Baden-Wuerttemberg,4th Quintile,Never,0.08478,63,562,0.06173,0.10784
2003,Baden-Wuerttemberg,5th Quintile,At least once per week,0.05937,61,859,0.04356,0.07518
2003,Baden-Wuerttemberg,5th Quintile,At least once per month,0.35213,356,859,0.32017,0.38409
2003,Baden-Wuerttemberg,5th Quintile,Seldom,0.55247,442,859,0.51920,0.58574
2003,Bavaria,1st Quintile,At least once per month,0.17253,60,340,0.13231,0.21276
2003,Bavaria,1st Quintile,Seldom,0.49644,186,340,0.44321,0.54966
2003,Bavaria,1st Quintile,Never,0.29650,94,340,0.24788,0.34512
2003,Bavaria,2nd Quintile,At least once per month,0.21788,89,427,0.17868,0.25708
2003,Bavaria,2nd Quintile,Seldom,0.55917,267,427,0.51202,0.60632
2003,Bavaria,2nd Quintile,Never,0.15937,71,427,0.12461,0.19413
2003,Bavaria,3rd Quintile,At least once per month,0.23561,133,513,0.19885,0.27237
2003,Bavaria,3rd Quintile,Seldom,0.61310,329,513,0.57091,0.65529
2003,Bavaria,3rd Quintile,Never,0.10208,51,513,0.07586,0.12830
2003,Bavaria,4th Quintile,At least once per week,0.06538,43,664,0.04656,0.08419
2003,Bavaria,4th Quintile,At least once per month,0.29411,197,664,0.25943,0.32880
2003,Bavaria,4th Quintile,Seldom,0.55413,373,664,0.51630,0.59197
2003,Bavaria,4th Quintile,Never,0.08466,51,664,0.06347,0.10585
2003,Bavaria,5th Quintile,At least once per week,0.06800,100,1098,0.05310,0.08290
2003,Bavaria,5th Quintile,At least once per month,0.39907,443,1098,0.37009,0.42805
2003,Bavaria,5th Quintile,Seldom,0.48332,518,1098,0.45375,0.51289
2003,Bavaria,5th Quintile,Never,0.04961,37,1098,0.03676,0.06246
2003,Berlin,1st Quintile,Seldom,0.66807,107,107,0.57843,0.75772
2003,Berlin,2nd Quintile,Seldom,0.65283,83,83,0.54978,0.75587
2003,Berlin,3rd Quintile,At least once per month,0.28790,48,133,0.21066,0.36514
2003,Berlin,3rd Quintile,Seldom,0.53202,85,133,0.44689,0.61714
2003,Berlin,4th Quintile,At least once per month,0.22356,34,127,0.15081,0.29631
2003,Berlin,4th Quintile,Seldom,0.61646,93,127,0.53156,0.70137
2003,Berlin,5th Quintile,At least once per month,0.37465,80,212,0.30934,0.43996
2003,Berlin,5th Quintile,Seldom,0.52560,132,212,0.45822,0.59298
2003,Brandenburg,1st Quintile,Seldom,0.59566,93,140,0.51408,0.67725
2003,Brandenburg,1st Quintile,Never,0.27092,47,140,0.19703,0.34480
2003,Brandenburg,2nd Quintile,Seldom,0.62227,134,171,0.54939,0.69515
2003,Brandenburg,2nd Quintile,Never,0.20286,37,171,0.14241,0.26332
2003,Brandenburg,3rd Quintile,At least once per month,0.26846,60,193,0.20578,0.33115
2003,Brandenburg,3rd Quintile,Seldom,0.59973,133,193,0.53043,0.66903
2003,Brandenburg,4th Quintile,At least once per month,0.29176,59,181,0.22535,0.35817
2003,Brandenburg,4th Quintile,Seldom,0.59184,122,181,0.52003,0.66364
2003,Brandenburg,5th Quintile,At least once per month,0.35408,48,139,0.27429,0.43387
2003,Brandenburg,5th Quintile,Seldom,0.58400,91,139,0.50177,0.66624
2003,Mecklenburg-Western Pomerania,1st Quintile,Seldom,0.62063,63,63,0.49984,0.74141
2003,Mecklenburg-Western Pomerania,2nd Quintile,Seldom,0.58927,93,93,0.48874,0.68980
2003,Mecklenburg-Western Pomerania,3rd Quintile,Seldom,0.59777,58,58,0.47047,0.72507
2003,Mecklenburg-Western Pomerania,5th Quintile,At least once per month,0.31338,36,92,0.21807,0.40869
2003,Mecklenburg-Western Pomerania,5th Quintile,Seldom,0.50290,56,92,0.40017,0.60563
2003,Saxony,1st Quintile,At least once per month,0.18136,58,306,0.13812,0.22461
2003,Saxony,1st Quintile,Seldom,0.52218,167,306,0.46612,0.57824
2003,Saxony,1st Quintile,Never,0.26199,81,306,0.21264,0.31134
2003,Saxony,2nd Quintile,At least once per month,0.22706,99,392,0.18554,0.26859
2003,Saxony,2nd Quintile,Seldom,0.56698,244,392,0.51787,0.61610
2003,Saxony,2nd Quintile,Never,0.14293,49,392,0.10823,0.17762
2003,Saxony,3rd Quintile,At least once per month,0.25148,99,344,0.20556,0.29739
2003,Saxony,3rd Quintile,Seldom,0.62439,245,344,0.57314,0.67564
2003,Saxony,4th Quintile,At least once per month,0.34583,80,235,0.28489,0.40677
2003,Saxony,4th Quintile,Seldom,0.51796,155,235,0.45393,0.58198
2003,Saxony,5th Quintile,At least once per month,0.27050,79,198,0.20847,0.33253
2003,Saxony,5th Quintile,Seldom,0.66535,119,198,0.59946,0.73125
2003,Saxony-Anhalt,1st Quintile,Seldom,0.42806,77,139,0.34551,0.51062
2003,Saxony-Anhalt,1st Quintile,Never,0.33982,62,139,0.26080,0.41885
2003,Saxony-Anhalt,2nd Quintile,At least once per month,0.16652,41,211,0.11613,0.21691
2003,Saxony-Anhalt,2nd Quintile,Seldom,0.60978,134,211,0.54380,0.67576
2003,Saxony-Anhalt,2nd Quintile,Never,0.17690,36,211,0.12529,0.22851
2003,Saxony-Anhalt,3rd Quintile,At least once per month,0.21549,45,180,0.15525,0.27572
2003,Saxony-Anhalt,3rd Quintile,Seldom,0.65442,135,180,0.58475,0.72408
2003,Saxony-Anhalt,4th Quintile,At least once per month,0.27604,59,173,0.20923,0.34284
2003,Saxony-Anhalt,4th Quintile,Seldom,0.53181,114,173,0.45724,0.60639
2003,Saxony-Anhalt,5th Quintile,At least once per month,0.24969,38,115,0.17023,0.32914
2003,Saxony-Anhalt,5th Quintile,Seldom,0.68753,77,115,0.60245,0.77262
2003,Thuringa,1st Quintile,At least once per month,0.21292,37,158,0.14889,0.27696
2003,Thuringa,1st Quintile,Seldom,0.60717,121,158,0.53077,0.68356
2003,Thuringa,2nd Quintile,At least once per month,0.15645,42,215,0.10778,0.20513
2003,Thuringa,2nd Quintile,Seldom,0.69510,173,215,0.63342,0.75678
2003,Thuringa,3rd Quintile,At least once per month,0.24002,41,160,0.17363,0.30641
2003,Thuringa,3rd Quintile,Seldom,0.63593,119,160,0.56114,0.71073
2003,Thuringa,4th Quintile,At least once per month,0.24338,52,169,0.17849,0.30827
2003,Thuringa,4th Quintile,Seldom,0.64923,117,169,0.57707,0.72139
2003,Thuringa,5th Quintile,At least once per month,0.25690,38,125,0.17999,0.33380
2003,Thuringa,5th Quintile,Seldom,0.65262,87,125,0.56881,0.73643
2008,Schleswig-Holstein,1st Quintile,Seldom,0.40189,39,82,0.29511,0.50866
2008,Schleswig-Holstein,1st Quintile,Never,0.44177,43,82,0.33362,0.54991
2008,Schleswig-Holstein,2nd Quintile,Seldom,0.55451,42,42,0.40238,0.70665
2008,Schleswig-Holstein,3rd Quintile,Seldom,0.61218,70,70,0.49721,0.72715
2008,Schleswig-Holstein,4th Quintile,At least once per month,0.33326,35,99,0.23993,0.42659
2008,Schleswig-Holstein,4th Quintile,Seldom,0.55156,64,99,0.45309,0.65002
2008,Schleswig-Holstein,5th Quintile,At least once per month,0.30246,48,127,0.22226,0.38266
2008,Schleswig-Holstein,5th Quintile,Seldom,0.62068,79,127,0.53596,0.70541
2008,Hamburg,1st Quintile,Seldom,0.74561,32,32,0.59229,0.89892
2008,Hamburg,4th Quintile,Seldom,0.43983,32,32,0.26510,0.61456
2008,Hamburg,5th Quintile,At least once per month,0.51576,42,78,0.40413,0.62738
2008,Hamburg,5th Quintile,Seldom,0.44058,36,78,0.32969,0.55147
2008,Lower Saxony,1st Quintile,Seldom,0.47764,106,188,0.40605,0.54923
2008,Lower Saxony,1st Quintile,Never,0.41741,82,188,0.34673,0.48809
2008,Lower Saxony,2nd Quintile,At least once per month,0.13984,53,320,0.10178,0.17790
2008,Lower Saxony,2nd Quintile,Seldom,0.58756,201,320,0.53354,0.64158
2008,Lower Saxony,2nd Quintile,Never,0.25408,66,320,0.20631,0.30186
2008,Lower Saxony,3rd Quintile,At least once per month,0.15088,53,291,0.10969,0.19208
2008,Lower Saxony,3rd Quintile,Seldom,0.68942,202,291,0.63617,0.74268
2008,Lower Saxony,3rd Quintile,Never,0.14120,36,291,0.10112,0.18127
2008,Lower Saxony,4th Quintile,At least once per month,0.23520,89,380,0.19250,0.27791
2008,Lower Saxony,4th Quintile,Seldom,0.64509,254,380,0.59692,0.69326
2008,Lower Saxony,4th Quintile,Never,0.10466,37,380,0.07384,0.13548
2008,Lower Saxony,5th Quintile,At least once per week,0.06164,31,508,0.04071,0.08258
2008,Lower Saxony,5th Quintile,At least once per month,0.29493,153,508,0.25524,0.33463
2008,Lower Saxony,5th Quintile,Seldom,0.55539,292,508,0.51214,0.59865
2008,Lower Saxony,5th Quintile,Never,0.08803,32,508,0.06337,0.11269
2008,North Rhine-Westphalia,1st Quintile,At least once per month,0.08543,55,616,0.06334,0.10753
2008,North Rhine-Westphalia,1st Quintile,Seldom,0.53627,330,616,0.49685,0.57568
2008,North Rhine-Westphalia,1st Quintile,Never,0.35331,231,616,0.31554,0.39109
2008,North Rhine-Westphalia,2nd Quintile,At least once per month,0.11956,82,604,0.09367,0.14546
2008,North Rhine-Westphalia,2nd Quintile,Seldom,0.60742,363,604,0.56845,0.64640
2008,North Rhine-Westphalia,2nd Quintile,Never,0.24601,159,604,0.21164,0.28039
2008,North Rhine-Westphalia,3rd Quintile,At least once per month,0.15713,111,670,0.12955,0.18470
2008,North Rhine-Westphalia,3rd Quintile,Seldom,0.62058,443,670,0.58381,0.65736
2008,North Rhine-Westphalia,3rd Quintile,Never,0.19100,116,670,0.16121,0.22079
2008,North Rhine-Westphalia,4th Quintile,At least once per month,0.16733,154,752,0.14063,0.19403
2008,North Rhine-Westphalia,4th Quintile,Seldom,0.69651,515,752,0.66363,0.72939
2008,North Rhine-Westphalia,4th Quintile,Never,0.11829,83,752,0.09519,0.14139
2008,North Rhine-Westphalia,5th Quintile,At least once per week,0.03455,41,1204,0.02423,0.04487
2008,North Rhine-Westphalia,5th Quintile,At least once per month,0.26004,322,1204,0.23525,0.28483
2008,North Rhine-Westphalia,5th Quintile,Seldom,0.63260,767,1204,0.60536,0.65985
2008,North Rhine-Westphalia,5th Quintile,Never,0.07142,74,1204,0.05687,0.08598
2008,Hesse,1st Quintile,Seldom,0.58079,87,143,0.49963,0.66194
2008,Hesse,1st Quintile,Never,0.30290,56,143,0.22732,0.37849
2008,Hesse,2nd Quintile,At least once per month,0.16514,32,180,0.11075,0.21954
2008,Hesse,2nd Quintile,Seldom,0.54681,100,180,0.47389,0.61974
2008,Hesse,2nd Quintile,Never,0.22415,48,180,0.16305,0.28524
2008,Hesse,3rd Quintile,At least once per month,0.16554,33,202,0.11416,0.21693
2008,Hesse,3rd Quintile,Seldom,0.63765,131,202,0.57120,0.70411
2008,Hesse,3rd Quintile,Never,0.17402,38,202,0.12160,0.22643
2008,Hesse,4th Quintile,At least once per month,0.16051,56,291,0.11826,0.20275
2008,Hesse,4th Quintile,Seldom,0.66574,199,291,0.61145,0.72003
2008,Hesse,4th Quintile,Never,0.15022,36,291,0.10910,0.19134
2008,Hesse,5th Quintile,At least once per month,0.34816,171,421,0.30260,0.39373
2008,Hesse,5th Quintile,Seldom,0.56164,250,421,0.51419,0.60910
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Seldom,0.51353,86,159,0.43560,0.59147
2008,"Rhineland-Palatinate, Saarland",1st Quintile,Never,0.46302,73,159,0.38527,0.54078
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Seldom,0.59828,119,166,0.52348,0.67309
2008,"Rhineland-Palatinate, Saarland",2nd Quintile,Never,0.25602,47,166,0.18943,0.32261
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,At least once per month,0.19639,34,186,0.13914,0.25364
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Seldom,0.58769,118,186,0.51676,0.65863
2008,"Rhineland-Palatinate, Saarland",3rd Quintile,Never,0.20611,34,186,0.14782,0.26440
2008,"Rhineland-Palatinate, Saarland",4th Quintile,At least once per month,0.14944,42,253,0.10542,0.19345
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Seldom,0.67445,168,253,0.61659,0.73230
2008,"Rhineland-Palatinate, Saarland",4th Quintile,Never,0.15780,43,253,0.11279,0.20281
2008,"Rhineland-Palatinate, Saarland",5th Quintile,At least once per month,0.34137,91,264,0.28407,0.39868
2008,"Rhineland-Palatinate, Saarland",5th Quintile,Seldom,0.60706,173,264,0.54804,0.66609
2008,Baden-Wuerttemberg,1st Quintile,Seldom,0.50789,153,248,0.44554,0.57024
2008,Baden-Wuerttemberg,1st Quintile,Never,0.36161,95,248,0.30169,0.42153
2008,Baden-Wuerttemberg,2nd Quintile,At least once per month,0.09231,36,338,0.06140,0.12322
2008,Baden-Wuerttemberg,2nd Quintile,Seldom,0.61972,221,338,0.56789,0.67156
2008,Baden-Wuerttemberg,2nd Quintile,Never,0.24545,81,338,0.19950,0.29139
2008,Baden-Wuerttemberg,3rd Quintile,At least once per month,0.20954,79,404,0.16981,0.24928
2008,Baden-Wuerttemberg,3rd Quintile,Seldom,0.65178,272,404,0.60526,0.69829
2008,Baden-Wuerttemberg,3rd Quintile,Never,0.13242,53,404,0.09933,0.16552
2008,Baden-Wuerttemberg,4th Quintile,At least once per month,0.17686,105,499,0.14335,0.21038
2008,Baden-Wuerttemberg,4th Quintile,Seldom,0.69244,342,499,0.65191,0.73297
2008,Baden-Wuerttemberg,4th Quintile,Never,0.10267,52,499,0.07601,0.12933
2008,Baden-Wuerttemberg,5th Quintile,At least once per month,0.35294,280,744,0.31858,0.38731
2008,Baden-Wuerttemberg,5th Quintile,Seldom,0.58750,464,744,0.55210,0.62289
2008,Bavaria,1st Quintile,At least once per month,0.13695,50,317,0.09905,0.17486
2008,Bavaria,1st Quintile,Seldom,0.48364,165,317,0.42854,0.53874
2008,Bavaria,1st Quintile,Never,0.36706,102,317,0.31392,0.42021
2008,Bavaria,2nd Quintile,At least once per month,0.20920,70,401,0.16934,0.24906
2008,Bavaria,2nd Quintile,Seldom,0.51334,248,401,0.46436,0.56233
2008,Bavaria,2nd Quintile,Never,0.24649,83,401,0.20426,0.28873
2008,Bavaria,3rd Quintile,At least once per month,0.23285,126,547,0.19740,0.26830
2008,Bavaria,3rd Quintile,Seldom,0.60162,348,547,0.56056,0.64269
2008,Bavaria,3rd Quintile,Never,0.13630,73,547,0.10752,0.16508
2008,Bavaria,4th Quintile,At least once per month,0.24992,145,554,0.21383,0.28600
2008,Bavaria,4th Quintile,Seldom,0.63544,360,554,0.59533,0.67556
2008,Bavaria,4th Quintile,Never,0.07799,49,554,0.05564,0.10034
2008,Bavaria,5th Quintile,At least once per week,0.04179,40,864,0.02844,0.05514
2008,Bavaria,5th Quintile,At least once per month,0.32370,324,864,0.29248,0.35492
2008,Bavaria,5th Quintile,Seldom,0.58514,468,864,0.55227,0.61801
2008,Bavaria,5th Quintile,Never,0.04937,32,864,0.03491,0.06382
2008,Berlin,1st Quintile,Seldom,0.48937,69,109,0.39509,0.58365
2008,Berlin,1st Quintile,Never,0.33299,40,109,0.24410,0.42187
2008,Berlin,2nd Quintile,Seldom,0.59455,64,64,0.47331,0.71580
2008,Berlin,3rd Quintile,At least once per month,0.19708,39,136,0.12998,0.26418
2008,Berlin,3rd Quintile,Seldom,0.65744,97,136,0.57738,0.73749
2008,Berlin,4th Quintile,Seldom,0.65163,79,79,0.54590,0.75737
2008,Berlin,5th Quintile,At least once per month,0.36378,64,176,0.29250,0.43506
2008,Berlin,5th Quintile,Seldom,0.45025,112,176,0.37654,0.52397
2008,Brandenburg,1st Quintile,Seldom,0.44077,78,139,0.35794,0.52361
2008,Brandenburg,1st Quintile,Never,0.39872,61,139,0.31703,0.48042
2008,Brandenburg,2nd Quintile,Seldom,0.57156,111,151,0.49237,0.65075
2008,Brandenburg,2nd Quintile,Never,0.26371,40,151,0.19319,0.33423
2008,Brandenburg,3rd Quintile,At least once per month,0.17551,45,161,0.11656,0.23445
2008,Brandenburg,3rd Quintile,Seldom,0.66707,116,161,0.59405,0.74010
2008,Brandenburg,4th Quintile,At least once per month,0.22408,33,129,0.15184,0.29631
2008,Brandenburg,4th Quintile,Seldom,0.64178,96,129,0.55872,0.72485
2008,Brandenburg,5th Quintile,At least once per month,0.34166,49,135,0.26136,0.42196
2008,Brandenburg,5th Quintile,Seldom,0.56858,86,135,0.48472,0.65244
2008,Mecklenburg-Western Pomerania,1st Quintile,Seldom,0.47629,53,97,0.37638,0.57620
2008,Mecklenburg-Western Pomerania,1st Quintile,Never,0.43116,44,97,0.33209,0.53023
2008,Mecklenburg-Western Pomerania,2nd Quintile,Seldom,0.58351,75,75,0.47118,0.69583
2008,Mecklenburg-Western Pomerania,3rd Quintile,Seldom,0.51976,55,55,0.38651,0.65302
2008,Mecklenburg-Western Pomerania,4th Quintile,Seldom,0.58680,39,39,0.43024,0.74337
2008,Mecklenburg-Western Pomerania,5th Quintile,At least once per month,0.38755,39,86,0.28398,0.49113
2008,Mecklenburg-Western Pomerania,5th Quintile,Seldom,0.54802,47,86,0.44222,0.65383
2008,Saxony,1st Quintile,At least once per month,0.11964,37,262,0.08027,0.15902
2008,Saxony,1st Quintile,Seldom,0.49999,131,262,0.43933,0.56065
2008,Saxony,1st Quintile,Never,0.35831,94,262,0.30014,0.41649
2008,Saxony,2nd Quintile,At least once per month,0.21493,78,353,0.17201,0.25784
2008,Saxony,2nd Quintile,Seldom,0.56330,219,353,0.51149,0.61511
2008,Saxony,2nd Quintile,Never,0.18042,56,353,0.14025,0.22059
2008,Saxony,3rd Quintile,At least once per month,0.19016,69,331,0.14782,0.23250
2008,Saxony,3rd Quintile,Seldom,0.65192,218,331,0.60052,0.70331
2008,Saxony,3rd Quintile,Never,0.11063,44,331,0.07678,0.14447
2008,Saxony,4th Quintile,At least once per month,0.30521,70,225,0.24490,0.36551
2008,Saxony,4th Quintile,Seldom,0.61640,155,225,0.55272,0.68008
2008,Saxony,5th Quintile,At least once per month,0.29512,45,168,0.22594,0.36430
2008,Saxony,5th Quintile,Seldom,0.55003,123,168,0.47458,0.62549
2008,Saxony-Anhalt,1st Quintile,Seldom,0.40766,67,128,0.32220,0.49313
2008,Saxony-Anhalt,1st Quintile,Never,0.44570,61,128,0.35925,0.53214
2008,Saxony-Anhalt,2nd Quintile,Seldom,0.67048,107,143,0.59317,0.74779
2008,Saxony-Anhalt,2nd Quintile,Never,0.14360,36,143,0.08592,0.20129
2008,Saxony-Anhalt,3rd Quintile,At least once per month,0.23007,48,199,0.17144,0.28869
2008,Saxony-Anhalt,3rd Quintile,Seldom,0.65145,151,199,0.58508,0.71783
2008,Saxony-Anhalt,4th Quintile,Seldom,0.69102,93,93,0.59660,0.78544
2008,Saxony-Anhalt,5th Quintile,At least once per month,0.40625,37,112,0.31488,0.49762
2008,Saxony-Anhalt,5th Quintile,Seldom,0.50195,75,112,0.40893,0.59497
2008,Thuringa,1st Quintile,Seldom,0.59200,111,160,0.51561,0.66839
2008,Thuringa,1st Quintile,Never,0.25789,49,160,0.18989,0.32589
2008,Thuringa,2nd Quintile,Seldom,0.72137,117,153,0.65010,0.79265
2008,Thuringa,2nd Quintile,Never,0.16497,36,153,0.10596,0.22397
2008,Thuringa,3rd Quintile,At least once per month,0.18332,43,241,0.13437,0.23228
2008,Thuringa,3rd Quintile,Seldom,0.64933,164,241,0.58896,0.70970
2008,Thuringa,3rd Quintile,Never,0.15605,34,241,0.11014,0.20197
2008,Thuringa,4th Quintile,Seldom,0.73425,100,100,0.64723,0.82126
2008,Thuringa,5th Quintile,At least once per month,0.34887,33,107,0.25814,0.43961
2008,Thuringa,5th Quintile,Seldom,0.62692,74,107,0.53485,0.71898
