year,age_gr,pgisced97,pli0082,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2008,66 and older,Lower Secondary Level,Never,0.40411,274,706,0.36788,0.44033
2008,66 and older,Upper Secondary Level,At least once per week,0.03034,65,2220,0.02320,0.03747
2008,66 and older,Upper Secondary Level,At least once per month,0.18993,449,2220,0.17361,0.20625
2008,66 and older,Upper Secondary Level,Seldom,0.52536,1190,2220,0.50458,0.54613
2008,66 and older,Upper Secondary Level,Never,0.25339,516,2220,0.23529,0.27149
2008,66 and older,Post-secondary Non-tertiary Level,Seldom,0.53871,59,59,0.41042,0.66701
2008,66 and older,First Stage of Tertiary Education,At least once per month,0.21820,71,298,0.17123,0.26517
2008,66 and older,First Stage of Tertiary Education,Seldom,0.57533,177,298,0.51911,0.63155
2008,66 and older,First Stage of Tertiary Education,Never,0.18066,50,298,0.13690,0.22441
2008,66 and older,Second Stage of Tertiary Education,At least once per week,0.07276,67,863,0.05542,0.09010
2008,66 and older,Second Stage of Tertiary Education,At least once per month,0.32331,310,863,0.29208,0.35453
2008,66 and older,Second Stage of Tertiary Education,Seldom,0.49477,420,863,0.46140,0.52815
2008,66 and older,Second Stage of Tertiary Education,Never,0.10732,66,863,0.08665,0.12798
2013,17-29 y.,No answer / don't know,At least once per month,0.21659,88,357,0.17380,0.25938
2013,17-29 y.,No answer / don't know,Seldom,0.52478,201,357,0.47290,0.57665
2013,17-29 y.,No answer / don't know,Never,0.22993,68,357,0.18622,0.27364
2013,17-29 y.,Pre-primary Level,At least once per month,0.27931,139,401,0.23534,0.32328
2013,17-29 y.,Pre-primary Level,Seldom,0.62343,262,401,0.57594,0.67091
2013,17-29 y.,Lower Secondary Level,At least once per month,0.17536,141,665,0.14643,0.20428
2013,17-29 y.,Lower Secondary Level,Seldom,0.60883,398,665,0.57171,0.64595
2013,17-29 y.,Lower Secondary Level,Never,0.17902,126,665,0.14986,0.20818
2013,17-29 y.,Upper Secondary Level,At least once per week,0.03410,62,1425,0.02467,0.04353
2013,17-29 y.,Upper Secondary Level,At least once per month,0.27334,385,1425,0.25019,0.29648
2013,17-29 y.,Upper Secondary Level,Seldom,0.61167,842,1425,0.58635,0.63698
2013,17-29 y.,Upper Secondary Level,Never,0.07833,136,1425,0.06437,0.09228
2013,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.27219,59,174,0.20586,0.33851
2013,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.61697,115,174,0.54453,0.68941
2013,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.47109,137,287,0.41323,0.52894
2013,17-29 y.,Second Stage of Tertiary Education,Seldom,0.45354,150,287,0.39584,0.51124
2013,30-45 y.,Primary Level,Seldom,0.35268,56,110,0.26298,0.44238
2013,30-45 y.,Primary Level,Never,0.41536,54,110,0.32285,0.50788
2013,30-45 y.,Lower Secondary Level,At least once per month,0.13292,95,567,0.10495,0.16089
2013,30-45 y.,Lower Secondary Level,Seldom,0.54563,310,567,0.50461,0.58665
2013,30-45 y.,Lower Secondary Level,Never,0.28447,162,567,0.24730,0.32164
2013,30-45 y.,Upper Secondary Level,At least once per week,0.03080,157,3815,0.02531,0.03628
2013,30-45 y.,Upper Secondary Level,At least once per month,0.24205,965,3815,0.22846,0.25564
2013,30-45 y.,Upper Secondary Level,Seldom,0.61662,2252,3815,0.60119,0.63205
2013,30-45 y.,Upper Secondary Level,Never,0.10905,441,3815,0.09916,0.11895
2013,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.03656,42,864,0.02404,0.04909
2013,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.31286,302,864,0.28193,0.34380
2013,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.59542,469,864,0.56267,0.62817
2013,30-45 y.,Post-secondary Non-tertiary Level,Never,0.04838,51,864,0.03406,0.06270
2013,30-45 y.,First Stage of Tertiary Education,At least once per month,0.28287,156,446,0.24102,0.32471
2013,30-45 y.,First Stage of Tertiary Education,Seldom,0.61438,290,446,0.56916,0.65961
2013,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.07128,181,2023,0.06006,0.08249
2013,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.43810,871,2023,0.41647,0.45973
2013,30-45 y.,Second Stage of Tertiary Education,Seldom,0.46652,909,2023,0.44477,0.48826
2013,30-45 y.,Second Stage of Tertiary Education,Never,0.02293,62,2023,0.01640,0.02945
2013,46-65 y.,Primary Level,Never,0.48575,37,37,0.32248,0.64902
2013,46-65 y.,Lower Secondary Level,At least once per month,0.15699,70,555,0.12670,0.18729
2013,46-65 y.,Lower Secondary Level,Seldom,0.52260,315,555,0.48101,0.56419
2013,46-65 y.,Lower Secondary Level,Never,0.29569,170,555,0.25769,0.33369
2013,46-65 y.,Upper Secondary Level,At least once per week,0.02687,127,4592,0.02219,0.03155
2013,46-65 y.,Upper Secondary Level,At least once per month,0.22632,1066,4592,0.21421,0.23842
2013,46-65 y.,Upper Secondary Level,Seldom,0.60021,2754,4592,0.58604,0.61438
2013,46-65 y.,Upper Secondary Level,Never,0.14598,645,4592,0.13577,0.15620
2013,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.28419,169,574,0.24726,0.32112
2013,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.56202,350,574,0.52139,0.60264
2013,46-65 y.,Post-secondary Non-tertiary Level,Never,0.09522,55,574,0.07119,0.11925
2013,46-65 y.,First Stage of Tertiary Education,At least once per week,0.03924,34,775,0.02556,0.05292
2013,46-65 y.,First Stage of Tertiary Education,At least once per month,0.29412,230,775,0.26202,0.32622
2013,46-65 y.,First Stage of Tertiary Education,Seldom,0.61992,465,775,0.58572,0.65412
2013,46-65 y.,First Stage of Tertiary Education,Never,0.04645,46,775,0.03163,0.06128
2013,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.04648,119,2333,0.03793,0.05502
2013,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.38348,905,2333,0.36374,0.40321
2013,46-65 y.,Second Stage of Tertiary Education,Seldom,0.52099,1202,2333,0.50072,0.54127
2013,46-65 y.,Second Stage of Tertiary Education,Never,0.04892,107,2333,0.04016,0.05767
2013,66 and older,Lower Secondary Level,At least once per month,0.12291,101,699,0.09855,0.14727
2013,66 and older,Lower Secondary Level,Seldom,0.44917,327,699,0.41227,0.48607
2013,66 and older,Lower Secondary Level,Never,0.40222,271,699,0.36584,0.43860
2013,66 and older,Upper Secondary Level,At least once per week,0.03062,90,2521,0.02389,0.03735
2013,66 and older,Upper Secondary Level,At least once per month,0.21348,572,2521,0.19748,0.22948
2013,66 and older,Upper Secondary Level,Seldom,0.52420,1317,2521,0.50470,0.54370
2013,66 and older,Upper Secondary Level,Never,0.22915,542,2521,0.21274,0.24556
2013,66 and older,Post-secondary Non-tertiary Level,At least once per month,0.25306,31,82,0.15838,0.34774
2013,66 and older,Post-secondary Non-tertiary Level,Seldom,0.44221,51,82,0.33405,0.55036
2013,66 and older,First Stage of Tertiary Education,At least once per month,0.25437,101,324,0.20688,0.30187
2013,66 and older,First Stage of Tertiary Education,Seldom,0.50623,172,324,0.45171,0.56076
2013,66 and older,First Stage of Tertiary Education,Never,0.18122,51,324,0.13921,0.22323
2013,66 and older,Second Stage of Tertiary Education,At least once per week,0.07714,89,1144,0.06167,0.09261
2013,66 and older,Second Stage of Tertiary Education,At least once per month,0.39425,475,1144,0.36592,0.42258
2013,66 and older,Second Stage of Tertiary Education,Seldom,0.44711,499,1144,0.41829,0.47593
2013,66 and older,Second Stage of Tertiary Education,Never,0.07739,81,1144,0.06190,0.09288
2019,17-29 y.,No answer / don't know,At least once per week,0.06253,31,437,0.03980,0.08526
2019,17-29 y.,No answer / don't know,At least once per month,0.23605,98,437,0.19619,0.27591
2019,17-29 y.,No answer / don't know,Seldom,0.51667,231,437,0.46976,0.56357
2019,17-29 y.,No answer / don't know,Never,0.18051,77,437,0.14441,0.21662
2019,17-29 y.,Pre-primary Level,At least once per month,0.29127,113,292,0.23906,0.34347
2019,17-29 y.,Pre-primary Level,Seldom,0.56413,179,292,0.50716,0.62111
2019,17-29 y.,Primary Level,At least once per week,0.08621,49,388,0.05825,0.11417
2019,17-29 y.,Primary Level,At least once per month,0.30108,130,388,0.25538,0.34678
2019,17-29 y.,Primary Level,Seldom,0.42163,139,388,0.37243,0.47083
2019,17-29 y.,Primary Level,Never,0.18482,70,388,0.14615,0.22350
2019,17-29 y.,Lower Secondary Level,At least once per week,0.05996,70,930,0.04469,0.07522
2019,17-29 y.,Lower Secondary Level,At least once per month,0.22533,241,930,0.19847,0.25220
2019,17-29 y.,Lower Secondary Level,Seldom,0.54467,478,930,0.51264,0.57669
2019,17-29 y.,Lower Secondary Level,Never,0.16724,141,930,0.14324,0.19124
2019,17-29 y.,Upper Secondary Level,At least once per week,0.05118,115,1694,0.04068,0.06168
2019,17-29 y.,Upper Secondary Level,At least once per month,0.34488,609,1694,0.32224,0.36752
2019,17-29 y.,Upper Secondary Level,Seldom,0.54836,861,1694,0.52465,0.57207
2019,17-29 y.,Upper Secondary Level,Never,0.05326,109,1694,0.04256,0.06395
2019,17-29 y.,Post-secondary Non-tertiary Level,At least once per month,0.35462,117,265,0.29691,0.41232
2019,17-29 y.,Post-secondary Non-tertiary Level,Seldom,0.55410,148,265,0.49414,0.61406
2019,17-29 y.,First Stage of Tertiary Education,At least once per month,0.45913,31,31,0.28081,0.63746
2019,17-29 y.,Second Stage of Tertiary Education,At least once per week,0.03788,41,554,0.02197,0.05379
2019,17-29 y.,Second Stage of Tertiary Education,At least once per month,0.51802,280,554,0.47638,0.55967
2019,17-29 y.,Second Stage of Tertiary Education,Seldom,0.41796,233,554,0.37685,0.45907
2019,30-45 y.,No answer / don't know,At least once per month,0.27388,46,166,0.20584,0.34193
2019,30-45 y.,No answer / don't know,Seldom,0.40450,77,166,0.32961,0.47939
2019,30-45 y.,No answer / don't know,Never,0.28932,43,166,0.22013,0.35851
2019,30-45 y.,Primary Level,At least once per week,0.02117,79,720,0.01065,0.03169
2019,30-45 y.,Primary Level,At least once per month,0.15826,215,720,0.13158,0.18494
2019,30-45 y.,Primary Level,Seldom,0.57135,289,720,0.53518,0.60753
2019,30-45 y.,Primary Level,Never,0.24708,137,720,0.21556,0.27861
2019,30-45 y.,Lower Secondary Level,At least once per week,0.03037,64,805,0.01851,0.04223
2019,30-45 y.,Lower Secondary Level,At least once per month,0.27129,228,805,0.24055,0.30202
2019,30-45 y.,Lower Secondary Level,Seldom,0.51210,369,805,0.47755,0.54665
2019,30-45 y.,Lower Secondary Level,Never,0.18563,144,805,0.15876,0.21251
2019,30-45 y.,Upper Secondary Level,At least once per week,0.06872,198,2604,0.05900,0.07844
2019,30-45 y.,Upper Secondary Level,At least once per month,0.33284,868,2604,0.31474,0.35094
2019,30-45 y.,Upper Secondary Level,Seldom,0.51487,1297,2604,0.49567,0.53407
2019,30-45 y.,Upper Secondary Level,Never,0.08234,241,2604,0.07178,0.09290
2019,30-45 y.,Post-secondary Non-tertiary Level,At least once per week,0.06195,57,833,0.04557,0.07833
2019,30-45 y.,Post-secondary Non-tertiary Level,At least once per month,0.35707,301,833,0.32451,0.38962
2019,30-45 y.,Post-secondary Non-tertiary Level,Seldom,0.51622,422,833,0.48226,0.55018
2019,30-45 y.,Post-secondary Non-tertiary Level,Never,0.05863,53,833,0.04266,0.07459
2019,30-45 y.,First Stage of Tertiary Education,At least once per month,0.47136,155,317,0.41632,0.52639
2019,30-45 y.,First Stage of Tertiary Education,Seldom,0.44308,162,317,0.38831,0.49785
2019,30-45 y.,Second Stage of Tertiary Education,At least once per week,0.07788,200,2313,0.06695,0.08880
2019,30-45 y.,Second Stage of Tertiary Education,At least once per month,0.51456,1128,2313,0.49418,0.53493
2019,30-45 y.,Second Stage of Tertiary Education,Seldom,0.39335,905,2313,0.37344,0.41326
2019,30-45 y.,Second Stage of Tertiary Education,Never,0.01356,80,2313,0.00884,0.01827
2019,46-65 y.,No answer / don't know,At least once per month,0.16412,37,85,0.08491,0.24332
2019,46-65 y.,No answer / don't know,Seldom,0.62435,48,85,0.52078,0.72791
2019,46-65 y.,Primary Level,At least once per month,0.08734,72,313,0.05601,0.11867
2019,46-65 y.,Primary Level,Seldom,0.42954,132,313,0.37461,0.48446
2019,46-65 y.,Primary Level,Never,0.45053,109,313,0.39532,0.50574
2019,46-65 y.,Lower Secondary Level,At least once per week,0.04096,34,735,0.02662,0.05530
2019,46-65 y.,Lower Secondary Level,At least once per month,0.16672,127,735,0.13975,0.19368
2019,46-65 y.,Lower Secondary Level,Seldom,0.50444,383,735,0.46827,0.54061
2019,46-65 y.,Lower Secondary Level,Never,0.28680,191,735,0.25408,0.31952
2019,46-65 y.,Upper Secondary Level,At least once per week,0.03460,204,4732,0.02939,0.03981
2019,46-65 y.,Upper Secondary Level,At least once per month,0.27165,1378,4732,0.25897,0.28432
2019,46-65 y.,Upper Secondary Level,Seldom,0.57288,2653,4732,0.55879,0.58698
2019,46-65 y.,Upper Secondary Level,Never,0.11928,497,4732,0.11005,0.12852
2019,46-65 y.,Post-secondary Non-tertiary Level,At least once per week,0.02666,34,949,0.01641,0.03692
2019,46-65 y.,Post-secondary Non-tertiary Level,At least once per month,0.30723,341,949,0.27786,0.33660
2019,46-65 y.,Post-secondary Non-tertiary Level,Seldom,0.57881,511,949,0.54738,0.61024
2019,46-65 y.,Post-secondary Non-tertiary Level,Never,0.08660,63,949,0.06870,0.10451
2019,46-65 y.,First Stage of Tertiary Education,At least once per month,0.31057,326,835,0.27916,0.34197
2019,46-65 y.,First Stage of Tertiary Education,Seldom,0.62029,478,835,0.58735,0.65323
2019,46-65 y.,First Stage of Tertiary Education,Never,0.03516,31,835,0.02266,0.04766
2019,46-65 y.,Second Stage of Tertiary Education,At least once per week,0.05855,230,3202,0.05041,0.06668
2019,46-65 y.,Second Stage of Tertiary Education,At least once per month,0.41885,1456,3202,0.40176,0.43594
2019,46-65 y.,Second Stage of Tertiary Education,Seldom,0.48918,1418,3202,0.47186,0.50650
2019,46-65 y.,Second Stage of Tertiary Education,Never,0.03309,98,3202,0.02689,0.03928
2019,66 and older,Lower Secondary Level,At least once per month,0.18525,100,526,0.15201,0.21848
2019,66 and older,Lower Secondary Level,Seldom,0.47343,262,526,0.43072,0.51614
2019,66 and older,Lower Secondary Level,Never,0.31726,164,526,0.27745,0.35707
2019,66 and older,Upper Secondary Level,At least once per week,0.03666,113,2560,0.02938,0.04394
2019,66 and older,Upper Secondary Level,At least once per month,0.23623,676,2560,0.21977,0.25268
2019,66 and older,Upper Secondary Level,Seldom,0.51712,1303,2560,0.49775,0.53648
2019,66 and older,Upper Secondary Level,Never,0.20885,468,2560,0.19310,0.22460
2019,66 and older,Post-secondary Non-tertiary Level,At least once per month,0.25034,47,128,0.17499,0.32568
2019,66 and older,Post-secondary Non-tertiary Level,Seldom,0.50891,81,128,0.42197,0.59586
2019,66 and older,First Stage of Tertiary Education,At least once per month,0.26759,128,352,0.22128,0.31391
2019,66 and older,First Stage of Tertiary Education,Seldom,0.53536,181,352,0.48318,0.58753
2019,66 and older,First Stage of Tertiary Education,Never,0.16564,43,352,0.12675,0.20453
2019,66 and older,Second Stage of Tertiary Education,At least once per week,0.06297,119,1442,0.05043,0.07552
2019,66 and older,Second Stage of Tertiary Education,At least once per month,0.35701,612,1442,0.33227,0.38175
2019,66 and older,Second Stage of Tertiary Education,Seldom,0.46283,604,1442,0.43708,0.48857
2019,66 and older,Second Stage of Tertiary Education,Never,0.11333,107,1442,0.09696,0.12970
