year,age_gr,sampreg,mean,mean_lower_confidence,mean_upper_confidence,lower_quartile,boxplot_median,upper_quartile,lower_whisker,upper_whisker,median,median_lower_confidence,median_upper_confidence,n
2016,18-29 J.,Westdeutschland,6.076066205727937,6.030049559610871,6.122082851845002,4.0,7.0,8.0,0.0,10.0,7.0,7.0,8.0,3016.0
2016,18-29 J.,Ostdeutschland,5.416365689434074,5.31071273771192,5.522018641156229,4.0,6.0,7.0,0.0,10.0,6.0,6.0,7.0,608.0
2016,30-45 J.,Westdeutschland,6.366407381509307,6.336491945416523,6.396322817602091,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,5691.0
2016,30-45 J.,Ostdeutschland,6.27855175011027,6.218466694576575,6.338636805643965,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1384.0
2016,46-65 J.,Westdeutschland,6.464689538894523,6.436601761844744,6.492777315944301,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6626.0
2016,46-65 J.,Ostdeutschland,5.878334723982887,5.821305498805462,5.935363949160311,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,1858.0
2016,66 und älter,Westdeutschland,6.8508260459815205,6.813668544638063,6.8879835473249775,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,3497.0
2016,66 und älter,Ostdeutschland,6.485466633111126,6.428504255437796,6.542429010784456,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1167.0
2017,-1,Westdeutschland,,,,,,,,,,,,
2017,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2017,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2017,18-29 J.,Westdeutschland,6.160936622981868,6.12099505631296,6.200878189650776,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,3848.0
2017,18-29 J.,Ostdeutschland,5.541528277529745,5.451433189326547,5.631623365732944,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0,808.0
2017,30-45 J.,Westdeutschland,6.441506948326666,6.413798895870034,6.469215000783297,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6576.0
2017,30-45 J.,Ostdeutschland,6.203565631574106,6.149324549162103,6.257806713986109,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1656.0
2017,46-65 J.,Westdeutschland,6.504133157882782,6.478192326764657,6.530073989000907,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7909.0
2017,46-65 J.,Ostdeutschland,5.90228236848692,5.851915098311728,5.952649638662112,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,2210.0
2017,66 und älter,Westdeutschland,6.763004356106636,6.726711895667399,6.799296816545874,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3716.0
2017,66 und älter,Ostdeutschland,6.528094387006446,6.470043922224336,6.586144851788555,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1206.0
2018,-1,Westdeutschland,,,,,,,,,,,,
2018,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2018,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2018,18-29 J.,Westdeutschland,6.098389633656727,6.061152811488666,6.135626455824788,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,4126.0
2018,18-29 J.,Ostdeutschland,5.5720406138923995,5.4859722313726715,5.658108996412127,4.0,6.0,8.0,0.0,10.0,6.0,6.0,7.0,831.0
2018,30-45 J.,Westdeutschland,6.409581784619412,6.3823197858265965,6.436843783412228,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6521.0
2018,30-45 J.,Ostdeutschland,6.2420713572645194,6.188257128182218,6.295885586346821,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1651.0
2018,46-65 J.,Westdeutschland,6.4806674343498925,6.4550493725564815,6.506285496143303,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,7840.0
2018,46-65 J.,Ostdeutschland,5.91816020405797,5.868365658155236,5.967954749960704,5.0,6.0,8.0,0.5,10.0,6.0,5.0,6.0,2172.0
2018,66 und älter,Westdeutschland,6.778256113895759,6.742414083404201,6.814098144387318,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3740.0
2018,66 und älter,Ostdeutschland,6.296322443731223,6.237323936606451,6.355320950855996,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,1236.0
2019,-1,Westdeutschland,,,,,,,,,,,,
2019,unter 18 J.,-2,,,,,,,,,,,,
2019,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2019,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2019,18-29 J.,-2,,,,,,,,,,,,
2019,18-29 J.,Westdeutschland,6.27335048126588,6.233206853706539,6.313494108825221,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,3698.0
2019,18-29 J.,Ostdeutschland,5.977451695562409,5.887543937797114,6.067359453327704,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,738.0
2019,30-45 J.,-2,,,,,,,,,,,,
2019,30-45 J.,Westdeutschland,6.6393170249146225,6.612093084615136,6.666540965214109,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6162.0
2019,30-45 J.,Ostdeutschland,6.692063144210513,6.639164330972347,6.7449619574486785,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1559.0
2019,46-65 J.,-2,,,,,,,,,,,,
2019,46-65 J.,Westdeutschland,6.693435878542107,6.66960337363647,6.717268383447744,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8502.0
2019,46-65 J.,Ostdeutschland,6.065060908138301,6.01734337350529,6.1127784427713125,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,2334.0
2019,66 und älter,-2,,,,,,,,,,,,
2019,66 und älter,Westdeutschland,6.985005745869831,6.949274133286087,7.020737358453575,6.0,8.0,9.0,1.5,10.0,8.0,8.0,9.0,3852.0
2019,66 und älter,Ostdeutschland,6.420671637471049,6.361781873843002,6.479561401099096,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1289.0
2020,-1,Westdeutschland,,,,,,,,,,,,
2020,-1,Ostdeutschland,,,,,,,,,,,,
2020,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2020,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2020,18-29 J.,Westdeutschland,6.208118677360972,6.171419146074879,6.2448182086470645,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0249999999999995,4195.0
2020,18-29 J.,Ostdeutschland,5.925790339149473,5.836696724426571,6.014883953872375,4.0,6.0,8.0,0.0,10.0,6.0,5.0,6.0,737.0
2020,30-45 J.,Westdeutschland,6.566926005963688,6.539789187178765,6.594062824748611,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,6523.0
2020,30-45 J.,Ostdeutschland,6.589948249468924,6.53490416635312,6.644992332584729,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1547.0
2020,46-65 J.,Westdeutschland,6.584432673030149,6.559576351624672,6.609288994435625,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,8094.0
2020,46-65 J.,Ostdeutschland,6.355009721267678,6.306050901005678,6.403968541529679,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2161.0
2020,66 und älter,Westdeutschland,6.932218805445327,6.896190354377573,6.968247256513081,5.0,7.0,9.0,0.0,10.0,7.0,6.0,7.0,3623.0
2020,66 und älter,Ostdeutschland,6.724033680274432,6.670254034646862,6.7778133259020015,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1234.0
2021,-1,Westdeutschland,,,,,,,,,,,,
2021,-1,Ostdeutschland,,,,,,,,,,,,
2021,unter 18 J.,Westdeutschland,,,,,,,,,,,,
2021,unter 18 J.,Ostdeutschland,,,,,,,,,,,,
2021,18-29 J.,Westdeutschland,6.510668815831416,6.464212723558476,6.557124908104355,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,2596.0
2021,18-29 J.,Ostdeutschland,6.200496577075783,6.085026950024648,6.315966204126918,5.0,7.0,8.0,0.5,10.0,7.0,7.0,8.0,451.0
2021,30-45 J.,Westdeutschland,6.746100041692721,6.712217070943253,6.779983012442188,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,4136.0
2021,30-45 J.,Ostdeutschland,6.922317839569897,6.859784748185352,6.984850930954441,6.0,7.0,8.0,3.0,10.0,7.0,6.0,7.0,1051.0
2021,46-65 J.,Westdeutschland,6.884032407507559,6.854705170103979,6.9133596449111385,5.0,7.0,8.0,0.5,10.0,7.0,6.0,7.0,5705.0
2021,46-65 J.,Ostdeutschland,6.642044945610603,6.582791044542848,6.701298846678359,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,1480.0
2021,66 und älter,Westdeutschland,7.230811954853218,7.19006638395469,7.271557525751746,6.0,8.0,9.0,1.5,10.0,8.0,8.0,8.0,2707.0
2021,66 und älter,Ostdeutschland,6.7342388707992145,6.66535741707817,6.8031203245202585,5.0,7.0,8.0,0.5,10.0,7.0,7.0,7.0,854.0
