year,hhtyp,sampreg,hlf0291,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2014,Other Combinations,West,Yes,0.25736,36,232,0.20099,0.31374
2014,Other Combinations,West,No,0.74264,196,232,0.68626,0.79901
2015,Single-person household,West,Yes,0.03288,71,2754,0.02622,0.03955
2015,Single-person household,West,No,0.96712,2683,2754,0.96045,0.97378
2015,Single-person household,East,No,0.96904,846,846,0.95736,0.98072
2015,Couple without children,West,Yes,0.04300,126,3309,0.03609,0.04992
2015,Couple without children,West,No,0.95700,3183,3309,0.95008,0.96391
2015,Couple without children,East,Yes,0.06709,71,1067,0.05207,0.08211
2015,Couple without children,East,No,0.93291,996,1067,0.91789,0.94793
2015,Single parent,West,Yes,0.05905,48,1348,0.04647,0.07164
2015,Single parent,West,No,0.94095,1300,1348,0.92836,0.95353
2015,Single parent,East,No,0.94045,347,347,0.91551,0.96539
2015,Couple with children,West,Yes,0.02672,119,4741,0.02213,0.03131
2015,Couple with children,West,No,0.97328,4622,4741,0.96869,0.97787
2015,Couple with children,East,No,0.98567,895,895,0.97788,0.99346
2015,Multi-generational household,West,No,0.76603,91,91,0.67856,0.85350
2015,Other Combinations,West,Yes,0.23936,38,216,0.18233,0.29640
2015,Other Combinations,West,No,0.76064,178,216,0.70360,0.81767
2016,Single-person household,West,Yes,0.03724,81,2866,0.03030,0.04417
2016,Single-person household,West,No,0.96273,2785,2866,0.95579,0.96966
2016,Single-person household,East,No,0.96720,908,908,0.95561,0.97879
2016,Couple without children,West,Yes,0.05248,143,3134,0.04467,0.06029
2016,Couple without children,West,No,0.94682,2991,3134,0.93897,0.95468
2016,Couple without children,East,Yes,0.05973,62,1024,0.04521,0.07426
2016,Couple without children,East,No,0.94027,962,1024,0.92574,0.95479
2016,Single parent,West,Yes,0.06831,63,1324,0.05472,0.08191
2016,Single parent,West,No,0.93169,1261,1324,0.91809,0.94528
2016,Single parent,East,No,0.95080,360,360,0.92842,0.97317
2016,Couple with children,West,Yes,0.03276,206,5171,0.02791,0.03761
2016,Couple with children,West,No,0.96719,4965,5171,0.96234,0.97205
2016,Couple with children,East,Yes,0.02170,45,1031,0.01280,0.03060
2016,Couple with children,East,No,0.97825,986,1031,0.96935,0.98716
2016,Multi-generational household,West,Yes,0.16777,31,114,0.09888,0.23667
2016,Multi-generational household,West,No,0.83223,83,114,0.76333,0.90112
2016,Other Combinations,West,Yes,0.24076,48,329,0.19449,0.28703
2016,Other Combinations,West,No,0.75871,281,329,0.71240,0.80501
2016,Other Combinations,East,No,0.74432,42,42,0.61078,0.87785
2017,Single-person household,West,Yes,0.03615,82,3239,0.02972,0.04257
2017,Single-person household,West,No,0.96383,3157,3239,0.95740,0.97026
2017,Single-person household,East,Yes,0.04251,32,1053,0.03032,0.05470
2017,Single-person household,East,No,0.95749,1021,1053,0.94530,0.96968
2017,Couple without children,West,Yes,0.05474,153,3568,0.04727,0.06220
2017,Couple without children,West,No,0.94442,3415,3568,0.93690,0.95194
2017,Couple without children,East,Yes,0.06545,70,1142,0.05110,0.07980
2017,Couple without children,East,No,0.93455,1072,1142,0.92020,0.94890
2017,Single parent,West,Yes,0.06392,70,1384,0.05103,0.07681
2017,Single parent,West,No,0.93370,1314,1384,0.92058,0.94681
2017,Single parent,East,No,0.95974,364,364,0.93952,0.97996
2017,Couple with children,West,Yes,0.02960,206,5690,0.02519,0.03400
2017,Couple with children,West,No,0.97038,5484,5690,0.96598,0.97479
2017,Couple with children,East,Yes,0.02696,49,1139,0.01755,0.03637
2017,Couple with children,East,No,0.97304,1090,1139,0.96363,0.98245
2017,Multi-generational household,West,Yes,0.34001,35,135,0.25981,0.42022
2017,Multi-generational household,West,No,0.65999,100,135,0.57978,0.74019
2017,Other Combinations,West,Yes,0.15194,49,454,0.11888,0.18500
2017,Other Combinations,West,No,0.84151,405,454,0.80788,0.87515
2017,Other Combinations,East,No,0.69901,48,48,0.56787,0.83015
2018,Single-person household,West,Yes,0.04108,104,3368,0.03437,0.04778
2018,Single-person household,West,No,0.95892,3264,3368,0.95222,0.96563
2018,Single-person household,East,Yes,0.03482,35,1092,0.02394,0.04570
2018,Single-person household,East,No,0.96518,1057,1092,0.95430,0.97606
2018,Couple without children,West,Yes,0.06218,172,3496,0.05417,0.07018
2018,Couple without children,West,No,0.93777,3324,3496,0.92976,0.94578
2018,Couple without children,East,Yes,0.05841,70,1140,0.04479,0.07203
2018,Couple without children,East,No,0.94131,1070,1140,0.92765,0.95496
2018,Single parent,West,Yes,0.05367,68,1365,0.04171,0.06563
2018,Single parent,West,No,0.94539,1297,1365,0.93333,0.95745
2018,Single parent,East,No,0.96520,355,355,0.94611,0.98429
2018,Couple with children,West,Yes,0.02801,226,5371,0.02360,0.03243
2018,Couple with children,West,No,0.97199,5145,5371,0.96757,0.97640
2018,Couple with children,East,Yes,0.02451,46,1096,0.01535,0.03367
2018,Couple with children,East,No,0.97549,1050,1096,0.96633,0.98465
2018,Multi-generational household,West,Yes,0.24782,43,134,0.17444,0.32120
2018,Multi-generational household,West,No,0.75218,91,134,0.67880,0.82556
2018,Other Combinations,West,Yes,0.19477,54,362,0.15392,0.23563
2018,Other Combinations,West,No,0.80523,308,362,0.76437,0.84608
2018,Other Combinations,East,No,0.62779,35,35,0.46530,0.79028
2019,Single-person household,West,Yes,0.03904,100,3486,0.03261,0.04548
2019,Single-person household,West,No,0.96096,3386,3486,0.95452,0.96739
2019,Single-person household,East,No,0.97152,1043,1043,0.96142,0.98162
2019,Couple without children,West,Yes,0.06295,187,3891,0.05531,0.07058
2019,Couple without children,West,No,0.93699,3704,3891,0.92936,0.94463
2019,Couple without children,East,Yes,0.08209,87,1267,0.06696,0.09721
2019,Couple without children,East,No,0.91791,1180,1267,0.90279,0.93304
2019,Single parent,West,Yes,0.06576,67,1258,0.05206,0.07947
2019,Single parent,West,No,0.93424,1191,1258,0.92053,0.94794
2019,Single parent,East,No,0.96341,340,340,0.94343,0.98340
2019,Couple with children,West,Yes,0.02936,208,5387,0.02485,0.03387
2019,Couple with children,West,No,0.97064,5179,5387,0.96613,0.97515
2019,Couple with children,East,Yes,0.02844,40,1137,0.01878,0.03811
2019,Couple with children,East,No,0.97156,1097,1137,0.96189,0.98122
2019,Multi-generational household,West,Yes,0.36670,33,113,0.27745,0.45595
2019,Multi-generational household,West,No,0.63330,80,113,0.54405,0.72255
2019,Other Combinations,West,Yes,0.13646,45,322,0.09890,0.17401
2019,Other Combinations,West,No,0.86354,277,322,0.82599,0.90110
2019,Other Combinations,East,No,0.66006,38,38,0.50743,0.81270
2020,Single-person household,West,Yes,0.03888,100,4204,0.03304,0.04472
2020,Single-person household,West,No,0.95942,4104,4204,0.95346,0.96539
2020,Single-person household,East,Yes,0.05262,40,1134,0.03961,0.06562
2020,Single-person household,East,No,0.94625,1094,1134,0.93311,0.95938
2020,Couple without children,West,Yes,0.06336,174,3979,0.05579,0.07093
2020,Couple without children,West,No,0.93455,3805,3979,0.92687,0.94224
2020,Couple without children,East,Yes,0.07563,80,1191,0.06061,0.09066
2020,Couple without children,East,No,0.92393,1111,1191,0.90886,0.93899
2020,Single parent,West,Yes,0.07633,67,1248,0.06159,0.09106
2020,Single parent,West,No,0.92100,1181,1248,0.90603,0.93598
2020,Single parent,East,No,0.96102,330,330,0.94010,0.98193
2020,Couple with children,West,Yes,0.02462,202,5481,0.02052,0.02873
2020,Couple with children,West,No,0.97125,5279,5481,0.96683,0.97568
2020,Couple with children,East,Yes,0.03816,46,1076,0.02671,0.04961
2020,Couple with children,East,No,0.96173,1030,1076,0.95026,0.97320
2020,Multi-generational household,West,Yes,0.31992,32,120,0.23611,0.40373
2020,Multi-generational household,West,No,0.68008,88,120,0.59627,0.76389
2020,Other Combinations,West,Yes,0.19161,48,424,0.15410,0.22911
2020,Other Combinations,West,No,0.80743,376,424,0.76985,0.84501
2020,Other Combinations,East,No,0.84004,44,44,0.73047,0.94961
2021,Single-person household,West,Yes,0.04124,71,2762,0.03383,0.04866
2021,Single-person household,West,No,0.95610,2691,2762,0.94846,0.96375
2021,Single-person household,East,Yes,0.04785,31,763,0.03269,0.06301
2021,Single-person household,East,No,0.94877,732,763,0.93311,0.96442
2021,Couple without children,West,Yes,0.07220,145,2659,0.06236,0.08203
2021,Couple without children,West,No,0.92780,2514,2659,0.91797,0.93764
2021,Couple without children,East,Yes,0.08202,61,825,0.06328,0.10075
2021,Couple without children,East,No,0.91798,764,825,0.89925,0.93672
2021,Single parent,West,Yes,0.08553,48,768,0.06574,0.10533
2021,Single parent,West,No,0.91447,720,768,0.89467,0.93426
2021,Single parent,East,No,0.90959,240,240,0.87323,0.94595
2021,Couple with children,West,Yes,0.03765,195,3353,0.03121,0.04409
2021,Couple with children,West,No,0.96191,3158,3353,0.95543,0.96839
2021,Couple with children,East,Yes,0.03954,35,656,0.02462,0.05447
2021,Couple with children,East,No,0.96046,621,656,0.94553,0.97538
2021,Multi-generational household,West,No,0.79688,50,50,0.68423,0.90953
2021,Other Combinations,West,Yes,0.18485,42,303,0.14107,0.22863
2021,Other Combinations,West,No,0.81378,261,303,0.76988,0.85769
2021,Other Combinations,East,No,0.69671,39,39,0.55055,0.84286
2022,Single-person household,West,Yes,0.04424,120,4503,0.03824,0.05025
2022,Single-person household,West,No,0.95165,4383,4503,0.94539,0.95792
2022,Single-person household,East,Yes,0.06087,51,1320,0.04797,0.07378
2022,Single-person household,East,No,0.93216,1269,1320,0.91859,0.94574
2022,Couple without children,West,Yes,0.06754,195,4513,0.06022,0.07487
2022,Couple without children,West,No,0.92907,4318,4513,0.92158,0.93656
2022,Couple without children,East,Yes,0.08535,81,1262,0.06993,0.10077
2022,Couple without children,East,No,0.90858,1181,1262,0.89267,0.92449
2022,Single parent,West,Yes,0.06404,57,909,0.04812,0.07996
2022,Single parent,West,No,0.93579,852,909,0.91984,0.95173
2022,Single parent,East,No,0.95820,305,305,0.93571,0.98070
2022,Couple with children,West,Yes,0.03569,223,4714,0.03040,0.04099
2022,Couple with children,West,No,0.96299,4491,4714,0.95760,0.96838
2022,Couple with children,East,Yes,0.04417,48,1113,0.03209,0.05625
2022,Couple with children,East,No,0.95246,1065,1113,0.93995,0.96496
2022,Multi-generational household,West,No,0.63190,54,54,0.50206,0.76175
2022,Other Combinations,West,Yes,0.10029,65,951,0.08119,0.11940
2022,Other Combinations,West,No,0.89368,886,951,0.87408,0.91328
2022,Other Combinations,East,No,0.89702,210,210,0.85581,0.93822
