"ple0012","year","bildungsniveau","migback","n","percent","lower_confidence_percent","upper_confidence_percent"
"Ja","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2017","AkademikerIn","kein Migrationshintergrund","332","0.0698819126985278","0.0628544913287445","0.076909334068311"
"Ja","2017","AkademikerIn","direkter Migrationshintergrund","42","0.0447859959195961","0.0329697011016833","0.0566022907375089"
"Ja","2017","AkademikerIn","indirekter Migrationshintergrund","6","0.0175195182265032","0.00220700128750432","0.0328320351655022"
"Ja","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","(noch) kein Abschluss","kein Migrationshintergrund","460","0.948383326163508","0.928672157559351","0.968094494767666"
"Nein","2017","(noch) kein Abschluss","direkter Migrationshintergrund","297","","",""
"Nein","2017","(noch) kein Abschluss","indirekter Migrationshintergrund","120","","",""
"Nein","2017","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","Hauptschule","kein Migrationshintergrund","4568","0.856289922859368","0.846806296380776","0.865773549337959"
"Nein","2017","Hauptschule","direkter Migrationshintergrund","1409","","",""
"Nein","2017","Hauptschule","indirekter Migrationshintergrund","359","0.967028008809642","0.948882517354583","0.985173500264702"
"Nein","2017","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","Realschule","kein Migrationshintergrund","5740","0.921901159810316","0.915217765416034","0.928584554204597"
"Nein","2017","Realschule","direkter Migrationshintergrund","328","0.948333425630851","0.924630003522887","0.972036847738815"
"Nein","2017","Realschule","indirekter Migrationshintergrund","396","0.976603524568738","0.961989778970632","0.991217270166843"
"Nein","2017","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","(Fach-)Abitur","kein Migrationshintergrund","2581","","",""
"Nein","2017","(Fach-)Abitur","direkter Migrationshintergrund","1030","","",""
"Nein","2017","(Fach-)Abitur","indirekter Migrationshintergrund","373","0.986469212808836","0.97485313286192","0.998085292755753"
"Nein","2017","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2017","AkademikerIn","kein Migrationshintergrund","4724","0.930118087301472","0.923090665931689","0.937145508671255"
"Nein","2017","AkademikerIn","direkter Migrationshintergrund","1135","","",""
"Nein","2017","AkademikerIn","indirekter Migrationshintergrund","276","","",""
"Nein","2017","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Ja","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Ja","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","Realschule","kein Migrationshintergrund","","","",""
"Ja","2018","Realschule","direkter Migrationshintergrund","","","",""
"Ja","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Ja","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Ja","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Ja","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nein","2018","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","Hauptschule","kein Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","direkter Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","indirekter Migrationshintergrund","","","",""
"Nein","2018","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","Realschule","kein Migrationshintergrund","","","",""
"Nein","2018","Realschule","direkter Migrationshintergrund","","","",""
"Nein","2018","Realschule","indirekter Migrationshintergrund","","","",""
"Nein","2018","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nein","2018","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2018","AkademikerIn","kein Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","direkter Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","indirekter Migrationshintergrund","","","",""
"Nein","2018","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","(noch) kein Abschluss","kein Migrationshintergrund","25","","",""
"Ja","2019","(noch) kein Abschluss","direkter Migrationshintergrund","31","0.140437695546708","0.09952211341895","0.181353277674465"
"Ja","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","4","0.030298177083156","-0.00102937975781365","0.0616257339241257"
"Ja","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","Hauptschule","kein Migrationshintergrund","641","0.145450922844611","0.135344812665534","0.155557033023687"
"Ja","2019","Hauptschule","direkter Migrationshintergrund","113","","",""
"Ja","2019","Hauptschule","indirekter Migrationshintergrund","21","","",""
"Ja","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","Realschule","kein Migrationshintergrund","453","0.0808027465953872","0.0739382540469759","0.0876672391437985"
"Ja","2019","Realschule","direkter Migrationshintergrund","9","0.0538664205840105","0.0269883102343966","0.0807445309336244"
"Ja","2019","Realschule","indirekter Migrationshintergrund","22","","",""
"Ja","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","(Fach-)Abitur","kein Migrationshintergrund","102","","",""
"Ja","2019","(Fach-)Abitur","direkter Migrationshintergrund","53","0.0795740285029715","0.061753879340992","0.0973941776649511"
"Ja","2019","(Fach-)Abitur","indirekter Migrationshintergrund","8","0.0279382644769317","0.0116660516381817","0.0442104773156817"
"Ja","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Ja","2019","AkademikerIn","kein Migrationshintergrund","365","0.0655767196308981","0.059079412785703","0.0720740264760932"
"Ja","2019","AkademikerIn","direkter Migrationshintergrund","52","0.0571664778119698","0.0432429050144019","0.0710900506095378"
"Ja","2019","AkademikerIn","indirekter Migrationshintergrund","12","","",""
"Ja","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","(noch) kein Abschluss","kein Migrationshintergrund","361","0.937075853602054","0.912851595858653","0.961300111345454"
"Nein","2019","(noch) kein Abschluss","direkter Migrationshintergrund","246","","",""
"Nein","2019","(noch) kein Abschluss","indirekter Migrationshintergrund","111","","",""
"Nein","2019","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","Hauptschule","kein Migrationshintergrund","4034","0.854549077155389","0.844442966976313","0.864655187334466"
"Nein","2019","Hauptschule","direkter Migrationshintergrund","1096","","",""
"Nein","2019","Hauptschule","indirekter Migrationshintergrund","316","0.920103955264046","0.891156244182495","0.949051666345597"
"Nein","2019","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","Realschule","kein Migrationshintergrund","5602","0.919197253404613","0.912332760856202","0.926061745953024"
"Nein","2019","Realschule","direkter Migrationshintergrund","262","","",""
"Nein","2019","Realschule","indirekter Migrationshintergrund","411","0.972976852041394","0.957703886691128","0.98824981739166"
"Nein","2019","Realschule","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","(Fach-)Abitur","kein Migrationshintergrund","2782","","",""
"Nein","2019","(Fach-)Abitur","direkter Migrationshintergrund","833","0.920425971497028","0.902605822335049","0.938246120659008"
"Nein","2019","(Fach-)Abitur","indirekter Migrationshintergrund","386","0.972061735523068","0.955789522684318","0.988333948361818"
"Nein","2019","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","",""
"Nein","2019","AkademikerIn","kein Migrationshintergrund","5211","0.934423280369102","0.927925973523907","0.940920587214297"
"Nein","2019","AkademikerIn","direkter Migrationshintergrund","1016","","",""
"Nein","2019","AkademikerIn","indirekter Migrationshintergrund","392","0.984727215917864","0.972768777124612","0.996685654711117"
"Nein","2019","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","",""
