"year","bildungsniveau","migback","mean","median","n","ptile10","ptile25","ptile75","ptile90","ptile99","lowerci_mean","upperci_mean","min","max","lowerci_median","upperci_median"
"1999","AkademikerIn","direkter Migrationshintergrund","19.69","11.5","61","4","10","30","42","90","14.68","24.7","1","90","10","20"
"1999","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"1999","AkademikerIn","kein Migrationshintergrund","23.09","19.5","719","5","10","30","50","80","21.69","24.49","1","99","15","20"
"1999","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1999","Hauptschule","direkter Migrationshintergrund","18.06","14.5","190","4","6","24","40","80","15.92","20.2","1","90","12","16"
"1999","Hauptschule","indirekter Migrationshintergrund","16.58","13.5","49","3","7","20","30","60","11.95","21.21","3","95","10","20"
"1999","Hauptschule","kein Migrationshintergrund","19.56","14.5","840","4","8","24","40","90","18.42","20.7","1","99","15","15"
"1999","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"1999","Realschule","direkter Migrationshintergrund","13.18","9","35","5","7","18","30","40","9.97","16.39","2","40","8","15"
"1999","Realschule","indirekter Migrationshintergrund","14.69","9.5","36","4","4","20","30","55","10.96","18.42","2","55","9","20"
"1999","Realschule","kein Migrationshintergrund","18.02","12.5","1043","4","8","20","40","80","17.04","19","1","99","12","15"
"1999","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","direkter Migrationshintergrund","17.92","12.5","107","6","10","20","40","80","14.96","20.88","1","90","12","17"
"2000","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2000","(Fach-)Abitur","kein Migrationshintergrund","18.48","12.5","472","4","7","22","40","90","16.9","20.06","1","99","11","15"
"2000","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2000","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2000","AkademikerIn","direkter Migrationshintergrund","20.9","14.5","94","4","8","28","42","90","16.99","24.81","2","99","10","20"
"2000","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2000","AkademikerIn","kein Migrationshintergrund","22.32","15.5","1254","5","10","30","45","99","21.26","23.38","1","99","15","16"
"2000","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2000","Hauptschule","direkter Migrationshintergrund","16.16","9.5","258","4","8","20","33","70","14.4","17.92","2","99","10","15"
"2000","Hauptschule","indirekter Migrationshintergrund","14.27","9.5","67","5","8","18","26","72","10.59","17.95","2","86","10","15"
"2000","Hauptschule","kein Migrationshintergrund","19.63","14.5","1387","5","8","25","40","90","18.71","20.55","1","99","14","15"
"2000","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2000","Realschule","direkter Migrationshintergrund","17.15","11.5","62","4","6","20","35","80","13.28","21.02","2","80","9","15"
"2000","Realschule","indirekter Migrationshintergrund","12.64","9","64","3","4","20","22","45","9.19","16.09","1","80","8","10"
"2000","Realschule","kein Migrationshintergrund","17.54","11.5","1748","5","8","20","38","85","16.79","18.29","1","99","12","14"
"2000","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2001","(Fach-)Abitur","direkter Migrationshintergrund","20.36","14.5","97","5","8","25","45","80","17.04","23.68","2","80","12","20"
"2001","(Fach-)Abitur","indirekter Migrationshintergrund","21.13","9.5","32","5","8","30","60","76","14.26","28","2","76","8","22"
"2001","(Fach-)Abitur","kein Migrationshintergrund","17.23","12.5","443","4","8","20","30","80","15.64","18.82","1","99","10","15"
"2001","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2001","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2001","AkademikerIn","direkter Migrationshintergrund","20.78","14.5","97","3","6","30","60","80","16.83","24.73","1","90","10","20"
"2001","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2001","AkademikerIn","kein Migrationshintergrund","21.96","16.5","1189","5","10","30","45","80","20.9","23.02","1","99","15","16"
"2001","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2001","Hauptschule","direkter Migrationshintergrund","17.85","14.5","272","5","10","20","35","90","16.08","19.62","1","99","12","16"
"2001","Hauptschule","indirekter Migrationshintergrund","22.25","15.5","54","8","10","25","40","80","18.04","26.46","3","80","12","20"
"2001","Hauptschule","kein Migrationshintergrund","18.97","14.5","1192","5","8","22","40","90","18.03","19.91","1","99","14","15"
"2001","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2001","Realschule","direkter Migrationshintergrund","16.32","12.5","58","3","6","24","30","99","11.74","20.9","1","99","10","20"
"2001","Realschule","indirekter Migrationshintergrund","17.64","11","59","3","5","25","40","70","13.64","21.64","2","70","10","17"
"2001","Realschule","kein Migrationshintergrund","16.83","11.5","1716","5","8","20","40","70","16.15","17.51","1","99","10","12"
"2001","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2002","(Fach-)Abitur","direkter Migrationshintergrund","18.82","14.5","77","3","7","30","40","90","15.01","22.63","2","90","10","19"
"2002","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2002","(Fach-)Abitur","kein Migrationshintergrund","17.83","11.5","538","4","7","23","40","80","16.35","19.31","1","99","10","15"
"2002","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2002","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2002","AkademikerIn","direkter Migrationshintergrund","18.18","9.5","112","3","7","20","40","82","14.26","22.1","2","99","10","18"
"2002","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2002","AkademikerIn","kein Migrationshintergrund","21.06","14.5","1552","5","8","29","45","90","20.05","22.07","1","99","15","18"
"2002","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2002","Hauptschule","direkter Migrationshintergrund","16.81","11","200","4","8","20","30","99","14.65","18.97","2","99","10","15"
"2002","Hauptschule","indirekter Migrationshintergrund","16.03","9","51","3","3","20","26","99","11.44","20.62","2","99","10","13"
"2002","Hauptschule","kein Migrationshintergrund","19.37","14.5","1040","5","10","24","40","90","18.39","20.35","1","99","13","15"
"2002","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2002","Realschule","direkter Migrationshintergrund","16.9","9.5","50","5","9","19","47","75","11.99","21.81","2","75","10","18"
"2002","Realschule","indirekter Migrationshintergrund","19.04","13.5","62","5","8","20","60","60","15.64","22.44","1","60","9","15"
"2002","Realschule","kein Migrationshintergrund","18.24","11.5","1701","4","7","20","40","99","17.45","19.03","1","99","10","12"
"2002","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","direkter Migrationshintergrund","15.84","10.5","85","2","8","18","32","99","12.32","19.36","2","99","10","15"
"2003","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2003","(Fach-)Abitur","kein Migrationshintergrund","16.09","9.5","538","3","5","20","35","90","14.74","17.44","1","99","10","12"
"2003","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2003","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","AkademikerIn","direkter Migrationshintergrund","17.37","11.5","100","5","9","20","30","90","14.01","20.73","1","90","10","16"
"2003","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2003","AkademikerIn","kein Migrationshintergrund","20.73","15.5","1426","5","10","25","40","88","19.74","21.72","1","99","15","18"
"2003","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","Hauptschule","direkter Migrationshintergrund","17.92","11","163","4","8","20","35","99","15.61","20.23","2","99","10","16"
"2003","Hauptschule","indirekter Migrationshintergrund","14.77","9.5","44","2","5","20","35","60","10.46","19.08","2","60","10","19"
"2003","Hauptschule","kein Migrationshintergrund","18.27","11.5","996","4","8","20","40","90","17.26","19.28","1","99","12","15"
"2003","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2003","Realschule","direkter Migrationshintergrund","18.71","14.5","44","5","10","28","35","60","14.49","22.93","3","60","10","20"
"2003","Realschule","indirekter Migrationshintergrund","15.45","13.5","64","5","10","20","25","40","12.44","18.46","1","80","10","16"
"2003","Realschule","kein Migrationshintergrund","16.8","11.5","1640","4","6","20","40","80","16.04","17.56","1","99","10","12"
"2003","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","direkter Migrationshintergrund","15.98","11","78","4","6","18","29","99","12.33","19.63","1","99","10","16"
"2004","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2004","(Fach-)Abitur","kein Migrationshintergrund","16.54","9.5","513","4","8","20","35","84","15.06","18.02","1","99","10","15"
"2004","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2004","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","AkademikerIn","direkter Migrationshintergrund","17.04","13","85","6","8","20","38","60","14.06","20.02","2","80","10","18"
"2004","AkademikerIn","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2004","AkademikerIn","kein Migrationshintergrund","21.08","14.5","1361","5","10","25","40","99","20.08","22.08","1","99","15","16"
"2004","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","Hauptschule","direkter Migrationshintergrund","14.8","11","170","4","8","20","30","50","12.86","16.74","1","95","10","15"
"2004","Hauptschule","indirekter Migrationshintergrund","14.01","9","51","3","5","20","34","48","9.63","18.39","1","99","8","12"
"2004","Hauptschule","kein Migrationshintergrund","18.68","14.5","940","4","8","20","40","80","17.59","19.77","1","99","13","15"
"2004","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2004","Realschule","direkter Migrationshintergrund","10.18","4.5","45","2","4","12","32","45","6.53","13.83","2","45","5","10"
"2004","Realschule","indirekter Migrationshintergrund","20.21","11","59","2","5","20","60","99","14.67","25.75","2","99","10","20"
"2004","Realschule","kein Migrationshintergrund","17.2","11.5","1649","4","7","20","40","90","16.45","17.95","1","99","10","12"
"2004","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","(Fach-)Abitur","direkter Migrationshintergrund","16.43","11.5","80","4","6","20","40","78","13.03","19.83","2","99","10","15"
"2005","(Fach-)Abitur","indirekter Migrationshintergrund","14.24","6.5","31","3","4","20","32","57","9.25","19.23","2","57","8","20"
"2005","(Fach-)Abitur","kein Migrationshintergrund","14.78","9.5","485","3","6","20","30","80","13.4","16.16","1","99","10","12"
"2005","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2005","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","AkademikerIn","direkter Migrationshintergrund","19.79","14.5","78","5","6","24","40","99","15.36","24.22","2","99","10","20"
"2005","AkademikerIn","indirekter Migrationshintergrund","18.89","14.5","33","8","10","20","40","42","14.27","23.51","1","60","10","20"
"2005","AkademikerIn","kein Migrationshintergrund","22.4","14.5","1266","5","10","30","50","99","21.33","23.47","1","99","15","15"
"2005","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","Hauptschule","direkter Migrationshintergrund","17.58","11.5","161","5","8","25","40","50","15.36","19.8","1","99","10","16"
"2005","Hauptschule","indirekter Migrationshintergrund","14.46","11","52","4","5","20","35","52","11.51","17.41","2","52","10","16"
"2005","Hauptschule","kein Migrationshintergrund","18.51","11.5","875","4","8","24","40","80","17.42","19.6","1","99","12","15"
"2005","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2005","Realschule","direkter Migrationshintergrund","17.33","9.5","40","3","5","22","40","99","11.5","23.16","1","99","10","20"
"2005","Realschule","indirekter Migrationshintergrund","17.4","9.5","60","2","6","20","45","90","13.03","21.77","1","90","9","20"
"2005","Realschule","kein Migrationshintergrund","17.45","11.5","1507","4","8","20","40","90","16.61","18.29","1","99","10","12"
"2005","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","(Fach-)Abitur","direkter Migrationshintergrund","14.95","11","97","2","6","20","25","60","12.26","17.64","2","70","10","16"
"2006","(Fach-)Abitur","indirekter Migrationshintergrund","13.83","9.5","42","4","6","15","30","50","8.99","18.67","2","80","9","15"
"2006","(Fach-)Abitur","kein Migrationshintergrund","15.76","9.5","540","4","6","20","30","80","14.42","17.1","1","99","10","15"
"2006","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2006","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","AkademikerIn","direkter Migrationshintergrund","18.93","9.5","101","6","10","20","45","80","15.35","22.51","3","90","10","15"
"2006","AkademikerIn","indirekter Migrationshintergrund","18.78","11","38","5","10","30","40","50","14.04","23.52","4","60","10","30"
"2006","AkademikerIn","kein Migrationshintergrund","23.18","19.5","1447","5","10","30","48","90","22.16","24.2","1","99","15","18"
"2006","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","Hauptschule","direkter Migrationshintergrund","18.6","12.5","165","5","8","24","40","80","16.27","20.93","1","95","12","20"
"2006","Hauptschule","indirekter Migrationshintergrund","16.04","9","56","4","8","20","32","80","12.04","20.04","1","80","10","15"
"2006","Hauptschule","kein Migrationshintergrund","18.24","13.5","987","5","8","20","40","80","17.24","19.24","1","99","12","15"
"2006","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2006","Realschule","direkter Migrationshintergrund","21.87","9.5","51","4","8","30","80","86","16.58","27.16","2","86","10","12"
"2006","Realschule","indirekter Migrationshintergrund","15.61","9.5","72","4","8","20","37","60","12.4","18.82","1","64","10","14"
"2006","Realschule","kein Migrationshintergrund","17.73","11.5","1685","4","8","20","40","90","16.97","18.49","1","99","10","12"
"2006","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","(Fach-)Abitur","direkter Migrationshintergrund","15.56","9","92","5","8","20","30","80","12.86","18.26","1","80","10","17"
"2007","(Fach-)Abitur","indirekter Migrationshintergrund","14.89","9","41","6","7","20","32","60","9.98","19.8","4","80","10","18"
"2007","(Fach-)Abitur","kein Migrationshintergrund","18.38","11.5","535","4","6","20","40","99","16.76","20","1","99","10","15"
"2007","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2007","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","AkademikerIn","direkter Migrationshintergrund","21.43","14.5","84","5","8","30","40","90","17.31","25.55","2","90","12","20"
"2007","AkademikerIn","indirekter Migrationshintergrund","21.17","19","48","5","10","30","40","85","14.8","27.54","2","99","15","25"
"2007","AkademikerIn","kein Migrationshintergrund","22.22","14.5","1360","5","10","30","50","99","21.19","23.25","1","99","15","16"
"2007","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","Hauptschule","direkter Migrationshintergrund","23.1","16.5","146","5","8","30","47","96","20.29","25.91","2","96","15","20"
"2007","Hauptschule","indirekter Migrationshintergrund","15.33","11","53","2","8","20","30","70","11.08","19.58","1","85","10","20"
"2007","Hauptschule","kein Migrationshintergrund","19.44","14.5","917","4","8","25","43","80","18.37","20.51","1","99","12","15"
"2007","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2007","Realschule","direkter Migrationshintergrund","16.33","9.5","51","4","5","18","50","90","11.24","21.42","2","90","8","12"
"2007","Realschule","indirekter Migrationshintergrund","17.92","13.5","63","4","10","30","35","60","13.52","22.32","1","99","10","16"
"2007","Realschule","kein Migrationshintergrund","18","11.5","1612","4","8","20","39","90","17.2","18.8","1","99","10","12"
"2007","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","(Fach-)Abitur","direkter Migrationshintergrund","16.64","9","90","4","5","20","40","60","13.08","20.2","1","99","10","20"
"2008","(Fach-)Abitur","indirekter Migrationshintergrund","14.85","14.5","31","5","10","15","24","50","11.39","18.31","3","50","10","18"
"2008","(Fach-)Abitur","kein Migrationshintergrund","14.51","9.5","494","4","6","20","30","62","13.15","15.87","1","99","10","12"
"2008","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2008","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","AkademikerIn","direkter Migrationshintergrund","18.37","14.5","79","3","8","28","35","80","14.75","21.99","1","80","10","20"
"2008","AkademikerIn","indirekter Migrationshintergrund","19.41","9","42","5","7","20","60","60","13.69","25.13","2","90","12","20"
"2008","AkademikerIn","kein Migrationshintergrund","21.79","14.5","1309","5","10","30","45","99","20.75","22.83","1","99","15","18"
"2008","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Hauptschule","direkter Migrationshintergrund","17.34","9","146","4","7","20","37","80","14.73","19.95","1","80","10","16"
"2008","Hauptschule","indirekter Migrationshintergrund","15.73","9.5","60","2","6","20","30","99","11.24","20.22","2","99","10","16"
"2008","Hauptschule","kein Migrationshintergrund","19.51","13.5","843","5","8","21","40","90","18.33","20.69","1","99","12","15"
"2008","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2008","Realschule","direkter Migrationshintergrund","19.89","14.5","47","5","10","25","45","80","15.35","24.43","3","80","10","22"
"2008","Realschule","indirekter Migrationshintergrund","13.04","9","50","4","7","15","30","50","9.27","16.81","1","63","7","15"
"2008","Realschule","kein Migrationshintergrund","17.85","11.5","1601","4","8","20","40","90","17.11","18.59","1","99","12","13"
"2008","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","direkter Migrationshintergrund","16.18","11.5","61","4","8","20","40","50","13.41","18.95","2","50","10","15"
"2009","(Fach-)Abitur","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(Fach-)Abitur","kein Migrationshintergrund","16.13","10.5","467","4","6","20","36","98","14.66","17.6","1","99","10","14"
"2009","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2009","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","AkademikerIn","direkter Migrationshintergrund","18.09","9","69","4","5","20","45","90","13.61","22.57","1","90","10","20"
"2009","AkademikerIn","indirekter Migrationshintergrund","17.37","13.5","48","5","7","20","40","80","10.96","23.78","2","99","10","20"
"2009","AkademikerIn","kein Migrationshintergrund","21.52","15.5","1204","5","10","30","40","90","20.45","22.59","1","99","15","16"
"2009","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Hauptschule","direkter Migrationshintergrund","22.47","19","87","6","10","30","40","99","18.3","26.64","2","99","12","20"
"2009","Hauptschule","indirekter Migrationshintergrund","16.85","13.5","49","4","6","22","30","60","12.39","21.31","1","70","10","20"
"2009","Hauptschule","kein Migrationshintergrund","18","11.5","693","5","8","20","40","80","16.78","19.22","1","90","12","15"
"2009","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2009","Realschule","direkter Migrationshintergrund","15.95","9","32","5","8","17","40","60","11.18","20.72","2","60","8","17"
"2009","Realschule","indirekter Migrationshintergrund","17.04","10.5","46","3","8","20","40","85","12.49","21.59","1","85","10","18"
"2009","Realschule","kein Migrationshintergrund","18.25","13.5","1361","4","8","20","40","92","17.39","19.11","1","99","10","15"
"2009","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","(Fach-)Abitur","direkter Migrationshintergrund","15.74","11","116","6","8","20","30","50","13.18","18.3","1","90","12","20"
"2010","(Fach-)Abitur","indirekter Migrationshintergrund","14.53","15.5","43","3","9","20","20","40","10.99","18.07","2","65","10","18"
"2010","(Fach-)Abitur","kein Migrationshintergrund","15.54","9.5","641","3","6","20","33","99","14.29","16.79","1","99","10","12"
"2010","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","direkter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","kein Migrationshintergrund","","","","","","","","","","","","","",""
"2010","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","AkademikerIn","direkter Migrationshintergrund","20.03","11","139","5","8","25","49","99","16.82","23.24","1","99","10","16"
"2010","AkademikerIn","indirekter Migrationshintergrund","24.55","24.5","70","5","8","40","40","50","20.07","29.03","2","99","10","24"
"2010","AkademikerIn","kein Migrationshintergrund","21.16","14.5","1540","5","8","28","45","99","20.23","22.09","1","99","15","16"
"2010","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Hauptschule","direkter Migrationshintergrund","16.92","9","177","5","8","20","40","60","14.62","19.22","2","99","10","16"
"2010","Hauptschule","indirekter Migrationshintergrund","19.22","8.5","64","4","7","20","46","80","14.03","24.41","2","90","10","20"
"2010","Hauptschule","kein Migrationshintergrund","19.37","14.5","871","4","8","25","40","80","18.19","20.55","1","99","14","15"
"2010","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2010","Realschule","direkter Migrationshintergrund","12.04","9","63","4","5","15","20","50","8.26","15.82","1","80","10","15"
"2010","Realschule","indirekter Migrationshintergrund","14.72","11","76","4","10","17","30","50","11.09","18.35","2","90","10","17"
"2010","Realschule","kein Migrationshintergrund","17.45","10.5","1804","4","7","20","35","99","16.71","18.19","1","99","10","12"
"2010","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","(Fach-)Abitur","direkter Migrationshintergrund","24.64","19.5","139","6","10","30","60","80","21.85","27.43","2","80","15","20"
"2011","(Fach-)Abitur","indirekter Migrationshintergrund","15.61","9","53","4","6","18","30","70","10.51","20.71","2","80","10","16"
"2011","(Fach-)Abitur","kein Migrationshintergrund","16.44","11.5","844","3","6","20","40","80","15.33","17.55","1","99","10","14"
"2011","(Fach-)Abitur","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","direkter Migrationshintergrund","18.54","15.5","30","3","8","30","30","80","11.4","25.68","2","80","10","25"
"2011","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","kein Migrationshintergrund","21.72","13.5","30","1","3","30","78","78","14.22","29.22","1","80","8","20"
"2011","(noch) kein Abschluss","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","AkademikerIn","direkter Migrationshintergrund","16.87","11.5","163","4","6","20","35","60","14.5","19.24","1","99","10","20"
"2011","AkademikerIn","indirekter Migrationshintergrund","25.41","19.5","103","8","10","35","60","72","21.7","29.12","1","99","13","20"
"2011","AkademikerIn","kein Migrationshintergrund","21.34","14.5","1902","5","9","30","48","90","20.51","22.17","1","99","15","15"
"2011","AkademikerIn","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Hauptschule","direkter Migrationshintergrund","18.38","14.5","232","5","8","22","36","80","16.39","20.37","2","80","12","17"
"2011","Hauptschule","indirekter Migrationshintergrund","17.48","14","81","7","10","20","30","51","14.46","20.5","2","70","12","20"
"2011","Hauptschule","kein Migrationshintergrund","19.17","14.5","1147","4","8","22","40","90","18.19","20.15","1","99","14","15"
"2011","Hauptschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2011","Realschule","direkter Migrationshintergrund","16.26","9.5","89","5","8","20","40","70","12.55","19.97","2","99","9","15"
"2011","Realschule","indirekter Migrationshintergrund","16.31","11.5","114","4","7","20","32","80","13.35","19.27","1","90","10","16"
"2011","Realschule","kein Migrationshintergrund","17.27","11.5","2329","4","8","20","40","80","16.63","17.91","1","99","10","12"
"2011","Realschule","Migrationshintergrund - n. w. differenzierbar","","","","","","","","","","","","","",""
"2012","(Fach-)Abitur","direkter Migrationshintergrund","19.31","15.5","155","6","10","21","40","80","16.54","22.08","1","99","12","16"
