"year","bildungsniveau","regtyp","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2011","(Fach-)Abitur","Städtischer Raum","17.85","11.5","742","4","7","20","40","70","16.67","19.03","1","99","12","15"
"2011","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2011","(noch) kein Abschluss","Städtischer Raum","24.76","15.5","43","3","10","30","78","80","18.67","30.85","2","80","10","28"
"2011","AkademikerIn","Ländlicher Raum","21.63","14.5","581","5","10","30","45","90","20.15","23.11","1","99","12","15"
"2011","AkademikerIn","Städtischer Raum","20.93","14.5","1587","5","8","30","45","80","20.03","21.83","1","99","15","15"
"2011","Hauptschule","Ländlicher Raum","18.83","14.5","540","5","9","20","40","80","17.44","20.22","1","99","14","15"
"2011","Hauptschule","Städtischer Raum","18.98","14.5","920","5","8","22","40","90","17.9","20.06","1","99","14","15"
"2011","Realschule","Ländlicher Raum","17.77","13.5","1104","5","9","20","35","80","16.87","18.67","1","99","10","12"
"2011","Realschule","Städtischer Raum","16.83","11.5","1428","4","7","20","40","80","15.98","17.68","1","99","10","12"
"2012","(Fach-)Abitur","Ländlicher Raum","15.24","9.5","325","3","5","20","28","99","13.47","17.01","1","99","10","10"
"2012","(Fach-)Abitur","Städtischer Raum","15.19","9.5","776","3","5","20","30","80","14.17","16.21","1","99","10","12"
"2012","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2012","(noch) kein Abschluss","Städtischer Raum","23.89","13.5","43","5","10","30","80","80","17.26","30.52","2","99","8","18"
"2012","AkademikerIn","Ländlicher Raum","19.07","14.5","585","4","9","25","40","80","17.72","20.42","1","99","12","15"
"2012","AkademikerIn","Städtischer Raum","20.41","14.5","1558","5","8","28","40","80","19.53","21.29","1","99","13","15"
"2012","Hauptschule","Ländlicher Raum","17.81","11.5","561","4","8","20","40","90","16.36","19.26","1","99","12","15"
"2012","Hauptschule","Städtischer Raum","18.5","11.5","892","4","7","22","40","86","17.32","19.68","1","99","12","15"
"2012","Realschule","Ländlicher Raum","16.64","9.5","1106","4","8","20","35","99","15.72","17.56","1","99","10","12"
"2012","Realschule","Städtischer Raum","15.46","10.5","1381","3","6","20","30","70","14.67","16.25","1","99","10","12"
"2013","(Fach-)Abitur","Ländlicher Raum","15.3","9.5","337","3","5","20","35","90","13.7","16.9","1","90","10","11"
"2013","(Fach-)Abitur","Städtischer Raum","15.86","9.5","954","3","6","20","30","80","14.85","16.87","1","99","10","12"
"2013","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2013","(noch) kein Abschluss","Städtischer Raum","15.66","9","66","4","5","20","30","90","12.08","19.24","2","90","8","12"
"2013","AkademikerIn","Ländlicher Raum","16.37","9.5","615","4","5","20","40","80","15.05","17.69","1","99","10","15"
"2013","AkademikerIn","Städtischer Raum","18.76","14.5","1663","4","8","25","40","80","17.99","19.53","1","99","12","15"
"2013","Hauptschule","Ländlicher Raum","17.17","11.5","605","5","9","20","35","70","15.92","18.42","1","99","12","15"
"2013","Hauptschule","Städtischer Raum","16.43","11.5","1064","4","7","20","35","70","15.48","17.38","1","99","12","15"
"2013","Realschule","Ländlicher Raum","15.13","9.5","1051","4","7","20","30","70","14.28","15.98","1","99","10","12"
"2013","Realschule","Städtischer Raum","15.75","9.5","1411","3","6","20","31","80","14.94","16.56","1","99","10","12"
"2014","(Fach-)Abitur","Ländlicher Raum","13.46","9.5","306","3","6","15","25","80","11.97","14.95","1","86","10","10"
"2014","(Fach-)Abitur","Städtischer Raum","15.47","9.5","886","3","6","20","30","80","14.48","16.46","1","99","10","10"
"2014","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2014","(noch) kein Abschluss","Städtischer Raum","16.41","13.5","43","5","8","24","26","65","12.44","20.38","2","65","7","18"
"2014","AkademikerIn","Ländlicher Raum","16.49","9.5","568","3","6","20","35","99","15.14","17.84","1","99","10","12"
"2014","AkademikerIn","Städtischer Raum","18.82","11.5","1515","4","8","24","40","80","17.99","19.65","1","99","10","12"
"2014","Hauptschule","Ländlicher Raum","16.97","11.5","553","4","8","20","40","80","15.71","18.23","1","99","11","15"
"2014","Hauptschule","Städtischer Raum","15.91","9.5","892","4","6","20","32","75","14.91","16.91","1","99","10","13"
"2014","Realschule","Ländlicher Raum","15.73","9.5","958","4","6","20","35","68","14.79","16.67","1","99","10","10"
"2014","Realschule","Städtischer Raum","14.95","9.5","1245","3","6","20","30","70","14.18","15.72","1","99","10","12"
"2015","(Fach-)Abitur","Ländlicher Raum","13.73","9.5","331","4","6","15","28","80","12.15","15.31","1","99","10","10"
"2015","(Fach-)Abitur","Städtischer Raum","15.47","9.5","847","4","5","20","30","80","14.42","16.52","1","99","10","12"
"2015","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2015","(noch) kein Abschluss","Städtischer Raum","13.78","13","46","3","4","20","30","39","9.9","17.66","1","60","10","20"
"2015","AkademikerIn","Ländlicher Raum","17.3","9.5","595","3","6","20","40","80","15.94","18.66","1","99","10","12"
"2015","AkademikerIn","Städtischer Raum","18.35","14.5","1596","5","8","20","40","80","17.55","19.15","1","99","12","15"
"2015","Hauptschule","Ländlicher Raum","17.11","11.5","565","5","8","20","40","80","15.83","18.39","1","99","12","15"
"2015","Hauptschule","Städtischer Raum","17.06","11.5","834","4","8","20","38","80","15.98","18.14","1","99","12","15"
"2015","Realschule","Ländlicher Raum","16.26","9.5","944","4","7","20","31","80","15.34","17.18","1","99","10","11"
"2015","Realschule","Städtischer Raum","14.88","9.5","1203","4","6","20","30","68","14.11","15.65","1","99","10","10"
"2016","(Fach-)Abitur","Ländlicher Raum","14.36","9.5","342","3","6","20","25","60","12.6","16.12","1","200","10","10"
"2016","(Fach-)Abitur","Städtischer Raum","14.95","9.5","844","3","5","20","30","80","13.93","15.97","1","108","10","12"
"2016","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2016","(noch) kein Abschluss","Städtischer Raum","17.1","14.5","48","8","10","24","30","40","13.37","20.83","1","71","10","16"
"2016","AkademikerIn","Ländlicher Raum","15.21","9.5","571","4","6","20","30","80","13.89","16.53","1","99","10","12"
"2016","AkademikerIn","Städtischer Raum","17.38","11.5","1477","4","8","20","40","80","16.58","18.18","1","99","12","14"
"2016","Hauptschule","Ländlicher Raum","15.79","11.5","507","4","8","20","27","80","14.5","17.08","1","99","12","15"
"2016","Hauptschule","Städtischer Raum","17.19","10.5","786","4","7","20","40","80","16.06","18.32","1","99","10","12"
"2016","Realschule","Ländlicher Raum","15.36","9.5","867","4","6","20","32","63","14.46","16.26","1","99","10","10"
"2016","Realschule","Städtischer Raum","13.28","9.5","1144","3","6","18","27","60","12.52","14.04","1","99","10","10"
"2017","(Fach-)Abitur","Ländlicher Raum","13.73","8.5","372","3","5","15","32","80","12.44","15.02","1","80","9","10"
"2017","(Fach-)Abitur","Städtischer Raum","15.08","9.5","873","4","6","20","30","80","14.07","16.09","1","99","10","12"
"2017","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2017","(noch) kein Abschluss","Städtischer Raum","16.02","11","51","5","10","20","40","45","12.54","19.5","2","50","10","18"
"2017","AkademikerIn","Ländlicher Raum","16.34","11.5","618","3","6","20","40","80","15.1","17.58","1","120","10","13"
"2017","AkademikerIn","Städtischer Raum","16.84","9.5","1639","4","7","20","38","80","16.1","17.58","1","99","10","12"
"2017","Hauptschule","Ländlicher Raum","15.59","10.5","533","5","8","20","30","80","14.32","16.86","1","99","10","15"
"2017","Hauptschule","Städtischer Raum","18.73","12.5","759","4","7","23","40","80","17.63","19.83","1","90","11","15"
"2017","Realschule","Ländlicher Raum","16.32","11.5","958","4","6","20","35","75","15.42","17.22","1","100","10","12"
"2017","Realschule","Städtischer Raum","14.7","9.5","1260","4","6","20","30","80","13.96","15.44","1","146","10","10"
"2018","(Fach-)Abitur","Ländlicher Raum","13.87","9.5","375","4","5","17","30","75","12.5","15.24","1","99","10","10"
"2018","(Fach-)Abitur","Städtischer Raum","15.65","9.5","911","3","5","20","35","70","14.68","16.62","1","120","10","10"
"2018","(noch) kein Abschluss","Ländlicher Raum","","","","","","","","","","","","","",""
"2018","(noch) kein Abschluss","Städtischer Raum","18.63","8.5","60","5","6","24","47","99","13.74","23.52","2","99","9","12"
"2018","AkademikerIn","Ländlicher Raum","16.57","11.5","606","3","6","20","30","90","15.28","17.86","1","140","10","12"
"2018","AkademikerIn","Städtischer Raum","16.48","9.5","1635","4","6","20","40","80","15.72","17.24","1","99","10","12"
"2018","Hauptschule","Ländlicher Raum","17.24","11.5","508","4","8","20","38","90","15.81","18.67","1","99","12","15"
"2018","Hauptschule","Städtischer Raum","16.27","11.5","791","3","6","20","33","70","15.24","17.3","1","99","10","15"
"2018","Realschule","Ländlicher Raum","14.81","9.5","952","4","7","20","30","63","13.98","15.64","1","99","10","12"
"2018","Realschule","Städtischer Raum","14.88","9.5","1240","4","6","20","30","70","14.09","15.67","1","150","10","10"
"2019","(Fach-)Abitur","Ländlicher Raum","13.9","9.5","353","4","5","15","30","64","12.41","15.39","1","99","10","10"
"2019","(Fach-)Abitur","Städtischer Raum","14.82","9.5","816","3","5","20","35","68","13.8","15.84","1","99","10","10"
"2019","(noch) kein Abschluss","Ländlicher Raum","14.48","9.5","33","2","5","22","40","40","8.26","20.7","1","80","6","20"
"2019","(noch) kein Abschluss","Städtischer Raum","17.69","9.5","60","2","5","30","40","50","14.45","20.93","1","50","10","20"
"2019","AkademikerIn","Ländlicher Raum","15.92","9.5","588","4","6","20","30","97","14.63","17.21","1","99","10","12"
"2019","AkademikerIn","Städtischer Raum","17.12","11.5","1583","4","7","20","40","80","16.3","17.94","1","99","10","12"
"2019","Hauptschule","Ländlicher Raum","16.62","10.5","460","5","8","20","32","90","15.16","18.08","1","99","10","14"
"2019","Hauptschule","Städtischer Raum","15.66","9.5","634","4","7","20","31","80","14.46","16.86","1","99","12","15"
"2019","Realschule","Ländlicher Raum","14.57","9.5","872","4","6","16","30","80","13.66","15.48","1","95","10","10"
"2019","Realschule","Städtischer Raum","14.28","9.5","1103","4","5","20","28","80","13.45","15.11","1","99","10","12"
"2020","(Fach-)Abitur","Ländlicher Raum","12.91","9.5","358","3","6","15","24","45","11.67","14.15","1","99","10","10"
"2020","(Fach-)Abitur","Städtischer Raum","13.01","9.5","864","3","5","16","28","80","12","14.02","1","130","10","10"
"2020","(noch) kein Abschluss","Ländlicher Raum","21.22","16.5","32","8","8","20","40","80","15.32","27.12","4","80","10","20"
"2020","(noch) kein Abschluss","Städtischer Raum","12.56","5.5","69","3","5","18","35","60","8.22","16.9","2","80","10","20"
"2020","AkademikerIn","Ländlicher Raum","13.39","9.5","552","3","6","16","25","50","12.34","14.44","1","99","10","10"
"2020","AkademikerIn","Städtischer Raum","15.78","9.5","1601","4","6","20","30","80","15.03","16.53","1","99","10","12"
"2020","Hauptschule","Ländlicher Raum","14.89","9.5","396","4","7","20","30","60","13.52","16.26","1","80","10","15"
"2020","Hauptschule","Städtischer Raum","15.6","9.5","570","4","5","20","35","70","14.33","16.87","1","120","10","12"
"2020","Realschule","Ländlicher Raum","14.06","9.5","765","3","5","16","30","90","13.01","15.11","1","125","10","10"
"2020","Realschule","Städtischer Raum","13.27","9.5","973","3","5","18","25","60","12.48","14.06","1","120","10","10"
