"hlf0613","year","bula_h","hhtyp","n","percent","lower_confidence","upper_confidence"
"nein","2017","Baden-Wuerttemberg","Alleinerziehende","224","0.402615331075272","0.358183178368149","0.447047483782394"
"nein","2017","Baden-Wuerttemberg","Paar mit Kind(ern)","1417","0.255644377202529","0.241633942381359","0.269654812023699"
"nein","2017","Baden-Wuerttemberg","Sonstige","135","0.374113745699556","0.314605003322922","0.433622488076189"
"nein","2017","Bayern","1-Pers.- Haushalt","216","0.378787267113584","0.340878415480518","0.41669611874665"
"nein","2017","Bayern","(Ehe-)Paar ohne Kind(er)","438","0.320940305651241","0.296761063214422","0.345119548088059"
"nein","2017","Bayern","Alleinerziehende","275","0.44681899091047","0.409004044075301","0.484633937745639"
"nein","2017","Bayern","Paar mit Kind(ern)","1630","0.279022866827235","0.265764198923534","0.292281534730935"
"nein","2017","Bayern","Sonstige","138","0.366518813593905","0.311810294912046","0.421227332275764"
"nein","2017","Berlin","1-Pers.- Haushalt","81","0.333681959435426","0.277017020873357","0.390346897997494"
"nein","2017","Berlin","(Ehe-)Paar ohne Kind(er)","126","0.362804145275995","0.313812748667239","0.411795541884751"
"nein","2017","Berlin","Alleinerziehende","96","0.322865425798946","0.258545084957598","0.387185766640293"
"nein","2017","Berlin","Paar mit Kind(ern)","262","0.240148259609375","0.20877119967629","0.27152531954246"
"nein","2017","Berlin","Sonstige","32","0.15066350884229","0.0727613465729173","0.228565671111664"
"nein","2017","Brandenburg","1-Pers.- Haushalt","97","0.633959360732172","0.561332027017757","0.706586694446586"
"nein","2017","Brandenburg","(Ehe-)Paar ohne Kind(er)","228","0.513402863578981","0.467527492793453","0.559278234364508"
"nein","2017","Brandenburg","Alleinerziehende","71","0.395108525709796","0.320739690547218","0.469477360872373"
"nein","2017","Brandenburg","Paar mit Kind(ern)","485","0.357790864214402","0.327885962600201","0.387695765828603"
"nein","2017","Brandenburg","Sonstige","44","0.604350641018163","0.475119710026446","0.73358157200988"
"nein","2017","Mecklenburg-Vorpommern","1-Pers.- Haushalt","68","0.449207009459024","0.363701543217608","0.53471247570044"
"nein","2017","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","88","0.382471991214792","0.319389502868917","0.445554479560668"
"nein","2017","Mecklenburg-Vorpommern","Alleinerziehende","62","0.626151641132344","0.535736898732062","0.716566383532626"
"nein","2017","Mecklenburg-Vorpommern","Paar mit Kind(ern)","194","0.300704987929827","0.258662295343694","0.34274768051596"
"nein","2017","Mecklenburg-Vorpommern","Sonstige","","","",""
"nein","2017","Sachsen","1-Pers.- Haushalt","120","0.404067268672996","0.34778363586668","0.460350901479313"
"nein","2017","Sachsen","(Ehe-)Paar ohne Kind(er)","278","0.477750707865126","0.439051889569818","0.516449526160435"
"nein","2017","Sachsen","Alleinerziehende","108","0.284609006603597","0.231374944881978","0.337843068325216"
"nein","2017","Sachsen","Paar mit Kind(ern)","583","0.281302791392924","0.257690804541312","0.304914778244536"
"nein","2017","Sachsen","Sonstige","38","0.333990281241116","0.231280269311974","0.436700293170258"
"nein","2017","Sachsen-Anhalt","1-Pers.- Haushalt","79","0.458804190800864","0.381593222272031","0.536015159329698"
"nein","2017","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","184","0.514670196934124","0.465068243735142","0.564272150133106"
"nein","2017","Sachsen-Anhalt","Alleinerziehende","101","0.395986581783428","0.329840827702806","0.46213233586405"
"nein","2017","Sachsen-Anhalt","Paar mit Kind(ern)","382","0.394903872873628","0.360466065397824","0.429341680349432"
"nein","2017","Sachsen-Anhalt","Sonstige","34","0.477883961419864","0.338023551852553","0.617744370987174"
"nein","2017","Thueringen","1-Pers.- Haushalt","90","0.508795846542279","0.437711482159262","0.579880210925295"
"nein","2017","Thueringen","(Ehe-)Paar ohne Kind(er)","148","0.455216002373174","0.405792135756841","0.504639868989507"
"nein","2017","Thueringen","Alleinerziehende","53","0.387062526603347","0.303333688350344","0.470791364856349"
"nein","2017","Thueringen","Paar mit Kind(ern)","370","0.399332218060214","0.365351622230466","0.433312813889962"
"nein","2017","Thueringen","Sonstige","38","0.625831983571618","0.499091229865639","0.752572737277597"
"ja","2018","Schleswig-Holstein","1-Pers.- Haushalt","93","0.639213771533092","0.56311977171517","0.715307771351015"
"ja","2018","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","222","0.658418132875659","0.606619481737279","0.710216784014038"
"ja","2018","Schleswig-Holstein","Alleinerziehende","113","0.623997885196424","0.555660849020672","0.692334921372176"
"ja","2018","Schleswig-Holstein","Paar mit Kind(ern)","687","0.733464822650093","0.708205205017322","0.758724440282864"
"ja","2018","Schleswig-Holstein","Sonstige","57","0.674508384362389","0.579787063951674","0.769229704773103"
"ja","2018","Hamburg","1-Pers.- Haushalt","66","0.630518207136822","0.534465953050253","0.726570461223391"
"ja","2018","Hamburg","(Ehe-)Paar ohne Kind(er)","146","0.749113680977481","0.687792595943463","0.810434766011498"
"ja","2018","Hamburg","Alleinerziehende","81","0.706330888450526","0.624501775306579","0.788160001594472"
"ja","2018","Hamburg","Paar mit Kind(ern)","382","0.865638192706664","0.834805937981783","0.896470447431545"
"ja","2018","Hamburg","Sonstige","","","",""
"ja","2018","Niedersachsen","1-Pers.- Haushalt","253","0.604279615503488","0.556177295746979","0.652381935259998"
"ja","2018","Niedersachsen","(Ehe-)Paar ohne Kind(er)","652","0.70330340083379","0.673881532978727","0.732725268688853"
"ja","2018","Niedersachsen","Alleinerziehende","289","0.670538438449596","0.628314491202631","0.712762385696561"
"ja","2018","Niedersachsen","Paar mit Kind(ern)","1992","0.682416798233387","0.665746982380826","0.699086614085948"
"ja","2018","Niedersachsen","Sonstige","184","0.638946023747062","0.588482610611337","0.689409436882786"
"ja","2018","Bremen","1-Pers.- Haushalt","30","0.850128756764586","0.745838594632699","0.954418918896474"
"ja","2018","Bremen","(Ehe-)Paar ohne Kind(er)","56","0.775920137103574","0.68454815961303","0.867292114594119"
"ja","2018","Bremen","Alleinerziehende","","","",""
"ja","2018","Bremen","Paar mit Kind(ern)","125","0.513865790015589","0.462378889203606","0.565352690827571"
"ja","2018","Bremen","Sonstige","","","",""
"ja","2018","Nordrhein-Westfalen","1-Pers.- Haushalt","519","0.61026007734296","0.577703451734728","0.642816702951191"
"ja","2018","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1258","0.659491613538985","0.637967424499342","0.681015802578629"
"ja","2018","Nordrhein-Westfalen","Alleinerziehende","569","0.579478708370101","0.549331839269323","0.609625577470878"
"ja","2018","Nordrhein-Westfalen","Paar mit Kind(ern)","3625","0.728059216020319","0.716933114663346","0.739185317377293"
"ja","2018","Nordrhein-Westfalen","Sonstige","304","0.730240786646587","0.695248281121567","0.765233292171608"
"ja","2018","Hessen","1-Pers.- Haushalt","175","0.576221646834234","0.520116315933531","0.632326977734938"
"ja","2018","Hessen","(Ehe-)Paar ohne Kind(er)","404","0.711173199752186","0.673501333916038","0.748845065588335"
"ja","2018","Hessen","Alleinerziehende","170","0.625040519134482","0.573956530558502","0.676124507710462"
"ja","2018","Hessen","Paar mit Kind(ern)","1152","0.732620684593699","0.713281525130252","0.751959844057146"
"ja","2018","Hessen","Sonstige","93","0.856069277219521","0.805072397320329","0.907066157118713"
"ja","2018","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","148","0.5553078546508","0.495020743348891","0.61559496595271"
"ja","2018","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","340","0.631572256877855","0.590504797018335","0.672639716737375"
"ja","2018","Rheinland-Pfalz,Saarland","Alleinerziehende","100","0.418591545724234","0.359082631660746","0.478100459787723"
"ja","2018","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","883","0.725146477353629","0.703592222585194","0.746700732122065"
"ja","2018","Rheinland-Pfalz,Saarland","Sonstige","86","0.369971131500984","0.304672724365036","0.435269538636932"
"ja","2018","Baden-Wuerttemberg","1-Pers.- Haushalt","250","0.660192298476473","0.61348321142588","0.706901385527065"
"ja","2018","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","680","0.696707777516559","0.6675075938617","0.725907961171418"
"ja","2018","Baden-Wuerttemberg","Alleinerziehende","212","0.556332371663946","0.510275931596795","0.602388811731096"
"ja","2018","Baden-Wuerttemberg","Paar mit Kind(ern)","2166","0.745551556464426","0.731000939848409","0.760102173080443"
"ja","2018","Baden-Wuerttemberg","Sonstige","112","0.672481562958084","0.609603482980873","0.735359642935296"
"ja","2018","Bayern","1-Pers.- Haushalt","423","0.632459973594483","0.595480532388767","0.6694394148002"
"ja","2018","Bayern","(Ehe-)Paar ohne Kind(er)","964","0.701601239753158","0.677193650400119","0.726008829106197"
"ja","2018","Bayern","Alleinerziehende","412","0.631017043116188","0.593836164465689","0.668197921766687"
"ja","2018","Bayern","Paar mit Kind(ern)","2754","0.783982428362683","0.771312986196386","0.796651870528979"
"ja","2018","Bayern","Sonstige","130","0.490307571800808","0.427710583336505","0.55290456026511"
"ja","2018","Berlin","1-Pers.- Haushalt","212","0.674589587915441","0.621921586508956","0.727257589321925"
"ja","2018","Berlin","(Ehe-)Paar ohne Kind(er)","234","0.596163406074314","0.546699582612039","0.645627229536588"
"ja","2018","Berlin","Alleinerziehende","116","0.656789839790793","0.592879159338808","0.720700520242779"
"ja","2018","Berlin","Paar mit Kind(ern)","501","0.709674556564742","0.678625480662827","0.740723632466658"
"ja","2018","Berlin","Sonstige","58","0.747055230545243","0.647336700485141","0.846773760605345"
"ja","2018","Brandenburg","1-Pers.- Haushalt","88","0.478979532519599","0.407570189681647","0.550388875357551"
"ja","2018","Brandenburg","(Ehe-)Paar ohne Kind(er)","242","0.500494760504939","0.455387455184345","0.545602065825534"
"ja","2018","Brandenburg","Alleinerziehende","75","0.472131748114638","0.397307147105847","0.546956349123429"
"ja","2018","Brandenburg","Paar mit Kind(ern)","462","0.659338887082828","0.628563428833397","0.690114345332259"
"ja","2018","Brandenburg","Sonstige","","","",""
"ja","2018","Mecklenburg-Vorpommern","1-Pers.- Haushalt","57","0.487626202092599","0.402355841684999","0.572896562500199"
"ja","2018","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","146","0.547453328396244","0.485253988556764","0.609652668235723"
"ja","2018","Mecklenburg-Vorpommern","Alleinerziehende","40","0.377725082272061","0.284547705056414","0.470902459487708"
"ja","2018","Mecklenburg-Vorpommern","Paar mit Kind(ern)","251","0.654814111271561","0.613224796584216","0.696403425958906"
"ja","2018","Mecklenburg-Vorpommern","Sonstige","","","",""
"ja","2018","Sachsen","1-Pers.- Haushalt","185","0.578854817686394","0.522796416985013","0.634913218387776"
"ja","2018","Sachsen","(Ehe-)Paar ohne Kind(er)","406","0.610419888276155","0.572400749196146","0.648439027356165"
"ja","2018","Sachsen","Alleinerziehende","154","0.61096212108188","0.552916891585989","0.66900735057777"
"ja","2018","Sachsen","Paar mit Kind(ern)","834","0.668016726414986","0.642736277228526","0.693297175601445"
"ja","2018","Sachsen","Sonstige","","","",""
"ja","2018","Sachsen-Anhalt","1-Pers.- Haushalt","92","0.525598933996908","0.452242509357705","0.598955358636112"
"ja","2018","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","214","0.506121461341325","0.455040197309345","0.557202725373305"
"ja","2018","Sachsen-Anhalt","Alleinerziehende","118","0.726737324262826","0.665283162769815","0.788191485755837"
"ja","2018","Sachsen-Anhalt","Paar mit Kind(ern)","394","0.639225956803361","0.604531984568879","0.673919929037843"
"ja","2018","Sachsen-Anhalt","Sonstige","","","",""
"ja","2018","Thueringen","1-Pers.- Haushalt","97","0.485899773507588","0.414832682885251","0.556966864129925"
"ja","2018","Thueringen","(Ehe-)Paar ohne Kind(er)","252","0.599122863168937","0.550670450627399","0.647575275710476"
"ja","2018","Thueringen","Alleinerziehende","81","0.645380671488345","0.569576770715067","0.721184572261624"
"ja","2018","Thueringen","Paar mit Kind(ern)","464","0.665901159452031","0.63262893702714","0.699173381876923"
"ja","2018","Thueringen","Sonstige","","","",""
"nein","2018","Schleswig-Holstein","1-Pers.- Haushalt","60","0.360786228466908","0.284692228648985","0.43688022828483"
"nein","2018","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","100","0.341581867124341","0.289783215985962","0.393380518262721"
"nein","2018","Schleswig-Holstein","Alleinerziehende","80","0.376002114803576","0.307665078627824","0.444339150979328"
"nein","2018","Schleswig-Holstein","Paar mit Kind(ern)","490","0.266535177349907","0.241275559717136","0.291794794982678"
"nein","2018","Schleswig-Holstein","Sonstige","37","0.325491615637611","0.230770295226897","0.420212936048326"
"nein","2018","Hamburg","1-Pers.- Haushalt","31","0.369481792863178","0.273429538776609","0.465534046949747"
"nein","2018","Hamburg","(Ehe-)Paar ohne Kind(er)","46","0.250886319022519","0.189565233988502","0.312207404056537"
"nein","2018","Hamburg","Alleinerziehende","38","0.293669111549474","0.211839998405528","0.375498224693421"
"nein","2018","Hamburg","Paar mit Kind(ern)","88","0.134361807293336","0.103529552568455","0.165194062018217"
"nein","2018","Hamburg","Sonstige","","","",""
"nein","2018","Niedersachsen","1-Pers.- Haushalt","144","0.395720384496512","0.347618064740003","0.443822704253021"
"nein","2018","Niedersachsen","(Ehe-)Paar ohne Kind(er)","274","0.29669659916621","0.267274731311147","0.326118467021273"
"nein","2018","Niedersachsen","Alleinerziehende","187","0.329461561550404","0.287237614303439","0.371685508797369"
"nein","2018","Niedersachsen","Paar mit Kind(ern)","1004","0.317583201766613","0.300913385914052","0.334253017619174"
"nein","2018","Niedersachsen","Sonstige","164","0.361053976252938","0.310590563117213","0.411517389388663"
"nein","2018","Bremen","1-Pers.- Haushalt","","","",""
"nein","2018","Bremen","(Ehe-)Paar ohne Kind(er)","","","",""
"nein","2018","Bremen","Alleinerziehende","","","",""
"nein","2018","Bremen","Paar mit Kind(ern)","237","0.486134209984412","0.434647309172429","0.537621110796394"
"nein","2018","Bremen","Sonstige","","","",""
"nein","2018","Nordrhein-Westfalen","1-Pers.- Haushalt","343","0.38973992265704","0.357183297048809","0.422296548265272"
"nein","2018","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","604","0.340508386461015","0.318984197421371","0.362032575500658"
"nein","2018","Nordrhein-Westfalen","Alleinerziehende","461","0.420521291629899","0.390374422529122","0.450668160730677"
"nein","2018","Nordrhein-Westfalen","Paar mit Kind(ern)","2519","0.271940783979681","0.260814682622707","0.283066885336655"
"nein","2018","Nordrhein-Westfalen","Sonstige","314","0.269759213353413","0.234766707828392","0.304751718878433"
"nein","2018","Hessen","1-Pers.- Haushalt","123","0.423778353165765","0.367673022265062","0.479883684066469"
"nein","2018","Hessen","(Ehe-)Paar ohne Kind(er)","152","0.288826800247814","0.251154934411665","0.326498666083962"
"nein","2018","Hessen","Alleinerziehende","175","0.374959480865518","0.323875492289538","0.426043469441498"
"nein","2018","Hessen","Paar mit Kind(ern)","860","0.267379315406301","0.248040155942854","0.286718474869748"
"nein","2018","Hessen","Sonstige","89","0.143930722780479","0.0929338428812875","0.19492760267967"
"nein","2018","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","113","0.444692145349199","0.38440503404729","0.504979256651109"
"nein","2018","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","190","0.368427743122145","0.327360283262625","0.409495202981665"
"nein","2018","Rheinland-Pfalz,Saarland","Alleinerziehende","164","0.581408454275765","0.521899540212277","0.640917368339254"
"nein","2018","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","765","0.274853522646371","0.253299267877935","0.296407777414806"
"nein","2018","Rheinland-Pfalz,Saarland","Sonstige","124","0.630028868499016","0.564730461363068","0.695327275634964"
"nein","2018","Baden-Wuerttemberg","1-Pers.- Haushalt","145","0.339807701523527","0.293098614472935","0.38651678857412"
"nein","2018","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","272","0.303292222483441","0.274092038828582","0.3324924061383"
"nein","2018","Baden-Wuerttemberg","Alleinerziehende","235","0.443667628336054","0.397611188268904","0.489724068403205"
"nein","2018","Baden-Wuerttemberg","Paar mit Kind(ern)","1276","0.254448443535574","0.239897826919557","0.268999060151591"
"nein","2018","Baden-Wuerttemberg","Sonstige","102","0.327518437041916","0.264640357064704","0.390396517019127"
"nein","2018","Bayern","1-Pers.- Haushalt","230","0.367540026405517","0.3305605851998","0.404519467611233"
"nein","2018","Bayern","(Ehe-)Paar ohne Kind(er)","386","0.298398760246842","0.273991170893803","0.322806349599881"
"nein","2018","Bayern","Alleinerziehende","235","0.368982956883812","0.331802078233313","0.406163835534312"
"nein","2018","Bayern","Paar mit Kind(ern)","1299","0.216017571637317","0.203348129471021","0.228687013803614"
"nein","2018","Bayern","Sonstige","115","0.509692428199192","0.44709543973489","0.572289416663495"
"nein","2018","Berlin","1-Pers.- Haushalt","92","0.325410412084559","0.272742410678075","0.378078413491044"
"nein","2018","Berlin","(Ehe-)Paar ohne Kind(er)","144","0.403836593925686","0.354372770463412","0.453300417387961"
"nein","2018","Berlin","Alleinerziehende","96","0.343210160209207","0.279299479757221","0.407120840661193"
"nein","2018","Berlin","Paar mit Kind(ern)","320","0.290325443435258","0.259276367533342","0.321374519337173"
"nein","2018","Berlin","Sonstige","","","",""
"nein","2018","Brandenburg","1-Pers.- Haushalt","100","0.521020467480401","0.449611124642449","0.592429810318353"
"nein","2018","Brandenburg","(Ehe-)Paar ohne Kind(er)","230","0.499505239495061","0.454397934174466","0.544612544815655"
"nein","2018","Brandenburg","Alleinerziehende","96","0.527868251885362","0.453043650876571","0.602692852894153"
"nein","2018","Brandenburg","Paar mit Kind(ern)","449","0.340661112917172","0.309885654667741","0.371436571166603"
"nein","2018","Brandenburg","Sonstige","42","0.512468581364364","0.388049447711368","0.63688771501736"
"nein","2018","Mecklenburg-Vorpommern","1-Pers.- Haushalt","75","0.512373797907401","0.427103437499801","0.597644158315001"
"nein","2018","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","100","0.452546671603756","0.390347331764277","0.514746011443236"
"nein","2018","Mecklenburg-Vorpommern","Alleinerziehende","64","0.622274917727939","0.529097540512292","0.715452294943586"
"nein","2018","Mecklenburg-Vorpommern","Paar mit Kind(ern)","251","0.345185888728439","0.303596574041094","0.386775203415784"
"nein","2018","Mecklenburg-Vorpommern","Sonstige","","","",""
"nein","2018","Sachsen","1-Pers.- Haushalt","113","0.421145182313606","0.365086781612224","0.477203583014987"
"nein","2018","Sachsen","(Ehe-)Paar ohne Kind(er)","226","0.389580111723845","0.351560972643835","0.427599250803854"
"nein","2018","Sachsen","Alleinerziehende","117","0.38903787891812","0.33099264942223","0.447083108414011"
"nein","2018","Sachsen","Paar mit Kind(ern)","499","0.331983273585014","0.306702824398555","0.357263722771474"
"nein","2018","Sachsen","Sonstige","","","",""
"nein","2018","Sachsen-Anhalt","1-Pers.- Haushalt","86","0.474401066003092","0.401044641363888","0.547757490642295"
"nein","2018","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","154","0.493878538658675","0.442797274626694","0.544959802690655"
"nein","2018","Sachsen-Anhalt","Alleinerziehende","84","0.273262675737174","0.211808514244163","0.334716837230185"
"nein","2018","Sachsen-Anhalt","Paar mit Kind(ern)","342","0.360774043196639","0.326080070962157","0.39546801543112"
"nein","2018","Sachsen-Anhalt","Sonstige","","","",""
"nein","2018","Thueringen","1-Pers.- Haushalt","93","0.514100226492412","0.443033135870075","0.585167317114749"
"nein","2018","Thueringen","(Ehe-)Paar ohne Kind(er)","141","0.400877136831063","0.352424724289524","0.449329549372601"
"nein","2018","Thueringen","Alleinerziehende","72","0.354619328511655","0.278815427738376","0.430423229284933"
"nein","2018","Thueringen","Paar mit Kind(ern)","308","0.334098840547969","0.300826618123077","0.36737106297286"
"nein","2018","Thueringen","Sonstige","","","",""
"ja","2019","Schleswig-Holstein","1-Pers.- Haushalt","88","0.671390661409722","0.590647822774928","0.752133500044517"
"ja","2019","Schleswig-Holstein","(Ehe-)Paar ohne Kind(er)","292","0.713626892439277","0.668293509430098","0.758960275448456"
"ja","2019","Schleswig-Holstein","Alleinerziehende","91","0.498224061034216","0.413881172275201","0.582566949793231"
"ja","2019","Schleswig-Holstein","Paar mit Kind(ern)","652","0.734341838125746","0.704347705454499","0.764335970796993"
"ja","2019","Schleswig-Holstein","Sonstige","","","",""
"ja","2019","Hamburg","1-Pers.- Haushalt","66","0.62781581033012","0.53009675754108","0.725534863119159"
"ja","2019","Hamburg","(Ehe-)Paar ohne Kind(er)","172","0.65453940238231","0.593612749486494","0.715466055278127"
"ja","2019","Hamburg","Alleinerziehende","85","0.779088877701021","0.702257013125129","0.855920742276913"
"ja","2019","Hamburg","Paar mit Kind(ern)","350","0.765621559495399","0.72416036479871","0.807082754192088"
"ja","2019","Hamburg","Sonstige","","","",""
"ja","2019","Niedersachsen","1-Pers.- Haushalt","242","0.659501026977519","0.610344677380911","0.708657376574127"
"ja","2019","Niedersachsen","(Ehe-)Paar ohne Kind(er)","682","0.695602686028749","0.666372562553557","0.72483280950394"
"ja","2019","Niedersachsen","Alleinerziehende","260","0.62268525617968","0.574204581156212","0.671165931203148"
"ja","2019","Niedersachsen","Paar mit Kind(ern)","1577","0.708084129878693","0.688133899070215","0.728034360687171"
"ja","2019","Niedersachsen","Sonstige","73","0.934686788059788","0.882768299896585","0.986605276222991"
"ja","2019","Bremen","1-Pers.- Haushalt","30","0.719228098713009","0.578193414010824","0.860262783415194"
"ja","2019","Bremen","(Ehe-)Paar ohne Kind(er)","68","0.837277120236483","0.75834252786116","0.916211712611806"
"ja","2019","Bremen","Alleinerziehende","","","",""
"ja","2019","Bremen","Paar mit Kind(ern)","115","0.798267712868751","0.734472471460782","0.862062954276721"
"ja","2019","Bremen","Sonstige","","","",""
"ja","2019","Nordrhein-Westfalen","1-Pers.- Haushalt","555","0.652747494411763","0.619400053573396","0.68609493525013"
"ja","2019","Nordrhein-Westfalen","(Ehe-)Paar ohne Kind(er)","1458","0.698926704503095","0.678772136766294","0.719081272239895"
"ja","2019","Nordrhein-Westfalen","Alleinerziehende","515","0.675845966734133","0.64256921911539","0.709122714352876"
"ja","2019","Nordrhein-Westfalen","Paar mit Kind(ern)","3387","0.718997559614788","0.705899542702847","0.73209557652673"
"ja","2019","Nordrhein-Westfalen","Sonstige","208","0.87724217755656","0.836317623611581","0.91816673150154"
"ja","2019","Hessen","1-Pers.- Haushalt","189","0.630074522903981","0.573014121164445","0.687134924643517"
"ja","2019","Hessen","(Ehe-)Paar ohne Kind(er)","520","0.679628204731853","0.64471024437611","0.714546165087597"
"ja","2019","Hessen","Alleinerziehende","165","0.731980535800301","0.677075646478465","0.786885425122137"
"ja","2019","Hessen","Paar mit Kind(ern)","1050","0.76884974466223","0.746252769233062","0.791446720091399"
"ja","2019","Hessen","Sonstige","74","0.647071249601554","0.549947332881708","0.744195166321399"
"ja","2019","Rheinland-Pfalz,Saarland","1-Pers.- Haushalt","152","0.578818616817055","0.515556169141453","0.642081064492658"
"ja","2019","Rheinland-Pfalz,Saarland","(Ehe-)Paar ohne Kind(er)","372","0.619082046845178","0.579629374597938","0.658534719092418"
"ja","2019","Rheinland-Pfalz,Saarland","Alleinerziehende","127","0.684617470546039","0.621163721651649","0.748071219440429"
"ja","2019","Rheinland-Pfalz,Saarland","Paar mit Kind(ern)","780","0.733755419842391","0.707611965534311","0.759898874150471"
"ja","2019","Rheinland-Pfalz,Saarland","Sonstige","53","0.624288435156114","0.52009773142002","0.728479138892209"
"ja","2019","Baden-Wuerttemberg","1-Pers.- Haushalt","254","0.636458337608373","0.588718836963658","0.684197838253087"
"ja","2019","Baden-Wuerttemberg","(Ehe-)Paar ohne Kind(er)","762","0.687941231704702","0.659700126643363","0.716182336766041"
"ja","2019","Baden-Wuerttemberg","Alleinerziehende","197","0.745849370139444","0.694761576350208","0.796937163928681"
"ja","2019","Baden-Wuerttemberg","Paar mit Kind(ern)","2102","0.800594419058748","0.785361804843612","0.815827033273883"
"ja","2019","Baden-Wuerttemberg","Sonstige","90","0.663359343773614","0.584515778335272","0.742202909211955"
"ja","2019","Bayern","1-Pers.- Haushalt","477","0.667997763079025","0.632015112357055","0.703980413800996"
"ja","2019","Bayern","(Ehe-)Paar ohne Kind(er)","1138","0.743165575571948","0.720997239930764","0.765333911213131"
"ja","2019","Bayern","Alleinerziehende","362","0.67512871718765","0.635737706080715","0.714519728294586"
"ja","2019","Bayern","Paar mit Kind(ern)","2623","0.757434469910388","0.742915278132121","0.771953661688655"
"ja","2019","Bayern","Sonstige","147","0.693184785454094","0.628456553831715","0.757913017076474"
"ja","2019","Berlin","1-Pers.- Haushalt","228","0.71291625112913","0.662555661545568","0.763276840712693"
"ja","2019","Berlin","(Ehe-)Paar ohne Kind(er)","274","0.58256196689344","0.533868908668976","0.631255025117905"
"ja","2019","Berlin","Alleinerziehende","125","0.656361231263688","0.589008696448918","0.723713766078458"
"ja","2019","Berlin","Paar mit Kind(ern)","487","0.784907535325879","0.752085032632887","0.81773003801887"
"ja","2019","Berlin","Sonstige","33","0.926738858760769","0.842780729015736","1.0106969885058"
"ja","2019","Brandenburg","1-Pers.- Haushalt","97","0.537284956755434","0.464646275065812","0.609923638445055"
"ja","2019","Brandenburg","(Ehe-)Paar ohne Kind(er)","348","0.588703142625976","0.547200372607618","0.630205912644334"
"ja","2019","Brandenburg","Alleinerziehende","87","0.585124993380326","0.509487478809624","0.660762507951028"
"ja","2019","Brandenburg","Paar mit Kind(ern)","503","0.666578567353408","0.632379907284814","0.700777227422002"
"ja","2019","Brandenburg","Sonstige","32","0.632065116573301","0.491166013765834","0.772964219380769"
"ja","2019","Mecklenburg-Vorpommern","1-Pers.- Haushalt","53","0.450433972604594","0.359102349968532","0.541765595240656"
"ja","2019","Mecklenburg-Vorpommern","(Ehe-)Paar ohne Kind(er)","194","0.632203065879509","0.576317786596206","0.688088345162812"
"ja","2019","Mecklenburg-Vorpommern","Alleinerziehende","50","0.751668781078799","0.662409013224158","0.840928548933439"
"ja","2019","Mecklenburg-Vorpommern","Paar mit Kind(ern)","302","0.772736940283244","0.73222272404199","0.813251156524499"
"ja","2019","Mecklenburg-Vorpommern","Sonstige","","","",""
"ja","2019","Sachsen","1-Pers.- Haushalt","193","0.589024267345438","0.531394912410056","0.64665362228082"
"ja","2019","Sachsen","(Ehe-)Paar ohne Kind(er)","518","0.621620936761898","0.586911799019201","0.656330074504596"
"ja","2019","Sachsen","Alleinerziehende","155","0.581137948217335","0.517651764093078","0.644624132341593"
"ja","2019","Sachsen","Paar mit Kind(ern)","771","0.676306432200284","0.648258681916618","0.70435418248395"
"ja","2019","Sachsen","Sonstige","43","0.780519064892772","0.673070449883446","0.887967679902098"
"ja","2019","Sachsen-Anhalt","1-Pers.- Haushalt","102","0.570962471965448","0.495213352317139","0.646711591613757"
"ja","2019","Sachsen-Anhalt","(Ehe-)Paar ohne Kind(er)","248","0.607004547045107","0.558654734743151","0.655354359347063"
"ja","2019","Sachsen-Anhalt","Alleinerziehende","113","0.787563615073352","0.725340561509622","0.849786668637082"
"ja","2019","Sachsen-Anhalt","Paar mit Kind(ern)","402","0.777061064315485","0.742771622816037","0.811350505814932"
"ja","2019","Sachsen-Anhalt","Sonstige","","","",""
"ja","2019","Thueringen","1-Pers.- Haushalt","109","0.499160395233336","0.425291577341325","0.573029213125346"
"ja","2019","Thueringen","(Ehe-)Paar ohne Kind(er)","246","0.625216692281896","0.577112969005347","0.673320415558444"
"ja","2019","Thueringen","Alleinerziehende","75","0.736965190592491","0.659471320763109","0.814459060421872"
"ja","2019","Thueringen","Paar mit Kind(ern)","438","0.676265117094701","0.639315411958949","0.713214822230454"
"ja","2019","Thueringen","Sonstige","","","",""
