"beruf","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"Arbeitslose","1987","(noch) kein Abschluss","direkter Migrationshintergrund","66","0.0866046710037123","0.0669046240499509","0.106304717957474"
"Arbeitslose","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1987","Hauptschulabschluss","kein Migrationshintergrund","187","0.0401348172365153","0.034358938237076","0.0459106962359546"
"Arbeitslose","1987","Hauptschulabschluss","direkter Migrationshintergrund","99","0.0469570722408542","0.0362693150684821","0.0576448294132262"
"Arbeitslose","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1987","Realschulabschluss","kein Migrationshintergrund","37","0.0203040968615023","0.0133497390530048","0.0272584546699999"
"Arbeitslose","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1987","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Arbeitslose","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Arbeitslose","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1987","AkademikerInnen","kein Migrationshintergrund","","","",""
"Arbeitslose","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Arbeitslose","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1987","(noch) kein Abschluss","direkter Migrationshintergrund","189","0.223778785914122","0.194586411499716","0.252971160328529"
"Sonstige Nichterwerbspersonen","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1987","Hauptschulabschluss","kein Migrationshintergrund","758","0.155745854246787","0.145075049561206","0.166416658932368"
"Sonstige Nichterwerbspersonen","1987","Hauptschulabschluss","direkter Migrationshintergrund","224","0.159750228025358","0.141240297611752","0.178260158438964"
"Sonstige Nichterwerbspersonen","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1987","Realschulabschluss","kein Migrationshintergrund","209","0.119746059211224","0.1037374297859","0.135754688636548"
"Sonstige Nichterwerbspersonen","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1987","(Fach-)Abitur","kein Migrationshintergrund","55","0.0954413485203745","0.070682177035275","0.120200520005474"
"Sonstige Nichterwerbspersonen","1987","(Fach-)Abitur","direkter Migrationshintergrund","31","0.117915536364922","0.076144913466586","0.159686159263257"
"Sonstige Nichterwerbspersonen","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1987","AkademikerInnen","kein Migrationshintergrund","39","0.0567465536741995","0.038808240252199","0.0746848670962001"
"Sonstige Nichterwerbspersonen","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Beamte","1987","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beamte","1987","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beamte","1987","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1987","Hauptschulabschluss","kein Migrationshintergrund","114","0.0232475765209863","0.0188131913429372","0.0276819616990354"
"Beamte","1987","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","1987","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1987","Realschulabschluss","kein Migrationshintergrund","100","0.0614015298541158","0.0495643276990743","0.0732387320091572"
"Beamte","1987","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","1987","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1987","(Fach-)Abitur","kein Migrationshintergrund","33","0.0541991514219662","0.0351205932038908","0.0732777096400417"
"Beamte","1987","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beamte","1987","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beamte","1987","AkademikerInnen","kein Migrationshintergrund","173","0.251496594334626","0.217856236521495","0.285136952147756"
"Beamte","1987","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Beamte","1987","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","(noch) kein Abschluss","direkter Migrationshintergrund","309","0.419276409515243","0.382929590349985","0.4556232286805"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","Hauptschulabschluss","kein Migrationshintergrund","796","0.171070477567222","0.159672389784323","0.182468565350121"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","Hauptschulabschluss","direkter Migrationshintergrund","609","0.311988359969219","0.288190687003639","0.335786032934799"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","Hauptschulabschluss","indirekter Migrationshintergrund","36","0.334400052905889","0.24854637504198","0.420253730769798"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","Realschulabschluss","kein Migrationshintergrund","147","0.0913364984286832","0.076786621289215","0.105886375568151"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","(Fach-)Abitur","direkter Migrationshintergrund","75","0.306518583657764","0.244456553306066","0.368580614009462"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","AkademikerInnen","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","(noch) kein Abschluss","direkter Migrationshintergrund","63","0.0893978607276833","0.0683814107483662","0.110414310707"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","Hauptschulabschluss","kein Migrationshintergrund","1016","0.228635346139298","0.215924126800966","0.241346565477631"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","Hauptschulabschluss","direkter Migrationshintergrund","305","0.225664564960337","0.204193002184488","0.247136127736186"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","Realschulabschluss","kein Migrationshintergrund","528","0.339547989713963","0.315630983294845","0.363464996133081"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","Realschulabschluss","direkter Migrationshintergrund","40","0.276331822058728","0.20452922627616","0.348134417841296"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","(Fach-)Abitur","kein Migrationshintergrund","138","0.277853859449791","0.238977663089357","0.316730055810225"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","(Fach-)Abitur","direkter Migrationshintergrund","47","0.259494795207734","0.200487114647371","0.318502475768097"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","AkademikerInnen","kein Migrationshintergrund","236","0.377650614549749","0.339272813763971","0.416028415335527"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","AkademikerInnen","direkter Migrationshintergrund","35","0.346991755079689","0.245797108418963","0.448186401740415"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1988","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1988","Hauptschulabschluss","kein Migrationshintergrund","234","0.0511132288213142","0.0444473177746574","0.0577791398679709"
"Selbstständige/ManagerInnen","1988","Hauptschulabschluss","direkter Migrationshintergrund","46","0.0329247547673976","0.0237591988510813","0.0420903106837138"
"Selbstständige/ManagerInnen","1988","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1988","Realschulabschluss","kein Migrationshintergrund","96","0.062480390045076","0.0502568316559209","0.0747039484342311"
"Selbstständige/ManagerInnen","1988","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1988","(Fach-)Abitur","kein Migrationshintergrund","30","0.0531226941991568","0.0336578961018268","0.0725874922964867"
"Selbstständige/ManagerInnen","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1988","AkademikerInnen","kein Migrationshintergrund","81","0.128772879780513","0.102257628281693","0.155288131279333"
"Selbstständige/ManagerInnen","1988","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1988","(noch) kein Abschluss","kein Migrationshintergrund","127","0.649720689201688","0.580412749568922","0.719028628834453"
"In Ausbildung","1988","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1988","Hauptschulabschluss","kein Migrationshintergrund","171","0.0306420694172862","0.0254254783936055","0.0358586604409668"
"In Ausbildung","1988","Hauptschulabschluss","direkter Migrationshintergrund","89","0.0401429918870686","0.0300603221378492","0.0502256616362879"
"In Ausbildung","1988","Hauptschulabschluss","indirekter Migrationshintergrund","30","0.149595915571149","0.084688901126119","0.214502930016179"
"In Ausbildung","1988","Realschulabschluss","kein Migrationshintergrund","212","0.111318681533146","0.095433482621049","0.127203880445243"
"In Ausbildung","1988","Realschulabschluss","direkter Migrationshintergrund","32","0.11956424315926","0.0674682343371123","0.171660251981407"
"In Ausbildung","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1988","(Fach-)Abitur","kein Migrationshintergrund","160","0.304841271479549","0.264888963278718","0.34479357968038"
"In Ausbildung","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"In Ausbildung","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1988","AkademikerInnen","kein Migrationshintergrund","","","",""
"In Ausbildung","1988","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Ausbildung","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1988","(noch) kein Abschluss","direkter Migrationshintergrund","47","0.0766814760953084","0.0570816386877585","0.0962813135028583"
"In Rente oder Pension","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1988","Hauptschulabschluss","kein Migrationshintergrund","988","0.305618118633505","0.291674535226367","0.319561702040643"
"In Rente oder Pension","1988","Hauptschulabschluss","direkter Migrationshintergrund","85","0.171606794893731","0.152240216082283","0.19097337370518"
"In Rente oder Pension","1988","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1988","Realschulabschluss","kein Migrationshintergrund","192","0.188061007839013","0.168325573727481","0.207796441950545"
"In Rente oder Pension","1988","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1988","(Fach-)Abitur","kein Migrationshintergrund","49","0.131183913081073","0.101883940059713","0.160483886102433"
"In Rente oder Pension","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1988","AkademikerInnen","kein Migrationshintergrund","60","0.130912008942803","0.104210274525774","0.157613743359832"
"In Rente oder Pension","1988","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Arbeitslose","1988","(noch) kein Abschluss","direkter Migrationshintergrund","60","0.0918053772588337","0.0705359896863332","0.113074764831334"
"Arbeitslose","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1988","Hauptschulabschluss","kein Migrationshintergrund","187","0.0440158538086652","0.0378069408705667","0.0502247667467637"
"Arbeitslose","1988","Hauptschulabschluss","direkter Migrationshintergrund","101","0.0535310179702575","0.041969274010663","0.0650927619298521"
"Arbeitslose","1988","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1988","Realschulabschluss","kein Migrationshintergrund","32","0.0229044080174962","0.0153489000499479","0.0304599159850446"
"Arbeitslose","1988","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Arbeitslose","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1988","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Arbeitslose","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Arbeitslose","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1988","AkademikerInnen","kein Migrationshintergrund","","","",""
"Arbeitslose","1988","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Arbeitslose","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1988","(noch) kein Abschluss","direkter Migrationshintergrund","187","0.233418685670239","0.202260053359914","0.264577317980563"
"Sonstige Nichterwerbspersonen","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1988","Hauptschulabschluss","kein Migrationshintergrund","702","0.147610525066168","0.136874009412884","0.158347040719452"
"Sonstige Nichterwerbspersonen","1988","Hauptschulabschluss","direkter Migrationshintergrund","217","0.15826257284883","0.139515009341053","0.177010136356607"
"Sonstige Nichterwerbspersonen","1988","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1988","Realschulabschluss","kein Migrationshintergrund","198","0.119062828514995","0.102706110346485","0.135419546683505"
"Sonstige Nichterwerbspersonen","1988","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1988","(Fach-)Abitur","kein Migrationshintergrund","63","0.104138448558038","0.0776297135601289","0.130647183555947"
"Sonstige Nichterwerbspersonen","1988","(Fach-)Abitur","direkter Migrationshintergrund","35","0.125369235267345","0.0807945768677534","0.169943893666937"
"Sonstige Nichterwerbspersonen","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1988","AkademikerInnen","kein Migrationshintergrund","33","0.0511770247048258","0.033732948841237","0.0686211005684147"
"Sonstige Nichterwerbspersonen","1988","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Beamte","1988","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Beamte","1988","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Beamte","1988","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1988","Hauptschulabschluss","kein Migrationshintergrund","99","0.0212943805465402","0.0169247551569009","0.0256640059361795"
"Beamte","1988","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","1988","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1988","Realschulabschluss","kein Migrationshintergrund","101","0.0652881959076267","0.052811723722538","0.0777646680927154"
"Beamte","1988","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Beamte","1988","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Beamte","1988","(Fach-)Abitur","kein Migrationshintergrund","35","0.0596585907838243","0.0391024170814371","0.0802147644862116"
"Beamte","1988","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Beamte","1988","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Beamte","1988","AkademikerInnen","kein Migrationshintergrund","161","0.245006928070234","0.210959954036083","0.279053902104384"
"Beamte","1988","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Beamte","1988","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","(noch) kein Abschluss","direkter Migrationshintergrund","301","0.419902625029505","0.382697781020539","0.457107469038472"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","Hauptschulabschluss","kein Migrationshintergrund","804","0.180190498376203","0.168246819489084","0.192134177263323"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","Hauptschulabschluss","direkter Migrationshintergrund","656","0.362983270981546","0.337857478639862","0.388109063323229"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","Hauptschulabschluss","indirekter Migrationshintergrund","35","0.228867645636174","0.157200882625891","0.300534408646456"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","Realschulabschluss","kein Migrationshintergrund","139","0.085429261831555","0.0710717434360437","0.0997867802270662"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","Realschulabschluss","direkter Migrationshintergrund","30","0.174650771173668","0.113065651193746","0.23623589115359"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","(Fach-)Abitur","kein Migrationshintergrund","42","0.07935645642729","0.056079826578087","0.102633086276493"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","(Fach-)Abitur","direkter Migrationshintergrund","72","0.235968334555972","0.178676938353081","0.293259730758864"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","AkademikerInnen","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","(noch) kein Abschluss","direkter Migrationshintergrund","47","0.0754372526796552","0.055528875039561","0.0953456303197494"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","Hauptschulabschluss","kein Migrationshintergrund","956","0.226251302835335","0.213249271410406","0.239253334260263"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","Hauptschulabschluss","direkter Migrationshintergrund","256","0.177905245878417","0.15792244513329","0.197888046623544"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","Realschulabschluss","kein Migrationshintergrund","555","0.376384859926006","0.35149962176011","0.401270098091902"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","Realschulabschluss","direkter Migrationshintergrund","40","0.283777589259554","0.210649426313471","0.356905752205637"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","(Fach-)Abitur","kein Migrationshintergrund","145","0.281126008520384","0.242412715919212","0.319839301121556"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","(Fach-)Abitur","direkter Migrationshintergrund","47","0.309337348619831","0.246970179945647","0.371704517294016"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","AkademikerInnen","kein Migrationshintergrund","226","0.369510385901455","0.33101737213353","0.408003399669381"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","AkademikerInnen","direkter Migrationshintergrund","35","0.328114626910009","0.230567725944216","0.425661527875802"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","Hauptschulabschluss","kein Migrationshintergrund","219","0.0484243461560265","0.0417536793992729","0.05509501291278"
"Selbstständige/ManagerInnen","1989","Hauptschulabschluss","direkter Migrationshintergrund","38","0.024146002356862","0.0161252319588831","0.0321667727548408"
"Selbstständige/ManagerInnen","1989","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","Realschulabschluss","kein Migrationshintergrund","89","0.0588931536894257","0.0468005651607893","0.0709857422180621"
"Selbstständige/ManagerInnen","1989","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","AkademikerInnen","kein Migrationshintergrund","94","0.142933309845295","0.115020493680143","0.170846126010446"
"Selbstständige/ManagerInnen","1989","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1989","(noch) kein Abschluss","kein Migrationshintergrund","125","0.682043286957761","0.613823313791958","0.750263260123563"
"In Ausbildung","1989","(noch) kein Abschluss","direkter Migrationshintergrund","32","0.0840218758816394","0.0631090134488596","0.104934738314419"
"In Ausbildung","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1989","Hauptschulabschluss","kein Migrationshintergrund","148","0.0307878014785828","0.0254197771410825","0.036155825816083"
"In Ausbildung","1989","Hauptschulabschluss","direkter Migrationshintergrund","67","0.0314818129448046","0.0223578229664639","0.0406058029231453"
"In Ausbildung","1989","Hauptschulabschluss","indirekter Migrationshintergrund","35","0.182639256828705","0.116727167460387","0.248551346197022"
"In Ausbildung","1989","Realschulabschluss","kein Migrationshintergrund","193","0.107286300655652","0.0913900157280367","0.123182585583268"
"In Ausbildung","1989","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Ausbildung","1989","Realschulabschluss","indirekter Migrationshintergrund","33","0.378039430078386","0.243635160462027","0.512443699694746"
"In Ausbildung","1989","(Fach-)Abitur","kein Migrationshintergrund","151","0.291915197446874","0.252763175041315","0.331067219852433"
"In Ausbildung","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"In Ausbildung","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1989","AkademikerInnen","kein Migrationshintergrund","","","",""
"In Ausbildung","1989","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Ausbildung","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1989","(noch) kein Abschluss","direkter Migrationshintergrund","55","0.0852519268505441","0.0642006910202067","0.106303162680881"
"In Rente oder Pension","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1989","Hauptschulabschluss","kein Migrationshintergrund","960","0.310892424004934","0.296508933750687","0.325275914259181"
"In Rente oder Pension","1989","Hauptschulabschluss","direkter Migrationshintergrund","88","0.185890329936288","0.16556344175518","0.206217218117395"
"In Rente oder Pension","1989","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1989","Realschulabschluss","kein Migrationshintergrund","187","0.192316780767272","0.172072771670349","0.212560789864196"
"In Rente oder Pension","1989","Realschulabschluss","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1989","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1989","(Fach-)Abitur","kein Migrationshintergrund","47","0.126509096772704","0.0978822652600822","0.155135928285325"
"In Rente oder Pension","1989","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1989","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1989","AkademikerInnen","kein Migrationshintergrund","61","0.132534845002137","0.105493973877479","0.159575716126796"
"In Rente oder Pension","1989","AkademikerInnen","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1989","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1989","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Arbeitslose","1989","(noch) kein Abschluss","direkter Migrationshintergrund","33","0.0524637434933398","0.0356562752470787","0.0692712117396009"
"Arbeitslose","1989","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1989","Hauptschulabschluss","kein Migrationshintergrund","144","0.0338911967303996","0.0282681437741651","0.0395142496866341"
"Arbeitslose","1989","Hauptschulabschluss","direkter Migrationshintergrund","69","0.049435465792242","0.0381085633264524","0.0607623682580316"
"Arbeitslose","1989","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1989","Realschulabschluss","kein Migrationshintergrund","","","",""
"Arbeitslose","1989","Realschulabschluss","direkter Migrationshintergrund","","","",""
