"beruf","year","alter_gr","migback","n","percent","lower_confidence","upper_confidence"
"Beamte","1994","66 und älter","direkter Migrationshintergrund","","","",""
"Beamte","1994","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1995","16-34 J.","kein Migrationshintergrund","566","0.155976394613029","0.143998644024513","0.167954145201544"
"Angestellte, einfache Tätigkeiten","1995","16-34 J.","direkter Migrationshintergrund","293","0.279536060170836","0.250647009661008","0.308425110680664"
"Angestellte, einfache Tätigkeiten","1995","16-34 J.","indirekter Migrationshintergrund","110","0.209389981248167","0.172645108880389","0.246134853615945"
"Angestellte, einfache Tätigkeiten","1995","35-65 J.","kein Migrationshintergrund","883","0.161927140686989","0.151871902826217","0.17198237854776"
"Angestellte, einfache Tätigkeiten","1995","35-65 J.","direkter Migrationshintergrund","607","0.295849343004964","0.273759416751323","0.317939269258606"
"Angestellte, einfache Tätigkeiten","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1995","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1995","16-34 J.","kein Migrationshintergrund","1290","0.371365752211591","0.355415466229676","0.387316038193507"
"Angestellte, qualifizierte Tätigkeiten","1995","16-34 J.","direkter Migrationshintergrund","189","0.222590106775932","0.195811610593208","0.249368602958656"
"Angestellte, qualifizierte Tätigkeiten","1995","16-34 J.","indirekter Migrationshintergrund","71","0.124624923585858","0.0947960276780393","0.154453819493677"
"Angestellte, qualifizierte Tätigkeiten","1995","35-65 J.","kein Migrationshintergrund","1913","0.345169891371961","0.332192947999948","0.358146834743974"
"Angestellte, qualifizierte Tätigkeiten","1995","35-65 J.","direkter Migrationshintergrund","295","0.209735915762954","0.190032174651836","0.229439656874073"
"Angestellte, qualifizierte Tätigkeiten","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1995","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1995","16-34 J.","kein Migrationshintergrund","135","0.0393950793858874","0.0329732032632288","0.0458169555085461"
"Selbstständige/ManagerInnen","1995","16-34 J.","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1995","16-34 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1995","35-65 J.","kein Migrationshintergrund","442","0.0863293046459321","0.0786633612886502","0.0939952480032139"
"Selbstständige/ManagerInnen","1995","35-65 J.","direkter Migrationshintergrund","72","0.0570843224131358","0.0458558411008389","0.0683128037254327"
"Selbstständige/ManagerInnen","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1995","66 und älter","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1995","16-34 J.","kein Migrationshintergrund","783","0.22031824335565","0.206636153234223","0.234000333477076"
"In Ausbildung","1995","16-34 J.","direkter Migrationshintergrund","141","0.194121602691312","0.168660341322735","0.219582864059889"
"In Ausbildung","1995","16-34 J.","indirekter Migrationshintergrund","199","0.477988381294772","0.432876972266583","0.523099790322961"
"In Ausbildung","1995","35-65 J.","kein Migrationshintergrund","","","",""
"In Ausbildung","1995","35-65 J.","direkter Migrationshintergrund","","","",""
"In Ausbildung","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1995","66 und älter","kein Migrationshintergrund","","","",""
"In Ausbildung","1995","66 und älter","direkter Migrationshintergrund","","","",""
"In Ausbildung","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1995","16-34 J.","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1995","16-34 J.","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1995","16-34 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1995","35-65 J.","kein Migrationshintergrund","658","0.143979523710894","0.134396907834575","0.153562139587213"
"In Rente oder Pension","1995","35-65 J.","direkter Migrationshintergrund","204","0.141074107756253","0.124226910127842","0.157921305384663"
"In Rente oder Pension","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1995","66 und älter","kein Migrationshintergrund","1250","0.956299265379463","0.945212170031271","0.967386360727655"
"In Rente oder Pension","1995","66 und älter","direkter Migrationshintergrund","197","0.955414214385514","0.927631528969077","0.983196899801951"
"In Rente oder Pension","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1995","16-34 J.","kein Migrationshintergrund","239","0.0662635908281596","0.0580521728258147","0.0744750088305045"
"Arbeitslose","1995","16-34 J.","direkter Migrationshintergrund","85","0.0932376931170031","0.07452006936608","0.111955316867926"
"Arbeitslose","1995","16-34 J.","indirekter Migrationshintergrund","36","0.0691920099079805","0.0462730100499583","0.0921110097660028"
"Arbeitslose","1995","35-65 J.","kein Migrationshintergrund","436","0.0751328472993494","0.0679375915003198","0.0823281030983789"
"Arbeitslose","1995","35-65 J.","direkter Migrationshintergrund","196","0.128787991904118","0.112576395650726","0.144999588157511"
"Arbeitslose","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1995","66 und älter","kein Migrationshintergrund","","","",""
"Arbeitslose","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Arbeitslose","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","kein Migrationshintergrund","372","0.105499679363698","0.0953585960536289","0.115640762673767"
"Sonstige Nichterwerbspersonen","1995","16-34 J.","direkter Migrationshintergrund","192","0.165554980432999","0.141628533407796","0.189481427458201"
"Sonstige Nichterwerbspersonen","1995","16-34 J.","indirekter Migrationshintergrund","36","0.0786313238637726","0.0543231601296359","0.102939487597909"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","kein Migrationshintergrund","519","0.117154373915366","0.108376016179155","0.125932731651578"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","direkter Migrationshintergrund","244","0.141115602435805","0.124266334331987","0.157964870539623"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Beamte","1995","16-34 J.","kein Migrationshintergrund","131","0.0387904667491315","0.0324160556625167","0.0451648778357462"
"Beamte","1995","16-34 J.","direkter Migrationshintergrund","","","",""
"Beamte","1995","16-34 J.","indirekter Migrationshintergrund","","","",""
"Beamte","1995","35-65 J.","kein Migrationshintergrund","281","0.0658029702766587","0.059035386719589","0.0725705538337283"
"Beamte","1995","35-65 J.","direkter Migrationshintergrund","","","",""
"Beamte","1995","35-65 J.","indirekter Migrationshintergrund","","","",""
"Beamte","1995","66 und älter","kein Migrationshintergrund","","","",""
"Beamte","1995","66 und älter","direkter Migrationshintergrund","","","",""
"Beamte","1995","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","kein Migrationshintergrund","512","0.1510972929828","0.139076636050847","0.163117949914752"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","direkter Migrationshintergrund","259","0.27120163699143","0.241028885679885","0.301374388302975"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","indirekter Migrationshintergrund","98","0.19418605938353","0.159719395802208","0.228652722964852"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","kein Migrationshintergrund","839","0.156399153803565","0.14649410561049","0.16630420199664"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","direkter Migrationshintergrund","547","0.287564412091001","0.264914016933236","0.310214807248765"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","kein Migrationshintergrund","1239","0.370634894443218","0.354424432757761","0.386845356128676"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","direkter Migrationshintergrund","173","0.229248532677612","0.200720256636732","0.257776808718491"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","indirekter Migrationshintergrund","99","0.144411811455132","0.113784661798874","0.175038961111391"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","kein Migrationshintergrund","1956","0.351591385714328","0.338571283578852","0.364611487849803"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","direkter Migrationshintergrund","306","0.235709894602536","0.214469947214927","0.256949841990146"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","kein Migrationshintergrund","147","0.0445628653684123","0.0376372476767206","0.0514884830601039"
"Selbstständige/ManagerInnen","1996","16-34 J.","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1996","35-65 J.","kein Migrationshintergrund","453","0.0901923703985957","0.0823809398131774","0.0980038009840139"
"Selbstständige/ManagerInnen","1996","35-65 J.","direkter Migrationshintergrund","62","0.0520458390268976","0.0409305160390919","0.0631611620147032"
"Selbstständige/ManagerInnen","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1996","66 und älter","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1996","16-34 J.","kein Migrationshintergrund","750","0.213442999981656","0.199690648612665","0.227195351350647"
"In Ausbildung","1996","16-34 J.","direkter Migrationshintergrund","116","0.181502238376407","0.155343619738355","0.207660857014458"
"In Ausbildung","1996","16-34 J.","indirekter Migrationshintergrund","200","0.451922733386892","0.408559084316108","0.495286382457676"
"In Ausbildung","1996","35-65 J.","kein Migrationshintergrund","35","0.00528860095296659","0.003310766959292","0.00726643494664117"
"In Ausbildung","1996","35-65 J.","direkter Migrationshintergrund","","","",""
"In Ausbildung","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1996","66 und älter","kein Migrationshintergrund","","","",""
"In Ausbildung","1996","66 und älter","direkter Migrationshintergrund","","","",""
"In Ausbildung","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1996","16-34 J.","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1996","16-34 J.","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1996","16-34 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1996","35-65 J.","kein Migrationshintergrund","665","0.149195906665009","0.139480429632176","0.158911383697841"
"In Rente oder Pension","1996","35-65 J.","direkter Migrationshintergrund","194","0.137771551523844","0.120524043335167","0.15501905971252"
"In Rente oder Pension","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1996","66 und älter","kein Migrationshintergrund","1255","0.958773616154246","0.948023923018826","0.969523309289665"
"In Rente oder Pension","1996","66 und älter","direkter Migrationshintergrund","210","0.933740452814408","0.9013831374732","0.966097768155615"
"In Rente oder Pension","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1996","16-34 J.","kein Migrationshintergrund","232","0.0638441821078339","0.055638671038366","0.0720496931773018"
"Arbeitslose","1996","16-34 J.","direkter Migrationshintergrund","85","0.114085024253146","0.0925088020120593","0.135661246494233"
"Arbeitslose","1996","16-34 J.","indirekter Migrationshintergrund","38","0.0740429300816067","0.0512284772739745","0.096857382889239"
"Arbeitslose","1996","35-65 J.","kein Migrationshintergrund","456","0.0777880006832388","0.070484306520253","0.0850916948462245"
"Arbeitslose","1996","35-65 J.","direkter Migrationshintergrund","177","0.124748635056265","0.108213044470531","0.141284225641999"
"Arbeitslose","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1996","66 und älter","kein Migrationshintergrund","","","",""
"Arbeitslose","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Arbeitslose","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1996","16-34 J.","kein Migrationshintergrund","387","0.112137033379417","0.101546486094625","0.122727580664209"
"Sonstige Nichterwerbspersonen","1996","16-34 J.","direkter Migrationshintergrund","179","0.183345490701375","0.157084000613748","0.209606980789003"
"Sonstige Nichterwerbspersonen","1996","16-34 J.","indirekter Migrationshintergrund","55","0.110362168821079","0.0830604765501353","0.137663861092022"
"Sonstige Nichterwerbspersonen","1996","35-65 J.","kein Migrationshintergrund","494","0.107934089880115","0.0994725641640984","0.116395615596133"
"Sonstige Nichterwerbspersonen","1996","35-65 J.","direkter Migrationshintergrund","227","0.136941602519964","0.119737849252176","0.154145355787752"
"Sonstige Nichterwerbspersonen","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1996","66 und älter","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Beamte","1996","16-34 J.","kein Migrationshintergrund","134","0.0420434816255593","0.0353076203180485","0.0487793429330701"
"Beamte","1996","16-34 J.","direkter Migrationshintergrund","","","",""
"Beamte","1996","16-34 J.","indirekter Migrationshintergrund","","","",""
"Beamte","1996","35-65 J.","kein Migrationshintergrund","268","0.0616104919021826","0.0550537241626458","0.0681672596417193"
"Beamte","1996","35-65 J.","direkter Migrationshintergrund","","","",""
"Beamte","1996","35-65 J.","indirekter Migrationshintergrund","","","",""
"Beamte","1996","66 und älter","kein Migrationshintergrund","","","",""
"Beamte","1996","66 und älter","direkter Migrationshintergrund","","","",""
"Beamte","1996","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1997","16-34 J.","kein Migrationshintergrund","461","0.13665663987739","0.124924982489851","0.148388297264929"
"Angestellte, einfache Tätigkeiten","1997","16-34 J.","direkter Migrationshintergrund","237","0.273455514834891","0.242094386559667","0.304816643110115"
"Angestellte, einfache Tätigkeiten","1997","16-34 J.","indirekter Migrationshintergrund","110","0.21236908024093","0.177451044524616","0.247287115957244"
"Angestellte, einfache Tätigkeiten","1997","35-65 J.","kein Migrationshintergrund","831","0.15438480134704","0.144505193582338","0.164264409111742"
"Angestellte, einfache Tätigkeiten","1997","35-65 J.","direkter Migrationshintergrund","502","0.292661572114192","0.269331318489131","0.315991825739252"
"Angestellte, einfache Tätigkeiten","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1997","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1997","16-34 J.","kein Migrationshintergrund","1167","0.362577037715533","0.346157299603742","0.378996775827324"
"Angestellte, qualifizierte Tätigkeiten","1997","16-34 J.","direkter Migrationshintergrund","160","0.213570887447495","0.184736014139348","0.242405760755641"
"Angestellte, qualifizierte Tätigkeiten","1997","16-34 J.","indirekter Migrationshintergrund","99","0.154300869608641","0.12345941078899","0.185142328428292"
"Angestellte, qualifizierte Tätigkeiten","1997","35-65 J.","kein Migrationshintergrund","1883","0.33944073561976","0.326493146321172","0.352388324918347"
"Angestellte, qualifizierte Tätigkeiten","1997","35-65 J.","direkter Migrationshintergrund","290","0.241166689539645","0.21923082086462","0.263102558214669"
"Angestellte, qualifizierte Tätigkeiten","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1997","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1997","16-34 J.","kein Migrationshintergrund","142","0.0461143170164102","0.0389509322122853","0.053277701820535"
"Selbstständige/ManagerInnen","1997","16-34 J.","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1997","16-34 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1997","35-65 J.","kein Migrationshintergrund","463","0.0900575280292863","0.082230119156811","0.0978849369017617"
"Selbstständige/ManagerInnen","1997","35-65 J.","direkter Migrationshintergrund","54","0.0453155028165258","0.034650123157048","0.0559808824760037"
"Selbstständige/ManagerInnen","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1997","66 und älter","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1997","16-34 J.","kein Migrationshintergrund","776","0.228355300708309","0.214018030745592","0.242692570671025"
"In Ausbildung","1997","16-34 J.","direkter Migrationshintergrund","105","0.174183740698566","0.147499014466347","0.200868466930786"
"In Ausbildung","1997","16-34 J.","indirekter Migrationshintergrund","211","0.45065529118787","0.408174999162051","0.49313558321369"
"In Ausbildung","1997","35-65 J.","kein Migrationshintergrund","35","0.00495000316885009","0.00303099761844473","0.00686900871925546"
"In Ausbildung","1997","35-65 J.","direkter Migrationshintergrund","","","",""
"In Ausbildung","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1997","66 und älter","kein Migrationshintergrund","","","",""
"In Ausbildung","1997","66 und älter","direkter Migrationshintergrund","","","",""
"In Ausbildung","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1997","16-34 J.","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1997","16-34 J.","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1997","16-34 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1997","35-65 J.","kein Migrationshintergrund","676","0.152568387499572","0.142736528320276","0.162400246678869"
"In Rente oder Pension","1997","35-65 J.","direkter Migrationshintergrund","189","0.143868326496065","0.125872331603391","0.16186432138874"
"In Rente oder Pension","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1997","66 und älter","kein Migrationshintergrund","1289","0.962865941529058","0.952749193018508","0.972982690039608"
"In Rente oder Pension","1997","66 und älter","direkter Migrationshintergrund","217","0.935183286982999","0.903570557094661","0.966796016871338"
"In Rente oder Pension","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1997","16-34 J.","kein Migrationshintergrund","236","0.0684791013204889","0.0598527418216051","0.0771054608193727"
"Arbeitslose","1997","16-34 J.","direkter Migrationshintergrund","76","0.0956731830518802","0.0749777248220388","0.116368641281722"
"Arbeitslose","1997","16-34 J.","indirekter Migrationshintergrund","40","0.0627308000312228","0.0420286539196883","0.0834329461427573"
"Arbeitslose","1997","35-65 J.","kein Migrationshintergrund","483","0.0894647098065143","0.0816605651435032","0.0972688544695254"
"Arbeitslose","1997","35-65 J.","direkter Migrationshintergrund","198","0.12450617827463","0.107576645317328","0.141435711231931"
"Arbeitslose","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1997","66 und älter","kein Migrationshintergrund","","","",""
"Arbeitslose","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Arbeitslose","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1997","16-34 J.","kein Migrationshintergrund","357","0.104190887871905","0.0937563112369879","0.114625464506823"
"Sonstige Nichterwerbspersonen","1997","16-34 J.","direkter Migrationshintergrund","178","0.222455580124274","0.193193749851256","0.251717410397292"
"Sonstige Nichterwerbspersonen","1997","16-34 J.","indirekter Migrationshintergrund","46","0.0883339526988945","0.0641055654755606","0.112562339922228"
"Sonstige Nichterwerbspersonen","1997","35-65 J.","kein Migrationshintergrund","497","0.109509983350558","0.10097127018302","0.118048696518096"
"Sonstige Nichterwerbspersonen","1997","35-65 J.","direkter Migrationshintergrund","211","0.125946055930522","0.108932919392784","0.142959192468259"
"Sonstige Nichterwerbspersonen","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1997","66 und älter","kein Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Sonstige Nichterwerbspersonen","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Beamte","1997","16-34 J.","kein Migrationshintergrund","145","0.0503325700416732","0.0428652880747101","0.0577998520086363"
"Beamte","1997","16-34 J.","direkter Migrationshintergrund","","","",""
"Beamte","1997","16-34 J.","indirekter Migrationshintergrund","","","",""
"Beamte","1997","35-65 J.","kein Migrationshintergrund","270","0.0596238511784195","0.0531492673846638","0.0660984349721751"
"Beamte","1997","35-65 J.","direkter Migrationshintergrund","","","",""
"Beamte","1997","35-65 J.","indirekter Migrationshintergrund","","","",""
"Beamte","1997","66 und älter","kein Migrationshintergrund","","","",""
"Beamte","1997","66 und älter","direkter Migrationshintergrund","","","",""
"Beamte","1997","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1998","16-34 J.","kein Migrationshintergrund","520","0.142617339013184","0.131177105884482","0.154057572141886"
"Angestellte, einfache Tätigkeiten","1998","16-34 J.","direkter Migrationshintergrund","206","0.266039586415484","0.233717802740889","0.29836137009008"
"Angestellte, einfache Tätigkeiten","1998","16-34 J.","indirekter Migrationshintergrund","99","0.160022334183809","0.129354289407179","0.190690378960439"
"Angestellte, einfache Tätigkeiten","1998","35-65 J.","kein Migrationshintergrund","1001","0.159096491992908","0.149869144851935","0.168323839133881"
"Angestellte, einfache Tätigkeiten","1998","35-65 J.","direkter Migrationshintergrund","506","0.312010612699259","0.288022253213485","0.335998972185032"
"Angestellte, einfache Tätigkeiten","1998","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1998","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, einfache Tätigkeiten","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1998","16-34 J.","kein Migrationshintergrund","1259","0.354689387007918","0.339037386166338","0.370341387849498"
"Angestellte, qualifizierte Tätigkeiten","1998","16-34 J.","direkter Migrationshintergrund","152","0.229128913961303","0.198388005663356","0.25986982225925"
"Angestellte, qualifizierte Tätigkeiten","1998","16-34 J.","indirekter Migrationshintergrund","107","0.180320889574138","0.148161568399376","0.2124802107489"
"Angestellte, qualifizierte Tätigkeiten","1998","35-65 J.","kein Migrationshintergrund","2143","0.337773946883381","0.325842594262518","0.349705299504244"
"Angestellte, qualifizierte Tätigkeiten","1998","35-65 J.","direkter Migrationshintergrund","263","0.223366977368868","0.201802327760513","0.244931626977223"
"Angestellte, qualifizierte Tätigkeiten","1998","35-65 J.","indirekter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1998","66 und älter","kein Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Angestellte, qualifizierte Tätigkeiten","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1998","16-34 J.","kein Migrationshintergrund","143","0.0419530573183317","0.0353940734281927","0.0485120412084707"
"Selbstständige/ManagerInnen","1998","16-34 J.","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1998","16-34 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1998","35-65 J.","kein Migrationshintergrund","556","0.0947118966701","0.0873248788117308","0.102098914528469"
"Selbstständige/ManagerInnen","1998","35-65 J.","direkter Migrationshintergrund","66","0.0532143237622606","0.041592745556357","0.0648359019681642"
"Selbstständige/ManagerInnen","1998","35-65 J.","indirekter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1998","66 und älter","kein Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1998","66 und älter","direkter Migrationshintergrund","","","",""
"Selbstständige/ManagerInnen","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1998","16-34 J.","kein Migrationshintergrund","879","0.246843978817549","0.232737614136917","0.26095034349818"
"In Ausbildung","1998","16-34 J.","direkter Migrationshintergrund","106","0.177561762423493","0.14960980415186","0.205513720695125"
"In Ausbildung","1998","16-34 J.","indirekter Migrationshintergrund","227","0.45275707651093","0.411119579027634","0.494394573994225"
"In Ausbildung","1998","35-65 J.","kein Migrationshintergrund","38","0.00497923470662881","0.00320352958775145","0.00675493982550617"
"In Ausbildung","1998","35-65 J.","direkter Migrationshintergrund","","","",""
"In Ausbildung","1998","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Ausbildung","1998","66 und älter","kein Migrationshintergrund","","","",""
"In Ausbildung","1998","66 und älter","direkter Migrationshintergrund","","","",""
"In Ausbildung","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1998","16-34 J.","kein Migrationshintergrund","","","",""
"In Rente oder Pension","1998","16-34 J.","direkter Migrationshintergrund","","","",""
"In Rente oder Pension","1998","16-34 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1998","35-65 J.","kein Migrationshintergrund","830","0.156155274914634","0.146997645283197","0.16531290454607"
"In Rente oder Pension","1998","35-65 J.","direkter Migrationshintergrund","194","0.132183625520673","0.114647738217265","0.149719512824082"
"In Rente oder Pension","1998","35-65 J.","indirekter Migrationshintergrund","","","",""
"In Rente oder Pension","1998","66 und älter","kein Migrationshintergrund","1525","0.956226612891027","0.946208121604377","0.966245104177677"
"In Rente oder Pension","1998","66 und älter","direkter Migrationshintergrund","227","0.92206931489139","0.88870683826559","0.95543179151719"
"In Rente oder Pension","1998","66 und älter","indirekter Migrationshintergrund","","","",""
"Arbeitslose","1998","16-34 J.","kein Migrationshintergrund","250","0.0651233580869123","0.0570508793495668","0.0731958368242577"
"Arbeitslose","1998","16-34 J.","direkter Migrationshintergrund","60","0.0767366867743974","0.0572673938083244","0.0962059797404705"
"Arbeitslose","1998","16-34 J.","indirekter Migrationshintergrund","48","0.0843472327929911","0.061100456065639","0.107594009520343"
"Arbeitslose","1998","35-65 J.","kein Migrationshintergrund","540","0.0813479510046076","0.0744515531404258","0.0882443488687894"
