"beruf","year","sampreg","n","percent","lower_confidence","upper_confidence"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1998","Ostdeutschland, neue Bundeslaender","1203","0.273356834653101","0.259338708606544","0.287374960699658"
"Selbstständige/ManagerInnen","1998","Westdeutschland, alte Bundeslaender","625","0.0609671175974502","0.0563756393254151","0.0655585958694854"
"Selbstständige/ManagerInnen","1998","Ostdeutschland, neue Bundeslaender","201","0.0492742042609252","0.0424664817636983","0.0560819267581521"
"In Ausbildung","1998","Westdeutschland, alte Bundeslaender","892","0.0745469146865854","0.0695066151973058","0.0795872141758649"
"In Ausbildung","1998","Ostdeutschland, neue Bundeslaender","383","0.0754518313166484","0.0671444516408523","0.0837592109924444"
"In Rente oder Pension","1998","Westdeutschland, alte Bundeslaender","1970","0.257448967792543","0.249058753902511","0.265839181682575"
"In Rente oder Pension","1998","Ostdeutschland, neue Bundeslaender","863","0.307453573276326","0.292939857480295","0.321967289072356"
"Arbeitslose","1998","Westdeutschland, alte Bundeslaender","580","0.0511475805058911","0.0469201528543036","0.0553750081574787"
"Arbeitslose","1998","Ostdeutschland, neue Bundeslaender","520","0.130113348854868","0.119531619332992","0.140695078376745"
"Sonstige Nichterwerbspersonen","1998","Westdeutschland, alte Bundeslaender","1341","0.112331425472375","0.106271875666972","0.118390975277778"
"Sonstige Nichterwerbspersonen","1998","Ostdeutschland, neue Bundeslaender","134","0.0321748123929258","0.0266244560362043","0.0377251687496472"
"Beamte","1998","Westdeutschland, alte Bundeslaender","408","0.0419410050347633","0.038094380079267","0.0457876299902597"
"Beamte","1998","Ostdeutschland, neue Bundeslaender","75","0.0168697836048706","0.0128191340285654","0.0209204331811758"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","Westdeutschland, alte Bundeslaender","1815","0.154425763592505","0.147330881388426","0.161520645796583"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","1999","Ostdeutschland, neue Bundeslaender","487","0.114919271401362","0.104777791868408","0.125060750934316"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","Westdeutschland, alte Bundeslaender","2757","0.262025746518219","0.25339194564203","0.270659547394408"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","1999","Ostdeutschland, neue Bundeslaender","1233","0.287319825246841","0.272930395606919","0.301709254886763"
"Selbstständige/ManagerInnen","1999","Westdeutschland, alte Bundeslaender","630","0.0661165661426937","0.0612377896773952","0.0709953426079922"
"Selbstständige/ManagerInnen","1999","Ostdeutschland, neue Bundeslaender","203","0.050020959535254","0.0430891524890746","0.0569527665814334"
"In Ausbildung","1999","Westdeutschland, alte Bundeslaender","811","0.0710064327308042","0.0659637152164951","0.0760491502451134"
"In Ausbildung","1999","Ostdeutschland, neue Bundeslaender","388","0.080445372378211","0.0717966343077815","0.0890941104486405"
"In Rente oder Pension","1999","Westdeutschland, alte Bundeslaender","1904","0.260677782109715","0.25205835647683","0.269297207742599"
"In Rente oder Pension","1999","Ostdeutschland, neue Bundeslaender","866","0.309378686156676","0.294679996233641","0.324077376079712"
"Arbeitslose","1999","Westdeutschland, alte Bundeslaender","474","0.043502190742725","0.03949714949257","0.04750723199288"
"Arbeitslose","1999","Ostdeutschland, neue Bundeslaender","417","0.109066241684429","0.0991537844693286","0.11897869889953"
"Sonstige Nichterwerbspersonen","1999","Westdeutschland, alte Bundeslaender","1190","0.102683450821059","0.0967236395674443","0.108643262074674"
"Sonstige Nichterwerbspersonen","1999","Ostdeutschland, neue Bundeslaender","134","0.0324142474703231","0.0267827207588117","0.0380457741818346"
"Beamte","1999","Westdeutschland, alte Bundeslaender","384","0.0395620673422798","0.0357348459932443","0.0433892886913154"
"Beamte","1999","Ostdeutschland, neue Bundeslaender","71","0.0164353961269032","0.0123923846164014","0.0204784076374049"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2000","Westdeutschland, alte Bundeslaender","3116","0.159468594563685","0.154165343411692","0.164771845715677"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2000","Ostdeutschland, neue Bundeslaender","727","0.122230363552307","0.113836730354176","0.130623996750439"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2000","Westdeutschland, alte Bundeslaender","4993","0.270383982720906","0.263950216157594","0.276817749284218"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2000","Ostdeutschland, neue Bundeslaender","1774","0.272759728968013","0.261346744056942","0.284172713879084"
"Selbstständige/ManagerInnen","2000","Westdeutschland, alte Bundeslaender","1218","0.0691464694910635","0.0654715035405761","0.0728214354415509"
"Selbstständige/ManagerInnen","2000","Ostdeutschland, neue Bundeslaender","345","0.0587466223670561","0.0527208200125621","0.0647724247215501"
"In Ausbildung","2000","Westdeutschland, alte Bundeslaender","1368","0.0655860973209437","0.0620001559934637","0.0691720386484237"
"In Ausbildung","2000","Ostdeutschland, neue Bundeslaender","545","0.0766192902754782","0.0698032896890268","0.0834352908619295"
"In Rente oder Pension","2000","Westdeutschland, alte Bundeslaender","3823","0.252431806490712","0.24613927953779","0.258724333443634"
"In Rente oder Pension","2000","Ostdeutschland, neue Bundeslaender","1487","0.319754277519083","0.307803084812216","0.33170547022595"
"Arbeitslose","2000","Westdeutschland, alte Bundeslaender","744","0.035453401754823","0.0327747379951892","0.0381320655144567"
"Arbeitslose","2000","Ostdeutschland, neue Bundeslaender","669","0.105873156540231","0.0979888653542823","0.11375744772618"
"Sonstige Nichterwerbspersonen","2000","Westdeutschland, alte Bundeslaender","2307","0.111056121701784","0.106504815421035","0.115607427982533"
"Sonstige Nichterwerbspersonen","2000","Ostdeutschland, neue Bundeslaender","197","0.0295045421224184","0.0251683216933668","0.0338407625514699"
"Beamte","2000","Westdeutschland, alte Bundeslaender","739","0.0364735259560834","0.0337580351310688","0.0391890167810979"
"Beamte","2000","Ostdeutschland, neue Bundeslaender","106","0.014512018655413","0.0114475178625021","0.0175765194483239"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2001","Westdeutschland, alte Bundeslaender","2732","0.155269430739303","0.149732716484643","0.160806144993964"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2001","Ostdeutschland, neue Bundeslaender","684","0.119072114048473","0.110461710070546","0.1276825180264"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2001","Westdeutschland, alte Bundeslaender","4586","0.271183133629973","0.264386551497418","0.277979715762528"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2001","Ostdeutschland, neue Bundeslaender","1640","0.275999229576018","0.264114979939574","0.287883479212461"
"Selbstständige/ManagerInnen","2001","Westdeutschland, alte Bundeslaender","1074","0.0681635957218866","0.0643106214655441","0.072016569978229"
"Selbstständige/ManagerInnen","2001","Ostdeutschland, neue Bundeslaender","287","0.0520056123719758","0.0461025644730478","0.0579086602709038"
"In Ausbildung","2001","Westdeutschland, alte Bundeslaender","1222","0.0656662653487612","0.0618794668336405","0.069453063863882"
"In Ausbildung","2001","Ostdeutschland, neue Bundeslaender","521","0.0777796668817391","0.0706593601484267","0.0848999736150514"
"In Rente oder Pension","2001","Westdeutschland, alte Bundeslaender","3569","0.259609854595867","0.252907291260278","0.266312417931456"
"In Rente oder Pension","2001","Ostdeutschland, neue Bundeslaender","1409","0.322476341691647","0.310049536837009","0.334903146546286"
"Arbeitslose","2001","Westdeutschland, alte Bundeslaender","694","0.0419859284817477","0.0389198176483392","0.0450520393151563"
"Arbeitslose","2001","Ostdeutschland, neue Bundeslaender","622","0.10894606656466","0.100662715078464","0.117229418050857"
"Sonstige Nichterwerbspersonen","2001","Westdeutschland, alte Bundeslaender","1887","0.100861444284755","0.0962575438110241","0.105465344758485"
"Sonstige Nichterwerbspersonen","2001","Ostdeutschland, neue Bundeslaender","163","0.025483242905868","0.0212936645288746","0.0296728212828615"
"Beamte","2001","Westdeutschland, alte Bundeslaender","672","0.0372603471977066","0.0343648183022488","0.0401558760931644"
"Beamte","2001","Ostdeutschland, neue Bundeslaender","109","0.0182377259596187","0.0146802921403287","0.0217951597789086"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2002","Westdeutschland, alte Bundeslaender","2761","0.167467927212901","0.161950400443777","0.172985453982024"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2002","Ostdeutschland, neue Bundeslaender","632","0.112843566225882","0.104433354501494","0.121253777950269"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","Westdeutschland, alte Bundeslaender","4770","0.256464347427564","0.250011631615303","0.262917063239825"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2002","Ostdeutschland, neue Bundeslaender","1627","0.261071055971345","0.249396264650755","0.272745847291934"
"Selbstständige/ManagerInnen","2002","Westdeutschland, alte Bundeslaender","1416","0.0635073513581784","0.0599037036640402","0.0671109990523166"
"Selbstständige/ManagerInnen","2002","Ostdeutschland, neue Bundeslaender","326","0.051969423518318","0.046069402666238","0.057869444370398"
"In Ausbildung","2002","Westdeutschland, alte Bundeslaender","1388","0.0695164307318791","0.0657582624165714","0.0732745990471868"
"In Ausbildung","2002","Ostdeutschland, neue Bundeslaender","537","0.083655759721669","0.0762963043585776","0.0910152150847604"
"In Rente oder Pension","2002","Westdeutschland, alte Bundeslaender","3710","0.264296293016359","0.257780381955743","0.270812204076976"
"In Rente oder Pension","2002","Ostdeutschland, neue Bundeslaender","1420","0.327384711801466","0.314911422677968","0.339858000924964"
"Arbeitslose","2002","Westdeutschland, alte Bundeslaender","707","0.0465073184334238","0.0433956202143958","0.0496190166524519"
"Arbeitslose","2002","Ostdeutschland, neue Bundeslaender","606","0.118265582025276","0.109682040588738","0.126849123461814"
"Sonstige Nichterwerbspersonen","2002","Westdeutschland, alte Bundeslaender","1882","0.0977644231809688","0.09337579755343","0.102153048808508"
"Sonstige Nichterwerbspersonen","2002","Ostdeutschland, neue Bundeslaender","168","0.0303120454238315","0.0257549088264946","0.0348691820211684"
"Beamte","2002","Westdeutschland, alte Bundeslaender","959","0.0344759086387254","0.0317799231047569","0.037171894172694"
"Beamte","2002","Ostdeutschland, neue Bundeslaender","121","0.0144978553122134","0.0113206221122122","0.0176750885122147"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","Westdeutschland, alte Bundeslaender","2574","0.160784907016188","0.15523641433607","0.166333399696306"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2003","Ostdeutschland, neue Bundeslaender","621","0.113138681248997","0.104652282161385","0.121625080336608"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","Westdeutschland, alte Bundeslaender","4588","0.258355040330826","0.251743201949316","0.264966878712336"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2003","Ostdeutschland, neue Bundeslaender","1544","0.254316383110479","0.242649509083755","0.265983257137203"
"Selbstständige/ManagerInnen","2003","Westdeutschland, alte Bundeslaender","1276","0.061891622354837","0.0582519844800893","0.0655312602295847"
"Selbstständige/ManagerInnen","2003","Ostdeutschland, neue Bundeslaender","322","0.0512915818263153","0.0453816909459828","0.0572014727066478"
"In Ausbildung","2003","Westdeutschland, alte Bundeslaender","1348","0.0682238353471879","0.0644154612841958","0.07203220941018"
"In Ausbildung","2003","Ostdeutschland, neue Bundeslaender","516","0.0788283867334737","0.0716089779900488","0.0860477954768987"
"In Rente oder Pension","2003","Westdeutschland, alte Bundeslaender","3691","0.26888744519918","0.26219024751588","0.27558464288248"
"In Rente oder Pension","2003","Ostdeutschland, neue Bundeslaender","1420","0.329667709995654","0.317073430870755","0.342261989120553"
"Arbeitslose","2003","Westdeutschland, alte Bundeslaender","768","0.0536674977163496","0.0502634684404316","0.0570715269922677"
"Arbeitslose","2003","Ostdeutschland, neue Bundeslaender","642","0.124731682360725","0.115879526888852","0.133583837832599"
"Sonstige Nichterwerbspersonen","2003","Westdeutschland, alte Bundeslaender","1715","0.0936103971581562","0.0892105738452851","0.0980102204710272"
"Sonstige Nichterwerbspersonen","2003","Ostdeutschland, neue Bundeslaender","166","0.0317361725647121","0.0270397824314362","0.0364325626979879"
"Beamte","2003","Westdeutschland, alte Bundeslaender","877","0.0345792548772749","0.0318194278473813","0.0373390819071686"
"Beamte","2003","Ostdeutschland, neue Bundeslaender","121","0.0162894021596438","0.0128980234730013","0.0196807808462863"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Westdeutschland, alte Bundeslaender","2507","0.159536675542715","0.153932618089724","0.165140732995705"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2004","Ostdeutschland, neue Bundeslaender","651","0.119136919270887","0.110356481750886","0.127917356790887"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Westdeutschland, alte Bundeslaender","4350","0.250027692723258","0.243400500051231","0.256654885395285"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2004","Ostdeutschland, neue Bundeslaender","1466","0.243109040726238","0.231482353651636","0.254735727800839"
"Selbstständige/ManagerInnen","2004","Westdeutschland, alte Bundeslaender","1303","0.066943282780498","0.0631183795557149","0.0707681860052811"
"Selbstständige/ManagerInnen","2004","Ostdeutschland, neue Bundeslaender","329","0.0546487591625457","0.0484881235487857","0.0608093947763058"
"In Ausbildung","2004","Westdeutschland, alte Bundeslaender","1381","0.0731852169530179","0.0691993657197677","0.0771710681862682"
"In Ausbildung","2004","Ostdeutschland, neue Bundeslaender","516","0.0832458436885381","0.0757581771750022","0.090733510202074"
"In Rente oder Pension","2004","Westdeutschland, alte Bundeslaender","3643","0.271536212330409","0.264729603569392","0.278342821091425"
"In Rente oder Pension","2004","Ostdeutschland, neue Bundeslaender","1409","0.331826776492827","0.319064180606161","0.344589372379493"
"Arbeitslose","2004","Westdeutschland, alte Bundeslaender","810","0.0585038967940126","0.0549120766045193","0.0620957169835059"
"Arbeitslose","2004","Ostdeutschland, neue Bundeslaender","586","0.125131769470349","0.116163804852985","0.134099734087712"
"Sonstige Nichterwerbspersonen","2004","Westdeutschland, alte Bundeslaender","1570","0.0867464711187998","0.0824388795871403","0.0910540626504592"
"Sonstige Nichterwerbspersonen","2004","Ostdeutschland, neue Bundeslaender","158","0.0277698557331702","0.0233162668619653","0.032223444604375"
"Beamte","2004","Westdeutschland, alte Bundeslaender","837","0.0335205517572904","0.0307659119593022","0.0362751915552787"
"Beamte","2004","Ostdeutschland, neue Bundeslaender","114","0.0151310354554463","0.0118222979021567","0.0184397730087359"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","Westdeutschland, alte Bundeslaender","2372","0.164966938477222","0.159153909271597","0.170779967682847"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2005","Ostdeutschland, neue Bundeslaender","566","0.111827016143626","0.103131474971136","0.120522557316116"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","Westdeutschland, alte Bundeslaender","4203","0.255486269839404","0.248655457557784","0.262317082121024"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2005","Ostdeutschland, neue Bundeslaender","1416","0.242666434497652","0.230838118313136","0.254494750682167"
"Selbstständige/ManagerInnen","2005","Westdeutschland, alte Bundeslaender","1177","0.0622553138307633","0.0584710384579865","0.0660395892035402"
"Selbstständige/ManagerInnen","2005","Ostdeutschland, neue Bundeslaender","325","0.0566549297773433","0.0502762821271957","0.0630335774274909"
"In Ausbildung","2005","Westdeutschland, alte Bundeslaender","1305","0.0746777981492045","0.0705606693300174","0.0787949269683916"
"In Ausbildung","2005","Ostdeutschland, neue Bundeslaender","483","0.0912944127355037","0.0833473220881552","0.0992415033828523"
"In Rente oder Pension","2005","Westdeutschland, alte Bundeslaender","3597","0.262614486431046","0.255722270863619","0.269506701998473"
"In Rente oder Pension","2005","Ostdeutschland, neue Bundeslaender","1404","0.322448548546099","0.309551930993198","0.335345166099"
"Arbeitslose","2005","Westdeutschland, alte Bundeslaender","766","0.0588644368927139","0.0551780169964193","0.0625508567890085"
"Arbeitslose","2005","Ostdeutschland, neue Bundeslaender","572","0.129451166654266","0.120188756224712","0.13871357708382"
"Sonstige Nichterwerbspersonen","2005","Westdeutschland, alte Bundeslaender","1440","0.0851893158364428","0.0808170114213878","0.0895616202514979"
"Sonstige Nichterwerbspersonen","2005","Ostdeutschland, neue Bundeslaender","164","0.030178062208455","0.0254577997783284","0.0348983246385817"
"Beamte","2005","Westdeutschland, alte Bundeslaender","800","0.0359454405432033","0.0330298608015475","0.0388610202848591"
"Beamte","2005","Ostdeutschland, neue Bundeslaender","116","0.0154794294370549","0.0120732749651608","0.0188855839089489"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Westdeutschland, alte Bundeslaender","2404","0.15447046619803","0.14902950056328","0.15991143183278"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2006","Ostdeutschland, neue Bundeslaender","604","0.109965806156844","0.101613119753561","0.118318492560127"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Westdeutschland, alte Bundeslaender","4516","0.258577878892351","0.251985877090049","0.265169880694653"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2006","Ostdeutschland, neue Bundeslaender","1477","0.242246633495585","0.230807666375773","0.253685600615397"
"Selbstständige/ManagerInnen","2006","Westdeutschland, alte Bundeslaender","1337","0.0652882285282837","0.0615690659626359","0.0690073910939316"
"Selbstständige/ManagerInnen","2006","Ostdeutschland, neue Bundeslaender","360","0.0669368436652985","0.0602644427299773","0.0736092446006196"
"In Ausbildung","2006","Westdeutschland, alte Bundeslaender","1155","0.0658051852095159","0.0620723600600849","0.0695380103589469"
"In Ausbildung","2006","Ostdeutschland, neue Bundeslaender","420","0.0718439235257681","0.0649494751139207","0.0787383719376156"
"In Rente oder Pension","2006","Westdeutschland, alte Bundeslaender","4120","0.265345069895433","0.258697910799561","0.271992228991305"
"In Rente oder Pension","2006","Ostdeutschland, neue Bundeslaender","1569","0.320325192063252","0.30786742708602","0.332782957040483"
"Arbeitslose","2006","Westdeutschland, alte Bundeslaender","845","0.0597670788300218","0.0561981523219513","0.0633360053380922"
"Arbeitslose","2006","Ostdeutschland, neue Bundeslaender","592","0.121248349230283","0.112533397351784","0.129963301108783"
"Sonstige Nichterwerbspersonen","2006","Westdeutschland, alte Bundeslaender","1747","0.0956045282670713","0.0911775510757153","0.100031505458427"
"Sonstige Nichterwerbspersonen","2006","Ostdeutschland, neue Bundeslaender","246","0.0497854218406558","0.0439783668398221","0.0555924768414896"
"Beamte","2006","Westdeutschland, alte Bundeslaender","824","0.0351415641792935","0.0323693217465146","0.0379138066120724"
"Beamte","2006","Ostdeutschland, neue Bundeslaender","121","0.0176478300223132","0.0141324420724576","0.0211632179721689"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Westdeutschland, alte Bundeslaender","2417","0.165452320495415","0.159662126241792","0.171242514749038"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2007","Ostdeutschland, neue Bundeslaender","628","0.12879332031343","0.119608145892149","0.13797849473471"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Westdeutschland, alte Bundeslaender","4200","0.26229450321884","0.255440138171946","0.269148868265735"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2007","Ostdeutschland, neue Bundeslaender","1420","0.250113741406406","0.238238386063393","0.26198909674942"
"Selbstständige/ManagerInnen","2007","Westdeutschland, alte Bundeslaender","1213","0.0619054782972801","0.058150400255768","0.0656605563387923"
"Selbstständige/ManagerInnen","2007","Ostdeutschland, neue Bundeslaender","323","0.0579108906385131","0.0515060805999957","0.0643157006770306"
"In Ausbildung","2007","Westdeutschland, alte Bundeslaender","1052","0.0614774831253841","0.0577345547745905","0.0652204114761778"
"In Ausbildung","2007","Ostdeutschland, neue Bundeslaender","422","0.0771626891824118","0.0698454645190208","0.0844799138458027"
"In Rente oder Pension","2007","Westdeutschland, alte Bundeslaender","3934","0.26945019347801","0.262536736084942","0.276363650871078"
"In Rente oder Pension","2007","Ostdeutschland, neue Bundeslaender","1502","0.319849326009798","0.307059771241934","0.332638880777662"
"Arbeitslose","2007","Westdeutschland, alte Bundeslaender","672","0.0528297672689749","0.0493441115050035","0.0563154230329462"
"Arbeitslose","2007","Ostdeutschland, neue Bundeslaender","494","0.108883494692827","0.100342107504172","0.117424881881481"
"Sonstige Nichterwerbspersonen","2007","Westdeutschland, alte Bundeslaender","1545","0.0887989113221856","0.0843664795284389","0.0932313431159323"
"Sonstige Nichterwerbspersonen","2007","Ostdeutschland, neue Bundeslaender","202","0.03802466050694","0.0327802729080256","0.0432690481058544"
"Beamte","2007","Westdeutschland, alte Bundeslaender","788","0.0377913427939099","0.0348199373308457","0.0407627482569742"
"Beamte","2007","Ostdeutschland, neue Bundeslaender","118","0.0192618772496744","0.0154930522348743","0.0230307022644745"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Westdeutschland, alte Bundeslaender","2220","0.168308119053847","0.162284699678791","0.174331538428903"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2008","Ostdeutschland, neue Bundeslaender","629","0.144450594069633","0.134529223451777","0.154371964687489"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Westdeutschland, alte Bundeslaender","4118","0.274069316791801","0.266888280482986","0.281250353100617"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2008","Ostdeutschland, neue Bundeslaender","1350","0.254804162008184","0.242506347754875","0.267101976261492"
"Selbstständige/ManagerInnen","2008","Westdeutschland, alte Bundeslaender","1103","0.0600088547927891","0.0561851981366611","0.0638325114489171"
"Selbstständige/ManagerInnen","2008","Ostdeutschland, neue Bundeslaender","316","0.0622920624040564","0.0554711949346348","0.069112929873478"
"In Ausbildung","2008","Westdeutschland, alte Bundeslaender","1025","0.064437567500442","0.0604846723643776","0.0683904626365064"
"In Ausbildung","2008","Ostdeutschland, neue Bundeslaender","386","0.0758346634103503","0.0683633289336438","0.0833059978870568"
"In Rente oder Pension","2008","Westdeutschland, alte Bundeslaender","3787","0.269729452752774","0.262584235870511","0.276874669635037"
"In Rente oder Pension","2008","Ostdeutschland, neue Bundeslaender","1436","0.309118098055742","0.296075816109729","0.322160380001755"
"Arbeitslose","2008","Westdeutschland, alte Bundeslaender","530","0.0439003566333368","0.0406020202938262","0.0471986929728473"
"Arbeitslose","2008","Ostdeutschland, neue Bundeslaender","435","0.101386139434099","0.0928675966345595","0.109904682233639"
"Sonstige Nichterwerbspersonen","2008","Westdeutschland, alte Bundeslaender","1327","0.0833670579565513","0.0789166040690321","0.0878175118440705"
"Sonstige Nichterwerbspersonen","2008","Ostdeutschland, neue Bundeslaender","161","0.0343678789162582","0.02922659394316","0.0395091638893564"
"Beamte","2008","Westdeutschland, alte Bundeslaender","711","0.0361792745184587","0.0331729393672706","0.0391856096696468"
"Beamte","2008","Ostdeutschland, neue Bundeslaender","110","0.0177464017016773","0.0140202852114169","0.0214725181919378"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2009","Westdeutschland, alte Bundeslaender","2047","0.164274192632307","0.158076509051054","0.17047187621356"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2009","Ostdeutschland, neue Bundeslaender","599","0.136773913016118","0.126829137596228","0.146718688436009"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2009","Westdeutschland, alte Bundeslaender","3782","0.274854767491799","0.267387237807886","0.282322297175713"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2009","Ostdeutschland, neue Bundeslaender","1298","0.261988545123692","0.249262197886642","0.274714892360742"
"Selbstständige/ManagerInnen","2009","Westdeutschland, alte Bundeslaender","1036","0.0613618280083301","0.0573475164778909","0.0653761395387694"
"Selbstständige/ManagerInnen","2009","Ostdeutschland, neue Bundeslaender","300","0.070088145432911","0.0626993398030486","0.0774769510627734"
"In Ausbildung","2009","Westdeutschland, alte Bundeslaender","962","0.0700301749752057","0.06576153176115","0.0742988181892613"
"In Ausbildung","2009","Ostdeutschland, neue Bundeslaender","325","0.069936731864786","0.0625553108124313","0.0773181529171408"
"In Rente oder Pension","2009","Westdeutschland, alte Bundeslaender","3549","0.266825939771275","0.259427666108897","0.274224213433654"
"In Rente oder Pension","2009","Ostdeutschland, neue Bundeslaender","1398","0.303796670567981","0.290486285531285","0.317107055604677"
"Arbeitslose","2009","Westdeutschland, alte Bundeslaender","508","0.0451320245990737","0.0416596474101691","0.0486044017879783"
"Arbeitslose","2009","Ostdeutschland, neue Bundeslaender","400","0.104973527955604","0.0961021945222174","0.113844861388991"
"Sonstige Nichterwerbspersonen","2009","Westdeutschland, alte Bundeslaender","1191","0.0805538635299209","0.0760016863642575","0.0851060406955844"
"Sonstige Nichterwerbspersonen","2009","Ostdeutschland, neue Bundeslaender","159","0.0313420520766215","0.0262991561797467","0.0363849479734964"
"Beamte","2009","Westdeutschland, alte Bundeslaender","655","0.0369672089920881","0.0338111748608695","0.0401232431233066"
"Beamte","2009","Ostdeutschland, neue Bundeslaender","107","0.0211004139622865","0.0169408708872926","0.0252599570372804"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2010","Westdeutschland, alte Bundeslaender","2888","0.158165701032055","0.152952599216197","0.163378802847912"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2010","Ostdeutschland, neue Bundeslaender","789","0.136222628998764","0.127174375541757","0.145270882455772"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2010","Westdeutschland, alte Bundeslaender","5402","0.279272629434991","0.27286309569034","0.285682163179643"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2010","Ostdeutschland, neue Bundeslaender","1600","0.280103676834162","0.268258716791701","0.291948636876622"
"Selbstständige/ManagerInnen","2010","Westdeutschland, alte Bundeslaender","1381","0.0607373357098649","0.0573250283561882","0.0641496430635417"
"Selbstständige/ManagerInnen","2010","Ostdeutschland, neue Bundeslaender","394","0.0677511244007154","0.061121889545135","0.0743803592562959"
"In Ausbildung","2010","Westdeutschland, alte Bundeslaender","1212","0.0722967321353206","0.0685968267313708","0.0759966375392705"
"In Ausbildung","2010","Ostdeutschland, neue Bundeslaender","362","0.0721798561498497","0.065353654362808","0.0790060579368914"
"In Rente oder Pension","2010","Westdeutschland, alte Bundeslaender","3437","0.266780046459524","0.26046145096942","0.273098641949629"
"In Rente oder Pension","2010","Ostdeutschland, neue Bundeslaender","1319","0.299942564675373","0.287855381489303","0.312029747861443"
"Arbeitslose","2010","Westdeutschland, alte Bundeslaender","1131","0.05097338620527","0.0478311582936297","0.0541156141169103"
"Arbeitslose","2010","Ostdeutschland, neue Bundeslaender","578","0.0910095871555522","0.0834227206772191","0.0985964536338853"
"Sonstige Nichterwerbspersonen","2010","Westdeutschland, alte Bundeslaender","2557","0.0740878009340278","0.0703459627814018","0.0778296390866538"
"Sonstige Nichterwerbspersonen","2010","Ostdeutschland, neue Bundeslaender","348","0.0307082490258311","0.0261573834992829","0.0352591145523794"
"Beamte","2010","Westdeutschland, alte Bundeslaender","813","0.0376863680889463","0.0349656897091062","0.0404070464687865"
"Beamte","2010","Ostdeutschland, neue Bundeslaender","131","0.0220823127597529","0.0182060550205734","0.0259585704989324"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2011","Westdeutschland, alte Bundeslaender","3543","0.158674718160872","0.153898588417861","0.163450847903882"
"Abhängig Beschäftigte mit einfachen Tätigkeiten","2011","Ostdeutschland, neue Bundeslaender","935","0.144000611781106","0.135397711896298","0.152603511665914"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2011","Westdeutschland, alte Bundeslaender","6538","0.28161293455184","0.275733360975735","0.287492508127945"
"Abhängig Beschäftigte mit qualifizierten Tätigkeiten","2011","Ostdeutschland, neue Bundeslaender","1886","0.284259079733358","0.27320656583537","0.295311593631347"
"Selbstständige/ManagerInnen","2011","Westdeutschland, alte Bundeslaender","1676","0.0626576658096674","0.0594897290727978","0.065825602546537"
