"beruf","year","alter_gr","bula_h","n","percent","lower_confidence","upper_confidence"
"In Ausbildung","1995","66 und älter","Saarland","","","",""
"In Ausbildung","1995","66 und älter","Berlin","","","",""
"In Ausbildung","1995","66 und älter","Brandenburg","","","",""
"In Ausbildung","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"In Ausbildung","1995","66 und älter","Sachsen","","","",""
"In Ausbildung","1995","66 und älter","Sachsen-Anhalt","","","",""
"In Ausbildung","1995","66 und älter","Thüringen","","","",""
"In Rente oder Pension","1995","16-34 J.","Schleswig-Holstein","","","",""
"In Rente oder Pension","1995","16-34 J.","Hamburg","","","",""
"In Rente oder Pension","1995","16-34 J.","Niedersachsen","","","",""
"In Rente oder Pension","1995","16-34 J.","Bremen","","","",""
"In Rente oder Pension","1995","16-34 J.","Nordrhein-Westfalen","","","",""
"In Rente oder Pension","1995","16-34 J.","Hessen","","","",""
"In Rente oder Pension","1995","16-34 J.","Rheinland-Pfalz,Saarland","","","",""
"In Rente oder Pension","1995","16-34 J.","Baden-Württemberg","","","",""
"In Rente oder Pension","1995","16-34 J.","Bayern","","","",""
"In Rente oder Pension","1995","16-34 J.","Saarland","","","",""
"In Rente oder Pension","1995","16-34 J.","Berlin","","","",""
"In Rente oder Pension","1995","16-34 J.","Brandenburg","","","",""
"In Rente oder Pension","1995","16-34 J.","Mecklenburg-Vorpommern","","","",""
"In Rente oder Pension","1995","16-34 J.","Sachsen","","","",""
"In Rente oder Pension","1995","16-34 J.","Sachsen-Anhalt","","","",""
"In Rente oder Pension","1995","16-34 J.","Thüringen","","","",""
"In Rente oder Pension","1995","35-65 J.","Schleswig-Holstein","","","",""
"In Rente oder Pension","1995","35-65 J.","Hamburg","","","",""
"In Rente oder Pension","1995","35-65 J.","Niedersachsen","61","0.123812147540229","0.0953934949859587","0.152230800094499"
"In Rente oder Pension","1995","35-65 J.","Bremen","","","",""
"In Rente oder Pension","1995","35-65 J.","Nordrhein-Westfalen","116","0.103082926140656","0.0867903578873663","0.119375494393946"
"In Rente oder Pension","1995","35-65 J.","Hessen","65","0.170312666595698","0.137363548631185","0.203261784560211"
"In Rente oder Pension","1995","35-65 J.","Rheinland-Pfalz,Saarland","34","0.1148817857307","0.0811354005856573","0.148628170875742"
"In Rente oder Pension","1995","35-65 J.","Baden-Württemberg","92","0.118239384353246","0.0965835169305138","0.139895251775979"
"In Rente oder Pension","1995","35-65 J.","Bayern","75","0.119213312721392","0.0967589441676377","0.141667681275146"
"In Rente oder Pension","1995","35-65 J.","Saarland","","","",""
"In Rente oder Pension","1995","35-65 J.","Berlin","48","0.181742107465852","0.138951970618485","0.224532244313219"
"In Rente oder Pension","1995","35-65 J.","Brandenburg","59","0.211413439329609","0.167819700094978","0.25500717856424"
"In Rente oder Pension","1995","35-65 J.","Mecklenburg-Vorpommern","48","0.253333142994525","0.198423450380415","0.308242835608635"
"In Rente oder Pension","1995","35-65 J.","Sachsen","106","0.214247474908268","0.181499067571627","0.246995882244909"
"In Rente oder Pension","1995","35-65 J.","Sachsen-Anhalt","60","0.205841547240329","0.165507245874781","0.246175848605877"
"In Rente oder Pension","1995","35-65 J.","Thüringen","65","0.259147232634563","0.213373534549666","0.30492093071946"
"In Rente oder Pension","1995","66 und älter","Schleswig-Holstein","34","0.971679683651512","0.916722473234859","1.02663689406817"
"In Rente oder Pension","1995","66 und älter","Hamburg","","","",""
"In Rente oder Pension","1995","66 und älter","Niedersachsen","112","0.949665400420504","0.910217335511176","0.989113465329831"
"In Rente oder Pension","1995","66 und älter","Bremen","","","",""
"In Rente oder Pension","1995","66 und älter","Nordrhein-Westfalen","252","0.95604706982788","0.931550487075829","0.98054365257993"
"In Rente oder Pension","1995","66 und älter","Hessen","111","0.977092822665708","0.949629734832794","1.00455591049862"
"In Rente oder Pension","1995","66 und älter","Rheinland-Pfalz,Saarland","99","0.968517899508617","0.934795757352405","1.00224004166483"
"In Rente oder Pension","1995","66 und älter","Baden-Württemberg","175","0.929530404531505","0.893328604440152","0.965732204622858"
"In Rente oder Pension","1995","66 und älter","Bayern","180","0.926044984494992","0.889407983732745","0.962681985257238"
"In Rente oder Pension","1995","66 und älter","Saarland","","","",""
"In Rente oder Pension","1995","66 und älter","Berlin","60","0.989726573720686","0.964626932351116","1.01482621509026"
"In Rente oder Pension","1995","66 und älter","Brandenburg","65","1","1","1"
"In Rente oder Pension","1995","66 und älter","Mecklenburg-Vorpommern","31","0.950824321036435","0.875904207768411","1.02574443430446"
"In Rente oder Pension","1995","66 und älter","Sachsen","131","1","1","1"
"In Rente oder Pension","1995","66 und älter","Sachsen-Anhalt","76","0.960247453071316","0.916888892982855","1.00360601315978"
"In Rente oder Pension","1995","66 und älter","Thüringen","74","1","1","1"
"Arbeitslose","1995","16-34 J.","Schleswig-Holstein","","","",""
"Arbeitslose","1995","16-34 J.","Hamburg","","","",""
"Arbeitslose","1995","16-34 J.","Niedersachsen","32","0.0756133324549492","0.0498968775110431","0.101329787398855"
"Arbeitslose","1995","16-34 J.","Bremen","","","",""
"Arbeitslose","1995","16-34 J.","Nordrhein-Westfalen","65","0.059288556132372","0.0444189367117363","0.0741581755530077"
"Arbeitslose","1995","16-34 J.","Hessen","","","",""
"Arbeitslose","1995","16-34 J.","Rheinland-Pfalz,Saarland","","","",""
"Arbeitslose","1995","16-34 J.","Baden-Württemberg","33","0.0401811313127395","0.0260412843578952","0.0543209782675837"
"Arbeitslose","1995","16-34 J.","Bayern","34","0.044253967217532","0.0289199331347751","0.0595880013002889"
"Arbeitslose","1995","16-34 J.","Saarland","","","",""
"Arbeitslose","1995","16-34 J.","Berlin","","","",""
"Arbeitslose","1995","16-34 J.","Brandenburg","","","",""
"Arbeitslose","1995","16-34 J.","Mecklenburg-Vorpommern","","","",""
"Arbeitslose","1995","16-34 J.","Sachsen","39","0.114639280255954","0.0819557839264264","0.147322776585481"
"Arbeitslose","1995","16-34 J.","Sachsen-Anhalt","","","",""
"Arbeitslose","1995","16-34 J.","Thüringen","35","0.179259835007622","0.129251981780254","0.229267688234991"
"Arbeitslose","1995","35-65 J.","Schleswig-Holstein","","","",""
"Arbeitslose","1995","35-65 J.","Hamburg","","","",""
"Arbeitslose","1995","35-65 J.","Niedersachsen","36","0.0690031849268134","0.0471340347893505","0.0908723350642764"
"Arbeitslose","1995","35-65 J.","Bremen","","","",""
"Arbeitslose","1995","35-65 J.","Nordrhein-Westfalen","90","0.0539480220845712","0.0418430080686878","0.0660530361004547"
"Arbeitslose","1995","35-65 J.","Hessen","","","",""
"Arbeitslose","1995","35-65 J.","Rheinland-Pfalz,Saarland","","","",""
"Arbeitslose","1995","35-65 J.","Baden-Württemberg","70","0.0573410686083845","0.0417480807717459","0.0729340564450232"
"Arbeitslose","1995","35-65 J.","Bayern","54","0.0661943671880365","0.0489660896443297","0.0834226447317434"
"Arbeitslose","1995","35-65 J.","Saarland","","","",""
"Arbeitslose","1995","35-65 J.","Berlin","","","",""
"Arbeitslose","1995","35-65 J.","Brandenburg","40","0.113510703605401","0.0796428014402549","0.147378605770548"
"Arbeitslose","1995","35-65 J.","Mecklenburg-Vorpommern","40","0.190031782518878","0.140499689515352","0.239563875522404"
"Arbeitslose","1995","35-65 J.","Sachsen","88","0.167321046311309","0.137528781834478","0.197113310788139"
"Arbeitslose","1995","35-65 J.","Sachsen-Anhalt","68","0.179032885708283","0.140787087877732","0.217278683538834"
"Arbeitslose","1995","35-65 J.","Thüringen","45","0.12788356277998","0.0929959415385037","0.162771184021456"
"Arbeitslose","1995","66 und älter","Schleswig-Holstein","","","",""
"Arbeitslose","1995","66 und älter","Hamburg","","","",""
"Arbeitslose","1995","66 und älter","Niedersachsen","","","",""
"Arbeitslose","1995","66 und älter","Bremen","","","",""
"Arbeitslose","1995","66 und älter","Nordrhein-Westfalen","","","",""
"Arbeitslose","1995","66 und älter","Hessen","","","",""
"Arbeitslose","1995","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Arbeitslose","1995","66 und älter","Baden-Württemberg","","","",""
"Arbeitslose","1995","66 und älter","Bayern","","","",""
"Arbeitslose","1995","66 und älter","Saarland","","","",""
"Arbeitslose","1995","66 und älter","Berlin","","","",""
"Arbeitslose","1995","66 und älter","Brandenburg","","","",""
"Arbeitslose","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"Arbeitslose","1995","66 und älter","Sachsen","","","",""
"Arbeitslose","1995","66 und älter","Sachsen-Anhalt","","","",""
"Arbeitslose","1995","66 und älter","Thüringen","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Schleswig-Holstein","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Hamburg","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Niedersachsen","50","0.118170779133842","0.0867705825797466","0.149570975687938"
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Bremen","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Nordrhein-Westfalen","131","0.112832335435622","0.0929115781835422","0.132753092687701"
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Hessen","54","0.166565316221241","0.126304904320507","0.206825728121975"
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Rheinland-Pfalz,Saarland","39","0.131853874723896","0.0911954885317763","0.172512260916016"
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Baden-Württemberg","107","0.128721078801273","0.104608568503475","0.152833589099071"
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Bayern","101","0.118847764124548","0.0947192793970336","0.142976248852063"
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Saarland","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Berlin","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Brandenburg","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Mecklenburg-Vorpommern","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Sachsen","31","0.102758751312499","0.0716082038651315","0.133909298759867"
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Sachsen-Anhalt","","","",""
"Sonstige Nichterwerbspersonen","1995","16-34 J.","Thüringen","","","",""
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Schleswig-Holstein","","","",""
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Hamburg","","","",""
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Niedersachsen","90","0.166599909963338","0.134449435021557","0.19875038490512"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Bremen","","","",""
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Nordrhein-Westfalen","232","0.158287047750516","0.13872903482127","0.177845060679762"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Hessen","64","0.116708118928951","0.088565420119801","0.144850817738101"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Rheinland-Pfalz,Saarland","67","0.183807864085436","0.142817735735004","0.224797992435868"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Baden-Württemberg","123","0.160825506605521","0.136186524776307","0.185464488434736"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Bayern","118","0.138447264249394","0.114514866083451","0.162379662415337"
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Saarland","","","",""
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Berlin","","","",""
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Brandenburg","","","",""
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Mecklenburg-Vorpommern","","","",""
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Sachsen","","","",""
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Sachsen-Anhalt","","","",""
"Sonstige Nichterwerbspersonen","1995","35-65 J.","Thüringen","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Schleswig-Holstein","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Hamburg","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Niedersachsen","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Bremen","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Nordrhein-Westfalen","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Hessen","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Baden-Württemberg","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Bayern","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Saarland","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Berlin","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Brandenburg","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Sachsen","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Sachsen-Anhalt","","","",""
"Sonstige Nichterwerbspersonen","1995","66 und älter","Thüringen","","","",""
"Beamte","1995","16-34 J.","Schleswig-Holstein","","","",""
"Beamte","1995","16-34 J.","Hamburg","","","",""
"Beamte","1995","16-34 J.","Niedersachsen","","","",""
"Beamte","1995","16-34 J.","Bremen","","","",""
"Beamte","1995","16-34 J.","Nordrhein-Westfalen","","","",""
"Beamte","1995","16-34 J.","Hessen","","","",""
"Beamte","1995","16-34 J.","Rheinland-Pfalz,Saarland","","","",""
"Beamte","1995","16-34 J.","Baden-Württemberg","","","",""
"Beamte","1995","16-34 J.","Bayern","","","",""
"Beamte","1995","16-34 J.","Saarland","","","",""
"Beamte","1995","16-34 J.","Berlin","","","",""
"Beamte","1995","16-34 J.","Brandenburg","","","",""
"Beamte","1995","16-34 J.","Mecklenburg-Vorpommern","","","",""
"Beamte","1995","16-34 J.","Sachsen","","","",""
"Beamte","1995","16-34 J.","Sachsen-Anhalt","","","",""
"Beamte","1995","16-34 J.","Thüringen","","","",""
"Beamte","1995","35-65 J.","Schleswig-Holstein","","","",""
"Beamte","1995","35-65 J.","Hamburg","","","",""
"Beamte","1995","35-65 J.","Niedersachsen","32","0.0663165487382696","0.0448464506216367","0.0877866468549025"
"Beamte","1995","35-65 J.","Bremen","","","",""
"Beamte","1995","35-65 J.","Nordrhein-Westfalen","82","0.0706354655680354","0.0569069213154565","0.0843640098206143"
"Beamte","1995","35-65 J.","Hessen","","","",""
"Beamte","1995","35-65 J.","Rheinland-Pfalz,Saarland","","","",""
"Beamte","1995","35-65 J.","Baden-Württemberg","35","0.0553292257456563","0.0399958883533705","0.0706625631379422"
"Beamte","1995","35-65 J.","Bayern","49","0.0830954484616907","0.0639681436052149","0.102222753318166"
"Beamte","1995","35-65 J.","Saarland","","","",""
"Beamte","1995","35-65 J.","Berlin","","","",""
"Beamte","1995","35-65 J.","Brandenburg","","","",""
"Beamte","1995","35-65 J.","Mecklenburg-Vorpommern","","","",""
"Beamte","1995","35-65 J.","Sachsen","","","",""
"Beamte","1995","35-65 J.","Sachsen-Anhalt","","","",""
"Beamte","1995","35-65 J.","Thüringen","","","",""
"Beamte","1995","66 und älter","Schleswig-Holstein","","","",""
"Beamte","1995","66 und älter","Hamburg","","","",""
"Beamte","1995","66 und älter","Niedersachsen","","","",""
"Beamte","1995","66 und älter","Bremen","","","",""
"Beamte","1995","66 und älter","Nordrhein-Westfalen","","","",""
"Beamte","1995","66 und älter","Hessen","","","",""
"Beamte","1995","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Beamte","1995","66 und älter","Baden-Württemberg","","","",""
"Beamte","1995","66 und älter","Bayern","","","",""
"Beamte","1995","66 und älter","Saarland","","","",""
"Beamte","1995","66 und älter","Berlin","","","",""
"Beamte","1995","66 und älter","Brandenburg","","","",""
"Beamte","1995","66 und älter","Mecklenburg-Vorpommern","","","",""
"Beamte","1995","66 und älter","Sachsen","","","",""
"Beamte","1995","66 und älter","Sachsen-Anhalt","","","",""
"Beamte","1995","66 und älter","Thüringen","","","",""
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Schleswig-Holstein","","","",""
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Hamburg","","","",""
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Niedersachsen","97","0.210109074389167","0.17072386604825","0.249494282730084"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Bremen","","","",""
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Nordrhein-Westfalen","179","0.158701567697441","0.135379991829401","0.18202314356548"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Hessen","62","0.155102584958901","0.114805024759727","0.195400145158074"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Rheinland-Pfalz,Saarland","61","0.232316136842923","0.18058416853199","0.284048105153855"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Baden-Württemberg","149","0.167868078386314","0.139817872428221","0.195918284344406"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Bayern","111","0.158236968112105","0.130622560455091","0.185851375769119"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Saarland","","","",""
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Berlin","","","",""
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Brandenburg","30","0.161534429248649","0.10864525496484","0.214423603532457"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Mecklenburg-Vorpommern","","","",""
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Sachsen","37","0.109612875760284","0.0771607378041351","0.142065013716432"
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Sachsen-Anhalt","","","",""
"Angestellte, einfache Tätigkeiten","1996","16-34 J.","Thüringen","","","",""
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Schleswig-Holstein","","","",""
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Hamburg","","","",""
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Niedersachsen","104","0.172732037255172","0.139892369817369","0.205571704692975"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Bremen","","","",""
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Nordrhein-Westfalen","283","0.172644553697299","0.152332923693245","0.192956183701353"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Hessen","117","0.188944674637643","0.15377752391858","0.224111825356705"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Rheinland-Pfalz,Saarland","81","0.209883432143729","0.166469971752018","0.25329689253544"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Baden-Württemberg","258","0.240495025155349","0.211207019539107","0.269783030771592"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Bayern","171","0.164198415692062","0.138398304572472","0.189998526811651"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Saarland","","","",""
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Berlin","43","0.146784100583755","0.106053757340313","0.187514443827197"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Brandenburg","47","0.118314877675196","0.0844779826039602","0.152151772746431"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Mecklenburg-Vorpommern","34","0.136553809080056","0.0926518694345057","0.180455748725606"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Sachsen","87","0.129341194869556","0.10277616635898","0.155906223380132"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Sachsen-Anhalt","56","0.140802313099844","0.106282595686755","0.175322030512934"
"Angestellte, einfache Tätigkeiten","1996","35-65 J.","Thüringen","61","0.170174590044047","0.131028609031766","0.209320571056328"
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Schleswig-Holstein","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Hamburg","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Niedersachsen","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Bremen","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Nordrhein-Westfalen","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Hessen","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Baden-Württemberg","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Bayern","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Saarland","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Berlin","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Brandenburg","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Mecklenburg-Vorpommern","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Sachsen","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Sachsen-Anhalt","","","",""
"Angestellte, einfache Tätigkeiten","1996","66 und älter","Thüringen","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Schleswig-Holstein","34","0.281153847712839","0.196757270452873","0.365550424972805"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Hamburg","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Niedersachsen","118","0.304861763005831","0.260356205307633","0.34936732070403"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Bremen","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Nordrhein-Westfalen","260","0.308357866785701","0.278882414235661","0.337833319335741"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Hessen","107","0.3830236516647","0.328909070905167","0.437138232424232"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Rheinland-Pfalz,Saarland","83","0.361692594606825","0.302833597442593","0.420551591771057"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Baden-Württemberg","213","0.347133494498519","0.31140486497035","0.382862124026687"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Bayern","247","0.369168332785696","0.332654636886641","0.40568202868475"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Saarland","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Berlin","52","0.309569880814643","0.243307581473463","0.375832180155824"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Brandenburg","52","0.275514699222978","0.211308228974195","0.339721169471761"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Mecklenburg-Vorpommern","37","0.308055945820141","0.22959156368976","0.386520327950522"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Sachsen","145","0.409715567190279","0.35863037992844","0.460800754452118"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Sachsen-Anhalt","69","0.383837848489569","0.317905832544291","0.449769864434847"
"Angestellte, qualifizierte Tätigkeiten","1996","16-34 J.","Thüringen","72","0.3330436211228","0.271461292460715","0.394625949784885"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Schleswig-Holstein","46","0.333516817883799","0.25485535576955","0.412178279998049"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Hamburg","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Niedersachsen","145","0.300248237146249","0.260428220836645","0.340068253455853"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Bremen","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Nordrhein-Westfalen","422","0.340574480071601","0.31510552091829","0.366043439224913"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Hessen","145","0.308763980470042","0.267261781275202","0.350266179664882"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Rheinland-Pfalz,Saarland","96","0.274715997513096","0.227129278174725","0.322302716851468"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Baden-Württemberg","222","0.328656862485893","0.296467300390439","0.360846424581347"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Bayern","249","0.325321603068198","0.292693610535383","0.357949595601014"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Saarland","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Berlin","119","0.374778399553227","0.319065808726833","0.430490990379621"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Brandenburg","142","0.396692183218168","0.345440236448989","0.447944129987348"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Mecklenburg-Vorpommern","83","0.323665014551755","0.263845488794581","0.383484540308929"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Sachsen","262","0.39065945476286","0.352036360683765","0.429282548841954"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Sachsen-Anhalt","167","0.371643164950376","0.323682849134619","0.419603480766133"
"Angestellte, qualifizierte Tätigkeiten","1996","35-65 J.","Thüringen","143","0.357452839652004","0.307528958565786","0.407376720738221"
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Schleswig-Holstein","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Hamburg","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Niedersachsen","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Bremen","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Nordrhein-Westfalen","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Hessen","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Rheinland-Pfalz,Saarland","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Baden-Württemberg","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Bayern","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Saarland","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Berlin","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Brandenburg","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Mecklenburg-Vorpommern","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Sachsen","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Sachsen-Anhalt","","","",""
"Angestellte, qualifizierte Tätigkeiten","1996","66 und älter","Thüringen","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Schleswig-Holstein","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Hamburg","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Niedersachsen","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Bremen","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Nordrhein-Westfalen","35","0.0430913529183842","0.0301308292646094","0.056051876572159"
"Selbstständige/ManagerInnen","1996","16-34 J.","Hessen","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Rheinland-Pfalz,Saarland","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Baden-Württemberg","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Bayern","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Saarland","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Berlin","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Brandenburg","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Mecklenburg-Vorpommern","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Sachsen","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Sachsen-Anhalt","","","",""
"Selbstständige/ManagerInnen","1996","16-34 J.","Thüringen","","","",""
"Selbstständige/ManagerInnen","1996","35-65 J.","Schleswig-Holstein","","","",""
