year,bula_h,pgisced97,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
1987,Hamburg,higher vocational,Gar nicht,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Hamburg,higher vocational,In mancher Beziehung,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Hamburg,higher vocational,Ueberwiegend,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Lower Saxony,inadequately,Gar nicht,0.6111111111111112,13496,0.6028862912655004,0.6193359309567219
1987,Lower Saxony,inadequately,In mancher Beziehung,0.19444444444444445,13496,0.1877671726429426,0.2011217162459463
1987,Lower Saxony,inadequately,Kaum,0.16666666666666666,13496,0.16037903216507277,0.17295430116826055
1987,Lower Saxony,inadequately,Voll und ganz,0.027777777777777776,13496,0.025005191573429942,0.03055036398212561
1987,Lower Saxony,general elementary,Gar nicht,0.4318181818181818,13496,0.42346123449058715,0.4401751291457765
1987,Lower Saxony,general elementary,In mancher Beziehung,0.25,13496,0.2426944288864863,0.2573055711135137
1987,Lower Saxony,general elementary,Kaum,0.1590909090909091,13496,0.15291997735595864,0.16526184082585954
1987,Lower Saxony,general elementary,Voll und ganz,0.11363636363636363,13496,0.10828187297130255,0.11899085430142471
1987,Lower Saxony,general elementary,Ueberwiegend,0.045454545454545456,13496,0.041940231936062826,0.048968858973028086
1987,Lower Saxony,middle vocational,Gar nicht,0.6153846153846154,13496,0.6071765618577855,0.6235926689114454
1987,Lower Saxony,middle vocational,In mancher Beziehung,0.2564102564102564,13496,0.24904330291229626,0.2637772099082165
1987,Lower Saxony,middle vocational,Ueberwiegend,0.07692307692307693,13496,0.07242734085322235,0.08141881299293151
1987,Lower Saxony,middle vocational,Kaum,0.05128205128205128,13496,0.04756066468274131,0.05500343788136125
1987,Lower Saxony,vocational + Abi,In mancher Beziehung,0.6,13496,0.5917346898003102,0.6082653101996898
1987,Lower Saxony,vocational + Abi,Gar nicht,0.4,13496,0.3917346898003103,0.40826531019968976
1987,Lower Saxony,higher education,Gar nicht,1.0,13496,1.0,1.0
1987,Bremen,inadequately,Gar nicht,0.6666666666666666,13496,0.6587133682187889,0.6746199651145444
1987,Bremen,inadequately,In mancher Beziehung,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Bremen,general elementary,Ueberwiegend,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Bremen,general elementary,In mancher Beziehung,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Bremen,general elementary,Kaum,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Bremen,middle vocational,Gar nicht,0.4444444444444444,13496,0.4360609317756526,0.45282795711323626
1987,Bremen,middle vocational,In mancher Beziehung,0.2222222222222222,13496,0.21520807229030206,0.22923637215414236
1987,Bremen,middle vocational,Ueberwiegend,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,Bremen,middle vocational,Kaum,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,Bremen,middle vocational,Voll und ganz,0.1111111111111111,13496,0.10580891214585929,0.11641331007636292
1987,Bremen,vocational + Abi,Gar nicht,1.0,13496,1.0,1.0
1987,Bremen,higher vocational,Gar nicht,1.0,13496,1.0,1.0
1987,North Rhine-Westphalia,in school,In mancher Beziehung,0.6,13496,0.5917346898003102,0.6082653101996898
1987,North Rhine-Westphalia,in school,Ueberwiegend,0.2,13496,0.19325140248164627,0.20674859751835375
1987,North Rhine-Westphalia,in school,Voll und ganz,0.2,13496,0.19325140248164627,0.20674859751835375
1987,North Rhine-Westphalia,inadequately,Gar nicht,0.5816326530612245,13496,0.5733100953174928,0.5899552108049562
1987,North Rhine-Westphalia,inadequately,In mancher Beziehung,0.20408163265306123,13496,0.1972819325306592,0.21088133277546325
1987,North Rhine-Westphalia,inadequately,Kaum,0.17346938775510204,13496,0.1670809534812096,0.17985782202899447
1987,North Rhine-Westphalia,inadequately,Ueberwiegend,0.025510204081632654,13496,0.02285009680611733,0.028170311357147978
1987,North Rhine-Westphalia,inadequately,Voll und ganz,0.015306122448979591,13496,0.01323485229580752,0.017377392602151664
1987,North Rhine-Westphalia,general elementary,Gar nicht,0.47465437788018433,13496,0.4662294762107777,0.48307927954959096
1987,North Rhine-Westphalia,general elementary,In mancher Beziehung,0.2488479262672811,13496,0.24155361175875523,0.256142240775807
1987,North Rhine-Westphalia,general elementary,Kaum,0.1935483870967742,13496,0.1868828143550889,0.20021395983845947
1987,North Rhine-Westphalia,general elementary,Ueberwiegend,0.059907834101382486,13496,0.05590395862075875,0.06391170958200622
1987,North Rhine-Westphalia,general elementary,Voll und ganz,0.02304147465437788,13496,0.020510156491323404,0.02557279281743236
1987,North Rhine-Westphalia,middle vocational,Gar nicht,0.4166666666666667,13496,0.40834890805362317,0.4249844252797102
1987,North Rhine-Westphalia,middle vocational,In mancher Beziehung,0.2916666666666667,13496,0.28399807213486816,0.2993352611984652
1987,North Rhine-Westphalia,middle vocational,Kaum,0.17857142857142858,13496,0.1721097637678973,0.18503309337495985
1987,North Rhine-Westphalia,middle vocational,Ueberwiegend,0.07738095238095238,13496,0.07287297446233884,0.08188893029956593
1987,North Rhine-Westphalia,middle vocational,Voll und ganz,0.03571428571428571,13496,0.032583326665636986,0.03884524476293444
1987,North Rhine-Westphalia,vocational + Abi,Gar nicht,0.3076923076923077,13496,0.2999054644018995,0.3154791509827159
1987,North Rhine-Westphalia,vocational + Abi,Kaum,0.23076923076923078,13496,0.2236608478993736,0.23787761363908796
1987,North Rhine-Westphalia,vocational + Abi,In mancher Beziehung,0.23076923076923078,13496,0.2236608478993736,0.23787761363908796
1987,North Rhine-Westphalia,vocational + Abi,Ueberwiegend,0.11538461538461539,13496,0.10999441719353972,0.12077481357569106
1987,North Rhine-Westphalia,vocational + Abi,Voll und ganz,0.11538461538461539,13496,0.10999441719353972,0.12077481357569106
1987,North Rhine-Westphalia,higher vocational,In mancher Beziehung,0.375,13496,0.3668321231878623,0.3831678768121377
1987,North Rhine-Westphalia,higher vocational,Gar nicht,0.25,13496,0.2426944288864863,0.2573055711135137
1987,North Rhine-Westphalia,higher vocational,Voll und ganz,0.25,13496,0.2426944288864863,0.2573055711135137
1987,North Rhine-Westphalia,higher vocational,Kaum,0.125,13496,0.1194202778962401,0.1305797221037599
1987,North Rhine-Westphalia,higher education,Gar nicht,0.46153846153846156,13496,0.45312770950108283,0.4699492135758403
1987,North Rhine-Westphalia,higher education,In mancher Beziehung,0.38461538461538464,13496,0.37640733108855473,0.39282343814221454
1987,North Rhine-Westphalia,higher education,Kaum,0.15384615384615385,13496,0.14775889843138623,0.15993340926092148
1987,Hesse,inadequately,Gar nicht,0.47297297297297297,13496,0.46454955904492684,0.4813963869010191
1987,Hesse,inadequately,In mancher Beziehung,0.22972972972972974,13496,0.2226325842872182,0.2368268751722413
1987,Hesse,inadequately,Kaum,0.20270270270270271,13496,0.1959201457032793,0.20948525970212611
1987,Hesse,inadequately,Ueberwiegend,0.0945945945945946,13496,0.08965708175261741,0.09953210743657179
1987,Hesse,general elementary,Gar nicht,0.3389830508474576,13496,0.3309966918894004,0.34696940980551483
1987,Hesse,general elementary,In mancher Beziehung,0.3135593220338983,13496,0.30573196938452646,0.32138667468327015
1987,Hesse,general elementary,Kaum,0.1864406779661017,13496,0.17986987436941454,0.19301148156278886
1987,Hesse,general elementary,Ueberwiegend,0.13559322033898305,13496,0.12981716152850578,0.14136927914946032
1987,Hesse,general elementary,Voll und ganz,0.025423728813559324,13496,0.022768016197004397,0.02807944143011425
1987,Hesse,middle vocational,In mancher Beziehung,0.43243243243243246,13496,0.4240740651452305,0.4407907997196344
1987,Hesse,middle vocational,Gar nicht,0.2072072072072072,13496,0.20036910147185977,0.21404531294255463
1987,Hesse,middle vocational,Kaum,0.2072072072072072,13496,0.20036910147185977,0.21404531294255463
1987,Hesse,middle vocational,Ueberwiegend,0.11711711711711711,13496,0.11169192312954308,0.12254231110469115
1987,Hesse,middle vocational,Voll und ganz,0.036036036036036036,13496,0.032891529930704114,0.03918054214136796
1987,Hesse,vocational + Abi,In mancher Beziehung,0.4,13496,0.3917346898003103,0.40826531019968976
1987,Hesse,vocational + Abi,Ueberwiegend,0.2,13496,0.19325140248164627,0.20674859751835375
1987,Hesse,vocational + Abi,Kaum,0.2,13496,0.19325140248164627,0.20674859751835375
1987,Hesse,vocational + Abi,Gar nicht,0.13333333333333333,13496,0.12759812826075506,0.1390685384059116
1987,Hesse,vocational + Abi,Voll und ganz,0.06666666666666667,13496,0.06245817670751457,0.07087515662581877
1987,Hesse,higher vocational,In mancher Beziehung,0.6666666666666666,13496,0.6587133682187889,0.6746199651145444
1987,Hesse,higher vocational,Gar nicht,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Hesse,higher education,In mancher Beziehung,0.625,13496,0.6168321231878623,0.6331678768121377
1987,Hesse,higher education,Gar nicht,0.25,13496,0.2426944288864863,0.2573055711135137
1987,Hesse,higher education,Kaum,0.125,13496,0.1194202778962401,0.1305797221037599
1987,"Rhineland-Palatinate, Saarland",in school,In mancher Beziehung,1.0,13496,1.0,1.0
1987,"Rhineland-Palatinate, Saarland",inadequately,Gar nicht,0.4857142857142857,13496,0.4772819826813158,0.49414658874725564
1987,"Rhineland-Palatinate, Saarland",inadequately,Kaum,0.2857142857142857,13496,0.2780925217250865,0.2933360497034849
1987,"Rhineland-Palatinate, Saarland",inadequately,In mancher Beziehung,0.2,13496,0.19325140248164627,0.20674859751835375
1987,"Rhineland-Palatinate, Saarland",inadequately,Ueberwiegend,0.02857142857142857,13496,0.025760660893771926,0.03138219624908522
1987,"Rhineland-Palatinate, Saarland",general elementary,In mancher Beziehung,0.4,13496,0.3917346898003103,0.40826531019968976
1987,"Rhineland-Palatinate, Saarland",general elementary,Gar nicht,0.37142857142857144,13496,0.36327649000507783,0.37958065285206505
1987,"Rhineland-Palatinate, Saarland",general elementary,Kaum,0.17142857142857143,13496,0.1650699917703687,0.17778715108677415
1987,"Rhineland-Palatinate, Saarland",general elementary,Voll und ganz,0.05714285714285714,13496,0.0532267238988188,0.06105899038689548
1987,"Rhineland-Palatinate, Saarland",middle vocational,In mancher Beziehung,0.42857142857142855,13496,0.4202222044416986,0.4369206527011585
1987,"Rhineland-Palatinate, Saarland",middle vocational,Gar nicht,0.4,13496,0.3917346898003103,0.40826531019968976
1987,"Rhineland-Palatinate, Saarland",middle vocational,Ueberwiegend,0.08571428571428572,13496,0.080991251314463,0.09043732011410843
1987,"Rhineland-Palatinate, Saarland",middle vocational,Kaum,0.05714285714285714,13496,0.0532267238988188,0.06105899038689548
1987,"Rhineland-Palatinate, Saarland",middle vocational,Voll und ganz,0.02857142857142857,13496,0.025760660893771926,0.03138219624908522
1987,"Rhineland-Palatinate, Saarland",higher education,In mancher Beziehung,1.0,13496,1.0,1.0
1987,Baden-Wuerttemberg,in school,Ueberwiegend,0.6666666666666666,13496,0.6587133682187889,0.6746199651145444
1987,Baden-Wuerttemberg,in school,Kaum,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Baden-Wuerttemberg,inadequately,Gar nicht,0.5477386934673367,13496,0.5393414844427028,0.5561359024919706
1987,Baden-Wuerttemberg,inadequately,Kaum,0.22110552763819097,13496,0.21410400257983203,0.2281070526965499
1987,Baden-Wuerttemberg,inadequately,In mancher Beziehung,0.18592964824120603,13496,0.17936579549568946,0.1924935009867226
1987,Baden-Wuerttemberg,inadequately,Ueberwiegend,0.04522613065326633,13496,0.04172023879894888,0.04873202250758379
1987,Baden-Wuerttemberg,general elementary,Gar nicht,0.42028985507246375,13496,0.41196199459650884,0.42861771554841865
1987,Baden-Wuerttemberg,general elementary,In mancher Beziehung,0.27053140096618356,13496,0.2630365038038726,0.2780262981284945
1987,Baden-Wuerttemberg,general elementary,Kaum,0.19806763285024154,13496,0.19134361026542834,0.20479165543505473
1987,Baden-Wuerttemberg,general elementary,Ueberwiegend,0.06763285024154589,13496,0.06339616828229354,0.07186953220079824
1987,Baden-Wuerttemberg,general elementary,Voll und ganz,0.043478260869565216,13496,0.04003763824382699,0.046918883495303446
1987,Baden-Wuerttemberg,middle vocational,In mancher Beziehung,0.36416184971098264,13496,0.35604338231756677,0.3722803171043985
1987,Baden-Wuerttemberg,middle vocational,Gar nicht,0.3179190751445087,13496,0.31006256307836966,0.3257755872106477
1987,Baden-Wuerttemberg,middle vocational,Kaum,0.17341040462427745,13496,0.16702282863783746,0.17979798061071744
1987,Baden-Wuerttemberg,middle vocational,Ueberwiegend,0.10404624277456648,13496,0.09889502945468061,0.10919745609445235
1987,Baden-Wuerttemberg,middle vocational,Voll und ganz,0.04046242774566474,13496,0.037138048996414666,0.043786806494914815
1987,Baden-Wuerttemberg,vocational + Abi,In mancher Beziehung,0.4,13496,0.3917346898003103,0.40826531019968976
1987,Baden-Wuerttemberg,vocational + Abi,Gar nicht,0.4,13496,0.3917346898003103,0.40826531019968976
1987,Baden-Wuerttemberg,vocational + Abi,Kaum,0.2,13496,0.19325140248164627,0.20674859751835375
1987,Baden-Wuerttemberg,higher vocational,Kaum,0.6666666666666666,13496,0.6587133682187889,0.6746199651145444
1987,Baden-Wuerttemberg,higher vocational,In mancher Beziehung,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Baden-Wuerttemberg,higher education,In mancher Beziehung,0.5454545454545454,13496,0.5370537293356233,0.5538553615734675
1987,Baden-Wuerttemberg,higher education,Kaum,0.18181818181818182,13496,0.1753109376335546,0.18832542600280905
1987,Baden-Wuerttemberg,higher education,Gar nicht,0.18181818181818182,13496,0.1753109376335546,0.18832542600280905
1987,Baden-Wuerttemberg,higher education,Ueberwiegend,0.09090909090909091,13496,0.08605887746141869,0.09575930435676314
1987,Bavaria,in school,In mancher Beziehung,0.5,13496,0.4915642531020578,0.5084357468979421
1987,Bavaria,in school,Ueberwiegend,0.5,13496,0.4915642531020578,0.5084357468979421
1987,Bavaria,inadequately,Gar nicht,0.5454545454545454,13496,0.5370537293356233,0.5538553615734675
1987,Bavaria,inadequately,Kaum,0.23636363636363636,13496,0.229195815080586,0.2435314576466867
1987,Bavaria,inadequately,In mancher Beziehung,0.2,13496,0.19325140248164627,0.20674859751835375
1987,Bavaria,inadequately,Ueberwiegend,0.01818181818181818,13496,0.015927642672811885,0.020435993690824477
1987,Bavaria,general elementary,Gar nicht,0.48672566371681414,13496,0.47829289023514626,0.495158437198482
1987,Bavaria,general elementary,In mancher Beziehung,0.30973451327433627,13496,0.30193340300733745,0.3175356235413351
1987,Bavaria,general elementary,Kaum,0.1592920353982301,13496,0.15311794266363563,0.16546612813282455
1987,Bavaria,general elementary,Ueberwiegend,0.035398230088495575,13496,0.032280644840845744,0.038515815336145405
1987,Bavaria,general elementary,Voll und ganz,0.008849557522123894,13496,0.007269459227253836,0.010429655816993951
1987,Bavaria,middle vocational,In mancher Beziehung,0.3950617283950617,13496,0.3868138633380033,0.4033095934521201
1987,Bavaria,middle vocational,Gar nicht,0.35802469135802467,13496,0.34993616903425506,0.3661132136817943
1987,Bavaria,middle vocational,Kaum,0.14814814814814814,13496,0.1421546043117276,0.15414169198456867
1987,Bavaria,middle vocational,Ueberwiegend,0.07407407407407407,13496,0.06965557493636422,0.07849257321178392
1987,Bavaria,middle vocational,Voll und ganz,0.024691358024691357,13496,0.022073192733444262,0.02730952331593845
1987,Bavaria,vocational + Abi,Gar nicht,0.46153846153846156,13496,0.45312770950108283,0.4699492135758403
1987,Bavaria,vocational + Abi,Kaum,0.3076923076923077,13496,0.2999054644018995,0.3154791509827159
1987,Bavaria,vocational + Abi,In mancher Beziehung,0.23076923076923078,13496,0.2236608478993736,0.23787761363908796
1987,Bavaria,higher education,In mancher Beziehung,0.4117647058823529,13496,0.40346135032533287,0.420068061439373
1987,Bavaria,higher education,Kaum,0.29411764705882354,13496,0.2864302335885763,0.3018050605290708
1987,Bavaria,higher education,Gar nicht,0.17647058823529413,13496,0.17003883667729863,0.18290233979328963
1987,Bavaria,higher education,Ueberwiegend,0.11764705882352941,13496,0.11221123662893275,0.12308288101812608
1987,Berlin,inadequately,Gar nicht,0.52,13496,0.5115710044011769,0.5284289955988232
1987,Berlin,inadequately,In mancher Beziehung,0.32,13496,0.3121298505025614,0.3278701494974386
1987,Berlin,inadequately,Kaum,0.12,13496,0.11451741345834632,0.12548258654165367
1987,Berlin,inadequately,Ueberwiegend,0.04,13496,0.0366938759201241,0.0433061240798759
1987,Berlin,general elementary,In mancher Beziehung,0.4,13496,0.3917346898003103,0.40826531019968976
1987,Berlin,general elementary,Gar nicht,0.32,13496,0.3121298505025614,0.3278701494974386
1987,Berlin,general elementary,Ueberwiegend,0.12,13496,0.11451741345834632,0.12548258654165367
1987,Berlin,general elementary,Kaum,0.12,13496,0.11451741345834632,0.12548258654165367
1987,Berlin,general elementary,Voll und ganz,0.04,13496,0.0366938759201241,0.0433061240798759
1987,Berlin,middle vocational,Gar nicht,0.4594594594594595,13496,0.45105148718312993,0.46786743173578904
1987,Berlin,middle vocational,In mancher Beziehung,0.2702702702702703,13496,0.26277765048852897,0.2777628900520116
1987,Berlin,middle vocational,Kaum,0.1891891891891892,13496,0.18258131965223898,0.19579705872613942
1987,Berlin,middle vocational,Ueberwiegend,0.05405405405405406,13496,0.05023899879812592,0.057869109309982195
1987,Berlin,middle vocational,Voll und ganz,0.02702702702702703,13496,0.024291109114180916,0.02976294493987314
1987,Berlin,vocational + Abi,Kaum,0.6666666666666666,13496,0.6587133682187889,0.6746199651145444
1987,Berlin,vocational + Abi,Gar nicht,0.3333333333333333,13496,0.3253800348854556,0.34128663178121105
1987,Berlin,higher education,In mancher Beziehung,1.0,13496,1.0,1.0
1989,Schleswig-Holstein,inadequately,Gar nicht,0.6,12393,0.5913747147367365,0.6086252852632634
1989,Schleswig-Holstein,inadequately,In mancher Beziehung,0.2,12393,0.19295748407301908,0.20704251592698095
1989,Schleswig-Holstein,inadequately,Kaum,0.2,12393,0.19295748407301908,0.20704251592698095
1989,Schleswig-Holstein,general elementary,Gar nicht,0.6666666666666666,12393,0.6583669820523625,0.6749663512809707
1989,Schleswig-Holstein,general elementary,In mancher Beziehung,0.2,12393,0.19295748407301908,0.20704251592698095
1989,Schleswig-Holstein,general elementary,Kaum,0.06666666666666667,12393,0.06227488637672311,0.07105844695661022
1989,Schleswig-Holstein,general elementary,Voll und ganz,0.06666666666666667,12393,0.06227488637672311,0.07105844695661022
1989,Schleswig-Holstein,middle vocational,Gar nicht,0.5714285714285714,12393,0.5627157175723971,0.5801414252847457
1989,Schleswig-Holstein,middle vocational,Kaum,0.2857142857142857,12393,0.2777605747188315,0.2936679967097399
1989,Schleswig-Holstein,middle vocational,In mancher Beziehung,0.14285714285714285,12393,0.13669622481195465,0.14901806090233105
1989,Schleswig-Holstein,vocational + Abi,Kaum,1.0,12393,1.0,1.0
1989,Schleswig-Holstein,higher vocational,In mancher Beziehung,1.0,12393,1.0,1.0
1989,Schleswig-Holstein,higher education,In mancher Beziehung,1.0,12393,1.0,1.0
1989,Hamburg,inadequately,Gar nicht,0.75,12393,0.7423762528758475,0.7576237471241525
1989,Hamburg,inadequately,Kaum,0.125,12393,0.11917726695406154,0.13082273304593844
1989,Hamburg,inadequately,In mancher Beziehung,0.125,12393,0.11917726695406154,0.13082273304593844
1989,Hamburg,general elementary,Gar nicht,0.7058823529411765,12393,0.6978601332645301,0.7139045726178229
1989,Hamburg,general elementary,Kaum,0.17647058823529413,12393,0.169758717707769,0.18318245876281924
1989,Hamburg,general elementary,In mancher Beziehung,0.11764705882352941,12393,0.11197449289000462,0.1233196247570542
1989,Hamburg,middle vocational,Gar nicht,0.5,12393,0.49119685509127387,0.5088031449087261
1989,Hamburg,middle vocational,In mancher Beziehung,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Hamburg,middle vocational,Kaum,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,Hamburg,vocational + Abi,Gar nicht,0.5,12393,0.49119685509127387,0.5088031449087261
1989,Hamburg,vocational + Abi,In mancher Beziehung,0.5,12393,0.49119685509127387,0.5088031449087261
1989,Hamburg,higher vocational,In mancher Beziehung,1.0,12393,1.0,1.0
1989,Hamburg,higher education,In mancher Beziehung,1.0,12393,1.0,1.0
1989,Lower Saxony,in school,In mancher Beziehung,1.0,12393,1.0,1.0
1989,Lower Saxony,inadequately,Gar nicht,0.6363636363636364,12393,0.6278942064786349,0.6448330662486378
1989,Lower Saxony,inadequately,In mancher Beziehung,0.24242424242424243,12393,0.23487907459305685,0.24996941025542802
1989,Lower Saxony,inadequately,Kaum,0.09090909090909091,12393,0.08584763845743823,0.0959705433607436
1989,Lower Saxony,inadequately,Ueberwiegend,0.030303030303030304,12393,0.027284963170556075,0.033321097435504536
1989,Lower Saxony,general elementary,Gar nicht,0.3695652173913043,12393,0.36106688967634165,0.378063545106267
1989,Lower Saxony,general elementary,In mancher Beziehung,0.2608695652173913,12393,0.2531384864801046,0.268600643954678
1989,Lower Saxony,general elementary,Kaum,0.2391304347826087,12393,0.2316204271293825,0.2466404424358349
1989,Lower Saxony,general elementary,Ueberwiegend,0.08695652173913043,12393,0.0819955739579162,0.09191746952034466
1989,Lower Saxony,general elementary,Voll und ganz,0.043478260869565216,12393,0.039887790468182735,0.0470687312709477
1989,Lower Saxony,middle vocational,Gar nicht,0.4,12393,0.3913747147367366,0.40862528526326347
1989,Lower Saxony,middle vocational,In mancher Beziehung,0.325,12393,0.31675365664980915,0.3332463433501909
1989,Lower Saxony,middle vocational,Kaum,0.15,12393,0.14371329706882408,0.1562867029311759
1989,Lower Saxony,middle vocational,Ueberwiegend,0.1,12393,0.09471811305476431,0.1052818869452357
1989,Lower Saxony,middle vocational,Voll und ganz,0.025,12393,0.022251218883269707,0.027748781116730296
1989,Lower Saxony,vocational + Abi,In mancher Beziehung,0.5,12393,0.49119685509127387,0.5088031449087261
1989,Lower Saxony,vocational + Abi,Gar nicht,0.5,12393,0.49119685509127387,0.5088031449087261
1989,Lower Saxony,higher education,Kaum,1.0,12393,1.0,1.0
1989,Bremen,inadequately,Gar nicht,0.6666666666666666,12393,0.6583669820523625,0.6749663512809707
1989,Bremen,inadequately,In mancher Beziehung,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Bremen,general elementary,Ueberwiegend,0.6,12393,0.5913747147367365,0.6086252852632634
1989,Bremen,general elementary,Kaum,0.4,12393,0.3913747147367366,0.40862528526326347
1989,Bremen,middle vocational,In mancher Beziehung,0.375,12393,0.36647639159356327,0.38352360840643673
1989,Bremen,middle vocational,Ueberwiegend,0.375,12393,0.36647639159356327,0.38352360840643673
1989,Bremen,middle vocational,Gar nicht,0.25,12393,0.2423762528758475,0.2576237471241525
1989,North Rhine-Westphalia,in school,Gar nicht,0.5,12393,0.49119685509127387,0.5088031449087261
1989,North Rhine-Westphalia,in school,In mancher Beziehung,0.25,12393,0.2423762528758475,0.2576237471241525
1989,North Rhine-Westphalia,in school,Kaum,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,North Rhine-Westphalia,in school,Ueberwiegend,0.08333333333333333,12393,0.07846721189377132,0.08819945477289534
1989,North Rhine-Westphalia,inadequately,Gar nicht,0.5534591194968553,12393,0.5447064358334751,0.5622118031602356
1989,North Rhine-Westphalia,inadequately,In mancher Beziehung,0.1949685534591195,12393,0.1879933552374967,0.20194375168074233
1989,North Rhine-Westphalia,inadequately,Kaum,0.18238993710691823,12393,0.1755909941526781,0.18918888006115836
1989,North Rhine-Westphalia,inadequately,Ueberwiegend,0.05660377358490566,12393,0.052535242800347416,0.06067230436946391
1989,North Rhine-Westphalia,inadequately,Voll und ganz,0.012578616352201259,12393,0.01061645125515346,0.014540781449249057
1989,North Rhine-Westphalia,general elementary,Gar nicht,0.46511627906976744,12393,0.45633458493183543,0.47389797320769944
1989,North Rhine-Westphalia,general elementary,In mancher Beziehung,0.24651162790697675,12393,0.2389236714742343,0.25409958433971924
1989,North Rhine-Westphalia,general elementary,Kaum,0.1813953488372093,12393,0.1746108460688309,0.18817985160558773
1989,North Rhine-Westphalia,general elementary,Voll und ganz,0.06046511627906977,12393,0.05626871754377792,0.06466151501436161
1989,North Rhine-Westphalia,general elementary,Ueberwiegend,0.046511627906976744,12393,0.04280391313603028,0.050219342677923204
1989,North Rhine-Westphalia,middle vocational,Gar nicht,0.391304347826087,12393,0.38271173421532784,0.3998969614368461
1989,North Rhine-Westphalia,middle vocational,In mancher Beziehung,0.34782608695652173,12393,0.3394405547069633,0.35621161920608013
1989,North Rhine-Westphalia,middle vocational,Kaum,0.13664596273291926,12393,0.13059867391428104,0.1426932515515575
1989,North Rhine-Westphalia,middle vocational,Voll und ganz,0.06832298136645963,12393,0.063880926253412,0.07276503647950726
1989,North Rhine-Westphalia,middle vocational,Ueberwiegend,0.055900621118012424,12393,0.051855933186669576,0.05994530904935527
1989,North Rhine-Westphalia,vocational + Abi,Gar nicht,0.45,12393,0.44124098140878837,0.45875901859121165
1989,North Rhine-Westphalia,vocational + Abi,In mancher Beziehung,0.2,12393,0.19295748407301908,0.20704251592698095
1989,North Rhine-Westphalia,vocational + Abi,Ueberwiegend,0.15,12393,0.14371329706882408,0.1562867029311759
1989,North Rhine-Westphalia,vocational + Abi,Kaum,0.15,12393,0.14371329706882408,0.1562867029311759
1989,North Rhine-Westphalia,vocational + Abi,Voll und ganz,0.05,12393,0.046162798095751814,0.05383720190424819
1989,North Rhine-Westphalia,higher vocational,Kaum,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,North Rhine-Westphalia,higher vocational,Gar nicht,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,North Rhine-Westphalia,higher vocational,Ueberwiegend,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,North Rhine-Westphalia,higher vocational,In mancher Beziehung,0.16666666666666666,12393,0.16010518985610236,0.17322814347723095
1989,North Rhine-Westphalia,higher education,In mancher Beziehung,0.6666666666666666,12393,0.6583669820523625,0.6749663512809707
1989,North Rhine-Westphalia,higher education,Gar nicht,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Hesse,in school,Voll und ganz,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Hesse,in school,In mancher Beziehung,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Hesse,in school,Kaum,0.3333333333333333,12393,0.3250336487190292,0.34163301794763745
1989,Hesse,inadequately,Gar nicht,0.5,12393,0.49119685509127387,0.5088031449087261
1989,Hesse,inadequately,In mancher Beziehung,0.24242424242424243,12393,0.23487907459305685,0.24996941025542802
1989,Hesse,inadequately,Kaum,0.15151515151515152,12393,0.14520241119730776,0.15782789183299528
1989,Hesse,inadequately,Ueberwiegend,0.06060606060606061,12393,0.05640508894985596,0.06480703226226527
1989,Hesse,inadequately,Voll und ganz,0.045454545454545456,12393,0.0417871747365543,0.04912191617253661
1989,Hesse,general elementary,In mancher Beziehung,0.4406779661016949,12393,0.43193699913883604,0.44941893306455377
1989,Hesse,general elementary,Gar nicht,0.2627118644067797,12393,0.25496320962855057,0.2704605191850088
1989,Hesse,general elementary,Kaum,0.19491525423728814,12393,0.18794077862748243,0.20188972984709386
1989,Hesse,general elementary,Ueberwiegend,0.09322033898305085,12393,0.0881014693322156,0.0983392086338861
1989,Hesse,general elementary,Voll und ganz,0.00847457627118644,12393,0.006860668287097359,0.010088484255275521
1989,Hesse,middle vocational,In mancher Beziehung,0.48514851485148514,12393,0.47634925415935586,0.4939477755436144
1989,Hesse,middle vocational,Gar nicht,0.2079207920792079,12393,0.20077581049779605,0.21506577366061977
1989,Hesse,middle vocational,Kaum,0.15841584158415842,12393,0.15198724864554516,0.16484443452277167
