year,age_gr,sampreg,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2010,30-45 y.,East,Kaum,0.14285714285714285,35837,0.13923414703534265,0.14648013867894305
2010,46-65 y.,West,In mancher Beziehung,0.25440313111545987,35837,0.24989388944345203,0.2589123727874677
2010,46-65 y.,West,Voll und ganz,0.23874755381604695,35837,0.23433363781698677,0.24316146981510714
2010,46-65 y.,West,Ueberwiegend,0.2309197651663405,35837,0.2265565500348893,0.23528298029779168
2010,46-65 y.,West,Kaum,0.16046966731898238,35837,0.15666948073717388,0.16426985390079088
2010,46-65 y.,West,Gar nicht,0.11545988258317025,35837,0.11215112788402543,0.11876863728231507
2010,46-65 y.,East,Voll und ganz,0.3333333333333333,35837,0.32845261223635847,0.33821405443030816
2010,46-65 y.,East,In mancher Beziehung,0.26666666666666666,35837,0.2620881444361559,0.2712451888971774
2010,46-65 y.,East,Ueberwiegend,0.2,35837,0.1958585708182986,0.20414142918170142
2010,46-65 y.,East,Kaum,0.13333333333333333,35837,0.12981379529805698,0.13685287136860969
2010,46-65 y.,East,Gar nicht,0.06666666666666667,35837,0.0640840318184143,0.06924930151491904
2010,66 and older,West,Voll und ganz,0.32407407407407407,35837,0.31922831358213744,0.3289198345660107
2010,66 and older,West,Ueberwiegend,0.20833333333333334,35837,0.2041285772367048,0.21253808942996189
2010,66 and older,West,In mancher Beziehung,0.18518518518518517,35837,0.18116336336126063,0.18920700700910972
2010,66 and older,West,Kaum,0.1574074074074074,35837,0.1536367971088199,0.16117801770599494
2010,66 and older,West,Gar nicht,0.125,35837,0.1215758775977601,0.12842412240223988
2010,66 and older,East,Voll und ganz,0.875,35837,0.8715758775977601,0.8784241224022399
2010,66 and older,East,Ueberwiegend,0.125,35837,0.1215758775977601,0.12842412240223988
2012,18-29 y.,West,Voll und ganz,0.40927152317880794,40229,0.4044666030793803,0.41407644327823556
2012,18-29 y.,West,Ueberwiegend,0.29668874172185433,40229,0.2922248796097229,0.3011526038339858
2012,18-29 y.,West,In mancher Beziehung,0.20264900662251656,40229,0.1987208982394394,0.20657711500559373
2012,18-29 y.,West,Kaum,0.05695364238410596,40229,0.05468892650190115,0.05921835826631077
2012,18-29 y.,West,Gar nicht,0.03443708609271523,40229,0.032655158965829205,0.036219013219601255
2012,18-29 y.,East,Voll und ganz,0.41025641025641024,40229,0.40544972422744585,0.41506309628537463
2012,18-29 y.,East,Ueberwiegend,0.28205128205128205,40229,0.27765386957750077,0.28644869452506333
2012,18-29 y.,East,In mancher Beziehung,0.1794871794871795,40229,0.17573705352909444,0.18323730544526454
2012,18-29 y.,East,Kaum,0.10256410256410256,40229,0.09959936767908509,0.10552883744912003
2012,18-29 y.,East,Gar nicht,0.02564102564102564,40229,0.024096434128542937,0.027185617153508344
2012,30-45 y.,West,Voll und ganz,0.33865814696485624,40229,0.33403348258602733,0.34328281134368516
2012,30-45 y.,West,Ueberwiegend,0.2774227902023429,40229,0.2730475726734255,0.2817980077312603
2012,30-45 y.,West,In mancher Beziehung,0.23482428115015974,40229,0.23068200981349726,0.23896655248682222
2012,30-45 y.,West,Kaum,0.09158679446219382,40229,0.08876812207022436,0.09440546685416329
2012,30-45 y.,West,Gar nicht,0.05750798722044728,40229,0.05523294544510787,0.05978302899578669
2012,30-45 y.,East,Voll und ganz,0.49514563106796117,40229,0.49025982766183784,0.5000314344740845
2012,30-45 y.,East,Ueberwiegend,0.20388349514563106,40229,0.19994649163876393,0.2078204986524982
2012,30-45 y.,East,In mancher Beziehung,0.1941747572815534,40229,0.19030927869207223,0.19804023587103456
2012,30-45 y.,East,Gar nicht,0.06796116504854369,40229,0.06550173845559938,0.07042059164148799
2012,30-45 y.,East,Kaum,0.038834951456310676,40229,0.036946973926931435,0.04072292898568992
2012,46-65 y.,West,Voll und ganz,0.47163420829805247,40229,0.4667560437281402,0.4765123728679647
2012,46-65 y.,West,Ueberwiegend,0.22692633361558,40229,0.22283335626909223,0.2310193109620678
2012,46-65 y.,West,In mancher Beziehung,0.20152413209144793,40229,0.19760417890931292,0.20544408527358293
2012,46-65 y.,West,Kaum,0.060118543607112614,40229,0.0577956612312577,0.06244142598296753
2012,46-65 y.,West,Gar nicht,0.03979678238780694,40229,0.037886524457007444,0.04170704031860644
2012,46-65 y.,East,Voll und ganz,0.7596899224806202,40229,0.7555145941985014,0.7638652507627389
2012,46-65 y.,East,Ueberwiegend,0.13178294573643412,40229,0.12847749861090318,0.13508839286196506
2012,46-65 y.,East,In mancher Beziehung,0.07751937984496124,40229,0.07490619444447769,0.08013256524544479
2012,46-65 y.,East,Kaum,0.023255813953488372,40229,0.021783017796085682,0.024728610110891062
2012,46-65 y.,East,Gar nicht,0.007751937984496124,40229,0.0068948967305865454,0.008608979238405702
2012,66 and older,West,Voll und ganz,0.6121212121212121,40229,0.6073596091288963,0.6168828151135278
2012,66 and older,West,Ueberwiegend,0.1494949494949495,40229,0.14601046800658118,0.1529794309833178
2012,66 and older,West,In mancher Beziehung,0.13131313131313133,40229,0.12801268889638887,0.1346135737298738
2012,66 and older,West,Kaum,0.05858585858585859,40229,0.0562909086750229,0.06088080849669428
2012,66 and older,West,Gar nicht,0.048484848484848485,40229,0.046385921513627394,0.050583775456069575
2012,66 and older,East,Voll und ganz,0.9154929577464789,40229,0.9127748891834264,0.9182110263095313
2012,66 and older,East,Ueberwiegend,0.07042253521126761,40229,0.06792227578091314,0.07292279464162207
2012,66 and older,East,In mancher Beziehung,0.014084507042253521,40229,0.012932972091224917,0.015236041993282125
2013,18-29 y.,West,Ueberwiegend,0.3139260424862313,44486,0.30961339925227177,0.3182386857201908
2013,18-29 y.,West,Voll und ganz,0.25255704169944926,44486,0.2485195358838632,0.25659454751503535
2013,18-29 y.,West,In mancher Beziehung,0.24626278520849726,44486,0.24225915677094137,0.2502664136460532
2013,18-29 y.,West,Kaum,0.1022816679779701,44486,0.09946579318315986,0.10509754277278034
2013,18-29 y.,West,Gar nicht,0.08497246262785209,44486,0.08238126476293593,0.08756366049276824
2013,18-29 y.,East,Ueberwiegend,0.4186046511627907,44486,0.4140202544346028,0.42318904789097866
2013,18-29 y.,East,Voll und ganz,0.2558139534883721,44486,0.2517593604650301,0.2598685465117141
2013,18-29 y.,East,In mancher Beziehung,0.22093023255813954,44486,0.21707491511559,0.2247855500006891
2013,18-29 y.,East,Kaum,0.08139534883720931,44486,0.07885432635831255,0.08393637131610607
2013,18-29 y.,East,Gar nicht,0.023255813953488372,44486,0.021855257618646425,0.02465637028833032
2013,30-45 y.,West,In mancher Beziehung,0.30525319451017513,44486,0.30097374624346585,0.3095326427768844
2013,30-45 y.,West,Ueberwiegend,0.2707051585423568,44486,0.26657616475609386,0.2748341523286198
2013,30-45 y.,West,Voll und ganz,0.1878845243729295,44486,0.18425458985484375,0.19151445889101523
2013,30-45 y.,West,Kaum,0.12446758163748226,44486,0.12139991167433564,0.12753525160062887
2013,30-45 y.,West,Gar nicht,0.11168954093705631,44486,0.10876247144413503,0.11461661042997759
2013,30-45 y.,East,In mancher Beziehung,0.35502958579881655,44486,0.3505827963946703,0.3594763752029628
2013,30-45 y.,East,Voll und ganz,0.22485207100591717,44486,0.220972487233198,0.22873165477863633
2013,30-45 y.,East,Ueberwiegend,0.21893491124260356,44486,0.21509213129656232,0.2227776911886448
2013,30-45 y.,East,Kaum,0.11834319526627218,44486,0.11534150539322688,0.12134488513931749
2013,30-45 y.,East,Gar nicht,0.08284023668639054,44486,0.08027877682423089,0.08540169654855019
2013,46-65 y.,West,In mancher Beziehung,0.29698149951314506,44486,0.29273537752038087,0.30122762150590926
2013,46-65 y.,West,Ueberwiegend,0.2638753651411879,44486,0.2597797466775661,0.26797098360480975
2013,46-65 y.,West,Voll und ganz,0.22784810126582278,44486,0.2239503109579646,0.23174589157368095
2013,46-65 y.,West,Kaum,0.12074001947419669,44486,0.11771220914134364,0.12376782980704973
2013,46-65 y.,West,Gar nicht,0.09055501460564752,44486,0.08788822433873386,0.09322180487256118
2013,46-65 y.,East,Voll und ganz,0.308411214953271,44486,0.3041194745497324,0.3127029553568096
2013,46-65 y.,East,In mancher Beziehung,0.308411214953271,44486,0.3041194745497324,0.3127029553568096
2013,46-65 y.,East,Ueberwiegend,0.21495327102803738,44486,0.21113590173287153,0.21877064032320323
2013,46-65 y.,East,Kaum,0.102803738317757,44486,0.09998150721328009,0.10562596942223393
2013,46-65 y.,East,Gar nicht,0.06542056074766354,44486,0.06312277445195373,0.06771834704337336
2013,66 and older,West,Voll und ganz,0.32051282051282054,44486,0.3161761369984661,0.324849504027175
2013,66 and older,West,In mancher Beziehung,0.23076923076923078,44486,0.22685396121143986,0.2346845003270217
2013,66 and older,West,Ueberwiegend,0.20512820512820512,44486,0.20137583538011616,0.20888057487629408
2013,66 and older,West,Gar nicht,0.1794871794871795,44486,0.17592099509658893,0.18305336387777005
2013,66 and older,West,Kaum,0.0641025641025641,44486,0.06182643850917935,0.06637868969594884
2013,66 and older,East,Ueberwiegend,0.375,44486,0.37050116531145827,0.37949883468854173
2013,66 and older,East,In mancher Beziehung,0.25,44486,0.24597611992675464,0.25402388007324533
2013,66 and older,East,Voll und ganz,0.25,44486,0.24597611992675464,0.25402388007324533
2013,66 and older,East,Gar nicht,0.125,44486,0.12192671082948812,0.1280732891705119
2014,18-29 y.,West,Ueberwiegend,0.3209530483531885,38694,0.3163014210380096,0.32560467566836737
2014,18-29 y.,West,Voll und ganz,0.29011913104414855,38694,0.2855972911842813,0.2946409709040158
2014,18-29 y.,West,In mancher Beziehung,0.27189908899789766,38694,0.2674657195796104,0.2763324584161849
2014,18-29 y.,West,Kaum,0.06867554309740714,38694,0.06615562855470945,0.07119545764010483
2014,18-29 y.,West,Gar nicht,0.04835318850735809,38694,0.046215793872486546,0.050490583142229636
2014,18-29 y.,East,Voll und ganz,0.3707865168539326,38694,0.36597374544601535,0.37559928826184985
2014,18-29 y.,East,Ueberwiegend,0.2808988764044944,38694,0.27642066860117015,0.28537708420781865
2014,18-29 y.,East,In mancher Beziehung,0.21348314606741572,38694,0.2094002335788718,0.21756605855595965
2014,18-29 y.,East,Kaum,0.11235955056179775,38694,0.10921283276259554,0.11550626836099996
2014,18-29 y.,East,Gar nicht,0.02247191011235955,38694,0.020995119662478204,0.023948700562240896
2014,30-45 y.,West,In mancher Beziehung,0.3023666548922642,38694,0.2977903513760042,0.30694295840852426
2014,30-45 y.,West,Ueberwiegend,0.28081949841045567,38694,0.2763416762686984,0.28529732055221296
2014,30-45 y.,West,Voll und ganz,0.23843164959378313,38694,0.2341857408768634,0.24267755831070287
2014,30-45 y.,West,Kaum,0.11268103143765454,38694,0.10953038588818682,0.11583167698712225
2014,30-45 y.,West,Gar nicht,0.06570116566584246,38694,0.06323249191860271,0.0681698394130822
2014,30-45 y.,East,In mancher Beziehung,0.3559322033898305,38694,0.3511614859850115,0.3607029207946495
2014,30-45 y.,East,Voll und ganz,0.22598870056497175,38694,0.22182143410571242,0.23015596702423108
2014,30-45 y.,East,Ueberwiegend,0.22598870056497175,38694,0.22182143410571242,0.23015596702423108
2014,30-45 y.,East,Kaum,0.12429378531073447,38694,0.12100649408282058,0.12758107653864836
2014,30-45 y.,East,Gar nicht,0.06779661016949153,38694,0.06529169174890147,0.07030152859008158
2014,46-65 y.,West,Voll und ganz,0.30537507383343176,38694,0.3007859874582635,0.3099641602086
2014,46-65 y.,West,In mancher Beziehung,0.2722976963969285,38694,0.26786229308738496,0.2767330997064721
2014,46-65 y.,West,Ueberwiegend,0.26580035440047256,38694,0.261398667767674,0.2702020410332711
2014,46-65 y.,West,Kaum,0.09923213230950975,38694,0.09625315728396044,0.10221110733505906
2014,46-65 y.,West,Gar nicht,0.05729474305965741,38694,0.05497905737854263,0.059610428740772194
2014,46-65 y.,East,Voll und ganz,0.4807692307692308,38694,0.4757909108676207,0.48574755067084086
2014,46-65 y.,East,In mancher Beziehung,0.2948717948717949,38694,0.29032835361049514,0.2994152361330946
2014,46-65 y.,East,Ueberwiegend,0.14743589743589744,38694,0.14390325730818768,0.1509685375636072
2014,46-65 y.,East,Kaum,0.057692307692307696,38694,0.05536909173822299,0.0600155236463924
2014,46-65 y.,East,Gar nicht,0.019230769230769232,38694,0.017862359977939037,0.020599178483599427
2014,66 and older,West,Voll und ganz,0.4596949891067538,38694,0.4547291957835027,0.46466078243000497
2014,66 and older,West,Ueberwiegend,0.2113289760348584,38694,0.20726115606012102,0.21539679600959577
2014,66 and older,West,In mancher Beziehung,0.1786492374727669,38694,0.17483243949497887,0.18246603545055493
2014,66 and older,West,Kaum,0.09586056644880174,38694,0.09292716191584818,0.0987939709817553
2014,66 and older,West,Gar nicht,0.054466230936819175,38694,0.05220504413832175,0.0567274177353166
2014,66 and older,East,Voll und ganz,0.72,38694,0.7155261695450799,0.7244738304549201
2014,66 and older,East,In mancher Beziehung,0.1,38694,0.09701079629128108,0.10298920370871893
2014,66 and older,East,Ueberwiegend,0.08,38694,0.07729683120809153,0.08270316879190848
2014,66 and older,East,Kaum,0.06,38694,0.0576336781729886,0.06236632182701139
2014,66 and older,East,Gar nicht,0.04,38694,0.03804746031370762,0.04195253968629238
2016,18-29 y.,West,Ueberwiegend,0.3270735524256651,41132,0.3225396447690955,0.3316074600822347
2016,18-29 y.,West,Voll und ganz,0.31533646322378717,41132,0.3108459926627988,0.31982693378477556
2016,18-29 y.,West,In mancher Beziehung,0.23317683881064163,41132,0.22909029203946812,0.23726338558181514
2016,18-29 y.,West,Kaum,0.08763693270735524,41132,0.0849042224275236,0.09036964298718689
2016,18-29 y.,West,Gar nicht,0.036776212832550864,41132,0.03495729425185381,0.03859513141324792
2016,18-29 y.,East,Voll und ganz,0.37272727272727274,41132,0.36805433550771766,0.3774002099468278
2016,18-29 y.,East,In mancher Beziehung,0.3,41132,0.2955713046605346,0.30442869533946537
2016,18-29 y.,East,Ueberwiegend,0.22727272727272727,41132,0.22322274670126607,0.23132270784418846
2016,18-29 y.,East,Gar nicht,0.06363636363636363,41132,0.06127729213051147,0.0659954351422158
2016,18-29 y.,East,Kaum,0.03636363636363636,41132,0.03455456207650218,0.03817271065077055
2016,30-45 y.,West,In mancher Beziehung,0.304972804972805,41132,0.3005234442790198,0.3094221656665902
2016,30-45 y.,West,Ueberwiegend,0.2975912975912976,41132,0.29317283468769967,0.30200976049489553
2016,30-45 y.,West,Voll und ganz,0.2529137529137529,41132,0.24871289733070534,0.25711460849680046
2016,30-45 y.,West,Kaum,0.09634809634809635,41132,0.09349649828645822,0.09919969440973449
2016,30-45 y.,West,Gar nicht,0.048174048174048176,41132,0.04610461455579859,0.05024348179229776
2016,30-45 y.,East,In mancher Beziehung,0.41081081081081083,41132,0.40605620546308385,0.4155654161585378
2016,30-45 y.,East,Ueberwiegend,0.25405405405405407,41132,0.24984695340964347,0.25826115469846467
2016,30-45 y.,East,Voll und ganz,0.21081081081081082,41132,0.2068689329748085,0.21475268864681316
2016,30-45 y.,East,Kaum,0.08108108108108109,41132,0.07844314347233336,0.08371901868982881
2016,30-45 y.,East,Gar nicht,0.043243243243243246,41132,0.041277503329069695,0.045208983157416796
2016,46-65 y.,West,Voll und ganz,0.33234067897558073,41132,0.32778833188202045,0.336893026069141
2016,46-65 y.,West,In mancher Beziehung,0.2727814175104229,41132,0.2684770828260085,0.2770857521948373
2016,46-65 y.,West,Ueberwiegend,0.2727814175104229,41132,0.2684770828260085,0.2770857521948373
2016,46-65 y.,West,Kaum,0.07861822513400833,41132,0.07601718182157284,0.08121926844644382
2016,46-65 y.,West,Gar nicht,0.043478260869565216,41132,0.041507428611025375,0.04544909312810506
2016,46-65 y.,East,Voll und ganz,0.4906832298136646,41132,0.4858519659934793,0.49551449363384986
2016,46-65 y.,East,Ueberwiegend,0.22981366459627328,41132,0.22574780866029795,0.2338795205322486
2016,46-65 y.,East,In mancher Beziehung,0.17391304347826086,41132,0.1702499743221191,0.17757611263440262
2016,46-65 y.,East,Kaum,0.062111801242236024,41132,0.059779263093348495,0.06444433939112355
2016,46-65 y.,East,Gar nicht,0.043478260869565216,41132,0.041507428611025375,0.04544909312810506
2016,66 and older,West,Voll und ganz,0.4827586206896552,41132,0.4779293916083851,0.4875878497709253
2016,66 and older,West,Ueberwiegend,0.23218390804597702,41132,0.2281034321088465,0.23626438398310753
2016,66 and older,West,In mancher Beziehung,0.1632183908045977,41132,0.15964684053649764,0.1667899410726978
2016,66 and older,West,Kaum,0.09195402298850575,41132,0.08916144413973748,0.09474660183727401
2016,66 and older,West,Gar nicht,0.029885057471264367,41132,0.02823953126760551,0.03153058367492322
2016,66 and older,East,Voll und ganz,0.6052631578947368,41132,0.6005393512936801,0.6099869644957936
2016,66 and older,East,In mancher Beziehung,0.13157894736842105,41132,0.12831213242678868,0.1348457623100534
2016,66 and older,East,Ueberwiegend,0.10526315789473684,41132,0.10229728854867948,0.1082290272407942
2016,66 and older,East,Kaum,0.10526315789473684,41132,0.10229728854867948,0.1082290272407942
2016,66 and older,East,Gar nicht,0.05263157894736842,41132,0.050473592020502056,0.05478956587423478
2018,18-29 y.,West,Ueberwiegend,0.3515625,43121,0.3470559209558836,0.3560690790441164
2018,18-29 y.,West,Voll und ganz,0.3133680555555556,43121,0.3089898008504927,0.31774631026061845
2018,18-29 y.,West,In mancher Beziehung,0.2361111111111111,43121,0.23210258267812775,0.24011963954409446
2018,18-29 y.,West,Kaum,0.06163194444444445,43121,0.059362073311838584,0.06390181557705031
2018,18-29 y.,West,Gar nicht,0.03732638888888889,43121,0.035537187687065236,0.03911559009071254
2018,18-29 y.,East,Voll und ganz,0.3592233009708738,43121,0.3546948750823711,0.3637517268593765
2018,18-29 y.,East,Ueberwiegend,0.27184466019417475,43121,0.2676452907669344,0.2760440296214151
2018,18-29 y.,East,In mancher Beziehung,0.20388349514563106,43121,0.20008080439553294,0.20768618589572918
2018,18-29 y.,East,Kaum,0.10679611650485436,43121,0.10388094110136918,0.10971129190833954
2018,18-29 y.,East,Gar nicht,0.05825242718446602,43121,0.05604169605273297,0.06046315831619907
2018,30-45 y.,West,Ueberwiegend,0.30116175156389635,43121,0.2968316318847542,0.3054918712430385
2018,30-45 y.,West,In mancher Beziehung,0.2868632707774799,43121,0.28259417857367264,0.2911323629812872
2018,30-45 y.,West,Voll und ganz,0.2587131367292225,43121,0.2545796737514955,0.26284659970694957
2018,30-45 y.,West,Kaum,0.10142984807864164,43121,0.09858033574460404,0.10427936041267924
2018,30-45 y.,West,Gar nicht,0.05183199285075961,43121,0.0497395516556553,0.05392443404586392
2018,30-45 y.,East,In mancher Beziehung,0.35911602209944754,43121,0.35458789344647845,0.36364415075241663
2018,30-45 y.,East,Ueberwiegend,0.22099447513812154,43121,0.2170782050409863,0.22491074523525678
2018,30-45 y.,East,Voll und ganz,0.19889502762430938,43121,0.19512739684580682,0.20266265840281195
2018,30-45 y.,East,Kaum,0.13812154696132597,43121,0.13486493969107127,0.14137815423158068
2018,30-45 y.,East,Gar nicht,0.08287292817679558,43121,0.0802707755978243,0.08547508075576685
2018,46-65 y.,West,Voll und ganz,0.35443753533069533,43121,0.3499226092026429,0.35895246145874776
2018,46-65 y.,West,Ueberwiegend,0.2719050310910119,43121,0.2677053695009617,0.2761046926810621
2018,46-65 y.,West,In mancher Beziehung,0.26286037309214244,43121,0.2587055828911189,0.267015163293166
2018,46-65 y.,West,Kaum,0.06557377049180328,43121,0.06323735946130538,0.06791018152230119
2018,46-65 y.,West,Gar nicht,0.04522328999434709,43121,0.04326199172633898,0.0471845882623552
2018,46-65 y.,East,Voll und ganz,0.45251396648044695,43121,0.44781595389630013,0.45721197906459377
2018,46-65 y.,East,Ueberwiegend,0.2569832402234637,43121,0.25285881565898677,0.2611076647879406
2018,46-65 y.,East,In mancher Beziehung,0.22346368715083798,43121,0.21953184545187085,0.2273955288498051
2018,46-65 y.,East,Gar nicht,0.0446927374301676,43121,0.042742436278760135,0.046643038581575064
2018,46-65 y.,East,Kaum,0.0223463687150838,43121,0.020951261295351267,0.023741476134816333
2018,66 and older,West,Voll und ganz,0.4858757062146893,43121,0.4811582452538638,0.49059316717551477
2018,66 and older,West,Ueberwiegend,0.2297551789077213,43121,0.22578455541605147,0.2337258023993911
2018,66 and older,West,In mancher Beziehung,0.17325800376647835,43121,0.16968574169770603,0.17683026583525066
2018,66 and older,West,Kaum,0.06591337099811675,43121,0.06357134345203,0.06825539854420351
2018,66 and older,West,Gar nicht,0.04519774011299435,43121,0.04323696972768188,0.04715851049830682
2018,66 and older,East,Voll und ganz,0.7446808510638298,43121,0.7405652009502118,0.7487965011774477
2018,66 and older,East,In mancher Beziehung,0.1702127659574468,43121,0.16666552166564264,0.17376001024925097
2018,66 and older,East,Ueberwiegend,0.06382978723404255,43121,0.06152250476056269,0.06613706970752241
2018,66 and older,East,Kaum,0.02127659574468085,43121,0.019914546789670095,0.022638644699691606
