year,migback,sampreg,plj0078,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2016,No migration background,East,Voll und ganz,0.8762886597938144,41132,0.8731067013066468,0.879470618280982
2016,No migration background,East,Ueberwiegend,0.08247422680412371,41132,0.07981574054244427,0.08513271306580315
2016,No migration background,East,Gar nicht,0.041237113402061855,41132,0.03931550055547028,0.04315872624865343
2016,Direct migration background,West,In mancher Beziehung,0.31304738378621155,41132,0.3085657683428589,0.3175289992295642
2016,Direct migration background,West,Ueberwiegend,0.3029418369638446,41132,0.29850084186593406,0.3073828320617551
2016,Direct migration background,West,Voll und ganz,0.22434313945654616,41132,0.220311725700443,0.22837455321264932
2016,Direct migration background,West,Kaum,0.10801706714574444,41132,0.10501727875019448,0.1110168555412944
2016,Direct migration background,West,Gar nicht,0.05165057264765327,41132,0.04951168525115366,0.05378946004415288
2016,Direct migration background,East,In mancher Beziehung,0.40718562874251496,41132,0.402437508153458,0.4119337493315719
2016,Direct migration background,East,Ueberwiegend,0.26646706586826346,41132,0.2621944117555368,0.2707397199809901
2016,Direct migration background,East,Voll und ganz,0.17964071856287425,41132,0.17593074685612023,0.18335069026962827
2016,Direct migration background,East,Kaum,0.09281437125748503,41132,0.09001008817407372,0.09561865434089634
2016,Direct migration background,East,Gar nicht,0.05389221556886228,41132,0.051709990779854734,0.05607444035786982
2016,Indirect migration background,West,Voll und ganz,0.4386266094420601,41132,0.4338310469289782,0.443422171955142
2016,Indirect migration background,West,Ueberwiegend,0.3158798283261803,41132,0.3113872743626011,0.32037238228975945
2016,Indirect migration background,West,In mancher Beziehung,0.18283261802575107,41132,0.17909712002474024,0.1865681160267619
2016,Indirect migration background,West,Kaum,0.041201716738197426,41132,0.0392808933386506,0.043122540137744254
2016,Indirect migration background,West,Gar nicht,0.02145922746781116,41132,0.02005879341515841,0.022859661520463908
2016,Indirect migration background,East,Voll und ganz,0.5873015873015873,41132,0.5825437110264845,0.5920594635766901
2016,Indirect migration background,East,Ueberwiegend,0.25396825396825395,41132,0.24976162189627896,0.258174886040229
2016,Indirect migration background,East,In mancher Beziehung,0.09523809523809523,41132,0.09240123028923562,0.09807496018695484
2016,Indirect migration background,East,Gar nicht,0.031746031746031744,41132,0.030051672395623237,0.03344039109644025
2016,Indirect migration background,East,Kaum,0.031746031746031744,41132,0.030051672395623237,0.03344039109644025
2018,No migration background,West,Voll und ganz,0.8567639257294429,43121,0.8534574263135919,0.860070425145294
2018,No migration background,West,Ueberwiegend,0.10344827586206896,43121,0.10057378479802075,0.10632276692611718
2018,No migration background,West,In mancher Beziehung,0.034482758620689655,43121,0.03276052256460605,0.03620499467677326
2018,No migration background,West,Kaum,0.002652519893899204,43121,0.0021670478435636877,0.0031379919442347205
2018,No migration background,West,Gar nicht,0.002652519893899204,43121,0.0021670478435636877,0.0031379919442347205
2018,No migration background,East,Voll und ganz,0.87,43121,0.8668257365978994,0.8731742634021006
2018,No migration background,East,Ueberwiegend,0.11,43121,0.10704673100920971,0.11295326899079029
2018,No migration background,East,In mancher Beziehung,0.02,43121,0.018678583592029684,0.021321416407970317
2018,Direct migration background,West,Ueberwiegend,0.30733036156513127,43121,0.30297546876629017,0.3116852543639724
2018,Direct migration background,West,In mancher Beziehung,0.30138682516097076,43121,0.2970557853376335,0.30571786498430803
2018,Direct migration background,West,Voll und ganz,0.23278850916295196,43121,0.22879963828341737,0.23677738004248655
2018,Direct migration background,West,Kaum,0.09806835066864784,43121,0.09526121819325858,0.1008754831440371
2018,Direct migration background,West,Gar nicht,0.06042595344229817,43121,0.05817695620842166,0.06267495067617468
2018,Direct migration background,East,In mancher Beziehung,0.363905325443787,43121,0.35936416606019334,0.3684464848273807
2018,Direct migration background,East,Ueberwiegend,0.26627218934911245,43121,0.26210021091977215,0.27044416777845276
2018,Direct migration background,East,Voll und ganz,0.17455621301775148,43121,0.17097340888397936,0.1781390171515236
2018,Direct migration background,East,Kaum,0.11538461538461539,43121,0.11236909091557756,0.11840013985365322
2018,Direct migration background,East,Gar nicht,0.07988165680473373,43121,0.07732273487747766,0.0824405787319898
2018,Indirect migration background,West,Voll und ganz,0.4407843137254902,43121,0.4360981830241166,0.4454704444268638
2018,Indirect migration background,West,Ueberwiegend,0.31529411764705884,43121,0.3109085923240222,0.3196796429700955
2018,Indirect migration background,West,In mancher Beziehung,0.18901960784313726,43121,0.18532413287095761,0.1927150828153169
2018,Indirect migration background,West,Kaum,0.0407843137254902,43121,0.03891743384626822,0.04265119360471217
2018,Indirect migration background,West,Gar nicht,0.01411764705882353,43121,0.013004108228223853,0.015231185889423206
2018,Indirect migration background,East,Voll und ganz,0.5972222222222222,43121,0.5925929535204383,0.6018514909240061
2018,Indirect migration background,East,Ueberwiegend,0.2222222222222222,43121,0.21829818455247108,0.22614625989197334
2018,Indirect migration background,East,In mancher Beziehung,0.125,43121,0.12187844714834846,0.12812155285165153
2018,Indirect migration background,East,Kaum,0.027777777777777776,43121,0.02622666569518863,0.029328889860366924
2018,Indirect migration background,East,Gar nicht,0.027777777777777776,43121,0.02622666569518863,0.029328889860366924
