year,bula_h,migback,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1996,North Rhine-Westphalia,Indirect migration background,Yes,0.06215,35,91,0.01227,0.11202
1996,North Rhine-Westphalia,Indirect migration background,No,0.12951,56,91,0.06014,0.19888
1996,Hesse,No migration background,Yes,0.21493,146,339,0.17114,0.25873
1996,Hesse,No migration background,No,0.24218,193,339,0.19651,0.28786
1996,Hesse,Direct migration background,Yes,0.09202,38,158,0.04680,0.13723
1996,Hesse,Direct migration background,No,0.31567,120,158,0.24296,0.38837
1996,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.16875,114,268,0.12382,0.21367
1996,"Rhineland-Palatinate, Saarland",No migration background,No,0.23221,154,268,0.18157,0.28286
1996,"Rhineland-Palatinate, Saarland",Direct migration background,No,0.43832,82,82,0.33026,0.54638
1996,Baden-Wuerttemberg,No migration background,Yes,0.19959,257,573,0.16683,0.23234
1996,Baden-Wuerttemberg,No migration background,No,0.24293,316,573,0.20779,0.27808
1996,Baden-Wuerttemberg,Direct migration background,Yes,0.19402,113,359,0.15306,0.23499
1996,Baden-Wuerttemberg,Direct migration background,No,0.33381,246,359,0.28496,0.38266
1996,Baden-Wuerttemberg,Indirect migration background,No,0.11662,53,53,0.02938,0.20387
1996,Bavaria,No migration background,Yes,0.20734,331,733,0.17798,0.23671
1996,Bavaria,No migration background,No,0.24987,402,733,0.21851,0.28124
1996,Bavaria,Direct migration background,Yes,0.12414,56,214,0.07985,0.16842
1996,Bavaria,Direct migration background,No,0.36571,158,214,0.30102,0.43039
1996,Bavaria,Indirect migration background,No,0.17299,33,33,0.04194,0.30404
1996,Berlin,No migration background,Yes,0.21680,126,264,0.16700,0.26660
1996,Berlin,No migration background,No,0.25842,138,264,0.20551,0.31132
1996,Brandenburg,No migration background,Yes,0.16079,131,328,0.12097,0.20060
1996,Brandenburg,No migration background,No,0.27570,197,328,0.22726,0.32413
1996,Mecklenburg-Western Pomerania,No migration background,Yes,0.17010,88,216,0.11987,0.22032
1996,Mecklenburg-Western Pomerania,No migration background,No,0.24333,128,216,0.18597,0.30069
1996,Saxony,No migration background,Yes,0.21092,307,630,0.17904,0.24281
1996,Saxony,No migration background,No,0.21406,323,630,0.18200,0.24611
1996,Saxony-Anhalt,No migration background,Yes,0.18216,156,371,0.14283,0.22149
1996,Saxony-Anhalt,No migration background,No,0.23888,215,371,0.19543,0.28233
1996,Thuringa,No migration background,Yes,0.20690,180,372,0.16568,0.24812
1996,Thuringa,No migration background,No,0.21646,192,372,0.17455,0.25836
1997,Schleswig-Holstein,No migration background,Yes,0.20579,61,94,0.12362,0.28795
1997,Schleswig-Holstein,No migration background,No,0.10290,33,94,0.04115,0.16466
1997,Lower Saxony,No migration background,Yes,0.19955,226,323,0.15590,0.24321
1997,Lower Saxony,No migration background,No,0.08794,97,323,0.05701,0.11888
1997,Lower Saxony,Direct migration background,Yes,0.14646,39,39,0.03404,0.25888
1997,North Rhine-Westphalia,No migration background,Yes,0.19807,427,594,0.16599,0.23015
1997,North Rhine-Westphalia,No migration background,No,0.07093,167,594,0.05027,0.09159
1997,North Rhine-Westphalia,Direct migration background,Yes,0.20779,107,166,0.14588,0.26970
1997,North Rhine-Westphalia,Direct migration background,No,0.08268,59,166,0.04066,0.12470
1997,North Rhine-Westphalia,Indirect migration background,Yes,0.06803,33,33,-0.01921,0.15528
1997,Hesse,No migration background,Yes,0.20890,138,193,0.15140,0.26640
1997,Hesse,No migration background,No,0.07569,55,193,0.03828,0.11311
1997,Hesse,Direct migration background,Yes,0.10911,38,38,0.00865,0.20958
1997,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.17068,120,179,0.11541,0.22595
1997,"Rhineland-Palatinate, Saarland",No migration background,No,0.08355,59,179,0.04290,0.12420
1997,Baden-Wuerttemberg,No migration background,Yes,0.20071,253,342,0.15820,0.24323
1997,Baden-Wuerttemberg,No migration background,No,0.06913,89,342,0.04221,0.09606
1997,Baden-Wuerttemberg,Direct migration background,Yes,0.19462,119,180,0.13662,0.25262
1997,Baden-Wuerttemberg,Direct migration background,No,0.08106,61,180,0.04108,0.12104
1997,Bavaria,No migration background,Yes,0.19699,307,461,0.16065,0.23334
1997,Bavaria,No migration background,No,0.08449,154,461,0.05907,0.10990
1997,Bavaria,Direct migration background,Yes,0.14142,55,97,0.07171,0.21113
1997,Bavaria,Direct migration background,No,0.09934,42,97,0.03951,0.15918
1997,Berlin,No migration background,Yes,0.23390,134,171,0.17027,0.29754
1997,Berlin,No migration background,No,0.07540,37,171,0.03571,0.11509
1997,Brandenburg,No migration background,Yes,0.18680,137,216,0.13470,0.23890
1997,Brandenburg,No migration background,No,0.10518,79,216,0.06417,0.14619
1997,Mecklenburg-Western Pomerania,No migration background,Yes,0.20021,99,145,0.13485,0.26557
1997,Mecklenburg-Western Pomerania,No migration background,No,0.09143,46,145,0.04435,0.13850
1997,Saxony,No migration background,Yes,0.19701,280,409,0.15842,0.23560
1997,Saxony,No migration background,No,0.09978,129,409,0.07070,0.12886
1997,Saxony-Anhalt,No migration background,Yes,0.20750,168,253,0.15744,0.25757
1997,Saxony-Anhalt,No migration background,No,0.09660,85,253,0.06013,0.13308
1997,Thuringa,No migration background,Yes,0.19520,181,253,0.14626,0.24413
1997,Thuringa,No migration background,No,0.08313,72,253,0.04904,0.11722
1998,Schleswig-Holstein,No migration background,Yes,0.19930,80,113,0.12532,0.27328
1998,Schleswig-Holstein,No migration background,No,0.08541,33,113,0.03365,0.13718
1998,Lower Saxony,No migration background,Yes,0.19490,258,376,0.15481,0.23500
1998,Lower Saxony,No migration background,No,0.08998,118,376,0.06101,0.11894
1998,Lower Saxony,Direct migration background,Yes,0.13353,37,37,0.02241,0.24464
1998,North Rhine-Westphalia,No migration background,Yes,0.20590,531,721,0.17637,0.23544
1998,North Rhine-Westphalia,No migration background,No,0.06993,190,721,0.05130,0.08856
1998,North Rhine-Westphalia,Direct migration background,Yes,0.16761,96,145,0.10660,0.22862
1998,North Rhine-Westphalia,Direct migration background,No,0.06811,49,145,0.02696,0.10925
1998,North Rhine-Westphalia,Indirect migration background,Yes,0.08025,32,32,-0.01539,0.17589
1998,Hesse,No migration background,Yes,0.20259,164,226,0.15007,0.25511
1998,Hesse,No migration background,No,0.07583,62,226,0.04124,0.11042
1998,Hesse,Direct migration background,Yes,0.12047,42,42,0.02083,0.22010
1998,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.15719,136,197,0.10623,0.20814
1998,"Rhineland-Palatinate, Saarland",No migration background,No,0.07417,61,197,0.03748,0.11085
1998,Baden-Wuerttemberg,No migration background,Yes,0.21390,304,416,0.17445,0.25336
1998,Baden-Wuerttemberg,No migration background,No,0.08016,112,416,0.05404,0.10629
1998,Baden-Wuerttemberg,Direct migration background,Yes,0.17923,100,147,0.11702,0.24145
1998,Baden-Wuerttemberg,Direct migration background,No,0.08595,47,147,0.04048,0.13142
1998,Bavaria,No migration background,Yes,0.19774,371,515,0.16330,0.23217
1998,Bavaria,No migration background,No,0.06639,144,515,0.04486,0.08791
1998,Bavaria,Direct migration background,Yes,0.18680,70,103,0.11116,0.26244
1998,Bavaria,Direct migration background,No,0.10334,33,103,0.04426,0.16241
1998,Berlin,No migration background,Yes,0.20600,125,173,0.14556,0.26644
1998,Berlin,No migration background,No,0.09012,48,173,0.04732,0.13291
1998,Brandenburg,No migration background,Yes,0.19885,141,219,0.14586,0.25183
1998,Brandenburg,No migration background,No,0.09772,78,219,0.05830,0.13713
1998,Mecklenburg-Western Pomerania,No migration background,Yes,0.20759,112,167,0.14589,0.26929
1998,Mecklenburg-Western Pomerania,No migration background,No,0.10926,55,167,0.06180,0.15671
1998,Saxony,No migration background,Yes,0.20983,327,478,0.17329,0.24637
1998,Saxony,No migration background,No,0.10841,151,478,0.08051,0.13631
1998,Saxony-Anhalt,No migration background,Yes,0.20849,184,268,0.15976,0.25721
1998,Saxony-Anhalt,No migration background,No,0.08637,84,268,0.05267,0.12006
1998,Thuringa,No migration background,Yes,0.17425,180,277,0.12950,0.21900
1998,Thuringa,No migration background,No,0.09618,97,277,0.06140,0.13097
1999,Schleswig-Holstein,No migration background,Yes,0.20976,78,114,0.13469,0.28482
1999,Schleswig-Holstein,No migration background,No,0.08602,36,114,0.03432,0.13772
1999,Hamburg,No migration background,Yes,0.26439,35,35,0.11615,0.41262
1999,Lower Saxony,No migration background,Yes,0.21124,259,381,0.17020,0.25228
1999,Lower Saxony,No migration background,No,0.09400,122,381,0.06466,0.12334
1999,Lower Saxony,Direct migration background,Yes,0.17029,40,40,0.05232,0.28827
1999,North Rhine-Westphalia,No migration background,Yes,0.19917,533,705,0.16967,0.22868
1999,North Rhine-Westphalia,No migration background,No,0.07745,172,705,0.05771,0.09720
1999,North Rhine-Westphalia,Direct migration background,Yes,0.19875,108,143,0.13311,0.26439
1999,North Rhine-Westphalia,Direct migration background,No,0.04283,35,143,0.00953,0.07614
1999,North Rhine-Westphalia,Indirect migration background,Yes,0.07367,34,34,-0.01546,0.16279
1999,Hesse,No migration background,Yes,0.20420,168,229,0.15187,0.25652
1999,Hesse,No migration background,No,0.06597,61,229,0.03375,0.09819
1999,Hesse,Direct migration background,Yes,0.09833,33,33,-0.00484,0.20150
1999,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.14617,119,186,0.09526,0.19708
1999,"Rhineland-Palatinate, Saarland",No migration background,No,0.07449,67,186,0.03666,0.11233
1999,Baden-Wuerttemberg,No migration background,Yes,0.21719,304,391,0.17627,0.25811
1999,Baden-Wuerttemberg,No migration background,No,0.06535,87,391,0.04082,0.08988
1999,Baden-Wuerttemberg,Direct migration background,Yes,0.23698,99,135,0.16499,0.30898
1999,Baden-Wuerttemberg,Direct migration background,No,0.07122,36,135,0.02767,0.11477
1999,Baden-Wuerttemberg,Indirect migration background,Yes,0.08949,39,39,-0.00127,0.18024
1999,Bavaria,No migration background,Yes,0.19797,377,534,0.16414,0.23180
1999,Bavaria,No migration background,No,0.08466,157,534,0.06102,0.10829
1999,Bavaria,Direct migration background,Yes,0.18109,57,57,0.08023,0.28196
1999,Berlin,No migration background,Yes,0.21539,125,168,0.15304,0.27774
1999,Berlin,No migration background,No,0.06878,43,168,0.03040,0.10717
1999,Brandenburg,No migration background,Yes,0.17028,137,208,0.11907,0.22149
1999,Brandenburg,No migration background,No,0.09287,71,208,0.05333,0.13242
1999,Mecklenburg-Western Pomerania,No migration background,Yes,0.18168,106,163,0.12230,0.24106
1999,Mecklenburg-Western Pomerania,No migration background,No,0.11865,57,163,0.06885,0.16844
1999,Saxony,No migration background,Yes,0.23438,330,457,0.19550,0.27326
1999,Saxony,No migration background,No,0.08609,127,457,0.06034,0.11183
1999,Saxony-Anhalt,No migration background,Yes,0.19540,174,254,0.14654,0.24426
1999,Saxony-Anhalt,No migration background,No,0.10470,80,254,0.06698,0.14243
1999,Thuringa,No migration background,Yes,0.20042,198,286,0.15394,0.24690
1999,Thuringa,No migration background,No,0.09193,88,286,0.05838,0.12547
2000,Schleswig-Holstein,No migration background,Yes,0.19704,146,198,0.14149,0.25258
2000,Schleswig-Holstein,No migration background,No,0.07738,52,198,0.04007,0.11469
2000,Hamburg,No migration background,Yes,0.19587,59,100,0.11769,0.27405
2000,Hamburg,No migration background,No,0.13078,41,100,0.06436,0.19719
2000,Lower Saxony,No migration background,Yes,0.19814,432,638,0.16718,0.22909
2000,Lower Saxony,No migration background,No,0.10003,206,638,0.07673,0.12333
2000,Lower Saxony,Direct migration background,Yes,0.15986,50,87,0.08240,0.23731
2000,Lower Saxony,Direct migration background,No,0.11584,37,87,0.04820,0.18348
2000,Bremen,No migration background,Yes,0.16048,32,32,0.03127,0.28969
2000,North Rhine-Westphalia,No migration background,Yes,0.19249,946,1345,0.17141,0.21357
2000,North Rhine-Westphalia,No migration background,No,0.08214,399,1345,0.06746,0.09682
2000,North Rhine-Westphalia,Direct migration background,Yes,0.13400,130,208,0.08760,0.18041
2000,North Rhine-Westphalia,Direct migration background,No,0.07906,78,208,0.04230,0.11582
2000,North Rhine-Westphalia,Indirect migration background,Yes,0.08773,46,46,0.00507,0.17039
2000,Hesse,No migration background,Yes,0.20212,321,440,0.16456,0.23969
2000,Hesse,No migration background,No,0.08549,119,440,0.05933,0.11165
2000,Hesse,Direct migration background,Yes,0.10087,49,84,0.03608,0.16567
2000,Hesse,Direct migration background,No,0.07291,35,84,0.01698,0.12885
2000,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.16040,241,361,0.12249,0.19831
2000,"Rhineland-Palatinate, Saarland",No migration background,No,0.07889,120,361,0.05104,0.10673
2000,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.15774,40,40,0.04334,0.27214
2000,Baden-Wuerttemberg,No migration background,Yes,0.21513,542,713,0.18494,0.24531
2000,Baden-Wuerttemberg,No migration background,No,0.07248,171,713,0.05344,0.09153
2000,Baden-Wuerttemberg,Direct migration background,Yes,0.21748,154,225,0.16346,0.27151
2000,Baden-Wuerttemberg,Direct migration background,No,0.08703,71,225,0.05011,0.12394
2000,Baden-Wuerttemberg,Indirect migration background,Yes,0.11721,57,57,0.03296,0.20146
2000,Bavaria,No migration background,Yes,0.20236,728,1014,0.17762,0.22710
2000,Bavaria,No migration background,No,0.08635,286,1014,0.06905,0.10364
2000,Bavaria,Direct migration background,Yes,0.15664,78,127,0.09318,0.22011
2000,Bavaria,Direct migration background,No,0.10079,49,127,0.04823,0.15336
2000,Berlin,No migration background,Yes,0.18660,166,250,0.13821,0.23499
2000,Berlin,No migration background,No,0.09376,84,250,0.05756,0.12997
2000,Brandenburg,No migration background,Yes,0.18084,228,341,0.13993,0.22175
2000,Brandenburg,No migration background,No,0.09362,113,341,0.06266,0.12459
2000,Mecklenburg-Western Pomerania,No migration background,Yes,0.15910,125,198,0.10802,0.21018
2000,Mecklenburg-Western Pomerania,No migration background,No,0.10777,73,198,0.06447,0.15107
2000,Saxony,No migration background,Yes,0.18268,429,611,0.15201,0.21334
2000,Saxony,No migration background,No,0.08696,182,611,0.06460,0.10932
2000,Saxony-Anhalt,No migration background,Yes,0.18197,243,361,0.14212,0.22183
2000,Saxony-Anhalt,No migration background,No,0.09119,118,361,0.06145,0.12093
2000,Thuringa,No migration background,Yes,0.18715,249,389,0.14834,0.22596
2000,Thuringa,No migration background,No,0.10117,140,389,0.07116,0.13117
2001,Schleswig-Holstein,No migration background,Yes,0.20706,138,138,0.13921,0.27491
2001,Hamburg,No migration background,Yes,0.22437,65,65,0.12217,0.32658
2001,Lower Saxony,No migration background,Yes,0.19029,369,369,0.15018,0.23040
2001,Lower Saxony,Direct migration background,Yes,0.18340,51,51,0.07613,0.29066
2001,Bremen,No migration background,Yes,0.22462,38,38,0.09014,0.35909
2001,North Rhine-Westphalia,No migration background,Yes,0.19401,899,899,0.16815,0.21987
2001,North Rhine-Westphalia,Direct migration background,Yes,0.16599,142,142,0.10458,0.22741
2001,North Rhine-Westphalia,Indirect migration background,Yes,0.10335,51,51,0.01897,0.18773
2001,Hesse,No migration background,Yes,0.20497,286,286,0.15810,0.25184
2001,Hesse,Direct migration background,Yes,0.14346,61,61,0.05476,0.23216
2001,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.16182,235,235,0.11463,0.20901
2001,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.16957,40,40,0.05179,0.28734
2001,Baden-Wuerttemberg,No migration background,Yes,0.21460,474,474,0.17761,0.25160
2001,Baden-Wuerttemberg,Direct migration background,Yes,0.20254,140,140,0.13573,0.26936
2001,Baden-Wuerttemberg,Indirect migration background,Yes,0.11150,44,44,0.01742,0.20557
2001,Bavaria,No migration background,Yes,0.20676,641,641,0.17539,0.23814
2001,Bavaria,Direct migration background,Yes,0.17444,66,66,0.08219,0.26670
2001,Bavaria,Indirect migration background,Yes,0.12966,33,33,0.01326,0.24605
2001,Berlin,No migration background,Yes,0.24484,205,205,0.18584,0.30385
2001,Brandenburg,No migration background,Yes,0.17935,215,215,0.12795,0.23076
2001,Mecklenburg-Western Pomerania,No migration background,Yes,0.20395,131,131,0.13469,0.27322
2001,Saxony,No migration background,Yes,0.19794,414,414,0.15951,0.23637
2001,Saxony-Anhalt,No migration background,Yes,0.18176,233,233,0.13214,0.23139
2001,Thuringa,No migration background,Yes,0.19590,232,232,0.14472,0.24708
2002,Schleswig-Holstein,No migration background,Yes,0.19644,154,206,0.14205,0.25082
2002,Schleswig-Holstein,No migration background,No,0.08407,52,206,0.04608,0.12206
2002,Hamburg,No migration background,Yes,0.21673,83,83,0.12755,0.30590
2002,Lower Saxony,No migration background,Yes,0.19782,436,605,0.16605,0.22959
2002,Lower Saxony,No migration background,No,0.08085,169,605,0.05911,0.10259
2002,Lower Saxony,Direct migration background,Yes,0.13102,43,43,0.02897,0.23306
2002,Bremen,No migration background,Yes,0.16699,36,36,0.04343,0.29056
2002,North Rhine-Westphalia,No migration background,Yes,0.18984,959,1305,0.16855,0.21113
2002,North Rhine-Westphalia,No migration background,No,0.07275,346,1305,0.05865,0.08685
2002,North Rhine-Westphalia,Direct migration background,Yes,0.12666,110,175,0.07724,0.17608
2002,North Rhine-Westphalia,Direct migration background,No,0.07662,65,175,0.03710,0.11615
2002,North Rhine-Westphalia,Indirect migration background,Yes,0.09603,51,51,0.01436,0.17770
2002,Hesse,No migration background,Yes,0.20797,362,500,0.17236,0.24358
2002,Hesse,No migration background,No,0.07841,138,500,0.05483,0.10200
2002,Hesse,Direct migration background,Yes,0.10101,41,74,0.03188,0.17014
2002,Hesse,Direct migration background,No,0.09160,33,74,0.02543,0.15777
2002,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.15306,257,360,0.11582,0.19031
2002,"Rhineland-Palatinate, Saarland",No migration background,No,0.07313,103,360,0.04619,0.10006
2002,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.13008,35,35,0.01700,0.24315
2002,Baden-Wuerttemberg,No migration background,Yes,0.22220,564,750,0.19243,0.25198
2002,Baden-Wuerttemberg,No migration background,No,0.07416,186,750,0.05539,0.09292
2002,Baden-Wuerttemberg,Direct migration background,Yes,0.15776,118,179,0.10421,0.21131
2002,Baden-Wuerttemberg,Direct migration background,No,0.09430,61,179,0.05137,0.13723
2002,Baden-Wuerttemberg,Indirect migration background,Yes,0.10244,47,47,0.01481,0.19006
2002,Bavaria,No migration background,Yes,0.19394,706,1018,0.16964,0.21824
2002,Bavaria,No migration background,No,0.09215,312,1018,0.07437,0.10993
2002,Bavaria,Direct migration background,Yes,0.16797,73,73,0.08162,0.25432
2002,Berlin,No migration background,Yes,0.17932,176,253,0.13196,0.22669
2002,Berlin,No migration background,No,0.09047,77,253,0.05505,0.12589
2002,Brandenburg,No migration background,Yes,0.17561,212,323,0.13405,0.21716
2002,Brandenburg,No migration background,No,0.08833,111,323,0.05734,0.11933
2002,Mecklenburg-Western Pomerania,No migration background,Yes,0.15462,109,194,0.10361,0.20563
2002,Mecklenburg-Western Pomerania,No migration background,No,0.12941,85,194,0.08206,0.17677
2002,Saxony,No migration background,Yes,0.20876,452,604,0.17632,0.24120
2002,Saxony,No migration background,No,0.07587,152,604,0.05474,0.09701
2002,Saxony-Anhalt,No migration background,Yes,0.15630,218,343,0.11782,0.19479
2002,Saxony-Anhalt,No migration background,No,0.11140,125,343,0.07806,0.14475
2002,Thuringa,No migration background,Yes,0.17303,232,341,0.13282,0.21324
2002,Thuringa,No migration background,No,0.08841,109,341,0.05823,0.11859
2003,Schleswig-Holstein,No migration background,Yes,0.18219,128,177,0.12516,0.23922
2003,Schleswig-Holstein,No migration background,No,0.07702,49,177,0.03763,0.11641
2003,Hamburg,No migration background,Yes,0.22030,78,78,0.12773,0.31287
2003,Lower Saxony,No migration background,Yes,0.20527,418,606,0.17309,0.23746
2003,Lower Saxony,No migration background,No,0.09027,188,606,0.06744,0.11311
2003,Lower Saxony,Direct migration background,Yes,0.19202,47,47,0.07819,0.30585
2003,Bremen,No migration background,Yes,0.17818,36,36,0.05140,0.30495
2003,North Rhine-Westphalia,No migration background,Yes,0.18144,903,1230,0.15989,0.20299
2003,North Rhine-Westphalia,No migration background,No,0.06854,327,1230,0.05442,0.08267
2003,North Rhine-Westphalia,Direct migration background,Yes,0.13800,101,157,0.08387,0.19212
2003,North Rhine-Westphalia,Direct migration background,No,0.07008,56,157,0.03002,0.11014
2003,North Rhine-Westphalia,Indirect migration background,Yes,0.10140,53,53,0.01936,0.18345
2003,Hesse,No migration background,Yes,0.21313,337,469,0.17603,0.25023
2003,Hesse,No migration background,No,0.08206,132,469,0.05720,0.10693
2003,Hesse,Direct migration background,Yes,0.11046,37,37,0.00806,0.21286
2003,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.14478,243,351,0.10792,0.18165
2003,"Rhineland-Palatinate, Saarland",No migration background,No,0.09064,108,351,0.06056,0.12071
2003,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.14057,35,35,0.02374,0.25740
2003,Baden-Wuerttemberg,No migration background,Yes,0.22587,538,726,0.19543,0.25630
2003,Baden-Wuerttemberg,No migration background,No,0.07301,188,726,0.05408,0.09195
2003,Baden-Wuerttemberg,Direct migration background,Yes,0.17967,104,163,0.12055,0.23879
2003,Baden-Wuerttemberg,Direct migration background,No,0.09745,59,163,0.05178,0.14312
2003,Baden-Wuerttemberg,Indirect migration background,Yes,0.10309,42,42,0.01001,0.19617
2003,Bavaria,No migration background,Yes,0.20563,690,989,0.18043,0.23084
2003,Bavaria,No migration background,No,0.09396,299,989,0.07577,0.11216
2003,Bavaria,Direct migration background,Yes,0.15669,57,57,0.06148,0.25190
2003,Berlin,No migration background,Yes,0.20610,189,237,0.15449,0.25771
2003,Berlin,No migration background,No,0.04801,48,237,0.02074,0.07529
2003,Brandenburg,No migration background,Yes,0.17409,197,300,0.13111,0.21707
2003,Brandenburg,No migration background,No,0.08545,103,300,0.05376,0.11713
2003,Mecklenburg-Western Pomerania,No migration background,Yes,0.16130,117,180,0.10742,0.21518
2003,Mecklenburg-Western Pomerania,No migration background,No,0.10068,63,180,0.05660,0.14476
2003,Saxony,No migration background,Yes,0.19412,409,584,0.16201,0.22622
2003,Saxony,No migration background,No,0.09765,175,584,0.07356,0.12175
2003,Saxony-Anhalt,No migration background,Yes,0.15523,202,304,0.11445,0.19600
2003,Saxony-Anhalt,No migration background,No,0.09606,102,304,0.06288,0.12924
2003,Thuringa,No migration background,Yes,0.18704,230,345,0.14583,0.22824
2003,Thuringa,No migration background,No,0.09099,115,345,0.06060,0.12139
2004,Schleswig-Holstein,No migration background,Yes,0.20593,143,180,0.14669,0.26517
2004,Schleswig-Holstein,No migration background,No,0.06930,37,180,0.03209,0.10650
2004,Hamburg,No migration background,Yes,0.20989,64,64,0.10933,0.31045
2004,Lower Saxony,No migration background,Yes,0.18408,390,548,0.15160,0.21656
2004,Lower Saxony,No migration background,No,0.08439,158,548,0.06110,0.10769
2004,Lower Saxony,Direct migration background,Yes,0.14873,38,38,0.03407,0.26338
2004,Bremen,No migration background,Yes,0.19364,39,39,0.06800,0.31928
2004,North Rhine-Westphalia,No migration background,Yes,0.19584,896,1204,0.17341,0.21827
2004,North Rhine-Westphalia,No migration background,No,0.06752,308,1204,0.05334,0.08170
2004,North Rhine-Westphalia,Direct migration background,Yes,0.10902,91,154,0.05964,0.15841
2004,North Rhine-Westphalia,Direct migration background,No,0.09441,63,154,0.04808,0.14074
2004,North Rhine-Westphalia,Indirect migration background,Yes,0.07543,45,45,-0.00260,0.15346
2004,Hesse,No migration background,Yes,0.21707,331,438,0.17841,0.25572
2004,Hesse,No migration background,No,0.07095,107,438,0.04688,0.09503
2004,Hesse,Direct migration background,Yes,0.11240,33,33,0.00296,0.22184
2004,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.14973,228,331,0.11123,0.18823
2004,"Rhineland-Palatinate, Saarland",No migration background,No,0.08075,103,331,0.05136,0.11015
2004,"Rhineland-Palatinate, Saarland",Direct migration background,Yes,0.14459,31,31,0.01874,0.27043
2004,Baden-Wuerttemberg,No migration background,Yes,0.21699,507,706,0.18656,0.24742
2004,Baden-Wuerttemberg,No migration background,No,0.08481,199,706,0.06424,0.10537
2004,Baden-Wuerttemberg,Direct migration background,Yes,0.19070,111,161,0.12983,0.25157
2004,Baden-Wuerttemberg,Direct migration background,No,0.08695,50,161,0.04329,0.13061
2004,Baden-Wuerttemberg,Indirect migration background,Yes,0.10893,43,43,0.01471,0.20315
2004,Bavaria,No migration background,Yes,0.20321,676,968,0.17785,0.22857
2004,Bavaria,No migration background,No,0.09432,292,968,0.07590,0.11274
2004,Bavaria,Direct migration background,Yes,0.18476,67,67,0.09113,0.27840
2004,Berlin,No migration background,Yes,0.17725,167,240,0.12883,0.22566
2004,Berlin,No migration background,No,0.07704,73,240,0.04324,0.11085
2004,Brandenburg,No migration background,Yes,0.16502,192,276,0.12115,0.20889
2004,Brandenburg,No migration background,No,0.08650,84,276,0.05328,0.11972
2004,Mecklenburg-Western Pomerania,No migration background,Yes,0.14074,102,171,0.08846,0.19301
2004,Mecklenburg-Western Pomerania,No migration background,No,0.11094,69,171,0.06373,0.15815
2004,Saxony,No migration background,Yes,0.19808,418,566,0.16522,0.23094
2004,Saxony,No migration background,No,0.07894,148,566,0.05671,0.10118
2004,Saxony-Anhalt,No migration background,Yes,0.17957,214,325,0.13777,0.22136
2004,Saxony-Anhalt,No migration background,No,0.08000,111,325,0.05046,0.10954
2004,Thuringa,No migration background,Yes,0.17948,223,331,0.13807,0.22088
2004,Thuringa,No migration background,No,0.08549,108,331,0.05532,0.11566
2005,Schleswig-Holstein,No migration background,Yes,0.16316,99,149,0.10362,0.22269
2005,Schleswig-Holstein,No migration background,No,0.08537,50,149,0.04035,0.13039
2005,Hamburg,No migration background,Yes,0.21013,63,63,0.10872,0.31154
2005,Lower Saxony,No migration background,Yes,0.17736,340,486,0.14337,0.21136
2005,Lower Saxony,No migration background,No,0.07801,146,486,0.05414,0.10188
2005,Lower Saxony,Direct migration background,Yes,0.17618,39,39,0.05505,0.29732
2005,Bremen,No migration background,Yes,0.18830,38,38,0.06232,0.31427
2005,North Rhine-Westphalia,No migration background,Yes,0.19061,825,1110,0.16749,0.21372
2005,North Rhine-Westphalia,No migration background,No,0.06792,285,1110,0.05311,0.08273
2005,North Rhine-Westphalia,Direct migration background,Yes,0.13715,99,135,0.07890,0.19540
2005,North Rhine-Westphalia,Direct migration background,No,0.05330,36,135,0.01527,0.09134
2005,North Rhine-Westphalia,Indirect migration background,Yes,0.11816,57,57,0.03362,0.20271
2005,Hesse,No migration background,Yes,0.22388,307,423,0.18411,0.26365
2005,Hesse,No migration background,No,0.09264,116,423,0.06498,0.12030
2005,Hesse,Direct migration background,Yes,0.14548,35,35,0.02696,0.26400
2005,"Rhineland-Palatinate, Saarland",No migration background,Yes,0.15277,212,308,0.11253,0.19302
2005,"Rhineland-Palatinate, Saarland",No migration background,No,0.08140,96,308,0.05081,0.11199
2005,Baden-Wuerttemberg,No migration background,Yes,0.23902,511,654,0.20631,0.27173
2005,Baden-Wuerttemberg,No migration background,No,0.06995,143,654,0.05038,0.08951
2005,Baden-Wuerttemberg,Direct migration background,Yes,0.19704,104,150,0.13317,0.26091
2005,Baden-Wuerttemberg,Direct migration background,No,0.09257,46,150,0.04604,0.13911
2005,Baden-Wuerttemberg,Indirect migration background,Yes,0.11165,43,43,0.01640,0.20690
2005,Bavaria,No migration background,Yes,0.20734,618,899,0.18082,0.23385
2005,Bavaria,No migration background,No,0.09305,281,899,0.07405,0.11205
2005,Bavaria,Direct migration background,Yes,0.16126,53,88,0.08398,0.23854
2005,Bavaria,Direct migration background,No,0.09526,35,88,0.03357,0.15694
