year,migback,quintil_oecd,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2003,Direct migration background,3rd Quintile,Yes,0.20270,89,145,0.13704,0.26836
2003,Direct migration background,3rd Quintile,No,0.09570,56,145,0.04765,0.14374
2003,Direct migration background,4th Quintile,Yes,0.22097,83,136,0.15098,0.29096
2003,Direct migration background,4th Quintile,No,0.09301,53,136,0.04402,0.14201
2003,Direct migration background,5th Quintile,Yes,0.31388,102,102,0.22338,0.40439
2003,Indirect migration background,2nd Quintile,Yes,0.07870,35,35,-0.01181,0.16921
2003,Indirect migration background,4th Quintile,Yes,0.16940,45,45,0.05856,0.28023
2003,Indirect migration background,5th Quintile,Yes,0.23016,45,45,0.10578,0.35454
2004,No migration background,1st Quintile,Yes,0.08383,259,395,0.05647,0.11120
2004,No migration background,1st Quintile,No,0.04235,136,395,0.02246,0.06224
2004,No migration background,2nd Quintile,Yes,0.13853,543,811,0.11474,0.16232
2004,No migration background,2nd Quintile,No,0.06909,268,811,0.05163,0.08656
2004,No migration background,3rd Quintile,Yes,0.19043,792,1152,0.16774,0.21311
2004,No migration background,3rd Quintile,No,0.08291,360,1152,0.06698,0.09884
2004,No migration background,4th Quintile,Yes,0.23311,1112,1598,0.21237,0.25385
2004,No migration background,4th Quintile,No,0.10910,486,1598,0.09381,0.12439
2004,No migration background,5th Quintile,Yes,0.28718,1884,2471,0.26934,0.30502
2004,No migration background,5th Quintile,No,0.09013,587,2471,0.07883,0.10142
2004,Direct migration background,1st Quintile,Yes,0.07738,56,92,0.02248,0.13228
2004,Direct migration background,1st Quintile,No,0.03978,36,92,-0.00038,0.07993
2004,Direct migration background,2nd Quintile,Yes,0.12800,83,138,0.07206,0.18395
2004,Direct migration background,2nd Quintile,No,0.09108,55,138,0.04290,0.13926
2004,Direct migration background,3rd Quintile,Yes,0.20476,92,134,0.13618,0.27334
2004,Direct migration background,3rd Quintile,No,0.09452,42,134,0.04480,0.14424
2004,Direct migration background,4th Quintile,Yes,0.19199,84,132,0.12454,0.25944
2004,Direct migration background,4th Quintile,No,0.09812,48,132,0.04718,0.14907
2004,Direct migration background,5th Quintile,Yes,0.24945,88,88,0.15853,0.34037
2004,Indirect migration background,3rd Quintile,Yes,0.11873,41,41,0.01848,0.21897
2004,Indirect migration background,4th Quintile,Yes,0.14494,38,38,0.03150,0.25837
2004,Indirect migration background,5th Quintile,Yes,0.23958,50,50,0.12007,0.35909
2005,No migration background,1st Quintile,Yes,0.08223,239,371,0.05423,0.11022
2005,No migration background,1st Quintile,No,0.04548,132,371,0.02425,0.06670
2005,No migration background,2nd Quintile,Yes,0.13087,488,758,0.10684,0.15489
2005,No migration background,2nd Quintile,No,0.07468,270,758,0.05595,0.09341
2005,No migration background,3rd Quintile,Yes,0.19713,757,1103,0.17364,0.22062
2005,No migration background,3rd Quintile,No,0.09035,346,1103,0.07342,0.10728
2005,No migration background,4th Quintile,Yes,0.23341,1050,1498,0.21198,0.25483
2005,No migration background,4th Quintile,No,0.10117,448,1498,0.08590,0.11645
2005,No migration background,5th Quintile,Yes,0.28885,1693,2199,0.26990,0.30780
2005,No migration background,5th Quintile,No,0.08328,506,2199,0.07173,0.09483
2005,Direct migration background,1st Quintile,Yes,0.05287,48,48,-0.01110,0.11685
2005,Direct migration background,2nd Quintile,Yes,0.16767,88,131,0.10346,0.23189
2005,Direct migration background,2nd Quintile,No,0.09692,43,131,0.04607,0.14778
2005,Direct migration background,3rd Quintile,Yes,0.20549,87,130,0.13576,0.27522
2005,Direct migration background,3rd Quintile,No,0.11392,43,130,0.05909,0.16875
2005,Direct migration background,4th Quintile,Yes,0.21779,80,117,0.14268,0.29290
2005,Direct migration background,4th Quintile,No,0.08227,37,117,0.03226,0.13227
2005,Direct migration background,5th Quintile,Yes,0.23890,81,119,0.16196,0.31584
2005,Direct migration background,5th Quintile,No,0.13169,38,119,0.07068,0.19270
2005,Indirect migration background,3rd Quintile,Yes,0.13729,45,45,0.03560,0.23898
2005,Indirect migration background,4th Quintile,Yes,0.20030,45,45,0.08204,0.31856
2005,Indirect migration background,5th Quintile,Yes,0.24324,49,49,0.12187,0.36462
2006,No migration background,1st Quintile,Yes,0.09417,248,380,0.06476,0.12357
2006,No migration background,1st Quintile,No,0.04922,132,380,0.02744,0.07100
2006,No migration background,2nd Quintile,Yes,0.15131,514,744,0.12555,0.17708
2006,No migration background,2nd Quintile,No,0.06321,230,744,0.04571,0.08070
2006,No migration background,3rd Quintile,Yes,0.21613,785,1081,0.19158,0.24068
2006,No migration background,3rd Quintile,No,0.08340,296,1081,0.06691,0.09989
2006,No migration background,4th Quintile,Yes,0.24885,1066,1459,0.22666,0.27104
2006,No migration background,4th Quintile,No,0.10108,393,1459,0.08561,0.11655
2006,No migration background,5th Quintile,Yes,0.31580,1693,2173,0.29625,0.33535
2006,No migration background,5th Quintile,No,0.08607,480,2173,0.07428,0.09787
2006,Direct migration background,1st Quintile,Yes,0.06523,49,49,-0.00463,0.13509
2006,Direct migration background,2nd Quintile,Yes,0.14914,77,119,0.08487,0.21342
2006,Direct migration background,2nd Quintile,No,0.08616,42,119,0.03553,0.13679
2006,Direct migration background,3rd Quintile,Yes,0.19731,88,129,0.12836,0.26625
2006,Direct migration background,3rd Quintile,No,0.09400,41,129,0.04344,0.14456
2006,Direct migration background,4th Quintile,Yes,0.24140,78,115,0.16284,0.31996
2006,Direct migration background,4th Quintile,No,0.09703,37,115,0.04269,0.15137
2006,Direct migration background,5th Quintile,Yes,0.32047,97,97,0.22712,0.41382
2006,Indirect migration background,2nd Quintile,Yes,0.12624,31,31,0.00739,0.24509
2006,Indirect migration background,3rd Quintile,Yes,0.19868,52,52,0.08917,0.30819
2006,Indirect migration background,4th Quintile,Yes,0.19550,53,53,0.08771,0.30330
2006,Indirect migration background,5th Quintile,Yes,0.24035,52,52,0.12308,0.35763
2007,No migration background,1st Quintile,Yes,0.08432,269,410,0.05739,0.11125
2007,No migration background,1st Quintile,No,0.05035,141,410,0.02916,0.07154
2007,No migration background,2nd Quintile,Yes,0.16212,592,829,0.13702,0.18722
2007,No migration background,2nd Quintile,No,0.06147,237,829,0.04511,0.07783
2007,No migration background,3rd Quintile,Yes,0.21805,834,1131,0.19397,0.24213
2007,No migration background,3rd Quintile,No,0.07572,297,1131,0.06030,0.09115
2007,No migration background,4th Quintile,Yes,0.27533,1187,1601,0.25345,0.29722
2007,No migration background,4th Quintile,No,0.09031,414,1601,0.07627,0.10435
2007,No migration background,5th Quintile,Yes,0.30035,1666,2168,0.28105,0.31965
2007,No migration background,5th Quintile,No,0.09010,502,2168,0.07805,0.10216
2007,Direct migration background,1st Quintile,Yes,0.08593,63,63,0.01617,0.15570
2007,Direct migration background,2nd Quintile,Yes,0.14898,84,84,0.07238,0.22558
2007,Direct migration background,3rd Quintile,Yes,0.20606,80,116,0.13213,0.27998
2007,Direct migration background,3rd Quintile,No,0.09099,36,116,0.03843,0.14356
2007,Direct migration background,4th Quintile,Yes,0.27210,88,120,0.19214,0.35207
2007,Direct migration background,4th Quintile,No,0.08675,32,120,0.03618,0.13732
2007,Direct migration background,5th Quintile,Yes,0.28634,70,70,0.17967,0.39300
2007,Indirect migration background,3rd Quintile,Yes,0.13674,48,48,0.03851,0.23496
2007,Indirect migration background,4th Quintile,Yes,0.24247,57,57,0.13022,0.35473
2007,Indirect migration background,5th Quintile,Yes,0.26949,56,56,0.15223,0.38675
2008,No migration background,1st Quintile,Yes,0.08325,240,377,0.05533,0.11118
2008,No migration background,1st Quintile,No,0.05161,137,377,0.02925,0.07397
2008,No migration background,2nd Quintile,Yes,0.16957,564,819,0.14385,0.19528
2008,No migration background,2nd Quintile,No,0.07213,255,819,0.05440,0.08986
2008,No migration background,3rd Quintile,Yes,0.22792,875,1242,0.20458,0.25126
2008,No migration background,3rd Quintile,No,0.09849,367,1242,0.08191,0.11506
2008,No migration background,4th Quintile,Yes,0.27446,1081,1481,0.25172,0.29719
2008,No migration background,4th Quintile,No,0.09811,400,1481,0.08295,0.11326
2008,No migration background,5th Quintile,Yes,0.31453,1630,2122,0.29477,0.33429
2008,No migration background,5th Quintile,No,0.10067,492,2122,0.08786,0.11347
2008,Direct migration background,1st Quintile,Yes,0.10612,63,63,0.02945,0.18278
2008,Direct migration background,2nd Quintile,Yes,0.17221,79,122,0.10493,0.23948
2008,Direct migration background,2nd Quintile,No,0.09700,43,122,0.04426,0.14973
2008,Direct migration background,3rd Quintile,Yes,0.22301,89,89,0.13603,0.30998
2008,Direct migration background,4th Quintile,Yes,0.29459,89,89,0.19935,0.38984
2008,Direct migration background,5th Quintile,Yes,0.28705,59,59,0.17062,0.40347
2008,Indirect migration background,2nd Quintile,Yes,0.09826,32,32,-0.00653,0.20305
2008,Indirect migration background,3rd Quintile,Yes,0.22713,49,49,0.10860,0.34566
2008,Indirect migration background,4th Quintile,Yes,0.19336,37,37,0.06435,0.32237
2008,Indirect migration background,5th Quintile,Yes,0.32709,57,57,0.20421,0.44996
2009,No migration background,1st Quintile,Yes,0.08852,234,377,0.05981,0.11723
2009,No migration background,1st Quintile,No,0.05137,143,377,0.02906,0.07369
2009,No migration background,2nd Quintile,Yes,0.14147,443,668,0.11502,0.16791
2009,No migration background,2nd Quintile,No,0.06807,225,668,0.04895,0.08718
2009,No migration background,3rd Quintile,Yes,0.22300,746,1115,0.19855,0.24744
2009,No migration background,3rd Quintile,No,0.09794,369,1115,0.08049,0.11540
2009,No migration background,4th Quintile,Yes,0.26427,982,1356,0.24079,0.28775
2009,No migration background,4th Quintile,No,0.09744,374,1356,0.08165,0.11323
2009,No migration background,5th Quintile,Yes,0.30392,1436,1866,0.28304,0.32479
2009,No migration background,5th Quintile,No,0.09730,430,1866,0.08385,0.11076
2009,Direct migration background,1st Quintile,Yes,0.07742,35,35,-0.01241,0.16726
2009,Direct migration background,2nd Quintile,Yes,0.10438,45,45,0.01404,0.19472
2009,Direct migration background,3rd Quintile,Yes,0.22694,57,96,0.14272,0.31117
2009,Direct migration background,3rd Quintile,No,0.13855,39,96,0.06908,0.20803
2009,Direct migration background,4th Quintile,Yes,0.31170,76,76,0.20687,0.41653
2009,Direct migration background,5th Quintile,Yes,0.29492,46,46,0.16168,0.42815
2009,Indirect migration background,3rd Quintile,Yes,0.19209,31,31,0.05112,0.33306
2009,Indirect migration background,4th Quintile,Yes,0.27767,47,47,0.14825,0.40710
2009,Indirect migration background,5th Quintile,Yes,0.29240,54,54,0.16994,0.41487
2010,No migration background,1st Quintile,Yes,0.08048,184,314,0.05035,0.11062
2010,No migration background,1st Quintile,No,0.05829,130,314,0.03233,0.08425
2010,No migration background,2nd Quintile,Yes,0.12676,405,664,0.10143,0.15209
2010,No migration background,2nd Quintile,No,0.09757,259,664,0.07498,0.12016
2010,No migration background,3rd Quintile,Yes,0.22147,692,1041,0.19623,0.24670
2010,No migration background,3rd Quintile,No,0.11542,349,1041,0.09600,0.13484
2010,No migration background,4th Quintile,Yes,0.25772,885,1304,0.23397,0.28147
2010,No migration background,4th Quintile,No,0.12206,419,1304,0.10428,0.13983
2010,No migration background,5th Quintile,Yes,0.33263,1311,1726,0.31040,0.35487
2010,No migration background,5th Quintile,No,0.10990,415,1726,0.09514,0.12466
2010,Direct migration background,1st Quintile,Yes,0.06332,32,32,-0.02241,0.14905
2010,Direct migration background,2nd Quintile,Yes,0.13821,49,49,0.04058,0.23585
2010,Direct migration background,3rd Quintile,Yes,0.15434,51,51,0.05420,0.25448
2010,Direct migration background,4th Quintile,Yes,0.32874,66,66,0.21454,0.44294
2010,Direct migration background,5th Quintile,Yes,0.29476,51,51,0.16838,0.42114
2010,Indirect migration background,3rd Quintile,Yes,0.21970,39,39,0.08806,0.35135
2010,Indirect migration background,4th Quintile,Yes,0.22218,39,39,0.09000,0.35436
2010,Indirect migration background,5th Quintile,Yes,0.33140,53,53,0.20346,0.45935
2011,No migration background,1st Quintile,Yes,0.09288,514,739,0.07194,0.11382
2011,No migration background,1st Quintile,No,0.04730,225,739,0.03198,0.06261
2011,No migration background,2nd Quintile,Yes,0.17052,849,1186,0.14911,0.19194
2011,No migration background,2nd Quintile,No,0.06937,337,1186,0.05490,0.08383
2011,No migration background,3rd Quintile,Yes,0.23128,1046,1437,0.20948,0.25309
2011,No migration background,3rd Quintile,No,0.09149,391,1437,0.07658,0.10641
2011,No migration background,4th Quintile,Yes,0.29560,1243,1663,0.27366,0.31754
2011,No migration background,4th Quintile,No,0.09681,420,1663,0.08259,0.11103
2011,No migration background,5th Quintile,Yes,0.33596,1496,1878,0.31459,0.35733
2011,No migration background,5th Quintile,No,0.08301,382,1878,0.07053,0.09549
2011,Direct migration background,1st Quintile,Yes,0.10841,138,188,0.06385,0.15297
2011,Direct migration background,1st Quintile,No,0.03725,50,188,0.01010,0.06439
2011,Direct migration background,2nd Quintile,Yes,0.16280,146,192,0.11044,0.21516
2011,Direct migration background,2nd Quintile,No,0.06611,46,192,0.03087,0.10135
2011,Direct migration background,3rd Quintile,Yes,0.24960,96,130,0.17492,0.32428
2011,Direct migration background,3rd Quintile,No,0.08403,34,130,0.03616,0.13191
2011,Direct migration background,4th Quintile,Yes,0.28005,85,85,0.18403,0.37608
2011,Direct migration background,5th Quintile,Yes,0.33420,74,74,0.22599,0.44241
2011,Indirect migration background,1st Quintile,Yes,0.04487,37,37,-0.02276,0.11250
2011,Indirect migration background,2nd Quintile,Yes,0.11343,58,58,0.03110,0.19575
2011,Indirect migration background,3rd Quintile,Yes,0.17472,53,53,0.07151,0.27793
2011,Indirect migration background,4th Quintile,Yes,0.15490,53,53,0.05656,0.25324
2011,Indirect migration background,5th Quintile,Yes,0.36272,80,80,0.25670,0.46874
2012,No migration background,1st Quintile,Yes,0.10376,638,950,0.08436,0.12316
2012,No migration background,1st Quintile,No,0.05134,312,950,0.03730,0.06538
2012,No migration background,2nd Quintile,Yes,0.15104,917,1356,0.13197,0.17011
2012,No migration background,2nd Quintile,No,0.08424,439,1356,0.06946,0.09903
2012,No migration background,3rd Quintile,Yes,0.24361,1287,1771,0.22361,0.26361
2012,No migration background,3rd Quintile,No,0.09797,484,1771,0.08412,0.11182
2012,No migration background,4th Quintile,Yes,0.28395,1432,1961,0.26399,0.30391
2012,No migration background,4th Quintile,No,0.10335,529,1961,0.08987,0.11683
2012,No migration background,5th Quintile,Yes,0.33272,1680,2185,0.31296,0.35248
2012,No migration background,5th Quintile,No,0.10065,505,2185,0.08803,0.11327
2012,Direct migration background,1st Quintile,Yes,0.08879,136,218,0.05095,0.12664
2012,Direct migration background,1st Quintile,No,0.06486,82,218,0.03209,0.09763
2012,Direct migration background,2nd Quintile,Yes,0.18776,167,240,0.13825,0.23727
2012,Direct migration background,2nd Quintile,No,0.08471,73,240,0.04941,0.12001
2012,Direct migration background,3rd Quintile,Yes,0.21843,108,170,0.15614,0.28073
2012,Direct migration background,3rd Quintile,No,0.12906,62,170,0.07851,0.17960
2012,Direct migration background,4th Quintile,Yes,0.29388,106,142,0.21869,0.36908
2012,Direct migration background,4th Quintile,No,0.13974,36,142,0.08251,0.19697
2012,Direct migration background,5th Quintile,Yes,0.39134,97,97,0.29371,0.48897
2012,Indirect migration background,1st Quintile,Yes,0.05079,53,53,-0.00889,0.11047
2012,Indirect migration background,2nd Quintile,Yes,0.08873,59,59,0.01555,0.16191
2012,Indirect migration background,3rd Quintile,Yes,0.15687,65,65,0.06777,0.24597
2012,Indirect migration background,4th Quintile,Yes,0.25483,71,71,0.15274,0.35691
2012,Indirect migration background,5th Quintile,Yes,0.32045,69,69,0.20953,0.43137
2013,No migration background,1st Quintile,Yes,0.09154,585,878,0.07246,0.11063
2013,No migration background,1st Quintile,No,0.05167,293,878,0.03702,0.06632
2013,No migration background,2nd Quintile,Yes,0.15695,1002,1430,0.13809,0.17581
2013,No migration background,2nd Quintile,No,0.07250,428,1430,0.05905,0.08594
2013,No migration background,3rd Quintile,Yes,0.20674,1168,1608,0.18694,0.22654
2013,No migration background,3rd Quintile,No,0.09398,440,1608,0.07971,0.10824
2013,No migration background,4th Quintile,Yes,0.28501,1451,1955,0.26499,0.30502
2013,No migration background,4th Quintile,No,0.10040,504,1955,0.08707,0.11372
2013,No migration background,5th Quintile,Yes,0.31735,1640,2135,0.29760,0.33709
2013,No migration background,5th Quintile,No,0.08919,495,2135,0.07710,0.10129
2013,Direct migration background,1st Quintile,Yes,0.08279,122,180,0.04242,0.12316
2013,Direct migration background,1st Quintile,No,0.05015,58,180,0.01817,0.08212
2013,Direct migration background,2nd Quintile,Yes,0.17713,172,235,0.12821,0.22604
2013,Direct migration background,2nd Quintile,No,0.08224,63,235,0.04704,0.11744
2013,Direct migration background,3rd Quintile,Yes,0.22673,131,181,0.16556,0.28790
2013,Direct migration background,3rd Quintile,No,0.08080,50,181,0.04099,0.12062
2013,Direct migration background,4th Quintile,Yes,0.28388,107,142,0.20946,0.35830
2013,Direct migration background,4th Quintile,No,0.09711,35,142,0.04823,0.14598
2013,Direct migration background,5th Quintile,Yes,0.37123,118,118,0.28368,0.45877
2013,Indirect migration background,1st Quintile,Yes,0.06912,47,47,-0.00418,0.14242
2013,Indirect migration background,2nd Quintile,Yes,0.06701,57,57,0.00152,0.13249
2013,Indirect migration background,3rd Quintile,Yes,0.17940,66,66,0.08612,0.27268
2013,Indirect migration background,4th Quintile,Yes,0.20985,59,59,0.10506,0.31465
2013,Indirect migration background,5th Quintile,Yes,0.33720,78,78,0.23160,0.44279
2014,No migration background,1st Quintile,Yes,0.11013,526,757,0.08782,0.13245
2014,No migration background,1st Quintile,No,0.04559,231,757,0.03072,0.06046
2014,No migration background,2nd Quintile,Yes,0.14558,839,1188,0.12552,0.16564
2014,No migration background,2nd Quintile,No,0.06502,349,1188,0.05099,0.07905
2014,No migration background,3rd Quintile,Yes,0.21385,1102,1594,0.19371,0.23398
2014,No migration background,3rd Quintile,No,0.10278,492,1594,0.08787,0.11769
2014,No migration background,4th Quintile,Yes,0.28372,1418,1953,0.26372,0.30371
2014,No migration background,4th Quintile,No,0.10358,535,1953,0.09006,0.11710
2014,No migration background,5th Quintile,Yes,0.34536,1642,2148,0.32525,0.36547
2014,No migration background,5th Quintile,No,0.09900,506,2148,0.08636,0.11163
2014,Direct migration background,1st Quintile,Yes,0.09962,234,369,0.06902,0.13022
2014,Direct migration background,1st Quintile,No,0.05220,135,369,0.02947,0.07493
2014,Direct migration background,2nd Quintile,Yes,0.19251,300,438,0.15554,0.22948
2014,Direct migration background,2nd Quintile,No,0.07133,138,438,0.04720,0.09546
2014,Direct migration background,3rd Quintile,Yes,0.24107,251,358,0.19670,0.28544
2014,Direct migration background,3rd Quintile,No,0.09436,107,358,0.06404,0.12469
2014,Direct migration background,4th Quintile,Yes,0.32755,200,277,0.27218,0.38292
2014,Direct migration background,4th Quintile,No,0.13437,77,277,0.09413,0.17461
2014,Direct migration background,5th Quintile,Yes,0.35784,188,240,0.29707,0.41862
2014,Direct migration background,5th Quintile,No,0.09228,52,240,0.05558,0.12897
2014,Indirect migration background,1st Quintile,Yes,0.07350,79,111,0.02474,0.12227
2014,Indirect migration background,1st Quintile,No,0.01800,32,111,-0.00684,0.04285
2014,Indirect migration background,2nd Quintile,Yes,0.13039,107,144,0.07520,0.18558
2014,Indirect migration background,2nd Quintile,No,0.04953,37,144,0.01397,0.08510
2014,Indirect migration background,3rd Quintile,Yes,0.17232,85,85,0.09155,0.25308
2014,Indirect migration background,4th Quintile,Yes,0.25243,106,155,0.18382,0.32104
2014,Indirect migration background,4th Quintile,No,0.11436,49,155,0.06409,0.16462
2014,Indirect migration background,5th Quintile,Yes,0.32634,98,98,0.23303,0.41965
2015,No migration background,1st Quintile,Yes,0.10188,475,670,0.07896,0.12480
2015,No migration background,1st Quintile,No,0.04657,195,670,0.03060,0.06254
2015,No migration background,2nd Quintile,Yes,0.16686,879,1175,0.14553,0.18819
2015,No migration background,2nd Quintile,No,0.06863,296,1175,0.05416,0.08309
2015,No migration background,3rd Quintile,Yes,0.23374,1113,1455,0.21198,0.25549
2015,No migration background,3rd Quintile,No,0.08248,342,1455,0.06834,0.09662
2015,No migration background,4th Quintile,Yes,0.29217,1412,1814,0.27124,0.31311
2015,No migration background,4th Quintile,No,0.09295,402,1814,0.07959,0.10632
2015,No migration background,5th Quintile,Yes,0.34270,1575,1935,0.32155,0.36385
2015,No migration background,5th Quintile,No,0.06987,360,1935,0.05851,0.08123
2015,Direct migration background,1st Quintile,Yes,0.11120,187,274,0.07391,0.14849
2015,Direct migration background,1st Quintile,No,0.04121,87,274,0.01763,0.06478
2015,Direct migration background,2nd Quintile,Yes,0.18675,253,368,0.14688,0.22662
2015,Direct migration background,2nd Quintile,No,0.08964,115,368,0.06041,0.11886
2015,Direct migration background,3rd Quintile,Yes,0.26792,239,315,0.21894,0.31691
2015,Direct migration background,3rd Quintile,No,0.07702,76,315,0.04753,0.10651
2015,Direct migration background,4th Quintile,Yes,0.34544,169,217,0.28202,0.40885
2015,Direct migration background,4th Quintile,No,0.09420,48,217,0.05525,0.13316
2015,Direct migration background,5th Quintile,Yes,0.38558,183,217,0.32067,0.45049
2015,Direct migration background,5th Quintile,No,0.06358,34,217,0.03104,0.09612
2015,Indirect migration background,1st Quintile,Yes,0.06246,69,102,0.01526,0.10965
2015,Indirect migration background,1st Quintile,No,0.03091,33,102,-0.00284,0.06466
2015,Indirect migration background,2nd Quintile,Yes,0.14003,84,121,0.07794,0.20212
2015,Indirect migration background,2nd Quintile,No,0.04144,37,121,0.00578,0.07710
2015,Indirect migration background,3rd Quintile,Yes,0.16977,81,81,0.08750,0.25204
2015,Indirect migration background,4th Quintile,Yes,0.25077,96,134,0.17710,0.32443
2015,Indirect migration background,4th Quintile,No,0.09354,38,134,0.04405,0.14303
2015,Indirect migration background,5th Quintile,Yes,0.33468,84,84,0.23316,0.43619
2016,No migration background,1st Quintile,Yes,0.11311,467,636,0.08847,0.13774
2016,No migration background,1st Quintile,No,0.03781,169,636,0.02297,0.05264
2016,No migration background,2nd Quintile,Yes,0.17578,831,1123,0.15351,0.19805
2016,No migration background,2nd Quintile,No,0.06851,292,1123,0.05373,0.08329
2016,No migration background,3rd Quintile,Yes,0.25236,1091,1429,0.22983,0.27489
2016,No migration background,3rd Quintile,No,0.07442,338,1429,0.06080,0.08803
2016,No migration background,4th Quintile,Yes,0.31404,1390,1811,0.29266,0.33543
2016,No migration background,4th Quintile,No,0.10860,421,1811,0.09427,0.12294
2016,No migration background,5th Quintile,Yes,0.34456,1482,1860,0.32296,0.36617
2016,No migration background,5th Quintile,No,0.08374,378,1860,0.07115,0.09633
2016,Direct migration background,1st Quintile,Yes,0.10628,227,350,0.07394,0.13861
2016,Direct migration background,1st Quintile,No,0.06477,123,350,0.03895,0.09060
2016,Direct migration background,2nd Quintile,Yes,0.20098,300,417,0.16247,0.23949
2016,Direct migration background,2nd Quintile,No,0.10022,117,417,0.07136,0.12908
2016,Direct migration background,3rd Quintile,Yes,0.28775,255,340,0.23955,0.33594
2016,Direct migration background,3rd Quintile,No,0.07305,85,340,0.04535,0.10075
2016,Direct migration background,4th Quintile,Yes,0.39916,231,280,0.34169,0.45662
2016,Direct migration background,4th Quintile,No,0.06549,49,280,0.03646,0.09451
2016,Direct migration background,5th Quintile,Yes,0.33554,190,234,0.27491,0.39617
2016,Direct migration background,5th Quintile,No,0.07818,44,234,0.04371,0.11265
2016,Indirect migration background,1st Quintile,Yes,0.05725,56,56,-0.00415,0.11864
2016,Indirect migration background,2nd Quintile,Yes,0.09155,91,124,0.04058,0.14251
2016,Indirect migration background,2nd Quintile,No,0.02892,33,124,-0.00070,0.05853
2016,Indirect migration background,3rd Quintile,Yes,0.20941,105,105,0.13120,0.28761
2016,Indirect migration background,4th Quintile,Yes,0.26213,76,76,0.16260,0.36166
2016,Indirect migration background,5th Quintile,Yes,0.30656,84,84,0.20737,0.40575
2017,No migration background,1st Quintile,Yes,0.09752,417,579,0.07334,0.12171
2017,No migration background,1st Quintile,No,0.04062,162,579,0.02453,0.05672
2017,No migration background,2nd Quintile,Yes,0.15468,746,1038,0.13267,0.17669
2017,No migration background,2nd Quintile,No,0.07057,292,1038,0.05499,0.08616
2017,No migration background,3rd Quintile,Yes,0.22279,996,1311,0.20025,0.24532
2017,No migration background,3rd Quintile,No,0.07356,315,1311,0.05943,0.08770
2017,No migration background,4th Quintile,Yes,0.29483,1229,1600,0.27248,0.31718
2017,No migration background,4th Quintile,No,0.08688,371,1600,0.07307,0.10069
2017,No migration background,5th Quintile,Yes,0.31865,1345,1711,0.29657,0.34074
2017,No migration background,5th Quintile,No,0.08682,366,1711,0.07347,0.10017
2017,Direct migration background,1st Quintile,Yes,0.07640,243,356,0.04877,0.10404
2017,Direct migration background,1st Quintile,No,0.04802,113,356,0.02578,0.07026
2017,Direct migration background,2nd Quintile,Yes,0.18112,280,392,0.14295,0.21929
2017,Direct migration background,2nd Quintile,No,0.07920,112,392,0.05243,0.10597
2017,Direct migration background,3rd Quintile,Yes,0.24460,207,283,0.19443,0.29477
2017,Direct migration background,3rd Quintile,No,0.06927,76,283,0.03963,0.09891
2017,Direct migration background,4th Quintile,Yes,0.28685,153,203,0.22448,0.34922
2017,Direct migration background,4th Quintile,No,0.09242,50,203,0.05248,0.13236
2017,Direct migration background,5th Quintile,Yes,0.42300,175,216,0.35696,0.48904
2017,Direct migration background,5th Quintile,No,0.06336,41,216,0.03080,0.09593
2017,Indirect migration background,1st Quintile,Yes,0.06637,66,101,0.01758,0.11515
2017,Indirect migration background,1st Quintile,No,0.03452,35,101,-0.00126,0.07030
2017,Indirect migration background,2nd Quintile,Yes,0.07036,61,61,0.00565,0.13508
2017,Indirect migration background,3rd Quintile,Yes,0.14184,75,75,0.06235,0.22133
2017,Indirect migration background,4th Quintile,Yes,0.24462,74,74,0.14601,0.34323
2017,Indirect migration background,5th Quintile,Yes,0.29995,86,86,0.20253,0.39737
2018,No migration background,1st Quintile,Yes,0.11248,448,671,0.08855,0.13640
2018,No migration background,1st Quintile,No,0.05385,223,671,0.03676,0.07095
2018,No migration background,2nd Quintile,Yes,0.19318,920,1306,0.17176,0.21460
2018,No migration background,2nd Quintile,No,0.07428,386,1306,0.06005,0.08850
2018,No migration background,3rd Quintile,Yes,0.23551,1124,1539,0.21430,0.25671
2018,No migration background,3rd Quintile,No,0.08258,415,1539,0.06883,0.09634
2018,No migration background,4th Quintile,Yes,0.31295,1450,1910,0.29215,0.33375
2018,No migration background,4th Quintile,No,0.10104,460,1910,0.08752,0.11456
2018,No migration background,5th Quintile,Yes,0.35024,1627,2098,0.32982,0.37066
2018,No migration background,5th Quintile,No,0.09417,471,2098,0.08167,0.10667
2018,Direct migration background,1st Quintile,Yes,0.09061,312,467,0.06454,0.11667
2018,Direct migration background,1st Quintile,No,0.03787,155,467,0.02054,0.05520
2018,Direct migration background,2nd Quintile,Yes,0.22762,286,415,0.18723,0.26801
2018,Direct migration background,2nd Quintile,No,0.08252,129,415,0.05601,0.10902
2018,Direct migration background,3rd Quintile,Yes,0.31042,252,346,0.26160,0.35924
2018,Direct migration background,3rd Quintile,No,0.13485,94,346,0.09881,0.17089
2018,Direct migration background,4th Quintile,Yes,0.39404,197,251,0.33347,0.45462
2018,Direct migration background,4th Quintile,No,0.09001,54,251,0.05453,0.12549
2018,Direct migration background,5th Quintile,Yes,0.37777,161,215,0.31281,0.44272
2018,Direct migration background,5th Quintile,No,0.09550,54,215,0.05612,0.13488
2018,Indirect migration background,1st Quintile,Yes,0.06621,65,65,0.00529,0.12712
2018,Indirect migration background,2nd Quintile,Yes,0.13879,89,140,0.08131,0.19627
2018,Indirect migration background,2nd Quintile,No,0.08018,51,140,0.03503,0.12532
