year,age_gr,pgisced97,overyn,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,30-45 y.,Second Stage of Tertiary Education,Yes,0.47014,401,508,0.42669,0.51358
1997,30-45 y.,Second Stage of Tertiary Education,No,0.12738,107,508,0.09836,0.15640
1997,46-65 y.,Lower Secondary Level,Yes,0.07870,65,105,0.02695,0.13046
1997,46-65 y.,Lower Secondary Level,No,0.04425,40,105,0.00473,0.08378
1997,46-65 y.,Upper Secondary Level,Yes,0.21864,419,629,0.18631,0.25097
1997,46-65 y.,Upper Secondary Level,No,0.09818,210,629,0.07491,0.12146
1997,46-65 y.,First Stage of Tertiary Education,Yes,0.25343,66,97,0.16642,0.34044
1997,46-65 y.,First Stage of Tertiary Education,No,0.11703,31,97,0.05273,0.18134
1997,46-65 y.,Second Stage of Tertiary Education,Yes,0.38283,248,316,0.32915,0.43651
1997,46-65 y.,Second Stage of Tertiary Education,No,0.10709,68,316,0.07294,0.14124
1998,17-29 y.,Lower Secondary Level,Yes,0.17513,125,216,0.12433,0.22594
1998,17-29 y.,Lower Secondary Level,No,0.11153,91,216,0.06945,0.15361
1998,17-29 y.,Upper Secondary Level,Yes,0.28729,443,652,0.25253,0.32205
1998,17-29 y.,Upper Secondary Level,No,0.14082,209,652,0.11410,0.16754
1998,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.54213,73,73,0.42704,0.65721
1998,17-29 y.,First Stage of Tertiary Education,Yes,0.52263,57,57,0.39181,0.65345
1998,17-29 y.,Second Stage of Tertiary Education,Yes,0.42229,71,71,0.30659,0.53800
1998,30-45 y.,Lower Secondary Level,Yes,0.21180,95,157,0.14768,0.27592
1998,30-45 y.,Lower Secondary Level,No,0.12176,62,157,0.07045,0.17308
1998,30-45 y.,Upper Secondary Level,Yes,0.36303,888,1289,0.33677,0.38929
1998,30-45 y.,Upper Secondary Level,No,0.15383,401,1289,0.13412,0.17353
1998,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.36936,100,100,0.27429,0.46443
1998,30-45 y.,First Stage of Tertiary Education,Yes,0.45875,156,217,0.39230,0.52521
1998,30-45 y.,First Stage of Tertiary Education,No,0.15662,61,217,0.10815,0.20509
1998,30-45 y.,Second Stage of Tertiary Education,Yes,0.47941,455,572,0.43843,0.52039
1998,30-45 y.,Second Stage of Tertiary Education,No,0.12008,117,572,0.09342,0.14674
1998,46-65 y.,Lower Secondary Level,Yes,0.08519,65,132,0.03738,0.13299
1998,46-65 y.,Lower Secondary Level,No,0.09108,67,132,0.04181,0.14035
1998,46-65 y.,Upper Secondary Level,Yes,0.21104,465,692,0.18061,0.24146
1998,46-65 y.,Upper Secondary Level,No,0.09160,227,692,0.07010,0.11311
1998,46-65 y.,First Stage of Tertiary Education,Yes,0.25319,73,104,0.16921,0.33717
1998,46-65 y.,First Stage of Tertiary Education,No,0.10939,31,104,0.04911,0.16967
1998,46-65 y.,Second Stage of Tertiary Education,Yes,0.35617,262,342,0.30534,0.40699
1998,46-65 y.,Second Stage of Tertiary Education,No,0.10054,80,342,0.06862,0.13246
1999,17-29 y.,Lower Secondary Level,Yes,0.18990,139,227,0.13876,0.24103
1999,17-29 y.,Lower Secondary Level,No,0.12462,88,227,0.08156,0.16768
1999,17-29 y.,Upper Secondary Level,Yes,0.30705,437,622,0.27077,0.34333
1999,17-29 y.,Upper Secondary Level,No,0.12058,185,622,0.09497,0.14619
1999,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.51719,73,73,0.40176,0.63261
1999,17-29 y.,First Stage of Tertiary Education,Yes,0.43707,43,43,0.28706,0.58709
1999,17-29 y.,Second Stage of Tertiary Education,Yes,0.47478,72,72,0.35862,0.59094
1999,30-45 y.,Lower Secondary Level,Yes,0.22664,100,154,0.16030,0.29298
1999,30-45 y.,Lower Secondary Level,No,0.11350,54,154,0.06323,0.16376
1999,30-45 y.,Upper Secondary Level,Yes,0.36880,929,1352,0.34307,0.39453
1999,30-45 y.,Upper Secondary Level,No,0.16646,423,1352,0.14660,0.18632
1999,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.38168,111,111,0.29089,0.47246
1999,30-45 y.,First Stage of Tertiary Education,Yes,0.46603,164,218,0.39966,0.53241
1999,30-45 y.,First Stage of Tertiary Education,No,0.14540,54,218,0.09850,0.19230
1999,30-45 y.,Second Stage of Tertiary Education,Yes,0.47135,446,559,0.42993,0.51277
1999,30-45 y.,Second Stage of Tertiary Education,No,0.10466,113,559,0.07926,0.13006
1999,46-65 y.,Lower Secondary Level,Yes,0.09053,63,100,0.03401,0.14706
1999,46-65 y.,Lower Secondary Level,No,0.03989,37,100,0.00134,0.07844
1999,46-65 y.,Upper Secondary Level,Yes,0.21043,454,673,0.17961,0.24125
1999,46-65 y.,Upper Secondary Level,No,0.10102,219,673,0.07823,0.12380
1999,46-65 y.,First Stage of Tertiary Education,Yes,0.25454,72,103,0.17001,0.33908
1999,46-65 y.,First Stage of Tertiary Education,No,0.11372,31,103,0.05211,0.17533
1999,46-65 y.,Second Stage of Tertiary Education,Yes,0.37636,279,360,0.32624,0.42648
1999,46-65 y.,Second Stage of Tertiary Education,No,0.11606,81,360,0.08293,0.14919
2000,17-29 y.,Lower Secondary Level,Yes,0.13950,148,260,0.09730,0.18169
2000,17-29 y.,Lower Secondary Level,No,0.10760,112,260,0.06986,0.14534
2000,17-29 y.,Upper Secondary Level,Yes,0.28277,605,883,0.25305,0.31249
2000,17-29 y.,Upper Secondary Level,No,0.13816,278,883,0.11538,0.16093
2000,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.37083,126,167,0.29735,0.44431
2000,17-29 y.,Post-secondary Non-tertiary Level,No,0.11373,41,167,0.06543,0.16202
2000,17-29 y.,First Stage of Tertiary Education,Yes,0.42317,80,112,0.33125,0.51508
2000,17-29 y.,First Stage of Tertiary Education,No,0.14586,32,112,0.08020,0.21153
2000,17-29 y.,Second Stage of Tertiary Education,Yes,0.43987,117,117,0.34954,0.53020
2000,30-45 y.,Lower Secondary Level,Yes,0.17007,104,180,0.11504,0.22511
2000,30-45 y.,Lower Secondary Level,No,0.14771,76,180,0.09573,0.19968
2000,30-45 y.,Upper Secondary Level,Yes,0.34703,1511,2235,0.32729,0.36677
2000,30-45 y.,Upper Secondary Level,No,0.16875,724,2235,0.15322,0.18428
2000,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.37050,176,248,0.31027,0.43073
2000,30-45 y.,Post-secondary Non-tertiary Level,No,0.14682,72,248,0.10269,0.19096
2000,30-45 y.,First Stage of Tertiary Education,Yes,0.45769,346,463,0.41226,0.50312
2000,30-45 y.,First Stage of Tertiary Education,No,0.14960,117,463,0.11708,0.18212
2000,30-45 y.,Second Stage of Tertiary Education,Yes,0.45143,776,993,0.42046,0.48239
2000,30-45 y.,Second Stage of Tertiary Education,No,0.12496,217,993,0.10438,0.14554
2000,46-65 y.,Lower Secondary Level,Yes,0.08897,85,147,0.04279,0.13516
2000,46-65 y.,Lower Secondary Level,No,0.07201,62,147,0.03008,0.11395
2000,46-65 y.,Upper Secondary Level,Yes,0.19278,807,1246,0.17087,0.21470
2000,46-65 y.,Upper Secondary Level,No,0.10776,439,1246,0.09054,0.12499
2000,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.25542,45,45,0.12656,0.38428
2000,46-65 y.,First Stage of Tertiary Education,Yes,0.25186,165,244,0.19728,0.30644
2000,46-65 y.,First Stage of Tertiary Education,No,0.12958,79,244,0.08735,0.17180
2000,46-65 y.,Second Stage of Tertiary Education,Yes,0.30053,475,664,0.26563,0.33543
2000,46-65 y.,Second Stage of Tertiary Education,No,0.13265,189,664,0.10683,0.15847
2001,17-29 y.,Lower Secondary Level,Yes,0.16627,156,156,0.10766,0.22489
2001,17-29 y.,Upper Secondary Level,Yes,0.30055,536,536,0.26170,0.33940
2001,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.39884,104,104,0.30428,0.49341
2001,17-29 y.,First Stage of Tertiary Education,Yes,0.35883,52,52,0.22719,0.49048
2001,17-29 y.,Second Stage of Tertiary Education,Yes,0.41893,108,108,0.32545,0.51242
2001,30-45 y.,Lower Secondary Level,Yes,0.18835,98,98,0.11054,0.26616
2001,30-45 y.,Upper Secondary Level,Yes,0.36775,1441,1441,0.34284,0.39265
2001,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.34335,170,170,0.27176,0.41494
2001,30-45 y.,First Stage of Tertiary Education,Yes,0.43679,300,300,0.38057,0.49301
2001,30-45 y.,Second Stage of Tertiary Education,Yes,0.47828,715,715,0.44164,0.51493
2001,46-65 y.,Lower Secondary Level,Yes,0.07817,69,69,0.01436,0.14197
2001,46-65 y.,Upper Secondary Level,Yes,0.21027,808,808,0.18215,0.23839
2001,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.22006,39,39,0.08833,0.35178
2001,46-65 y.,First Stage of Tertiary Education,Yes,0.26832,155,155,0.19834,0.33830
2001,46-65 y.,Second Stage of Tertiary Education,Yes,0.31289,490,490,0.27179,0.35399
2002,17-29 y.,Lower Secondary Level,Yes,0.15832,142,223,0.11030,0.20634
2002,17-29 y.,Lower Secondary Level,No,0.09739,81,223,0.05839,0.13639
2002,17-29 y.,Upper Secondary Level,Yes,0.27985,509,748,0.24766,0.31205
2002,17-29 y.,Upper Secondary Level,No,0.13081,239,748,0.10663,0.15499
2002,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.38244,104,138,0.30106,0.46382
2002,17-29 y.,Post-secondary Non-tertiary Level,No,0.09772,34,138,0.04799,0.14744
2002,17-29 y.,First Stage of Tertiary Education,Yes,0.49519,53,53,0.35929,0.63108
2002,17-29 y.,Second Stage of Tertiary Education,Yes,0.47295,107,107,0.37790,0.56800
2002,30-45 y.,Lower Secondary Level,Yes,0.14155,73,130,0.08139,0.20170
2002,30-45 y.,Lower Secondary Level,No,0.13785,57,130,0.07836,0.19735
2002,30-45 y.,Upper Secondary Level,Yes,0.34413,1301,1935,0.32296,0.36531
2002,30-45 y.,Upper Secondary Level,No,0.16820,634,1935,0.15153,0.18487
2002,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.35895,205,286,0.30325,0.41464
2002,30-45 y.,Post-secondary Non-tertiary Level,No,0.16448,81,286,0.12144,0.20752
2002,30-45 y.,First Stage of Tertiary Education,Yes,0.42972,303,414,0.38197,0.47746
2002,30-45 y.,First Stage of Tertiary Education,No,0.15324,111,414,0.11849,0.18798
2002,30-45 y.,Second Stage of Tertiary Education,Yes,0.47234,851,1061,0.44229,0.50240
2002,30-45 y.,Second Stage of Tertiary Education,No,0.11401,210,1061,0.09488,0.13315
2002,46-65 y.,Lower Secondary Level,Yes,0.07306,57,108,0.02375,0.12237
2002,46-65 y.,Lower Secondary Level,No,0.07276,51,108,0.02354,0.12197
2002,46-65 y.,Upper Secondary Level,Yes,0.19317,811,1239,0.17118,0.21516
2002,46-65 y.,Upper Secondary Level,No,0.10578,428,1239,0.08865,0.12291
2002,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.20427,59,59,0.10051,0.30803
2002,46-65 y.,First Stage of Tertiary Education,Yes,0.25834,190,265,0.20554,0.31115
2002,46-65 y.,First Stage of Tertiary Education,No,0.12646,75,265,0.08637,0.16656
2002,46-65 y.,Second Stage of Tertiary Education,Yes,0.31601,775,998,0.28715,0.34487
2002,46-65 y.,Second Stage of Tertiary Education,No,0.10660,223,998,0.08744,0.12575
2003,17-29 y.,Lower Secondary Level,Yes,0.16667,154,237,0.11912,0.21422
2003,17-29 y.,Lower Secondary Level,No,0.10532,83,237,0.06616,0.14449
2003,17-29 y.,Upper Secondary Level,Yes,0.29093,477,713,0.25757,0.32429
2003,17-29 y.,Upper Secondary Level,No,0.13365,236,713,0.10865,0.15864
2003,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.42546,114,155,0.34737,0.50354
2003,17-29 y.,Post-secondary Non-tertiary Level,No,0.10869,41,155,0.05953,0.15785
2003,17-29 y.,First Stage of Tertiary Education,Yes,0.36225,36,36,0.20301,0.52149
2003,17-29 y.,Second Stage of Tertiary Education,Yes,0.53163,103,103,0.43479,0.62847
2003,30-45 y.,Lower Secondary Level,Yes,0.14819,69,123,0.08514,0.21123
2003,30-45 y.,Lower Secondary Level,No,0.11784,54,123,0.06062,0.17505
2003,30-45 y.,Upper Secondary Level,Yes,0.34065,1196,1800,0.31875,0.36255
2003,30-45 y.,Upper Secondary Level,No,0.16694,604,1800,0.14971,0.18417
2003,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.33860,208,285,0.28357,0.39364
2003,30-45 y.,Post-secondary Non-tertiary Level,No,0.17628,77,285,0.13196,0.22060
2003,30-45 y.,First Stage of Tertiary Education,Yes,0.46776,298,395,0.41849,0.51703
2003,30-45 y.,First Stage of Tertiary Education,No,0.12896,97,395,0.09586,0.16205
2003,30-45 y.,Second Stage of Tertiary Education,Yes,0.46603,753,950,0.43429,0.49777
2003,30-45 y.,Second Stage of Tertiary Education,No,0.11984,197,950,0.09918,0.14051
2003,46-65 y.,Lower Secondary Level,Yes,0.07368,45,85,0.01781,0.12955
2003,46-65 y.,Lower Secondary Level,No,0.05307,40,85,0.00513,0.10101
2003,46-65 y.,Upper Secondary Level,Yes,0.20146,824,1236,0.17909,0.22383
2003,46-65 y.,Upper Secondary Level,No,0.11029,412,1236,0.09282,0.12776
2003,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.19606,51,51,0.08601,0.30610
2003,46-65 y.,First Stage of Tertiary Education,Yes,0.27948,194,281,0.22692,0.33204
2003,46-65 y.,First Stage of Tertiary Education,No,0.12836,87,281,0.08918,0.16754
2003,46-65 y.,Second Stage of Tertiary Education,Yes,0.33126,716,944,0.30122,0.36131
2003,46-65 y.,Second Stage of Tertiary Education,No,0.09698,228,944,0.07810,0.11587
2004,17-29 y.,Lower Secondary Level,Yes,0.18937,147,218,0.13724,0.24150
2004,17-29 y.,Lower Secondary Level,No,0.07978,71,218,0.04373,0.11584
2004,17-29 y.,Upper Secondary Level,Yes,0.28107,460,677,0.24719,0.31496
2004,17-29 y.,Upper Secondary Level,No,0.13536,217,677,0.10957,0.16115
2004,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.35208,96,135,0.27121,0.43295
2004,17-29 y.,Post-secondary Non-tertiary Level,No,0.10765,39,135,0.05517,0.16013
2004,17-29 y.,First Stage of Tertiary Education,Yes,0.50949,44,44,0.36007,0.65892
2004,17-29 y.,Second Stage of Tertiary Education,Yes,0.41244,88,88,0.30899,0.51588
2004,30-45 y.,Lower Secondary Level,Yes,0.16681,73,121,0.10011,0.23352
2004,30-45 y.,Lower Secondary Level,No,0.13737,48,121,0.07578,0.19897
2004,30-45 y.,Upper Secondary Level,Yes,0.33645,1128,1649,0.31363,0.35926
2004,30-45 y.,Upper Secondary Level,No,0.15845,521,1649,0.14082,0.17609
2004,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.37224,190,275,0.31500,0.42948
2004,30-45 y.,Post-secondary Non-tertiary Level,No,0.16739,85,275,0.12319,0.21160
2004,30-45 y.,First Stage of Tertiary Education,Yes,0.49874,298,382,0.44854,0.54895
2004,30-45 y.,First Stage of Tertiary Education,No,0.11182,84,382,0.08017,0.14346
2004,30-45 y.,Second Stage of Tertiary Education,Yes,0.45056,681,885,0.41776,0.48336
2004,30-45 y.,Second Stage of Tertiary Education,No,0.13033,204,885,0.10814,0.15253
2004,46-65 y.,Lower Secondary Level,Yes,0.06181,40,90,0.01178,0.11184
2004,46-65 y.,Lower Secondary Level,No,0.07691,50,90,0.02155,0.13227
2004,46-65 y.,Upper Secondary Level,Yes,0.21212,854,1233,0.18930,0.23495
2004,46-65 y.,Upper Secondary Level,No,0.10376,379,1233,0.08673,0.12078
2004,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.23345,66,66,0.13061,0.33629
2004,46-65 y.,First Stage of Tertiary Education,Yes,0.30689,201,272,0.25197,0.36180
2004,46-65 y.,First Stage of Tertiary Education,No,0.11168,71,272,0.07418,0.14919
2004,46-65 y.,Second Stage of Tertiary Education,Yes,0.32467,739,986,0.29542,0.35391
2004,46-65 y.,Second Stage of Tertiary Education,No,0.11724,247,986,0.09715,0.13733
2005,17-29 y.,Lower Secondary Level,Yes,0.21623,144,218,0.16145,0.27100
2005,17-29 y.,Lower Secondary Level,No,0.10518,74,218,0.06436,0.14600
2005,17-29 y.,Upper Secondary Level,Yes,0.26775,419,609,0.23256,0.30295
2005,17-29 y.,Upper Secondary Level,No,0.13378,190,609,0.10672,0.16084
2005,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.33282,98,146,0.25612,0.40952
2005,17-29 y.,Post-secondary Non-tertiary Level,No,0.16844,48,146,0.10752,0.22935
2005,17-29 y.,First Stage of Tertiary Education,Yes,0.48633,32,32,0.31039,0.66228
2005,17-29 y.,Second Stage of Tertiary Education,Yes,0.41342,87,87,0.30934,0.51750
2005,30-45 y.,Lower Secondary Level,Yes,0.18511,72,111,0.11253,0.25769
2005,30-45 y.,Lower Secondary Level,No,0.08150,39,111,0.03037,0.13263
2005,30-45 y.,Upper Secondary Level,Yes,0.34297,1048,1508,0.31900,0.36694
2005,30-45 y.,Upper Secondary Level,No,0.15229,460,1508,0.13415,0.17043
2005,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.37160,189,262,0.31297,0.43023
2005,30-45 y.,Post-secondary Non-tertiary Level,No,0.14762,73,262,0.10458,0.19065
2005,30-45 y.,First Stage of Tertiary Education,Yes,0.42601,252,344,0.37367,0.47834
2005,30-45 y.,First Stage of Tertiary Education,No,0.16301,92,344,0.12392,0.20210
2005,30-45 y.,Second Stage of Tertiary Education,Yes,0.46030,632,816,0.42608,0.49451
2005,30-45 y.,Second Stage of Tertiary Education,No,0.11939,184,816,0.09713,0.14165
2005,46-65 y.,Lower Secondary Level,Yes,0.06511,41,83,0.01171,0.11851
2005,46-65 y.,Lower Secondary Level,No,0.06031,42,83,0.00878,0.11183
2005,46-65 y.,Upper Secondary Level,Yes,0.21377,790,1168,0.19025,0.23729
2005,46-65 y.,Upper Secondary Level,No,0.10602,378,1168,0.08836,0.12369
2005,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.23980,71,71,0.13978,0.33982
2005,46-65 y.,First Stage of Tertiary Education,Yes,0.29046,185,247,0.23373,0.34719
2005,46-65 y.,First Stage of Tertiary Education,No,0.10320,62,247,0.06518,0.14122
2005,46-65 y.,Second Stage of Tertiary Education,Yes,0.31676,676,890,0.28618,0.34735
2005,46-65 y.,Second Stage of Tertiary Education,No,0.10996,214,890,0.08939,0.13052
2006,17-29 y.,Lower Secondary Level,Yes,0.16623,125,181,0.11185,0.22062
2006,17-29 y.,Lower Secondary Level,No,0.08016,56,181,0.04049,0.11982
2006,17-29 y.,Upper Secondary Level,Yes,0.28405,472,671,0.24991,0.31820
2006,17-29 y.,Upper Secondary Level,No,0.14371,199,671,0.11715,0.17027
2006,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.37408,113,154,0.29740,0.45075
2006,17-29 y.,Post-secondary Non-tertiary Level,No,0.14037,41,154,0.08533,0.19541
2006,17-29 y.,First Stage of Tertiary Education,Yes,0.53662,38,38,0.37594,0.69730
2006,17-29 y.,Second Stage of Tertiary Education,Yes,0.44042,107,107,0.34591,0.53493
2006,30-45 y.,Lower Secondary Level,Yes,0.18918,69,118,0.11821,0.26014
2006,30-45 y.,Lower Secondary Level,No,0.11864,49,118,0.06004,0.17723
2006,30-45 y.,Upper Secondary Level,Yes,0.36812,1146,1612,0.34457,0.39167
2006,30-45 y.,Upper Secondary Level,No,0.14667,466,1612,0.12939,0.16395
2006,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.40718,231,311,0.35248,0.46187
2006,30-45 y.,Post-secondary Non-tertiary Level,No,0.16447,80,311,0.12321,0.20574
2006,30-45 y.,First Stage of Tertiary Education,Yes,0.47938,282,375,0.42875,0.53001
2006,30-45 y.,First Stage of Tertiary Education,No,0.12928,93,375,0.09528,0.16329
2006,30-45 y.,Second Stage of Tertiary Education,Yes,0.48181,720,885,0.44887,0.51475
2006,30-45 y.,Second Stage of Tertiary Education,No,0.11452,165,885,0.09352,0.13551
2006,46-65 y.,Lower Secondary Level,Yes,0.08599,53,89,0.02742,0.14457
2006,46-65 y.,Lower Secondary Level,No,0.06200,36,89,0.01161,0.11239
2006,46-65 y.,Upper Secondary Level,Yes,0.23831,945,1378,0.21581,0.26082
2006,46-65 y.,Upper Secondary Level,No,0.11334,433,1378,0.09660,0.13008
2006,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.26738,74,105,0.18232,0.35244
2006,46-65 y.,Post-secondary Non-tertiary Level,No,0.12011,31,105,0.05763,0.18260
2006,46-65 y.,First Stage of Tertiary Education,Yes,0.31561,206,267,0.25976,0.37146
2006,46-65 y.,First Stage of Tertiary Education,No,0.10845,61,267,0.07108,0.14582
2006,46-65 y.,Second Stage of Tertiary Education,Yes,0.36153,785,1007,0.33184,0.39122
2006,46-65 y.,Second Stage of Tertiary Education,No,0.09828,222,1007,0.07988,0.11667
2007,17-29 y.,Lower Secondary Level,Yes,0.14015,94,159,0.08602,0.19428
2007,17-29 y.,Lower Secondary Level,No,0.09941,65,159,0.05275,0.14606
2007,17-29 y.,Upper Secondary Level,Yes,0.30056,455,626,0.26461,0.33650
2007,17-29 y.,Upper Secondary Level,No,0.11197,171,626,0.08724,0.13669
2007,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.48122,107,140,0.39816,0.56428
2007,17-29 y.,Post-secondary Non-tertiary Level,No,0.09865,33,140,0.04908,0.14823
2007,17-29 y.,First Stage of Tertiary Education,Yes,0.59832,33,33,0.42847,0.76818
2007,17-29 y.,Second Stage of Tertiary Education,Yes,0.47047,102,102,0.37312,0.56781
2007,30-45 y.,Lower Secondary Level,Yes,0.21767,65,65,0.11656,0.31877
2007,30-45 y.,Upper Secondary Level,Yes,0.38943,1073,1459,0.36440,0.41446
2007,30-45 y.,Upper Secondary Level,No,0.13342,386,1459,0.11596,0.15087
2007,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.41565,227,295,0.35931,0.47198
2007,30-45 y.,Post-secondary Non-tertiary Level,No,0.12302,68,295,0.08548,0.16057
2007,30-45 y.,First Stage of Tertiary Education,Yes,0.50916,259,330,0.45514,0.56318
2007,30-45 y.,First Stage of Tertiary Education,No,0.12258,71,330,0.08714,0.15802
2007,30-45 y.,Second Stage of Tertiary Education,Yes,0.49539,694,853,0.46182,0.52896
2007,30-45 y.,Second Stage of Tertiary Education,No,0.10887,159,853,0.08796,0.12979
2007,46-65 y.,Lower Secondary Level,Yes,0.06869,41,41,-0.00969,0.14708
2007,46-65 y.,Upper Secondary Level,Yes,0.25985,947,1337,0.23634,0.28337
2007,46-65 y.,Upper Secondary Level,No,0.10738,390,1337,0.09078,0.12398
2007,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.26611,81,81,0.16927,0.36295
2007,46-65 y.,First Stage of Tertiary Education,Yes,0.32239,198,271,0.26663,0.37814
2007,46-65 y.,First Stage of Tertiary Education,No,0.13701,73,271,0.09600,0.17803
2007,46-65 y.,Second Stage of Tertiary Education,Yes,0.33981,711,948,0.30964,0.36998
2007,46-65 y.,Second Stage of Tertiary Education,No,0.11859,237,948,0.09800,0.13918
2008,17-29 y.,Lower Secondary Level,Yes,0.19163,122,174,0.13298,0.25028
2008,17-29 y.,Lower Secondary Level,No,0.08729,52,174,0.04523,0.12935
2008,17-29 y.,Upper Secondary Level,Yes,0.31113,421,593,0.27383,0.34842
2008,17-29 y.,Upper Secondary Level,No,0.13177,172,593,0.10452,0.15902
2008,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.44399,95,95,0.34355,0.54444
2008,17-29 y.,Second Stage of Tertiary Education,Yes,0.51592,107,107,0.42078,0.61106
2008,30-45 y.,Lower Secondary Level,Yes,0.22079,63,63,0.11754,0.32403
2008,30-45 y.,Upper Secondary Level,Yes,0.40558,1002,1405,0.37990,0.43127
2008,30-45 y.,Upper Secondary Level,No,0.14921,403,1405,0.13057,0.16784
2008,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.45739,211,292,0.40015,0.51463
2008,30-45 y.,Post-secondary Non-tertiary Level,No,0.16180,81,292,0.11948,0.20411
2008,30-45 y.,First Stage of Tertiary Education,Yes,0.56084,247,301,0.50468,0.61700
2008,30-45 y.,First Stage of Tertiary Education,No,0.10133,54,301,0.06718,0.13547
2008,30-45 y.,Second Stage of Tertiary Education,Yes,0.48473,622,782,0.44968,0.51978
2008,30-45 y.,Second Stage of Tertiary Education,No,0.12709,160,782,0.10373,0.15045
2008,46-65 y.,Lower Secondary Level,Yes,0.08693,42,82,0.02557,0.14828
2008,46-65 y.,Lower Secondary Level,No,0.06530,40,82,0.01150,0.11911
2008,46-65 y.,Upper Secondary Level,Yes,0.26674,928,1381,0.24341,0.29007
2008,46-65 y.,Upper Secondary Level,No,0.13675,453,1381,0.11862,0.15487
2008,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.30046,91,91,0.20575,0.39518
2008,46-65 y.,First Stage of Tertiary Education,Yes,0.33130,199,263,0.27430,0.38829
2008,46-65 y.,First Stage of Tertiary Education,No,0.10537,64,263,0.06819,0.14255
2008,46-65 y.,Second Stage of Tertiary Education,Yes,0.36341,720,937,0.33260,0.39423
2008,46-65 y.,Second Stage of Tertiary Education,No,0.12334,217,937,0.10227,0.14440
2009,17-29 y.,Lower Secondary Level,Yes,0.16298,76,129,0.09899,0.22696
2009,17-29 y.,Lower Secondary Level,No,0.09409,53,129,0.04351,0.14467
2009,17-29 y.,Upper Secondary Level,Yes,0.28010,336,508,0.24101,0.31919
2009,17-29 y.,Upper Secondary Level,No,0.14673,172,508,0.11593,0.17753
2009,17-29 y.,Post-secondary Non-tertiary Level,Yes,0.46312,76,76,0.35026,0.57597
2009,17-29 y.,Second Stage of Tertiary Education,Yes,0.44828,104,137,0.36470,0.53187
2009,17-29 y.,Second Stage of Tertiary Education,No,0.16867,33,137,0.10574,0.23161
2009,30-45 y.,Lower Secondary Level,Yes,0.24382,54,54,0.12822,0.35943
2009,30-45 y.,Upper Secondary Level,Yes,0.36706,825,1201,0.33979,0.39434
2009,30-45 y.,Upper Secondary Level,No,0.14865,376,1201,0.12852,0.16878
2009,30-45 y.,Post-secondary Non-tertiary Level,Yes,0.43524,189,254,0.37415,0.49633
2009,30-45 y.,Post-secondary Non-tertiary Level,No,0.15623,65,254,0.11149,0.20097
2009,30-45 y.,First Stage of Tertiary Education,Yes,0.48803,193,255,0.42656,0.54951
2009,30-45 y.,First Stage of Tertiary Education,No,0.12939,62,255,0.08811,0.17067
2009,30-45 y.,Second Stage of Tertiary Education,Yes,0.50927,567,715,0.47260,0.54594
2009,30-45 y.,Second Stage of Tertiary Education,No,0.12103,148,715,0.09711,0.14496
2009,46-65 y.,Upper Secondary Level,Yes,0.24979,815,1238,0.22567,0.27391
2009,46-65 y.,Upper Secondary Level,No,0.13585,423,1238,0.11676,0.15494
2009,46-65 y.,Post-secondary Non-tertiary Level,Yes,0.30376,86,123,0.22215,0.38537
2009,46-65 y.,Post-secondary Non-tertiary Level,No,0.14184,37,123,0.07993,0.20375
2009,46-65 y.,First Stage of Tertiary Education,Yes,0.34354,182,258,0.28548,0.40160
2009,46-65 y.,First Stage of Tertiary Education,No,0.14284,76,258,0.10006,0.18562
2009,46-65 y.,Second Stage of Tertiary Education,Yes,0.35669,655,855,0.32456,0.38881
2009,46-65 y.,Second Stage of Tertiary Education,No,0.11619,200,855,0.09470,0.13768
2010,17-29 y.,Lower Secondary Level,Yes,0.16289,114,184,0.10939,0.21639
2010,17-29 y.,Lower Secondary Level,No,0.12528,70,184,0.07732,0.17325
