year,bula_h,hhtyp,hlc0178,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2022,Baden-Wuerttemberg,Other Combinations,No,0.98272,159,159,0.96239,1.00304
2022,Bavaria,No answer / don't know,No,0.94972,72,72,0.89888,1.00055
2022,Bavaria,Single-person household,No,0.98001,877,877,0.97074,0.98928
2022,Bavaria,Couple without children,No,0.97364,883,883,0.96306,0.98421
2022,Bavaria,Single parent,No,0.94674,166,166,0.91247,0.98100
2022,Bavaria,Couple with children,Yes,0.03841,31,853,0.02550,0.05131
2022,Bavaria,Couple with children,No,0.96159,822,853,0.94869,0.97450
2022,Bavaria,Other Combinations,No,0.96108,185,185,0.93314,0.98903
2022,Berlin,Single-person household,No,0.99206,450,450,0.98384,1.00027
2022,Berlin,Couple without children,No,0.93941,337,337,0.91389,0.96492
2022,Berlin,Single parent,No,0.98387,63,63,0.95250,1.01523
2022,Berlin,Couple with children,No,0.87858,183,183,0.83113,0.92604
2022,Berlin,Other Combinations,No,0.93006,54,54,0.86139,0.99872
2022,Brandenburg,Single-person household,No,0.98459,187,187,0.96689,1.00229
2022,Brandenburg,Couple without children,No,0.96212,229,229,0.93734,0.98690
2022,Brandenburg,Couple with children,No,0.97798,187,187,0.95689,0.99907
2022,Brandenburg,Other Combinations,No,0.98992,40,40,0.95856,1.02127
2022,Mecklenburg-Western Pomerania,Single-person household,No,0.99855,147,147,0.99239,1.00472
2022,Mecklenburg-Western Pomerania,Couple without children,No,0.97409,119,119,0.94543,1.00276
2022,Saxony,Single-person household,No,0.98890,373,373,0.97826,0.99955
2022,Saxony,Couple without children,No,0.95728,381,381,0.93694,0.97761
2022,Saxony,Single parent,No,0.99857,101,101,0.99115,1.00598
2022,Saxony,Couple with children,No,0.98649,313,313,0.97367,0.99930
2022,Saxony,Other Combinations,No,0.97995,63,63,0.94505,1.01484
2022,Saxony-Anhalt,Single-person household,No,0.99867,193,193,0.99352,1.00382
2022,Saxony-Anhalt,Couple without children,No,0.99317,192,192,0.98148,1.00485
2022,Saxony-Anhalt,Couple with children,No,0.99718,168,168,0.98914,1.00522
2022,Thuringa,Single-person household,No,0.99553,169,169,0.98544,1.00562
2022,Thuringa,Couple without children,No,0.98621,158,158,0.96797,1.00445
2022,Thuringa,Couple with children,No,0.96251,148,148,0.93181,0.99322
