"hlc0178","year","bula_h","quintil","n","percent","lower_confidence_percent","upper_confidence_percent"
"ja","2018","Thueringen","4","5","0.00867816028513456","-0.000234812827924726","0.0175911333981938"
"ja","2018","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Schleswig-Holstein","2","167","","",""
"nein","2018","Schleswig-Holstein","3","258","","",""
"nein","2018","Schleswig-Holstein","4","360","0.981470935926136","0.967655232191208","0.995286639661065"
"nein","2018","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Hamburg","2","78","1","1","1"
"nein","2018","Hamburg","3","142","","",""
"nein","2018","Hamburg","4","167","","",""
"nein","2018","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Niedersachsen","2","534","0.994018715714465","0.987527247262627","1.0005101841663"
"nein","2018","Niedersachsen","3","679","0.957437380100209","0.942418494069942","0.972456266130475"
"nein","2018","Niedersachsen","4","936","0.975409509981895","0.965597246388522","0.985221773575267"
"nein","2018","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Bremen","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Bremen","2","48","1","1","1"
"nein","2018","Bremen","3","49","1","1","1"
"nein","2018","Bremen","4","69","1","1","1"
"nein","2018","Bremen","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Nordrhein-Westfalen","2","1180","","",""
"nein","2018","Nordrhein-Westfalen","3","1436","","",""
"nein","2018","Nordrhein-Westfalen","4","2007","","",""
"nein","2018","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Hessen","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Hessen","2","283","","",""
"nein","2018","Hessen","3","371","0.979978679215409","0.965986917452017","0.993970440978802"
"nein","2018","Hessen","4","634","0.980143530488244","0.969393942814472","0.990893118162016"
"nein","2018","Hessen","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Rheinland-Pfalz,Saarland","2","334","0.921564509445872","0.89294465497692","0.950184363914824"
"nein","2018","Rheinland-Pfalz,Saarland","3","376","0.985176383024001","0.973041944333986","0.997310821714015"
"nein","2018","Rheinland-Pfalz,Saarland","4","618","0.990504060551671","0.982906782473953","0.99810133862939"
"nein","2018","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Baden-Wuerttemberg","2","387","0.959019105016987","0.939782768835914","0.978255441198059"
"nein","2018","Baden-Wuerttemberg","3","717","0.990007239305295","0.982782131524412","0.997232347086178"
"nein","2018","Baden-Wuerttemberg","4","1153","","",""
"nein","2018","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Bayern","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Bayern","2","607","0.970829978769178","0.957530013861309","0.984129943677047"
"nein","2018","Bayern","3","966","0.951901074401206","0.938769657146334","0.965032491656079"
"nein","2018","Bayern","4","1707","","",""
"nein","2018","Bayern","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Saarland","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Saarland","2","","","",""
"nein","2018","Saarland","3","","","",""
"nein","2018","Saarland","4","","","",""
"nein","2018","Saarland","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Berlin","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Berlin","2","167","","",""
"nein","2018","Berlin","3","237","","",""
"nein","2018","Berlin","4","332","0.998870139984499","0.995288709086714","1.00245157088228"
"nein","2018","Berlin","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Brandenburg","2","193","","",""
"nein","2018","Brandenburg","3","263","","",""
"nein","2018","Brandenburg","4","424","0.984332272653788","0.972662098762454","0.996002446545121"
"nein","2018","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Mecklenburg-Vorpommern","2","142","","",""
"nein","2018","Mecklenburg-Vorpommern","3","182","","",""
"nein","2018","Mecklenburg-Vorpommern","4","220","","",""
"nein","2018","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Sachsen","2","319","0.969709163041572","0.95113323153432","0.988285094548825"
"nein","2018","Sachsen","3","487","0.984002539367246","0.972983162045215","0.995021916689278"
"nein","2018","Sachsen","4","710","0.990255359272698","0.983080087429057","0.99743063111634"
"nein","2018","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Sachsen-Anhalt","2","215","","",""
"nein","2018","Sachsen-Anhalt","3","264","","",""
"nein","2018","Sachsen-Anhalt","4","324","0.974252110725663","0.957163859699279","0.991340361752047"
"nein","2018","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"nein","2018","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"nein","2018","Thueringen","2","230","","",""
"nein","2018","Thueringen","3","249","","",""
"nein","2018","Thueringen","4","411","0.991321839714865","0.982408866601806","1.00023481282792"
"nein","2018","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Schleswig-Holstein","2","","","",""
"ja","2019","Schleswig-Holstein","3","5","0.00652225573157884","-0.00316951511052219","0.0162140265736799"
"ja","2019","Schleswig-Holstein","4","12","","",""
"ja","2019","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Hamburg","2","5","0.00432227496437926","-0.00996407132740505","0.0186086212561636"
"ja","2019","Hamburg","3","2","","",""
"ja","2019","Hamburg","4","9","0.0648628669377874","0.0298436031107793","0.0998821307647955"
"ja","2019","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Niedersachsen","2","","","",""
"ja","2019","Niedersachsen","3","30","0.0679844772538423","0.0466346720646495","0.089334282443035"
"ja","2019","Niedersachsen","4","20","","",""
"ja","2019","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Bremen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Bremen","2","","","",""
"ja","2019","Bremen","3","","","",""
"ja","2019","Bremen","4","","","",""
"ja","2019","Bremen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Nordrhein-Westfalen","2","10","","",""
"ja","2019","Nordrhein-Westfalen","3","41","0.0433827788917054","0.0317789846065048","0.0549865731769059"
"ja","2019","Nordrhein-Westfalen","4","23","","",""
"ja","2019","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Hessen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Hessen","2","","","",""
"ja","2019","Hessen","3","5","0.0150367345677698","0.00172353756991507","0.0283499315656246"
"ja","2019","Hessen","4","9","0.0142846315875887","0.00488344514001527","0.0236858180351622"
"ja","2019","Hessen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Rheinland-Pfalz,Saarland","2","1","","",""
"ja","2019","Rheinland-Pfalz,Saarland","3","8","0.00440315981623168","-0.0022451244762435","0.0110514441087069"
"ja","2019","Rheinland-Pfalz,Saarland","4","8","0.0287079658804039","0.0147271042993154","0.0426888274614924"
"ja","2019","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Baden-Wuerttemberg","2","13","","",""
"ja","2019","Baden-Wuerttemberg","3","7","0.0169391678150255","0.00677342780730886","0.027104907822742"
"ja","2019","Baden-Wuerttemberg","4","41","0.0209659030919242","0.0123814645084623","0.0295503416753861"
"ja","2019","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Bayern","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Bayern","2","1","","",""
"ja","2019","Bayern","3","11","","",""
"ja","2019","Bayern","4","40","0.0237266813179362","0.0165319536241969","0.0309214090116755"
"ja","2019","Bayern","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Saarland","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Saarland","2","","","",""
"ja","2019","Saarland","3","","","",""
"ja","2019","Saarland","4","","","",""
"ja","2019","Saarland","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Berlin","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Berlin","2","4","0.0445792145469639","0.0147595517388548","0.074398877355073"
"ja","2019","Berlin","3","","","",""
"ja","2019","Berlin","4","9","0.0066425670305326","-0.00196649394267006","0.0152516280037353"
"ja","2019","Berlin","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Brandenburg","2","2","","",""
"ja","2019","Brandenburg","3","7","0.0265303267150958","0.00615607568048497","0.0469045777497067"
"ja","2019","Brandenburg","4","5","0.00496290513765987","-0.00129119519892225","0.011217005474242"
"ja","2019","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Mecklenburg-Vorpommern","2","","","",""
"ja","2019","Mecklenburg-Vorpommern","3","1","","",""
"ja","2019","Mecklenburg-Vorpommern","4","5","0.0370020563922914","0.0135085488639759","0.0604955639206068"
"ja","2019","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Sachsen","2","4","0.00161919559904203","-0.00299243416858561","0.00623082536666967"
"ja","2019","Sachsen","3","13","","",""
"ja","2019","Sachsen","4","10","","",""
"ja","2019","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Sachsen-Anhalt","2","","","",""
"ja","2019","Sachsen-Anhalt","3","2","","",""
"ja","2019","Sachsen-Anhalt","4","7","0.00848677367544636","-0.00120692321957767","0.0181804705704704"
"ja","2019","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"ja","2019","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"ja","2019","Thueringen","2","","","",""
"ja","2019","Thueringen","3","8","0.00307940161254792","-0.00368145443805039","0.00984025766314622"
"ja","2019","Thueringen","4","9","0.0216437633865421","0.00725688032943203","0.0360306464436522"
"ja","2019","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Schleswig-Holstein","2","143","","",""
"nein","2019","Schleswig-Holstein","3","260","","",""
"nein","2019","Schleswig-Holstein","4","327","0.987703022562347","0.975971331405626","0.999434713719067"
"nein","2019","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Hamburg","2","76","0.995677725035621","0.981391378743837","1.0099640713274"
"nein","2019","Hamburg","3","86","0.98793126929399","0.965117296507147","1.01074524208083"
"nein","2019","Hamburg","4","181","","",""
"nein","2019","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Niedersachsen","2","462","1","1","1"
"nein","2019","Niedersachsen","3","504","0.932015522746158","0.910665717556965","0.95336532793535"
"nein","2019","Niedersachsen","4","955","0.991145066098784","0.9852646635559","0.997025468641668"
"nein","2019","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Bremen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Bremen","2","45","1","1","1"
"nein","2019","Bremen","3","41","1","1","1"
"nein","2019","Bremen","4","52","1","1","1"
"nein","2019","Bremen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Nordrhein-Westfalen","2","1059","","",""
"nein","2019","Nordrhein-Westfalen","3","1143","","",""
"nein","2019","Nordrhein-Westfalen","4","1915","","",""
"nein","2019","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Hessen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Hessen","2","251","","",""
"nein","2019","Hessen","3","316","0.98496326543223","0.971650068434375","0.998276462430085"
"nein","2019","Hessen","4","603","0.985715368412411","0.976314181964838","0.995116554859985"
"nein","2019","Hessen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Rheinland-Pfalz,Saarland","2","259","","",""
"nein","2019","Rheinland-Pfalz,Saarland","3","373","0.995596840183768","0.988948555891293","1.00224512447624"
"nein","2019","Rheinland-Pfalz,Saarland","4","540","0.971292034119596","0.957311172538508","0.985272895700685"
"nein","2019","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Baden-Wuerttemberg","2","304","0.961124677885817","0.939845966484614","0.982403389287021"
"nein","2019","Baden-Wuerttemberg","3","612","0.983060832184975","0.972895092177258","0.993226572192691"
"nein","2019","Baden-Wuerttemberg","4","1029","","",""
"nein","2019","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Bayern","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Bayern","2","537","0.996200910933712","0.991002505378452","1.00139931648897"
"nein","2019","Bayern","3","854","0.995866197706803","0.991590417387358","1.00014197802625"
"nein","2019","Bayern","4","1679","","",""
"nein","2019","Bayern","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Saarland","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Saarland","2","","","",""
"nein","2019","Saarland","3","","","",""
"nein","2019","Saarland","4","","","",""
"nein","2019","Saarland","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Berlin","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Berlin","2","180","","",""
"nein","2019","Berlin","3","232","","",""
"nein","2019","Berlin","4","333","0.993357432969467","0.984748371996265","1.00196649394267"
"nein","2019","Berlin","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Brandenburg","2","173","","",""
"nein","2019","Brandenburg","3","232","","",""
"nein","2019","Brandenburg","4","480","0.99503709486234","0.988782994525758","1.00129119519892"
"nein","2019","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Mecklenburg-Vorpommern","2","87","1","1","1"
"nein","2019","Mecklenburg-Vorpommern","3","160","","",""
"nein","2019","Mecklenburg-Vorpommern","4","243","","",""
"nein","2019","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Sachsen","2","288","","",""
"nein","2019","Sachsen","3","370","0.978478829330125","0.96394575928858","0.99301189937167"
"nein","2019","Sachsen","4","792","0.994662054565206","0.989619091968157","0.999705017162256"
"nein","2019","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Sachsen-Anhalt","2","201","","",""
"nein","2019","Sachsen-Anhalt","3","216","","",""
"nein","2019","Sachsen-Anhalt","4","337","0.991513226324554","0.98181952942953","1.00120692321958"
"nein","2019","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"nein","2019","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"nein","2019","Thueringen","2","162","","",""
"nein","2019","Thueringen","3","250","","",""
"nein","2019","Thueringen","4","384","0.978356236613458","0.963969353556348","0.992743119670568"
"nein","2019","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Schleswig-Holstein","2","4","0.0273168861860295","0.00259445707608635","0.0520393152959727"
"ja","2020","Schleswig-Holstein","3","4","0.123519789863783","0.0759776736907163","0.17106190603685"
"ja","2020","Schleswig-Holstein","4","5","0.0384475564055672","0.0182752183853833","0.0586198944257511"
"ja","2020","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Hamburg","2","1","","",""
"ja","2020","Hamburg","3","","","",""
"ja","2020","Hamburg","4","","","",""
"ja","2020","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Niedersachsen","2","2","","",""
"ja","2020","Niedersachsen","3","10","","",""
"ja","2020","Niedersachsen","4","12","","",""
"ja","2020","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Bremen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Bremen","2","2","","",""
"ja","2020","Bremen","3","","","",""
"ja","2020","Bremen","4","1","","",""
"ja","2020","Bremen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Nordrhein-Westfalen","2","15","","",""
"ja","2020","Nordrhein-Westfalen","3","16","","",""
"ja","2020","Nordrhein-Westfalen","4","64","0.0324346370963486","0.0249412745231399","0.0399279996695573"
"ja","2020","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Hessen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Hessen","2","","","",""
"ja","2020","Hessen","3","7","0.0060855096033028","-0.00260000830264345","0.0147710275092491"
"ja","2020","Hessen","4","28","","",""
"ja","2020","Hessen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Rheinland-Pfalz,Saarland","2","1","","",""
"ja","2020","Rheinland-Pfalz,Saarland","3","","","",""
"ja","2020","Rheinland-Pfalz,Saarland","4","28","","",""
"ja","2020","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Baden-Wuerttemberg","2","7","0.0031490297776819","-0.00253684350684606","0.00883490306220987"
"ja","2020","Baden-Wuerttemberg","3","9","0.00211789069710317","-0.00161700078843984","0.00585278218264619"
"ja","2020","Baden-Wuerttemberg","4","21","","",""
"ja","2020","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Bayern","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Bayern","2","3","","",""
"ja","2020","Bayern","3","27","","",""
"ja","2020","Bayern","4","46","0.034167280680509","0.0254910076136751","0.0428435537473429"
"ja","2020","Bayern","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Saarland","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Saarland","2","","","",""
"ja","2020","Saarland","3","","","",""
"ja","2020","Saarland","4","","","",""
"ja","2020","Saarland","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Berlin","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Berlin","2","3","","",""
"ja","2020","Berlin","3","1","","",""
"ja","2020","Berlin","4","13","","",""
"ja","2020","Berlin","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Brandenburg","2","","","",""
"ja","2020","Brandenburg","3","6","0.00223682051926112","-0.00419882661643888","0.00867246765496111"
"ja","2020","Brandenburg","4","12","","",""
"ja","2020","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Mecklenburg-Vorpommern","2","","","",""
"ja","2020","Mecklenburg-Vorpommern","3","","","",""
"ja","2020","Mecklenburg-Vorpommern","4","2","","",""
"ja","2020","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Sachsen","2","3","","",""
"ja","2020","Sachsen","3","10","","",""
"ja","2020","Sachsen","4","23","","",""
"ja","2020","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Sachsen-Anhalt","2","","","",""
"ja","2020","Sachsen-Anhalt","3","","","",""
"ja","2020","Sachsen-Anhalt","4","9","0.0210222388290345","0.00486925818062778","0.0371752194774411"
"ja","2020","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"ja","2020","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"ja","2020","Thueringen","2","2","","",""
"ja","2020","Thueringen","3","8","0.0750681989831769","0.0408652524427807","0.109271145523573"
"ja","2020","Thueringen","4","6","0.00844958621724903","-0.000475913270176195","0.0173750857046743"
"ja","2020","Thueringen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Schleswig-Holstein","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Schleswig-Holstein","2","163","","",""
"nein","2020","Schleswig-Holstein","3","180","","",""
"nein","2020","Schleswig-Holstein","4","344","0.961552443594433","0.941380105574249","0.981724781614617"
"nein","2020","Schleswig-Holstein","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Hamburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Hamburg","2","83","0.984547363718008","0.958170202969668","1.01092452446635"
"nein","2020","Hamburg","3","76","1","1","1"
"nein","2020","Hamburg","4","185","","",""
"nein","2020","Hamburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Niedersachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Niedersachsen","2","369","0.993704610996925","0.985656368112814","1.00175285388104"
"nein","2020","Niedersachsen","3","532","0.987213365650109","0.977754651866854","0.996672079433364"
"nein","2020","Niedersachsen","4","924","0.991831357903035","0.986064967818374","0.997597747987695"
"nein","2020","Niedersachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Bremen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Bremen","2","40","0.872790429941492","0.77201879005384","0.973562069829145"
"nein","2020","Bremen","3","45","1","1","1"
"nein","2020","Bremen","4","59","0.981900081547669","0.948167900471739","1.0156322626236"
"nein","2020","Bremen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Nordrhein-Westfalen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Nordrhein-Westfalen","2","1044","","",""
"nein","2020","Nordrhein-Westfalen","3","1005","","",""
"nein","2020","Nordrhein-Westfalen","4","2083","","",""
"nein","2020","Nordrhein-Westfalen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Hessen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Hessen","2","203","","",""
"nein","2020","Hessen","3","301","0.993914490396697","0.985228972490751","1.00260000830264"
"nein","2020","Hessen","4","676","0.944042305117108","0.927064271165381","0.961020339068835"
"nein","2020","Hessen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Rheinland-Pfalz,Saarland","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Rheinland-Pfalz,Saarland","2","249","","",""
"nein","2020","Rheinland-Pfalz,Saarland","3","300","1","1","1"
"nein","2020","Rheinland-Pfalz,Saarland","4","565","0.952762323108373","0.935687457376374","0.969837188840372"
"nein","2020","Rheinland-Pfalz,Saarland","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Baden-Wuerttemberg","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Baden-Wuerttemberg","2","366","0.996850970222318","0.99116509693779","1.00253684350685"
"nein","2020","Baden-Wuerttemberg","3","573","0.997882109302897","0.994147217817354","1.00161700078844"
"nein","2020","Baden-Wuerttemberg","4","1062","","",""
"nein","2020","Baden-Wuerttemberg","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Bayern","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Bayern","2","607","0.997399831882057","0.993358555681265","1.00144110808285"
"nein","2020","Bayern","3","1000","","",""
"nein","2020","Bayern","4","1638","","",""
"nein","2020","Bayern","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Saarland","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Saarland","2","","","",""
"nein","2020","Saarland","3","","","",""
"nein","2020","Saarland","4","","","",""
"nein","2020","Saarland","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Berlin","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Berlin","2","191","","",""
"nein","2020","Berlin","3","235","","",""
"nein","2020","Berlin","4","359","0.956985265585113","0.936367676984971","0.977602854185254"
"nein","2020","Berlin","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Brandenburg","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Brandenburg","2","175","","",""
"nein","2020","Brandenburg","3","201","","",""
"nein","2020","Brandenburg","4","442","0.97829748723375","0.964894221013191","0.991700753454309"
"nein","2020","Brandenburg","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Mecklenburg-Vorpommern","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Mecklenburg-Vorpommern","2","85","1","1","1"
"nein","2020","Mecklenburg-Vorpommern","3","130","","",""
"nein","2020","Mecklenburg-Vorpommern","4","191","","",""
"nein","2020","Mecklenburg-Vorpommern","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Sachsen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Sachsen","2","203","","",""
"nein","2020","Sachsen","3","360","0.992104157499531","0.983085848697736","1.00112246630133"
"nein","2020","Sachsen","4","693","0.968786217381884","0.956048876949115","0.981523557814654"
"nein","2020","Sachsen","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Sachsen-Anhalt","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Sachsen-Anhalt","2","213","","",""
"nein","2020","Sachsen-Anhalt","3","201","","",""
"nein","2020","Sachsen-Anhalt","4","294","","",""
"nein","2020","Sachsen-Anhalt","5 Einkommensstärkstes Quintil","","","",""
"nein","2020","Thueringen","1 Einkommensschwächstes Quintil","","","",""
"nein","2020","Thueringen","2","146","","",""
"nein","2020","Thueringen","3","220","","",""
"nein","2020","Thueringen","4","398","0.991550413782751","0.982624914295326","1.00047591327018"
"nein","2020","Thueringen","5 Einkommensstärkstes Quintil","","","",""
