"year","hhtyp","quintil","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2007","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","16512.85","14704.5","826","15984.04","17041.66"
"2007","(Ehe-)Paar ohne Kind(er)","2","21858.21","19895.5","1324","21459.58","22256.84"
"2007","(Ehe-)Paar ohne Kind(er)","3","26880.16","25124","1554","26169.88","27590.44"
"2007","(Ehe-)Paar ohne Kind(er)","4","35708.52","33583.5","1868","35055.7","36361.34"
"2007","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","58751.65","50527.5","2180","57217.33","60285.97"
"2007","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9433.37","8668.5","745","9053.65","9813.09"
"2007","1-Pers.- Haushalt","2","12813.41","12335","561","12531.82","13095"
"2007","1-Pers.- Haushalt","3","16316.8","16160.5","586","16012.76","16620.84"
"2007","1-Pers.- Haushalt","4","22374.75","21488.5","719","21871.75","22877.75"
"2007","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","36203.88","31122.5","507","33247.2","39160.56"
"2007","Alleinerziehende","1 Einkommensschwächstes Quintil","18210","16170.5","827","17655.76","18764.24"
"2007","Alleinerziehende","2","21809.13","19479","411","20919.85","22698.41"
"2007","Alleinerziehende","3","27132.88","25321","281","25690.33","28575.43"
"2007","Alleinerziehende","4","32049.91","30924","146","30517.42","33582.4"
"2007","Alleinerziehende","5 Einkommensstärkstes Quintil","52227.93","48383","109","48025.43","56430.43"
"2007","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","29246.95","26910.5","2312","28633.94","29859.96"
"2007","Paar mit Kind(ern)","2","36083.24","33123.5","2971","35613.83","36552.65"
"2007","Paar mit Kind(ern)","3","41192.55","39240","3057","40745.01","41640.09"
"2007","Paar mit Kind(ern)","4","52266.98","48062.5","2908","51413.68","53120.28"
"2007","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","80763.94","71302","2099","78728.64","82799.24"
"2007","Sonstige","1 Einkommensschwächstes Quintil","30313.78","25341","186","27842.44","32785.12"
"2007","Sonstige","2","41982.47","35968.5","146","39142.94","44822"
"2007","Sonstige","3","46673.61","46597.5","127","43684.01","49663.21"
"2007","Sonstige","4","42204.09","38233.5","95","39172.94","45235.24"
"2007","Sonstige","5 Einkommensstärkstes Quintil","65770.12","68973","70","60921.38","70618.86"
"2008","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","16918.73","15373.5","786","16306.74","17530.72"
"2008","(Ehe-)Paar ohne Kind(er)","2","21689.83","19716.5","1140","21260.95","22118.71"
"2008","(Ehe-)Paar ohne Kind(er)","3","26903.42","25179.5","1516","26124.63","27682.21"
"2008","(Ehe-)Paar ohne Kind(er)","4","35281.58","33964","1780","34802.09","35761.07"
"2008","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","61780.55","52870","2246","59537.53","64023.57"
"2008","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9751.22","8969","702","9437.17","10065.27"
"2008","1-Pers.- Haushalt","2","13726.83","12868.5","534","13279.16","14174.5"
"2008","1-Pers.- Haushalt","3","16744.34","16365.5","561","16287.54","17201.14"
"2008","1-Pers.- Haushalt","4","21828.83","21580.5","702","21333.49","22324.17"
"2008","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","37609.85","32080.5","498","34086.67","41133.03"
"2008","Alleinerziehende","1 Einkommensschwächstes Quintil","18357.57","17226","731","17827.57","18887.57"
"2008","Alleinerziehende","2","22582.3","20354.5","426","21688.97","23475.63"
"2008","Alleinerziehende","3","27697.76","26877.5","247","26754.29","28641.23"
"2008","Alleinerziehende","4","33398.34","32337.5","213","31224.51","35572.17"
"2008","Alleinerziehende","5 Einkommensstärkstes Quintil","48954.35","46158.5","97","44232.8","53675.9"
"2008","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","30499.82","27818","1935","29852.14","31147.5"
"2008","Paar mit Kind(ern)","2","34974.13","33113.5","2470","34462.89","35485.37"
"2008","Paar mit Kind(ern)","3","41873.99","40170.5","2950","41393.01","42354.97"
"2008","Paar mit Kind(ern)","4","52381.44","48469.5","2739","51614.64","53148.24"
"2008","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","82323.18","72596","2067","80050.15","84596.21"
"2008","Sonstige","1 Einkommensschwächstes Quintil","33357.69","34717.5","130","30824.77","35890.61"
"2008","Sonstige","2","45078.1","39670","106","41732.63","48423.57"
"2008","Sonstige","3","46176.1","48396.5","125","42071.09","50281.11"
"2008","Sonstige","4","52641.72","53093","114","49184.6","56098.84"
"2008","Sonstige","5 Einkommensstärkstes Quintil","62023.07","65057","62","55947.56","68098.58"
"2009","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","17368.92","15604.5","752","16752.95","17984.89"
"2009","(Ehe-)Paar ohne Kind(er)","2","21897.44","20190","1082","21469.08","22325.8"
"2009","(Ehe-)Paar ohne Kind(er)","3","27134.67","25130","1350","26600.84","27668.5"
"2009","(Ehe-)Paar ohne Kind(er)","4","35780.37","33761.5","1724","35192.1","36368.64"
"2009","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","58099.37","50390.5","2192","56437.74","59761"
"2009","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9425.66","8676.5","624","9085.79","9765.53"
"2009","1-Pers.- Haushalt","2","12898.76","12169.5","509","12509.58","13287.94"
"2009","1-Pers.- Haushalt","3","16375.05","15992","526","15988.19","16761.91"
"2009","1-Pers.- Haushalt","4","22893.14","21758.5","712","22027.33","23758.95"
"2009","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","36857.01","30520.5","489","33543.22","40170.8"
"2009","Alleinerziehende","1 Einkommensschwächstes Quintil","18478.25","16347","651","17797.82","19158.68"
"2009","Alleinerziehende","2","25620.77","22619.5","380","23172.22","28069.32"
"2009","Alleinerziehende","3","27003.22","24117","258","24698.17","29308.27"
"2009","Alleinerziehende","4","32692.72","31040.5","193","31336.53","34048.91"
"2009","Alleinerziehende","5 Einkommensstärkstes Quintil","48541.92","44509.5","107","44266.65","52817.19"
"2009","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","29085.1","27253.5","1653","28452.92","29717.28"
"2009","Paar mit Kind(ern)","2","37902.06","35008.5","2236","36755.91","39048.21"
"2009","Paar mit Kind(ern)","3","42127.87","40471","2647","41578.22","42677.52"
"2009","Paar mit Kind(ern)","4","51524.61","49469.5","2639","50925.93","52123.29"
"2009","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","78066.74","67256","2053","76066.5","80066.98"
"2009","Sonstige","1 Einkommensschwächstes Quintil","28188.15","21626.5","98","24206.56","32169.74"
"2009","Sonstige","2","38439.71","26872.5","101","34823.82","42055.6"
"2009","Sonstige","3","47571.11","42850","93","44027.2","51115.02"
"2009","Sonstige","4","53080.39","53903.5","85","49842.73","56318.05"
"2009","Sonstige","5 Einkommensstärkstes Quintil","69199.43","75942","67","63959.45","74439.41"
"2010","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","17235.18","15264","562","16516.63","17953.73"
"2010","(Ehe-)Paar ohne Kind(er)","2","21327.9","19515","960","20898.5","21757.3"
"2010","(Ehe-)Paar ohne Kind(er)","3","26550.1","25140","1320","25933.82","27166.38"
"2010","(Ehe-)Paar ohne Kind(er)","4","34901.92","33986","1678","34433.68","35370.16"
"2010","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","57822.84","49723","2224","56502.58","59143.1"
"2010","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9074.17","8594.5","535","8739.1","9409.24"
"2010","1-Pers.- Haushalt","2","13203.62","12531","485","12817.01","13590.23"
"2010","1-Pers.- Haushalt","3","16000.51","15508","490","15591.37","16409.65"
"2010","1-Pers.- Haushalt","4","22206.46","21610.5","676","21694.82","22718.1"
"2010","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","35243.44","30512","525","32226.76","38260.12"
"2010","Alleinerziehende","1 Einkommensschwächstes Quintil","18404.02","17391","1980","18065.13","18742.91"
"2010","Alleinerziehende","2","22458.37","20863.5","1338","22066.21","22850.53"
"2010","Alleinerziehende","3","28143.43","26346","667","27232.36","29054.5"
"2010","Alleinerziehende","4","37849.08","32756.5","522","36540.2","39157.96"
"2010","Alleinerziehende","5 Einkommensstärkstes Quintil","48122.47","42909.5","240","45471.18","50773.76"
"2010","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","28833.72","26283.5","4872","28437.92","29229.52"
"2010","Paar mit Kind(ern)","2","35178.3","32709","5446","34876.04","35480.56"
"2010","Paar mit Kind(ern)","3","42623.68","39661.5","4625","42200.81","43046.55"
"2010","Paar mit Kind(ern)","4","51175.2","48227","4317","50666.18","51684.22"
"2010","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","77128.21","68292","3407","75790.04","78466.38"
"2010","Sonstige","1 Einkommensschwächstes Quintil","26451.27","23939.5","184","24294.66","28607.88"
"2010","Sonstige","2","38713.43","38815","130","35847.8","41579.06"
"2010","Sonstige","3","52282.5","54694","119","49039.07","55525.93"
"2010","Sonstige","4","46183.16","44307","112","42157.48","50208.84"
"2010","Sonstige","5 Einkommensstärkstes Quintil","79521.43","78122.5","54","70653.73","88389.13"
"2011","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","18341.59","15528.5","824","17583.39","19099.79"
"2011","(Ehe-)Paar ohne Kind(er)","2","22295.52","19562.5","1206","21691.48","22899.56"
"2011","(Ehe-)Paar ohne Kind(er)","3","27806.29","25509","1706","27319.36","28293.22"
"2011","(Ehe-)Paar ohne Kind(er)","4","34993.24","33991.5","2162","34499.49","35486.99"
"2011","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","57973.52","51174","2850","56704.2","59242.84"
"2011","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9475.99","8778.5","757","9141.59","9810.39"
"2011","1-Pers.- Haushalt","2","13189.89","12227","657","12732.07","13647.71"
"2011","1-Pers.- Haushalt","3","16161.27","15730.5","653","15737.52","16585.02"
"2011","1-Pers.- Haushalt","4","21769.85","21272","831","21222.07","22317.63"
"2011","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","36067.04","30947","653","33911.49","38222.59"
"2011","Alleinerziehende","1 Einkommensschwächstes Quintil","19548.94","17234.5","2285","19221.88","19876"
"2011","Alleinerziehende","2","21702.82","20496.5","1625","21362.33","22043.31"
"2011","Alleinerziehende","3","29217.17","26970","942","28569.87","29864.47"
"2011","Alleinerziehende","4","36281.66","33975.5","698","35425.14","37138.18"
"2011","Alleinerziehende","5 Einkommensstärkstes Quintil","50602.31","46783","316","48447.09","52757.53"
"2011","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","31352.61","28202.5","4460","30835.08","31870.14"
"2011","Paar mit Kind(ern)","2","37306.46","34311","5596","36886.44","37726.48"
"2011","Paar mit Kind(ern)","3","42143.32","39268.5","5294","41778.03","42508.61"
"2011","Paar mit Kind(ern)","4","52975.61","49921.5","5482","52547.27","53403.95"
"2011","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","78142.26","68733.5","4222","76844.68","79439.84"
"2011","Sonstige","1 Einkommensschwächstes Quintil","37406.43","34008","251","34932.26","39880.6"
"2011","Sonstige","2","34781","31429","185","32127.16","37434.84"
"2011","Sonstige","3","46744.78","44214","150","44130.04","49359.52"
"2011","Sonstige","4","48793.18","44744","123","46133.1","51453.26"
"2011","Sonstige","5 Einkommensstärkstes Quintil","67392.06","59929.5","73","61546.9","73237.22"
"2012","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","16680.94","15592","726","16140.75","17221.13"
"2012","(Ehe-)Paar ohne Kind(er)","2","21494.31","19829.5","1134","20772.43","22216.19"
"2012","(Ehe-)Paar ohne Kind(er)","3","27044.32","25057","1748","26358.85","27729.79"
"2012","(Ehe-)Paar ohne Kind(er)","4","34346.52","33311","2248","33955.36","34737.68"
"2012","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","58411.18","50926.5","3044","56686.08","60136.28"
"2012","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9440.7","8744.5","757","9088.04","9793.36"
"2012","1-Pers.- Haushalt","2","12670.31","11961.5","625","12241.12","13099.5"
"2012","1-Pers.- Haushalt","3","15973.43","15350","682","15594.43","16352.43"
"2012","1-Pers.- Haushalt","4","21496.18","21074.5","902","21094.15","21898.21"
"2012","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","34892.41","30671","716","32299.58","37485.24"
"2012","Alleinerziehende","1 Einkommensschwächstes Quintil","20165.46","17747.5","1912","19839.4","20491.52"
"2012","Alleinerziehende","2","22343.66","20786","1708","22006.07","22681.25"
"2012","Alleinerziehende","3","27962.54","26808.5","878","27337.76","28587.32"
"2012","Alleinerziehende","4","36507.8","33909","732","35480.9","37534.7"
"2012","Alleinerziehende","5 Einkommensstärkstes Quintil","48322.52","43674.5","363","45940.96","50704.08"
"2012","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","30296.52","28121.5","3504","29856.93","30736.11"
"2012","Paar mit Kind(ern)","2","36694.54","33212","4948","36338.47","37050.61"
"2012","Paar mit Kind(ern)","3","41092.57","38787.5","5377","40750.92","41434.22"
"2012","Paar mit Kind(ern)","4","53189.18","48944","5297","52444.29","53934.07"
"2012","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","77994.46","69680","4338","76572.44","79416.48"
"2012","Sonstige","1 Einkommensschwächstes Quintil","35538.72","27238.5","238","33161.5","37915.94"
"2012","Sonstige","2","41565.83","32966","156","38024.35","45107.31"
"2012","Sonstige","3","42654.37","42954","157","39620.23","45688.51"
"2012","Sonstige","4","54546.18","49831.5","142","51487.86","57604.5"
"2012","Sonstige","5 Einkommensstärkstes Quintil","72534.65","63495.5","73","63719.52","81349.78"
"2013","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","16712.82","15346","828","16179.48","17246.16"
"2013","(Ehe-)Paar ohne Kind(er)","2","21713.2","19830","1112","21190.46","22235.94"
"2013","(Ehe-)Paar ohne Kind(er)","3","26583.48","25329.5","1760","26203.41","26963.55"
"2013","(Ehe-)Paar ohne Kind(er)","4","35653.78","34196.5","2420","35260","36047.56"
"2013","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","58819.22","51080","3158","57460.43","60178.01"
"2013","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9531.13","8798","810","9223.09","9839.17"
"2013","1-Pers.- Haushalt","2","12865.73","12342.5","625","12535.12","13196.34"
"2013","1-Pers.- Haushalt","3","16370.55","15626.5","686","15971.56","16769.54"
"2013","1-Pers.- Haushalt","4","22007.49","21239","903","21588.29","22426.69"
"2013","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","34467.01","30374","819","32510.7","36423.32"
"2013","Alleinerziehende","1 Einkommensschwächstes Quintil","18111.71","17200.5","1969","17754.48","18468.94"
"2013","Alleinerziehende","2","22534.3","21100","1774","22202.86","22865.74"
"2013","Alleinerziehende","3","29605.83","26798.5","981","29035.19","30176.47"
"2013","Alleinerziehende","4","36430.73","33720","707","35337.97","37523.49"
"2013","Alleinerziehende","5 Einkommensstärkstes Quintil","49785.75","47810","371","47623.8","51947.7"
"2013","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","30302.39","27321","4549","29924.48","30680.3"
"2013","Paar mit Kind(ern)","2","36198.38","33396","5691","35893.79","36502.97"
"2013","Paar mit Kind(ern)","3","42930.28","39907","5602","42410.04","43450.52"
"2013","Paar mit Kind(ern)","4","51985.57","48649.5","6178","51572.97","52398.17"
"2013","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","80788.35","69969.5","4901","79267.41","82309.29"
"2013","Sonstige","1 Einkommensschwächstes Quintil","28535.24","27978","625","27412.7","29657.78"
"2013","Sonstige","2","35965.63","33092.5","417","34366.07","37565.19"
"2013","Sonstige","3","44032.36","38865.5","317","41438.88","46625.84"
"2013","Sonstige","4","50506.37","46303","350","47876.29","53136.45"
"2013","Sonstige","5 Einkommensstärkstes Quintil","65881.78","67632","111","61319.81","70443.75"
"2014","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","18289.76","16227.5","702","17588.75","18990.77"
"2014","(Ehe-)Paar ohne Kind(er)","2","21026.54","20091.5","976","20617.92","21435.16"
"2014","(Ehe-)Paar ohne Kind(er)","3","27551.95","25014","1550","27052.94","28050.96"
"2014","(Ehe-)Paar ohne Kind(er)","4","33969.92","32852","2340","33573.46","34366.38"
"2014","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","59409.72","51493.5","3158","57760.7","61058.74"
"2014","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","10106.73","9114","702","9512.08","10701.38"
"2014","1-Pers.- Haushalt","2","13208.85","12273","577","12828.57","13589.13"
"2014","1-Pers.- Haushalt","3","15871.69","15611","630","15527.49","16215.89"
"2014","1-Pers.- Haushalt","4","21535.57","21072.5","855","21154.45","21916.69"
"2014","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","35863.72","31363","802","33526.23","38201.21"
"2014","Alleinerziehende","1 Einkommensschwächstes Quintil","19080.84","16900","1481","18670.52","19491.16"
"2014","Alleinerziehende","2","22197.53","20392","1421","21806.66","22588.4"
"2014","Alleinerziehende","3","27681.85","25836","855","27079.62","28284.08"
"2014","Alleinerziehende","4","35801.51","33547","623","34930","36673.02"
"2014","Alleinerziehende","5 Einkommensstärkstes Quintil","52769.01","46798","308","49772.63","55765.39"
"2014","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","30010.1","27751","3172","29549.34","30470.86"
"2014","Paar mit Kind(ern)","2","35821.43","33267.5","4607","35463.48","36179.38"
"2014","Paar mit Kind(ern)","3","43532.96","39805.5","4931","43148.54","43917.38"
"2014","Paar mit Kind(ern)","4","50868.75","48575.5","5528","50430.6","51306.9"
"2014","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","79039.58","69223.5","4868","77702.77","80376.39"
"2014","Sonstige","1 Einkommensschwächstes Quintil","33960.41","31447","484","32536.87","35383.95"
"2014","Sonstige","2","37694.55","32457.5","264","34139.29","41249.81"
"2014","Sonstige","3","43353.08","41370","276","41401.85","45304.31"
"2014","Sonstige","4","52800.52","49845","291","48396.4","57204.64"
"2014","Sonstige","5 Einkommensstärkstes Quintil","66899.78","58493","106","61494.94","72304.62"
"2015","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","18845.29","16357.5","672","18215.12","19475.46"
"2015","(Ehe-)Paar ohne Kind(er)","2","21672.6","20353.5","888","21181.77","22163.43"
"2015","(Ehe-)Paar ohne Kind(er)","3","26721.07","24466.5","1584","26282.25","27159.89"
"2015","(Ehe-)Paar ohne Kind(er)","4","34228.73","32560.5","2234","33821.26","34636.2"
"2015","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","57839.35","51257","3372","56535.81","59142.89"
"2015","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","10109.99","9130.5","701","9748.99","10470.99"
"2015","1-Pers.- Haushalt","2","12836.66","12163.5","545","12440.96","13232.36"
"2015","1-Pers.- Haushalt","3","15689.14","15464.5","647","15368.33","16009.95"
"2015","1-Pers.- Haushalt","4","21054","20672","900","20622.63","21485.37"
"2015","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","35515.4","31083","834","33179.85","37850.95"
"2015","Alleinerziehende","1 Einkommensschwächstes Quintil","18850.15","17815.5","1303","18380.49","19319.81"
"2015","Alleinerziehende","2","22966.6","21582","1374","22539.77","23393.43"
"2015","Alleinerziehende","3","27768.41","26214","774","27107.41","28429.41"
"2015","Alleinerziehende","4","32943.73","32291","629","32095.55","33791.91"
"2015","Alleinerziehende","5 Einkommensstärkstes Quintil","54339.39","46182.5","348","51002.54","57676.24"
"2015","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","32455.7","29514","3417","31938.22","32973.18"
"2015","Paar mit Kind(ern)","2","34498.58","32271","4131","34112.85","34884.31"
"2015","Paar mit Kind(ern)","3","41664.14","39318","4697","41300.89","42027.39"
"2015","Paar mit Kind(ern)","4","51476.32","48278","5501","51012.97","51939.67"
"2015","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","76365.07","69294","5037","75431.98","77298.16"
"2015","Sonstige","1 Einkommensschwächstes Quintil","31553.79","28455.5","474","30241.13","32866.45"
"2015","Sonstige","2","35867.41","32961","279","34176.98","37557.84"
"2015","Sonstige","3","44711.35","43056.5","276","42732.16","46690.54"
"2015","Sonstige","4","49267.45","46877.5","284","47481.69","51053.21"
"2015","Sonstige","5 Einkommensstärkstes Quintil","66085.04","63203.5","149","59139.95","73030.13"
"2016","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","19470.99","17628.5","498","18485.94","20456.04"
"2016","(Ehe-)Paar ohne Kind(er)","2","22316.6","19929.5","740","21646.76","22986.44"
"2016","(Ehe-)Paar ohne Kind(er)","3","27625.54","24975.5","1396","26352","28899.08"
"2016","(Ehe-)Paar ohne Kind(er)","4","34865.27","33204","2226","34426.17","35304.37"
"2016","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","58544.9","51157.5","3334","57022.82","60066.98"
"2016","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","9808.04","9023.5","589","9404.61","10211.47"
"2016","1-Pers.- Haushalt","2","12878.02","11953.5","485","12439.7","13316.34"
"2016","1-Pers.- Haushalt","3","15957.24","15631","600","15613.23","16301.25"
"2016","1-Pers.- Haushalt","4","21781.57","21010","914","21157.65","22405.49"
"2016","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","36746.9","31149","800","34236.76","39257.04"
"2016","Alleinerziehende","1 Einkommensschwächstes Quintil","19754.14","17771","1057","19220.95","20287.33"
"2016","Alleinerziehende","2","23205.63","20670","1166","22531.94","23879.32"
"2016","Alleinerziehende","3","28365.4","25457","732","27656.4","29074.4"
"2016","Alleinerziehende","4","35819.48","33524","665","34691.55","36947.41"
"2016","Alleinerziehende","5 Einkommensstärkstes Quintil","59766.12","48787","309","55573.05","63959.19"
"2016","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","29735.06","27195.5","2466","29136.59","30333.53"
"2016","Paar mit Kind(ern)","2","36236.41","33086.5","3575","35769.95","36702.87"
"2016","Paar mit Kind(ern)","3","42658.23","40938.5","3871","42251.83","43064.63"
"2016","Paar mit Kind(ern)","4","51528.54","48400.5","5272","50851.95","52205.13"
"2016","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","77547.4","69527","4975","76385.54","78709.26"
"2016","Sonstige","1 Einkommensschwächstes Quintil","33122.93","30332","387","31652.76","34593.1"
"2016","Sonstige","2","38425.48","35841","217","36243.29","40607.67"
"2016","Sonstige","3","44472.9","42558.5","208","42093.26","46852.54"
"2016","Sonstige","4","51009.32","47277.5","187","48284.13","53734.51"
"2016","Sonstige","5 Einkommensstärkstes Quintil","72740.5","67191.5","121","67360.25","78120.75"
"2017","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","18128.77","15342","568","17314.64","18942.9"
"2017","(Ehe-)Paar ohne Kind(er)","2","22581.94","21109.5","712","21972.94","23190.94"
"2017","(Ehe-)Paar ohne Kind(er)","3","27654.11","25674","1474","27156.6","28151.62"
"2017","(Ehe-)Paar ohne Kind(er)","4","34861.61","33113","2372","34399.43","35323.79"
"2017","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","59595.74","51731.5","4188","58426.57","60764.91"
"2017","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","10278.36","9530","835","9957.99","10598.73"
"2017","1-Pers.- Haushalt","2","12983.22","12316.5","560","12495.51","13470.93"
"2017","1-Pers.- Haushalt","3","16265.15","15696.5","611","15823.52","16706.78"
"2017","1-Pers.- Haushalt","4","21476","20630","1090","20905.65","22046.35"
"2017","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","35614.24","30736","1016","33697.94","37530.54"
"2017","Alleinerziehende","1 Einkommensschwächstes Quintil","20512.65","18414","1397","19965.94","21059.36"
"2017","Alleinerziehende","2","23207.34","21271","1103","22651.14","23763.54"
"2017","Alleinerziehende","3","28748.76","25910.5","798","27780.58","29716.94"
"2017","Alleinerziehende","4","37038.9","34400.5","703","35986.62","38091.18"
"2017","Alleinerziehende","5 Einkommensstärkstes Quintil","56732.81","48473.5","452","53694.13","59771.49"
"2017","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","30247.7","27517","5511","29861.22","30634.18"
"2017","Paar mit Kind(ern)","2","36351.82","33974","3547","35866.68","36836.96"
"2017","Paar mit Kind(ern)","3","42403.59","39886","4286","41951.76","42855.42"
"2017","Paar mit Kind(ern)","4","52608.05","49191","5694","52186.47","53029.63"
"2017","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","79203.13","69567","5991","77740.02","80666.24"
"2017","Sonstige","1 Einkommensschwächstes Quintil","36405.39","30553","735","34994.93","37815.85"
"2017","Sonstige","2","39084.58","33500","326","36351.26","41817.9"
"2017","Sonstige","3","42600.24","37982.5","166","39470.64","45729.84"
"2017","Sonstige","4","56549.35","54381.5","318","54380.74","58717.96"
"2017","Sonstige","5 Einkommensstärkstes Quintil","67340.96","63657.5","194","63335.67","71346.25"
"2018","(Ehe-)Paar ohne Kind(er)","1 Einkommensschwächstes Quintil","17750.66","15622","630","17056.25","18445.07"
"2018","(Ehe-)Paar ohne Kind(er)","2","22198","20679.5","594","21580.53","22815.47"
"2018","(Ehe-)Paar ohne Kind(er)","3","26697.3","25630","1373","26281.44","27113.16"
"2018","(Ehe-)Paar ohne Kind(er)","4","33966.2","32678","2346","33244.98","34687.42"
"2018","(Ehe-)Paar ohne Kind(er)","5 Einkommensstärkstes Quintil","58250.22","51510","4294","57127.62","59372.82"
"2018","1-Pers.- Haushalt","1 Einkommensschwächstes Quintil","10119.42","9517.5","892","9780.54","10458.3"
"2018","1-Pers.- Haushalt","2","13009.1","11977","631","12595.75","13422.45"
"2018","1-Pers.- Haushalt","3","16315.23","15732.5","661","15869.94","16760.52"
"2018","1-Pers.- Haushalt","4","20816.18","20623","1133","20436.64","21195.72"
"2018","1-Pers.- Haushalt","5 Einkommensstärkstes Quintil","36394.28","30859","1136","34044.91","38743.65"
"2018","Alleinerziehende","1 Einkommensschwächstes Quintil","19395.51","17579.5","1481","18872.59","19918.43"
"2018","Alleinerziehende","2","22787.42","21723.5","1077","22228.48","23346.36"
"2018","Alleinerziehende","3","28005.76","25696.5","779","27272.63","28738.89"
"2018","Alleinerziehende","4","36287.72","34490","847","35487.33","37088.11"
"2018","Alleinerziehende","5 Einkommensstärkstes Quintil","76101.21","46971","429","69106.61","83095.81"
"2018","Paar mit Kind(ern)","1 Einkommensschwächstes Quintil","32847.51","27948","6947","32351.61","33343.41"
"2018","Paar mit Kind(ern)","2","36048.37","33215","3580","35506.94","36589.8"
"2018","Paar mit Kind(ern)","3","43584.33","41418","3972","43025.68","44142.98"
"2018","Paar mit Kind(ern)","4","52124.85","49475","5772","51480.79","52768.91"
"2018","Paar mit Kind(ern)","5 Einkommensstärkstes Quintil","76270.56","67722.5","6005","75174.61","77366.51"
"2018","Sonstige","1 Einkommensschwächstes Quintil","28789.61","22394.5","892","27634.16","29945.06"
"2018","Sonstige","2","43309.27","42732","281","40665.99","45952.55"
"2018","Sonstige","3","45921.61","39217.5","248","43298.39","48544.83"
"2018","Sonstige","4","55353.27","55231","268","51814.28","58892.26"
"2018","Sonstige","5 Einkommensstärkstes Quintil","67799.69","62302.5","218","63484.05","72115.33"
