"year","quintil","sampreg","mean","median","n","percentile_10","percentile_25","percentile_75","percentile_90","percentile_99","lower_confidence_mean","upper_confidence_mean","minimum","maximum","lower_confidence_median","upper_confidence_median"
"2014","4","Westdeutschland","39620.96","36928.5","7783","20380","27623","48597","60589","96052","39203.08","40038.84","1200","242008","41565","42345"
"2014","5 Einkommensstärkstes Quintil","Ostdeutschland","54192.38","50548.5","1087","31234","40620","61037","77646","118499","52595.23","55789.53","13057","309411","54848","56909"
"2014","5 Einkommensstärkstes Quintil","Westdeutschland","63286.94","54249.5","8155","30578","41593","73437","98617","220142","62204.55","64369.33","154","1341196","61581","63025"
"2015","1 Einkommensschwächstes Quintil","Ostdeutschland","18214.33","15329.5","1407","7720","9591","22864","32749","62985","17537.75","18890.91","0","110489","18705","19601"
"2015","1 Einkommensschwächstes Quintil","Westdeutschland","22928.08","19424.5","5160","8021","11040","30603","43051","77130","22517.35","23338.81","17","174247","22806","23954"
"2015","2","Ostdeutschland","23253.35","20804","1530","11684","14536","28750","37668","54507","22731.01","23775.69","1712","67659","23916","25059"
"2015","2","Westdeutschland","26096.69","23646","5687","11337","16338","32918","43999","65456","25739.83","26453.55","0","130721","27857","28660"
"2015","3","Ostdeutschland","27385.39","24968.5","1786","14539","18621","33685","44623","60850","26832.21","27938.57","4165","72794","28347","30276"
"2015","3","Westdeutschland","32508.9","30666.5","6192","15577","21540","40627","52502","79006","32137.78","32880.02","0","119323","34558","35421"
"2015","4","Ostdeutschland","35772.45","34232.5","1823","19176","25972","44183","54480","72996","35131.2","36413.7","4884","101922","36949","38583"
"2015","4","Westdeutschland","39421.85","36716.5","7725","19745","26793","48331","61821","94076","38995.29","39848.41","172","251849","42247","43334"
"2015","5 Einkommensstärkstes Quintil","Ostdeutschland","53725.43","48574.5","1177","30366","39250","63011","83545","138403","52425.2","55025.66","4260","181668","52479","55264"
"2015","5 Einkommensstärkstes Quintil","Westdeutschland","61924.95","55448","8563","30127","41714","73675","94476","189995","61089.62","62760.28","0","1094611","61196","62436"
"2016","1 Einkommensschwächstes Quintil","Ostdeutschland","18347","15872","1202","7200","9432","24914","32601","61077","17648.42","19045.58","21","78430","18377","20107"
"2016","1 Einkommensschwächstes Quintil","Westdeutschland","22050.98","18913.5","3795","8186","11376","29321","40564","67485","21565.9","22536.06","0","148129","22413","23358"
"2016","2","Ostdeutschland","23803.77","21152.5","1325","11726","15063","29486","38699","60659","23032.87","24574.67","1500","179851","23178","25027"
"2016","2","Westdeutschland","27534.6","24820.5","4858","11531","16219","34942","46385","85300","27098.26","27970.94","0","122129","29528","30282"
"2016","3","Ostdeutschland","28499.48","25098.5","1563","14713","18863","35467","47884","66932","27828.82","29170.14","3012","155784","28859","30654"
"2016","3","Westdeutschland","32904.18","30046","5244","15419","21504","41275","51062","77794","32392.24","33416.12","490","613854","34553","35550"
"2016","4","Ostdeutschland","36231.68","34216","1849","20144","26177","43556","53230","68536","34951.89","37511.47","7049","571228","36095","37342"
"2016","4","Westdeutschland","40354.78","37712.5","7415","20458","27435","49314","60905","111633","39860.09","40849.47","14","304461","42508","43448"
"2016","5 Einkommensstärkstes Quintil","Ostdeutschland","57628.85","50066","1216","32495","41080","65367","89860","158110","55849.31","59408.39","9178","304605","53791","55930"
"2016","5 Einkommensstärkstes Quintil","Westdeutschland","62882.64","55651.5","8323","30331","42096","73092","95411","208205","61897.43","63867.85","122","1368040","61642","62860"
"2017","1 Einkommensschwächstes Quintil","Ostdeutschland","19277.68","15601","1882","6986","9778","25528","33551","73788","18695.48","19859.88","0","96077","19706","20803"
"2017","1 Einkommensschwächstes Quintil","Westdeutschland","22263.03","17769.5","7164","8032","11160","28679","41252","80453","21911","22615.06","0","195253","21441","22210"
"2017","2","Ostdeutschland","23218.77","20891.5","1403","10978","13800","29062","37922","61861","22550.09","23887.45","360","68314","25108","27032"
"2017","2","Westdeutschland","28222.32","25175.5","4845","11953","17048","36077","46587","82856","27760.56","28684.08","0","168738","28011","28997"
"2017","3","Ostdeutschland","28634.85","25939","1626","15319","19233","35765","43717","75940","28002.18","29267.52","3386","91691","28163","30273"
"2017","3","Westdeutschland","32826.87","29614","5709","15539","21549","41620","53164","84712","32381.72","33272.02","0","242929","35126","35907"
"2017","4","Ostdeutschland","35979.18","34006","2113","19490","26103","44390","55195","73221","35376.74","36581.62","1800","95986","36469","38023"
"2017","4","Westdeutschland","40985.56","38412.5","8064","19815","27466","50477","64049","101208","40564.55","41406.57","1443","249269","42888","43942"
"2017","5 Einkommensstärkstes Quintil","Ostdeutschland","56144.34","50214","1625","29182","40637","67778","86739","147867","54827.18","57461.5","5475","302037","53020","55921"
"2017","5 Einkommensstärkstes Quintil","Westdeutschland","63531.05","55406","10216","30363","42063","73551","97629","225829","62495.81","64566.29","555","947279","60793","61993"
"2018","1 Einkommensschwächstes Quintil","Ostdeutschland","17854.33","14696","2151","7746","9842","23279","36441","45529","17335.33","18373.33","0","69324","17991","19424"
"2018","1 Einkommensschwächstes Quintil","Westdeutschland","22420.86","17524","8691","7717","10525","27643","39762","77219","21996.46","22845.26","0","676897","20621","21348"
"2018","2","Ostdeutschland","22914.29","21378.5","1290","11049","13454","29499","37494","60587","22242.31","23586.27","253","89401","23892","25691"
"2018","2","Westdeutschland","26711.51","24106","4873","11123","15135","34059","45389","76146","26221.74","27201.28","0","147263","28057","28856"
"2018","3","Ostdeutschland","28644.16","26064","1591","15234","18187","37071","45801","69564","27981.24","29307.08","0","78419","28458","30143"
"2018","3","Westdeutschland","33227.3","29440","5442","14939","21046","42102","53760","83184","32723.32","33731.28","0","320768","34247","35215"
"2018","4","Ostdeutschland","35806.14","34246.5","2270","19264","25528","44762","53718","66730","35210.48","36401.8","1304","117286","36679","38214"
"2018","4","Westdeutschland","40527.1","37929.5","8096","20042","27609","50756","62336","97381","39949.93","41104.27","0","666094","42540","43500"
"2018","5 Einkommensstärkstes Quintil","Ostdeutschland","54865.28","50275","1671","28951","39132","64424","84378","139287","53431.78","56298.78","298","459407","53301","55371"
"2018","5 Einkommensstärkstes Quintil","Westdeutschland","62744.15","55167","10411","30072","41337","73489","97152","192958","61854.75","63633.55","0","1100099","60501","61551"
"2019","1 Einkommensschwächstes Quintil","Ostdeutschland","18545.72","14710.5","1803","7557","9957","24180","35662","63604","17960.3","19131.14","0","76176","20107","21600"
"2019","1 Einkommensschwächstes Quintil","Westdeutschland","22996.34","18611.5","7342","7992","11208","29435","44150","85294","22514.26","23478.42","0","695995","22896","23577"
"2019","2","Ostdeutschland","23921.29","20964","1134","11072","13685","29723","39115","68054","21350.11","26492.47","0","722158","25473","27716"
"2019","2","Westdeutschland","27662.4","24996","4620","11475","16047","36258","47490","71060","27127.62","28197.18","0","323029","28332","29102"
"2019","3","Ostdeutschland","30340.64","27330.5","1408","14821","19965","37400","48561","77560","29483.72","31197.56","4080","185948","30183","32115"
"2019","3","Westdeutschland","33748.27","30624.5","4802","15248","21470","42667","56293","83197","33131.36","34365.18","0","313296","34646","35593"
"2019","4","Ostdeutschland","37013.7","35458","2426","19603","26744","44368","55750","83120","36183.53","37843.87","14","274013","38558","40448"
"2019","4","Westdeutschland","41395.13","38612.5","7773","20461","27530","50618","63720","108503","40770.14","42020.12","0","451811","43412","44584"
"2019","5 Einkommensstärkstes Quintil","Ostdeutschland","57046.37","51466.5","2589","29275","41518","65901","87165","164561","54156.33","59936.41","6419","886109","59812","63356"
"2019","5 Einkommensstärkstes Quintil","Westdeutschland","66103.2","57843.5","13520","30654","42592","75888","101759","246264","63041.78","69164.62","0","8069272","67696","68871"
"2020","1 Einkommensschwächstes Quintil","Ostdeutschland","19794","15691","1634","7680","9585","26400","38931","69202","19025.25","20562.75","0","229284","20906","22851"
"2020","1 Einkommensschwächstes Quintil","Westdeutschland","23110.51","18699.5","6013","7768","10495","30339","39508","107005","22730.82","23490.2","0","227480","22285","23192"
"2020","2","Ostdeutschland","24985.73","20525","1082","10765","13035","32290","48040","64321","24182.01","25789.45","274","83992","25326","27430"
"2020","2","Westdeutschland","28873.1","25463","5354","11614","15973","36560","51854","88261","28412.64","29333.56","0","205950","27328","28276"
"2020","3","Ostdeutschland","29878.09","26147","1272","14552","18259","37111","53251","66201","28624.41","31131.77","0","237695","28387","30484"
"2020","3","Westdeutschland","32732.25","29857","4973","15332","21416","41354","51742","87294","32132.85","33331.65","0","442139","31663","32579"
"2020","4","Ostdeutschland","37769.67","35450.5","2238","19534","26587","45225","57540","95918","36859.49","38679.85","3341","276010","37280","39162"
"2020","4","Westdeutschland","43173.34","40129.5","8218","20496","28400","54172","66827","110846","42584.44","43762.24","0","654878","41740","42736"
"2020","5 Einkommensstärkstes Quintil","Ostdeutschland","55980.1","51784.5","2568","29207","39982","63987","84259","157052","52568.04","59392.16","143","1795335","57708","60382"
"2020","5 Einkommensstärkstes Quintil","Westdeutschland","67326.8","58289","13198","31771","43136","75779","101712","230060","63860.35","70793.25","0","8634301","64957","66223"
