,Unnamed: 0,year,quintil_oecd,sampreg,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
333,333,1997,3rd Quintile,West,Comp. time,0.41772,269,4554,0.3819,0.45
334,334,1997,3rd Quintile,West,Some of both,0.20841,136,4554,0.17796,0.23556
335,335,1997,3rd Quintile,West,Paid,0.22765,152,4554,0.20313,0.25351
336,336,1997,3rd Quintile,West,Not compensated,0.14621,77,4554,0.11773,0.17554
337,337,1997,3rd Quintile,East,Comp. time,0.46159,161,4554,0.43054,0.50114
338,338,1997,3rd Quintile,East,Some of both,0.24268,90,4554,0.20753,0.27761
339,339,1997,3rd Quintile,East,Paid,0.15095,53,4554,0.12267,0.1806
340,340,1997,3rd Quintile,East,Not compensated,0.14479,53,4554,0.12416,0.17056
341,341,1997,4th Quintile,West,Comp. time,0.47983,409,4554,0.44778,0.51563
342,342,1997,4th Quintile,West,Some of both,0.20875,185,4554,0.18665,0.23464
343,343,1997,4th Quintile,West,Paid,0.17231,170,4554,0.15327,0.1959
344,344,1997,4th Quintile,West,Not compensated,0.13912,105,4554,0.12288,0.16221
345,345,1997,4th Quintile,East,Comp. time,0.46407,166,4554,0.4279,0.50946
346,346,1997,4th Quintile,East,Some of both,0.20895,79,4554,0.18599,0.24169
347,347,1997,4th Quintile,East,Paid,0.11041,43,4554,0.09364,0.12904
348,348,1997,4th Quintile,East,Not compensated,0.21657,80,4554,0.18838,0.24985
349,349,1997,5th Quintile,West,Comp. time,0.42192,389,4554,0.39381,0.4521
350,350,1997,5th Quintile,West,Some of both,0.19222,174,4554,0.17239,0.21373
351,351,1997,5th Quintile,West,Paid,0.09969,106,4554,0.087,0.11464
352,352,1997,5th Quintile,West,Not compensated,0.28617,235,4554,0.25985,0.31582
353,353,1997,5th Quintile,East,Comp. time,0.36442,56,4554,0.3062,0.45207
354,354,1997,5th Quintile,East,Some of both,0.20399,35,4554,0.16179,0.25574
355,355,1997,5th Quintile,East,Not compensated,0.43159,73,4554,0.36229,0.5231
356,356,1998,1st Quintile,West,Comp. time,0.39423,108,4335,0.33777,0.46428
357,357,1998,1st Quintile,West,Some of both,0.18053,60,4335,0.14649,0.21856
358,358,1998,1st Quintile,West,Paid,0.25946,90,4335,0.21952,0.31134
359,359,1998,1st Quintile,West,Not compensated,0.16578,42,4335,0.13403,0.20647
360,360,1998,1st Quintile,East,Comp. time,0.48494,59,4335,0.42635,0.54252
361,361,1998,1st Quintile,East,Some of both,0.51506,42,4335,0.40996,0.61428
362,362,1998,2nd Quintile,West,Comp. time,0.41454,202,4335,0.3816,0.44947
363,363,1998,2nd Quintile,West,Some of both,0.21152,113,4335,0.18277,0.23854
364,364,1998,2nd Quintile,West,Paid,0.24944,140,4335,0.21795,0.28323
365,365,1998,2nd Quintile,West,Not compensated,0.1245,62,4335,0.10205,0.15224
366,366,1998,2nd Quintile,East,Comp. time,0.43371,153,4335,0.38867,0.48822
367,367,1998,2nd Quintile,East,Some of both,0.21853,69,4335,0.18235,0.25397
368,368,1998,2nd Quintile,East,Paid,0.19081,68,4335,0.16239,0.22415
369,369,1998,2nd Quintile,East,Not compensated,0.15695,44,4335,0.12632,0.18916
370,370,1998,3rd Quintile,West,Comp. time,0.49918,282,4335,0.46144,0.54633
371,371,1998,3rd Quintile,West,Some of both,0.17715,112,4335,0.15221,0.20099
372,372,1998,3rd Quintile,West,Paid,0.20014,132,4335,0.17449,0.22903
373,373,1998,3rd Quintile,West,Not compensated,0.12353,56,4335,0.09588,0.15164
374,374,1998,3rd Quintile,East,Comp. time,0.46119,177,4335,0.42317,0.50168
375,375,1998,3rd Quintile,East,Some of both,0.2366,100,4335,0.21183,0.26783
376,376,1998,3rd Quintile,East,Paid,0.16206,58,4335,0.13015,0.19676
377,377,1998,3rd Quintile,East,Not compensated,0.14015,53,4335,0.11434,0.16549
378,378,1998,4th Quintile,West,Comp. time,0.49979,399,4335,0.47128,0.53998
379,379,1998,4th Quintile,West,Some of both,0.2016,178,4335,0.18113,0.2251
380,380,1998,4th Quintile,West,Paid,0.17809,154,4335,0.15895,0.19589
381,381,1998,4th Quintile,West,Not compensated,0.12052,101,4335,0.10337,0.1436
382,382,1998,4th Quintile,East,Comp. time,0.59121,171,4335,0.54087,0.66006
383,383,1998,4th Quintile,East,Some of both,0.20457,60,4335,0.17446,0.23613
384,384,1998,4th Quintile,East,Not compensated,0.20422,70,4335,0.18113,0.23124
385,385,1998,5th Quintile,West,Comp. time,0.39779,327,4335,0.36977,0.42645
386,386,1998,5th Quintile,West,Some of both,0.2243,178,4335,0.20167,0.25185
387,387,1998,5th Quintile,West,Paid,0.09268,72,4335,0.07749,0.11234
388,388,1998,5th Quintile,West,Not compensated,0.28523,218,4335,0.25934,0.31179
389,389,1998,5th Quintile,East,Comp. time,0.39629,76,4335,0.33874,0.46933
390,390,1998,5th Quintile,East,Some of both,0.25583,47,4335,0.19616,0.31639
391,391,1998,5th Quintile,East,Not compensated,0.34787,62,4335,0.29336,0.40858
392,392,1999,1st Quintile,West,Comp. time,0.39946,121,4938,0.35224,0.45623
393,393,1999,1st Quintile,West,Some of both,0.16194,55,4938,0.12442,0.19588
394,394,1999,1st Quintile,West,Paid,0.30067,104,4938,0.2613,0.33815
395,395,1999,1st Quintile,West,Not compensated,0.13793,38,4938,0.10679,0.17088
396,396,1999,1st Quintile,East,Comp. time,0.409,99,4938,0.37016,0.45987
397,397,1999,1st Quintile,East,Some of both,0.28026,61,4938,0.24181,0.32671
398,398,1999,1st Quintile,East,Paid,0.15827,41,4938,0.13076,0.18985
399,399,1999,1st Quintile,East,Not compensated,0.15248,35,4938,0.12475,0.18422
400,400,1999,2nd Quintile,West,Comp. time,0.47259,236,4938,0.43431,0.51599
401,401,1999,2nd Quintile,West,Some of both,0.19548,112,4938,0.1722,0.22468
402,402,1999,2nd Quintile,West,Paid,0.21854,135,4938,0.19084,0.25108
403,403,1999,2nd Quintile,West,Not compensated,0.11339,59,4938,0.09217,0.13556
404,404,1999,2nd Quintile,East,Comp. time,0.46169,182,4938,0.42641,0.50458
405,405,1999,2nd Quintile,East,Some of both,0.28198,91,4938,0.24613,0.32231
406,406,1999,2nd Quintile,East,Paid,0.13387,60,4938,0.1142,0.1575
407,407,1999,2nd Quintile,East,Not compensated,0.12246,47,4938,0.09455,0.15894
408,408,1999,3rd Quintile,West,Comp. time,0.4602,294,4938,0.42226,0.50154
409,409,1999,3rd Quintile,West,Some of both,0.20493,156,4938,0.18007,0.23611
410,410,1999,3rd Quintile,West,Paid,0.19117,160,4938,0.1707,0.2131
411,411,1999,3rd Quintile,West,Not compensated,0.1437,82,4938,0.11591,0.16313
412,412,1999,3rd Quintile,East,Comp. time,0.4549,192,4938,0.41025,0.49914
413,413,1999,3rd Quintile,East,Some of both,0.23229,90,4938,0.2042,0.27036
414,414,1999,3rd Quintile,East,Paid,0.16182,57,4938,0.13404,0.19183
415,415,1999,3rd Quintile,East,Not compensated,0.15098,54,4938,0.12385,0.18888
416,416,1999,4th Quintile,West,Comp. time,0.50385,448,4938,0.47279,0.53859
417,417,1999,4th Quintile,West,Some of both,0.19638,185,4938,0.17319,0.21835
418,418,1999,4th Quintile,West,Paid,0.15886,158,4938,0.14195,0.17274
419,419,1999,4th Quintile,West,Not compensated,0.14092,121,4938,0.12825,0.15515
420,420,1999,4th Quintile,East,Comp. time,0.48369,146,4938,0.42126,0.53681
421,421,1999,4th Quintile,East,Some of both,0.20182,60,4938,0.16694,0.23309
422,422,1999,4th Quintile,East,Paid,0.10321,35,4938,0.08306,0.12912
423,423,1999,4th Quintile,East,Not compensated,0.21128,74,4938,0.18007,0.24313
424,424,1999,5th Quintile,West,Comp. time,0.42986,407,4938,0.40057,0.45762
425,425,1999,5th Quintile,West,Some of both,0.21413,219,4938,0.19448,0.23231
426,426,1999,5th Quintile,West,Paid,0.07609,84,4938,0.06347,0.08895
427,427,1999,5th Quintile,West,Not compensated,0.27992,266,4938,0.2575,0.30276
428,428,1999,5th Quintile,East,Comp. time,0.44556,74,4938,0.36774,0.54503
429,429,1999,5th Quintile,East,Some of both,0.23664,38,4938,0.16426,0.32029
430,430,1999,5th Quintile,East,Not compensated,0.3178,62,4938,0.2742,0.36006
431,431,2000,1st Quintile,West,Comp. time,0.50966,117,4620,0.44307,0.58118
432,432,2000,1st Quintile,West,Some of both,0.19284,48,4620,0.15409,0.23277
433,433,2000,1st Quintile,West,Paid,0.29751,88,4620,0.25172,0.34354
434,434,2000,1st Quintile,East,Comp. time,0.5841,85,4620,0.50268,0.67348
435,435,2000,1st Quintile,East,Some of both,0.4159,49,4620,0.35564,0.50425
436,436,2000,2nd Quintile,West,Comp. time,0.46706,232,4620,0.41671,0.5159
437,437,2000,2nd Quintile,West,Some of both,0.20282,100,4620,0.17471,0.22905
438,438,2000,2nd Quintile,West,Paid,0.24815,127,4620,0.21483,0.28334
439,439,2000,2nd Quintile,West,Not compensated,0.08196,49,4620,0.06543,0.09772
440,440,2000,2nd Quintile,East,Comp. time,0.49145,169,4620,0.44671,0.54649
441,441,2000,2nd Quintile,East,Some of both,0.23182,73,4620,0.20006,0.26853
442,442,2000,2nd Quintile,East,Paid,0.14819,58,4620,0.12751,0.1745
443,443,2000,2nd Quintile,East,Not compensated,0.12854,45,4620,0.1063,0.14901
444,444,2000,3rd Quintile,West,Comp. time,0.48724,322,4620,0.43673,0.52607
445,445,2000,3rd Quintile,West,Some of both,0.23006,156,4620,0.20461,0.25772
446,446,2000,3rd Quintile,West,Paid,0.17319,124,4620,0.15299,0.19708
447,447,2000,3rd Quintile,West,Not compensated,0.10951,62,4620,0.08609,0.13561
448,448,2000,3rd Quintile,East,Comp. time,0.51976,220,4620,0.46998,0.5625
449,449,2000,3rd Quintile,East,Some of both,0.20496,75,4620,0.17369,0.23881
450,450,2000,3rd Quintile,East,Paid,0.13136,54,4620,0.10892,0.16575
451,451,2000,3rd Quintile,East,Not compensated,0.14392,54,4620,0.12058,0.17374
452,452,2000,4th Quintile,West,Comp. time,0.50848,437,4620,0.47398,0.54218
453,453,2000,4th Quintile,West,Some of both,0.22017,207,4620,0.19374,0.24798
454,454,2000,4th Quintile,West,Paid,0.14056,135,4620,0.12293,0.16079
455,455,2000,4th Quintile,West,Not compensated,0.1308,115,4620,0.11349,0.14681
456,456,2000,4th Quintile,East,Comp. time,0.46413,155,4620,0.41635,0.51631
457,457,2000,4th Quintile,East,Some of both,0.22157,69,4620,0.18489,0.25628
458,458,2000,4th Quintile,East,Paid,0.14138,40,4620,0.11517,0.16575
459,459,2000,4th Quintile,East,Not compensated,0.17292,70,4620,0.15753,0.19124
460,460,2000,5th Quintile,West,Comp. time,0.46157,429,4620,0.43482,0.49846
461,461,2000,5th Quintile,West,Some of both,0.18728,198,4620,0.16804,0.20717
462,462,2000,5th Quintile,West,Paid,0.08375,92,4620,0.07341,0.0971
463,463,2000,5th Quintile,West,Not compensated,0.2674,240,4620,0.24423,0.29372
464,464,2000,5th Quintile,East,Comp. time,0.64793,77,4620,0.54204,0.76957
465,465,2000,5th Quintile,East,Not compensated,0.35207,49,4620,0.26967,0.43875
466,466,2001,1st Quintile,West,Comp. time,0.40071,172,7665,0.36607,0.4442
467,467,2001,1st Quintile,West,Some of both,0.16186,72,7665,0.13851,0.18701
468,468,2001,1st Quintile,West,Paid,0.29989,147,7665,0.26721,0.33156
469,469,2001,1st Quintile,West,Not compensated,0.13754,60,7665,0.10926,0.16149
470,470,2001,1st Quintile,East,Comp. time,0.52559,119,7665,0.46593,0.56816
471,471,2001,1st Quintile,East,Some of both,0.28559,64,7665,0.24994,0.35135
472,472,2001,1st Quintile,East,Paid,0.18883,42,7665,0.15514,0.22642
473,473,2001,2nd Quintile,West,Comp. time,0.4343,388,7665,0.40771,0.46457
474,474,2001,2nd Quintile,West,Some of both,0.23468,217,7665,0.21812,0.25601
475,475,2001,2nd Quintile,West,Paid,0.22511,207,7665,0.20468,0.24377
476,476,2001,2nd Quintile,West,Not compensated,0.10591,89,7665,0.0913,0.12069
477,477,2001,2nd Quintile,East,Comp. time,0.49851,220,7665,0.46546,0.54121
478,478,2001,2nd Quintile,East,Some of both,0.26019,111,7665,0.2274,0.29025
479,479,2001,2nd Quintile,East,Paid,0.12773,68,7665,0.10966,0.14742
480,480,2001,2nd Quintile,East,Not compensated,0.11357,55,7665,0.0908,0.13565
481,481,2001,3rd Quintile,West,Comp. time,0.45551,531,7665,0.43046,0.48215
482,482,2001,3rd Quintile,West,Some of both,0.22749,291,7665,0.20974,0.24593
483,483,2001,3rd Quintile,West,Paid,0.19817,232,7665,0.18108,0.21462
484,484,2001,3rd Quintile,West,Not compensated,0.11884,146,7665,0.10883,0.13152
485,485,2001,3rd Quintile,East,Comp. time,0.51845,280,7665,0.4824,0.55082
486,486,2001,3rd Quintile,East,Some of both,0.21763,112,7665,0.19243,0.24908
487,487,2001,3rd Quintile,East,Paid,0.14735,77,7665,0.12583,0.17541
488,488,2001,3rd Quintile,East,Not compensated,0.11657,70,7665,0.10117,0.13464
489,489,2001,4th Quintile,West,Comp. time,0.48725,739,7665,0.45949,0.51059
490,490,2001,4th Quintile,West,Some of both,0.22268,340,7665,0.20598,0.23943
491,491,2001,4th Quintile,West,Paid,0.14894,225,7665,0.1353,0.16267
492,492,2001,4th Quintile,West,Not compensated,0.14113,221,7665,0.13183,0.15119
493,493,2001,4th Quintile,East,Comp. time,0.47151,222,7665,0.43906,0.50885
494,494,2001,4th Quintile,East,Some of both,0.1987,91,7665,0.17072,0.22463
495,495,2001,4th Quintile,East,Paid,0.14672,53,7665,0.11895,0.17652
496,496,2001,4th Quintile,East,Not compensated,0.18307,80,7665,0.16105,0.20399
497,497,2001,5th Quintile,West,Comp. time,0.44251,715,7665,0.4261,0.463
498,498,2001,5th Quintile,West,Some of both,0.20938,342,7665,0.19652,0.22164
499,499,2001,5th Quintile,West,Paid,0.08669,155,7665,0.07903,0.09484
500,500,2001,5th Quintile,West,Not compensated,0.26142,441,7665,0.2466,0.27423
501,501,2001,5th Quintile,East,Comp. time,0.49465,127,7665,0.43473,0.55944
502,502,2001,5th Quintile,East,Some of both,0.23502,64,7665,0.20012,0.26738
503,503,2001,5th Quintile,East,Not compensated,0.27032,80,7665,0.24555,0.30471
504,504,2002,1st Quintile,West,Comp. time,0.38453,135,6949,0.34699,0.42417
505,505,2002,1st Quintile,West,Some of both,0.15227,63,6949,0.12174,0.18635
506,506,2002,1st Quintile,West,Paid,0.29218,96,6949,0.25507,0.33166
507,507,2002,1st Quintile,West,Not compensated,0.17101,51,6949,0.14317,0.1956
508,508,2002,1st Quintile,East,Comp. time,0.68971,103,6949,0.60467,0.77288
509,509,2002,1st Quintile,East,Some of both,0.31029,48,6949,0.25246,0.37686
510,510,2002,2nd Quintile,West,Comp. time,0.42375,287,6949,0.38638,0.46048
511,511,2002,2nd Quintile,West,Some of both,0.22869,175,6949,0.20287,0.26024
512,512,2002,2nd Quintile,West,Paid,0.22573,158,6949,0.20487,0.25226
513,513,2002,2nd Quintile,West,Not compensated,0.12183,80,6949,0.10338,0.14497
514,514,2002,2nd Quintile,East,Comp. time,0.49749,179,6949,0.45075,0.54404
515,515,2002,2nd Quintile,East,Some of both,0.24402,85,6949,0.21162,0.27343
516,516,2002,2nd Quintile,East,Paid,0.13351,54,6949,0.11205,0.15778
517,517,2002,2nd Quintile,East,Not compensated,0.12498,41,6949,0.09839,0.15744
518,518,2002,3rd Quintile,West,Comp. time,0.485,448,6949,0.45133,0.51022
519,519,2002,3rd Quintile,West,Some of both,0.23924,242,6949,0.22125,0.25655
520,520,2002,3rd Quintile,West,Paid,0.17182,176,6949,0.15398,0.19678
521,521,2002,3rd Quintile,West,Not compensated,0.10395,103,6949,0.09153,0.11823
522,522,2002,3rd Quintile,East,Comp. time,0.54558,232,6949,0.49285,0.58802
523,523,2002,3rd Quintile,East,Some of both,0.21697,98,6949,0.18837,0.24537
524,524,2002,3rd Quintile,East,Paid,0.11822,47,6949,0.09213,0.13926
525,525,2002,3rd Quintile,East,Not compensated,0.11923,59,6949,0.09649,0.14011
526,526,2002,4th Quintile,West,Comp. time,0.52448,675,6949,0.49273,0.5507
527,527,2002,4th Quintile,West,Some of both,0.2199,295,6949,0.20356,0.239
528,528,2002,4th Quintile,West,Paid,0.12268,170,6949,0.10902,0.14002
529,529,2002,4th Quintile,West,Not compensated,0.13294,197,6949,0.11904,0.1474
530,530,2002,4th Quintile,East,Comp. time,0.5041,249,6949,0.45557,0.56004
531,531,2002,4th Quintile,East,Some of both,0.228,103,6949,0.20159,0.26047
532,532,2002,4th Quintile,East,Paid,0.1139,47,6949,0.09174,0.1404
533,533,2002,4th Quintile,East,Not compensated,0.154,78,6949,0.12699,0.18659
534,534,2002,5th Quintile,West,Comp. time,0.48911,861,6949,0.46075,0.51139
535,535,2002,5th Quintile,West,Some of both,0.18255,338,6949,0.16709,0.19939
536,536,2002,5th Quintile,West,Paid,0.06828,145,6949,0.05869,0.07916
537,537,2002,5th Quintile,West,Not compensated,0.26005,504,6949,0.23846,0.27863
538,538,2002,5th Quintile,East,Comp. time,0.53731,160,6949,0.47477,0.60819
539,539,2002,5th Quintile,East,Some of both,0.20794,68,6949,0.15762,0.25918
540,540,2002,5th Quintile,East,Not compensated,0.25475,99,6949,0.2156,0.29949
541,541,2003,1st Quintile,West,Comp. time,0.50934,163,7499,0.46682,0.55887
542,542,2003,1st Quintile,West,Some of both,0.12309,55,7499,0.10433,0.14391
543,543,2003,1st Quintile,West,Paid,0.24748,90,7499,0.20884,0.28944
544,544,2003,1st Quintile,West,Not compensated,0.12008,49,7499,0.08951,0.1602
545,545,2003,1st Quintile,East,Comp. time,0.74261,105,7499,0.64625,0.8279
546,546,2003,1st Quintile,East,Some of both,0.25739,43,7499,0.21842,0.31246
547,547,2003,2nd Quintile,West,Comp. time,0.4855,329,7499,0.45191,0.51886
548,548,2003,2nd Quintile,West,Some of both,0.22364,160,7499,0.20085,0.24754
549,549,2003,2nd Quintile,West,Paid,0.19423,140,7499,0.16829,0.2194
550,550,2003,2nd Quintile,West,Not compensated,0.09664,63,7499,0.0794,0.11328
551,551,2003,2nd Quintile,East,Comp. time,0.51384,197,7499,0.47091,0.56251
552,552,2003,2nd Quintile,East,Some of both,0.27032,94,7499,0.23865,0.31304
553,553,2003,2nd Quintile,East,Paid,0.1405,53,7499,0.11702,0.16094
554,554,2003,2nd Quintile,East,Not compensated,0.07535,38,7499,0.0639,0.09337
555,555,2003,3rd Quintile,West,Comp. time,0.50207,481,7499,0.47421,0.53697
556,556,2003,3rd Quintile,West,Some of both,0.22845,228,7499,0.21011,0.24742
557,557,2003,3rd Quintile,West,Paid,0.15273,158,7499,0.13399,0.1729
558,558,2003,3rd Quintile,West,Not compensated,0.11675,119,7499,0.10017,0.13593
559,559,2003,3rd Quintile,East,Comp. time,0.53908,224,7499,0.48791,0.59104
560,560,2003,3rd Quintile,East,Some of both,0.21632,93,7499,0.18616,0.24994
561,561,2003,3rd Quintile,East,Paid,0.10343,39,7499,0.07747,0.13568
562,562,2003,3rd Quintile,East,Not compensated,0.14117,66,7499,0.11413,0.17296
563,563,2003,4th Quintile,West,Comp. time,0.51132,727,7499,0.47927,0.54105
564,564,2003,4th Quintile,West,Some of both,0.22291,333,7499,0.20451,0.24048
565,565,2003,4th Quintile,West,Paid,0.1189,164,7499,0.10295,0.13701
566,566,2003,4th Quintile,West,Not compensated,0.14688,217,7499,0.1333,0.16182
567,567,2003,4th Quintile,East,Comp. time,0.6037,259,7499,0.55135,0.66313
568,568,2003,4th Quintile,East,Some of both,0.18374,75,7499,0.15748,0.2158
569,569,2003,4th Quintile,East,Paid,0.09508,42,7499,0.07479,0.11838
570,570,2003,4th Quintile,East,Not compensated,0.11748,72,7499,0.09543,0.14477
571,571,2003,5th Quintile,West,Comp. time,0.47183,950,7499,0.44058,0.499
572,572,2003,5th Quintile,West,Some of both,0.15308,352,7499,0.13979,0.17013
573,573,2003,5th Quintile,West,Paid,0.07547,154,7499,0.06556,0.08799
574,574,2003,5th Quintile,West,Not compensated,0.29962,771,7499,0.27986,0.31927
575,575,2003,5th Quintile,East,Comp. time,0.53573,186,7499,0.46213,0.59798
576,576,2003,5th Quintile,East,Some of both,0.1085,53,7499,0.07449,0.1501
577,577,2003,5th Quintile,East,Paid,0.10188,35,7499,0.07042,0.13999
578,578,2003,5th Quintile,East,Not compensated,0.25389,122,7499,0.20261,0.30776
579,579,2004,1st Quintile,West,Comp. time,0.39479,132,7240,0.346,0.4403
580,580,2004,1st Quintile,West,Some of both,0.1577,60,7240,0.11945,0.20402
581,581,2004,1st Quintile,West,Paid,0.30317,99,7240,0.2504,0.35545
582,582,2004,1st Quintile,West,Not compensated,0.14434,54,7240,0.11982,0.17974
583,583,2004,1st Quintile,East,Comp. time,0.5128,90,7240,0.44409,0.58242
584,584,2004,1st Quintile,East,Some of both,0.26749,38,7240,0.21364,0.32376
585,585,2004,1st Quintile,East,Not compensated,0.21971,32,7240,0.16413,0.28305
586,586,2004,2nd Quintile,West,Comp. time,0.47825,320,7240,0.44331,0.51886
587,587,2004,2nd Quintile,West,Some of both,0.22035,142,7240,0.19444,0.24775
588,588,2004,2nd Quintile,West,Paid,0.17615,114,7240,0.14879,0.2072
589,589,2004,2nd Quintile,West,Not compensated,0.12524,80,7240,0.10495,0.14791
590,590,2004,2nd Quintile,East,Comp. time,0.50936,163,7240,0.45504,0.56668
591,591,2004,2nd Quintile,East,Some of both,0.25848,94,7240,0.22445,0.30009
592,592,2004,2nd Quintile,East,Paid,0.12109,42,7240,0.09865,0.15032
593,593,2004,2nd Quintile,East,Not compensated,0.11106,31,7240,0.07925,0.15739
594,594,2004,3rd Quintile,West,Comp. time,0.51214,455,7240,0.47622,0.54359
595,595,2004,3rd Quintile,West,Some of both,0.20553,193,7240,0.18583,0.22587
596,596,2004,3rd Quintile,West,Paid,0.15055,127,7240,0.13202,0.16979
597,597,2004,3rd Quintile,West,Not compensated,0.13178,119,7240,0.11485,0.14712
598,598,2004,3rd Quintile,East,Comp. time,0.52631,237,7240,0.4733,0.58103
599,599,2004,3rd Quintile,East,Some of both,0.23977,102,7240,0.21583,0.27354
600,600,2004,3rd Quintile,East,Paid,0.12344,42,7240,0.10069,0.15263
601,601,2004,3rd Quintile,East,Not compensated,0.11048,53,7240,0.08576,0.14475
602,602,2004,4th Quintile,West,Comp. time,0.57591,702,7240,0.54224,0.60692
603,603,2004,4th Quintile,West,Some of both,0.1874,258,7240,0.17258,0.20427
604,604,2004,4th Quintile,West,Paid,0.09101,129,7240,0.07907,0.10296
605,605,2004,4th Quintile,West,Not compensated,0.14568,223,7240,0.12774,0.16327
606,606,2004,4th Quintile,East,Comp. time,0.58564,258,7240,0.52419,0.64923
607,607,2004,4th Quintile,East,Some of both,0.19564,91,7240,0.16074,0.23917
608,608,2004,4th Quintile,East,Paid,0.09066,49,7240,0.06825,0.11191
609,609,2004,4th Quintile,East,Not compensated,0.12807,71,7240,0.09725,0.15569
610,610,2004,5th Quintile,West,Comp. time,0.44347,949,7240,0.41725,0.47513
611,611,2004,5th Quintile,West,Some of both,0.15544,350,7240,0.13946,0.17142
612,612,2004,5th Quintile,West,Paid,0.07484,162,7240,0.06474,0.08448
613,613,2004,5th Quintile,West,Not compensated,0.32626,810,7240,0.30466,0.35077
614,614,2004,5th Quintile,East,Comp. time,0.52304,178,7240,0.45045,0.60123
615,615,2004,5th Quintile,East,Some of both,0.1957,63,7240,0.14934,0.24669
616,616,2004,5th Quintile,East,Not compensated,0.28127,128,7240,0.22586,0.35313
617,617,2005,1st Quintile,West,Comp. time,0.4172,119,6704,0.36401,0.47427
618,618,2005,1st Quintile,West,Some of both,0.21777,63,6704,0.18011,0.2637
619,619,2005,1st Quintile,West,Paid,0.20752,69,6704,0.15908,0.2508
620,620,2005,1st Quintile,West,Not compensated,0.15751,51,6704,0.11932,0.20617
621,621,2005,1st Quintile,East,Comp. time,0.56263,86,6704,0.4615,0.65579
622,622,2005,1st Quintile,East,Some of both,0.21896,45,6704,0.17791,0.26231
623,623,2005,1st Quintile,East,Not compensated,0.21841,33,6704,0.15347,0.29293
624,624,2005,2nd Quintile,West,Comp. time,0.47937,299,6704,0.43917,0.51469
625,625,2005,2nd Quintile,West,Some of both,0.22571,129,6704,0.19691,0.2615
626,626,2005,2nd Quintile,West,Paid,0.15146,93,6704,0.13026,0.175
627,627,2005,2nd Quintile,West,Not compensated,0.14346,80,6704,0.11773,0.16433
628,628,2005,2nd Quintile,East,Comp. time,0.61798,165,6704,0.54661,0.67716
629,629,2005,2nd Quintile,East,Some of both,0.22355,71,6704,0.19401,0.25661
630,630,2005,2nd Quintile,East,Paid,0.15846,44,6704,0.12378,0.19495
631,631,2005,3rd Quintile,West,Comp. time,0.4999,464,6704,0.4654,0.53257
632,632,2005,3rd Quintile,West,Some of both,0.25852,233,6704,0.2297,0.28393
633,633,2005,3rd Quintile,West,Paid,0.14163,125,6704,0.11939,0.16257
634,634,2005,3rd Quintile,West,Not compensated,0.09994,101,6704,0.08161,0.11561
635,635,2005,3rd Quintile,East,Comp. time,0.48707,202,6704,0.43666,0.53976
636,636,2005,3rd Quintile,East,Some of both,0.26687,99,6704,0.22902,0.31737
637,637,2005,3rd Quintile,East,Paid,0.1393,38,6704,0.10549,0.17341
638,638,2005,3rd Quintile,East,Not compensated,0.10676,45,6704,0.08287,0.14318
639,639,2005,4th Quintile,West,Comp. time,0.56061,687,6704,0.52887,0.59492
640,640,2005,4th Quintile,West,Some of both,0.19676,245,6704,0.17537,0.21585
641,641,2005,4th Quintile,West,Paid,0.09962,125,6704,0.08741,0.10948
642,642,2005,4th Quintile,West,Not compensated,0.14301,187,6704,0.12752,0.15734
643,643,2005,4th Quintile,East,Comp. time,0.60369,248,6704,0.54028,0.68075
644,644,2005,4th Quintile,East,Some of both,0.17626,67,6704,0.14069,0.21163
645,645,2005,4th Quintile,East,Paid,0.07905,37,6704,0.05688,0.10934
646,646,2005,4th Quintile,East,Not compensated,0.141,68,6704,0.11144,0.17912
647,647,2005,5th Quintile,West,Comp. time,0.49131,940,6704,0.46139,0.52132
648,648,2005,5th Quintile,West,Some of both,0.15413,318,6704,0.1424,0.17162
649,649,2005,5th Quintile,West,Paid,0.05267,113,6704,0.04372,0.06309
650,650,2005,5th Quintile,West,Not compensated,0.30188,655,6704,0.281,0.33158
651,651,2005,5th Quintile,East,Comp. time,0.54617,170,6704,0.46141,0.65322
652,652,2005,5th Quintile,East,Some of both,0.21261,67,6704,0.16406,0.27711
653,653,2005,5th Quintile,East,Not compensated,0.24122,123,6704,0.20282,0.27483
654,654,2006,1st Quintile,West,Comp. time,0.46715,143,6579,0.40161,0.52934
655,655,2006,1st Quintile,West,Some of both,0.16324,51,6579,0.12893,0.2039
656,656,2006,1st Quintile,West,Paid,0.22142,71,6579,0.17909,0.25402
657,657,2006,1st Quintile,West,Not compensated,0.14818,50,6579,0.11331,0.17726
658,658,2006,1st Quintile,East,Comp. time,0.43255,84,6579,0.36791,0.50405
659,659,2006,1st Quintile,East,Some of both,0.3059,46,6579,0.24544,0.38767
660,660,2006,1st Quintile,East,Not compensated,0.26155,35,6579,0.18913,0.33776
661,661,2006,2nd Quintile,West,Comp. time,0.47739,284,6579,0.43013,0.51848
662,662,2006,2nd Quintile,West,Some of both,0.20646,113,6579,0.17659,0.23356
663,663,2006,2nd Quintile,West,Paid,0.21019,114,6579,0.18132,0.24016
664,664,2006,2nd Quintile,West,Not compensated,0.10597,64,6579,0.08442,0.13178
665,665,2006,2nd Quintile,East,Comp. time,0.43495,148,6579,0.37737,0.50028
666,666,2006,2nd Quintile,East,Some of both,0.25376,70,6579,0.21494,0.29391
