syear,migback,regtyp,plb0195_h,proportion,n,lower_confidence,upper_confidence
1997,Indirect migration background,Urban regions,4.0,0.004143044047099869,12828,0.0030314790778552124,0.005254609016344527
1997,Indirect migration background,Rural regions,1.0,0.0034888791975577847,12828,0.0024685022540733613,0.004509256141042208
1997,Direct migration background,Rural regions,4.0,0.0032708242477104232,12828,0.0022827404327562697,0.004258908062664577
1997,Indirect migration background,Rural regions,2.0,0.0015263846489315307,12828,0.0008508044887794323,0.002201964809083629
1997,Indirect migration background,Rural regions,3.0,0.0010902747492368076,12828,0.0005191806230432411,0.0016613688754303741
1997,Indirect migration background,Rural regions,4.0,0.0006541648495420846,12828,0.00021170068637693402,0.0010966290127072352
1998,No migration background,Urban regions,1.0,0.21925453458241978,14238,0.21245842137829718,0.22605064778654238
1998,No migration background,Rural regions,1.0,0.15786326489934224,14238,0.15187413926420265,0.16385239053448183
1998,No migration background,Urban regions,2.0,0.10464420968706398,14238,0.09961630540215069,0.10967211397197726
1998,No migration background,Urban regions,4.0,0.09746860673709389,14238,0.09259674320389887,0.1023404702702889
1998,No migration background,Rural regions,2.0,0.07693840940801276,14238,0.07256098637383984,0.08131583244218568
1998,No migration background,Urban regions,3.0,0.07514450867052024,14238,0.07081421708184474,0.07947480025919573
1998,No migration background,Rural regions,4.0,0.0540163444289416,14238,0.050303250048290324,0.05772943880959287
1998,No migration background,Rural regions,3.0,0.05341837751644409,14238,0.04972472566817578,0.0571120293647124
1998,Direct migration background,Urban regions,1.0,0.03826988239984054,14238,0.03511860416990638,0.0414211606297747
1998,Direct migration background,Urban regions,3.0,0.03169224636236795,14238,0.028814749932808956,0.03456974279192694
1998,Direct migration background,Urban regions,2.0,0.02232409806657365,14238,0.019897398608101885,0.024750797525045415
1998,Indirect migration background,Urban regions,1.0,0.013952561291608531,14238,0.012025890776362094,0.01587923180685497
1998,Direct migration background,Urban regions,4.0,0.010763404424955152,14238,0.009068455977338793,0.01245835287257151
1998,Direct migration background,Rural regions,1.0,0.01036475981662348,14238,0.008701160343066072,0.012028359290180889
1998,Indirect migration background,Urban regions,2.0,0.007972892166633447,14238,0.0065120567410208,0.009433727592246095
1998,Indirect migration background,Urban regions,3.0,0.005979669124975085,14238,0.004713278206388263,0.007246060043561907
1998,Direct migration background,Rural regions,3.0,0.005780346820809248,14238,0.004535116470287854,0.007025577171330642
1998,Indirect migration background,Urban regions,4.0,0.004185768387482559,14238,0.0031252740883225905,0.005246262686642528
1998,Direct migration background,Rural regions,2.0,0.0029898345624875425,14238,0.002093015255608381,0.003886653869366704
1998,Direct migration background,Rural regions,4.0,0.002391867649990034,14238,0.0015894875669064386,0.003194247733073629
1998,Indirect migration background,Rural regions,3.0,0.0017939007374925253,14238,0.0010988109770449096,0.0024889904979401413
1998,Indirect migration background,Rural regions,1.0,0.0015945784333266893,14238,0.0009391760967267862,0.0022499807699265925
1998,Indirect migration background,Rural regions,2.0,0.0005979669124975084,14238,0.0001964163226405076,0.0009995175023545092
1998,Indirect migration background,Rural regions,4.0,0.0005979669124975084,14238,0.0001964163226405076,0.0009995175023545092
1999,No migration background,Urban regions,1.0,0.22606060606060607,13674,0.21904969909801708,0.23307151302319506
1999,No migration background,Rural regions,1.0,0.15555555555555556,13674,0.14948069115787382,0.1616304199532373
1999,No migration background,Urban regions,2.0,0.10606060606060606,13674,0.10089954052439169,0.11122167159682043
1999,No migration background,Urban regions,4.0,0.0995959595959596,13674,0.09457660519061882,0.10461531400130038
1999,No migration background,Rural regions,2.0,0.07797979797979798,13674,0.0734854204055373,0.08247417555405867
1999,No migration background,Urban regions,3.0,0.0705050505050505,13674,0.06621421451425799,0.07479588649584301
1999,No migration background,Rural regions,3.0,0.05454545454545454,13674,0.050739111790183825,0.05835179730072526
1999,No migration background,Rural regions,4.0,0.05393939393939394,13674,0.050153043610551576,0.057725744268236304
1999,Direct migration background,Urban regions,1.0,0.03616161616161616,13674,0.033032409051206406,0.03929082327202591
1999,Direct migration background,Urban regions,3.0,0.03191919191919192,13674,0.028972803269624002,0.03486558056875983
1999,Direct migration background,Urban regions,2.0,0.01898989898989899,13674,0.016702160650265016,0.021277637329532965
1999,Indirect migration background,Urban regions,1.0,0.014747474747474747,13674,0.012727058312984523,0.01676789118196497
1999,Direct migration background,Urban regions,4.0,0.00909090909090909,13674,0.007500060500837925,0.010681757680980257
1999,Direct migration background,Rural regions,1.0,0.008484848484848486,13674,0.00694747280394248,0.010022224165754491
1999,Indirect migration background,Urban regions,3.0,0.008282828282828282,13674,0.006763710215191576,0.00980194635046499
1999,Indirect migration background,Urban regions,2.0,0.00787878787878788,13674,0.006396882906567274,0.009360692851008484
1999,Direct migration background,Rural regions,3.0,0.0044444444444444444,13674,0.0033295088652778035,0.005559380023611085
1999,Indirect migration background,Urban regions,4.0,0.0044444444444444444,13674,0.0033295088652778035,0.005559380023611085
1999,Direct migration background,Rural regions,2.0,0.0036363636363636364,13674,0.002627457249922724,0.004645270022804548
1999,Indirect migration background,Rural regions,1.0,0.0032323232323232323,13674,0.0022809243244599204,0.004183722140186544
1999,Direct migration background,Rural regions,4.0,0.0018181818181818182,13674,0.0011041266508695076,0.002532236985494129
1999,Indirect migration background,Rural regions,3.0,0.0012121212121212121,13674,0.0006289206406459134,0.001795321783596511
1999,Indirect migration background,Rural regions,2.0,0.00101010101010101,13674,0.00047766032353317343,0.0015425416966688469
1999,Indirect migration background,Rural regions,4.0,0.00040404040404040404,13674,6.71932146927536e-05,0.0007408875933880545
2000,No migration background,Urban regions,1.0,0.24673281703775413,24107,0.24129064245477902,0.25217499162072926
2000,No migration background,Rural regions,1.0,0.16444820909970959,24107,0.15976885674524885,0.16912756145417032
2000,No migration background,Urban regions,2.0,0.10890609874152953,24107,0.10497356621393579,0.11283863126912326
2000,No migration background,Urban regions,4.0,0.098378509196515,24107,0.09461886511177396,0.10213815328125604
2000,No migration background,Urban regions,3.0,0.07696030977734754,24107,0.07359575131548586,0.08032486823920922
2000,No migration background,Rural regions,2.0,0.06909486931268151,24107,0.06589332070989976,0.07229641791546326
2000,No migration background,Rural regions,4.0,0.05191190706679574,24107,0.0491113635501927,0.05471245058339878
2000,No migration background,Rural regions,3.0,0.04537754114230397,24107,0.0427501738399974,0.048004908444610535
2000,Direct migration background,Urban regions,1.0,0.035696999031945786,24107,0.033354890046195684,0.03803910801769589
2000,Direct migration background,Urban regions,3.0,0.0255324298160697,24107,0.023541232693109374,0.027523626939030026
2000,Direct migration background,Urban regions,2.0,0.01706195546950629,24107,0.015427165509495565,0.018696745429517016
2000,Indirect migration background,Urban regions,1.0,0.012342691190706679,24107,0.010948916544869102,0.013736465836544256
2000,Direct migration background,Rural regions,1.0,0.00968054211035818,24107,0.008444532115188365,0.010916552105527994
2000,Direct migration background,Urban regions,4.0,0.009438528557599225,24107,0.008217917358176896,0.010659139757021555
2000,Indirect migration background,Urban regions,2.0,0.006534365924491772,24107,0.00551726830611706,0.007551463542866483
2000,Indirect migration background,Urban regions,3.0,0.005082284607938045,24107,0.004184633522595063,0.005979935693281027
2000,Direct migration background,Rural regions,3.0,0.004235237173281703,24107,0.0034154488422182775,0.005055025504345129
2000,Indirect migration background,Urban regions,4.0,0.003993223620522749,24107,0.003197105608823774,0.0047893416322217245
2000,Direct migration background,Rural regions,2.0,0.0031461761858664087,24107,0.00243922122446673,0.0038531311472660874
2000,Direct migration background,Rural regions,4.0,0.001936108422071636,24107,0.0013811908258161685,0.0024910260183271036
2000,Indirect migration background,Rural regions,1.0,0.0015730880929332044,24107,0.001072801172691467,0.0020733750131749417
2000,Indirect migration background,Rural regions,2.0,0.0008470474346563407,24107,0.00047980374571197345,0.001214291123600708
2000,Indirect migration background,Rural regions,3.0,0.0008470474346563407,24107,0.00047980374571197345,0.001214291123600708
2000,Indirect migration background,Rural regions,4.0,0.0002420135527589545,24107,4.5654118548329065e-05,0.00043837298696958
2001,No migration background,Urban regions,1.0,0.2410575427682737,21921,0.2353952714248388,0.24671981411170862
2001,No migration background,Rural regions,1.0,0.16005702436495595,21921,0.15520315413777616,0.16491089459213573
2001,No migration background,Urban regions,2.0,0.11534473820632452,21921,0.11111599009677445,0.11957348631587458
2001,No migration background,Urban regions,4.0,0.0966822187662001,21921,0.09277003295048801,0.1005944045819122
2001,No migration background,Urban regions,3.0,0.07789009849663038,21921,0.07434230478536229,0.08143789220789847
2001,No migration background,Rural regions,2.0,0.07128045619491964,21921,0.06787438738016857,0.07468652500967071
2001,No migration background,Rural regions,4.0,0.049896319336443756,21921,0.04701397643543467,0.05277866223745284
2001,No migration background,Rural regions,3.0,0.04769310523587351,21921,0.044871851452372595,0.05051435901937442
2001,Direct migration background,Urban regions,1.0,0.030974598237428718,21921,0.02868111108241494,0.0332680853924425
2001,Direct migration background,Urban regions,3.0,0.023587350959046138,21921,0.021578340613069544,0.02559636130502273
2001,Direct migration background,Urban regions,2.0,0.02177293934681182,21921,0.019840952088068686,0.023704926605554955
2001,Indirect migration background,Urban regions,1.0,0.01334888543286677,21921,0.011829632097039994,0.014868138768693546
2001,Direct migration background,Urban regions,4.0,0.011016070502851218,21921,0.009634306542783558,0.012397834462918879
2001,Indirect migration background,Urban regions,2.0,0.008424053913945049,21921,0.007214153986578092,0.009633953841312007
2001,Direct migration background,Rural regions,1.0,0.007776049766718507,21921,0.006613235747982156,0.00893886378545486
2001,Indirect migration background,Urban regions,4.0,0.004924831518921721,21921,0.003998109411300658,0.005851553626542784
2001,Indirect migration background,Urban regions,3.0,0.004665629860031105,21921,0.0037635073247614358,0.0055677523953007735
2001,Direct migration background,Rural regions,3.0,0.0042768273716951785,21921,0.0034129421237384574,0.0051407126196519
2001,Direct migration background,Rural regions,2.0,0.0036288232244686366,21921,0.002832811665255027,0.004424834783682246
2001,Direct migration background,Rural regions,4.0,0.002073613271124935,21921,0.001471415664296365,0.0026758108779535053
2001,Indirect migration background,Rural regions,1.0,0.002073613271124935,21921,0.001471415664296365,0.0026758108779535053
2001,Indirect migration background,Rural regions,3.0,0.0010368066355624676,21921,0.0006107674774237064,0.0014628457937012288
2001,Indirect migration background,Rural regions,2.0,0.00038880248833592535,21921,0.00012782324694669259,0.0006497817297251581
2001,Indirect migration background,Rural regions,4.0,0.00012960082944530845,21921,-2.1095139943835627e-05,0.00028029679883445255
2002,No migration background,Urban regions,1.0,0.2493088715757728,23026,0.2437210011178767,0.2548967420336689
2002,No migration background,Rural regions,1.0,0.15757728072379995,23026,0.15287120774732457,0.16228335370027533
2002,No migration background,Urban regions,4.0,0.13885398341291783,23026,0.13438751372145685,0.1433204531043788
2002,No migration background,Urban regions,2.0,0.10944961045488816,23026,0.10541702870546525,0.11348219220431106
2002,No migration background,Rural regions,2.0,0.07099773812515707,23026,0.06768049377264351,0.07431498247767063
2002,No migration background,Urban regions,3.0,0.0585574264890676,23026,0.05552468963359385,0.06159016334454135
2002,No migration background,Rural regions,4.0,0.05516461422467957,23026,0.0522157472008961,0.058113481248463036
2002,No migration background,Rural regions,3.0,0.03807489318924353,23026,0.035602959604005426,0.04054682677448163
2002,Direct migration background,Urban regions,1.0,0.028273435536566978,23026,0.02613247752240693,0.030414393550727024
2002,Direct migration background,Urban regions,3.0,0.020105554159336517,23026,0.01829256798116732,0.021918540337505715
2002,Direct migration background,Urban regions,2.0,0.016964061321940185,23026,0.015296059826167047,0.018632062817713325
2002,Indirect migration background,Urban regions,1.0,0.011686353355114351,23026,0.010298211899798355,0.013074494810430347
2002,Direct migration background,Urban regions,4.0,0.010052777079668259,23026,0.008764243122590505,0.011341311036746012
2002,Indirect migration background,Urban regions,2.0,0.006785624528776075,23026,0.005725240367657322,0.007846008689894829
2002,Direct migration background,Rural regions,1.0,0.006534305101784368,23026,0.005493611311437252,0.0075749988921314845
2002,Indirect migration background,Urban regions,4.0,0.006157325961296809,23026,0.005146906472633129,0.007167745449960488
2002,Indirect migration background,Urban regions,3.0,0.00464940939934657,23026,0.003770723301891371,0.005528095496801768
2002,Direct migration background,Rural regions,2.0,0.0036441316913797435,23026,0.0028658244085846742,0.004422438974174813
2002,Direct migration background,Rural regions,3.0,0.002638853983412918,23026,0.001976209290765254,0.003301498676060582
2002,Indirect migration background,Rural regions,1.0,0.0017592359889419453,23026,0.001217950328617073,0.0023005216492668176
2002,Direct migration background,Rural regions,4.0,0.0015079165619502387,23026,0.0010067203386472244,0.002009112785253253
2002,Indirect migration background,Rural regions,4.0,0.0005026388539834129,23026,0.000213127450054542,0.0007921502579122837
2002,Indirect migration background,Rural regions,2.0,0.0003769791404875597,23026,0.00012623914960568434,0.000627719131369435
2002,Indirect migration background,Rural regions,3.0,0.0003769791404875597,23026,0.00012623914960568434,0.000627719131369435
2003,No migration background,Urban regions,1.0,0.26033386327503977,22166,0.2545569532073479,0.26611077334273164
2003,No migration background,Rural regions,1.0,0.16732909379968203,22166,0.16241509742544238,0.17224309017392167
2003,No migration background,Urban regions,4.0,0.13553259141494436,22166,0.13102641084856392,0.1400387719813248
2003,No migration background,Urban regions,2.0,0.10559088500264971,22166,0.10154518449372554,0.10963658551157388
2003,No migration background,Rural regions,2.0,0.0643879173290938,22166,0.061156727250492156,0.06761910740769543
2003,No migration background,Urban regions,3.0,0.05895601483836778,22166,0.05585516005469817,0.06205686962203739
2003,No migration background,Rural regions,4.0,0.05471648118706942,22166,0.05172247612718457,0.05771048624695427
2003,No migration background,Rural regions,3.0,0.033783783783783786,22166,0.031405280735140755,0.03616228683242682
2003,Direct migration background,Urban regions,1.0,0.02994170641229465,22166,0.02769808489069959,0.03218532793388971
2003,Direct migration background,Urban regions,2.0,0.01629570747217806,22166,0.014628915883623332,0.017962499060732787
2003,Direct migration background,Urban regions,3.0,0.01589825119236884,22166,0.014251579248680457,0.017544923136057218
2003,Indirect migration background,Urban regions,1.0,0.01338102808691044,22166,0.01186840097875111,0.01489365519506977
2003,Direct migration background,Urban regions,4.0,0.00794912559618442,22166,0.0067800595197855685,0.00911819167258327
2003,Direct migration background,Rural regions,1.0,0.00688924218335983,22166,0.005800319671809296,0.007978164694910365
2003,Indirect migration background,Urban regions,2.0,0.006624271330153683,22166,0.00555635252134838,0.0076921901389589865
2003,Indirect migration background,Urban regions,3.0,0.006094329623741388,22166,0.005069744699993621,0.007118914547489155
2003,Indirect migration background,Urban regions,4.0,0.0041070482246952835,22166,0.0032651033889267334,0.004948993060463834
2003,Direct migration background,Rural regions,3.0,0.003577106518282989,22166,0.0027911469745980043,0.004363066061967974
2003,Direct migration background,Rural regions,2.0,0.0033121356650768416,22166,0.002555745191133305,0.004068526139020378
2003,Indirect migration background,Rural regions,1.0,0.0018547959724430313,22166,0.0012883515025741573,0.0024212404423119053
2003,Direct migration background,Rural regions,4.0,0.001589825119236884,22166,0.001065329840378495,0.002114320398095273
2003,Indirect migration background,Rural regions,4.0,0.0006624271330153683,22166,0.0003237096827856833,0.0010011445832450532
2003,Indirect migration background,Rural regions,2.0,0.0006624271330153683,22166,0.0003237096827856833,0.0010011445832450532
2003,Indirect migration background,Rural regions,3.0,0.0005299417064122947,22166,0.00022696352745693978,0.0008329198853676495
2004,No migration background,Urban regions,1.0,0.26005766854318274,21612,0.25420919726944813,0.26590613981691735
2004,No migration background,Rural regions,1.0,0.16435534807084992,21612,0.15941438814877631,0.16929630799292353
2004,No migration background,Urban regions,4.0,0.1433475216257037,21612,0.13867548730845086,0.14801955594295652
2004,No migration background,Urban regions,2.0,0.09872305368666759,21612,0.09474613223456646,0.10269997513876872
2004,No migration background,Rural regions,2.0,0.06645613071536455,21612,0.06313532488108069,0.06977693654964841
2004,No migration background,Rural regions,4.0,0.05972813401070987,21612,0.05656858725687779,0.06288768076454196
2004,No migration background,Urban regions,3.0,0.057805849237951394,21612,0.054694385909725175,0.06091731256617761
2004,No migration background,Rural regions,3.0,0.031992310860908965,21612,0.02964607968645811,0.03433854203535982
2004,Direct migration background,Urban regions,1.0,0.031855004805711934,21612,0.029513647839888087,0.03419636177153578
2004,Direct migration background,Urban regions,2.0,0.015240972126870795,21612,0.01360761966367047,0.01687432459007112
2004,Indirect migration background,Urban regions,1.0,0.014691747906082658,21612,0.013087648101808062,0.016295847710357254
2004,Direct migration background,Urban regions,3.0,0.014279829740491556,21612,0.012698046650981398,0.015861612830001714
2004,Direct migration background,Urban regions,4.0,0.010023342029383495,21612,0.008695252525562953,0.011351431533204037
2004,Indirect migration background,Urban regions,2.0,0.006453384594260607,21612,0.005385814277303272,0.007520954911217942
2004,Direct migration background,Rural regions,1.0,0.005492242207881368,21612,0.004506899015981096,0.00647758539978164
2004,Indirect migration background,Urban regions,4.0,0.0046684058766991625,21612,0.0037595881481116613,0.005577223605286664
2004,Indirect migration background,Urban regions,3.0,0.003981875600713992,21612,0.0031422492566123,0.004821501944815684
2004,Direct migration background,Rural regions,2.0,0.0037072634903199233,21612,0.0028969952786244728,0.004517531702015374
2004,Indirect migration background,Rural regions,1.0,0.0019222847727584787,21612,0.0013383025399707452,0.0025062670055462123
2004,Direct migration background,Rural regions,3.0,0.0017849787175614445,21612,0.0012222006504287004,0.0023477567846941884
2004,Direct migration background,Rural regions,4.0,0.0017849787175614445,21612,0.0012222006504287004,0.0023477567846941884
2004,Indirect migration background,Rural regions,3.0,0.0009611423863792394,21612,0.0005480058091128926,0.0013742789636455861
2004,Indirect migration background,Rural regions,2.0,0.00041191816559110257,21612,0.0001413824555706918,0.0006824538756115134
2004,Indirect migration background,Rural regions,4.0,0.0002746121103940684,21612,5.3705457546212264e-05,0.0004955187632419244
2005,No migration background,Urban regions,1.0,0.2734916654373801,20698,0.26741893185629256,0.2795643990184677
2005,No migration background,Rural regions,1.0,0.1677238530756749,20698,0.16263379169614847,0.1728139144552013
2005,No migration background,Urban regions,4.0,0.1323204012391208,20698,0.12770419740101485,0.13693660507722677
2005,No migration background,Urban regions,2.0,0.10134238088213601,20698,0.09723102982111839,0.10545373194315363
2005,No migration background,Rural regions,2.0,0.06815164478536657,20698,0.06471841657530604,0.07158487299542711
2005,No migration background,Rural regions,4.0,0.05340020652013571,20698,0.050337209663945094,0.05646320337632633
2005,No migration background,Urban regions,3.0,0.049712346953828,20698,0.04675125730025484,0.05267343660740116
2005,Direct migration background,Urban regions,1.0,0.03363327924472636,20698,0.031177171190045393,0.036089387299407326
2005,No migration background,Rural regions,3.0,0.032158135418203275,20698,0.029754660956710068,0.03456160987969648
2005,Direct migration background,Urban regions,2.0,0.017554211535624722,20698,0.01576510236666253,0.019343320704586914
2005,Indirect migration background,Urban regions,1.0,0.015636524561144713,20698,0.013946318163625664,0.01732673095866376
2005,Direct migration background,Urban regions,3.0,0.012243693760141615,20698,0.010745482644758546,0.013741904875524683
2005,Direct migration background,Urban regions,4.0,0.007818262280572356,20698,0.006618369024450366,0.009018155536694347
2005,Indirect migration background,Urban regions,2.0,0.006638147219353887,20698,0.005531857035104805,0.0077444374036029695
2005,Direct migration background,Rural regions,1.0,0.0063431184540492696,20698,0.0052615313183275725,0.007424705589770967
2005,Indirect migration background,Urban regions,4.0,0.006195604071396961,20698,0.0051265881706962155,0.007264619972097706
2005,Indirect migration background,Urban regions,3.0,0.004720460244873876,20698,0.0037866543947494393,0.005654266094998312
2005,Direct migration background,Rural regions,2.0,0.0030978020356984804,20698,0.0023407164332934845,0.0038548876381034763
2005,Direct migration background,Rural regions,4.0,0.002212715739784629,20698,0.0015725776417717947,0.002852853837797463
2005,Direct migration background,Rural regions,3.0,0.0019176869744800117,20698,0.0013216627394368298,0.0025137112095231936
2005,Indirect migration background,Rural regions,1.0,0.0017701725918277031,20698,0.0011974887135227225,0.0023428564701326836
2005,Indirect migration background,Rural regions,3.0,0.0008850862959138516,20698,0.000479958156822453,0.0012902144350052502
2005,Indirect migration background,Rural regions,4.0,0.0005900575306092345,20698,0.0002592229549274625,0.0009208921062910064
2005,Indirect migration background,Rural regions,2.0,0.0004425431479569258,20698,0.00015601085701236151,0.0007290754389014901
2006,No migration background,Urban regions,1.0,0.2733822548365577,22269,0.2675283740446683,0.2792361356284471
2006,No migration background,Rural regions,1.0,0.17091394262841894,22269,0.16596976271513855,0.17585812254169933
2006,No migration background,Urban regions,4.0,0.13689126084056039,22269,0.13237658749886536,0.14140593418225542
2006,No migration background,Urban regions,2.0,0.0961974649766511,22269,0.09232467179477526,0.10007025815852695
2006,No migration background,Rural regions,2.0,0.06364242828552369,22269,0.060436159344950356,0.06684869722609703
2006,No migration background,Rural regions,4.0,0.05830553702468312,22269,0.05522791258535066,0.06138316146401558
2006,No migration background,Urban regions,3.0,0.05056704469646431,22269,0.04768917152061425,0.05344491787231437
2006,No migration background,Rural regions,3.0,0.030420280186791195,22269,0.02816459192201596,0.03267596845156643
2006,Direct migration background,Urban regions,1.0,0.030020013342228154,22269,0.027778751790294237,0.03226127489416207
2006,Indirect migration background,Urban regions,1.0,0.015743829219479654,22269,0.014108839704503521,0.01737881873445579
2006,Direct migration background,Urban regions,2.0,0.014943295530353569,22269,0.01334976817913041,0.016536822881576728
2006,Direct migration background,Urban regions,3.0,0.013609072715143429,22269,0.012087318492549414,0.015130826937737443
2006,Direct migration background,Urban regions,4.0,0.010807204803202134,22269,0.009449195088238962,0.012165214518165306
2006,Indirect migration background,Urban regions,4.0,0.006804536357571714,22269,0.005724788510397149,0.00788428420474628
2006,Indirect migration background,Urban regions,2.0,0.006537691794529687,22269,0.0054791850428935335,0.00759619854616584
2006,Direct migration background,Rural regions,1.0,0.004803202134756504,22269,0.0038951189568925413,0.005711285312620467
2006,Indirect migration background,Urban regions,3.0,0.0037358238825883922,22269,0.002934540441603433,0.0045371073235733516
2006,Direct migration background,Rural regions,2.0,0.00333555703802535,22269,0.0025782632719759642,0.004092850804074736
2006,Indirect migration background,Rural regions,1.0,0.00266844563042028,22269,0.0019908748442802105,0.0033460164165603494
2006,Direct migration background,Rural regions,3.0,0.002535023348899266,22269,0.0018745648648505302,0.0031954818329480023
2006,Direct migration background,Rural regions,4.0,0.002134756504336224,22269,0.0015285566405074027,0.0027409563681650454
2006,Indirect migration background,Rural regions,3.0,0.0008005336891260841,22269,0.0004290655099486771,0.001172001868303491
2006,Indirect migration background,Rural regions,2.0,0.00066711140760507,22269,0.00032798626643721897,0.001006236548772921
2006,Indirect migration background,Rural regions,4.0,0.000533689126084056,22269,0.00023034613083313809,0.0008370321213349739
2007,No migration background,Urban regions,1.0,0.26900921658986177,20850,0.26298996394596197,0.27502846923376156
2007,No migration background,Rural regions,1.0,0.1742511520737327,20850,0.16910224731017734,0.17940005683728807
2007,No migration background,Urban regions,4.0,0.13464861751152074,20850,0.13001521278902742,0.13928202223401406
2007,No migration background,Urban regions,2.0,0.09965437788018433,20850,0.09558848566579607,0.10372027009457259
2007,No migration background,Rural regions,2.0,0.0704205069124424,20850,0.06694757809124122,0.07389343573364357
2007,No migration background,Rural regions,4.0,0.06033986175115207,20850,0.057107718513273294,0.06357200498903086
2007,No migration background,Urban regions,3.0,0.047379032258064516,20850,0.0444952915857629,0.05026277293036613
2007,No migration background,Rural regions,3.0,0.027649769585253458,20850,0.025424102717798113,0.029875436452708803
2007,Direct migration background,Urban regions,1.0,0.027361751152073732,20850,0.025147378760193403,0.02957612354395406
2007,Indirect migration background,Urban regions,1.0,0.015120967741935484,20850,0.013464495048879508,0.01677744043499146
2007,Direct migration background,Urban regions,2.0,0.014400921658986175,20850,0.012783779013606111,0.01601806430436624
2007,Direct migration background,Urban regions,3.0,0.010800691244239631,20850,0.009397649090435356,0.012203733398043906
2007,Direct migration background,Urban regions,4.0,0.010224654377880185,20850,0.008859141891116572,0.011590166864643798
2007,Indirect migration background,Urban regions,2.0,0.009072580645161291,20850,0.007785548532239466,0.010359612758083116
2007,Indirect migration background,Urban regions,4.0,0.007920506912442397,20850,0.006717265511458665,0.009123748313426128
2007,Direct migration background,Rural regions,1.0,0.0069124423963133645,20850,0.0057878048598895195,0.00803707993273721
2007,Indirect migration background,Urban regions,3.0,0.003600230414746544,20850,0.0027872407975937014,0.004413220031899387
2007,Indirect migration background,Rural regions,1.0,0.0034562211981566822,20850,0.002659599745441512,0.004252842650871853
2007,Direct migration background,Rural regions,2.0,0.002880184331797235,20850,0.0021527616193776867,0.0036076070442167835
2007,Direct migration background,Rural regions,3.0,0.0015841013824884793,20850,0.0010442797649335702,0.0021239230000433887
2007,Direct migration background,Rural regions,4.0,0.0012960829493087558,20850,0.0008077254997646568,0.0017844403988528548
2007,Indirect migration background,Rural regions,2.0,0.0008640552995391706,20850,0.00046522687543442803,0.001262883723643913
2007,Indirect migration background,Rural regions,4.0,0.0007200460829493088,20850,0.0003559409717728547,0.001084151194125763
2007,Indirect migration background,Rural regions,3.0,0.0004320276497695853,20850,0.00014995240147792823,0.0007141028980612423
2008,No migration background,Urban regions,1.0,0.26448693621369146,19571,0.25830752820745007,0.27066634421993285
2008,No migration background,Rural regions,1.0,0.168296599036637,19571,0.1630549073613202,0.17353829071195379
2008,No migration background,Urban regions,4.0,0.13764413954167276,19571,0.1328172019358767,0.14247107714746882
2008,No migration background,Urban regions,2.0,0.10378047000437893,19571,0.0995076501665857,0.10805328984217215
2008,No migration background,Rural regions,2.0,0.06933294409575244,19571,0.0657740377919794,0.07289185039952548
2008,No migration background,Rural regions,4.0,0.058823529411764705,19571,0.05552697208228126,0.06212008674124815
2008,No migration background,Urban regions,3.0,0.049481827470442274,19571,0.046443373648280585,0.052520281292603964
2008,No migration background,Rural regions,3.0,0.0335717413516275,19571,0.031048136769324258,0.036095345933930746
2008,Direct migration background,Urban regions,1.0,0.026711428988468837,19571,0.024452414918832294,0.02897044305810538
2008,Indirect migration background,Urban regions,1.0,0.01591008611881477,19571,0.0141570001312817,0.01766317210634784
2008,Direct migration background,Urban regions,2.0,0.01445044519048314,19571,0.012778471614709703,0.01612241876625658
2008,Direct migration background,Urban regions,3.0,0.01153116333381988,19571,0.010035383699815279,0.013026942967824482
2008,Direct migration background,Urban regions,4.0,0.00963363012698876,19571,0.008265137414206841,0.01100212283977068
2008,Indirect migration background,Urban regions,2.0,0.008465917384323457,19571,0.007182285785573253,0.009749548983073661
2008,Indirect migration background,Urban regions,4.0,0.006130491898992848,19571,0.0050368833220460745,0.007224100475939622
2008,Direct migration background,Rural regions,1.0,0.005838563713326522,19571,0.004771154293342155,0.0069059731333108885
2008,Indirect migration background,Rural regions,1.0,0.003503138227995913,19571,0.0026753558674645636,0.004330920588527263
2008,Indirect migration background,Urban regions,3.0,0.003211210042329587,19571,0.0024185526902909455,0.0040038673943682285
2008,Direct migration background,Rural regions,3.0,0.002627353670996935,19571,0.001910158167139183,0.0033445491748546868
2008,Direct migration background,Rural regions,2.0,0.002627353670996935,19571,0.001910158167139183,0.0033445491748546868
2008,Direct migration background,Rural regions,4.0,0.0017515691139979566,19571,0.0011657243938417196,0.0023374138341541936
2008,Indirect migration background,Rural regions,4.0,0.0011677127426653043,19571,0.0006892326661414264,0.001646192819189182
2008,Indirect migration background,Rural regions,2.0,0.0007298204641658152,19571,0.0003514658410891735,0.001108175087242457
2008,Indirect migration background,Rural regions,3.0,0.00029192818566632606,19571,5.2583286545412894e-05,0.0005312730847872393
2009,No migration background,Urban regions,1.0,0.26292393809680603,18254,0.25653765353659097,0.2693102226570211
2009,No migration background,Rural regions,1.0,0.1787948633519921,18254,0.1732360717118814,0.1843536549921028
2009,No migration background,Urban regions,4.0,0.1317089232795522,18254,0.1268030388069625,0.13661480775214188
2009,No migration background,Urban regions,2.0,0.10536713862364175,18254,0.10091311962989556,0.10982115761738794
2009,No migration background,Rural regions,2.0,0.0724399078037537,18254,0.06867948203352195,0.07620033357398545
2009,No migration background,Rural regions,4.0,0.059762923938096804,18254,0.056324086443874835,0.06320176143231877
2009,No migration background,Urban regions,3.0,0.04873230161343431,18254,0.04560883487914409,0.051855768347724526
