year,pgisced97,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2002,Second Stage of Tertiary Education,Not compensated,0.17160,959,2217,0.15590,0.18730
2003,Lower Secondary Level,Comp. time,0.07232,233,450,0.04836,0.09628
2003,Lower Secondary Level,Some of both,0.02542,84,450,0.01086,0.03998
2003,Lower Secondary Level,Paid,0.03140,93,450,0.01527,0.04753
2003,Lower Secondary Level,Not compensated,0.01032,40,450,0.00097,0.01967
2003,Upper Secondary Level,Comp. time,0.16957,1923,3749,0.15756,0.18159
2003,Upper Secondary Level,Some of both,0.06785,825,3749,0.05980,0.07590
2003,Upper Secondary Level,Paid,0.04821,548,3749,0.04135,0.05507
2003,Upper Secondary Level,Not compensated,0.03376,453,3749,0.02797,0.03954
2003,Post-secondary Non-tertiary Level,Comp. time,0.21800,276,520,0.18248,0.25352
2003,Post-secondary Non-tertiary Level,Some of both,0.07958,89,520,0.05630,0.10287
2003,Post-secondary Non-tertiary Level,Paid,0.04577,48,520,0.02779,0.06375
2003,Post-secondary Non-tertiary Level,Not compensated,0.07336,107,520,0.05093,0.09579
2003,First Stage of Tertiary Education,Comp. time,0.21423,365,723,0.18430,0.24416
2003,First Stage of Tertiary Education,Some of both,0.08960,165,723,0.06877,0.11043
2003,First Stage of Tertiary Education,Paid,0.03248,65,723,0.01955,0.04541
2003,First Stage of Tertiary Education,Not compensated,0.07158,128,723,0.05277,0.09038
2003,Second Stage of Tertiary Education,Comp. time,0.18428,797,2019,0.16737,0.20120
2003,Second Stage of Tertiary Education,Some of both,0.06589,306,2019,0.05506,0.07671
2003,Second Stage of Tertiary Education,Paid,0.02911,115,2019,0.02177,0.03644
2003,Second Stage of Tertiary Education,Not compensated,0.15042,801,2019,0.13482,0.16602
2004,Lower Secondary Level,Comp. time,0.06392,201,436,0.04094,0.08691
2004,Lower Secondary Level,Some of both,0.03247,95,436,0.01581,0.04912
2004,Lower Secondary Level,Paid,0.03070,77,436,0.01449,0.04691
2004,Lower Secondary Level,Not compensated,0.02261,63,436,0.00864,0.03657
2004,Upper Secondary Level,Comp. time,0.16526,1810,3554,0.15304,0.17747
2004,Upper Secondary Level,Some of both,0.06488,777,3554,0.05678,0.07298
2004,Upper Secondary Level,Paid,0.04388,499,3554,0.03715,0.05062
2004,Upper Secondary Level,Not compensated,0.03690,468,3554,0.03070,0.04310
2004,Post-secondary Non-tertiary Level,Comp. time,0.23843,286,504,0.20119,0.27567
2004,Post-secondary Non-tertiary Level,Some of both,0.07093,82,504,0.04850,0.09336
2004,Post-secondary Non-tertiary Level,Paid,0.04200,46,504,0.02447,0.05953
2004,Post-secondary Non-tertiary Level,Not compensated,0.06733,90,504,0.04543,0.08923
2004,First Stage of Tertiary Education,Comp. time,0.22111,364,720,0.19078,0.25145
2004,First Stage of Tertiary Education,Some of both,0.09137,158,720,0.07031,0.11243
2004,First Stage of Tertiary Education,Paid,0.03645,68,720,0.02275,0.05014
2004,First Stage of Tertiary Education,Not compensated,0.08014,130,720,0.06029,0.09998
2004,Second Stage of Tertiary Education,Comp. time,0.17315,792,1989,0.15652,0.18978
2004,Second Stage of Tertiary Education,Some of both,0.05711,267,1989,0.04691,0.06731
2004,Second Stage of Tertiary Education,Paid,0.02927,94,1989,0.02186,0.03668
2004,Second Stage of Tertiary Education,Not compensated,0.16086,836,1989,0.14471,0.17702
2005,Lower Secondary Level,Comp. time,0.06552,194,414,0.04165,0.08938
2005,Lower Secondary Level,Some of both,0.03489,84,414,0.01719,0.05259
2005,Lower Secondary Level,Paid,0.02847,75,414,0.01243,0.04451
2005,Lower Secondary Level,Not compensated,0.02993,61,414,0.01349,0.04636
2005,Upper Secondary Level,Comp. time,0.16718,1732,3304,0.15445,0.17990
2005,Upper Secondary Level,Some of both,0.07192,748,3304,0.06311,0.08073
2005,Upper Secondary Level,Paid,0.04091,435,3304,0.03415,0.04766
2005,Upper Secondary Level,Not compensated,0.03408,389,3304,0.02789,0.04026
2005,Post-secondary Non-tertiary Level,Comp. time,0.25686,291,501,0.21857,0.29516
2005,Post-secondary Non-tertiary Level,Some of both,0.07494,95,501,0.05187,0.09802
2005,Post-secondary Non-tertiary Level,Paid,0.03396,33,501,0.01809,0.04984
2005,Post-secondary Non-tertiary Level,Not compensated,0.06317,82,501,0.04185,0.08450
2005,First Stage of Tertiary Education,Comp. time,0.22490,357,642,0.19257,0.25722
2005,First Stage of Tertiary Education,Some of both,0.07271,122,642,0.05261,0.09281
2005,First Stage of Tertiary Education,Paid,0.03620,46,642,0.02174,0.05066
2005,First Stage of Tertiary Education,Not compensated,0.06944,117,642,0.04976,0.08912
2005,Second Stage of Tertiary Education,Comp. time,0.17777,768,1833,0.16027,0.19528
2005,Second Stage of Tertiary Education,Some of both,0.06502,277,1833,0.05373,0.07632
2005,Second Stage of Tertiary Education,Paid,0.02079,76,1833,0.01425,0.02732
2005,Second Stage of Tertiary Education,Not compensated,0.14906,712,1833,0.13275,0.16537
2006,Lower Secondary Level,Comp. time,0.06775,190,392,0.04284,0.09267
2006,Lower Secondary Level,Some of both,0.02760,75,392,0.01136,0.04384
2006,Lower Secondary Level,Paid,0.03516,74,392,0.01690,0.05341
2006,Lower Secondary Level,Not compensated,0.01734,53,392,0.00440,0.03028
2006,Upper Secondary Level,Comp. time,0.17674,1989,3699,0.16445,0.18904
2006,Upper Secondary Level,Some of both,0.07153,778,3699,0.06322,0.07983
2006,Upper Secondary Level,Paid,0.04573,474,3699,0.03900,0.05246
2006,Upper Secondary Level,Not compensated,0.03845,458,3699,0.03225,0.04464
2006,Post-secondary Non-tertiary Level,Comp. time,0.27333,316,572,0.23678,0.30989
2006,Post-secondary Non-tertiary Level,Some of both,0.06778,96,572,0.04716,0.08840
2006,Post-secondary Non-tertiary Level,Paid,0.04574,47,572,0.02861,0.06288
2006,Post-secondary Non-tertiary Level,Not compensated,0.07871,113,572,0.05662,0.10080
2006,First Stage of Tertiary Education,Comp. time,0.21380,374,694,0.18328,0.24433
2006,First Stage of Tertiary Education,Some of both,0.07932,136,694,0.05920,0.09945
2006,First Stage of Tertiary Education,Paid,0.03276,51,694,0.01951,0.04602
2006,First Stage of Tertiary Education,Not compensated,0.09596,133,694,0.07403,0.11789
2006,Second Stage of Tertiary Education,Comp. time,0.17052,816,2039,0.15419,0.18685
2006,Second Stage of Tertiary Education,Some of both,0.06537,289,2039,0.05464,0.07611
2006,Second Stage of Tertiary Education,Paid,0.02262,96,2039,0.01616,0.02907
2006,Second Stage of Tertiary Education,Not compensated,0.17222,838,2039,0.15583,0.18862
2007,Lower Secondary Level,Comp. time,0.06772,152,315,0.03993,0.09552
2007,Lower Secondary Level,Some of both,0.02633,68,315,0.00862,0.04404
2007,Lower Secondary Level,Paid,0.02424,55,315,0.00723,0.04125
2007,Lower Secondary Level,Not compensated,0.01618,40,315,0.00222,0.03013
2007,Upper Secondary Level,Comp. time,0.17390,1824,3434,0.16122,0.18658
2007,Upper Secondary Level,Some of both,0.07655,756,3434,0.06766,0.08545
2007,Upper Secondary Level,Paid,0.04199,426,3434,0.03528,0.04870
2007,Upper Secondary Level,Not compensated,0.03896,428,3434,0.03249,0.04543
2007,Post-secondary Non-tertiary Level,Comp. time,0.24772,285,540,0.21128,0.28417
2007,Post-secondary Non-tertiary Level,Some of both,0.09447,105,540,0.06978,0.11916
2007,Post-secondary Non-tertiary Level,Paid,0.03472,39,540,0.01926,0.05017
2007,Post-secondary Non-tertiary Level,Not compensated,0.07387,111,540,0.05179,0.09595
2007,First Stage of Tertiary Education,Comp. time,0.21087,345,639,0.17922,0.24253
2007,First Stage of Tertiary Education,Some of both,0.08859,132,639,0.06654,0.11064
2007,First Stage of Tertiary Education,Paid,0.02556,33,639,0.01332,0.03781
2007,First Stage of Tertiary Education,Not compensated,0.09537,129,639,0.07258,0.11816
2007,Second Stage of Tertiary Education,Comp. time,0.17910,797,1928,0.16198,0.19622
2007,Second Stage of Tertiary Education,Some of both,0.06790,291,1928,0.05667,0.07913
2007,Second Stage of Tertiary Education,Paid,0.01973,69,1928,0.01352,0.02594
2007,Second Stage of Tertiary Education,Not compensated,0.16289,771,1928,0.14640,0.17938
2008,Lower Secondary Level,Comp. time,0.07727,174,348,0.04917,0.10536
2008,Lower Secondary Level,Some of both,0.03284,76,348,0.01409,0.05159
2008,Lower Secondary Level,Paid,0.02628,56,348,0.00945,0.04311
2008,Lower Secondary Level,Not compensated,0.02060,42,348,0.00566,0.03555
2008,Upper Secondary Level,Comp. time,0.18103,1747,3400,0.16809,0.19398
2008,Upper Secondary Level,Some of both,0.08651,779,3400,0.07706,0.09596
2008,Upper Secondary Level,Paid,0.04447,422,3400,0.03754,0.05140
2008,Upper Secondary Level,Not compensated,0.04329,452,3400,0.03645,0.05013
2008,Post-secondary Non-tertiary Level,Comp. time,0.26951,281,540,0.23205,0.30697
2008,Post-secondary Non-tertiary Level,Some of both,0.09475,108,540,0.07002,0.11947
2008,Post-secondary Non-tertiary Level,Paid,0.04779,51,540,0.02978,0.06579
2008,Post-secondary Non-tertiary Level,Not compensated,0.07705,100,540,0.05454,0.09956
2008,First Stage of Tertiary Education,Comp. time,0.22823,321,598,0.19456,0.26189
2008,First Stage of Tertiary Education,Some of both,0.08240,126,598,0.06034,0.10446
2008,First Stage of Tertiary Education,Paid,0.03007,41,598,0.01637,0.04377
2008,First Stage of Tertiary Education,Not compensated,0.08282,110,598,0.06071,0.10493
2008,Second Stage of Tertiary Education,Comp. time,0.18288,757,1863,0.16532,0.20044
2008,Second Stage of Tertiary Education,Some of both,0.06369,258,1863,0.05260,0.07478
2008,Second Stage of Tertiary Education,Paid,0.02911,99,1863,0.02147,0.03674
2008,Second Stage of Tertiary Education,Not compensated,0.16676,749,1863,0.14982,0.18369
2009,Lower Secondary Level,Comp. time,0.05716,110,265,0.02916,0.08516
2009,Lower Secondary Level,Some of both,0.03039,59,265,0.00968,0.05110
2009,Lower Secondary Level,Paid,0.02742,50,265,0.00772,0.04712
2009,Lower Secondary Level,Not compensated,0.03052,46,265,0.00977,0.05127
2009,Upper Secondary Level,Comp. time,0.17178,1550,2969,0.15821,0.18535
2009,Upper Secondary Level,Some of both,0.08105,680,2969,0.07123,0.09087
2009,Upper Secondary Level,Paid,0.04364,370,2969,0.03629,0.05099
2009,Upper Secondary Level,Not compensated,0.03779,369,2969,0.03093,0.04465
2009,Post-secondary Non-tertiary Level,Comp. time,0.28005,258,474,0.23959,0.32052
2009,Post-secondary Non-tertiary Level,Some of both,0.09510,95,474,0.06866,0.12154
2009,Post-secondary Non-tertiary Level,Paid,0.02884,31,474,0.01376,0.04392
2009,Post-secondary Non-tertiary Level,Not compensated,0.07717,90,474,0.05312,0.10122
2009,First Stage of Tertiary Education,Comp. time,0.22682,301,544,0.19159,0.26204
2009,First Stage of Tertiary Education,Some of both,0.08418,109,544,0.06083,0.10754
2009,First Stage of Tertiary Education,Paid,0.02696,35,544,0.01334,0.04059
2009,First Stage of Tertiary Education,Not compensated,0.08526,99,544,0.06177,0.10875
2009,Second Stage of Tertiary Education,Comp. time,0.18214,725,1736,0.16398,0.20030
2009,Second Stage of Tertiary Education,Some of both,0.07712,254,1736,0.06456,0.08967
2009,Second Stage of Tertiary Education,Paid,0.02886,88,1736,0.02098,0.03674
2009,Second Stage of Tertiary Education,Not compensated,0.15438,669,1736,0.13738,0.17138
2010,Lower Secondary Level,Comp. time,0.07764,215,444,0.05272,0.10256
2010,Lower Secondary Level,Some of both,0.02743,80,444,0.01222,0.04264
2010,Lower Secondary Level,Paid,0.03359,99,444,0.01681,0.05036
2010,Lower Secondary Level,Not compensated,0.02278,50,444,0.00888,0.03667
2010,Upper Secondary Level,Comp. time,0.18825,2178,4079,0.17626,0.20025
2010,Upper Secondary Level,Some of both,0.07115,873,4079,0.06326,0.07904
2010,Upper Secondary Level,Paid,0.04746,586,4079,0.04093,0.05399
2010,Upper Secondary Level,Not compensated,0.03816,442,4079,0.03228,0.04404
2010,Post-secondary Non-tertiary Level,Comp. time,0.30598,427,741,0.27278,0.33918
2010,Post-secondary Non-tertiary Level,Some of both,0.09009,124,741,0.06946,0.11072
2010,Post-secondary Non-tertiary Level,Paid,0.03616,82,741,0.02271,0.04962
2010,Post-secondary Non-tertiary Level,Not compensated,0.06197,108,741,0.04460,0.07934
2010,First Stage of Tertiary Education,Comp. time,0.22588,383,693,0.19472,0.25703
2010,First Stage of Tertiary Education,Some of both,0.07297,122,693,0.05359,0.09235
2010,First Stage of Tertiary Education,Paid,0.02526,46,693,0.01357,0.03695
2010,First Stage of Tertiary Education,Not compensated,0.11088,142,693,0.08749,0.13428
2010,Second Stage of Tertiary Education,Comp. time,0.19848,1014,2355,0.18237,0.21460
2010,Second Stage of Tertiary Education,Some of both,0.06923,350,2355,0.05897,0.07948
2010,Second Stage of Tertiary Education,Paid,0.01845,118,2355,0.01302,0.02389
2010,Second Stage of Tertiary Education,Not compensated,0.15635,873,2355,0.14168,0.17102
2011,Lower Secondary Level,Comp. time,0.08201,258,576,0.05958,0.10443
2011,Lower Secondary Level,Some of both,0.03633,115,576,0.02103,0.05162
2011,Lower Secondary Level,Paid,0.04255,143,576,0.02605,0.05904
2011,Lower Secondary Level,Not compensated,0.02166,60,576,0.00976,0.03355
2011,Upper Secondary Level,Comp. time,0.17141,2455,4839,0.16079,0.18203
2011,Upper Secondary Level,Some of both,0.07706,1082,4839,0.06954,0.08457
2011,Upper Secondary Level,Paid,0.04968,735,4839,0.04356,0.05580
2011,Upper Secondary Level,Not compensated,0.04253,567,4839,0.03684,0.04821
2011,Post-secondary Non-tertiary Level,Comp. time,0.28844,513,897,0.25878,0.31811
2011,Post-secondary Non-tertiary Level,Some of both,0.08496,155,897,0.06670,0.10322
2011,Post-secondary Non-tertiary Level,Paid,0.05077,98,897,0.03640,0.06515
2011,Post-secondary Non-tertiary Level,Not compensated,0.07055,131,897,0.05379,0.08732
2011,First Stage of Tertiary Education,Comp. time,0.21273,432,815,0.18462,0.24084
2011,First Stage of Tertiary Education,Some of both,0.06565,148,815,0.04864,0.08267
2011,First Stage of Tertiary Education,Paid,0.03913,71,815,0.02581,0.05245
2011,First Stage of Tertiary Education,Not compensated,0.10152,164,815,0.08077,0.12227
2011,Second Stage of Tertiary Education,Comp. time,0.20519,1258,2775,0.19016,0.22022
2011,Second Stage of Tertiary Education,Some of both,0.06964,388,2775,0.06017,0.07912
2011,Second Stage of Tertiary Education,Paid,0.02030,129,2775,0.01505,0.02555
2011,Second Stage of Tertiary Education,Not compensated,0.15387,1000,2775,0.14044,0.16730
2012,Lower Secondary Level,Comp. time,0.09123,291,601,0.06819,0.11427
2012,Lower Secondary Level,Some of both,0.04438,116,601,0.02790,0.06086
2012,Lower Secondary Level,Paid,0.03980,141,601,0.02415,0.05544
2012,Lower Secondary Level,Not compensated,0.01859,53,601,0.00778,0.02940
2012,Upper Secondary Level,Comp. time,0.18611,2633,4988,0.17531,0.19692
2012,Upper Secondary Level,Some of both,0.08396,1148,4988,0.07626,0.09166
2012,Upper Secondary Level,Paid,0.04875,707,4988,0.04278,0.05473
2012,Upper Secondary Level,Not compensated,0.03564,500,4988,0.03050,0.04079
2012,Post-secondary Non-tertiary Level,Comp. time,0.29037,523,957,0.26160,0.31915
2012,Post-secondary Non-tertiary Level,Some of both,0.10324,203,957,0.08395,0.12253
2012,Post-secondary Non-tertiary Level,Paid,0.05030,97,957,0.03645,0.06416
2012,Post-secondary Non-tertiary Level,Not compensated,0.06724,134,957,0.05136,0.08311
2012,First Stage of Tertiary Education,Comp. time,0.24106,449,821,0.21178,0.27033
2012,First Stage of Tertiary Education,Some of both,0.09231,159,821,0.07250,0.11213
2012,First Stage of Tertiary Education,Paid,0.04280,72,821,0.02895,0.05666
2012,First Stage of Tertiary Education,Not compensated,0.08625,141,821,0.06704,0.10547
2012,Second Stage of Tertiary Education,Comp. time,0.21560,1332,2820,0.20042,0.23078
2012,Second Stage of Tertiary Education,Some of both,0.06905,399,2820,0.05969,0.07841
2012,Second Stage of Tertiary Education,Paid,0.01979,137,2820,0.01465,0.02493
2012,Second Stage of Tertiary Education,Not compensated,0.14795,952,2820,0.13485,0.16106
2013,Primary Level,Comp. time,0.05769,33,68,0.00186,0.11352
2013,Primary Level,Paid,0.05181,35,68,-0.00126,0.10488
2013,Lower Secondary Level,Comp. time,0.08534,375,817,0.06617,0.10450
2013,Lower Secondary Level,Some of both,0.04099,177,817,0.02738,0.05459
2013,Lower Secondary Level,Paid,0.03366,194,817,0.02129,0.04604
2013,Lower Secondary Level,Not compensated,0.01994,71,817,0.01035,0.02953
2013,Upper Secondary Level,Comp. time,0.17844,2651,5106,0.16794,0.18895
2013,Upper Secondary Level,Some of both,0.08112,1180,5106,0.07363,0.08861
2013,Upper Secondary Level,Paid,0.04784,792,5106,0.04199,0.05370
2013,Upper Secondary Level,Not compensated,0.03376,483,5106,0.02881,0.03872
2013,Post-secondary Non-tertiary Level,Comp. time,0.27507,620,1115,0.24885,0.30129
2013,Post-secondary Non-tertiary Level,Some of both,0.10271,217,1115,0.08488,0.12054
2013,Post-secondary Non-tertiary Level,Paid,0.04718,135,1115,0.03473,0.05964
2013,Post-secondary Non-tertiary Level,Not compensated,0.06078,143,1115,0.04674,0.07481
2013,First Stage of Tertiary Education,Comp. time,0.23277,411,760,0.20270,0.26283
2013,First Stage of Tertiary Education,Some of both,0.08016,157,760,0.06084,0.09948
2013,First Stage of Tertiary Education,Paid,0.03448,54,760,0.02150,0.04746
2013,First Stage of Tertiary Education,Not compensated,0.07896,138,760,0.05977,0.09814
2013,Second Stage of Tertiary Education,Comp. time,0.20281,1450,2998,0.18841,0.21720
2013,Second Stage of Tertiary Education,Some of both,0.06376,425,2998,0.05501,0.07250
2013,Second Stage of Tertiary Education,Paid,0.02113,160,2998,0.01598,0.02627
2013,Second Stage of Tertiary Education,Not compensated,0.14309,963,2998,0.13055,0.15562
2014,Lower Secondary Level,Comp. time,0.08842,302,701,0.06738,0.10945
2014,Lower Secondary Level,Some of both,0.05637,162,701,0.03928,0.07345
2014,Lower Secondary Level,Paid,0.03682,163,701,0.02287,0.05077
2014,Lower Secondary Level,Not compensated,0.02109,74,701,0.01045,0.03173
2014,Upper Secondary Level,Comp. time,0.17969,2360,4597,0.16859,0.19078
2014,Upper Secondary Level,Some of both,0.08449,1144,4597,0.07645,0.09253
2014,Upper Secondary Level,Paid,0.04743,674,4597,0.04128,0.05357
2014,Upper Secondary Level,Not compensated,0.03456,419,4597,0.02928,0.03984
2014,Post-secondary Non-tertiary Level,Comp. time,0.26860,552,1037,0.24161,0.29559
2014,Post-secondary Non-tertiary Level,Some of both,0.14282,245,1037,0.12152,0.16413
2014,Post-secondary Non-tertiary Level,Paid,0.04233,105,1037,0.03007,0.05459
2014,Post-secondary Non-tertiary Level,Not compensated,0.06090,135,1037,0.04634,0.07547
2014,First Stage of Tertiary Education,Comp. time,0.21326,372,695,0.18279,0.24374
2014,First Stage of Tertiary Education,Some of both,0.08762,155,695,0.06658,0.10865
2014,First Stage of Tertiary Education,Paid,0.04213,53,695,0.02719,0.05708
2014,First Stage of Tertiary Education,Not compensated,0.08731,115,695,0.06631,0.10831
2014,Second Stage of Tertiary Education,Comp. time,0.22878,1401,2802,0.21323,0.24434
2014,Second Stage of Tertiary Education,Some of both,0.06466,421,2802,0.05555,0.07376
2014,Second Stage of Tertiary Education,Paid,0.02583,147,2802,0.01996,0.03171
2014,Second Stage of Tertiary Education,Not compensated,0.12726,833,2802,0.11492,0.13960
2018,Lower Secondary Level,Comp. time,0.08568,255,597,0.06321,0.10815
2018,Lower Secondary Level,Some of both,0.06239,171,597,0.04297,0.08181
2018,Lower Secondary Level,Paid,0.03723,133,597,0.02203,0.05243
2018,Lower Secondary Level,Not compensated,0.01057,38,597,0.00236,0.01878
2018,Upper Secondary Level,Comp. time,0.19656,2319,4397,0.18481,0.20831
2018,Upper Secondary Level,Some of both,0.09233,1110,4397,0.08377,0.10089
2018,Upper Secondary Level,Paid,0.05176,666,4397,0.04521,0.05831
2018,Upper Secondary Level,Not compensated,0.02767,302,4397,0.02282,0.03252
2018,Post-secondary Non-tertiary Level,Comp. time,0.29276,650,1076,0.26556,0.31996
2018,Post-secondary Non-tertiary Level,Some of both,0.11100,225,1076,0.09222,0.12977
2018,Post-secondary Non-tertiary Level,Paid,0.04521,109,1076,0.03279,0.05763
2018,Post-secondary Non-tertiary Level,Not compensated,0.03629,92,1076,0.02511,0.04747
2018,First Stage of Tertiary Education,Comp. time,0.28603,399,655,0.25139,0.32066
2018,First Stage of Tertiary Education,Some of both,0.09390,125,655,0.07154,0.11625
2018,First Stage of Tertiary Education,Paid,0.03043,48,655,0.01727,0.04360
2018,First Stage of Tertiary Education,Not compensated,0.05831,83,655,0.04035,0.07626
2018,Second Stage of Tertiary Education,Comp. time,0.23969,1535,2920,0.22420,0.25518
2018,Second Stage of Tertiary Education,Some of both,0.07676,464,2920,0.06710,0.08642
2018,Second Stage of Tertiary Education,Paid,0.02728,181,2920,0.02137,0.03319
2018,Second Stage of Tertiary Education,Not compensated,0.12232,740,2920,0.11043,0.13420
2020,Primary Level,Paid,0.03504,37,37,-0.02503,0.09511
2020,Lower Secondary Level,Comp. time,0.09791,277,633,0.07474,0.12108
2020,Lower Secondary Level,Some of both,0.06717,173,633,0.04766,0.08669
2020,Lower Secondary Level,Paid,0.04333,144,633,0.02745,0.05920
2020,Lower Secondary Level,Not compensated,0.01119,39,633,0.00299,0.01939
2020,Upper Secondary Level,Comp. time,0.19773,2152,4058,0.18547,0.20998
2020,Upper Secondary Level,Some of both,0.10440,1115,4058,0.09499,0.11381
2020,Upper Secondary Level,Paid,0.04581,513,4058,0.03938,0.05224
2020,Upper Secondary Level,Not compensated,0.02364,278,4058,0.01896,0.02831
2020,Post-secondary Non-tertiary Level,Comp. time,0.33479,673,1136,0.30734,0.36225
2020,Post-secondary Non-tertiary Level,Some of both,0.11983,249,1136,0.10093,0.13872
2020,Post-secondary Non-tertiary Level,Paid,0.02742,96,1136,0.01792,0.03692
2020,Post-secondary Non-tertiary Level,Not compensated,0.03437,118,1136,0.02377,0.04497
2020,First Stage of Tertiary Education,Comp. time,0.30684,396,629,0.27077,0.34291
2020,First Stage of Tertiary Education,Some of both,0.08213,109,629,0.06066,0.10361
2020,First Stage of Tertiary Education,Paid,0.04404,43,629,0.02799,0.06008
2020,First Stage of Tertiary Education,Not compensated,0.06392,81,629,0.04479,0.08306
2020,Second Stage of Tertiary Education,Comp. time,0.27343,1699,3214,0.25802,0.28885
2020,Second Stage of Tertiary Education,Some of both,0.07812,506,3214,0.06884,0.08740
2020,Second Stage of Tertiary Education,Paid,0.02839,241,3214,0.02265,0.03413
2020,Second Stage of Tertiary Education,Not compensated,0.10498,768,3214,0.09438,0.11558
2022,Lower Secondary Level,Comp. time,0.10541,209,422,0.07608,0.13475
2022,Lower Secondary Level,Some of both,0.04731,94,422,0.02703,0.06760
2022,Lower Secondary Level,Paid,0.06923,119,422,0.04498,0.09347
2022,Upper Secondary Level,Comp. time,0.20204,2023,3656,0.18903,0.21506
2022,Upper Secondary Level,Some of both,0.09204,890,3656,0.08267,0.10141
2022,Upper Secondary Level,Paid,0.05611,497,3656,0.04865,0.06358
2022,Upper Secondary Level,Not compensated,0.01755,246,3656,0.01329,0.02180
2022,Post-secondary Non-tertiary Level,Comp. time,0.35787,765,1248,0.33127,0.38448
2022,Post-secondary Non-tertiary Level,Some of both,0.11953,246,1248,0.10152,0.13753
2022,Post-secondary Non-tertiary Level,Paid,0.05256,119,1248,0.04017,0.06495
2022,Post-secondary Non-tertiary Level,Not compensated,0.04934,118,1248,0.03732,0.06136
2022,First Stage of Tertiary Education,Comp. time,0.29846,431,657,0.26344,0.33347
2022,First Stage of Tertiary Education,Some of both,0.08753,116,657,0.06590,0.10916
2022,First Stage of Tertiary Education,Paid,0.03526,50,657,0.02115,0.04938
2022,First Stage of Tertiary Education,Not compensated,0.04620,60,657,0.03014,0.06226
2022,Second Stage of Tertiary Education,Comp. time,0.28167,2392,4412,0.26840,0.29495
2022,Second Stage of Tertiary Education,Some of both,0.07891,679,4412,0.07095,0.08687
2022,Second Stage of Tertiary Education,Paid,0.03024,303,4412,0.02519,0.03529
2022,Second Stage of Tertiary Education,Not compensated,0.11810,1038,4412,0.10857,0.12762
