,Unnamed: 0,year,age_gr,pgisced97,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
278,278,1993,46-65 y.,Upper Secondary Level,Paid,0.32834,242,4736,0.30734,0.34823
279,279,1993,46-65 y.,Upper Secondary Level,Not compensated,0.16128,101,4736,0.145,0.17916
280,280,1993,46-65 y.,First Stage of Tertiary Education,Comp. time,1.0,42,4736,0.87954,1.14563
281,281,1993,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.23539,71,4736,0.20065,0.27316
282,282,1993,46-65 y.,Second Stage of Tertiary Education,Some of both,0.11998,34,4736,0.09556,0.14878
283,283,1993,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.64464,156,4736,0.57641,0.70019
284,284,1994,17-29 y.,Lower Secondary Level,Comp. time,0.34991,93,4670,0.30397,0.41264
285,285,1994,17-29 y.,Lower Secondary Level,Some of both,0.19193,44,4670,0.15047,0.25631
286,286,1994,17-29 y.,Lower Secondary Level,Paid,0.36834,111,4670,0.30718,0.43189
287,287,1994,17-29 y.,Lower Secondary Level,Not compensated,0.08982,33,4670,0.0701,0.10692
288,288,1994,17-29 y.,Upper Secondary Level,Comp. time,0.40408,333,4670,0.37445,0.43422
289,289,1994,17-29 y.,Upper Secondary Level,Some of both,0.22892,178,4670,0.20599,0.25186
290,290,1994,17-29 y.,Upper Secondary Level,Paid,0.28764,268,4670,0.25778,0.32142
291,291,1994,17-29 y.,Upper Secondary Level,Not compensated,0.07936,70,4670,0.06724,0.09098
292,292,1994,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,1.0,40,4670,0.76463,1.25951
293,293,1994,17-29 y.,First Stage of Tertiary Education,Comp. time,1.0,36,4670,0.78511,1.25137
294,294,1994,17-29 y.,Second Stage of Tertiary Education,Comp. time,1.0,48,4670,0.82532,1.26138
295,295,1994,30-45 y.,Primary Level,Paid,1.0,34,4670,0.75095,1.32472
296,296,1994,30-45 y.,Lower Secondary Level,Comp. time,0.41056,53,4670,0.33738,0.49241
297,297,1994,30-45 y.,Lower Secondary Level,Paid,0.58944,90,4670,0.47979,0.70563
298,298,1994,30-45 y.,Upper Secondary Level,Comp. time,0.37576,475,4670,0.35032,0.40559
299,299,1994,30-45 y.,Upper Secondary Level,Some of both,0.17231,230,4670,0.15961,0.18761
300,300,1994,30-45 y.,Upper Secondary Level,Paid,0.35598,454,4670,0.33582,0.37674
301,301,1994,30-45 y.,Upper Secondary Level,Not compensated,0.09596,104,4670,0.08316,0.10937
302,302,1994,30-45 y.,Post-secondary Non-tertiary Level,Comp. time,1.0,41,4670,0.76272,1.22861
303,303,1994,30-45 y.,First Stage of Tertiary Education,Comp. time,0.48865,69,4670,0.41793,0.57696
304,304,1994,30-45 y.,First Stage of Tertiary Education,Some of both,0.21389,38,4670,0.18082,0.24532
305,305,1994,30-45 y.,First Stage of Tertiary Education,Paid,0.29746,42,4670,0.2165,0.36643
306,306,1994,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.31931,195,4670,0.28068,0.36595
307,307,1994,30-45 y.,Second Stage of Tertiary Education,Some of both,0.16956,90,4670,0.14146,0.20157
308,308,1994,30-45 y.,Second Stage of Tertiary Education,Paid,0.11328,56,4670,0.09493,0.14005
309,309,1994,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.39785,201,4670,0.34999,0.43777
310,310,1994,46-65 y.,Primary Level,Paid,1.0,41,4670,0.81976,1.17781
311,311,1994,46-65 y.,Lower Secondary Level,Comp. time,0.34822,43,4670,0.28115,0.41137
312,312,1994,46-65 y.,Lower Secondary Level,Paid,0.65178,95,4670,0.56152,0.75803
313,313,1994,46-65 y.,Upper Secondary Level,Comp. time,0.40429,315,4670,0.38151,0.42929
314,314,1994,46-65 y.,Upper Secondary Level,Some of both,0.14802,116,4670,0.13403,0.16581
315,315,1994,46-65 y.,Upper Secondary Level,Paid,0.30199,236,4670,0.27967,0.32686
316,316,1994,46-65 y.,Upper Secondary Level,Not compensated,0.1457,92,4670,0.12569,0.16553
317,317,1994,46-65 y.,First Stage of Tertiary Education,Comp. time,1.0,42,4670,0.84599,1.15535
318,318,1994,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.24781,73,4670,0.21504,0.28719
319,319,1994,46-65 y.,Second Stage of Tertiary Education,Some of both,0.1458,41,4670,0.11632,0.17763
320,320,1994,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.60639,150,4670,0.54069,0.67777
321,321,1995,17-29 y.,Lower Secondary Level,Comp. time,0.44149,103,4907,0.36979,0.51135
322,322,1995,17-29 y.,Lower Secondary Level,Some of both,0.16151,47,4907,0.12605,0.19996
323,323,1995,17-29 y.,Lower Secondary Level,Paid,0.397,116,4907,0.33953,0.44935
324,324,1995,17-29 y.,Upper Secondary Level,Comp. time,0.4081,338,4907,0.38198,0.44089
325,325,1995,17-29 y.,Upper Secondary Level,Some of both,0.2085,167,4907,0.18985,0.23026
326,326,1995,17-29 y.,Upper Secondary Level,Paid,0.28772,270,4907,0.26475,0.3114
327,327,1995,17-29 y.,Upper Secondary Level,Not compensated,0.09568,78,4907,0.08033,0.11658
328,328,1995,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,1.0,40,4907,0.73526,1.27862
329,329,1995,17-29 y.,First Stage of Tertiary Education,Comp. time,1.0,37,4907,0.77994,1.27645
330,330,1995,17-29 y.,Second Stage of Tertiary Education,Comp. time,0.50976,43,4907,0.41093,0.63129
331,331,1995,17-29 y.,Second Stage of Tertiary Education,Not compensated,0.49024,38,4907,0.37455,0.62549
332,332,1995,30-45 y.,Lower Secondary Level,Comp. time,0.34968,50,4907,0.28566,0.41864
333,333,1995,30-45 y.,Lower Secondary Level,Paid,0.65032,107,4907,0.55179,0.74622
334,334,1995,30-45 y.,Upper Secondary Level,Comp. time,0.38375,521,4907,0.3596,0.40505
335,335,1995,30-45 y.,Upper Secondary Level,Some of both,0.18793,279,4907,0.16751,0.2036
336,336,1995,30-45 y.,Upper Secondary Level,Paid,0.33552,497,4907,0.31466,0.3582
337,337,1995,30-45 y.,Upper Secondary Level,Not compensated,0.0928,105,4907,0.08076,0.10556
338,338,1995,30-45 y.,Post-secondary Non-tertiary Level,Comp. time,1.0,52,4907,0.81684,1.18368
339,339,1995,30-45 y.,First Stage of Tertiary Education,Comp. time,0.42392,75,4907,0.36652,0.4711
340,340,1995,30-45 y.,First Stage of Tertiary Education,Some of both,0.29794,48,4907,0.23307,0.37477
341,341,1995,30-45 y.,First Stage of Tertiary Education,Paid,0.27815,42,4907,0.21899,0.36329
342,342,1995,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.37122,229,4907,0.33563,0.41882
343,343,1995,30-45 y.,Second Stage of Tertiary Education,Some of both,0.16393,94,4907,0.13759,0.1903
344,344,1995,30-45 y.,Second Stage of Tertiary Education,Paid,0.09447,51,4907,0.0722,0.11741
345,345,1995,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.37038,189,4907,0.32941,0.41198
346,346,1995,46-65 y.,Primary Level,Paid,1.0,34,4907,0.77626,1.27704
347,347,1995,46-65 y.,Lower Secondary Level,Comp. time,0.32685,41,4907,0.24259,0.40168
348,348,1995,46-65 y.,Lower Secondary Level,Paid,0.67315,95,4907,0.58225,0.78414
349,349,1995,46-65 y.,Upper Secondary Level,Comp. time,0.3952,311,4907,0.36684,0.42286
350,350,1995,46-65 y.,Upper Secondary Level,Some of both,0.16143,129,4907,0.14365,0.17836
351,351,1995,46-65 y.,Upper Secondary Level,Paid,0.31625,255,4907,0.29324,0.33843
352,352,1995,46-65 y.,Upper Secondary Level,Not compensated,0.12712,84,4907,0.10966,0.14457
353,353,1995,46-65 y.,First Stage of Tertiary Education,Comp. time,1.0,44,4907,0.84561,1.14766
354,354,1995,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.27149,86,4907,0.23271,0.32066
355,355,1995,46-65 y.,Second Stage of Tertiary Education,Some of both,0.14441,50,4907,0.11565,0.17451
356,356,1995,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.58411,162,4907,0.51422,0.64891
357,357,1996,17-29 y.,Lower Secondary Level,Comp. time,0.458,108,4771,0.39786,0.51736
358,358,1996,17-29 y.,Lower Secondary Level,Some of both,0.17477,44,4771,0.13846,0.2132
359,359,1996,17-29 y.,Lower Secondary Level,Paid,0.36722,88,4771,0.3032,0.44281
360,360,1996,17-29 y.,Upper Secondary Level,Comp. time,0.42265,323,4771,0.39602,0.45866
361,361,1996,17-29 y.,Upper Secondary Level,Some of both,0.18391,145,4771,0.16373,0.20515
362,362,1996,17-29 y.,Upper Secondary Level,Paid,0.29704,219,4771,0.26751,0.32911
363,363,1996,17-29 y.,Upper Secondary Level,Not compensated,0.0964,73,4771,0.08152,0.11094
364,364,1996,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,1.0,51,4771,0.75981,1.22214
365,365,1996,17-29 y.,First Stage of Tertiary Education,Comp. time,1.0,42,4771,0.81243,1.22429
366,366,1996,17-29 y.,Second Stage of Tertiary Education,Comp. time,1.0,56,4771,0.76089,1.22188
367,367,1996,30-45 y.,Lower Secondary Level,Comp. time,0.47708,64,4771,0.39719,0.56186
368,368,1996,30-45 y.,Lower Secondary Level,Paid,0.52292,90,4771,0.43701,0.61857
369,369,1996,30-45 y.,Upper Secondary Level,Comp. time,0.43088,573,4771,0.40528,0.456
370,370,1996,30-45 y.,Upper Secondary Level,Some of both,0.18445,262,4771,0.16597,0.20188
371,371,1996,30-45 y.,Upper Secondary Level,Paid,0.31175,482,4771,0.29021,0.33527
372,372,1996,30-45 y.,Upper Secondary Level,Not compensated,0.07292,108,4771,0.06166,0.08449
373,373,1996,30-45 y.,Post-secondary Non-tertiary Level,Comp. time,0.52548,56,4771,0.4216,0.64699
374,374,1996,30-45 y.,Post-secondary Non-tertiary Level,Some of both,0.47452,35,4771,0.3865,0.5543
375,375,1996,30-45 y.,First Stage of Tertiary Education,Comp. time,0.4546,79,4771,0.38691,0.51781
376,376,1996,30-45 y.,First Stage of Tertiary Education,Some of both,0.29533,50,4771,0.22293,0.36739
377,377,1996,30-45 y.,First Stage of Tertiary Education,Paid,0.25007,46,4771,0.20311,0.30032
378,378,1996,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.36627,231,4771,0.32318,0.40058
379,379,1996,30-45 y.,Second Stage of Tertiary Education,Some of both,0.18276,83,4771,0.14223,0.21862
380,380,1996,30-45 y.,Second Stage of Tertiary Education,Paid,0.08868,51,4771,0.06926,0.10868
381,381,1996,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.36228,191,4771,0.32159,0.40888
382,382,1996,46-65 y.,Lower Secondary Level,Comp. time,0.46426,51,4771,0.37933,0.56557
383,383,1996,46-65 y.,Lower Secondary Level,Paid,0.53574,68,4771,0.45091,0.61279
384,384,1996,46-65 y.,Upper Secondary Level,Comp. time,0.4435,339,4771,0.41352,0.47874
385,385,1996,46-65 y.,Upper Secondary Level,Some of both,0.14333,109,4771,0.12001,0.16457
386,386,1996,46-65 y.,Upper Secondary Level,Paid,0.27723,217,4771,0.25126,0.29831
387,387,1996,46-65 y.,Upper Secondary Level,Not compensated,0.13593,81,4771,0.11719,0.15482
388,388,1996,46-65 y.,First Stage of Tertiary Education,Comp. time,1.0,53,4771,0.84226,1.16756
389,389,1996,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.31384,97,4771,0.27527,0.36117
390,390,1996,46-65 y.,Second Stage of Tertiary Education,Some of both,0.12546,46,4771,0.1057,0.14598
391,391,1996,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.5607,160,4771,0.49202,0.63466
392,392,1997,17-29 y.,Lower Secondary Level,Comp. time,0.55798,110,4061,0.48482,0.6467
393,393,1997,17-29 y.,Lower Secondary Level,Some of both,0.23252,48,4061,0.18766,0.28539
394,394,1997,17-29 y.,Lower Secondary Level,Paid,0.2095,48,4061,0.15582,0.28018
395,395,1997,17-29 y.,Upper Secondary Level,Comp. time,0.43183,291,4061,0.39821,0.47227
396,396,1997,17-29 y.,Upper Secondary Level,Some of both,0.21562,137,4061,0.18948,0.24289
397,397,1997,17-29 y.,Upper Secondary Level,Paid,0.22035,137,4061,0.19736,0.24341
398,398,1997,17-29 y.,Upper Secondary Level,Not compensated,0.13221,68,4061,0.10363,0.16741
399,399,1997,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,1.0,41,4061,0.74602,1.24296
400,400,1997,17-29 y.,First Stage of Tertiary Education,Comp. time,1.0,42,4061,0.75006,1.30844
401,401,1997,17-29 y.,Second Stage of Tertiary Education,Comp. time,1.0,38,4061,0.67689,1.41754
402,402,1997,30-45 y.,Lower Secondary Level,Comp. time,0.45612,60,4061,0.36647,0.56841
403,403,1997,30-45 y.,Lower Secondary Level,Some of both,0.20458,33,4061,0.13305,0.28168
404,404,1997,30-45 y.,Lower Secondary Level,Paid,0.3393,57,4061,0.28221,0.40876
405,405,1997,30-45 y.,Upper Secondary Level,Comp. time,0.41945,463,4061,0.39127,0.45137
406,406,1997,30-45 y.,Upper Secondary Level,Some of both,0.23949,293,4061,0.21667,0.26872
407,407,1997,30-45 y.,Upper Secondary Level,Paid,0.22591,295,4061,0.20624,0.24831
408,408,1997,30-45 y.,Upper Secondary Level,Not compensated,0.11515,122,4061,0.09573,0.13262
409,409,1997,30-45 y.,Post-secondary Non-tertiary Level,Comp. time,0.59428,50,4061,0.47502,0.7084
410,410,1997,30-45 y.,Post-secondary Non-tertiary Level,Some of both,0.40572,33,4061,0.30778,0.51272
411,411,1997,30-45 y.,First Stage of Tertiary Education,Comp. time,0.56682,93,4061,0.48672,0.67032
412,412,1997,30-45 y.,First Stage of Tertiary Education,Some of both,0.23524,36,4061,0.18106,0.30817
413,413,1997,30-45 y.,First Stage of Tertiary Education,Paid,0.19794,34,4061,0.14883,0.24543
414,414,1997,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.42158,216,4061,0.37764,0.46172
415,415,1997,30-45 y.,Second Stage of Tertiary Education,Some of both,0.20625,98,4061,0.17739,0.24547
416,416,1997,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.37217,174,4061,0.3283,0.42692
417,417,1997,46-65 y.,Lower Secondary Level,Comp. time,0.59556,36,4061,0.47619,0.738
418,418,1997,46-65 y.,Lower Secondary Level,Paid,0.40444,35,4061,0.28976,0.5119
419,419,1997,46-65 y.,Upper Secondary Level,Comp. time,0.46262,287,4061,0.42881,0.49755
420,420,1997,46-65 y.,Upper Secondary Level,Some of both,0.1682,124,4061,0.14262,0.1983
421,421,1997,46-65 y.,Upper Secondary Level,Paid,0.19795,132,4061,0.17799,0.21842
422,422,1997,46-65 y.,Upper Secondary Level,Not compensated,0.17123,87,4061,0.14582,0.19943
423,423,1997,46-65 y.,First Stage of Tertiary Education,Comp. time,1.0,39,4061,0.83165,1.17289
424,424,1997,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.31377,100,4061,0.25913,0.37738
425,425,1997,46-65 y.,Second Stage of Tertiary Education,Some of both,0.14719,38,4061,0.10739,0.18315
426,426,1997,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.53904,166,4061,0.48558,0.6057
427,427,1998,17-29 y.,Lower Secondary Level,Comp. time,0.54377,107,4474,0.46496,0.6234
428,428,1998,17-29 y.,Lower Secondary Level,Some of both,0.18404,40,4474,0.15144,0.2208
429,429,1998,17-29 y.,Lower Secondary Level,Paid,0.27219,47,4474,0.19486,0.36643
430,430,1998,17-29 y.,Upper Secondary Level,Comp. time,0.4125,275,4474,0.37631,0.44773
431,431,1998,17-29 y.,Upper Secondary Level,Some of both,0.25625,168,4474,0.22587,0.29062
432,432,1998,17-29 y.,Upper Secondary Level,Paid,0.20551,135,4474,0.18668,0.22738
433,433,1998,17-29 y.,Upper Secondary Level,Not compensated,0.12574,77,4474,0.10649,0.1538
434,434,1998,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,1.0,40,4474,0.78369,1.27339
435,435,1998,17-29 y.,First Stage of Tertiary Education,Comp. time,1.0,45,4474,0.77306,1.34015
436,436,1998,17-29 y.,Second Stage of Tertiary Education,Comp. time,1.0,39,4474,0.68875,1.33835
437,437,1998,30-45 y.,Lower Secondary Level,Comp. time,0.44993,61,4474,0.36183,0.55162
438,438,1998,30-45 y.,Lower Secondary Level,Some of both,0.19517,34,4474,0.15308,0.23971
439,439,1998,30-45 y.,Lower Secondary Level,Paid,0.3549,49,4474,0.29369,0.4159
440,440,1998,30-45 y.,Upper Secondary Level,Comp. time,0.4616,576,4474,0.43293,0.48572
441,441,1998,30-45 y.,Upper Secondary Level,Some of both,0.22574,307,4474,0.20754,0.2438
442,442,1998,30-45 y.,Upper Secondary Level,Paid,0.20017,280,4474,0.18218,0.21751
443,443,1998,30-45 y.,Upper Secondary Level,Not compensated,0.11249,128,4474,0.09845,0.13194
444,444,1998,30-45 y.,Post-secondary Non-tertiary Level,Comp. time,0.67893,62,4474,0.55448,0.7979
445,445,1998,30-45 y.,Post-secondary Non-tertiary Level,Some of both,0.32107,32,4474,0.24411,0.40621
446,446,1998,30-45 y.,First Stage of Tertiary Education,Comp. time,0.44228,97,4474,0.3801,0.5158
447,447,1998,30-45 y.,First Stage of Tertiary Education,Some of both,0.24973,48,4474,0.20278,0.30895
448,448,1998,30-45 y.,First Stage of Tertiary Education,Paid,0.12949,31,4474,0.10005,0.16481
449,449,1998,30-45 y.,First Stage of Tertiary Education,Not compensated,0.17849,42,4474,0.13616,0.21975
450,450,1998,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.37836,240,4474,0.34365,0.41643
451,451,1998,30-45 y.,Second Stage of Tertiary Education,Some of both,0.1941,95,4474,0.16584,0.23108
452,452,1998,30-45 y.,Second Stage of Tertiary Education,Paid,0.08158,40,4474,0.06043,0.10003
453,453,1998,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.34596,197,4474,0.30795,0.3838
454,454,1998,46-65 y.,Lower Secondary Level,Comp. time,0.61262,63,4474,0.51,0.70845
455,455,1998,46-65 y.,Lower Secondary Level,Paid,0.38738,41,4474,0.29911,0.48232
456,456,1998,46-65 y.,Upper Secondary Level,Comp. time,0.48615,327,4474,0.45393,0.51856
457,457,1998,46-65 y.,Upper Secondary Level,Some of both,0.20527,161,4474,0.18741,0.22719
458,458,1998,46-65 y.,Upper Secondary Level,Paid,0.16164,121,4474,0.1458,0.18232
459,459,1998,46-65 y.,Upper Secondary Level,Not compensated,0.14694,86,4474,0.12608,0.16991
460,460,1998,46-65 y.,First Stage of Tertiary Education,Comp. time,1.0,56,4474,0.85073,1.159
461,461,1998,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.32023,112,4474,0.28045,0.36938
462,462,1998,46-65 y.,Second Stage of Tertiary Education,Some of both,0.16825,56,4474,0.13831,0.20541
463,463,1998,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.51152,159,4474,0.45206,0.56976
464,464,1999,17-29 y.,Lower Secondary Level,Comp. time,0.49055,109,4473,0.42817,0.56108
465,465,1999,17-29 y.,Lower Secondary Level,Some of both,0.1533,34,4473,0.12638,0.18546
466,466,1999,17-29 y.,Lower Secondary Level,Paid,0.19635,48,4473,0.1444,0.23589
467,467,1999,17-29 y.,Lower Secondary Level,Not compensated,0.15979,37,4473,0.11724,0.2047
468,468,1999,17-29 y.,Upper Secondary Level,Comp. time,0.42289,260,4473,0.38392,0.46204
469,469,1999,17-29 y.,Upper Secondary Level,Some of both,0.25786,165,4473,0.22646,0.29441
470,470,1999,17-29 y.,Upper Secondary Level,Paid,0.18533,137,4473,0.16608,0.2094
471,471,1999,17-29 y.,Upper Secondary Level,Not compensated,0.13393,70,4473,0.11361,0.16144
472,472,1999,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,1.0,45,4473,0.7664,1.30276
473,473,1999,17-29 y.,First Stage of Tertiary Education,Comp. time,1.0,41,4473,0.76777,1.22785
474,474,1999,17-29 y.,Second Stage of Tertiary Education,Comp. time,1.0,33,4473,0.7062,1.31564
475,475,1999,30-45 y.,Lower Secondary Level,Comp. time,0.4457,60,4473,0.37131,0.52662
476,476,1999,30-45 y.,Lower Secondary Level,Some of both,0.24564,39,4473,0.19818,0.30028
477,477,1999,30-45 y.,Lower Secondary Level,Paid,0.30867,45,4473,0.25703,0.36657
478,478,1999,30-45 y.,Upper Secondary Level,Comp. time,0.46008,616,4473,0.43393,0.48692
479,479,1999,30-45 y.,Upper Secondary Level,Some of both,0.23436,326,4473,0.21721,0.25433
480,480,1999,30-45 y.,Upper Secondary Level,Paid,0.19083,271,4473,0.17587,0.21117
481,481,1999,30-45 y.,Upper Secondary Level,Not compensated,0.11473,149,4473,0.10132,0.12866
482,482,1999,30-45 y.,Post-secondary Non-tertiary Level,Comp. time,0.64612,66,4473,0.54286,0.77866
483,483,1999,30-45 y.,Post-secondary Non-tertiary Level,Some of both,0.35388,32,4473,0.28523,0.44554
484,484,1999,30-45 y.,First Stage of Tertiary Education,Comp. time,0.65755,113,4473,0.56982,0.73475
485,485,1999,30-45 y.,First Stage of Tertiary Education,Some of both,0.34245,56,4473,0.27558,0.40107
486,486,1999,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.40557,240,4473,0.36606,0.44007
487,487,1999,30-45 y.,Second Stage of Tertiary Education,Some of both,0.21174,113,4473,0.17918,0.24503
488,488,1999,30-45 y.,Second Stage of Tertiary Education,Paid,0.0511,31,4473,0.03299,0.06932
489,489,1999,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.33159,179,4473,0.29363,0.37166
490,490,1999,46-65 y.,Lower Secondary Level,Comp. time,0.56534,37,4473,0.46668,0.66543
491,491,1999,46-65 y.,Lower Secondary Level,Paid,0.43466,37,4473,0.33934,0.56209
492,492,1999,46-65 y.,Upper Secondary Level,Comp. time,0.48736,320,4473,0.45503,0.52862
493,493,1999,46-65 y.,Upper Secondary Level,Some of both,0.18704,135,4473,0.16362,0.2129
494,494,1999,46-65 y.,Upper Secondary Level,Paid,0.16357,127,4473,0.14411,0.18566
495,495,1999,46-65 y.,Upper Secondary Level,Not compensated,0.16203,97,4473,0.14019,0.18731
496,496,1999,46-65 y.,First Stage of Tertiary Education,Comp. time,1.0,61,4473,0.82225,1.15983
497,497,1999,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.35757,125,4473,0.30835,0.41265
498,498,1999,46-65 y.,Second Stage of Tertiary Education,Some of both,0.17454,55,4473,0.13494,0.21698
499,499,1999,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.46789,164,4473,0.4179,0.52373
500,500,2000,17-29 y.,Lower Secondary Level,Comp. time,0.54816,151,7934,0.49787,0.59853
501,501,2000,17-29 y.,Lower Secondary Level,Some of both,0.14706,39,7934,0.12498,0.17335
502,502,2000,17-29 y.,Lower Secondary Level,Paid,0.18384,42,7934,0.15325,0.22395
503,503,2000,17-29 y.,Lower Secondary Level,Not compensated,0.12095,33,7934,0.10543,0.13874
504,504,2000,17-29 y.,Upper Secondary Level,Comp. time,0.49408,419,7934,0.46455,0.52412
505,505,2000,17-29 y.,Upper Secondary Level,Some of both,0.23567,217,7934,0.21511,0.25934
506,506,2000,17-29 y.,Upper Secondary Level,Paid,0.19165,179,7934,0.17432,0.2095
507,507,2000,17-29 y.,Upper Secondary Level,Not compensated,0.0786,86,7934,0.07,0.08916
508,508,2000,17-29 y.,Post-secondary Non-tertiary Level,Comp. time,0.7918,94,7934,0.66596,0.92082
509,509,2000,17-29 y.,Post-secondary Non-tertiary Level,Some of both,0.2082,31,7934,0.16264,0.26286
510,510,2000,17-29 y.,First Stage of Tertiary Education,Comp. time,1.0,73,7934,0.83805,1.20533
511,511,2000,17-29 y.,Second Stage of Tertiary Education,Comp. time,0.62624,64,7934,0.50832,0.72923
512,512,2000,17-29 y.,Second Stage of Tertiary Education,Not compensated,0.37376,45,7934,0.31514,0.43338
513,513,2000,30-45 y.,Lower Secondary Level,Comp. time,0.53591,79,7934,0.45954,0.62432
514,514,2000,30-45 y.,Lower Secondary Level,Paid,0.46409,70,7934,0.39698,0.532
515,515,2000,30-45 y.,Upper Secondary Level,Comp. time,0.48662,1098,7934,0.47021,0.50626
516,516,2000,30-45 y.,Upper Secondary Level,Some of both,0.24484,541,7934,0.23113,0.25877
517,517,2000,30-45 y.,Upper Secondary Level,Paid,0.1822,428,7934,0.17248,0.19268
518,518,2000,30-45 y.,Upper Secondary Level,Not compensated,0.08634,203,7934,0.07934,0.09385
519,519,2000,30-45 y.,Post-secondary Non-tertiary Level,Comp. time,0.49466,120,7934,0.45061,0.54511
520,520,2000,30-45 y.,Post-secondary Non-tertiary Level,Some of both,0.17394,43,7934,0.14692,0.20871
521,521,2000,30-45 y.,Post-secondary Non-tertiary Level,Paid,0.15253,36,7934,0.12366,0.18032
522,522,2000,30-45 y.,Post-secondary Non-tertiary Level,Not compensated,0.17886,51,7934,0.15641,0.20499
523,523,2000,30-45 y.,First Stage of Tertiary Education,Comp. time,0.48653,230,7934,0.44104,0.53613
524,524,2000,30-45 y.,First Stage of Tertiary Education,Some of both,0.21972,112,7934,0.19788,0.24238
525,525,2000,30-45 y.,First Stage of Tertiary Education,Paid,0.12723,53,7934,0.10446,0.1523
526,526,2000,30-45 y.,First Stage of Tertiary Education,Not compensated,0.16652,70,7934,0.14406,0.18573
527,527,2000,30-45 y.,Second Stage of Tertiary Education,Comp. time,0.39698,422,7934,0.3742,0.42122
528,528,2000,30-45 y.,Second Stage of Tertiary Education,Some of both,0.18657,186,7934,0.1698,0.20316
529,529,2000,30-45 y.,Second Stage of Tertiary Education,Paid,0.07203,71,7934,0.0615,0.08569
530,530,2000,30-45 y.,Second Stage of Tertiary Education,Not compensated,0.34443,331,7934,0.32192,0.36987
531,531,2000,46-65 y.,Lower Secondary Level,Comp. time,0.61108,66,7934,0.54959,0.68451
532,532,2000,46-65 y.,Lower Secondary Level,Paid,0.38892,47,7934,0.33526,0.44667
533,533,2000,46-65 y.,Upper Secondary Level,Comp. time,0.48858,623,7934,0.46765,0.51111
534,534,2000,46-65 y.,Upper Secondary Level,Some of both,0.21457,275,7934,0.20181,0.22676
535,535,2000,46-65 y.,Upper Secondary Level,Paid,0.17391,222,7934,0.16303,0.18554
536,536,2000,46-65 y.,Upper Secondary Level,Not compensated,0.12293,148,7934,0.1136,0.1335
537,537,2000,46-65 y.,Post-secondary Non-tertiary Level,Comp. time,1.0,37,7934,0.82397,1.20715
538,538,2000,46-65 y.,First Stage of Tertiary Education,Comp. time,0.5839,125,7934,0.52656,0.64782
539,539,2000,46-65 y.,First Stage of Tertiary Education,Some of both,0.2627,54,7934,0.22959,0.3067
540,540,2000,46-65 y.,First Stage of Tertiary Education,Not compensated,0.1534,35,7934,0.1273,0.18422
541,541,2000,46-65 y.,Second Stage of Tertiary Education,Comp. time,0.37646,260,7934,0.35114,0.40909
542,542,2000,46-65 y.,Second Stage of Tertiary Education,Some of both,0.13057,89,7934,0.11419,0.15162
543,543,2000,46-65 y.,Second Stage of Tertiary Education,Paid,0.07129,47,7934,0.06373,0.07985
544,544,2000,46-65 y.,Second Stage of Tertiary Education,Not compensated,0.42168,289,7934,0.39077,0.45298
545,545,2001,17-29 y.,Lower Secondary Level,Comp. time,0.42823,112,7297,0.36677,0.50478
546,546,2001,17-29 y.,Lower Secondary Level,Some of both,0.2154,51,7297,0.18163,0.2494
547,547,2001,17-29 y.,Lower Secondary Level,Paid,0.21933,54,7297,0.17897,0.2598
548,548,2001,17-29 y.,Lower Secondary Level,Not compensated,0.13704,37,7297,0.11017,0.16019
549,549,2001,17-29 y.,Upper Secondary Level,Comp. time,0.44959,370,7297,0.41791,0.48169
550,550,2001,17-29 y.,Upper Secondary Level,Some of both,0.24894,190,7297,0.22578,0.27532
