year,migback,quintil_oecd,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1997,No migration background,4th Quintile,Not compensated,0.16274,170,1019,0.14007,0.18542
1997,No migration background,5th Quintile,Comp. time,0.40923,388,960,0.37811,0.44035
1997,No migration background,5th Quintile,Some of both,0.19963,194,960,0.17433,0.22492
1997,No migration background,5th Quintile,Paid,0.09889,102,960,0.08000,0.11779
1997,No migration background,5th Quintile,Not compensated,0.29225,276,960,0.26347,0.32104
1997,Direct migration background,1st Quintile,Comp. time,0.28453,37,125,0.20511,0.36394
1997,Direct migration background,1st Quintile,Some of both,0.25360,33,125,0.17702,0.33017
1997,Direct migration background,1st Quintile,Paid,0.34054,55,125,0.25713,0.42395
1997,Direct migration background,2nd Quintile,Comp. time,0.39562,63,119,0.30740,0.48385
1997,Direct migration background,2nd Quintile,Paid,0.34027,56,119,0.25478,0.42576
1997,Direct migration background,3rd Quintile,Comp. time,0.31255,46,97,0.21983,0.40528
1997,Direct migration background,3rd Quintile,Paid,0.38516,51,97,0.28781,0.48251
1997,Direct migration background,4th Quintile,Comp. time,0.50583,78,153,0.42635,0.58531
1997,Direct migration background,4th Quintile,Some of both,0.22807,34,153,0.16136,0.29477
1997,Direct migration background,4th Quintile,Paid,0.14540,41,153,0.08936,0.20144
1998,No migration background,1st Quintile,Comp. time,0.37636,108,310,0.32234,0.43038
1998,No migration background,1st Quintile,Some of both,0.25056,79,310,0.20224,0.29888
1998,No migration background,1st Quintile,Paid,0.18876,65,310,0.14513,0.23239
1998,No migration background,1st Quintile,Not compensated,0.18432,58,310,0.14109,0.22756
1998,No migration background,2nd Quintile,Comp. time,0.43090,279,631,0.39223,0.46957
1998,No migration background,2nd Quintile,Some of both,0.21017,129,631,0.17836,0.24199
1998,No migration background,2nd Quintile,Paid,0.21298,140,631,0.18101,0.24495
1998,No migration background,2nd Quintile,Not compensated,0.14594,83,631,0.11838,0.17351
1998,No migration background,3rd Quintile,Comp. time,0.49401,381,803,0.45941,0.52862
1998,No migration background,3rd Quintile,Some of both,0.19966,180,803,0.17200,0.22733
1998,No migration background,3rd Quintile,Paid,0.18225,140,803,0.15553,0.20897
1998,No migration background,3rd Quintile,Not compensated,0.12408,102,803,0.10126,0.14689
1998,No migration background,4th Quintile,Comp. time,0.52240,512,1005,0.49150,0.55330
1998,No migration background,4th Quintile,Some of both,0.19790,206,1005,0.17325,0.22254
1998,No migration background,4th Quintile,Paid,0.14227,138,1005,0.12066,0.16388
1998,No migration background,4th Quintile,Not compensated,0.13743,149,1005,0.11613,0.15873
1998,No migration background,5th Quintile,Comp. time,0.40498,373,908,0.37303,0.43693
1998,No migration background,5th Quintile,Some of both,0.22185,199,908,0.19481,0.24889
1998,No migration background,5th Quintile,Paid,0.08883,77,908,0.07032,0.10735
1998,No migration background,5th Quintile,Not compensated,0.28434,259,908,0.25498,0.31370
1998,Direct migration background,1st Quintile,Comp. time,0.28141,39,92,0.18902,0.37381
1998,Direct migration background,1st Quintile,Paid,0.37929,53,92,0.27960,0.47899
1998,Direct migration background,2nd Quintile,Comp. time,0.41729,58,138,0.33471,0.49986
1998,Direct migration background,2nd Quintile,Some of both,0.20231,35,138,0.13504,0.26958
1998,Direct migration background,2nd Quintile,Paid,0.32329,45,138,0.24497,0.40162
1998,Direct migration background,3rd Quintile,Comp. time,0.43426,51,91,0.33186,0.53666
1998,Direct migration background,3rd Quintile,Paid,0.27359,40,91,0.18149,0.36570
1998,Direct migration background,4th Quintile,Comp. time,0.41797,50,50,0.27987,0.55608
1999,No migration background,1st Quintile,Comp. time,0.40168,168,419,0.35468,0.44868
1999,No migration background,1st Quintile,Some of both,0.22023,96,419,0.18050,0.25996
1999,No migration background,1st Quintile,Paid,0.21963,92,419,0.17994,0.25931
1999,No migration background,1st Quintile,Not compensated,0.15846,63,419,0.12345,0.19347
1999,No migration background,2nd Quintile,Comp. time,0.48469,353,737,0.44858,0.52079
1999,No migration background,2nd Quintile,Some of both,0.21596,158,737,0.18624,0.24569
1999,No migration background,2nd Quintile,Paid,0.17357,133,737,0.14621,0.20093
1999,No migration background,2nd Quintile,Not compensated,0.12578,93,737,0.10182,0.14974
1999,No migration background,3rd Quintile,Comp. time,0.45613,410,904,0.42364,0.48862
1999,No migration background,3rd Quintile,Some of both,0.21760,200,904,0.19069,0.24452
1999,No migration background,3rd Quintile,Paid,0.17895,168,904,0.15395,0.20395
1999,No migration background,3rd Quintile,Not compensated,0.14732,126,904,0.12420,0.17044
1999,No migration background,4th Quintile,Comp. time,0.49769,512,1047,0.46739,0.52799
1999,No migration background,4th Quintile,Some of both,0.21655,225,1047,0.19158,0.24151
1999,No migration background,4th Quintile,Paid,0.13575,145,1047,0.11499,0.15651
1999,No migration background,4th Quintile,Not compensated,0.15002,165,1047,0.12838,0.17166
1999,No migration background,5th Quintile,Comp. time,0.42826,446,1072,0.39862,0.45789
1999,No migration background,5th Quintile,Some of both,0.21747,232,1072,0.19276,0.24218
1999,No migration background,5th Quintile,Paid,0.07254,81,1072,0.05700,0.08807
1999,No migration background,5th Quintile,Not compensated,0.28173,313,1072,0.25479,0.30868
1999,Direct migration background,1st Quintile,Comp. time,0.28000,34,77,0.17905,0.38095
1999,Direct migration background,1st Quintile,Paid,0.41784,43,77,0.30695,0.52873
1999,Direct migration background,2nd Quintile,Comp. time,0.47007,64,153,0.39073,0.54942
1999,Direct migration background,2nd Quintile,Some of both,0.18324,35,153,0.12174,0.24475
1999,Direct migration background,2nd Quintile,Paid,0.30165,54,153,0.22868,0.37462
1999,Direct migration background,3rd Quintile,Comp. time,0.40739,41,85,0.30231,0.51246
1999,Direct migration background,3rd Quintile,Paid,0.32830,44,85,0.22788,0.42873
1999,Direct migration background,4th Quintile,Comp. time,0.52651,54,54,0.39209,0.66094
2000,No migration background,1st Quintile,Comp. time,0.44880,146,331,0.39513,0.50246
2000,No migration background,1st Quintile,Some of both,0.25094,76,331,0.20416,0.29771
2000,No migration background,1st Quintile,Paid,0.19213,69,331,0.14963,0.23464
2000,No migration background,1st Quintile,Not compensated,0.10813,40,331,0.07463,0.14164
2000,No migration background,2nd Quintile,Comp. time,0.46439,308,667,0.42651,0.50227
2000,No migration background,2nd Quintile,Some of both,0.22859,150,667,0.19669,0.26048
2000,No migration background,2nd Quintile,Paid,0.18337,126,667,0.15398,0.21276
2000,No migration background,2nd Quintile,Not compensated,0.12365,83,667,0.09865,0.14865
2000,No migration background,3rd Quintile,Comp. time,0.49788,461,899,0.46517,0.53058
2000,No migration background,3rd Quintile,Some of both,0.23830,199,899,0.21044,0.26617
2000,No migration background,3rd Quintile,Paid,0.15610,141,899,0.13236,0.17984
2000,No migration background,3rd Quintile,Not compensated,0.10772,98,899,0.08744,0.12800
2000,No migration background,4th Quintile,Comp. time,0.50160,521,1057,0.47144,0.53175
2000,No migration background,4th Quintile,Some of both,0.22250,226,1057,0.19741,0.24758
2000,No migration background,4th Quintile,Paid,0.12762,138,1057,0.10750,0.14775
2000,No migration background,4th Quintile,Not compensated,0.14828,172,1057,0.12685,0.16971
2000,No migration background,5th Quintile,Comp. time,0.47645,473,1040,0.44608,0.50682
2000,No migration background,5th Quintile,Some of both,0.18374,204,1040,0.16019,0.20728
2000,No migration background,5th Quintile,Paid,0.07494,87,1040,0.05893,0.09095
2000,No migration background,5th Quintile,Not compensated,0.26487,276,1040,0.23804,0.29170
2000,Direct migration background,1st Quintile,Comp. time,0.48536,48,90,0.38153,0.58920
2000,Direct migration background,1st Quintile,Paid,0.37158,42,90,0.27119,0.47198
2000,Direct migration background,2nd Quintile,Comp. time,0.41521,64,106,0.32096,0.50946
2000,Direct migration background,2nd Quintile,Paid,0.32207,42,106,0.23269,0.41144
2000,Direct migration background,3rd Quintile,Comp. time,0.39196,50,84,0.28693,0.49699
2000,Direct migration background,3rd Quintile,Paid,0.27085,34,84,0.17525,0.36646
2000,Direct migration background,4th Quintile,Comp. time,0.48124,53,53,0.34543,0.61704
2000,Direct migration background,5th Quintile,Comp. time,0.45783,35,35,0.29036,0.62530
2001,No migration background,1st Quintile,Comp. time,0.44111,229,529,0.39875,0.48346
2001,No migration background,1st Quintile,Some of both,0.18596,99,529,0.15277,0.21915
2001,No migration background,1st Quintile,Paid,0.23927,129,529,0.20287,0.27566
2001,No migration background,1st Quintile,Not compensated,0.13367,72,529,0.10464,0.16270
2001,No migration background,2nd Quintile,Comp. time,0.47534,496,1076,0.44548,0.50519
2001,No migration background,2nd Quintile,Some of both,0.23704,263,1076,0.21162,0.26246
2001,No migration background,2nd Quintile,Paid,0.17936,198,1076,0.15642,0.20229
2001,No migration background,2nd Quintile,Not compensated,0.10826,119,1076,0.08969,0.12684
2001,No migration background,3rd Quintile,Comp. time,0.48654,720,1482,0.46109,0.51200
2001,No migration background,3rd Quintile,Some of both,0.21275,323,1482,0.19191,0.23359
2001,No migration background,3rd Quintile,Paid,0.17889,252,1482,0.15937,0.19841
2001,No migration background,3rd Quintile,Not compensated,0.12181,187,1482,0.10516,0.13847
2001,No migration background,4th Quintile,Comp. time,0.50305,887,1764,0.47971,0.52639
2001,No migration background,4th Quintile,Some of both,0.21719,380,1764,0.19794,0.23643
2001,No migration background,4th Quintile,Paid,0.14091,230,1764,0.12467,0.15715
2001,No migration background,4th Quintile,Not compensated,0.13886,267,1764,0.12272,0.15500
2001,No migration background,5th Quintile,Comp. time,0.43745,764,1785,0.41443,0.46047
2001,No migration background,5th Quintile,Some of both,0.21292,375,1785,0.19393,0.23192
2001,No migration background,5th Quintile,Paid,0.08971,160,1785,0.07644,0.10297
2001,No migration background,5th Quintile,Not compensated,0.25992,486,1785,0.23957,0.28028
2001,Direct migration background,1st Quintile,Comp. time,0.26919,44,135,0.19409,0.34429
2001,Direct migration background,1st Quintile,Some of both,0.24519,35,135,0.17235,0.31804
2001,Direct migration background,1st Quintile,Paid,0.33425,56,135,0.25438,0.41412
2001,Direct migration background,2nd Quintile,Comp. time,0.34212,72,184,0.27338,0.41085
2001,Direct migration background,2nd Quintile,Some of both,0.23992,46,184,0.17805,0.30179
2001,Direct migration background,2nd Quintile,Paid,0.35629,66,184,0.28690,0.42567
2001,Direct migration background,3rd Quintile,Comp. time,0.38504,76,176,0.31294,0.45714
2001,Direct migration background,3rd Quintile,Some of both,0.26806,57,176,0.20243,0.33369
2001,Direct migration background,3rd Quintile,Paid,0.25084,43,176,0.18662,0.31507
2001,Direct migration background,4th Quintile,Comp. time,0.38098,65,144,0.30139,0.46058
2001,Direct migration background,4th Quintile,Some of both,0.27628,41,144,0.20299,0.34957
2001,Direct migration background,4th Quintile,Paid,0.18028,38,144,0.11728,0.24329
2001,Direct migration background,5th Quintile,Comp. time,0.40527,42,78,0.29561,0.51493
2001,Direct migration background,5th Quintile,Not compensated,0.39344,36,78,0.28432,0.50256
2002,No migration background,1st Quintile,Comp. time,0.46384,204,438,0.41708,0.51060
2002,No migration background,1st Quintile,Some of both,0.19349,87,438,0.15645,0.23053
2002,No migration background,1st Quintile,Paid,0.18716,82,438,0.15059,0.22373
2002,No migration background,1st Quintile,Not compensated,0.15551,65,438,0.12153,0.18949
2002,No migration background,2nd Quintile,Comp. time,0.47626,396,833,0.44232,0.51019
2002,No migration background,2nd Quintile,Some of both,0.23197,199,833,0.20329,0.26065
2002,No migration background,2nd Quintile,Paid,0.18181,149,833,0.15560,0.20802
2002,No migration background,2nd Quintile,Not compensated,0.10996,89,833,0.08870,0.13122
2002,No migration background,3rd Quintile,Comp. time,0.50376,593,1185,0.47528,0.53224
2002,No migration background,3rd Quintile,Some of both,0.23097,286,1185,0.20697,0.25498
2002,No migration background,3rd Quintile,Paid,0.13772,154,1185,0.11809,0.15735
2002,No migration background,3rd Quintile,Not compensated,0.12755,152,1185,0.10855,0.14655
2002,No migration background,4th Quintile,Comp. time,0.51078,810,1614,0.48639,0.53518
2002,No migration background,4th Quintile,Some of both,0.21826,349,1614,0.19810,0.23841
2002,No migration background,4th Quintile,Paid,0.12306,190,1614,0.10703,0.13909
2002,No migration background,4th Quintile,Not compensated,0.14790,265,1614,0.13058,0.16522
2002,No migration background,5th Quintile,Comp. time,0.50015,964,2039,0.47845,0.52186
2002,No migration background,5th Quintile,Some of both,0.18534,379,2039,0.16847,0.20221
2002,No migration background,5th Quintile,Paid,0.06790,151,2039,0.05698,0.07883
2002,No migration background,5th Quintile,Not compensated,0.24660,545,2039,0.22789,0.26531
2002,Direct migration background,1st Quintile,Paid,0.43545,35,35,0.26878,0.60211
2002,Direct migration background,2nd Quintile,Comp. time,0.29203,52,157,0.22067,0.36338
2002,Direct migration background,2nd Quintile,Some of both,0.27723,52,157,0.20699,0.34747
2002,Direct migration background,2nd Quintile,Paid,0.32536,53,157,0.25184,0.39888
2002,Direct migration background,3rd Quintile,Comp. time,0.41805,52,134,0.33422,0.50187
2002,Direct migration background,3rd Quintile,Some of both,0.20878,35,134,0.13971,0.27786
2002,Direct migration background,3rd Quintile,Paid,0.33328,47,134,0.25316,0.41339
2002,Direct migration background,4th Quintile,Comp. time,0.60157,84,84,0.49624,0.70690
2002,Direct migration background,5th Quintile,Comp. time,0.43700,47,82,0.32898,0.54502
2002,Direct migration background,5th Quintile,Not compensated,0.28052,35,82,0.18268,0.37835
2003,No migration background,1st Quintile,Comp. time,0.56347,223,444,0.51728,0.60965
2003,No migration background,1st Quintile,Some of both,0.16786,87,444,0.13306,0.20266
2003,No migration background,1st Quintile,Paid,0.16620,72,444,0.13154,0.20087
2003,No migration background,1st Quintile,Not compensated,0.10247,62,444,0.07423,0.13071
2003,No migration background,2nd Quintile,Comp. time,0.51322,436,852,0.47964,0.54681
2003,No migration background,2nd Quintile,Some of both,0.22587,189,852,0.19777,0.25396
2003,No migration background,2nd Quintile,Paid,0.15485,138,852,0.13054,0.17915
2003,No migration background,2nd Quintile,Not compensated,0.10606,89,852,0.08537,0.12675
2003,No migration background,3rd Quintile,Comp. time,0.51247,614,1205,0.48423,0.54070
2003,No migration background,3rd Quintile,Some of both,0.21741,270,1205,0.19411,0.24071
2003,No migration background,3rd Quintile,Paid,0.13335,148,1205,0.11415,0.15255
2003,No migration background,3rd Quintile,Not compensated,0.13678,173,1205,0.11737,0.15618
2003,No migration background,4th Quintile,Comp. time,0.53258,889,1685,0.50875,0.55641
2003,No migration background,4th Quintile,Some of both,0.21661,355,1685,0.19694,0.23629
2003,No migration background,4th Quintile,Paid,0.10356,169,1685,0.08901,0.11811
2003,No migration background,4th Quintile,Not compensated,0.14724,272,1685,0.13032,0.16417
2003,No migration background,5th Quintile,Comp. time,0.47856,1065,2460,0.45881,0.49830
2003,No migration background,5th Quintile,Some of both,0.14758,382,2460,0.13356,0.16160
2003,No migration background,5th Quintile,Paid,0.07555,173,2460,0.06511,0.08600
2003,No migration background,5th Quintile,Not compensated,0.29831,840,2460,0.28022,0.31639
2003,Direct migration background,1st Quintile,Comp. time,0.40140,38,70,0.28574,0.51706
2003,Direct migration background,1st Quintile,Paid,0.30782,32,70,0.19890,0.41673
2003,Direct migration background,2nd Quintile,Comp. time,0.42570,57,134,0.34167,0.50974
2003,Direct migration background,2nd Quintile,Some of both,0.24371,39,134,0.17075,0.31668
2003,Direct migration background,2nd Quintile,Paid,0.29987,38,134,0.22200,0.37774
2003,Direct migration background,3rd Quintile,Comp. time,0.40887,62,136,0.32593,0.49180
2003,Direct migration background,3rd Quintile,Some of both,0.28257,37,136,0.20662,0.35853
2003,Direct migration background,3rd Quintile,Paid,0.26804,37,136,0.19332,0.34275
2003,Direct migration background,4th Quintile,Comp. time,0.52680,67,67,0.40634,0.64725
2003,Direct migration background,5th Quintile,Comp. time,0.52028,54,93,0.41819,0.62237
2003,Direct migration background,5th Quintile,Not compensated,0.25787,39,93,0.16848,0.34727
2003,Indirect migration background,4th Quintile,Comp. time,0.44935,36,36,0.28455,0.61415
2004,No migration background,1st Quintile,Comp. time,0.42533,175,395,0.37652,0.47415
2004,No migration background,1st Quintile,Some of both,0.17768,72,395,0.13994,0.21542
2004,No migration background,1st Quintile,Paid,0.24586,80,395,0.20334,0.28838
2004,No migration background,1st Quintile,Not compensated,0.15113,68,395,0.11576,0.18649
2004,No migration background,2nd Quintile,Comp. time,0.47551,392,805,0.44099,0.51003
2004,No migration background,2nd Quintile,Some of both,0.24171,194,805,0.21211,0.27130
2004,No migration background,2nd Quintile,Paid,0.14225,117,805,0.11811,0.16640
2004,No migration background,2nd Quintile,Not compensated,0.14053,102,805,0.11651,0.16455
2004,No migration background,3rd Quintile,Comp. time,0.52500,613,1153,0.49616,0.55383
2004,No migration background,3rd Quintile,Some of both,0.20886,256,1153,0.18538,0.23233
2004,No migration background,3rd Quintile,Paid,0.13472,130,1153,0.11501,0.15444
2004,No migration background,3rd Quintile,Not compensated,0.13142,154,1153,0.11191,0.15093
2004,No migration background,4th Quintile,Comp. time,0.58385,865,1596,0.55966,0.60804
2004,No migration background,4th Quintile,Some of both,0.19636,311,1596,0.17686,0.21585
2004,No migration background,4th Quintile,Paid,0.08910,157,1596,0.07512,0.10309
2004,No migration background,4th Quintile,Not compensated,0.13068,263,1596,0.11414,0.14723
2004,No migration background,5th Quintile,Comp. time,0.44487,1045,2477,0.42529,0.46444
2004,No migration background,5th Quintile,Some of both,0.14823,370,2477,0.13423,0.16223
2004,No migration background,5th Quintile,Paid,0.07888,170,2477,0.06827,0.08950
2004,No migration background,5th Quintile,Not compensated,0.32802,892,2477,0.30953,0.34651
2004,Direct migration background,1st Quintile,Comp. time,0.37616,33,64,0.25654,0.49578
2004,Direct migration background,1st Quintile,Paid,0.32712,31,64,0.21126,0.44297
2004,Direct migration background,2nd Quintile,Comp. time,0.48471,56,127,0.39745,0.57198
2004,Direct migration background,2nd Quintile,Some of both,0.21083,37,127,0.13961,0.28205
2004,Direct migration background,2nd Quintile,Paid,0.23356,34,127,0.15968,0.30744
2004,Direct migration background,3rd Quintile,Comp. time,0.46401,63,97,0.36424,0.56377
2004,Direct migration background,3rd Quintile,Some of both,0.21608,34,97,0.13375,0.29841
2004,Direct migration background,4th Quintile,Comp. time,0.49109,70,70,0.37313,0.60905
2004,Direct migration background,5th Quintile,Comp. time,0.46368,50,81,0.35440,0.57296
2004,Direct migration background,5th Quintile,Not compensated,0.29269,31,81,0.19299,0.39240
2004,Indirect migration background,3rd Quintile,Comp. time,0.62703,32,32,0.45679,0.79726
2004,Indirect migration background,4th Quintile,Comp. time,0.59360,33,33,0.42342,0.76378
2005,No migration background,1st Quintile,Comp. time,0.47810,165,372,0.42727,0.52893
2005,No migration background,1st Quintile,Some of both,0.20779,81,372,0.16651,0.24908
2005,No migration background,1st Quintile,Paid,0.16314,64,372,0.12554,0.20074
2005,No migration background,1st Quintile,Not compensated,0.15097,62,372,0.11454,0.18740
2005,No migration background,2nd Quintile,Comp. time,0.48459,375,757,0.44897,0.52022
2005,No migration background,2nd Quintile,Some of both,0.22042,171,757,0.19087,0.24997
2005,No migration background,2nd Quintile,Paid,0.14281,108,757,0.11787,0.16775
2005,No migration background,2nd Quintile,Not compensated,0.15218,103,757,0.12657,0.17778
2005,No migration background,3rd Quintile,Comp. time,0.49702,578,1112,0.46762,0.52642
2005,No migration background,3rd Quintile,Some of both,0.26374,276,1112,0.23783,0.28966
2005,No migration background,3rd Quintile,Paid,0.13425,126,1112,0.11420,0.15430
2005,No migration background,3rd Quintile,Not compensated,0.10499,132,1112,0.08697,0.12302
2005,No migration background,4th Quintile,Comp. time,0.58899,854,1498,0.56406,0.61391
2005,No migration background,4th Quintile,Some of both,0.18722,275,1498,0.16746,0.20698
2005,No migration background,4th Quintile,Paid,0.09517,138,1498,0.08030,0.11003
2005,No migration background,4th Quintile,Not compensated,0.12863,231,1498,0.11167,0.14559
2005,No migration background,5th Quintile,Comp. time,0.49121,1019,2215,0.47039,0.51204
2005,No migration background,5th Quintile,Some of both,0.15288,346,2215,0.13789,0.16787
2005,No migration background,5th Quintile,Paid,0.05555,119,2215,0.04601,0.06510
2005,No migration background,5th Quintile,Not compensated,0.30035,731,2215,0.28126,0.31945
2005,Direct migration background,2nd Quintile,Comp. time,0.44059,60,98,0.34179,0.53939
2005,Direct migration background,2nd Quintile,Some of both,0.27871,38,98,0.18948,0.36793
2005,Direct migration background,3rd Quintile,Comp. time,0.55280,70,105,0.45724,0.64836
2005,Direct migration background,3rd Quintile,Some of both,0.27311,35,105,0.18747,0.35874
2005,Direct migration background,4th Quintile,Comp. time,0.47785,59,59,0.34929,0.60640
2005,Direct migration background,5th Quintile,Comp. time,0.46732,60,91,0.36424,0.57040
2005,Direct migration background,5th Quintile,Not compensated,0.27910,31,91,0.18642,0.37177
2005,Indirect migration background,5th Quintile,Comp. time,0.58682,33,33,0.41621,0.75743
2006,No migration background,1st Quintile,Comp. time,0.43228,177,384,0.38266,0.48189
2006,No migration background,1st Quintile,Some of both,0.22756,82,384,0.18557,0.26955
2006,No migration background,1st Quintile,Paid,0.16217,62,384,0.12525,0.19909
2006,No migration background,1st Quintile,Not compensated,0.17799,63,384,0.13968,0.21630
2006,No migration background,2nd Quintile,Comp. time,0.46636,373,743,0.43047,0.50226
2006,No migration background,2nd Quintile,Some of both,0.23219,152,743,0.20181,0.26257
2006,No migration background,2nd Quintile,Paid,0.18035,121,743,0.15268,0.20801
2006,No migration background,2nd Quintile,Not compensated,0.12110,97,743,0.09763,0.14457
2006,No migration background,3rd Quintile,Comp. time,0.56630,611,1087,0.53682,0.59577
2006,No migration background,3rd Quintile,Some of both,0.19778,220,1087,0.17409,0.22147
2006,No migration background,3rd Quintile,Paid,0.09623,98,1087,0.07869,0.11377
2006,No migration background,3rd Quintile,Not compensated,0.13969,158,1087,0.11907,0.16031
2006,No migration background,4th Quintile,Comp. time,0.56676,806,1467,0.54139,0.59212
2006,No migration background,4th Quintile,Some of both,0.19368,290,1467,0.17345,0.21391
2006,No migration background,4th Quintile,Paid,0.09655,127,1467,0.08143,0.11167
2006,No migration background,4th Quintile,Not compensated,0.14302,244,1467,0.12509,0.16094
2006,No migration background,5th Quintile,Comp. time,0.45296,980,2174,0.43203,0.47389
2006,No migration background,5th Quintile,Some of both,0.16696,337,2174,0.15128,0.18265
2006,No migration background,5th Quintile,Paid,0.07091,127,2174,0.06012,0.08170
2006,No migration background,5th Quintile,Not compensated,0.30916,730,2174,0.28973,0.32860
2006,Direct migration background,2nd Quintile,Comp. time,0.50227,55,55,0.36891,0.63563
2006,Direct migration background,3rd Quintile,Comp. time,0.43454,57,57,0.30471,0.56437
2006,Direct migration background,4th Quintile,Comp. time,0.43595,52,85,0.32990,0.54200
2006,Direct migration background,4th Quintile,Some of both,0.30041,33,85,0.20237,0.39845
2006,Direct migration background,5th Quintile,Comp. time,0.35532,44,77,0.24772,0.46293
2006,Direct migration background,5th Quintile,Not compensated,0.33706,33,77,0.23078,0.44333
2007,No migration background,1st Quintile,Comp. time,0.40690,176,407,0.35912,0.45469
2007,No migration background,1st Quintile,Some of both,0.24286,91,407,0.20115,0.28457
2007,No migration background,1st Quintile,Paid,0.17663,67,407,0.13953,0.21372
2007,No migration background,1st Quintile,Not compensated,0.17361,73,407,0.13676,0.21045
2007,No migration background,2nd Quintile,Comp. time,0.51063,426,831,0.47662,0.54463
2007,No migration background,2nd Quintile,Some of both,0.22871,182,831,0.20014,0.25728
2007,No migration background,2nd Quintile,Paid,0.14644,116,831,0.12239,0.17050
2007,No migration background,2nd Quintile,Not compensated,0.11422,107,831,0.09258,0.13586
2007,No migration background,3rd Quintile,Comp. time,0.52289,607,1129,0.49374,0.55204
2007,No migration background,3rd Quintile,Some of both,0.23033,239,1129,0.20576,0.25491
2007,No migration background,3rd Quintile,Paid,0.09370,101,1129,0.07669,0.11070
2007,No migration background,3rd Quintile,Not compensated,0.15308,182,1129,0.13207,0.17409
2007,No migration background,4th Quintile,Comp. time,0.56254,890,1596,0.53819,0.58688
2007,No migration background,4th Quintile,Some of both,0.19134,317,1596,0.17204,0.21065
2007,No migration background,4th Quintile,Paid,0.08655,123,1596,0.07275,0.10035
2007,No migration background,4th Quintile,Not compensated,0.15957,266,1596,0.14160,0.17754
2007,No migration background,5th Quintile,Comp. time,0.46435,978,2170,0.44336,0.48533
2007,No migration background,5th Quintile,Some of both,0.18422,352,2170,0.16790,0.20053
2007,No migration background,5th Quintile,Paid,0.05322,114,2170,0.04378,0.06267
2007,No migration background,5th Quintile,Not compensated,0.29822,726,2170,0.27896,0.31747
2007,Direct migration background,2nd Quintile,Comp. time,0.48546,51,51,0.34693,0.62400
2007,Direct migration background,3rd Quintile,Comp. time,0.51429,60,60,0.38676,0.64182
2007,Direct migration background,4th Quintile,Comp. time,0.46936,59,59,0.34092,0.59780
2007,Direct migration background,5th Quintile,Comp. time,0.41152,45,45,0.26611,0.55693
2007,Indirect migration background,4th Quintile,Comp. time,0.48303,31,31,0.30421,0.66185
2007,Indirect migration background,5th Quintile,Comp. time,0.51955,33,33,0.34644,0.69266
2008,No migration background,1st Quintile,Comp. time,0.46633,167,379,0.41604,0.51662
2008,No migration background,1st Quintile,Some of both,0.24186,86,379,0.19869,0.28503
2008,No migration background,1st Quintile,Paid,0.11515,53,379,0.08297,0.14733
2008,No migration background,1st Quintile,Not compensated,0.17666,73,379,0.13821,0.21510
2008,No migration background,2nd Quintile,Comp. time,0.47784,412,820,0.44363,0.51205
2008,No migration background,2nd Quintile,Some of both,0.22950,182,820,0.20070,0.25830
2008,No migration background,2nd Quintile,Paid,0.14252,113,820,0.11857,0.16646
2008,No migration background,2nd Quintile,Not compensated,0.15014,113,820,0.12568,0.17461
2008,No migration background,3rd Quintile,Comp. time,0.52068,643,1243,0.49290,0.54847
2008,No migration background,3rd Quintile,Some of both,0.23083,269,1243,0.20740,0.25427
2008,No migration background,3rd Quintile,Paid,0.11115,137,1243,0.09367,0.12863
2008,No migration background,3rd Quintile,Not compensated,0.13733,194,1243,0.11819,0.15647
2008,No migration background,4th Quintile,Comp. time,0.53179,789,1490,0.50645,0.55714
2008,No migration background,4th Quintile,Some of both,0.20255,294,1490,0.18214,0.22296
2008,No migration background,4th Quintile,Paid,0.09105,137,1490,0.07644,0.10567
2008,No migration background,4th Quintile,Not compensated,0.17460,270,1490,0.15532,0.19388
2008,No migration background,5th Quintile,Comp. time,0.46631,952,2132,0.44513,0.48749
2008,No migration background,5th Quintile,Some of both,0.18262,355,2132,0.16622,0.19903
2008,No migration background,5th Quintile,Paid,0.06846,129,2132,0.05774,0.07919
2008,No migration background,5th Quintile,Not compensated,0.28260,696,2132,0.26348,0.30172
2008,Direct migration background,2nd Quintile,Comp. time,0.50557,58,58,0.37578,0.63537
2008,Direct migration background,3rd Quintile,Comp. time,0.36575,48,48,0.22805,0.50345
2008,Direct migration background,4th Quintile,Comp. time,0.50334,54,54,0.36873,0.63795
2008,Direct migration background,5th Quintile,Comp. time,0.39977,34,34,0.23264,0.56690
2008,Indirect migration background,5th Quintile,Comp. time,0.69255,41,41,0.54955,0.83555
2009,No migration background,1st Quintile,Comp. time,0.47216,181,379,0.42183,0.52248
2009,No migration background,1st Quintile,Some of both,0.21877,81,379,0.17709,0.26044
2009,No migration background,1st Quintile,Paid,0.17058,62,379,0.13266,0.20850
2009,No migration background,1st Quintile,Not compensated,0.13850,55,379,0.10368,0.17332
2009,No migration background,2nd Quintile,Comp. time,0.49513,324,670,0.45724,0.53302
2009,No migration background,2nd Quintile,Some of both,0.25483,164,670,0.22180,0.28785
2009,No migration background,2nd Quintile,Paid,0.12150,87,670,0.09674,0.14625
2009,No migration background,2nd Quintile,Not compensated,0.12855,95,670,0.10319,0.15391
2009,No migration background,3rd Quintile,Comp. time,0.52572,593,1115,0.49640,0.55505
2009,No migration background,3rd Quintile,Some of both,0.23487,259,1115,0.20997,0.25976
