,Unnamed: 0,year,pgisced97,sampreg,plb0195_h,proportion,n,N,proportion_lower_confidence,proportion_upper_confidence
302,302,1997,Lower Secondary Level,West,Comp. time,0.4467,166,4277,0.38837,0.49926
303,303,1997,Lower Secondary Level,West,Some of both,0.18224,90,4277,0.15243,0.20772
304,304,1997,Lower Secondary Level,West,Paid,0.26813,131,4277,0.2273,0.30713
305,305,1997,Lower Secondary Level,West,Not compensated,0.10294,37,4277,0.07686,0.126
306,306,1997,Lower Secondary Level,East,Comp. time,1.0,41,4277,0.85942,1.15982
307,307,1997,Upper Secondary Level,West,Comp. time,0.44392,741,4277,0.42079,0.47051
308,308,1997,Upper Secondary Level,West,Some of both,0.20053,350,4277,0.18604,0.22004
309,309,1997,Upper Secondary Level,West,Paid,0.2153,400,4277,0.20139,0.23153
310,310,1997,Upper Secondary Level,West,Not compensated,0.14026,192,4277,0.12568,0.15561
311,311,1997,Upper Secondary Level,East,Comp. time,0.402,300,4277,0.37306,0.43076
312,312,1997,Upper Secondary Level,East,Some of both,0.25869,204,4277,0.23539,0.28307
313,313,1997,Upper Secondary Level,East,Paid,0.2185,164,4277,0.19839,0.24179
314,314,1997,Upper Secondary Level,East,Not compensated,0.12081,85,4277,0.10238,0.13973
315,315,1997,Post-secondary Non-tertiary Level,West,Comp. time,0.6099,82,4277,0.50202,0.71545
316,316,1997,Post-secondary Non-tertiary Level,West,Some of both,0.3901,43,4277,0.30732,0.50329
317,317,1997,First Stage of Tertiary Education,West,Comp. time,0.51479,126,4277,0.44328,0.57393
318,318,1997,First Stage of Tertiary Education,West,Some of both,0.23228,61,4277,0.18773,0.28268
319,319,1997,First Stage of Tertiary Education,West,Paid,0.11371,37,4277,0.09044,0.13886
320,320,1997,First Stage of Tertiary Education,West,Not compensated,0.13922,36,4277,0.10707,0.17527
321,321,1997,First Stage of Tertiary Education,East,Comp. time,1.0,48,4277,0.84586,1.16473
322,322,1997,Second Stage of Tertiary Education,West,Comp. time,0.33981,168,4277,0.30446,0.38259
323,323,1997,Second Stage of Tertiary Education,West,Some of both,0.19115,91,4277,0.16229,0.22203
324,324,1997,Second Stage of Tertiary Education,West,Paid,0.04605,32,4277,0.03556,0.0574
325,325,1997,Second Stage of Tertiary Education,West,Not compensated,0.42298,200,4277,0.37912,0.46805
326,326,1997,Second Stage of Tertiary Education,East,Comp. time,0.43929,186,4277,0.40098,0.47483
327,327,1997,Second Stage of Tertiary Education,East,Some of both,0.14394,63,4277,0.12612,0.16915
328,328,1997,Second Stage of Tertiary Education,East,Not compensated,0.41677,168,4277,0.37269,0.46758
329,329,1998,Lower Secondary Level,West,Comp. time,0.4559,187,4626,0.40724,0.50127
330,330,1998,Lower Secondary Level,West,Some of both,0.15382,80,4626,0.13304,0.17247
331,331,1998,Lower Secondary Level,West,Paid,0.29677,121,4626,0.26156,0.34592
332,332,1998,Lower Secondary Level,West,Not compensated,0.09351,42,4626,0.0747,0.10937
333,333,1998,Lower Secondary Level,East,Comp. time,1.0,44,4626,0.88395,1.12936
334,334,1998,Upper Secondary Level,West,Comp. time,0.47295,839,4626,0.45155,0.49601
335,335,1998,Upper Secondary Level,West,Some of both,0.20638,398,4626,0.19161,0.21903
336,336,1998,Upper Secondary Level,West,Paid,0.18988,380,4626,0.17779,0.20277
337,337,1998,Upper Secondary Level,West,Not compensated,0.1308,207,4626,0.11765,0.1474
338,338,1998,Upper Secondary Level,East,Comp. time,0.40963,341,4626,0.38404,0.43292
339,339,1998,Upper Secondary Level,East,Some of both,0.29584,238,4626,0.27134,0.32565
340,340,1998,Upper Secondary Level,East,Paid,0.18707,156,4626,0.16813,0.20381
341,341,1998,Upper Secondary Level,East,Not compensated,0.10746,84,4626,0.08998,0.12273
342,342,1998,Post-secondary Non-tertiary Level,West,Comp. time,0.54172,97,4626,0.45968,0.62398
343,343,1998,Post-secondary Non-tertiary Level,West,Some of both,0.26805,47,4626,0.22044,0.32836
344,344,1998,Post-secondary Non-tertiary Level,West,Not compensated,0.19022,32,4626,0.14843,0.24215
345,345,1998,First Stage of Tertiary Education,West,Comp. time,0.54207,141,4626,0.48136,0.60281
346,346,1998,First Stage of Tertiary Education,West,Some of both,0.21445,63,4626,0.18258,0.25289
347,347,1998,First Stage of Tertiary Education,West,Paid,0.10275,35,4626,0.08537,0.12626
348,348,1998,First Stage of Tertiary Education,West,Not compensated,0.14074,44,4626,0.11561,0.17042
349,349,1998,First Stage of Tertiary Education,East,Comp. time,1.0,57,4626,0.85412,1.17233
350,350,1998,Second Stage of Tertiary Education,West,Comp. time,0.3193,185,4626,0.28827,0.35566
351,351,1998,Second Stage of Tertiary Education,West,Some of both,0.19488,105,4626,0.16837,0.22476
352,352,1998,Second Stage of Tertiary Education,West,Paid,0.08165,49,4626,0.06577,0.09805
353,353,1998,Second Stage of Tertiary Education,West,Not compensated,0.40417,227,4626,0.37069,0.44082
354,354,1998,Second Stage of Tertiary Education,East,Comp. time,0.47363,206,4626,0.43684,0.51047
355,355,1998,Second Stage of Tertiary Education,East,Some of both,0.15976,66,4626,0.1373,0.18749
356,356,1998,Second Stage of Tertiary Education,East,Not compensated,0.36661,155,4626,0.33303,0.40088
357,357,1999,Lower Secondary Level,West,Comp. time,0.43994,166,4565,0.3965,0.48834
358,358,1999,Lower Secondary Level,West,Some of both,0.17645,77,4565,0.15239,0.20246
359,359,1999,Lower Secondary Level,West,Paid,0.26543,115,4565,0.22852,0.30055
360,360,1999,Lower Secondary Level,West,Not compensated,0.11819,42,4565,0.09159,0.14777
361,361,1999,Lower Secondary Level,East,Comp. time,1.0,40,4565,0.86171,1.13856
362,362,1999,Upper Secondary Level,West,Comp. time,0.46808,836,4565,0.44622,0.49168
363,363,1999,Upper Secondary Level,West,Some of both,0.20458,398,4565,0.1911,0.2191
364,364,1999,Upper Secondary Level,West,Paid,0.18694,395,4565,0.17405,0.1992
365,365,1999,Upper Secondary Level,West,Not compensated,0.14041,228,4565,0.12932,0.15619
366,366,1999,Upper Secondary Level,East,Comp. time,0.43312,361,4565,0.40446,0.4628
367,367,1999,Upper Secondary Level,East,Some of both,0.29923,229,4565,0.27289,0.32658
368,368,1999,Upper Secondary Level,East,Paid,0.16192,141,4565,0.14181,0.17949
369,369,1999,Upper Secondary Level,East,Not compensated,0.10574,88,4565,0.08945,0.12238
370,370,1999,Post-secondary Non-tertiary Level,West,Comp. time,0.68599,98,4565,0.59013,0.7939
371,371,1999,Post-secondary Non-tertiary Level,West,Some of both,0.31401,50,4565,0.26625,0.36999
372,372,1999,First Stage of Tertiary Education,West,Comp. time,0.64999,157,4565,0.58314,0.71354
373,373,1999,First Stage of Tertiary Education,West,Some of both,0.20996,64,4565,0.17685,0.24715
374,374,1999,First Stage of Tertiary Education,West,Not compensated,0.14005,35,4565,0.10499,0.17453
375,375,1999,First Stage of Tertiary Education,East,Comp. time,1.0,58,4565,0.83917,1.17208
376,376,1999,Second Stage of Tertiary Education,West,Comp. time,0.35334,202,4565,0.32293,0.38373
377,377,1999,Second Stage of Tertiary Education,West,Some of both,0.209,120,4565,0.18167,0.24122
378,378,1999,Second Stage of Tertiary Education,West,Paid,0.04512,33,4565,0.03226,0.05778
379,379,1999,Second Stage of Tertiary Education,West,Not compensated,0.39254,226,4565,0.35539,0.42546
380,380,1999,Second Stage of Tertiary Education,East,Comp. time,0.47253,196,4565,0.4376,0.51982
381,381,1999,Second Stage of Tertiary Education,East,Some of both,0.15912,66,4565,0.13732,0.18052
382,382,1999,Second Stage of Tertiary Education,East,Not compensated,0.36835,144,4565,0.33316,0.41132
383,383,2000,Lower Secondary Level,West,Comp. time,0.45919,237,8095,0.4303,0.49885
384,384,2000,Lower Secondary Level,West,Some of both,0.16414,80,8095,0.14528,0.1818
385,385,2000,Lower Secondary Level,West,Paid,0.29425,154,8095,0.26681,0.32136
386,386,2000,Lower Secondary Level,West,Not compensated,0.08242,44,8095,0.0734,0.09319
387,387,2000,Lower Secondary Level,East,Comp. time,1.0,59,8095,0.85445,1.16892
388,388,2000,Upper Secondary Level,West,Comp. time,0.4988,1628,8095,0.48598,0.5123
389,389,2000,Upper Secondary Level,West,Some of both,0.22182,748,8095,0.21252,0.23157
390,390,2000,Upper Secondary Level,West,Paid,0.18044,621,8095,0.17428,0.18835
391,391,2000,Upper Secondary Level,West,Not compensated,0.09894,326,8095,0.09318,0.10618
392,392,2000,Upper Secondary Level,East,Comp. time,0.44682,514,8095,0.42966,0.46596
393,393,2000,Upper Secondary Level,East,Some of both,0.28061,285,8095,0.26326,0.29972
394,394,2000,Upper Secondary Level,East,Paid,0.18476,208,8095,0.17126,0.19819
395,395,2000,Upper Secondary Level,East,Not compensated,0.08782,112,8095,0.0794,0.09548
396,396,2000,Post-secondary Non-tertiary Level,West,Comp. time,0.53295,216,8095,0.49151,0.58095
397,397,2000,Post-secondary Non-tertiary Level,West,Some of both,0.1637,70,8095,0.139,0.18755
398,398,2000,Post-secondary Non-tertiary Level,West,Paid,0.14235,59,8095,0.1213,0.16924
399,399,2000,Post-secondary Non-tertiary Level,West,Not compensated,0.161,75,8095,0.14035,0.18443
400,400,2000,Post-secondary Non-tertiary Level,East,Comp. time,1.0,35,8095,0.81706,1.17587
401,401,2000,First Stage of Tertiary Education,West,Comp. time,0.50599,320,8095,0.4682,0.5433
402,402,2000,First Stage of Tertiary Education,West,Some of both,0.22533,153,8095,0.20562,0.24927
403,403,2000,First Stage of Tertiary Education,West,Paid,0.11963,74,8095,0.10434,0.13761
404,404,2000,First Stage of Tertiary Education,West,Not compensated,0.14906,93,8095,0.13048,0.1656
405,405,2000,First Stage of Tertiary Education,East,Comp. time,0.75163,108,8095,0.65297,0.86126
406,406,2000,First Stage of Tertiary Education,East,Some of both,0.24837,35,8095,0.20559,0.30233
407,407,2000,Second Stage of Tertiary Education,West,Comp. time,0.36842,444,8095,0.34416,0.38869
408,408,2000,Second Stage of Tertiary Education,West,Some of both,0.16655,203,8095,0.15351,0.18179
409,409,2000,Second Stage of Tertiary Education,West,Paid,0.0804,99,8095,0.07342,0.08703
410,410,2000,Second Stage of Tertiary Education,West,Not compensated,0.38462,462,8095,0.36502,0.41312
411,411,2000,Second Stage of Tertiary Education,East,Comp. time,0.47716,303,8095,0.44685,0.5085
412,412,2000,Second Stage of Tertiary Education,East,Some of both,0.14711,89,8095,0.12887,0.16402
413,413,2000,Second Stage of Tertiary Education,East,Paid,0.05929,37,8095,0.04835,0.0705
414,414,2000,Second Stage of Tertiary Education,East,Not compensated,0.31645,204,8095,0.2945,0.33876
415,415,2001,Lower Secondary Level,West,Comp. time,0.4055,191,7518,0.36892,0.44258
416,416,2001,Lower Secondary Level,West,Some of both,0.18748,89,7518,0.16624,0.20952
417,417,2001,Lower Secondary Level,West,Paid,0.29899,139,7518,0.2629,0.3304
418,418,2001,Lower Secondary Level,West,Not compensated,0.10803,49,7518,0.09276,0.12108
419,419,2001,Lower Secondary Level,East,Comp. time,1.0,39,7518,0.84005,1.19552
420,420,2001,Upper Secondary Level,West,Comp. time,0.48523,1462,7518,0.47139,0.50028
421,421,2001,Upper Secondary Level,West,Some of both,0.21937,699,7518,0.20805,0.23117
422,422,2001,Upper Secondary Level,West,Paid,0.19511,607,7518,0.18627,0.20557
423,423,2001,Upper Secondary Level,West,Not compensated,0.10029,315,7518,0.09348,0.10731
424,424,2001,Upper Secondary Level,East,Comp. time,0.47782,515,7518,0.45592,0.49839
425,425,2001,Upper Secondary Level,East,Some of both,0.25197,254,7518,0.23312,0.27466
426,426,2001,Upper Secondary Level,East,Paid,0.18822,199,7518,0.17063,0.2068
427,427,2001,Upper Secondary Level,East,Not compensated,0.08199,96,7518,0.07252,0.09182
428,428,2001,Post-secondary Non-tertiary Level,West,Comp. time,0.48398,189,7518,0.43795,0.53098
429,429,2001,Post-secondary Non-tertiary Level,West,Some of both,0.24739,97,7518,0.21437,0.27815
430,430,2001,Post-secondary Non-tertiary Level,West,Paid,0.10417,48,7518,0.08647,0.12198
431,431,2001,Post-secondary Non-tertiary Level,West,Not compensated,0.16446,67,7518,0.14417,0.186
432,432,2001,First Stage of Tertiary Education,West,Comp. time,0.4898,268,7518,0.44611,0.53464
433,433,2001,First Stage of Tertiary Education,West,Some of both,0.22964,145,7518,0.20493,0.25713
434,434,2001,First Stage of Tertiary Education,West,Paid,0.12669,66,7518,0.10571,0.14742
435,435,2001,First Stage of Tertiary Education,West,Not compensated,0.15387,86,7518,0.13526,0.17944
436,436,2001,First Stage of Tertiary Education,East,Comp. time,0.71788,94,7518,0.61537,0.82927
437,437,2001,First Stage of Tertiary Education,East,Some of both,0.28212,41,7518,0.23229,0.35454
438,438,2001,Second Stage of Tertiary Education,West,Comp. time,0.35643,414,7518,0.33593,0.37738
439,439,2001,Second Stage of Tertiary Education,West,Some of both,0.20372,221,7518,0.18315,0.22703
440,440,2001,Second Stage of Tertiary Education,West,Paid,0.06858,82,7518,0.05874,0.07697
441,441,2001,Second Stage of Tertiary Education,West,Not compensated,0.37127,436,7518,0.35062,0.39553
442,442,2001,Second Stage of Tertiary Education,East,Comp. time,0.479,292,7518,0.44913,0.51079
443,443,2001,Second Stage of Tertiary Education,East,Some of both,0.17929,113,7518,0.15655,0.20137
444,444,2001,Second Stage of Tertiary Education,East,Paid,0.06256,31,7518,0.05033,0.07587
445,445,2001,Second Stage of Tertiary Education,East,Not compensated,0.27914,174,7518,0.25733,0.30009
446,446,2002,Lower Secondary Level,West,Comp. time,0.42736,172,7747,0.38167,0.47699
447,447,2002,Lower Secondary Level,West,Some of both,0.19137,78,7747,0.15447,0.23684
448,448,2002,Lower Secondary Level,West,Paid,0.25297,97,7747,0.21207,0.29408
449,449,2002,Lower Secondary Level,West,Not compensated,0.1283,47,7747,0.10349,0.15213
450,450,2002,Lower Secondary Level,East,Comp. time,1.0,37,7747,0.816,1.20224
451,451,2002,Upper Secondary Level,West,Comp. time,0.50364,1437,7747,0.48608,0.52419
452,452,2002,Upper Secondary Level,West,Some of both,0.22985,688,7747,0.21711,0.24056
453,453,2002,Upper Secondary Level,West,Paid,0.15789,455,7747,0.14535,0.16863
454,454,2002,Upper Secondary Level,West,Not compensated,0.10862,357,7747,0.10067,0.11686
455,455,2002,Upper Secondary Level,East,Comp. time,0.49166,493,7747,0.46013,0.51941
456,456,2002,Upper Secondary Level,East,Some of both,0.27758,263,7747,0.2509,0.30142
457,457,2002,Upper Secondary Level,East,Paid,0.15296,148,7747,0.13432,0.17022
458,458,2002,Upper Secondary Level,East,Not compensated,0.0778,93,7747,0.06539,0.09159
459,459,2002,Post-secondary Non-tertiary Level,West,Comp. time,0.50289,212,7747,0.44999,0.55739
460,460,2002,Post-secondary Non-tertiary Level,West,Some of both,0.18471,94,7747,0.15265,0.22246
461,461,2002,Post-secondary Non-tertiary Level,West,Paid,0.14803,58,7747,0.11581,0.17797
462,462,2002,Post-secondary Non-tertiary Level,West,Not compensated,0.16437,78,7747,0.13633,0.20139
463,463,2002,Post-secondary Non-tertiary Level,East,Comp. time,1.0,39,7747,0.79959,1.23966
464,464,2002,First Stage of Tertiary Education,West,Comp. time,0.51618,288,7747,0.46355,0.57149
465,465,2002,First Stage of Tertiary Education,West,Some of both,0.21355,128,7747,0.18268,0.24418
466,466,2002,First Stage of Tertiary Education,West,Paid,0.11257,63,7747,0.09105,0.13621
467,467,2002,First Stage of Tertiary Education,West,Not compensated,0.1577,100,7747,0.13306,0.18953
468,468,2002,First Stage of Tertiary Education,East,Comp. time,0.81569,100,7747,0.68776,0.95464
469,469,2002,First Stage of Tertiary Education,East,Some of both,0.18431,33,7747,0.14891,0.22855
470,470,2002,Second Stage of Tertiary Education,West,Comp. time,0.36918,523,7747,0.34243,0.39695
471,471,2002,Second Stage of Tertiary Education,West,Some of both,0.15556,235,7747,0.13841,0.17283
472,472,2002,Second Stage of Tertiary Education,West,Paid,0.0568,83,7747,0.04583,0.06726
473,473,2002,Second Stage of Tertiary Education,West,Not compensated,0.41846,728,7747,0.38703,0.4508
474,474,2002,Second Stage of Tertiary Education,East,Comp. time,0.52276,292,7747,0.47688,0.57436
475,475,2002,Second Stage of Tertiary Education,East,Some of both,0.14387,97,7747,0.12159,0.16455
476,476,2002,Second Stage of Tertiary Education,East,Not compensated,0.33337,231,7747,0.2905,0.37789
477,477,2003,Lower Secondary Level,West,Comp. time,0.54576,191,7315,0.4801,0.6103
478,478,2003,Lower Secondary Level,West,Some of both,0.21163,76,7315,0.17824,0.24711
479,479,2003,Lower Secondary Level,West,Paid,0.24261,82,7315,0.19711,0.29254
480,480,2003,Lower Secondary Level,East,Comp. time,1.0,42,7315,0.82566,1.14287
481,481,2003,Upper Secondary Level,West,Comp. time,0.52788,1436,7315,0.50644,0.54681
482,482,2003,Upper Secondary Level,West,Some of both,0.20483,612,7315,0.19302,0.21695
483,483,2003,Upper Secondary Level,West,Paid,0.15183,413,7315,0.14124,0.16241
484,484,2003,Upper Secondary Level,West,Not compensated,0.11545,368,7315,0.10628,0.1269
485,485,2003,Upper Secondary Level,East,Comp. time,0.54709,487,7315,0.51392,0.58635
486,486,2003,Upper Secondary Level,East,Some of both,0.24565,213,7315,0.22392,0.26808
487,487,2003,Upper Secondary Level,East,Paid,0.14227,134,7315,0.12437,0.16415
488,488,2003,Upper Secondary Level,East,Not compensated,0.065,85,7315,0.05381,0.07696
489,489,2003,Post-secondary Non-tertiary Level,West,Comp. time,0.49863,229,7315,0.44804,0.56749
490,490,2003,Post-secondary Non-tertiary Level,West,Some of both,0.19475,81,7315,0.16646,0.23314
491,491,2003,Post-secondary Non-tertiary Level,West,Paid,0.12679,47,7315,0.09584,0.15845
492,492,2003,Post-secondary Non-tertiary Level,West,Not compensated,0.17983,96,7315,0.14681,0.21573
493,493,2003,Post-secondary Non-tertiary Level,East,Comp. time,1.0,47,7315,0.76881,1.22966
494,494,2003,First Stage of Tertiary Education,West,Comp. time,0.5084,267,7315,0.45736,0.56298
495,495,2003,First Stage of Tertiary Education,West,Some of both,0.2204,130,7315,0.19164,0.25224
496,496,2003,First Stage of Tertiary Education,West,Paid,0.08637,56,7315,0.06487,0.1048
497,497,2003,First Stage of Tertiary Education,West,Not compensated,0.18483,101,7315,0.15613,0.21632
498,498,2003,First Stage of Tertiary Education,East,Comp. time,0.73611,98,7315,0.61178,0.85781
499,499,2003,First Stage of Tertiary Education,East,Some of both,0.26389,35,7315,0.20605,0.32829
500,500,2003,Second Stage of Tertiary Education,West,Comp. time,0.39943,502,7315,0.36875,0.43969
501,501,2003,Second Stage of Tertiary Education,West,Some of both,0.15943,216,7315,0.13855,0.18382
502,502,2003,Second Stage of Tertiary Education,West,Paid,0.07257,85,7315,0.06171,0.08731
503,503,2003,Second Stage of Tertiary Education,West,Not compensated,0.36857,616,7315,0.34464,0.39471
504,504,2003,Second Stage of Tertiary Education,East,Comp. time,0.55898,295,7315,0.50568,0.6199
505,505,2003,Second Stage of Tertiary Education,East,Some of both,0.13947,90,7315,0.11833,0.16294
506,506,2003,Second Stage of Tertiary Education,East,Not compensated,0.30155,185,7315,0.24624,0.35292
507,507,2004,Lower Secondary Level,West,Comp. time,0.42941,172,7065,0.37436,0.4907
508,508,2004,Lower Secondary Level,West,Some of both,0.21219,80,7065,0.17853,0.24815
509,509,2004,Lower Secondary Level,West,Paid,0.21453,73,7065,0.17235,0.26872
510,510,2004,Lower Secondary Level,West,Not compensated,0.14387,54,7065,0.11721,0.18256
511,511,2004,Upper Secondary Level,West,Comp. time,0.53664,1356,7065,0.51302,0.56072
512,512,2004,Upper Secondary Level,West,Some of both,0.19471,538,7065,0.18114,0.20914
513,513,2004,Upper Secondary Level,West,Paid,0.14215,370,7065,0.13167,0.15277
514,514,2004,Upper Secondary Level,West,Not compensated,0.1265,384,7065,0.11746,0.13741
515,515,2004,Upper Secondary Level,East,Comp. time,0.50659,453,7065,0.47392,0.53818
516,516,2004,Upper Secondary Level,East,Some of both,0.26893,239,7065,0.24268,0.29253
517,517,2004,Upper Secondary Level,East,Paid,0.13795,129,7065,0.11795,0.15618
518,518,2004,Upper Secondary Level,East,Not compensated,0.08653,84,7065,0.07172,0.11085
519,519,2004,Post-secondary Non-tertiary Level,West,Comp. time,0.56405,240,7065,0.5052,0.64289
520,520,2004,Post-secondary Non-tertiary Level,West,Some of both,0.17358,71,7065,0.1384,0.21121
521,521,2004,Post-secondary Non-tertiary Level,West,Paid,0.10796,43,7065,0.07793,0.13778
522,522,2004,Post-secondary Non-tertiary Level,West,Not compensated,0.15441,77,7065,0.12343,0.18574
523,523,2004,Post-secondary Non-tertiary Level,East,Comp. time,1.0,47,7065,0.77381,1.21895
524,524,2004,First Stage of Tertiary Education,West,Comp. time,0.49014,259,7065,0.43838,0.54637
525,525,2004,First Stage of Tertiary Education,West,Some of both,0.21166,123,7065,0.17991,0.24226
526,526,2004,First Stage of Tertiary Education,West,Paid,0.08853,54,7065,0.0678,0.11326
527,527,2004,First Stage of Tertiary Education,West,Not compensated,0.20968,115,7065,0.17414,0.23818
528,528,2004,First Stage of Tertiary Education,East,Comp. time,0.74436,105,7065,0.6194,0.86756
529,529,2004,First Stage of Tertiary Education,East,Some of both,0.25564,35,7065,0.20663,0.31757
530,530,2004,Second Stage of Tertiary Education,West,Comp. time,0.37938,503,7065,0.3513,0.40849
531,531,2004,Second Stage of Tertiary Education,West,Some of both,0.13558,182,7065,0.11561,0.15497
532,532,2004,Second Stage of Tertiary Education,West,Paid,0.07583,69,7065,0.06067,0.08995
533,533,2004,Second Stage of Tertiary Education,West,Not compensated,0.40921,644,7065,0.38013,0.4421
534,534,2004,Second Stage of Tertiary Education,East,Comp. time,0.55822,289,7065,0.50213,0.61996
535,535,2004,Second Stage of Tertiary Education,East,Some of both,0.14376,85,7065,0.11855,0.17593
536,536,2004,Second Stage of Tertiary Education,East,Not compensated,0.29802,192,7065,0.25453,0.33999
537,537,2005,Lower Secondary Level,West,Comp. time,0.40999,159,6565,0.35069,0.47849
538,538,2005,Lower Secondary Level,West,Some of both,0.21889,71,6565,0.17675,0.26399
539,539,2005,Lower Secondary Level,West,Paid,0.18267,67,6565,0.15037,0.228
540,540,2005,Lower Secondary Level,West,Not compensated,0.18844,51,6565,0.14405,0.23617
541,541,2005,Lower Secondary Level,East,Comp. time,1.0,35,6565,0.82238,1.21697
542,542,2005,Upper Secondary Level,West,Comp. time,0.53816,1321,6565,0.51641,0.5601
543,543,2005,Upper Secondary Level,West,Some of both,0.22295,536,6565,0.20561,0.24118
544,544,2005,Upper Secondary Level,West,Paid,0.12289,312,6565,0.11277,0.13288
545,545,2005,Upper Secondary Level,West,Not compensated,0.11601,311,6565,0.1064,0.12865
546,546,2005,Upper Secondary Level,East,Comp. time,0.51021,411,6565,0.46979,0.55296
547,547,2005,Upper Secondary Level,East,Some of both,0.24989,211,6565,0.22295,0.28012
548,548,2005,Upper Secondary Level,East,Paid,0.16245,123,6565,0.13893,0.19014
549,549,2005,Upper Secondary Level,East,Not compensated,0.07745,78,6565,0.06306,0.09613
550,550,2005,Post-secondary Non-tertiary Level,West,Comp. time,0.57982,234,6565,0.52119,0.64169
551,551,2005,Post-secondary Non-tertiary Level,West,Some of both,0.1854,80,6565,0.14187,0.22438
552,552,2005,Post-secondary Non-tertiary Level,West,Paid,0.08462,31,6565,0.05917,0.11424
553,553,2005,Post-secondary Non-tertiary Level,West,Not compensated,0.15016,70,6565,0.11816,0.19358
554,554,2005,Post-secondary Non-tertiary Level,East,Comp. time,1.0,57,6565,0.79319,1.31496
555,555,2005,First Stage of Tertiary Education,West,Comp. time,0.524,260,6565,0.46986,0.5717
556,556,2005,First Stage of Tertiary Education,West,Some of both,0.19004,99,6565,0.15956,0.22673
557,557,2005,First Stage of Tertiary Education,West,Paid,0.098,40,6565,0.07565,0.12284
558,558,2005,First Stage of Tertiary Education,West,Not compensated,0.18796,99,6565,0.15765,0.22213
559,559,2005,First Stage of Tertiary Education,East,Comp. time,1.0,97,6565,0.83805,1.15894
560,560,2005,Second Stage of Tertiary Education,West,Comp. time,0.41112,501,6565,0.37748,0.44347
561,561,2005,Second Stage of Tertiary Education,West,Some of both,0.15867,192,6565,0.13985,0.17699
562,562,2005,Second Stage of Tertiary Education,West,Paid,0.05078,55,6565,0.04065,0.06155
563,563,2005,Second Stage of Tertiary Education,West,Not compensated,0.37943,535,6565,0.33952,0.41297
564,564,2005,Second Stage of Tertiary Education,East,Comp. time,0.53023,267,6565,0.47839,0.57787
565,565,2005,Second Stage of Tertiary Education,East,Some of both,0.16139,85,6565,0.12845,0.19578
566,566,2005,Second Stage of Tertiary Education,East,Not compensated,0.30838,177,6565,0.25172,0.37055
567,567,2006,Lower Secondary Level,West,Comp. time,0.44541,152,7251,0.39773,0.50639
568,568,2006,Lower Secondary Level,West,Some of both,0.19654,65,7251,0.14944,0.23896
569,569,2006,Lower Secondary Level,West,Paid,0.24238,66,7251,0.19287,0.28675
570,570,2006,Lower Secondary Level,West,Not compensated,0.11568,42,7251,0.09256,0.14518
571,571,2006,Lower Secondary Level,East,Comp. time,1.0,38,7251,0.76645,1.29451
572,572,2006,Upper Secondary Level,West,Comp. time,0.54343,1525,7251,0.52101,0.56307
573,573,2006,Upper Secondary Level,West,Some of both,0.19811,549,7251,0.18659,0.21324
574,574,2006,Upper Secondary Level,West,Paid,0.14,373,7251,0.13036,0.14987
575,575,2006,Upper Secondary Level,West,Not compensated,0.11847,349,7251,0.10862,0.12966
576,576,2006,Upper Secondary Level,East,Comp. time,0.48315,464,7251,0.451,0.51782
577,577,2006,Upper Secondary Level,East,Some of both,0.29015,229,7251,0.25357,0.32614
578,578,2006,Upper Secondary Level,East,Paid,0.12253,100,7251,0.10522,0.1415
579,579,2006,Upper Secondary Level,East,Not compensated,0.10416,109,7251,0.08721,0.12536
580,580,2006,Post-secondary Non-tertiary Level,West,Comp. time,0.58669,264,7251,0.52769,0.64298
581,581,2006,Post-secondary Non-tertiary Level,West,Some of both,0.14709,81,7251,0.12313,0.17096
582,582,2006,Post-secondary Non-tertiary Level,West,Paid,0.09683,38,7251,0.07471,0.12245
583,583,2006,Post-secondary Non-tertiary Level,West,Not compensated,0.16939,98,7251,0.13591,0.20334
584,584,2006,Post-secondary Non-tertiary Level,East,Comp. time,1.0,52,7251,0.78174,1.20154
585,585,2006,First Stage of Tertiary Education,West,Comp. time,0.47491,277,7251,0.42977,0.51359
586,586,2006,First Stage of Tertiary Education,West,Some of both,0.20525,113,7251,0.16921,0.2432
587,587,2006,First Stage of Tertiary Education,West,Paid,0.08306,45,7251,0.06346,0.10667
588,588,2006,First Stage of Tertiary Education,West,Not compensated,0.23678,112,7251,0.20001,0.27543
589,589,2006,First Stage of Tertiary Education,East,Comp. time,1.0,97,7251,0.84407,1.17363
590,590,2006,Second Stage of Tertiary Education,West,Comp. time,0.37458,531,7251,0.34885,0.39841
591,591,2006,Second Stage of Tertiary Education,West,Some of both,0.15031,202,7251,0.1345,0.16841
592,592,2006,Second Stage of Tertiary Education,West,Paid,0.05295,70,7251,0.04114,0.06583
593,593,2006,Second Stage of Tertiary Education,West,Not compensated,0.42217,641,7251,0.38974,0.45614
594,594,2006,Second Stage of Tertiary Education,East,Comp. time,0.50288,285,7251,0.45572,0.55936
595,595,2006,Second Stage of Tertiary Education,East,Some of both,0.16577,87,7251,0.14132,0.19954
596,596,2006,Second Stage of Tertiary Education,East,Not compensated,0.33136,197,7251,0.28086,0.4037
597,597,2007,Lower Secondary Level,West,Comp. time,0.55902,125,6661,0.48553,0.63789
598,598,2007,Lower Secondary Level,West,Some of both,0.22147,58,6661,0.17317,0.27627
599,599,2007,Lower Secondary Level,West,Paid,0.21951,51,6661,0.17016,0.26702
600,600,2007,Upper Secondary Level,West,Comp. time,0.53011,1365,6661,0.50554,0.55421
