year,age_gr,sex,plb0195_h,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2001,17-29 y.,male,Paid,0.08920,183,785,0.06925,0.10915
2001,17-29 y.,male,Not compensated,0.04667,97,785,0.03191,0.06144
2001,17-29 y.,female,Comp. time,0.19102,389,688,0.16163,0.22042
2001,17-29 y.,female,Some of both,0.06080,119,688,0.04293,0.07867
2001,17-29 y.,female,Paid,0.03880,77,688,0.02436,0.05324
2001,17-29 y.,female,Not compensated,0.04656,103,688,0.03080,0.06231
2001,30-45 y.,male,Comp. time,0.24891,858,2318,0.23130,0.26651
2001,30-45 y.,male,Some of both,0.17306,626,2318,0.15766,0.18847
2001,30-45 y.,male,Paid,0.11316,419,2318,0.10026,0.12606
2001,30-45 y.,male,Not compensated,0.11797,415,2318,0.10484,0.13111
2001,30-45 y.,female,Comp. time,0.25166,918,1589,0.23032,0.27300
2001,30-45 y.,female,Some of both,0.07605,286,1589,0.06301,0.08909
2001,30-45 y.,female,Paid,0.05238,191,1589,0.04142,0.06334
2001,30-45 y.,female,Not compensated,0.05422,194,1589,0.04308,0.06536
2001,46-65 y.,male,Comp. time,0.16264,577,1431,0.14351,0.18176
2001,46-65 y.,male,Some of both,0.07872,301,1431,0.06476,0.09268
2001,46-65 y.,male,Paid,0.06827,239,1431,0.05520,0.08134
2001,46-65 y.,male,Not compensated,0.08286,314,1431,0.06858,0.09715
2001,46-65 y.,female,Comp. time,0.13612,476,895,0.11364,0.15860
2001,46-65 y.,female,Some of both,0.04438,157,895,0.03088,0.05788
2001,46-65 y.,female,Paid,0.03559,117,895,0.02344,0.04773
2001,46-65 y.,female,Not compensated,0.03969,145,895,0.02689,0.05249
2002,17-29 y.,male,Comp. time,0.13486,268,727,0.11001,0.15970
2002,17-29 y.,male,Some of both,0.11215,220,727,0.08919,0.13510
2002,17-29 y.,male,Paid,0.07093,140,727,0.05225,0.08960
2002,17-29 y.,male,Not compensated,0.04796,99,727,0.03241,0.06350
2002,17-29 y.,female,Comp. time,0.18842,382,651,0.15836,0.21848
2002,17-29 y.,female,Some of both,0.04403,99,651,0.02826,0.05980
2002,17-29 y.,female,Paid,0.02875,60,651,0.01590,0.04159
2002,17-29 y.,female,Not compensated,0.05169,110,651,0.03467,0.06871
2002,30-45 y.,male,Comp. time,0.24631,829,2233,0.22844,0.26419
2002,30-45 y.,male,Some of both,0.16004,588,2233,0.14483,0.17526
2002,30-45 y.,male,Paid,0.09706,333,2233,0.08478,0.10934
2002,30-45 y.,male,Not compensated,0.11826,483,2233,0.10486,0.13165
2002,30-45 y.,female,Comp. time,0.23455,934,1620,0.21391,0.25519
2002,30-45 y.,female,Some of both,0.07126,282,1620,0.05873,0.08379
2002,30-45 y.,female,Paid,0.04233,155,1620,0.03252,0.05214
2002,30-45 y.,female,Not compensated,0.06062,249,1620,0.04900,0.07225
2002,46-65 y.,male,Comp. time,0.16598,637,1662,0.14809,0.18387
2002,46-65 y.,male,Some of both,0.07003,308,1662,0.05776,0.08231
2002,46-65 y.,male,Paid,0.05521,201,1662,0.04423,0.06619
2002,46-65 y.,male,Not compensated,0.08201,516,1662,0.06882,0.09521
2002,46-65 y.,female,Comp. time,0.14534,570,1056,0.12407,0.16661
2002,46-65 y.,female,Some of both,0.03687,160,1056,0.02550,0.04824
2002,46-65 y.,female,Paid,0.02474,100,1056,0.01536,0.03411
2002,46-65 y.,female,Not compensated,0.03965,226,1056,0.02788,0.05143
2003,17-29 y.,male,Comp. time,0.15870,285,665,0.13091,0.18650
2003,17-29 y.,male,Some of both,0.08410,168,665,0.06299,0.10521
2003,17-29 y.,male,Paid,0.06113,121,665,0.04291,0.07935
2003,17-29 y.,male,Not compensated,0.05254,91,665,0.03557,0.06951
2003,17-29 y.,female,Comp. time,0.20293,397,675,0.17257,0.23330
2003,17-29 y.,female,Some of both,0.05279,104,675,0.03591,0.06967
2003,17-29 y.,female,Paid,0.03704,69,675,0.02278,0.05130
2003,17-29 y.,female,Not compensated,0.04585,105,675,0.03006,0.06164
2003,30-45 y.,male,Comp. time,0.24957,801,2022,0.23070,0.26844
2003,30-45 y.,male,Some of both,0.15055,523,2022,0.13496,0.16614
2003,30-45 y.,male,Paid,0.09300,288,2022,0.08034,0.10566
2003,30-45 y.,male,Not compensated,0.10843,410,2022,0.09487,0.12198
2003,30-45 y.,female,Comp. time,0.25360,916,1544,0.23190,0.27531
2003,30-45 y.,female,Some of both,0.07220,254,1544,0.05928,0.08511
2003,30-45 y.,female,Paid,0.04139,142,1544,0.03145,0.05133
2003,30-45 y.,female,Not compensated,0.05430,232,1544,0.04300,0.06561
2003,46-65 y.,male,Comp. time,0.17873,631,1568,0.15976,0.19770
2003,46-65 y.,male,Some of both,0.06767,271,1568,0.05523,0.08010
2003,46-65 y.,male,Paid,0.05151,188,1568,0.04056,0.06245
2003,46-65 y.,male,Not compensated,0.08494,478,1568,0.07113,0.09874
2003,46-65 y.,female,Comp. time,0.15109,590,1066,0.12958,0.17260
2003,46-65 y.,female,Some of both,0.03639,166,1066,0.02514,0.04763
2003,46-65 y.,female,Paid,0.02448,88,1066,0.01520,0.03376
2003,46-65 y.,female,Not compensated,0.03987,222,1066,0.02812,0.05162
2004,17-29 y.,male,Comp. time,0.12986,247,629,0.10357,0.15616
2004,17-29 y.,male,Some of both,0.08353,183,629,0.06189,0.10517
2004,17-29 y.,male,Paid,0.06181,108,629,0.04298,0.08064
2004,17-29 y.,male,Not compensated,0.05508,91,629,0.03724,0.07292
2004,17-29 y.,female,Comp. time,0.18339,359,634,0.15324,0.21354
2004,17-29 y.,female,Some of both,0.06607,107,634,0.04672,0.08543
2004,17-29 y.,female,Paid,0.02852,61,634,0.01556,0.04149
2004,17-29 y.,female,Not compensated,0.05168,107,634,0.03443,0.06892
2004,30-45 y.,male,Comp. time,0.25685,770,1924,0.23732,0.27637
2004,30-45 y.,male,Some of both,0.13668,456,1924,0.12132,0.15203
2004,30-45 y.,male,Paid,0.08829,257,1924,0.07560,0.10097
2004,30-45 y.,male,Not compensated,0.13150,441,1924,0.11640,0.14661
2004,30-45 y.,female,Comp. time,0.24294,821,1398,0.22045,0.26543
2004,30-45 y.,female,Some of both,0.06399,221,1398,0.05116,0.07683
2004,30-45 y.,female,Paid,0.03967,127,1398,0.02944,0.04991
2004,30-45 y.,female,Not compensated,0.05961,229,1398,0.04719,0.07202
2004,46-65 y.,male,Comp. time,0.18375,643,1572,0.16460,0.20290
2004,46-65 y.,male,Some of both,0.06850,264,1572,0.05601,0.08100
2004,46-65 y.,male,Paid,0.04983,165,1572,0.03907,0.06059
2004,46-65 y.,male,Not compensated,0.09179,500,1572,0.07751,0.10607
2004,46-65 y.,female,Comp. time,0.16184,643,1116,0.14022,0.18346
2004,46-65 y.,female,Some of both,0.03803,160,1116,0.02681,0.04926
2004,46-65 y.,female,Paid,0.02203,85,1116,0.01341,0.03065
2004,46-65 y.,female,Not compensated,0.04077,228,1116,0.02916,0.05238
2005,17-29 y.,male,Comp. time,0.14006,246,595,0.11215,0.16797
2005,17-29 y.,male,Some of both,0.09059,160,595,0.06751,0.11367
2005,17-29 y.,male,Paid,0.04877,94,595,0.03145,0.06609
2005,17-29 y.,male,Not compensated,0.06903,95,595,0.04864,0.08942
2005,17-29 y.,female,Comp. time,0.18083,343,595,0.14987,0.21178
2005,17-29 y.,female,Some of both,0.04605,94,595,0.02919,0.06290
2005,17-29 y.,female,Paid,0.02908,55,595,0.01557,0.04259
2005,17-29 y.,female,Not compensated,0.05155,103,595,0.03377,0.06933
2005,30-45 y.,male,Comp. time,0.24621,729,1755,0.22605,0.26638
2005,30-45 y.,male,Some of both,0.15131,451,1755,0.13454,0.16808
2005,30-45 y.,male,Paid,0.07047,198,1755,0.05850,0.08245
2005,30-45 y.,male,Not compensated,0.11680,377,1755,0.10177,0.13183
2005,30-45 y.,female,Comp. time,0.25049,798,1311,0.22703,0.27396
2005,30-45 y.,female,Some of both,0.07278,218,1311,0.05871,0.08684
2005,30-45 y.,female,Paid,0.04376,116,1311,0.03268,0.05484
2005,30-45 y.,female,Not compensated,0.05173,179,1311,0.03973,0.06372
2005,46-65 y.,male,Comp. time,0.19068,638,1462,0.17054,0.21083
2005,46-65 y.,male,Some of both,0.08109,284,1462,0.06710,0.09509
2005,46-65 y.,male,Paid,0.04476,145,1462,0.03416,0.05536
2005,46-65 y.,male,Not compensated,0.07849,395,1462,0.06470,0.09228
2005,46-65 y.,female,Comp. time,0.17131,625,1051,0.14852,0.19410
2005,46-65 y.,female,Some of both,0.03325,130,1051,0.02240,0.04409
2005,46-65 y.,female,Paid,0.02305,78,1051,0.01397,0.03212
2005,46-65 y.,female,Not compensated,0.04146,218,1051,0.02941,0.05352
2006,17-29 y.,male,Comp. time,0.14636,268,634,0.11883,0.17390
2006,17-29 y.,male,Some of both,0.09042,163,634,0.06808,0.11276
2006,17-29 y.,male,Paid,0.05621,92,634,0.03827,0.07415
2006,17-29 y.,male,Not compensated,0.06646,111,634,0.04705,0.08586
2006,17-29 y.,female,Comp. time,0.18215,354,629,0.15196,0.21234
2006,17-29 y.,female,Some of both,0.04050,90,629,0.02508,0.05592
2006,17-29 y.,female,Paid,0.02719,54,629,0.01447,0.03991
2006,17-29 y.,female,Not compensated,0.06462,131,629,0.04539,0.08385
2006,30-45 y.,male,Comp. time,0.27259,789,1853,0.25231,0.29287
2006,30-45 y.,male,Some of both,0.13839,408,1853,0.12266,0.15412
2006,30-45 y.,male,Paid,0.07681,212,1853,0.06469,0.08894
2006,30-45 y.,male,Not compensated,0.13269,444,1853,0.11724,0.14814
2006,30-45 y.,female,Comp. time,0.25711,883,1476,0.23481,0.27942
2006,30-45 y.,female,Some of both,0.07897,244,1476,0.06521,0.09274
2006,30-45 y.,female,Paid,0.03828,131,1476,0.02849,0.04807
2006,30-45 y.,female,Not compensated,0.06577,218,1476,0.05312,0.07842
2006,46-65 y.,male,Comp. time,0.18988,700,1594,0.17062,0.20914
2006,46-65 y.,male,Some of both,0.07816,293,1594,0.06498,0.09134
2006,46-65 y.,male,Paid,0.05473,159,1594,0.04356,0.06590
2006,46-65 y.,male,Not compensated,0.09533,442,1594,0.08091,0.10975
2006,46-65 y.,female,Comp. time,0.17745,730,1288,0.15658,0.19832
2006,46-65 y.,female,Some of both,0.04320,189,1288,0.03209,0.05430
2006,46-65 y.,female,Paid,0.03610,108,1288,0.02591,0.04630
2006,46-65 y.,female,Not compensated,0.05119,261,1288,0.03915,0.06323
2007,17-29 y.,male,Comp. time,0.13624,252,583,0.10837,0.16411
2007,17-29 y.,male,Some of both,0.08210,158,583,0.05980,0.10441
2007,17-29 y.,male,Paid,0.04939,77,583,0.03178,0.06699
2007,17-29 y.,male,Not compensated,0.06755,96,583,0.04716,0.08794
2007,17-29 y.,female,Comp. time,0.17961,320,568,0.14801,0.21121
2007,17-29 y.,female,Some of both,0.05897,98,568,0.03958,0.07836
2007,17-29 y.,female,Paid,0.02203,44,568,0.00995,0.03411
2007,17-29 y.,female,Not compensated,0.05812,106,568,0.03886,0.07737
2007,30-45 y.,male,Comp. time,0.25946,707,1718,0.23873,0.28019
2007,30-45 y.,male,Some of both,0.16106,421,1718,0.14367,0.17845
2007,30-45 y.,male,Paid,0.07140,187,1718,0.05922,0.08358
2007,30-45 y.,male,Not compensated,0.13078,403,1718,0.11484,0.14673
2007,30-45 y.,female,Comp. time,0.26234,797,1328,0.23867,0.28601
2007,30-45 y.,female,Some of both,0.07814,229,1328,0.06370,0.09258
2007,30-45 y.,female,Paid,0.03279,96,1328,0.02320,0.04237
2007,30-45 y.,female,Not compensated,0.06878,206,1328,0.05516,0.08240
2007,46-65 y.,male,Comp. time,0.19587,641,1519,0.17591,0.21584
2007,46-65 y.,male,Some of both,0.08916,294,1519,0.07483,0.10350
2007,46-65 y.,male,Paid,0.04670,143,1519,0.03609,0.05732
2007,46-65 y.,male,Not compensated,0.09784,441,1519,0.08290,0.11279
2007,46-65 y.,female,Comp. time,0.18561,722,1205,0.16365,0.20757
2007,46-65 y.,female,Some of both,0.04452,168,1205,0.03287,0.05617
2007,46-65 y.,female,Paid,0.02780,86,1205,0.01851,0.03709
2007,46-65 y.,female,Not compensated,0.04386,229,1205,0.03229,0.05543
2008,17-29 y.,male,Comp. time,0.16800,253,572,0.13733,0.19866
2008,17-29 y.,male,Some of both,0.08643,138,572,0.06338,0.10947
2008,17-29 y.,male,Paid,0.05534,87,572,0.03659,0.07409
2008,17-29 y.,male,Not compensated,0.06105,94,572,0.04141,0.08069
2008,17-29 y.,female,Comp. time,0.19986,323,571,0.16703,0.23269
2008,17-29 y.,female,Some of both,0.05502,101,571,0.03630,0.07374
2008,17-29 y.,female,Paid,0.01979,40,571,0.00836,0.03122
2008,17-29 y.,female,Not compensated,0.06591,107,571,0.04554,0.08628
2008,30-45 y.,male,Comp. time,0.27454,656,1616,0.25277,0.29630
2008,30-45 y.,male,Some of both,0.16185,394,1616,0.14389,0.17982
2008,30-45 y.,male,Paid,0.08137,189,1616,0.06804,0.09471
2008,30-45 y.,male,Not compensated,0.13684,377,1616,0.12008,0.15360
2008,30-45 y.,female,Comp. time,0.26800,737,1277,0.24369,0.29230
2008,30-45 y.,female,Some of both,0.08749,222,1277,0.07199,0.10300
2008,30-45 y.,female,Paid,0.03504,97,1277,0.02495,0.04513
2008,30-45 y.,female,Not compensated,0.08373,221,1277,0.06853,0.09893
2008,46-65 y.,male,Comp. time,0.20201,630,1509,0.18174,0.22227
2008,46-65 y.,male,Some of both,0.09786,288,1509,0.08286,0.11285
2008,46-65 y.,male,Paid,0.05990,170,1509,0.04792,0.07187
2008,46-65 y.,male,Not compensated,0.09649,421,1509,0.08159,0.11139
2008,46-65 y.,female,Comp. time,0.19210,716,1286,0.17056,0.21364
2008,46-65 y.,female,Some of both,0.06485,222,1286,0.05138,0.07831
2008,46-65 y.,female,Paid,0.03090,102,1286,0.02144,0.04037
2008,46-65 y.,female,Not compensated,0.05163,246,1286,0.03953,0.06372
2009,17-29 y.,male,Comp. time,0.16078,214,473,0.12764,0.19391
2009,17-29 y.,male,Some of both,0.07286,126,473,0.04941,0.09631
2009,17-29 y.,male,Paid,0.03971,55,473,0.02210,0.05733
2009,17-29 y.,male,Not compensated,0.06355,78,473,0.04154,0.08556
2009,17-29 y.,female,Comp. time,0.18619,263,491,0.15172,0.22065
2009,17-29 y.,female,Some of both,0.07027,99,491,0.04764,0.09291
2009,17-29 y.,female,Paid,0.03133,43,491,0.01590,0.04675
2009,17-29 y.,female,Not compensated,0.05864,86,491,0.03784,0.07944
2009,30-45 y.,male,Comp. time,0.26100,578,1366,0.23770,0.28430
2009,30-45 y.,male,Some of both,0.15808,312,1366,0.13872,0.17743
2009,30-45 y.,male,Paid,0.06939,156,1366,0.05590,0.08287
2009,30-45 y.,male,Not compensated,0.12881,320,1366,0.11104,0.14659
2009,30-45 y.,female,Comp. time,0.25442,655,1163,0.22937,0.27946
2009,30-45 y.,female,Some of both,0.09425,213,1163,0.07745,0.11105
2009,30-45 y.,female,Paid,0.03992,92,1163,0.02866,0.05118
2009,30-45 y.,female,Not compensated,0.08139,203,1163,0.06567,0.09712
2009,46-65 y.,male,Comp. time,0.20033,605,1410,0.17943,0.22122
2009,46-65 y.,male,Some of both,0.10240,276,1410,0.08657,0.11823
2009,46-65 y.,male,Paid,0.05335,136,1410,0.04162,0.06509
2009,46-65 y.,male,Not compensated,0.09627,393,1410,0.08087,0.11167
2009,46-65 y.,female,Comp. time,0.19741,658,1150,0.17439,0.22042
2009,46-65 y.,female,Some of both,0.05739,194,1150,0.04394,0.07084
2009,46-65 y.,female,Paid,0.03133,98,1150,0.02126,0.04140
2009,46-65 y.,female,Not compensated,0.04791,200,1150,0.03556,0.06026
2010,17-29 y.,male,Comp. time,0.16867,284,642,0.13968,0.19766
2010,17-29 y.,male,Some of both,0.08784,169,642,0.06592,0.10975
2010,17-29 y.,male,Paid,0.05577,108,642,0.03800,0.07353
2010,17-29 y.,male,Not compensated,0.04670,81,642,0.03036,0.06303
2010,17-29 y.,female,Comp. time,0.20874,312,552,0.17480,0.24267
2010,17-29 y.,female,Some of both,0.06460,94,552,0.04408,0.08513
2010,17-29 y.,female,Paid,0.01528,46,552,0.00504,0.02552
2010,17-29 y.,female,Not compensated,0.06182,100,552,0.04171,0.08193
2010,30-45 y.,male,Comp. time,0.26519,1012,2409,0.24756,0.28283
2010,30-45 y.,male,Some of both,0.14972,551,2409,0.13546,0.16397
2010,30-45 y.,male,Paid,0.06423,315,2409,0.05443,0.07402
2010,30-45 y.,male,Not compensated,0.14294,531,2409,0.12896,0.15692
2010,30-45 y.,female,Comp. time,0.29807,1132,1879,0.27738,0.31876
2010,30-45 y.,female,Some of both,0.06882,263,1879,0.05737,0.08027
2010,30-45 y.,female,Paid,0.04642,189,1879,0.03691,0.05594
2010,30-45 y.,female,Not compensated,0.08956,295,1879,0.07664,0.10247
2010,46-65 y.,male,Comp. time,0.21800,699,1547,0.19742,0.23858
2010,46-65 y.,male,Some of both,0.07955,277,1547,0.06606,0.09304
2010,46-65 y.,male,Paid,0.05414,167,1547,0.04286,0.06542
2010,46-65 y.,male,Not compensated,0.08957,404,1547,0.07534,0.10381
2010,46-65 y.,female,Comp. time,0.22093,819,1374,0.19899,0.24288
2010,46-65 y.,female,Some of both,0.05725,219,1374,0.04496,0.06954
2010,46-65 y.,female,Paid,0.04034,131,1374,0.02993,0.05075
2010,46-65 y.,female,Not compensated,0.05122,205,1374,0.03956,0.06288
2011,17-29 y.,male,Comp. time,0.17246,299,675,0.14394,0.20098
2011,17-29 y.,male,Some of both,0.08322,169,675,0.06237,0.10407
2011,17-29 y.,male,Paid,0.06328,128,675,0.04490,0.08166
2011,17-29 y.,male,Not compensated,0.04813,79,675,0.03197,0.06428
2011,17-29 y.,female,Comp. time,0.19844,350,623,0.16710,0.22979
2011,17-29 y.,female,Some of both,0.05225,101,623,0.03477,0.06974
2011,17-29 y.,female,Paid,0.02781,71,623,0.01488,0.04073
2011,17-29 y.,female,Not compensated,0.06735,101,623,0.04765,0.08705
2011,30-45 y.,male,Comp. time,0.25353,1059,2611,0.23684,0.27022
2011,30-45 y.,male,Some of both,0.15013,625,2611,0.13642,0.16383
2011,30-45 y.,male,Paid,0.08346,362,2611,0.07285,0.09407
2011,30-45 y.,male,Not compensated,0.13824,565,2611,0.12500,0.15149
2011,30-45 y.,female,Comp. time,0.27409,1333,2281,0.25578,0.29240
2011,30-45 y.,female,Some of both,0.08061,351,2281,0.06943,0.09178
2011,30-45 y.,female,Paid,0.04410,254,2281,0.03567,0.05253
2011,30-45 y.,female,Not compensated,0.08309,343,2281,0.07176,0.09442
2011,46-65 y.,male,Comp. time,0.20521,895,2098,0.18792,0.22249
2011,46-65 y.,male,Some of both,0.09600,399,2098,0.08339,0.10860
2011,46-65 y.,male,Paid,0.06580,244,2098,0.05518,0.07641
2011,46-65 y.,male,Not compensated,0.10657,560,2098,0.09337,0.11978
2011,46-65 y.,female,Comp. time,0.22666,1069,1825,0.20744,0.24587
2011,46-65 y.,female,Some of both,0.06081,281,1825,0.04984,0.07177
2011,46-65 y.,female,Paid,0.03810,177,1825,0.02931,0.04689
2011,46-65 y.,female,Not compensated,0.05584,298,1825,0.04530,0.06637
2012,17-29 y.,male,Comp. time,0.19687,326,697,0.16733,0.22641
2012,17-29 y.,male,Some of both,0.09396,181,697,0.07229,0.11564
2012,17-29 y.,male,Paid,0.05374,120,697,0.03698,0.07049
2012,17-29 y.,male,Not compensated,0.04209,70,697,0.02717,0.05700
2012,17-29 y.,female,Comp. time,0.19994,341,623,0.16851,0.23137
2012,17-29 y.,female,Some of both,0.06644,112,623,0.04687,0.08602
2012,17-29 y.,female,Paid,0.03507,78,623,0.02061,0.04953
2012,17-29 y.,female,Not compensated,0.04841,92,623,0.03154,0.06527
2012,30-45 y.,male,Comp. time,0.27571,1073,2447,0.25800,0.29342
2012,30-45 y.,male,Some of both,0.15986,584,2447,0.14534,0.17438
2012,30-45 y.,male,Paid,0.07445,325,2447,0.06405,0.08485
2012,30-45 y.,male,Not compensated,0.12454,465,2447,0.11145,0.13762
2012,30-45 y.,female,Comp. time,0.28744,1343,2299,0.26894,0.30595
2012,30-45 y.,female,Some of both,0.08341,379,2299,0.07211,0.09472
2012,30-45 y.,female,Paid,0.04751,252,2299,0.03881,0.05620
2012,30-45 y.,female,Not compensated,0.08313,325,2299,0.07184,0.09441
2012,46-65 y.,male,Comp. time,0.22361,971,2218,0.20627,0.24095
2012,46-65 y.,male,Some of both,0.11956,462,2218,0.10605,0.13306
2012,46-65 y.,male,Paid,0.06298,237,2218,0.05287,0.07310
2012,46-65 y.,male,Not compensated,0.10271,548,2218,0.09008,0.11535
2012,46-65 y.,female,Comp. time,0.24694,1235,2045,0.22824,0.26563
2012,46-65 y.,female,Some of both,0.06081,335,2045,0.05045,0.07117
2012,46-65 y.,female,Paid,0.04108,183,2045,0.03248,0.04969
2012,46-65 y.,female,Not compensated,0.05100,292,2045,0.04147,0.06054
2013,17-29 y.,male,Comp. time,0.18360,382,821,0.15710,0.21010
2013,17-29 y.,male,Some of both,0.09056,212,821,0.07092,0.11021
2013,17-29 y.,male,Paid,0.05805,136,821,0.04204,0.07405
2013,17-29 y.,male,Not compensated,0.03862,91,821,0.02543,0.05181
2013,17-29 y.,female,Comp. time,0.20055,413,757,0.17201,0.22909
2013,17-29 y.,female,Some of both,0.05846,131,757,0.04174,0.07519
2013,17-29 y.,female,Paid,0.04474,105,757,0.03001,0.05948
2013,17-29 y.,female,Not compensated,0.04551,108,757,0.03066,0.06037
2013,30-45 y.,male,Comp. time,0.25292,1164,2653,0.23638,0.26947
2013,30-45 y.,male,Some of both,0.14841,630,2653,0.13488,0.16194
2013,30-45 y.,male,Paid,0.06892,379,2653,0.05928,0.07857
2013,30-45 y.,male,Not compensated,0.11849,480,2653,0.10619,0.13079
2013,30-45 y.,female,Comp. time,0.26201,1375,2410,0.24445,0.27957
2013,30-45 y.,female,Some of both,0.08289,410,2410,0.07188,0.09390
2013,30-45 y.,female,Paid,0.04684,299,2410,0.03840,0.05528
2013,30-45 y.,female,Not compensated,0.07990,326,2410,0.06907,0.09073
2013,46-65 y.,male,Comp. time,0.22313,1014,2303,0.20612,0.24014
2013,46-65 y.,male,Some of both,0.11153,504,2303,0.09867,0.12439
2013,46-65 y.,male,Paid,0.05892,256,2303,0.04930,0.06854
2013,46-65 y.,male,Not compensated,0.10171,529,2303,0.08936,0.11406
2013,46-65 y.,female,Comp. time,0.23470,1238,2052,0.21636,0.25304
2013,46-65 y.,female,Some of both,0.06342,316,2052,0.05288,0.07397
2013,46-65 y.,female,Paid,0.03494,218,2052,0.02699,0.04289
2013,46-65 y.,female,Not compensated,0.04831,280,2052,0.03903,0.05759
2014,17-29 y.,male,Comp. time,0.18176,340,722,0.15361,0.20991
2014,17-29 y.,male,Some of both,0.09574,186,722,0.07426,0.11721
2014,17-29 y.,male,Paid,0.05959,126,722,0.04231,0.07687
2014,17-29 y.,male,Not compensated,0.03098,70,722,0.01834,0.04363
2014,17-29 y.,female,Comp. time,0.20838,384,705,0.17837,0.23838
2014,17-29 y.,female,Some of both,0.07080,122,705,0.05185,0.08974
2014,17-29 y.,female,Paid,0.03757,87,705,0.02353,0.05162
2014,17-29 y.,female,Not compensated,0.05700,112,705,0.03987,0.07413
2014,30-45 y.,male,Comp. time,0.27953,941,2238,0.26094,0.29813
2014,30-45 y.,male,Some of both,0.15384,586,2238,0.13889,0.16880
2014,30-45 y.,male,Paid,0.07143,296,2238,0.06075,0.08210
2014,30-45 y.,male,Not compensated,0.11247,415,2238,0.09937,0.12556
2014,30-45 y.,female,Comp. time,0.27099,1206,2125,0.25209,0.28989
2014,30-45 y.,female,Some of both,0.09415,413,2125,0.08173,0.10657
2014,30-45 y.,female,Paid,0.04163,227,2125,0.03314,0.05013
2014,30-45 y.,female,Not compensated,0.08141,279,2125,0.06978,0.09304
2014,46-65 y.,male,Comp. time,0.22089,976,2178,0.20346,0.23832
2014,46-65 y.,male,Some of both,0.11825,492,2178,0.10469,0.13182
2014,46-65 y.,male,Paid,0.06341,245,2178,0.05317,0.07365
2014,46-65 y.,male,Not compensated,0.09619,465,2178,0.08380,0.10857
2014,46-65 y.,female,Comp. time,0.24630,1226,2043,0.22761,0.26498
2014,46-65 y.,female,Some of both,0.07485,358,2043,0.06343,0.08626
2014,46-65 y.,female,Paid,0.03676,202,2043,0.02860,0.04492
2014,46-65 y.,female,Not compensated,0.05108,257,2043,0.04153,0.06063
2018,17-29 y.,male,Comp. time,0.18853,354,779,0.16104,0.21601
2018,17-29 y.,male,Some of both,0.11163,227,779,0.08950,0.13376
2018,17-29 y.,male,Paid,0.05729,131,779,0.04096,0.07362
2018,17-29 y.,male,Not compensated,0.03362,67,779,0.02095,0.04628
2018,17-29 y.,female,Comp. time,0.22973,415,705,0.19866,0.26080
2018,17-29 y.,female,Some of both,0.07095,138,705,0.05198,0.08991
2018,17-29 y.,female,Paid,0.02355,70,705,0.01235,0.03475
2018,17-29 y.,female,Not compensated,0.04012,82,705,0.02563,0.05462
2018,30-45 y.,male,Comp. time,0.30691,796,1792,0.28555,0.32827
2018,30-45 y.,male,Some of both,0.16742,489,1792,0.15013,0.18471
2018,30-45 y.,male,Paid,0.07862,247,1792,0.06616,0.09109
2018,30-45 y.,male,Not compensated,0.08650,260,1792,0.07348,0.09952
2018,30-45 y.,female,Comp. time,0.30166,1092,1818,0.28055,0.32276
2018,30-45 y.,female,Some of both,0.10118,329,1818,0.08731,0.11504
2018,30-45 y.,female,Paid,0.04455,195,1818,0.03507,0.05404
2018,30-45 y.,female,Not compensated,0.05856,202,1818,0.04776,0.06935
2018,46-65 y.,male,Comp. time,0.24872,1121,2313,0.23110,0.26634
2018,46-65 y.,male,Some of both,0.11758,516,2313,0.10445,0.13071
2018,46-65 y.,male,Paid,0.05646,258,2313,0.04705,0.06587
2018,46-65 y.,male,Not compensated,0.09920,418,2313,0.08701,0.11138
2018,46-65 y.,female,Comp. time,0.28049,1461,2394,0.26249,0.29849
2018,46-65 y.,female,Some of both,0.08447,424,2394,0.07333,0.09562
2018,46-65 y.,female,Paid,0.04845,269,2394,0.03985,0.05705
2018,46-65 y.,female,Not compensated,0.04690,240,2394,0.03843,0.05537
2020,17-29 y.,male,Comp. time,0.18979,384,829,0.16308,0.21650
2020,17-29 y.,male,Some of both,0.10973,225,829,0.08844,0.13102
2020,17-29 y.,male,Paid,0.05272,137,829,0.03750,0.06794
2020,17-29 y.,male,Not compensated,0.03019,83,829,0.01854,0.04185
2020,17-29 y.,female,Comp. time,0.25235,458,791,0.22206,0.28264
2020,17-29 y.,female,Some of both,0.06944,155,791,0.05171,0.08716
2020,17-29 y.,female,Paid,0.03212,101,791,0.01982,0.04441
2020,17-29 y.,female,Not compensated,0.03038,77,791,0.01841,0.04235
2020,30-45 y.,male,Comp. time,0.32472,808,1787,0.30300,0.34644
2020,30-45 y.,male,Some of both,0.19238,504,1787,0.17410,0.21067
2020,30-45 y.,male,Paid,0.05239,226,1787,0.04205,0.06272
2020,30-45 y.,male,Not compensated,0.07715,249,1787,0.06478,0.08953
2020,30-45 y.,female,Comp. time,0.35312,1027,1760,0.33079,0.37546
2020,30-45 y.,female,Some of both,0.11384,365,1760,0.09899,0.12868
2020,30-45 y.,female,Paid,0.04345,177,1760,0.03392,0.05297
2020,30-45 y.,female,Not compensated,0.04684,191,1760,0.03696,0.05671
2020,46-65 y.,male,Comp. time,0.24937,1051,2230,0.23141,0.26733
2020,46-65 y.,male,Some of both,0.12140,494,2230,0.10784,0.13495
2020,46-65 y.,male,Paid,0.06465,231,2230,0.05444,0.07485
