"pglfs","year","bula_h","sex","n","percent","lower_confidence","upper_confidence"
"Erwerbstätig","1992","Hessen","maennlich","344","0.655300205038986","0.612469207911581","0.698131202166391"
"Erwerbstätig","1992","Hessen","weiblich","240","0.413826605598565","0.370083877409753","0.457569333787377"
"Erwerbstätig","1992","Rheinland-Pfalz,Saarland","maennlich","222","0.656513101974724","0.603904990827465","0.709121213121983"
"Erwerbstätig","1992","Rheinland-Pfalz,Saarland","weiblich","142","0.392272765542726","0.340974002022136","0.443571529063317"
"Erwerbstätig","1992","Baden-Wuerttemberg","maennlich","672","0.712641685457762","0.6827936855746","0.742489685340924"
"Erwerbstätig","1992","Baden-Wuerttemberg","weiblich","484","0.495738018375403","0.462908579083456","0.528567457667351"
"Erwerbstätig","1992","Bayern","maennlich","619","0.690590002227062","0.658912658734964","0.72226734571916"
"Erwerbstätig","1992","Bayern","weiblich","441","0.473991254623214","0.44006248783045","0.507920021415977"
"Erwerbstätig","1992","Saarland","maennlich","","","",""
"Erwerbstätig","1992","Saarland","weiblich","","","",""
"Erwerbstätig","1992","Berlin","maennlich","196","0.672542838236586","0.617673192795132","0.72741248367804"
"Erwerbstätig","1992","Berlin","weiblich","184","0.523504180063746","0.468952292837903","0.57805606728959"
"Erwerbstätig","1992","Brandenburg","maennlich","231","0.682218711717984","0.631203572518546","0.733233850917423"
"Erwerbstätig","1992","Brandenburg","weiblich","177","0.442552735736093","0.390368073342661","0.494737398129524"
"Erwerbstätig","1992","Mecklenburg-Vorpommern","maennlich","146","0.615457192024377","0.549344065494278","0.681570318554476"
"Erwerbstätig","1992","Mecklenburg-Vorpommern","weiblich","111","0.45558776964401","0.388229889831339","0.522945649456682"
"Erwerbstätig","1992","Sachsen","maennlich","373","0.625770037506527","0.584878483665561","0.666661591347494"
"Erwerbstätig","1992","Sachsen","weiblich","315","0.421738471949138","0.383084148140587","0.460392795757688"
"Erwerbstätig","1992","Sachsen-Anhalt","maennlich","258","0.646261049171733","0.597542689051074","0.694979409292393"
"Erwerbstätig","1992","Sachsen-Anhalt","weiblich","224","0.448376452751907","0.400178428732893","0.496574476770921"
"Erwerbstätig","1992","Thueringen","maennlich","229","0.62946130428319","0.577036044177624","0.681886564388757"
"Erwerbstätig","1992","Thueringen","weiblich","184","0.43578970182238","0.384353017104132","0.487226386540627"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Schleswig-Holstein","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Schleswig-Holstein","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Hamburg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Hamburg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Niedersachsen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Niedersachsen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Bremen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Bremen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Nordrhein-Westfalen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Nordrhein-Westfalen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Hessen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Hessen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Rheinland-Pfalz,Saarland","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Baden-Wuerttemberg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Baden-Wuerttemberg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Bayern","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Bayern","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Saarland","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Saarland","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Berlin","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Berlin","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Brandenburg","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Brandenburg","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Mecklenburg-Vorpommern","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Mecklenburg-Vorpommern","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Sachsen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Sachsen","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Sachsen-Anhalt","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Sachsen-Anhalt","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Thueringen","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","Thueringen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Schleswig-Holstein","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Schleswig-Holstein","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Hamburg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Hamburg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Niedersachsen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Niedersachsen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Bremen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Bremen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Nordrhein-Westfalen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Nordrhein-Westfalen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Hessen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Hessen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Baden-Wuerttemberg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Baden-Wuerttemberg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Bayern","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Bayern","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Saarland","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Saarland","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Berlin","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Berlin","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Brandenburg","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Brandenburg","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Sachsen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Sachsen","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Sachsen-Anhalt","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Sachsen-Anhalt","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Thueringen","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","Thueringen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Schleswig-Holstein","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Schleswig-Holstein","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Hamburg","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Hamburg","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Niedersachsen","maennlich","41","0.0858017902968202","0.0609783471960079","0.110625233397632"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Niedersachsen","weiblich","122","0.235311956628891","0.197943114722658","0.272680798535124"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Bremen","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Bremen","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Nordrhein-Westfalen","maennlich","71","0.0632300068703223","0.0495676904900598","0.0768923232505848"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Nordrhein-Westfalen","weiblich","358","0.246262432196342","0.222833490119727","0.269691374272957"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Hessen","maennlich","36","0.0826594968750993","0.0575499562972153","0.107769037452983"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Hessen","weiblich","106","0.210224163379223","0.173734187872764","0.246714138885681"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Rheinland-Pfalz,Saarland","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Rheinland-Pfalz,Saarland","weiblich","97","0.266770441550639","0.219410132969071","0.314130750132207"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Baden-Wuerttemberg","maennlich","57","0.0501918564848472","0.0359271969496152","0.0644565160200793"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Baden-Wuerttemberg","weiblich","221","0.22485357481567","0.197471639883901","0.252235509747439"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Bayern","maennlich","44","0.0663717998966934","0.0491436086163294","0.0835999911770574"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Bayern","weiblich","174","0.195056219176699","0.168066671994811","0.222045766358587"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Saarland","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Saarland","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Berlin","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Berlin","weiblich","43","0.123075386661415","0.0862663787653681","0.159884394557463"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Brandenburg","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Brandenburg","weiblich","45","0.152165431830239","0.113235129539581","0.191095734120897"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Mecklenburg-Vorpommern","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Mecklenburg-Vorpommern","weiblich","35","0.209305652713394","0.154020155565327","0.26459114986146"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Sachsen","maennlich","44","0.0940117255772123","0.0689516988446512","0.119071752309773"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Sachsen","weiblich","80","0.148599774205569","0.120138887854295","0.177060660556842"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Sachsen-Anhalt","maennlich","34","0.116484330627277","0.0827789410395891","0.150189720214964"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Sachsen-Anhalt","weiblich","44","0.129953449927035","0.0968353319128651","0.163071567941206"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Thueringen","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","Thueringen","weiblich","43","0.143171532188941","0.106213075853602","0.180129988524281"
"NE: 65 Jahre und älter","1993","Schleswig-Holstein","maennlich","","","",""
"NE: 65 Jahre und älter","1993","Schleswig-Holstein","weiblich","","","",""
"NE: 65 Jahre und älter","1993","Hamburg","maennlich","","","",""
"NE: 65 Jahre und älter","1993","Hamburg","weiblich","","","",""
"NE: 65 Jahre und älter","1993","Niedersachsen","maennlich","42","0.114692387537778","0.0864495675801202","0.142935207495436"
"NE: 65 Jahre und älter","1993","Niedersachsen","weiblich","71","0.233833362496174","0.196546113113325","0.271120611879023"
"NE: 65 Jahre und älter","1993","Bremen","maennlich","","","",""
"NE: 65 Jahre und älter","1993","Bremen","weiblich","","","",""
"NE: 65 Jahre und älter","1993","Nordrhein-Westfalen","maennlich","102","0.120990514322508","0.102683451135581","0.139297577509435"
"NE: 65 Jahre und älter","1993","Nordrhein-Westfalen","weiblich","163","0.208039024404341","0.185965696711849","0.230112352096834"
"NE: 65 Jahre und älter","1993","Hessen","maennlich","40","0.151631902040566","0.118926871496483","0.184336932584648"
"NE: 65 Jahre und älter","1993","Hessen","weiblich","70","0.260057523458299","0.220773675191188","0.29934137172541"
"NE: 65 Jahre und älter","1993","Rheinland-Pfalz,Saarland","maennlich","38","0.16331769007004","0.121967661779806","0.204667718360274"
"NE: 65 Jahre und älter","1993","Rheinland-Pfalz,Saarland","weiblich","60","0.247683397307782","0.201458659271031","0.293908135344533"
"NE: 65 Jahre und älter","1993","Baden-Wuerttemberg","maennlich","63","0.114500765753012","0.0936978060959638","0.13530372541006"
"NE: 65 Jahre und älter","1993","Baden-Wuerttemberg","weiblich","92","0.184253346903161","0.158825610270033","0.20968108353629"
"NE: 65 Jahre und älter","1993","Bayern","maennlich","80","0.142567747731233","0.118370194218959","0.166765301243507"
"NE: 65 Jahre und älter","1993","Bayern","weiblich","116","0.237438179811919","0.208455020204991","0.266421339418847"
"NE: 65 Jahre und älter","1993","Saarland","maennlich","","","",""
"NE: 65 Jahre und älter","1993","Saarland","weiblich","","","",""
"NE: 65 Jahre und älter","1993","Berlin","maennlich","","","",""
"NE: 65 Jahre und älter","1993","Berlin","weiblich","36","0.214287070574914","0.168312539147731","0.260261602002096"
"NE: 65 Jahre und älter","1993","Brandenburg","maennlich","","","",""
"NE: 65 Jahre und älter","1993","Brandenburg","weiblich","47","0.237799092497423","0.191655219657725","0.283942965337122"
"NE: 65 Jahre und älter","1993","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: 65 Jahre und älter","1993","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: 65 Jahre und älter","1993","Sachsen","maennlich","36","0.120402385404414","0.0924583710037447","0.148346399805083"
"NE: 65 Jahre und älter","1993","Sachsen","weiblich","85","0.228328985676439","0.19474215048224","0.261915820870637"
"NE: 65 Jahre und älter","1993","Sachsen-Anhalt","maennlich","","","",""
"NE: 65 Jahre und älter","1993","Sachsen-Anhalt","weiblich","56","0.237882824826418","0.195946253903866","0.27981939574897"
"NE: 65 Jahre und älter","1993","Thueringen","maennlich","","","",""
"NE: 65 Jahre und älter","1993","Thueringen","weiblich","47","0.229378009238094","0.185013556142753","0.273742462333435"
"NE: derzeit in Ausbildung","1993","Schleswig-Holstein","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Schleswig-Holstein","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Hamburg","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Hamburg","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Niedersachsen","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Niedersachsen","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Bremen","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Bremen","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Nordrhein-Westfalen","maennlich","74","0.0513841382744674","0.0389902959092207","0.0637779806397141"
"NE: derzeit in Ausbildung","1993","Nordrhein-Westfalen","weiblich","60","0.038928038738032","0.0284095649038357","0.0494465125722283"
"NE: derzeit in Ausbildung","1993","Hessen","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Hessen","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Baden-Wuerttemberg","maennlich","36","0.0411496855255419","0.0281723508737411","0.0541270201773426"
"NE: derzeit in Ausbildung","1993","Baden-Wuerttemberg","weiblich","31","0.0338818488957781","0.0220153929022518","0.0457483048893044"
"NE: derzeit in Ausbildung","1993","Bayern","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Bayern","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Saarland","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Saarland","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Berlin","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Berlin","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Brandenburg","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Brandenburg","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Sachsen","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Sachsen","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Sachsen-Anhalt","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Sachsen-Anhalt","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","Thueringen","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","Thueringen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Schleswig-Holstein","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Schleswig-Holstein","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Hamburg","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Hamburg","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Niedersachsen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Niedersachsen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Bremen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Bremen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Nordrhein-Westfalen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Nordrhein-Westfalen","weiblich","38","0.0202885457405416","0.0126216763034573","0.0279554151776259"
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Hessen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Hessen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Baden-Wuerttemberg","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Baden-Wuerttemberg","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Bayern","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Bayern","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Saarland","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Saarland","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Berlin","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Berlin","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Brandenburg","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Brandenburg","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Sachsen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Sachsen","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Sachsen-Anhalt","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Sachsen-Anhalt","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Thueringen","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","Thueringen","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Schleswig-Holstein","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Schleswig-Holstein","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Hamburg","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Hamburg","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Niedersachsen","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Niedersachsen","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Bremen","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Bremen","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Nordrhein-Westfalen","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Nordrhein-Westfalen","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Hessen","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Hessen","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Baden-Wuerttemberg","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Baden-Wuerttemberg","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Bayern","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Bayern","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Saarland","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Saarland","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Berlin","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Berlin","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Brandenburg","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Brandenburg","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Mecklenburg-Vorpommern","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Sachsen","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Sachsen","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Sachsen-Anhalt","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Sachsen-Anhalt","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","Thueringen","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","Thueringen","weiblich","","","",""
"NE: arbeitslos registriert","1993","Schleswig-Holstein","maennlich","","","",""
"NE: arbeitslos registriert","1993","Schleswig-Holstein","weiblich","","","",""
"NE: arbeitslos registriert","1993","Hamburg","maennlich","","","",""
"NE: arbeitslos registriert","1993","Hamburg","weiblich","","","",""
"NE: arbeitslos registriert","1993","Niedersachsen","maennlich","","","",""
"NE: arbeitslos registriert","1993","Niedersachsen","weiblich","","","",""
"NE: arbeitslos registriert","1993","Bremen","maennlich","","","",""
"NE: arbeitslos registriert","1993","Bremen","weiblich","","","",""
"NE: arbeitslos registriert","1993","Nordrhein-Westfalen","maennlich","60","0.0398259146660638","0.0288483979315889","0.0508034314005386"
"NE: arbeitslos registriert","1993","Nordrhein-Westfalen","weiblich","47","0.0262839987915876","0.01758427652594","0.0349837210572351"
"NE: arbeitslos registriert","1993","Hessen","maennlich","","","",""
"NE: arbeitslos registriert","1993","Hessen","weiblich","","","",""
"NE: arbeitslos registriert","1993","Rheinland-Pfalz,Saarland","maennlich","","","",""
"NE: arbeitslos registriert","1993","Rheinland-Pfalz,Saarland","weiblich","","","",""
"NE: arbeitslos registriert","1993","Baden-Wuerttemberg","maennlich","45","0.0329620649415892","0.0212978423953214","0.0446262874878569"
"NE: arbeitslos registriert","1993","Baden-Wuerttemberg","weiblich","","","",""
"NE: arbeitslos registriert","1993","Bayern","maennlich","","","",""
"NE: arbeitslos registriert","1993","Bayern","weiblich","","","",""
"NE: arbeitslos registriert","1993","Saarland","maennlich","","","",""
"NE: arbeitslos registriert","1993","Saarland","weiblich","","","",""
"NE: arbeitslos registriert","1993","Berlin","maennlich","","","",""
"NE: arbeitslos registriert","1993","Berlin","weiblich","","","",""
"NE: arbeitslos registriert","1993","Brandenburg","maennlich","","","",""
"NE: arbeitslos registriert","1993","Brandenburg","weiblich","43","0.112235540153736","0.0780227658363163","0.146448314471155"
"NE: arbeitslos registriert","1993","Mecklenburg-Vorpommern","maennlich","","","",""
"NE: arbeitslos registriert","1993","Mecklenburg-Vorpommern","weiblich","35","0.17402130244662","0.122498194273349","0.225544410619892"
"NE: arbeitslos registriert","1993","Sachsen","maennlich","67","0.157976854616602","0.126659290487325","0.189294418745879"
"NE: arbeitslos registriert","1993","Sachsen","weiblich","86","0.132289032410693","0.105179506095589","0.159398558725797"
"NE: arbeitslos registriert","1993","Sachsen-Anhalt","maennlich","33","0.113938052837989","0.0805550877289653","0.147321017947012"
"NE: arbeitslos registriert","1993","Sachsen-Anhalt","weiblich","68","0.151336238026932","0.116039075546935","0.186633400506929"
"NE: arbeitslos registriert","1993","Thueringen","maennlich","","","",""
"NE: arbeitslos registriert","1993","Thueringen","weiblich","50","0.150918085698497","0.113144867917511","0.188691303479482"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Schleswig-Holstein","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Schleswig-Holstein","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Hamburg","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Hamburg","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Niedersachsen","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Niedersachsen","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","Bremen","maennlich","","","",""
