"pglfs","year","migback","n","percent","lower_confidence","upper_confidence"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1991","kein Migrationshintergrund","1299","0.183400897498097","0.176058971314534","0.190742823681661"
"NE: 65 Jahre und älter","1991","direkter Migrationshintergrund","118","0.107167859383943","0.0953772961569845","0.118958422610901"
"NE: 65 Jahre und älter","1991","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1991","kein Migrationshintergrund","376","0.0336000311140323","0.030181393003865","0.0370186692241996"
"NE: derzeit in Ausbildung","1991","direkter Migrationshintergrund","58","0.0212941645193643","0.0157914908640037","0.0267968381747249"
"NE: derzeit in Ausbildung","1991","indirekter Migrationshintergrund","93","0.203013066127235","0.160992262363214","0.245033869891257"
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","kein Migrationshintergrund","165","0.0126367443685382","0.0105175981823408","0.0147558905547355"
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1991","kein Migrationshintergrund","55","0.00464667518514752","0.0033564526303953","0.00593689773989973"
"NE: im Militär-/Zivildienst","1991","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1991","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1991","kein Migrationshintergrund","416","0.0297720055551574","0.0265476287922043","0.0329963823181106"
"NE: arbeitslos registriert","1991","direkter Migrationshintergrund","137","0.0491456456060637","0.0409058414832907","0.0573854497288367"
"NE: arbeitslos registriert","1991","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","kein Migrationshintergrund","121","0.0124459078920601","0.0103426207152383","0.0145491950688819"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","kein Migrationshintergrund","116","0.0106801854924487","0.00873005987316119","0.0126303111117362"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1991","kein Migrationshintergrund","6767","0.574880236099265","0.565501395098186","0.584259077100344"
"Erwerbstätig","1991","direkter Migrationshintergrund","1747","0.604251282920637","0.58561171185989","0.622890853981384"
"Erwerbstätig","1991","indirekter Migrationshintergrund","214","0.60213229009641","0.551000374298455","0.653264205894365"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","kein Migrationshintergrund","1342","0.139784393063613","0.133123143149058","0.146445642978168"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","direkter Migrationshintergrund","527","0.199097080637203","0.183664626561629","0.214529534712778"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1992","kein Migrationshintergrund","1288","0.185112250687469","0.177651385351758","0.192573116023181"
"NE: 65 Jahre und älter","1992","direkter Migrationshintergrund","134","0.114962714522302","0.102635302904374","0.12729012614023"
"NE: 65 Jahre und älter","1992","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1992","kein Migrationshintergrund","413","0.034747218861474","0.0312291585380124","0.0382652791849355"
"NE: derzeit in Ausbildung","1992","direkter Migrationshintergrund","45","0.0140781167057385","0.00952502767482257","0.0186312057366545"
"NE: derzeit in Ausbildung","1992","indirekter Migrationshintergrund","112","0.250006460096196","0.208345582003992","0.2916673381884"
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","kein Migrationshintergrund","169","0.0137372506098004","0.0115012652686438","0.015973235950957"
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1992","kein Migrationshintergrund","49","0.00415940117749362","0.00292307505566062","0.00539572729932661"
"NE: im Militär-/Zivildienst","1992","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1992","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1992","kein Migrationshintergrund","611","0.0446001389116979","0.0406347716304414","0.0485655061929545"
"NE: arbeitslos registriert","1992","direkter Migrationshintergrund","176","0.061630674992675","0.0523367754860989","0.0709245744992512"
"NE: arbeitslos registriert","1992","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","kein Migrationshintergrund","126","0.0134531798963677","0.011240115498549","0.0156662442941864"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","kein Migrationshintergrund","125","0.0122978370443343","0.0101806945184106","0.0144149795702581"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1992","kein Migrationshintergrund","6287","0.55210832974775","0.542555734672873","0.561660924822626"
"Erwerbstätig","1992","direkter Migrationshintergrund","1623","0.580474402360522","0.561402967109162","0.599545837611882"
"Erwerbstätig","1992","indirekter Migrationshintergrund","236","0.546601636298877","0.498705610329656","0.594497662268097"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","kein Migrationshintergrund","1322","0.137258858935156","0.130581982910473","0.14393573495984"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","direkter Migrationshintergrund","533","0.202784637459825","0.187017341164095","0.218551933755554"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","indirekter Migrationshintergrund","33","0.0744928430547178","0.0509295455235684","0.0980561405858672"
"NE: 65 Jahre und älter","1993","kein Migrationshintergrund","1300","0.188809087923798","0.181215695380575","0.196402480467021"
"NE: 65 Jahre und älter","1993","direkter Migrationshintergrund","155","0.12485015795876","0.111887691923461","0.137812623994058"
"NE: 65 Jahre und älter","1993","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1993","kein Migrationshintergrund","368","0.031804814739008","0.0284000213701986","0.0352096081078174"
"NE: derzeit in Ausbildung","1993","direkter Migrationshintergrund","33","0.0110262558039169","0.00693121449788186","0.0151212971099519"
"NE: derzeit in Ausbildung","1993","indirekter Migrationshintergrund","116","0.254613997030743","0.215519047623681","0.293708946437805"
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","kein Migrationshintergrund","154","0.0108998332321144","0.00888521421014441","0.0129144522540844"
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1993","kein Migrationshintergrund","44","0.00397319093530181","0.00275260573986348","0.00519377613074015"
"NE: im Militär-/Zivildienst","1993","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1993","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1993","kein Migrationshintergrund","646","0.050255726480006","0.0460167697292178","0.0544946832307942"
"NE: arbeitslos registriert","1993","direkter Migrationshintergrund","185","0.0605528944326074","0.0511997962351891","0.0699059926300256"
"NE: arbeitslos registriert","1993","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","kein Migrationshintergrund","158","0.0166098007395887","0.0141300500762319","0.0190895514029455"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","kein Migrationshintergrund","114","0.0113282029071753","0.00927482233563657","0.013381583478714"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1993","kein Migrationshintergrund","6098","0.549060484107852","0.539405932519481","0.558715035696223"
"Erwerbstätig","1993","direkter Migrationshintergrund","1531","0.573528896118881","0.554134586210171","0.592923206027591"
"Erwerbstätig","1993","indirekter Migrationshintergrund","289","0.568630006595845","0.524184408557414","0.613075604634276"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","kein Migrationshintergrund","1255","0.13513845005237","0.128462880499029","0.141814019605711"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","direkter Migrationshintergrund","514","0.200747620324878","0.184634676031617","0.216860564618138"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","indirekter Migrationshintergrund","36","0.0652122688275679","0.0435057062984742","0.0869188313566616"
"NE: 65 Jahre und älter","1994","kein Migrationshintergrund","1295","0.189399055005277","0.181748058204615","0.197050051805938"
"NE: 65 Jahre und älter","1994","direkter Migrationshintergrund","168","0.136425913001833","0.122618701763997","0.150233124239669"
"NE: 65 Jahre und älter","1994","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1994","kein Migrationshintergrund","348","0.0289923649525097","0.0257161023279272","0.0322686275770922"
"NE: derzeit in Ausbildung","1994","direkter Migrationshintergrund","35","0.0152158784443003","0.0102917795394072","0.0201399773491934"
"NE: derzeit in Ausbildung","1994","indirekter Migrationshintergrund","106","0.229089909920971","0.192143287493307","0.266036532348635"
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","kein Migrationshintergrund","163","0.0116708101799146","0.0095736728183517","0.0137679475414776"
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1994","kein Migrationshintergrund","50","0.00397460328885437","0.00274601134419743","0.00520319523351132"
"NE: im Militär-/Zivildienst","1994","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1994","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1994","kein Migrationshintergrund","691","0.056280624254517","0.05178047982485","0.060780768684184"
"NE: arbeitslos registriert","1994","direkter Migrationshintergrund","214","0.0806577533867369","0.0697038374639809","0.0916116693094929"
"NE: arbeitslos registriert","1994","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","kein Migrationshintergrund","181","0.0189741003451683","0.0163100256541913","0.0216381750361453"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","kein Migrationshintergrund","173","0.0195469689594523","0.016843765889398","0.0222501720295066"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1994","kein Migrationshintergrund","5919","0.536023022961937","0.526285118689316","0.545760927234558"
"Erwerbstätig","1994","direkter Migrationshintergrund","1369","0.533975808489459","0.513909256457456","0.554042360521463"
"Erwerbstätig","1994","indirekter Migrationshintergrund","294","0.559701359097591","0.516057640204326","0.603345077990855"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","kein Migrationshintergrund","1171","0.129399391193075","0.122835037707387","0.135963744678762"
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","direkter Migrationshintergrund","569","0.188256800457456","0.173813358163981","0.202700242750932"
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","indirekter Migrationshintergrund","30","0.0663539351682097","0.0448364749299757","0.0878713954064437"
"NE: 65 Jahre und älter","1995","kein Migrationshintergrund","1287","0.193450375930095","0.185725052064338","0.201175699795852"
"NE: 65 Jahre und älter","1995","direkter Migrationshintergrund","211","0.134202332044218","0.12160802486572","0.146796639222716"
"NE: 65 Jahre und älter","1995","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1995","kein Migrationshintergrund","370","0.0296783258291072","0.0263594276784919","0.0329972239797226"
"NE: derzeit in Ausbildung","1995","direkter Migrationshintergrund","88","0.0393459644450793","0.0321627365049334","0.0465291923852252"
"NE: derzeit in Ausbildung","1995","indirekter Migrationshintergrund","96","0.191681031458023","0.157652164758531","0.225709898157516"
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","kein Migrationshintergrund","222","0.0181285032421712","0.0155191993601689","0.0207378071241735"
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","direkter Migrationshintergrund","52","0.011453854744016","0.00752233597315162","0.0153853735148803"
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","kein Migrationshintergrund","41","0.00363404291820765","0.00245719369242777","0.00481089214398752"
"NE: im Militär-/Zivildienst","1995","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1995","kein Migrationshintergrund","603","0.051375341545552","0.0470577562551495","0.0556929268359545"
"NE: arbeitslos registriert","1995","direkter Migrationshintergrund","275","0.0984828247601936","0.0874736872723764","0.109491962248011"
"NE: arbeitslos registriert","1995","indirekter Migrationshintergrund","34","0.0468036083955253","0.0285437504398177","0.0650634663512329"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","kein Migrationshintergrund","151","0.0170602317583153","0.0145275986722811","0.0195928648443496"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","kein Migrationshintergrund","186","0.0180452810900161","0.0154418630125578","0.0206486991674744"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1995","kein Migrationshintergrund","6012","0.539228506493461","0.52947983170622","0.548977181280701"
"Erwerbstätig","1995","direkter Migrationshintergrund","1562","0.504963083880083","0.486490202032697","0.523435965727469"
"Erwerbstätig","1995","indirekter Migrationshintergrund","312","0.563905705749081","0.52103506463804","0.606776346860123"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","kein Migrationshintergrund","1178","0.130116318830098","0.123507498659414","0.136725139000782"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","direkter Migrationshintergrund","544","0.186995418356784","0.172068279939189","0.20192255677438"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","indirekter Migrationshintergrund","38","0.0735558658843428","0.0517195085349557","0.0953922232337298"
"NE: 65 Jahre und älter","1996","kein Migrationshintergrund","1269","0.193104351302114","0.185350237410458","0.20085846519377"
"NE: 65 Jahre und älter","1996","direkter Migrationshintergrund","222","0.146411800244977","0.132877779987409","0.159945820502545"
"NE: 65 Jahre und älter","1996","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","kein Migrationshintergrund","312","0.0255216068325929","0.0224237055614578","0.0286195081037281"
"NE: derzeit in Ausbildung","1996","direkter Migrationshintergrund","65","0.02944039430332","0.0229690054309111","0.0359117831757289"
"NE: derzeit in Ausbildung","1996","indirekter Migrationshintergrund","102","0.198436122355562","0.165074946189891","0.231797298521233"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","kein Migrationshintergrund","188","0.0142122097244045","0.0118870650530571","0.0165373543957518"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","direkter Migrationshintergrund","33","0.00829068475195526","0.00481930618501702","0.0117620633188935"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","kein Migrationshintergrund","609","0.0530544053242659","0.0486513849172348","0.057457425731297"
"NE: arbeitslos registriert","1996","direkter Migrationshintergrund","250","0.0978315422861971","0.0864579449145082","0.109205139657886"
"NE: arbeitslos registriert","1996","indirekter Migrationshintergrund","39","0.0597785477393472","0.0399473165826031","0.0796097788960912"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","kein Migrationshintergrund","230","0.0226410227161393","0.0197188725353595","0.0255631728969192"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","direkter Migrationshintergrund","36","0.0156888496802134","0.0109313766615739","0.0204463226988529"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","kein Migrationshintergrund","222","0.0215381680990791","0.0186864684344425","0.0243898677637156"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1996","kein Migrationshintergrund","5918","0.537233407841203","0.527438734331014","0.547028081351391"
"Erwerbstätig","1996","direkter Migrationshintergrund","1441","0.500919089551958","0.481777242086834","0.520060937017082"
"Erwerbstätig","1996","indirekter Migrationshintergrund","322","0.546171163503882","0.504525254485345","0.587817072522419"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","kein Migrationshintergrund","1168","0.130248036404211","0.123600551307369","0.136895521501054"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","direkter Migrationshintergrund","502","0.182991627471415","0.167810538154935","0.198172716787894"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","indirekter Migrationshintergrund","32","0.0543397738801034","0.03581125758637","0.0728682901738369"
"NE: 65 Jahre und älter","1997","kein Migrationshintergrund","1296","0.19701022170953","0.1891547284664","0.204865714952659"
"NE: 65 Jahre und älter","1997","direkter Migrationshintergrund","231","0.150361771934183","0.136328471861123","0.164395072007243"
"NE: 65 Jahre und älter","1997","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1997","kein Migrationshintergrund","338","0.0281428911813139","0.024876564378553","0.0314092179840747"
"NE: derzeit in Ausbildung","1997","direkter Migrationshintergrund","54","0.0264255313326894","0.0201279972828792","0.0327230653824997"
"NE: derzeit in Ausbildung","1997","indirekter Migrationshintergrund","100","0.164344242556677","0.134053834735592","0.194634650377762"
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","kein Migrationshintergrund","179","0.0147566215226641","0.0123751833937783","0.01713805965155"
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","direkter Migrationshintergrund","46","0.0208473503410477","0.0152378431877814","0.026456857494314"
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1997","kein Migrationshintergrund","37","0.00287629737138889","0.00181859011643892","0.00393400462633886"
"NE: im Militär-/Zivildienst","1997","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1997","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1997","kein Migrationshintergrund","621","0.058029868685405","0.0534122461277179","0.062647491243092"
"NE: arbeitslos registriert","1997","direkter Migrationshintergrund","261","0.0933625901764485","0.0819396649091919","0.104785515443705"
"NE: arbeitslos registriert","1997","indirekter Migrationshintergrund","34","0.0394749131891499","0.0235590896081643","0.0553907367701354"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1997","kein Migrationshintergrund","230","0.02179549134485","0.0189116442280422","0.0246793384616578"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1997","direkter Migrationshintergrund","36","0.0152623300389656","0.0104490096763863","0.0200756504015448"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1997","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1997","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1997","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1997","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1997","kein Migrationshintergrund","230","0.0227819856417703","0.0198350843433727","0.0257288869401679"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1997","direkter Migrationshintergrund","32","0.0122621984177176","0.00794125002720089","0.0165831468082343"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1997","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1997","kein Migrationshintergrund","5749","0.524358586138867","0.514495153257341","0.534222019020393"
"Erwerbstätig","1997","direkter Migrationshintergrund","1327","0.497480843573851","0.477850018005853","0.51711166914185"
"Erwerbstätig","1997","indirekter Migrationshintergrund","354","0.58818581887049","0.547958406977153","0.628413230763826"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1997","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1997","direkter Migrationshintergrund","","","",""
