"pglfs","year","migback","sampreg","n","percent","lower_confidence","upper_confidence"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1989","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1989","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1989","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1989","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1989","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1989","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1989","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1989","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1989","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1989","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1989","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1989","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","78","0.0101517001190468","0.00777661853690528","0.0125267817011883"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1989","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1989","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1989","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1989","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1989","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1989","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","4044","0.548485638120955","0.536694839128685","0.560276437113225"
"Erwerbstätig","1989","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1989","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1699","0.575911302814184","0.556936947223379","0.594885658404989"
"Erwerbstätig","1989","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1989","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","138","0.486206935385486","0.425570658012295","0.546843212758676"
"Erwerbstätig","1989","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1989","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1989","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1989","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1989","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1989","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1989","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1989","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1989","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1989","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1989","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1989","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1989","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1099","0.160332627959947","0.151527874193482","0.169137381726412"
"Nicht erwerbstätig (NE): keine weitere Angabe","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","372","0.0918935855820947","0.0832663506320857","0.100520820532104"
"Nicht erwerbstätig (NE): keine weitere Angabe","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","565","0.223239746952449","0.20708046272872","0.239399031176177"
"Nicht erwerbstätig (NE): keine weitere Angabe","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","30","0.106274696962874","0.071224793115889","0.14132460080986"
"Nicht erwerbstätig (NE): keine weitere Angabe","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","935","0.186139420368822","0.176799421879449","0.195479418858195"
"NE: 65 Jahre und älter","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","375","0.142377518351243","0.131941629544018","0.152813407158467"
"NE: 65 Jahre und älter","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","80","0.0863276524408565","0.0754292443056281","0.0972260605760848"
"NE: 65 Jahre und älter","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","273","0.0372410812376868","0.0326972464024507","0.0417849160729229"
"NE: derzeit in Ausbildung","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","99","0.0206115197588185","0.0163683231200362","0.0248547163976009"
"NE: derzeit in Ausbildung","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","70","0.0228526341686694","0.0170537954741546","0.0286514728631842"
"NE: derzeit in Ausbildung","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","78","0.22015397913811","0.173030476202785","0.267277482073436"
"NE: derzeit in Ausbildung","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","41","0.00481732335792811","0.00315579819087323","0.00647884852498299"
"NE: im Militär-/Zivildienst","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","155","0.0231560091973815","0.0195469244345685","0.0267650939601945"
"NE: arbeitslos registriert","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","138","0.0480155701108611","0.0397189953822386","0.0563121448394837"
"NE: arbeitslos registriert","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","115","0.0165101986996626","0.0134523661375535","0.0195680312617717"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","57","0.0140840504682042","0.0105648469133468","0.0176032540230617"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","108","0.0146538070654456","0.0117702916548207","0.0175373224760705"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","57","0.0133328036456449","0.00990743954747311","0.0167581677438166"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","3945","0.557149532113127","0.545229784503395","0.569069279722859"
"Erwerbstätig","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","3338","0.715543867479495","0.702070180994988","0.729017553964003"
"Erwerbstätig","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1659","0.596327299359545","0.577288046685572","0.615366552033517"
"Erwerbstätig","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","97","0.586601102252966","0.506170200193348","0.667032004312583"
"Erwerbstätig","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","166","0.499433815732817","0.442569529492489","0.556298101973145"
"Erwerbstätig","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","1016","0.149243438026663","0.140682441173568","0.157804434879759"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","342","0.0978940751084245","0.0887054592388807","0.107082690977968"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","515","0.204118816927355","0.188325619005917","0.219912014848793"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","929","0.192312321381795","0.182843425414431","0.201781217349159"
"NE: 65 Jahre und älter","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","370","0.151839029988901","0.140742837628939","0.162935222348864"
"NE: 65 Jahre und älter","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","93","0.0961085224394847","0.0845595449617334","0.107657499917236"
"NE: 65 Jahre und älter","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","273","0.0372052986601379","0.0326581065318995","0.0417524907883763"
"NE: derzeit in Ausbildung","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","103","0.0208311427623565","0.01641514882452","0.025247136700193"
"NE: derzeit in Ausbildung","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","58","0.0231256309109433","0.0172362371659623","0.0290150246559242"
"NE: derzeit in Ausbildung","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","93","0.205077637860753","0.162717546512975","0.247437729208532"
"NE: derzeit in Ausbildung","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","98","0.0113647618678645","0.00881809420224691","0.013911429533482"
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","67","0.0171417644062139","0.0131283285504303","0.0211552002619976"
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","31","0.00422430681092672","0.00266607326989921","0.00578254035195423"
"NE: im Militär-/Zivildienst","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: im Militär-/Zivildienst","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","126","0.0183707059766166","0.0151443614682428","0.0215970504849904"
"NE: arbeitslos registriert","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","290","0.0701523433582849","0.0622551982776361","0.0780494884389338"
"NE: arbeitslos registriert","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","124","0.0455188415600213","0.0373514435739912","0.0536862395460513"
"NE: arbeitslos registriert","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: arbeitslos registriert","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: arbeitslos registriert","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","94","0.0141910812632355","0.011349381598217","0.0170327809282541"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","78","0.0111603515599223","0.00863642952865599","0.0136842735911887"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","38","0.00897956637682807","0.00606272970188939","0.0118964030517668"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","4010","0.561927734452838","0.5500074347599","0.573848034145777"
"Erwerbstätig","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","2757","0.620754514577369","0.605752026925346","0.635757002229393"
"Erwerbstätig","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","1671","0.615972044450378","0.596914525527637","0.63502956337312"
"Erwerbstätig","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","76","0.467975877893206","0.38590646727519","0.550045288511222"
"Erwerbstätig","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","212","0.600292008578904","0.54890088959257","0.651683127565237"
"Erwerbstätig","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","974","0.147254379069844","0.138687746635061","0.155821011504627"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","368","0.113030016047316","0.103011496552909","0.123048535541723"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","490","0.193016205003346","0.177311420342236","0.208720989664455"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","37","0.269436302911924","0.197470071289754","0.341402534534095"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","924","0.193654090644835","0.184101079024275","0.203207102265395"
"NE: 65 Jahre und älter","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","364","0.154518939476227","0.143082390542468","0.165955488409986"
"NE: 65 Jahre und älter","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","107","0.104479911507761","0.0923080568733516","0.11665176614217"
"NE: 65 Jahre und älter","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: 65 Jahre und älter","1992","indirekter Migrationshintergrund","Westdeutschland, alte Bundeslaender","","","",""
"NE: 65 Jahre und älter","1992","indirekter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
"NE: derzeit in Ausbildung","1992","kein Migrationshintergrund","Westdeutschland, alte Bundeslaender","273","0.0367481681723706","0.0321998164173022","0.0412965199274391"
"NE: derzeit in Ausbildung","1992","kein Migrationshintergrund","Ostdeutschland, neue Bundeslaender","140","0.0275806522561851","0.0223988450178523","0.0327624594945179"
"NE: derzeit in Ausbildung","1992","direkter Migrationshintergrund","Westdeutschland, alte Bundeslaender","43","0.0148570117923426","0.0100428790392639","0.0196711445454212"
"NE: derzeit in Ausbildung","1992","direkter Migrationshintergrund","Ostdeutschland, neue Bundeslaender","","","",""
