"pglfs","year","migback","sex","n","percent","lower_confidence","upper_confidence"
"NE: derzeit in Ausbildung","1990","direkter Migrationshintergrund","weiblich","30","0.0181412609749503","0.0108497579882048","0.0254327639616957"
"NE: derzeit in Ausbildung","1990","indirekter Migrationshintergrund","maennlich","41","0.287610265665439","0.214437336322613","0.360783195008265"
"NE: derzeit in Ausbildung","1990","indirekter Migrationshintergrund","weiblich","37","0.15119380547645","0.0942433022033395","0.20814430874956"
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","kein Migrationshintergrund","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","direkter Migrationshintergrund","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1990","indirekter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1990","kein Migrationshintergrund","maennlich","50","0.00898865128411518","0.00643586967781857","0.0115414328904118"
"NE: im Militär-/Zivildienst","1990","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1990","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1990","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1990","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1990","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","1990","kein Migrationshintergrund","maennlich","76","0.0197188051412292","0.0159583300589134","0.0234792802235449"
"NE: arbeitslos registriert","1990","kein Migrationshintergrund","weiblich","79","0.0168972704506246","0.0135592251357441","0.0202353157655051"
"NE: arbeitslos registriert","1990","direkter Migrationshintergrund","maennlich","85","0.0531095445187811","0.0413961459409742","0.064822943096588"
"NE: arbeitslos registriert","1990","direkter Migrationshintergrund","weiblich","53","0.0358508862627814","0.0256935257068929","0.04600824681867"
"NE: arbeitslos registriert","1990","indirekter Migrationshintergrund","maennlich","","","",""
"NE: arbeitslos registriert","1990","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","kein Migrationshintergrund","maennlich","98","0.0199242576491796","0.0161446390578391","0.0237038762405201"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","kein Migrationshintergrund","weiblich","74","0.0124671474394645","0.00959343158889088","0.0153408632900381"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1990","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1990","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","kein Migrationshintergrund","maennlich","67","0.0122969734297999","0.00931612844626473","0.0152778184133351"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","kein Migrationshintergrund","weiblich","98","0.0162360093506986","0.012962831477087","0.0195091872243102"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1990","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","1990","kein Migrationshintergrund","maennlich","4043","0.716451406237656","0.70426055026208","0.728642262213232"
"Erwerbstätig","1990","kein Migrationshintergrund","weiblich","3240","0.478090748888689","0.465153641980505","0.491027855796874"
"Erwerbstätig","1990","direkter Migrationshintergrund","maennlich","1114","0.735285840191941","0.712241543859742","0.75833013652414"
"Erwerbstätig","1990","direkter Migrationshintergrund","weiblich","642","0.451762482314601","0.424573166808993","0.47895179782021"
"Erwerbstätig","1990","indirekter Migrationshintergrund","maennlich","89","0.513929501687435","0.433133321446226","0.594725681928644"
"Erwerbstätig","1990","indirekter Migrationshintergrund","weiblich","79","0.491312065785475","0.411837030351883","0.570787101219067"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","kein Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","kein Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1990","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1990","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","kein Migrationshintergrund","maennlich","307","0.0695927335113068","0.0626159357293041","0.0765695312933095"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","kein Migrationshintergrund","weiblich","1051","0.198960815582673","0.188470121621324","0.209451509544022"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","direkter Migrationshintergrund","maennlich","94","0.0703910143762429","0.0568799398596322","0.0839020888928536"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","direkter Migrationshintergrund","weiblich","446","0.335988621414192","0.309980449375143","0.361996793453241"
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1991","indirekter Migrationshintergrund","weiblich","","","",""
"NE: 65 Jahre und älter","1991","kein Migrationshintergrund","maennlich","464","0.127458726645652","0.118315164556111","0.136602288735192"
"NE: 65 Jahre und älter","1991","kein Migrationshintergrund","weiblich","835","0.233350532584711","0.222235867559656","0.244465197609766"
"NE: 65 Jahre und älter","1991","direkter Migrationshintergrund","maennlich","52","0.0903577908425371","0.0752152335617553","0.105500348123319"
"NE: 65 Jahre und älter","1991","direkter Migrationshintergrund","weiblich","66","0.124383641967279","0.106211825109773","0.142555458824784"
"NE: 65 Jahre und älter","1991","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","1991","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","1991","kein Migrationshintergrund","maennlich","204","0.0412952986553788","0.0358398512252049","0.0467507460855526"
"NE: derzeit in Ausbildung","1991","kein Migrationshintergrund","weiblich","172","0.0267290820656309","0.0224906770341352","0.0309674870971267"
"NE: derzeit in Ausbildung","1991","direkter Migrationshintergrund","maennlich","33","0.0212899674006713","0.0136657435442816","0.0289141912570611"
"NE: derzeit in Ausbildung","1991","direkter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","1991","indirekter Migrationshintergrund","maennlich","48","0.21596049435946","0.155168290666226","0.276752698052693"
"NE: derzeit in Ausbildung","1991","indirekter Migrationshintergrund","weiblich","45","0.190651093742521","0.132617522105747","0.248684665379296"
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","kein Migrationshintergrund","weiblich","165","0.0239198383256206","0.0199045621306835","0.0279351145205577"
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","direkter Migrationshintergrund","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1991","indirekter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1991","kein Migrationshintergrund","maennlich","55","0.00985081925251841","0.00714297218744181","0.012558666317595"
"NE: im Militär-/Zivildienst","1991","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1991","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1991","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1991","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1991","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","1991","kein Migrationshintergrund","maennlich","181","0.0306902736920373","0.0259612737688491","0.0354192736152256"
"NE: arbeitslos registriert","1991","kein Migrationshintergrund","weiblich","235","0.0289521024722078","0.0245460066195255","0.0333581983248901"
"NE: arbeitslos registriert","1991","direkter Migrationshintergrund","maennlich","91","0.0651063626437939","0.0520754768241362","0.0781372484634516"
"NE: arbeitslos registriert","1991","direkter Migrationshintergrund","weiblich","46","0.0327997137784276","0.0229923334220054","0.0426070941348497"
"NE: arbeitslos registriert","1991","indirekter Migrationshintergrund","maennlich","","","",""
"NE: arbeitslos registriert","1991","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","kein Migrationshintergrund","maennlich","50","0.0115071879853987","0.00858297499055649","0.014431400980241"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","kein Migrationshintergrund","weiblich","71","0.0132840719474013","0.0102755357574489","0.0162926081373536"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1991","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1991","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","kein Migrationshintergrund","maennlich","54","0.01037285868115","0.00759491990244268","0.0131507974598573"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","kein Migrationshintergrund","weiblich","62","0.0109545913984546","0.00821932413179693","0.0136898586651123"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","1991","kein Migrationshintergrund","maennlich","3795","0.699232101576558","0.68665837359057","0.711805829562546"
"Erwerbstätig","1991","kein Migrationshintergrund","weiblich","2972","0.463848965623301","0.450744315469061","0.476953615777541"
"Erwerbstätig","1991","direkter Migrationshintergrund","maennlich","1096","0.741548219053681","0.718425410492495","0.764671027614867"
"Erwerbstätig","1991","direkter Migrationshintergrund","weiblich","651","0.463640660423616","0.436182055709953","0.491099265137279"
"Erwerbstätig","1991","indirekter Migrationshintergrund","maennlich","114","0.641706424057251","0.570866275810396","0.712546572304106"
"Erwerbstätig","1991","indirekter Migrationshintergrund","weiblich","100","0.564347616383735","0.491092974103829","0.63760225866364"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","kein Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","kein Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","kein Migrationshintergrund","maennlich","339","0.0757092366340345","0.068339226173295","0.0830792470947741"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","kein Migrationshintergrund","weiblich","1003","0.197565439226822","0.187005235354766","0.208125643098878"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","direkter Migrationshintergrund","maennlich","106","0.0890110041229686","0.0737358403995514","0.104286167846386"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","direkter Migrationshintergrund","weiblich","421","0.311934123937867","0.286116890916678","0.337751356959056"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","indirekter Migrationshintergrund","weiblich","","","",""
"NE: 65 Jahre und älter","1992","kein Migrationshintergrund","maennlich","461","0.130330499470204","0.120950787255441","0.139710211684967"
"NE: 65 Jahre und älter","1992","kein Migrationshintergrund","weiblich","827","0.234512783941961","0.223275425472254","0.245750142411669"
"NE: 65 Jahre und älter","1992","direkter Migrationshintergrund","maennlich","60","0.0988993720191638","0.0828857021392303","0.114913041899097"
"NE: 65 Jahre und älter","1992","direkter Migrationshintergrund","weiblich","74","0.131427467658868","0.11259924364572","0.150255691672016"
"NE: 65 Jahre und älter","1992","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","1992","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","1992","kein Migrationshintergrund","maennlich","210","0.0411744792170543","0.035638770702843","0.0467101877312656"
"NE: derzeit in Ausbildung","1992","kein Migrationshintergrund","weiblich","203","0.028951309058009","0.0245043143865257","0.0333983037294923"
"NE: derzeit in Ausbildung","1992","direkter Migrationshintergrund","maennlich","","","",""
"NE: derzeit in Ausbildung","1992","direkter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","1992","indirekter Migrationshintergrund","maennlich","62","0.264537173938662","0.204880070696589","0.324194277180734"
"NE: derzeit in Ausbildung","1992","indirekter Migrationshintergrund","weiblich","50","0.235887868689572","0.177770959263173","0.294004778115971"
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","kein Migrationshintergrund","weiblich","168","0.0260823304530041","0.0218551934681555","0.0303094674378527"
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","direkter Migrationshintergrund","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","indirekter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1992","kein Migrationshintergrund","maennlich","49","0.00877188743031226","0.00617398584857282","0.0113697890120517"
"NE: im Militär-/Zivildienst","1992","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1992","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1992","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1992","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1992","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","1992","kein Migrationshintergrund","maennlich","243","0.0437010010527099","0.038005500381235","0.0493965017241847"
"NE: arbeitslos registriert","1992","kein Migrationshintergrund","weiblich","368","0.0454109543514445","0.03988890173509","0.0509330069677989"
"NE: arbeitslos registriert","1992","direkter Migrationshintergrund","maennlich","97","0.0681736136897822","0.0546534136321482","0.0816938137474162"
"NE: arbeitslos registriert","1992","direkter Migrationshintergrund","weiblich","79","0.0549242332658359","0.0422278929064525","0.0676205736252192"
"NE: arbeitslos registriert","1992","indirekter Migrationshintergrund","maennlich","","","",""
"NE: arbeitslos registriert","1992","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","kein Migrationshintergrund","maennlich","52","0.0128025830375401","0.00967045021997447","0.0159347158551056"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","kein Migrationshintergrund","weiblich","74","0.0140398685480743","0.0109193756350727","0.0171603614610759"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","kein Migrationshintergrund","maennlich","47","0.0111090306282812","0.00818890422156103","0.0140291570350014"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","kein Migrationshintergrund","weiblich","78","0.0133698668642002","0.0103237067187028","0.0164160270096977"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","indirekter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig","1992","kein Migrationshintergrund","maennlich","3547","0.676353865777599","0.663318849902748","0.68938888165245"
"Erwerbstätig","1992","kein Migrationshintergrund","weiblich","2740","0.440067447556485","0.426901883114065","0.453233011998905"
"Erwerbstätig","1992","direkter Migrationshintergrund","maennlich","1034","0.713684965365644","0.689436580915183","0.737933349816104"
"Erwerbstätig","1992","direkter Migrationshintergrund","weiblich","589","0.443935009352259","0.416247383635026","0.471622635069493"
"Erwerbstätig","1992","indirekter Migrationshintergrund","maennlich","123","0.590319727345211","0.523807021200228","0.656832433490195"
"Erwerbstätig","1992","indirekter Migrationshintergrund","weiblich","113","0.504123484760519","0.435680901084073","0.572566068436965"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","kein Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","kein Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","direkter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","direkter Migrationshintergrund","weiblich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","indirekter Migrationshintergrund","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","indirekter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","kein Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","kein Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","direkter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","direkter Migrationshintergrund","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","indirekter Migrationshintergrund","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","indirekter Migrationshintergrund","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","kein Migrationshintergrund","maennlich","343","0.0745944045785784","0.0672054461068183","0.0819833630503384"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","kein Migrationshintergrund","weiblich","979","0.194127835066613","0.183526270021056","0.20472940011217"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","direkter Migrationshintergrund","maennlich","117","0.0914866149062681","0.0757905771539653","0.107182652658571"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","direkter Migrationshintergrund","weiblich","416","0.319497813342459","0.293137864395058","0.34585776228986"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","indirekter Migrationshintergrund","maennlich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","indirekter Migrationshintergrund","weiblich","","","",""
"NE: 65 Jahre und älter","1993","kein Migrationshintergrund","maennlich","462","0.132926188733027","0.123378519823883","0.14247385764217"
"NE: 65 Jahre und älter","1993","kein Migrationshintergrund","weiblich","838","0.239523696275014","0.228084116150819","0.250963276399209"
"NE: 65 Jahre und älter","1993","direkter Migrationshintergrund","maennlich","73","0.107292398098907","0.0904429886902814","0.124141807507533"
"NE: 65 Jahre und älter","1993","direkter Migrationshintergrund","weiblich","82","0.143262182427944","0.123456691705016","0.163067673150873"
"NE: 65 Jahre und älter","1993","indirekter Migrationshintergrund","maennlich","","","",""
"NE: 65 Jahre und älter","1993","indirekter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","kein Migrationshintergrund","maennlich","188","0.037452728866182","0.0321130295012156","0.0427924282311484"
"NE: derzeit in Ausbildung","1993","kein Migrationshintergrund","weiblich","180","0.0266792439989661","0.0223599998775634","0.0309984881203687"
"NE: derzeit in Ausbildung","1993","direkter Migrationshintergrund","maennlich","","","",""
"NE: derzeit in Ausbildung","1993","direkter Migrationshintergrund","weiblich","","","",""
"NE: derzeit in Ausbildung","1993","indirekter Migrationshintergrund","maennlich","56","0.253072709128136","0.198067440350971","0.308077977905301"
"NE: derzeit in Ausbildung","1993","indirekter Migrationshintergrund","weiblich","60","0.256114406684983","0.200543946110464","0.311684867259502"
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","kein Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","kein Migrationshintergrund","weiblich","153","0.0206620654284534","0.0168492467391553","0.0244748841177515"
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","direkter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","direkter Migrationshintergrund","weiblich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","indirekter Migrationshintergrund","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","indirekter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","kein Migrationshintergrund","maennlich","44","0.00835128702480518","0.00579199601764721","0.0109105780319632"
"NE: im Militär-/Zivildienst","1993","kein Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","direkter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","direkter Migrationshintergrund","weiblich","","","",""
"NE: im Militär-/Zivildienst","1993","indirekter Migrationshintergrund","maennlich","","","",""
"NE: im Militär-/Zivildienst","1993","indirekter Migrationshintergrund","weiblich","","","",""
"NE: arbeitslos registriert","1993","kein Migrationshintergrund","maennlich","271","0.0520036018529893","0.0457592970339594","0.0582479066720191"
"NE: arbeitslos registriert","1993","kein Migrationshintergrund","weiblich","375","0.0486695021381912","0.0429020080155745","0.0544369962608079"
"NE: arbeitslos registriert","1993","direkter Migrationshintergrund","maennlich","115","0.0752844827183949","0.0609195896223199","0.08964937581447"
"NE: arbeitslos registriert","1993","direkter Migrationshintergrund","weiblich","70","0.0451045475960559","0.0333722266395855","0.0568368685525264"
"NE: arbeitslos registriert","1993","indirekter Migrationshintergrund","maennlich","","","",""
"NE: arbeitslos registriert","1993","indirekter Migrationshintergrund","weiblich","","","",""
