"pglfs","year","bildungsniveau","migback","n","percent","lower_confidence","upper_confidence"
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","Realschulabschluss","kein Migrationshintergrund","108","0.037062404643503","0.0301218127082374","0.0440029965787687"
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","Realschulabschluss","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1995","(noch) kein Abschluss","direkter Migrationshintergrund","61","0.104371995009842","0.0790039606993338","0.129740029320349"
"NE: arbeitslos registriert","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1995","Hauptschulabschluss","kein Migrationshintergrund","335","0.0638197927351228","0.0567096619906737","0.0709299234795719"
"NE: arbeitslos registriert","1995","Hauptschulabschluss","direkter Migrationshintergrund","141","0.0965608419658917","0.081268465778021","0.111853218153763"
"NE: arbeitslos registriert","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1995","Realschulabschluss","kein Migrationshintergrund","188","0.0534649214096241","0.0452001001379632","0.0617297426812849"
"NE: arbeitslos registriert","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1995","(Fach-)Abitur","direkter Migrationshintergrund","34","0.106986920754783","0.0733303518702904","0.140643489639276"
"NE: arbeitslos registriert","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1995","AkademikerInnen","kein Migrationshintergrund","55","0.0280075051020071","0.0197962251358127","0.0362187850682015"
"NE: arbeitslos registriert","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","Hauptschulabschluss","kein Migrationshintergrund","43","0.0114603962696761","0.00836428173310885","0.0145565108062433"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","Realschulabschluss","kein Migrationshintergrund","32","0.013712405651748","0.00943983498391641","0.0179849763195797"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","(Fach-)Abitur","kein Migrationshintergrund","35","0.0533525664639324","0.0366564579049904","0.0700486750228745"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","Realschulabschluss","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","Hauptschulabschluss","kein Migrationshintergrund","66","0.0147969744663987","0.0112848532612392","0.0183090956715583"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","Realschulabschluss","kein Migrationshintergrund","47","0.0182730211375576","0.0133522724597819","0.0231937698153333"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","(Fach-)Abitur","kein Migrationshintergrund","39","0.0493367920932164","0.0332473024552267","0.0654262817312061"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1995","(noch) kein Abschluss","kein Migrationshintergrund","42","0.169330182954979","0.123655071795293","0.215005294114665"
"Erwerbstätig","1995","(noch) kein Abschluss","direkter Migrationshintergrund","236","0.386700591063188","0.346293770172716","0.42710741195366"
"Erwerbstätig","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Erwerbstätig","1995","Hauptschulabschluss","kein Migrationshintergrund","2194","0.429903482496108","0.415502907268639","0.444304057723576"
"Erwerbstätig","1995","Hauptschulabschluss","direkter Migrationshintergrund","837","0.490229420596255","0.464346572402278","0.516112268790232"
"Erwerbstätig","1995","Hauptschulabschluss","indirekter Migrationshintergrund","139","0.647394220920058","0.580844748330457","0.71394369350966"
"Erwerbstätig","1995","Realschulabschluss","kein Migrationshintergrund","2062","0.660860597768734","0.643467589727085","0.678253605810382"
"Erwerbstätig","1995","Realschulabschluss","direkter Migrationshintergrund","98","0.53048121243794","0.453629760841568","0.607332664034312"
"Erwerbstätig","1995","Realschulabschluss","indirekter Migrationshintergrund","78","0.642916140333949","0.556465271571116","0.729367009096781"
"Erwerbstätig","1995","(Fach-)Abitur","kein Migrationshintergrund","412","0.592447801877483","0.555942147530655","0.628953456224311"
"Erwerbstätig","1995","(Fach-)Abitur","direkter Migrationshintergrund","187","0.603007595373937","0.549732028921275","0.656283161826599"
"Erwerbstätig","1995","(Fach-)Abitur","indirekter Migrationshintergrund","32","0.462506385822742","0.333070057686058","0.591942713959425"
"Erwerbstätig","1995","AkademikerInnen","kein Migrationshintergrund","1205","0.750767370983044","0.729239685678959","0.77229505628713"
"Erwerbstätig","1995","AkademikerInnen","direkter Migrationshintergrund","131","0.584320229128642","0.515846109265771","0.652794348991513"
"Erwerbstätig","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","Realschulabschluss","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","Realschulabschluss","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","(noch) kein Abschluss","direkter Migrationshintergrund","158","0.273889672554126","0.234994873039211","0.312784472069041"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","Hauptschulabschluss","kein Migrationshintergrund","811","0.181380478049767","0.170024463480146","0.192736492619388"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","Hauptschulabschluss","direkter Migrationshintergrund","273","0.19484371491306","0.173762213366929","0.215925216459191"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","Realschulabschluss","kein Migrationshintergrund","201","0.0885559155392842","0.0781200575301983","0.0989917735483701"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","(Fach-)Abitur","direkter Migrationshintergrund","46","0.113310424282256","0.0773221772249476","0.149298671339565"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","AkademikerInnen","kein Migrationshintergrund","106","0.0693406435333255","0.0567588799577839","0.0819224071088671"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","(noch) kein Abschluss","direkter Migrationshintergrund","40","0.0827291725653455","0.0587032245492106","0.10675512058148"
"NE: 65 Jahre und älter","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","Hauptschulabschluss","kein Migrationshintergrund","961","0.283505768580367","0.2702233574002","0.296788179760534"
"NE: 65 Jahre und älter","1996","Hauptschulabschluss","direkter Migrationshintergrund","124","0.186115406565181","0.165400125857719","0.206830687272642"
"NE: 65 Jahre und älter","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","Realschulabschluss","kein Migrationshintergrund","150","0.11422719584798","0.102542960766484","0.125911430929476"
"NE: 65 Jahre und älter","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","AkademikerInnen","kein Migrationshintergrund","122","0.112091520584316","0.0964664245877125","0.127716616580919"
"NE: 65 Jahre und älter","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: 65 Jahre und älter","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","(noch) kein Abschluss","kein Migrationshintergrund","143","0.460266237461459","0.401464805518792","0.519067669404126"
"NE: derzeit in Ausbildung","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","45","0.77599218808274","0.674635673141335","0.877348703024146"
"NE: derzeit in Ausbildung","1996","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","Realschulabschluss","kein Migrationshintergrund","55","0.0162344250803563","0.0115922809044131","0.0208765692562995"
"NE: derzeit in Ausbildung","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","(Fach-)Abitur","kein Migrationshintergrund","68","0.0838863061302321","0.0631113429323158","0.104661269328148"
"NE: derzeit in Ausbildung","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: derzeit in Ausbildung","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","Hauptschulabschluss","kein Migrationshintergrund","41","0.00600199329165046","0.00372568997629682","0.00827829660700411"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","Realschulabschluss","kein Migrationshintergrund","100","0.0297856918167366","0.0235412727544458","0.0360301108790274"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","Hauptschulabschluss","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","Realschulabschluss","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: im Militär-/Zivildienst","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","(noch) kein Abschluss","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","(noch) kein Abschluss","direkter Migrationshintergrund","52","0.113833378916821","0.086132413227623","0.141534344606019"
"NE: arbeitslos registriert","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","Hauptschulabschluss","kein Migrationshintergrund","317","0.063379406520648","0.0561990574705549","0.0705597555707412"
"NE: arbeitslos registriert","1996","Hauptschulabschluss","direkter Migrationshintergrund","128","0.0981536306860646","0.0823179144391967","0.113989346932932"
"NE: arbeitslos registriert","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","Realschulabschluss","kein Migrationshintergrund","189","0.0508129348904962","0.0427458355858766","0.0588800341951158"
"NE: arbeitslos registriert","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","(Fach-)Abitur","kein Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","AkademikerInnen","kein Migrationshintergrund","68","0.0357148399222775","0.0265234898443801","0.044906190000175"
"NE: arbeitslos registriert","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
"NE: arbeitslos registriert","1996","AkademikerInnen","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","(noch) kein Abschluss","kein Migrationshintergrund","37","0.121298958402089","0.082782827292501","0.159815089511677"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","(noch) kein Abschluss","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","(noch) kein Abschluss","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Hauptschulabschluss","kein Migrationshintergrund","64","0.0147581545228149","0.011204484715287","0.0183118243303428"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Hauptschulabschluss","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Hauptschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Realschulabschluss","kein Migrationshintergrund","55","0.01951661991172","0.0144352971971151","0.024597942626325"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Realschulabschluss","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","Realschulabschluss","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","(Fach-)Abitur","kein Migrationshintergrund","52","0.0758464584129722","0.0560056319065192","0.0956872849194252"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","(Fach-)Abitur","direkter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","(Fach-)Abitur","indirekter Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","AkademikerInnen","kein Migrationshintergrund","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","AkademikerInnen","direkter Migrationshintergrund","","","",""
