"pglfs","year","alter_gr","n","percent","lower_confidence","upper_confidence"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1991","66 und älter","","","",""
"Erwerbstätig","1991","16-34 Jahre alt","3702","0.721891585961137","0.709683826368745","0.73409934555353"
"Erwerbstätig","1991","35-65 Jahre alt","4986","0.687292407324511","0.676439151318748","0.698145663330275"
"Erwerbstätig","1991","66 und älter","39","0.0228686943252196","0.0152631852462556","0.0304742034041835"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","16-34 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","35-65 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1991","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1991","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","16-34 Jahre alt","342","0.0605490799465","0.0539422444933431","0.0671559153996569"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","35-65 Jahre alt","1550","0.250101563437845","0.239891297076954","0.260311829798736"
"Nicht erwerbstätig (NE): keine weitere Angabe","1992","66 und älter","","","",""
"NE: 65 Jahre und älter","1992","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","1992","35-65 Jahre alt","","","",""
"NE: 65 Jahre und älter","1992","66 und älter","1414","0.960121843255375","0.950152927028091","0.970090759482658"
"NE: derzeit in Ausbildung","1992","16-34 Jahre alt","544","0.107875222784637","0.099281599300324","0.116468846268951"
"NE: derzeit in Ausbildung","1992","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","1992","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","16-34 Jahre alt","180","0.0361231355972115","0.0309541399416942","0.0412921312527288"
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","35-65 Jahre alt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1992","66 und älter","","","",""
"NE: im Militär-/Zivildienst","1992","16-34 Jahre alt","49","0.0116269260405168","0.00865734230375943","0.0145965097772742"
"NE: im Militär-/Zivildienst","1992","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","1992","66 und älter","","","",""
"NE: arbeitslos registriert","1992","16-34 Jahre alt","303","0.0532334161997366","0.0470144771896572","0.059452355209816"
"NE: arbeitslos registriert","1992","35-65 Jahre alt","495","0.0582423048473497","0.0527206849126353","0.0637639247820641"
"NE: arbeitslos registriert","1992","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","16-34 Jahre alt","91","0.0199953042308902","0.0161175457629872","0.0238730626987932"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","35-65 Jahre alt","62","0.0122941099658786","0.00969610478352188","0.0148921151482353"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1992","66 und älter","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","16-34 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","35-65 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1992","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","16-34 Jahre alt","73","0.0148668106050844","0.0115143857785275","0.0182192354316412"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","35-65 Jahre alt","57","0.00884794004552804","0.00664009355476114","0.0110557865362949"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1992","66 und älter","","","",""
"Erwerbstätig","1992","16-34 Jahre alt","3424","0.695730104595423","0.682984731328622","0.708475477862224"
"Erwerbstätig","1992","35-65 Jahre alt","4696","0.662726799788636","0.651580368893128","0.673873230684144"
"Erwerbstätig","1992","66 und älter","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","16-34 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","35-65 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1992","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1992","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","16-34 Jahre alt","351","0.0629439287628974","0.0561584402240431","0.0697294173017516"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","35-65 Jahre alt","1537","0.246242319054957","0.235970763511098","0.256513874598816"
"Nicht erwerbstätig (NE): keine weitere Angabe","1993","66 und älter","","","",""
"NE: 65 Jahre und älter","1993","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","1993","35-65 Jahre alt","","","",""
"NE: 65 Jahre und älter","1993","66 und älter","1443","0.96509407608661","0.955805762801734","0.974382389371486"
"NE: derzeit in Ausbildung","1993","16-34 Jahre alt","499","0.103007110532811","0.0945143376310062","0.111499883434616"
"NE: derzeit in Ausbildung","1993","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","1993","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","16-34 Jahre alt","161","0.0290625504408728","0.0243691901271994","0.0337559107545463"
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","35-65 Jahre alt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1993","66 und älter","","","",""
"NE: im Militär-/Zivildienst","1993","16-34 Jahre alt","44","0.0110324958721587","0.00811406570332705","0.0139509260409904"
"NE: im Militär-/Zivildienst","1993","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","1993","66 und älter","","","",""
"NE: arbeitslos registriert","1993","16-34 Jahre alt","335","0.0595376704498887","0.0529263527128702","0.0661489881869073"
"NE: arbeitslos registriert","1993","35-65 Jahre alt","512","0.0642039929546904","0.0583599875300576","0.0700479983793233"
"NE: arbeitslos registriert","1993","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","16-34 Jahre alt","105","0.0266689223664199","0.0221674515676908","0.031170393165149"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","35-65 Jahre alt","70","0.0129602532229206","0.0102636747600121","0.0156568316858291"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1993","66 und älter","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","16-34 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","35-65 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1993","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","16-34 Jahre alt","63","0.0143316094069246","0.01101087375455","0.0176523450592992"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","35-65 Jahre alt","53","0.00821887871480116","0.0060663289449713","0.010371428484631"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1993","66 und älter","","","",""
"Erwerbstätig","1993","16-34 Jahre alt","3363","0.693415712168026","0.680533418520699","0.706298005815354"
"Erwerbstätig","1993","35-65 Jahre alt","4528","0.660435327965721","0.649144770235239","0.671725885696203"
"Erwerbstätig","1993","66 und älter","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","16-34 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","35-65 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1993","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1993","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","16-34 Jahre alt","331","0.0599774535057057","0.0532734725115768","0.0666814344998347"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","35-65 Jahre alt","1474","0.24377849725908","0.233423883854692","0.254133110663468"
"Nicht erwerbstätig (NE): keine weitere Angabe","1994","66 und älter","","","",""
"NE: 65 Jahre und älter","1994","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","1994","35-65 Jahre alt","","","",""
"NE: 65 Jahre und älter","1994","66 und älter","1452","0.948021011576626","0.93686506625121","0.959176956902042"
"NE: derzeit in Ausbildung","1994","16-34 Jahre alt","471","0.0972005464716316","0.0888368237791047","0.105564269164158"
"NE: derzeit in Ausbildung","1994","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","1994","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","16-34 Jahre alt","163","0.0314437557067492","0.0265165663007667","0.0363709451127318"
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","35-65 Jahre alt","30","0.00339110833564529","0.00198911841603828","0.0047930982552523"
"NE: Mutterschutz/Elternzeit (seit 1991)","1994","66 und älter","","","",""
"NE: im Militär-/Zivildienst","1994","16-34 Jahre alt","55","0.0125792308249997","0.00943258545712781","0.0157258761928717"
"NE: im Militär-/Zivildienst","1994","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","1994","66 und älter","","","",""
"NE: arbeitslos registriert","1994","16-34 Jahre alt","366","0.0660659840013877","0.0590527766618628","0.0730791913409126"
"NE: arbeitslos registriert","1994","35-65 Jahre alt","562","0.0763170177591091","0.0699140126735233","0.0827200228446948"
"NE: arbeitslos registriert","1994","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","16-34 Jahre alt","128","0.0331441738176385","0.0280899544677509","0.038198393167526"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","35-65 Jahre alt","66","0.0100293056851906","0.00762628071552471","0.0124323306548564"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1994","66 und älter","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","16-34 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","35-65 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1994","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","16-34 Jahre alt","107","0.0241327660368034","0.0197999669889022","0.0284655650847045"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","35-65 Jahre alt","83","0.0144166730101492","0.0115419839375658","0.0172913620827325"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1994","66 und älter","","","",""
"Erwerbstätig","1994","16-34 Jahre alt","3198","0.675456089635084","0.662236897317897","0.688675281952272"
"Erwerbstätig","1994","35-65 Jahre alt","4359","0.646819440687421","0.635292830471595","0.658346050903247"
"Erwerbstätig","1994","66 und älter","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","16-34 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","35-65 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1994","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1994","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","16-34 Jahre alt","289","0.047709800457842","0.041779667769687","0.0536399331459971"
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","35-65 Jahre alt","1480","0.23941989502524","0.22931740013302","0.249522389917461"
"Nicht erwerbstätig (NE): keine weitere Angabe","1995","66 und älter","","","",""
"NE: 65 Jahre und älter","1995","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","1995","35-65 Jahre alt","","","",""
"NE: 65 Jahre und älter","1995","66 und älter","1481","0.945422317816661","0.934128440835644","0.956716194797678"
"NE: derzeit in Ausbildung","1995","16-34 Jahre alt","527","0.106097701574072","0.0975298098742683","0.114665593273875"
"NE: derzeit in Ausbildung","1995","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","1995","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","16-34 Jahre alt","244","0.048990880971273","0.0429857025043018","0.0549960594382443"
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","35-65 Jahre alt","38","0.00488820793067868","0.00323705685064003","0.00653935901071733"
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","66 und älter","","","",""
"NE: im Militär-/Zivildienst","1995","16-34 Jahre alt","48","0.0120226115010422","0.00899047420234529","0.0150547487997391"
"NE: im Militär-/Zivildienst","1995","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","1995","66 und älter","","","",""
"NE: arbeitslos registriert","1995","16-34 Jahre alt","313","0.0576628449852013","0.0511775886902679","0.0641481012801348"
"NE: arbeitslos registriert","1995","35-65 Jahre alt","598","0.0792912371260038","0.0728946285468182","0.0856878457051894"
"NE: arbeitslos registriert","1995","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","16-34 Jahre alt","119","0.0298442199288066","0.0251102356968256","0.0345782041607876"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","35-65 Jahre alt","58","0.0102331050339442","0.0078505320184756","0.0126156780494129"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","66 und älter","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","16-34 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","35-65 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","16-34 Jahre alt","118","0.0229359208042224","0.018771107221014","0.0271007343874307"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","35-65 Jahre alt","84","0.0133456137392101","0.0106290003182977","0.0160622271601224"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","66 und älter","","","",""
"Erwerbstätig","1995","16-34 Jahre alt","3305","0.67473601977754","0.661702524859281","0.6877695146958"
"Erwerbstätig","1995","35-65 Jahre alt","4549","0.645149891267645","0.633822528052762","0.656477254482528"
"Erwerbstätig","1995","66 und älter","32","0.0212529657346241","0.0140821661550359","0.0284237653142124"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","16-34 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","35-65 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","16-34 Jahre alt","320","0.0591559079669417","0.0524686725468942","0.0658431433869892"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","35-65 Jahre alt","1439","0.232331202918239","0.222267567259191","0.242394838577286"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","66 und älter","","","",""
"NE: 65 Jahre und älter","1996","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","1996","35-65 Jahre alt","","","",""
"NE: 65 Jahre und älter","1996","66 und älter","1483","0.939607738850315","0.927858196155011","0.951357281545619"
"NE: derzeit in Ausbildung","1996","16-34 Jahre alt","446","0.0915235545178836","0.0833499806050407","0.0996971284307265"
"NE: derzeit in Ausbildung","1996","35-65 Jahre alt","30","0.00411571127927189","0.00259010986894615","0.00564131268959763"
"NE: derzeit in Ausbildung","1996","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","16-34 Jahre alt","206","0.0406785799557762","0.035079022800636","0.0462781371109165"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","35-65 Jahre alt","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","66 und älter","","","",""
"NE: im Militär-/Zivildienst","1996","16-34 Jahre alt","37","0.00877168299505883","0.00612856206744423","0.0114148039226734"
"NE: im Militär-/Zivildienst","1996","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","1996","66 und älter","","","",""
"NE: arbeitslos registriert","1996","16-34 Jahre alt","304","0.0612528015483051","0.0544556645295977","0.0680499385670126"
"NE: arbeitslos registriert","1996","35-65 Jahre alt","593","0.0807569724490952","0.0742643615378168","0.0872495833603736"
"NE: arbeitslos registriert","1996","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","16-34 Jahre alt","179","0.0411901812600138","0.0355570248874232","0.0468233376326044"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","35-65 Jahre alt","86","0.0142511513012576","0.0114267766485984","0.0170755259539167"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","66 und älter","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","16-34 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","35-65 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","16-34 Jahre alt","142","0.0335865410443281","0.0284796940777107","0.0386933880109454"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","35-65 Jahre alt","86","0.0135254689399107","0.010772931120699","0.0162780067591224"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","66 und älter","34","0.0174069768746774","0.0109562962516786","0.0238576574976762"
"Erwerbstätig","1996","16-34 Jahre alt","3147","0.663840750711693","0.650450361331603","0.677231140091782"
"Erwerbstätig","1996","35-65 Jahre alt","4496","0.64982180827027","0.63845454601918","0.66118907052136"
"Erwerbstätig","1996","66 und älter","38","0.0226486880890448","0.0153102454897066","0.029987130688383"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","16-34 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","35-65 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","16-34 Jahre alt","276","0.0493266539639516","0.0430931410364526","0.0555601668914507"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","35-65 Jahre alt","1426","0.236417944230122","0.226218335509103","0.246617552951141"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","66 und älter","","","",""
"NE: 65 Jahre und älter","1997","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","1997","35-65 Jahre alt","","","",""
"NE: 65 Jahre und älter","1997","66 und älter","1523","0.946463536884856","0.935478343948482","0.957448729821231"
"NE: derzeit in Ausbildung","1997","16-34 Jahre alt","468","0.100161884417849","0.0915199729416374","0.10880379589406"
"NE: derzeit in Ausbildung","1997","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","1997","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","16-34 Jahre alt","205","0.0458251973211403","0.0398059453853324","0.0518444492569482"
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","35-65 Jahre alt","32","0.00474529891365045","0.00309556332809817","0.00639503449920272"
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","66 und älter","","","",""
"NE: im Militär-/Zivildienst","1997","16-34 Jahre alt","46","0.0102836183101291","0.00737956401930144","0.0131876726009568"
"NE: im Militär-/Zivildienst","1997","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","1997","66 und älter","","","",""
"NE: arbeitslos registriert","1997","16-34 Jahre alt","287","0.057983370426116","0.0512558133614679","0.0647109274907641"
"NE: arbeitslos registriert","1997","35-65 Jahre alt","627","0.088478376611079","0.0816609966930701","0.0952957565290879"
"NE: arbeitslos registriert","1997","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1997","16-34 Jahre alt","176","0.0395851063963572","0.0339724077007095","0.0451978050920048"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1997","35-65 Jahre alt","84","0.0138371268634475","0.011032902734654","0.016641350992241"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1997","66 und älter","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1997","16-34 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1997","35-65 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1997","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1997","16-34 Jahre alt","151","0.0345704437587911","0.0293116135410771","0.039829273976505"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1997","35-65 Jahre alt","97","0.0159938538011012","0.0129822980818344","0.0190054095203681"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1997","66 und älter","","","",""
"Erwerbstätig","1997","16-34 Jahre alt","3027","0.662263725405666","0.648649883104112","0.675877567707221"
"Erwerbstätig","1997","35-65 Jahre alt","4366","0.63470682771069","0.623147760236246","0.646265895185134"
"Erwerbstätig","1997","66 und älter","37","0.0214631700359967","0.0143907763378677","0.0285355637341257"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1997","16-34 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1997","35-65 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1997","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1997","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1997","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1997","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1998","16-34 Jahre alt","308","0.056884441608332","0.0503898691864185","0.0633790140302455"
"Nicht erwerbstätig (NE): keine weitere Angabe","1998","35-65 Jahre alt","1633","0.234896895455837","0.225334989313479","0.244458801598195"
"Nicht erwerbstätig (NE): keine weitere Angabe","1998","66 und älter","","","",""
"NE: 65 Jahre und älter","1998","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","1998","35-65 Jahre alt","","","",""
"NE: 65 Jahre und älter","1998","66 und älter","1786","0.942724415903522","0.93225121420276","0.953197617604285"
"NE: derzeit in Ausbildung","1998","16-34 Jahre alt","526","0.10792348068585","0.0992232576616791","0.11662370371002"
"NE: derzeit in Ausbildung","1998","35-65 Jahre alt","","","",""
"NE: derzeit in Ausbildung","1998","66 und älter","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1998","16-34 Jahre alt","223","0.0481506597613463","0.042147822254668","0.0541534972680246"
"NE: Mutterschutz/Elternzeit (seit 1991)","1998","35-65 Jahre alt","43","0.00572934648556369","0.00402698921423554","0.00743170375689185"
"NE: Mutterschutz/Elternzeit (seit 1991)","1998","66 und älter","","","",""
"NE: im Militär-/Zivildienst","1998","16-34 Jahre alt","43","0.0086270186066129","0.00603391262871823","0.0112201245845076"
"NE: im Militär-/Zivildienst","1998","35-65 Jahre alt","","","",""
"NE: im Militär-/Zivildienst","1998","66 und älter","","","",""
"NE: arbeitslos registriert","1998","16-34 Jahre alt","310","0.0581526090105513","0.051590457834179","0.0647147601869236"
"NE: arbeitslos registriert","1998","35-65 Jahre alt","664","0.0792428665027656","0.0731503250804995","0.0853354079250317"
"NE: arbeitslos registriert","1998","66 und älter","","","",""
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1998","16-34 Jahre alt","162","0.040232025723451","0.0347221673353389","0.0457418841115631"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1998","35-65 Jahre alt","88","0.0132756567559292","0.0106941588041223","0.0158571547077361"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1998","66 und älter","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1998","16-34 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1998","35-65 Jahre alt","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1998","66 und älter","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1998","16-34 Jahre alt","157","0.0340408067736823","0.0289562784381319","0.0391253351092328"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1998","35-65 Jahre alt","122","0.0161316478318822","0.0132901082006577","0.0189731874631067"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1998","66 und älter","32","0.0151312030767283","0.00962910603754605","0.0206333001159106"
"Erwerbstätig","1998","16-34 Jahre alt","3157","0.645988957830174","0.632580083787179","0.65939783187317"
"Erwerbstätig","1998","35-65 Jahre alt","4960","0.644971437739694","0.634178299390143","0.655764576089245"
"Erwerbstätig","1998","66 und älter","41","0.0189213740698698","0.0127804946543474","0.0250622534853922"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1998","16-34 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1998","35-65 Jahre alt","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1998","66 und älter","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1998","16-34 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1998","35-65 Jahre alt","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1998","66 und älter","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1999","16-34 Jahre alt","227","0.039520062114168","0.0339008673536396","0.0451392568746964"
"Nicht erwerbstätig (NE): keine weitere Angabe","1999","35-65 Jahre alt","1561","0.222934894967736","0.21339751748529","0.232472272450182"
"Nicht erwerbstätig (NE): keine weitere Angabe","1999","66 und älter","","","",""
"NE: 65 Jahre und älter","1999","16-34 Jahre alt","","","",""
"NE: 65 Jahre und älter","1999","35-65 Jahre alt","","","",""
"NE: 65 Jahre und älter","1999","66 und älter","1721","0.929140480266115","0.917400432882454","0.940880527649776"
"NE: derzeit in Ausbildung","1999","16-34 Jahre alt","463","0.0994071119921689","0.0907774435211444","0.108036780463193"
"NE: derzeit in Ausbildung","1999","35-65 Jahre alt","","","",""
