"pglfs","year","sex","n","percent","lower_confidence","upper_confidence"
"NE: derzeit in Ausbildung","1995","maennlich","281","0.0377697449527203","0.0331137051154228","0.0424257847900177"
"NE: derzeit in Ausbildung","1995","weiblich","273","0.0305458838907127","0.0264946238597816","0.0345971439216438"
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1995","weiblich","278","0.0322263546526595","0.0280687553759169","0.0363839539294021"
"NE: im Militär-/Zivildienst","1995","maennlich","47","0.00726661389516198","0.00519223773018443","0.00934099006013954"
"NE: im Militär-/Zivildienst","1995","weiblich","","","",""
"NE: arbeitslos registriert","1995","maennlich","416","0.0590143796118662","0.0532589787997313","0.0647697804240011"
"NE: arbeitslos registriert","1995","weiblich","496","0.0570345424248816","0.0515748646165436","0.0624942202332196"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","maennlich","92","0.0171492061368142","0.0139783906983437","0.0203200215752846"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1995","weiblich","98","0.0162142652044989","0.0132408946373558","0.0191876357716421"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1995","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","maennlich","92","0.0144832977912749","0.0115653945799855","0.0174012010025643"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1995","weiblich","134","0.0190899686646973","0.0158684004083874","0.0223115369210072"
"Erwerbstätig","1995","maennlich","4498","0.653930830732117","0.642312265002181","0.665549396462054"
"Erwerbstätig","1995","weiblich","3388","0.425493179309583","0.413853418993188","0.437132939625978"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1995","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1995","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","maennlich","469","0.0793888399967525","0.0727210907450599","0.086056589248445"
"Nicht erwerbstätig (NE): keine weitere Angabe","1996","weiblich","1291","0.189782251233752","0.18046895947412","0.199095542993385"
"NE: 65 Jahre und älter","1996","maennlich","556","0.137550881941073","0.129055951160636","0.14604581272151"
"NE: 65 Jahre und älter","1996","weiblich","939","0.225581001461618","0.215654098086021","0.235507904837214"
"NE: derzeit in Ausbildung","1996","maennlich","234","0.030746499437569","0.026488771164966","0.0350042277101721"
"NE: derzeit in Ausbildung","1996","weiblich","245","0.0282889718903945","0.0243511897679484","0.0322267540128406"
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1996","weiblich","227","0.0253199870551858","0.0215888834823762","0.0290510906279954"
"NE: im Militär-/Zivildienst","1996","maennlich","38","0.00571014788953807","0.0038517376262711","0.00756855815280503"
"NE: im Militär-/Zivildienst","1996","weiblich","","","",""
"NE: arbeitslos registriert","1996","maennlich","433","0.0611512720366958","0.0552416191532114","0.0670609249201801"
"NE: arbeitslos registriert","1996","weiblich","465","0.0578962383470535","0.0523493544233532","0.0634431222707537"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","maennlich","138","0.0222749354159026","0.0186351312753815","0.0259147395564237"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1996","weiblich","145","0.0219940601453012","0.0185107031530101","0.0254774171375924"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1996","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","maennlich","91","0.0155509738373799","0.0124993090548018","0.0186026386199581"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1996","weiblich","171","0.0243826399153761","0.0207194902978383","0.0280457895329139"
"Erwerbstätig","1996","maennlich","4354","0.647417590646382","0.63563382811962","0.659201353173144"
"Erwerbstätig","1996","weiblich","3327","0.426754849951319","0.415007660784509","0.438502039118128"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1996","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1996","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","maennlich","440","0.0784325706118242","0.0717603253461239","0.0851048158775244"
"Nicht erwerbstätig (NE): keine weitere Angabe","1997","weiblich","1262","0.188745417679535","0.179360257841261","0.19813057751781"
"NE: 65 Jahre und älter","1997","maennlich","589","0.142838096185329","0.134154218935059","0.151521973435599"
"NE: 65 Jahre und älter","1997","weiblich","943","0.227665901105429","0.217608715091946","0.237723087118913"
"NE: derzeit in Ausbildung","1997","maennlich","239","0.0297678218532748","0.0255501616768211","0.0339854820297284"
"NE: derzeit in Ausbildung","1997","weiblich","253","0.0321794097703223","0.0279467695993664","0.0364120499412782"
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1997","weiblich","235","0.0299426588687004","0.0258550553133059","0.0340302624240949"
"NE: im Militär-/Zivildienst","1997","maennlich","47","0.00627435844372363","0.0043147101670497","0.00823400672039756"
"NE: im Militär-/Zivildienst","1997","weiblich","","","",""
"NE: arbeitslos registriert","1997","maennlich","469","0.0702613690640527","0.0639183069948877","0.0766044311332178"
"NE: arbeitslos registriert","1997","weiblich","447","0.0554171920244688","0.0499297851841164","0.0609045988648211"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1997","maennlich","142","0.0241547983916753","0.0203445578562533","0.0279650389270972"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1997","weiblich","141","0.0190597061037567","0.0157802315108137","0.0223391806966998"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1997","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1997","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1997","maennlich","99","0.0146311315384106","0.0116512527762292","0.0176110103005921"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1997","weiblich","177","0.0274624314218526","0.0235427788874116","0.0313820839562937"
"Erwerbstätig","1997","maennlich","4210","0.633446407135603","0.621487709151713","0.645405105119493"
"Erwerbstätig","1997","weiblich","3220","0.419527283025935","0.407691529994805","0.431363036057064"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1997","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1997","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1997","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1997","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1998","maennlich","530","0.0831870159065403","0.0766788689104329","0.0896951629026476"
"Nicht erwerbstätig (NE): keine weitere Angabe","1998","weiblich","1411","0.190867433751739","0.181920872421082","0.199813995082396"
"NE: 65 Jahre und älter","1998","maennlich","706","0.141178740396546","0.132972858768449","0.149384622024644"
"NE: 65 Jahre und älter","1998","weiblich","1094","0.225795650681604","0.21627720633036","0.235314095032848"
"NE: derzeit in Ausbildung","1998","maennlich","255","0.0303973031775356","0.0263515103689312","0.0344430959861399"
"NE: derzeit in Ausbildung","1998","weiblich","299","0.0343461407107954","0.0302001330677576","0.0384921483538332"
"NE: Mutterschutz/Elternzeit (seit 1991)","1998","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1998","weiblich","263","0.0315003027227876","0.0275239262632607","0.0354766791823145"
"NE: im Militär-/Zivildienst","1998","maennlich","43","0.00503101219940431","0.00336368183017939","0.00669834256862924"
"NE: im Militär-/Zivildienst","1998","weiblich","","","",""
"NE: arbeitslos registriert","1998","maennlich","522","0.0662621912406902","0.0604003429786155","0.072124039502765"
"NE: arbeitslos registriert","1998","weiblich","462","0.0522081413290151","0.0471439980024728","0.0572722846555573"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1998","maennlich","121","0.0228153055050529","0.0192965371674997","0.0263340738426061"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1998","weiblich","151","0.0205711558458649","0.0173397152411824","0.0238025964505475"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1998","maennlich","","","",""
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1998","weiblich","","","",""
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1998","maennlich","112","0.0158046021576357","0.0128654528261827","0.0187437514890888"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1998","weiblich","199","0.0257550803290057","0.022148912663614","0.0293612479943974"
"Erwerbstätig","1998","maennlich","4625","0.634934952772283","0.623589052868394","0.646280852676172"
"Erwerbstätig","1998","weiblich","3533","0.418956094629188","0.407723783696894","0.430188405561483"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1998","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1998","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1998","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1998","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","1999","maennlich","497","0.0785438847729785","0.0720760124293653","0.0850117571165918"
"Nicht erwerbstätig (NE): keine weitere Angabe","1999","weiblich","1291","0.17544743330523","0.166614614889088","0.184280251721371"
"NE: 65 Jahre und älter","1999","maennlich","694","0.145760111850564","0.137276570279402","0.154243653421726"
"NE: 65 Jahre und älter","1999","weiblich","1041","0.22380433499127","0.214125201657191","0.233483468325348"
"NE: derzeit in Ausbildung","1999","maennlich","224","0.0262983199016707","0.0224511188372662","0.0301455209660752"
"NE: derzeit in Ausbildung","1999","weiblich","270","0.0317331598056021","0.0276624437721539","0.0358038758390503"
"NE: Mutterschutz/Elternzeit (seit 1991)","1999","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","1999","weiblich","276","0.0326917108340604","0.0285620165940112","0.0368214050741097"
"NE: im Militär-/Zivildienst","1999","maennlich","","","",""
"NE: im Militär-/Zivildienst","1999","weiblich","","","",""
"NE: arbeitslos registriert","1999","maennlich","418","0.0549387088562416","0.0494605183055244","0.0604168994069589"
"NE: arbeitslos registriert","1999","weiblich","375","0.0432524568336271","0.0385283393732065","0.0479765742940477"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1999","maennlich","105","0.0167162445998748","0.0136339317744321","0.0197985574253174"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","1999","weiblich","119","0.0175884856895696","0.0145358318070674","0.0206411395720718"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1999","maennlich","72","0.0143597107308552","0.0114994870897299","0.0172199343719804"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","1999","weiblich","63","0.0128299978749509","0.0102164775258769","0.015443518224025"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1999","maennlich","87","0.0144097316098116","0.0115446033266612","0.0172748598929621"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","1999","weiblich","128","0.0183651793913882","0.0152470855321733","0.0214832732506031"
"Erwerbstätig","1999","maennlich","4529","0.646345172877992","0.634850675844632","0.657839669911351"
"Erwerbstätig","1999","weiblich","3560","0.444287241274302","0.432748093804378","0.455826388744226"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","1999","weiblich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","1999","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","maennlich","969","0.0829423039734275","0.0779363691223355","0.0879482388245195"
"Nicht erwerbstätig (NE): keine weitere Angabe","2000","weiblich","2367","0.178998342779089","0.172307403791738","0.18568928176644"
"NE: 65 Jahre und älter","2000","maennlich","1460","0.151820922697498","0.145307512846418","0.158334332548577"
"NE: 65 Jahre und älter","2000","weiblich","2063","0.227548641251167","0.220231132647412","0.234866149854922"
"NE: derzeit in Ausbildung","2000","maennlich","427","0.0330943608666042","0.0298474687293666","0.0363412530038417"
"NE: derzeit in Ausbildung","2000","weiblich","453","0.0292679124811402","0.0263259568794783","0.0322098680828021"
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2000","weiblich","499","0.032701135949625","0.0295969172826074","0.0358053546166425"
"NE: im Militär-/Zivildienst","2000","maennlich","","","",""
"NE: im Militär-/Zivildienst","2000","weiblich","","","",""
"NE: arbeitslos registriert","2000","maennlich","637","0.0467376832677903","0.0429064497894225","0.0505689167461581"
"NE: arbeitslos registriert","2000","weiblich","590","0.0379045822360063","0.0345715042282542","0.0412376602437584"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","maennlich","186","0.0157850172152519","0.0135226331576725","0.0180474012728312"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2000","weiblich","197","0.0149309618265117","0.0128142205689337","0.0170477030840898"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","maennlich","110","0.00803051862008741","0.00641050088864685","0.00965053635152796"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2000","weiblich","70","0.00517530637723161","0.00392293867569174","0.00642767407877147"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","maennlich","135","0.0107520879000066","0.00888012261750818","0.0126240531825051"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2000","weiblich","230","0.0170347721977902","0.0147762321780661","0.0192933122175142"
"Erwerbstätig","2000","maennlich","7674","0.644783672188523","0.63609702282438","0.653470321552665"
"Erwerbstätig","2000","weiblich","6069","0.450233837401095","0.441550261265194","0.458917413536996"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","maennlich","31","0.00372043651322065","0.00261537519842334","0.00482549782801796"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2000","weiblich","71","0.00609901021559429","0.00474009678895865","0.00745792364222992"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2000","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","maennlich","878","0.0806981786561918","0.0755086831628315","0.0858876741495521"
"Nicht erwerbstätig (NE): keine weitere Angabe","2001","weiblich","1971","0.162984346290922","0.156228216718588","0.169740475863255"
"NE: 65 Jahre und älter","2001","maennlich","1373","0.153284118747842","0.146420049662819","0.160148187832866"
"NE: 65 Jahre und älter","2001","weiblich","1918","0.230181332099697","0.222481389258595","0.237881274940798"
"NE: derzeit in Ausbildung","2001","maennlich","361","0.0299097667339865","0.0266643027684619","0.0331552306995111"
"NE: derzeit in Ausbildung","2001","weiblich","410","0.0288361598545621","0.0257750903090267","0.0318972294000975"
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2001","weiblich","447","0.0326949581469675","0.0294419859519002","0.0359479303420347"
"NE: im Militär-/Zivildienst","2001","maennlich","","","",""
"NE: im Militär-/Zivildienst","2001","weiblich","","","",""
"NE: arbeitslos registriert","2001","maennlich","588","0.0521584912280523","0.0479221143946685","0.0563948680614361"
"NE: arbeitslos registriert","2001","weiblich","533","0.0392338704807119","0.0356824863339999","0.0427852546274238"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","maennlich","177","0.0169108801845669","0.0144542274877913","0.0193675328813425"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2001","weiblich","183","0.0158835166420214","0.0135965763991138","0.0181704568849289"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","maennlich","129","0.0131080921981998","0.0109410431051434","0.0152751412912562"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2001","weiblich","93","0.00753537609471482","0.00595351546651968","0.00911723672290996"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","maennlich","133","0.0134330454219976","0.011239661092722","0.0156264297512731"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2001","weiblich","225","0.0179568680100981","0.0155278048404212","0.0203859311797751"
"Erwerbstätig","2001","maennlich","6899","0.635959366502107","0.626791805105624","0.645126927898591"
"Erwerbstätig","2001","weiblich","5643","0.460021189620317","0.450904534838361","0.469137844402274"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","maennlich","","","",""
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2001","weiblich","57","0.00459553804146073","0.00335837708150616","0.0058326990014153"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2001","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","maennlich","866","0.0824802197564808","0.0773804724067764","0.0875799671061852"
"Nicht erwerbstätig (NE): keine weitere Angabe","2002","weiblich","1970","0.159155794125786","0.152604806132584","0.165706782118987"
"NE: 65 Jahre und älter","2002","maennlich","1473","0.161330321575831","0.1545113401269","0.168149303024762"
"NE: 65 Jahre und älter","2002","weiblich","1959","0.234392425826351","0.226806428137131","0.24197842351557"
"NE: derzeit in Ausbildung","2002","maennlich","427","0.0331684139298987","0.0298486759597908","0.0364881519000066"
"NE: derzeit in Ausbildung","2002","weiblich","456","0.0302025540829645","0.027137768035012","0.033267340130917"
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2002","weiblich","389","0.0305359185279954","0.0274547946175712","0.0336170424384196"
"NE: im Militär-/Zivildienst","2002","maennlich","","","",""
"NE: im Militär-/Zivildienst","2002","weiblich","","","",""
"NE: arbeitslos registriert","2002","maennlich","577","0.0559410901677521","0.051680879761768","0.0602013005737363"
"NE: arbeitslos registriert","2002","weiblich","540","0.0452070243389378","0.0414865751563477","0.0489274735215279"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","maennlich","198","0.0164299255809587","0.0140733222355648","0.0187865289263525"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2002","weiblich","212","0.0161837454669863","0.0139241311120184","0.0184433598219543"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","maennlich","131","0.0112175234553629","0.00926514092905058","0.0131699059816752"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2002","weiblich","100","0.00736451651970893","0.00583341204129779","0.00889562099812008"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","maennlich","148","0.0134702425169961","0.0113332212672249","0.0156072637667672"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2002","weiblich","190","0.0153654613803822","0.013162797936732","0.0175681248240323"
"Erwerbstätig","2002","maennlich","7251","0.615435607072078","0.606416949798755","0.624454264345401"
"Erwerbstätig","2002","weiblich","6062","0.45411280257333","0.445196780478663","0.463028824667996"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","maennlich","88","0.0095135616096017","0.00771402008418949","0.0113131031350139"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2002","weiblich","101","0.00747975715755869","0.00593680931992038","0.009022704995197"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2002","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","maennlich","813","0.07765719896629","0.0725937690742463","0.0827206288583338"
"Nicht erwerbstätig (NE): keine weitere Angabe","2003","weiblich","1859","0.155050536359947","0.148454113306638","0.161646959413256"
"NE: 65 Jahre und älter","2003","maennlich","1494","0.163050141206321","0.156061092471011","0.170039189941632"
"NE: 65 Jahre und älter","2003","weiblich","1946","0.232253395366503","0.224557724501654","0.239949066231353"
"NE: derzeit in Ausbildung","2003","maennlich","414","0.0347404722455942","0.0312759156001153","0.0382050288910732"
"NE: derzeit in Ausbildung","2003","weiblich","462","0.0315938862438559","0.0284061176810961","0.0347816548066156"
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2003","weiblich","337","0.029867824113647","0.0267655958944736","0.0329700523328204"
"NE: im Militär-/Zivildienst","2003","maennlich","","","",""
"NE: im Militär-/Zivildienst","2003","weiblich","","","",""
"NE: arbeitslos registriert","2003","maennlich","644","0.0660946107732433","0.0613941306070982","0.0707950909393883"
"NE: arbeitslos registriert","2003","weiblich","574","0.0490068731590436","0.0450725169013639","0.0529412294167232"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","maennlich","192","0.016702478969086","0.0142778756354373","0.0191270823027346"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2003","weiblich","194","0.0149977911242044","0.0127827145220656","0.0172128677263433"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","maennlich","109","0.0104424968454291","0.00851927026141604","0.0123657234294421"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2003","weiblich","71","0.00601469374124529","0.00460555667584248","0.00742383080664809"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","maennlich","151","0.0126907734738507","0.0105730053706403","0.014808541577061"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2003","weiblich","208","0.0176470841965098","0.0152475510960807","0.0200466172969389"
"Erwerbstätig","2003","maennlich","6777","0.602897499955784","0.593640275134668","0.6121547247769"
"Erwerbstätig","2003","weiblich","5795","0.450265459552234","0.441198382089965","0.459332537014504"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","maennlich","101","0.012326683263252","0.0102391301311835","0.0144142363953205"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2003","weiblich","117","0.0131868094017752","0.0111078604062501","0.0152657583973002"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2003","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","maennlich","732","0.0719347363851604","0.0669760741831888","0.0768933985871321"
"Nicht erwerbstätig (NE): keine weitere Angabe","2004","weiblich","1726","0.147283276160999","0.140750299225474","0.153816253096524"
"NE: 65 Jahre und älter","2004","maennlich","1548","0.171501909499648","0.164267781770052","0.178736037229245"
"NE: 65 Jahre und älter","2004","weiblich","1995","0.240232755496104","0.232357069163983","0.248108441828225"
"NE: derzeit in Ausbildung","2004","maennlich","484","0.0402858248400796","0.0365122495311063","0.0440594001490529"
"NE: derzeit in Ausbildung","2004","weiblich","492","0.0326828847343209","0.02940512856286","0.0359606409057818"
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2004","weiblich","333","0.0279619711658616","0.0249227833713919","0.0310011589603312"
"NE: im Militär-/Zivildienst","2004","maennlich","","","",""
"NE: im Militär-/Zivildienst","2004","weiblich","","","",""
"NE: arbeitslos registriert","2004","maennlich","661","0.0730647593078254","0.0680703444645385","0.0780591741511123"
"NE: arbeitslos registriert","2004","weiblich","570","0.0519709252170468","0.0478790435185553","0.0560628069155383"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","maennlich","150","0.014391692253655","0.0121060195259061","0.0166773649814039"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2004","weiblich","188","0.0161335764421551","0.01381102462545","0.0184561282588602"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","maennlich","86","0.00952571460038977","0.00766158405841943","0.0113898451423601"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2004","weiblich","76","0.0061342498421964","0.00469486604684295","0.00757363363754986"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","maennlich","117","0.0107326808755447","0.0087551791275861","0.0127101826235033"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2004","weiblich","157","0.0137873123600615","0.0116377150162942","0.0159369097038288"
"Erwerbstätig","2004","maennlich","6536","0.594675032664115","0.585252937907856","0.604097127420375"
"Erwerbstätig","2004","weiblich","5650","0.449372647058437","0.440202754983622","0.458542539133252"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","maennlich","100","0.0124795794651528","0.0103490921405008","0.0146100667898047"
"Erwerbstätig, aber inaktiv in den letzten 7 Tagen (seit 2000)","2004","weiblich","116","0.014429501378608","0.0122311276462099","0.0166278751110061"
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","maennlich","","","",""
"NE: aber bezahlte Nebentätigkeit (seit 2017)","2004","weiblich","","","",""
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","maennlich","646","0.0614548471881129","0.0567354572766313","0.0661742370995945"
"Nicht erwerbstätig (NE): keine weitere Angabe","2005","weiblich","1548","0.136398963777682","0.129945463418317","0.142852464137047"
"NE: 65 Jahre und älter","2005","maennlich","1598","0.173811106115355","0.16636449557488","0.181257716655831"
"NE: 65 Jahre und älter","2005","weiblich","2003","0.237303710520634","0.229304238809041","0.245303182232227"
"NE: derzeit in Ausbildung","2005","maennlich","447","0.0386193513479824","0.0348329174603137","0.0424057852356512"
"NE: derzeit in Ausbildung","2005","weiblich","490","0.0374504944498258","0.0338804506753063","0.0410205382243453"
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","maennlich","","","",""
"NE: Mutterschutz/Elternzeit (seit 1991)","2005","weiblich","330","0.0286356143744791","0.0254996034528691","0.0317716252960891"
"NE: im Militär-/Zivildienst","2005","maennlich","","","",""
"NE: im Militär-/Zivildienst","2005","weiblich","","","",""
"NE: arbeitslos registriert","2005","maennlich","629","0.0737561366759263","0.0686199363418262","0.0788923370100264"
"NE: arbeitslos registriert","2005","weiblich","516","0.049668101544574","0.0455829360093443","0.0537532670798037"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","maennlich","180","0.0194225942554385","0.0167106874394807","0.0221345010713962"
"NE: aber gelegentliche Nebentätigkeit (1985-2016)","2005","weiblich","176","0.0172313732960601","0.0147844586912206","0.0196782879008995"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","maennlich","94","0.00899492881331926","0.00713961658726456","0.010850241039374"
"NE: aber bezahlte Arbeit in den letzten 7 Tagen (seit 1999)","2005","weiblich","103","0.00862705566376526","0.00688812183194019","0.0103659894955903"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","maennlich","116","0.0111674035055584","0.00910241473566136","0.0132323922754555"
"NE: aber regelmäßig bezahlte Nebentätigkeit (1985-2016)","2005","weiblich","170","0.016130928844545","0.0137621115366158","0.0184997461524742"
