"pld0043","year","bildungsniveau","sampreg","n","percent","lower_confidence","upper_confidence"
"Selten","2010","Hauptschule","Ostdeutschland","","","",""
"Selten","2010","Realschule","Westdeutschland","","","",""
"Selten","2010","Realschule","Ostdeutschland","","","",""
"Selten","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2010","AkademikerIn","Westdeutschland","","","",""
"Selten","2010","AkademikerIn","Ostdeutschland","","","",""
"Nie","2010","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2010","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2010","Hauptschule","Westdeutschland","","","",""
"Nie","2010","Hauptschule","Ostdeutschland","","","",""
"Nie","2010","Realschule","Westdeutschland","","","",""
"Nie","2010","Realschule","Ostdeutschland","","","",""
"Nie","2010","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2010","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2010","AkademikerIn","Westdeutschland","","","",""
"Nie","2010","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2011","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2011","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2011","Realschule","Westdeutschland","","","",""
"Sehr oft","2011","Realschule","Ostdeutschland","","","",""
"Sehr oft","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2011","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2011","AkademikerIn","Ostdeutschland","","","",""
"Oft","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2011","Hauptschule","Westdeutschland","","","",""
"Oft","2011","Hauptschule","Ostdeutschland","","","",""
"Oft","2011","Realschule","Westdeutschland","","","",""
"Oft","2011","Realschule","Ostdeutschland","","","",""
"Oft","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2011","AkademikerIn","Westdeutschland","","","",""
"Oft","2011","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2011","Hauptschule","Westdeutschland","","","",""
"Manchmal","2011","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2011","Realschule","Westdeutschland","","","",""
"Manchmal","2011","Realschule","Ostdeutschland","","","",""
"Manchmal","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2011","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2011","AkademikerIn","Ostdeutschland","","","",""
"Selten","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2011","Hauptschule","Westdeutschland","","","",""
"Selten","2011","Hauptschule","Ostdeutschland","","","",""
"Selten","2011","Realschule","Westdeutschland","","","",""
"Selten","2011","Realschule","Ostdeutschland","","","",""
"Selten","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2011","AkademikerIn","Westdeutschland","","","",""
"Selten","2011","AkademikerIn","Ostdeutschland","","","",""
"Nie","2011","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2011","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2011","Hauptschule","Westdeutschland","","","",""
"Nie","2011","Hauptschule","Ostdeutschland","","","",""
"Nie","2011","Realschule","Westdeutschland","","","",""
"Nie","2011","Realschule","Ostdeutschland","","","",""
"Nie","2011","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2011","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2011","AkademikerIn","Westdeutschland","","","",""
"Nie","2011","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2012","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2012","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2012","Realschule","Westdeutschland","","","",""
"Sehr oft","2012","Realschule","Ostdeutschland","","","",""
"Sehr oft","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2012","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2012","AkademikerIn","Ostdeutschland","","","",""
"Oft","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2012","Hauptschule","Westdeutschland","","","",""
"Oft","2012","Hauptschule","Ostdeutschland","","","",""
"Oft","2012","Realschule","Westdeutschland","","","",""
"Oft","2012","Realschule","Ostdeutschland","","","",""
"Oft","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2012","AkademikerIn","Westdeutschland","","","",""
"Oft","2012","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2012","Hauptschule","Westdeutschland","","","",""
"Manchmal","2012","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2012","Realschule","Westdeutschland","","","",""
"Manchmal","2012","Realschule","Ostdeutschland","","","",""
"Manchmal","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2012","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2012","AkademikerIn","Ostdeutschland","","","",""
"Selten","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2012","Hauptschule","Westdeutschland","","","",""
"Selten","2012","Hauptschule","Ostdeutschland","","","",""
"Selten","2012","Realschule","Westdeutschland","","","",""
"Selten","2012","Realschule","Ostdeutschland","","","",""
"Selten","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2012","AkademikerIn","Westdeutschland","","","",""
"Selten","2012","AkademikerIn","Ostdeutschland","","","",""
"Nie","2012","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2012","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2012","Hauptschule","Westdeutschland","","","",""
"Nie","2012","Hauptschule","Ostdeutschland","","","",""
"Nie","2012","Realschule","Westdeutschland","","","",""
"Nie","2012","Realschule","Ostdeutschland","","","",""
"Nie","2012","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2012","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2012","AkademikerIn","Westdeutschland","","","",""
"Nie","2012","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2013","(noch) kein Abschluss","Westdeutschland","33","0.0309244151014475","0.0180819039112395","0.0437669262916555"
"Sehr oft","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2013","Hauptschule","Westdeutschland","141","0.0203678807647753","0.0169163480617261","0.0238194134678245"
"Sehr oft","2013","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2013","Realschule","Westdeutschland","114","0.0245647826882183","0.0202310569960489","0.0288985083803876"
"Sehr oft","2013","Realschule","Ostdeutschland","47","0.0108813674159154","0.00662669654343989","0.015136038288391"
"Sehr oft","2013","(Fach-)Abitur","Westdeutschland","97","0.0313519425914956","0.0248587431146844","0.0378451420683068"
"Sehr oft","2013","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2013","AkademikerIn","Westdeutschland","146","0.0329189064633807","0.027626412495095","0.0382114004316664"
"Sehr oft","2013","AkademikerIn","Ostdeutschland","41","0.0254824576779819","0.0173713610289147","0.0335935543270491"
"Oft","2013","(noch) kein Abschluss","Westdeutschland","155","0.165147625293275","0.137601444742005","0.192693805844546"
"Oft","2013","(noch) kein Abschluss","Ostdeutschland","30","0.208206230291201","0.130911825186919","0.285500635395483"
"Oft","2013","Hauptschule","Westdeutschland","775","0.10790999709178","0.10032871355417","0.11549128062939"
"Oft","2013","Hauptschule","Ostdeutschland","85","0.0694377847402226","0.0553853658272091","0.0834902036532361"
"Oft","2013","Realschule","Westdeutschland","807","0.14052751642569","0.130797750019409","0.150257282831971"
"Oft","2013","Realschule","Ostdeutschland","262","0.109249706945343","0.096456242440573","0.122043171450114"
"Oft","2013","(Fach-)Abitur","Westdeutschland","556","0.221563560669345","0.206089501322812","0.237037620015878"
"Oft","2013","(Fach-)Abitur","Ostdeutschland","80","0.156600424955994","0.124422116677048","0.18877873323494"
"Oft","2013","AkademikerIn","Westdeutschland","899","0.205595757904062","0.193608107271359","0.217583408536764"
"Oft","2013","AkademikerIn","Ostdeutschland","228","0.147471084446884","0.129220697120835","0.165721471772932"
"Manchmal","2013","(noch) kein Abschluss","Westdeutschland","234","0.343879867231849","0.308641527606476","0.379118206857222"
"Manchmal","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2013","Hauptschule","Westdeutschland","1839","0.262518772866218","0.251767417167884","0.273270128564552"
"Manchmal","2013","Hauptschule","Ostdeutschland","260","0.216737901122644","0.193960643186883","0.239515159058404"
"Manchmal","2013","Realschule","Westdeutschland","1827","0.372547385252056","0.35901149057994","0.386083279924173"
"Manchmal","2013","Realschule","Ostdeutschland","753","0.359142550572711","0.339467575489378","0.378817525656044"
"Manchmal","2013","(Fach-)Abitur","Westdeutschland","1090","0.390176650143915","0.372001576720946","0.408351723566883"
"Manchmal","2013","(Fach-)Abitur","Ostdeutschland","194","0.410503623527904","0.366947510265956","0.454059736789853"
"Manchmal","2013","AkademikerIn","Westdeutschland","1761","0.391269467034067","0.376793194600683","0.405745739467452"
"Manchmal","2013","AkademikerIn","Ostdeutschland","562","0.372376610324567","0.347493489571981","0.397259731077154"
"Selten","2013","(noch) kein Abschluss","Westdeutschland","162","0.27305704060577","0.240005079231217","0.306109001980322"
"Selten","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2013","Hauptschule","Westdeutschland","2178","0.346838476311865","0.335208428656183","0.358468523967547"
"Selten","2013","Hauptschule","Ostdeutschland","400","0.295145221205017","0.269930849295498","0.320359593114536"
"Selten","2013","Realschule","Westdeutschland","1597","0.330921684096113","0.317748012577921","0.344095355614305"
"Selten","2013","Realschule","Ostdeutschland","820","0.352782338455815","0.333185832738313","0.372378844173316"
"Selten","2013","(Fach-)Abitur","Westdeutschland","807","0.275093392079857","0.258454491759685","0.291732292400029"
"Selten","2013","(Fach-)Abitur","Ostdeutschland","156","0.32881457045932","0.287219023643821","0.370410117274819"
"Selten","2013","AkademikerIn","Westdeutschland","1256","0.302209632645615","0.288588197663023","0.315831067628207"
"Selten","2013","AkademikerIn","Ostdeutschland","479","0.336394517582197","0.312075639965305","0.360713395199089"
"Nie","2013","(noch) kein Abschluss","Westdeutschland","114","0.186991051767658","0.158065712954438","0.215916390580879"
"Nie","2013","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2013","Hauptschule","Westdeutschland","1501","0.262364872965361","0.251615547758788","0.273114198171935"
"Nie","2013","Hauptschule","Ostdeutschland","497","0.404873225740025","0.3777372947747","0.432009156705351"
"Nie","2013","Realschule","Westdeutschland","556","0.131438631537922","0.121979146192931","0.140898116882914"
"Nie","2013","Realschule","Ostdeutschland","402","0.167944036610215","0.152613455976421","0.18327461724401"
"Nie","2013","(Fach-)Abitur","Westdeutschland","217","0.0818144545153875","0.0716021499881947","0.0920267590425803"
"Nie","2013","(Fach-)Abitur","Ostdeutschland","48","0.0794848737211242","0.0555347500672853","0.103434997374963"
"Nie","2013","AkademikerIn","Westdeutschland","304","0.0680062359528752","0.0605385319146923","0.0754739399910581"
"Nie","2013","AkademikerIn","Ostdeutschland","140","0.11827532996837","0.101653544597469","0.134897115339272"
"Sehr oft","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2014","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2014","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2014","Realschule","Westdeutschland","","","",""
"Sehr oft","2014","Realschule","Ostdeutschland","","","",""
"Sehr oft","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2014","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2014","AkademikerIn","Ostdeutschland","","","",""
"Oft","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2014","Hauptschule","Westdeutschland","","","",""
"Oft","2014","Hauptschule","Ostdeutschland","","","",""
"Oft","2014","Realschule","Westdeutschland","","","",""
"Oft","2014","Realschule","Ostdeutschland","","","",""
"Oft","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2014","AkademikerIn","Westdeutschland","","","",""
"Oft","2014","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2014","Hauptschule","Westdeutschland","","","",""
"Manchmal","2014","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2014","Realschule","Westdeutschland","","","",""
"Manchmal","2014","Realschule","Ostdeutschland","","","",""
"Manchmal","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2014","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2014","AkademikerIn","Ostdeutschland","","","",""
"Selten","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2014","Hauptschule","Westdeutschland","","","",""
"Selten","2014","Hauptschule","Ostdeutschland","","","",""
"Selten","2014","Realschule","Westdeutschland","","","",""
"Selten","2014","Realschule","Ostdeutschland","","","",""
"Selten","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2014","AkademikerIn","Westdeutschland","","","",""
"Selten","2014","AkademikerIn","Ostdeutschland","","","",""
"Nie","2014","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2014","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2014","Hauptschule","Westdeutschland","","","",""
"Nie","2014","Hauptschule","Ostdeutschland","","","",""
"Nie","2014","Realschule","Westdeutschland","","","",""
"Nie","2014","Realschule","Ostdeutschland","","","",""
"Nie","2014","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2014","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2014","AkademikerIn","Westdeutschland","","","",""
"Nie","2014","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2015","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2015","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2015","Realschule","Westdeutschland","","","",""
"Sehr oft","2015","Realschule","Ostdeutschland","","","",""
"Sehr oft","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2015","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2015","AkademikerIn","Ostdeutschland","","","",""
"Oft","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2015","Hauptschule","Westdeutschland","","","",""
"Oft","2015","Hauptschule","Ostdeutschland","","","",""
"Oft","2015","Realschule","Westdeutschland","","","",""
"Oft","2015","Realschule","Ostdeutschland","","","",""
"Oft","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2015","AkademikerIn","Westdeutschland","","","",""
"Oft","2015","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2015","Hauptschule","Westdeutschland","","","",""
"Manchmal","2015","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2015","Realschule","Westdeutschland","","","",""
"Manchmal","2015","Realschule","Ostdeutschland","","","",""
"Manchmal","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2015","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2015","AkademikerIn","Ostdeutschland","","","",""
"Selten","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2015","Hauptschule","Westdeutschland","","","",""
"Selten","2015","Hauptschule","Ostdeutschland","","","",""
"Selten","2015","Realschule","Westdeutschland","","","",""
"Selten","2015","Realschule","Ostdeutschland","","","",""
"Selten","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2015","AkademikerIn","Westdeutschland","","","",""
"Selten","2015","AkademikerIn","Ostdeutschland","","","",""
"Nie","2015","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2015","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2015","Hauptschule","Westdeutschland","","","",""
"Nie","2015","Hauptschule","Ostdeutschland","","","",""
"Nie","2015","Realschule","Westdeutschland","","","",""
"Nie","2015","Realschule","Ostdeutschland","","","",""
"Nie","2015","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2015","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2015","AkademikerIn","Westdeutschland","","","",""
"Nie","2015","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2016","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2016","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2016","Realschule","Westdeutschland","","","",""
"Sehr oft","2016","Realschule","Ostdeutschland","","","",""
"Sehr oft","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2016","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2016","AkademikerIn","Ostdeutschland","","","",""
"Oft","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2016","Hauptschule","Westdeutschland","","","",""
"Oft","2016","Hauptschule","Ostdeutschland","","","",""
"Oft","2016","Realschule","Westdeutschland","","","",""
"Oft","2016","Realschule","Ostdeutschland","","","",""
"Oft","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2016","AkademikerIn","Westdeutschland","","","",""
"Oft","2016","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2016","Hauptschule","Westdeutschland","","","",""
"Manchmal","2016","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2016","Realschule","Westdeutschland","","","",""
"Manchmal","2016","Realschule","Ostdeutschland","","","",""
"Manchmal","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2016","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2016","AkademikerIn","Ostdeutschland","","","",""
"Selten","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2016","Hauptschule","Westdeutschland","","","",""
"Selten","2016","Hauptschule","Ostdeutschland","","","",""
"Selten","2016","Realschule","Westdeutschland","","","",""
"Selten","2016","Realschule","Ostdeutschland","","","",""
"Selten","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2016","AkademikerIn","Westdeutschland","","","",""
"Selten","2016","AkademikerIn","Ostdeutschland","","","",""
"Nie","2016","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2016","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2016","Hauptschule","Westdeutschland","","","",""
"Nie","2016","Hauptschule","Ostdeutschland","","","",""
"Nie","2016","Realschule","Westdeutschland","","","",""
"Nie","2016","Realschule","Ostdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2016","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2016","AkademikerIn","Westdeutschland","","","",""
"Nie","2016","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Sehr oft","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2017","Hauptschule","Westdeutschland","","","",""
"Sehr oft","2017","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2017","Realschule","Westdeutschland","","","",""
"Sehr oft","2017","Realschule","Ostdeutschland","","","",""
"Sehr oft","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Sehr oft","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Sehr oft","2017","AkademikerIn","Westdeutschland","","","",""
"Sehr oft","2017","AkademikerIn","Ostdeutschland","","","",""
"Oft","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Oft","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2017","Hauptschule","Westdeutschland","","","",""
"Oft","2017","Hauptschule","Ostdeutschland","","","",""
"Oft","2017","Realschule","Westdeutschland","","","",""
"Oft","2017","Realschule","Ostdeutschland","","","",""
"Oft","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Oft","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Oft","2017","AkademikerIn","Westdeutschland","","","",""
"Oft","2017","AkademikerIn","Ostdeutschland","","","",""
"Manchmal","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Manchmal","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Manchmal","2017","Hauptschule","Westdeutschland","","","",""
"Manchmal","2017","Hauptschule","Ostdeutschland","","","",""
"Manchmal","2017","Realschule","Westdeutschland","","","",""
"Manchmal","2017","Realschule","Ostdeutschland","","","",""
"Manchmal","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Manchmal","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Manchmal","2017","AkademikerIn","Westdeutschland","","","",""
"Manchmal","2017","AkademikerIn","Ostdeutschland","","","",""
"Selten","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Selten","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Selten","2017","Hauptschule","Westdeutschland","","","",""
"Selten","2017","Hauptschule","Ostdeutschland","","","",""
"Selten","2017","Realschule","Westdeutschland","","","",""
"Selten","2017","Realschule","Ostdeutschland","","","",""
"Selten","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Selten","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Selten","2017","AkademikerIn","Westdeutschland","","","",""
"Selten","2017","AkademikerIn","Ostdeutschland","","","",""
"Nie","2017","(noch) kein Abschluss","Westdeutschland","","","",""
"Nie","2017","(noch) kein Abschluss","Ostdeutschland","","","",""
"Nie","2017","Hauptschule","Westdeutschland","","","",""
"Nie","2017","Hauptschule","Ostdeutschland","","","",""
"Nie","2017","Realschule","Westdeutschland","","","",""
"Nie","2017","Realschule","Ostdeutschland","","","",""
"Nie","2017","(Fach-)Abitur","Westdeutschland","","","",""
"Nie","2017","(Fach-)Abitur","Ostdeutschland","","","",""
"Nie","2017","AkademikerIn","Westdeutschland","","","",""
"Nie","2017","AkademikerIn","Ostdeutschland","","","",""
"Sehr oft","2018","(noch) kein Abschluss","Westdeutschland","51","0.0631532369945657","0.0459054452438405","0.080401028745291"
"Sehr oft","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Sehr oft","2018","Hauptschule","Westdeutschland","177","0.0304072650568257","0.0259532526157084","0.0348612774979429"
"Sehr oft","2018","Hauptschule","Ostdeutschland","","","",""
"Sehr oft","2018","Realschule","Westdeutschland","149","0.0309227503341746","0.0258536914047098","0.0359918092636395"
"Sehr oft","2018","Realschule","Ostdeutschland","45","0.019716429516846","0.0138643738405213","0.0255684851931708"
"Sehr oft","2018","(Fach-)Abitur","Westdeutschland","171","0.0540637873337462","0.0464957164716259","0.0616318581958665"
"Sehr oft","2018","(Fach-)Abitur","Ostdeutschland","30","0.0247150388754008","0.0121661336115587","0.0372639441392428"
"Sehr oft","2018","AkademikerIn","Westdeutschland","232","0.0423217863534621","0.0367179347144233","0.0479256379925009"
"Sehr oft","2018","AkademikerIn","Ostdeutschland","43","0.0210750461589472","0.0135241298323315","0.0286259624855629"
"Oft","2018","(noch) kein Abschluss","Westdeutschland","146","0.178224772635069","0.151087764239701","0.205361781030437"
"Oft","2018","(noch) kein Abschluss","Ostdeutschland","","","",""
"Oft","2018","Hauptschule","Westdeutschland","714","0.12168160703745","0.113201398607926","0.130161815466973"
"Oft","2018","Hauptschule","Ostdeutschland","89","0.0739966650480662","0.0582384324244287","0.0897548976717037"
"Oft","2018","Realschule","Westdeutschland","808","0.172368479630901","0.161308444136811","0.18342851512499"
"Oft","2018","Realschule","Ostdeutschland","261","0.117813200942601","0.104242705380278","0.131383696504924"
"Oft","2018","(Fach-)Abitur","Westdeutschland","676","0.206393927234217","0.192849770225625","0.219938084242809"
"Oft","2018","(Fach-)Abitur","Ostdeutschland","109","0.233798503234497","0.199588604450298","0.268008402018696"
"Oft","2018","AkademikerIn","Westdeutschland","1047","0.218470178233024","0.206968434457664","0.229971922008384"
"Oft","2018","AkademikerIn","Ostdeutschland","239","0.191208587468772","0.170535151979978","0.211882022957567"
"Manchmal","2018","(noch) kein Abschluss","Westdeutschland","231","0.277040977097333","0.245306579547748","0.308775374646918"
"Manchmal","2018","(noch) kein Abschluss","Ostdeutschland","39","0.319121406419292","0.238368917831636","0.399873895006949"
"Manchmal","2018","Hauptschule","Westdeutschland","1722","0.291213298354589","0.27942824775575","0.302998348953428"
"Manchmal","2018","Hauptschule","Ostdeutschland","251","0.222796859880279","0.197746327244451","0.247847392516106"
"Manchmal","2018","Realschule","Westdeutschland","1666","0.372760623280818","0.358601356781339","0.386919889780298"
"Manchmal","2018","Realschule","Ostdeutschland","729","0.351689492186052","0.331589787401406","0.371789196970698"
"Manchmal","2018","(Fach-)Abitur","Westdeutschland","1293","0.370127406032845","0.353968832869863","0.386285979195826"
"Manchmal","2018","(Fach-)Abitur","Ostdeutschland","209","0.347295006306681","0.308812161882101","0.385777850731262"
"Manchmal","2018","AkademikerIn","Westdeutschland","1980","0.388989353095794","0.375419095988714","0.402559610202874"
