"pld0043","year","bildungsniveau","quintil_oecd","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nie","2005","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2006","(noch) kein Abschluss","2","","","",""
"Sehr oft","2006","(noch) kein Abschluss","3","","","",""
"Sehr oft","2006","(noch) kein Abschluss","4","","","",""
"Sehr oft","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2006","Hauptschule","2","","","",""
"Sehr oft","2006","Hauptschule","3","","","",""
"Sehr oft","2006","Hauptschule","4","","","",""
"Sehr oft","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2006","Realschule","2","","","",""
"Sehr oft","2006","Realschule","3","","","",""
"Sehr oft","2006","Realschule","4","","","",""
"Sehr oft","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2006","(Fach-)Abitur","2","","","",""
"Sehr oft","2006","(Fach-)Abitur","3","","","",""
"Sehr oft","2006","(Fach-)Abitur","4","","","",""
"Sehr oft","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2006","AkademikerIn","2","","","",""
"Sehr oft","2006","AkademikerIn","3","","","",""
"Sehr oft","2006","AkademikerIn","4","","","",""
"Sehr oft","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2006","(noch) kein Abschluss","2","","","",""
"Oft","2006","(noch) kein Abschluss","3","","","",""
"Oft","2006","(noch) kein Abschluss","4","","","",""
"Oft","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2006","Hauptschule","2","","","",""
"Oft","2006","Hauptschule","3","","","",""
"Oft","2006","Hauptschule","4","","","",""
"Oft","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2006","Realschule","2","","","",""
"Oft","2006","Realschule","3","","","",""
"Oft","2006","Realschule","4","","","",""
"Oft","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2006","(Fach-)Abitur","2","","","",""
"Oft","2006","(Fach-)Abitur","3","","","",""
"Oft","2006","(Fach-)Abitur","4","","","",""
"Oft","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2006","AkademikerIn","2","","","",""
"Oft","2006","AkademikerIn","3","","","",""
"Oft","2006","AkademikerIn","4","","","",""
"Oft","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2006","(noch) kein Abschluss","2","","","",""
"Manchmal","2006","(noch) kein Abschluss","3","","","",""
"Manchmal","2006","(noch) kein Abschluss","4","","","",""
"Manchmal","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2006","Hauptschule","2","","","",""
"Manchmal","2006","Hauptschule","3","","","",""
"Manchmal","2006","Hauptschule","4","","","",""
"Manchmal","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2006","Realschule","2","","","",""
"Manchmal","2006","Realschule","3","","","",""
"Manchmal","2006","Realschule","4","","","",""
"Manchmal","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2006","(Fach-)Abitur","2","","","",""
"Manchmal","2006","(Fach-)Abitur","3","","","",""
"Manchmal","2006","(Fach-)Abitur","4","","","",""
"Manchmal","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2006","AkademikerIn","2","","","",""
"Manchmal","2006","AkademikerIn","3","","","",""
"Manchmal","2006","AkademikerIn","4","","","",""
"Manchmal","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2006","(noch) kein Abschluss","2","","","",""
"Selten","2006","(noch) kein Abschluss","3","","","",""
"Selten","2006","(noch) kein Abschluss","4","","","",""
"Selten","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2006","Hauptschule","2","","","",""
"Selten","2006","Hauptschule","3","","","",""
"Selten","2006","Hauptschule","4","","","",""
"Selten","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2006","Realschule","2","","","",""
"Selten","2006","Realschule","3","","","",""
"Selten","2006","Realschule","4","","","",""
"Selten","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2006","(Fach-)Abitur","2","","","",""
"Selten","2006","(Fach-)Abitur","3","","","",""
"Selten","2006","(Fach-)Abitur","4","","","",""
"Selten","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2006","AkademikerIn","2","","","",""
"Selten","2006","AkademikerIn","3","","","",""
"Selten","2006","AkademikerIn","4","","","",""
"Selten","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","(noch) kein Abschluss","2","","","",""
"Nie","2006","(noch) kein Abschluss","3","","","",""
"Nie","2006","(noch) kein Abschluss","4","","","",""
"Nie","2006","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","Hauptschule","2","","","",""
"Nie","2006","Hauptschule","3","","","",""
"Nie","2006","Hauptschule","4","","","",""
"Nie","2006","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","Realschule","2","","","",""
"Nie","2006","Realschule","3","","","",""
"Nie","2006","Realschule","4","","","",""
"Nie","2006","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","(Fach-)Abitur","2","","","",""
"Nie","2006","(Fach-)Abitur","3","","","",""
"Nie","2006","(Fach-)Abitur","4","","","",""
"Nie","2006","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2006","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2006","AkademikerIn","2","","","",""
"Nie","2006","AkademikerIn","3","","","",""
"Nie","2006","AkademikerIn","4","","","",""
"Nie","2006","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2007","(noch) kein Abschluss","2","","","",""
"Sehr oft","2007","(noch) kein Abschluss","3","","","",""
"Sehr oft","2007","(noch) kein Abschluss","4","","","",""
"Sehr oft","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2007","Hauptschule","2","","","",""
"Sehr oft","2007","Hauptschule","3","","","",""
"Sehr oft","2007","Hauptschule","4","","","",""
"Sehr oft","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2007","Realschule","2","","","",""
"Sehr oft","2007","Realschule","3","","","",""
"Sehr oft","2007","Realschule","4","","","",""
"Sehr oft","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2007","(Fach-)Abitur","2","","","",""
"Sehr oft","2007","(Fach-)Abitur","3","","","",""
"Sehr oft","2007","(Fach-)Abitur","4","","","",""
"Sehr oft","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2007","AkademikerIn","2","","","",""
"Sehr oft","2007","AkademikerIn","3","","","",""
"Sehr oft","2007","AkademikerIn","4","","","",""
"Sehr oft","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Oft","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Oft","2007","(noch) kein Abschluss","2","","","",""
"Oft","2007","(noch) kein Abschluss","3","","","",""
"Oft","2007","(noch) kein Abschluss","4","","","",""
"Oft","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Oft","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2007","Hauptschule","2","","","",""
"Oft","2007","Hauptschule","3","","","",""
"Oft","2007","Hauptschule","4","","","",""
"Oft","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Oft","2007","Realschule","2","","","",""
"Oft","2007","Realschule","3","","","",""
"Oft","2007","Realschule","4","","","",""
"Oft","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Oft","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Oft","2007","(Fach-)Abitur","2","","","",""
"Oft","2007","(Fach-)Abitur","3","","","",""
"Oft","2007","(Fach-)Abitur","4","","","",""
"Oft","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Oft","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Oft","2007","AkademikerIn","2","","","",""
"Oft","2007","AkademikerIn","3","","","",""
"Oft","2007","AkademikerIn","4","","","",""
"Oft","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2007","(noch) kein Abschluss","2","","","",""
"Manchmal","2007","(noch) kein Abschluss","3","","","",""
"Manchmal","2007","(noch) kein Abschluss","4","","","",""
"Manchmal","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2007","Hauptschule","2","","","",""
"Manchmal","2007","Hauptschule","3","","","",""
"Manchmal","2007","Hauptschule","4","","","",""
"Manchmal","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2007","Realschule","2","","","",""
"Manchmal","2007","Realschule","3","","","",""
"Manchmal","2007","Realschule","4","","","",""
"Manchmal","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2007","(Fach-)Abitur","2","","","",""
"Manchmal","2007","(Fach-)Abitur","3","","","",""
"Manchmal","2007","(Fach-)Abitur","4","","","",""
"Manchmal","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Manchmal","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Manchmal","2007","AkademikerIn","2","","","",""
"Manchmal","2007","AkademikerIn","3","","","",""
"Manchmal","2007","AkademikerIn","4","","","",""
"Manchmal","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Selten","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Selten","2007","(noch) kein Abschluss","2","","","",""
"Selten","2007","(noch) kein Abschluss","3","","","",""
"Selten","2007","(noch) kein Abschluss","4","","","",""
"Selten","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Selten","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2007","Hauptschule","2","","","",""
"Selten","2007","Hauptschule","3","","","",""
"Selten","2007","Hauptschule","4","","","",""
"Selten","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Selten","2007","Realschule","2","","","",""
"Selten","2007","Realschule","3","","","",""
"Selten","2007","Realschule","4","","","",""
"Selten","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Selten","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Selten","2007","(Fach-)Abitur","2","","","",""
"Selten","2007","(Fach-)Abitur","3","","","",""
"Selten","2007","(Fach-)Abitur","4","","","",""
"Selten","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Selten","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Selten","2007","AkademikerIn","2","","","",""
"Selten","2007","AkademikerIn","3","","","",""
"Selten","2007","AkademikerIn","4","","","",""
"Selten","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","(noch) kein Abschluss","2","","","",""
"Nie","2007","(noch) kein Abschluss","3","","","",""
"Nie","2007","(noch) kein Abschluss","4","","","",""
"Nie","2007","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","Hauptschule","2","","","",""
"Nie","2007","Hauptschule","3","","","",""
"Nie","2007","Hauptschule","4","","","",""
"Nie","2007","Hauptschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","Realschule","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","Realschule","2","","","",""
"Nie","2007","Realschule","3","","","",""
"Nie","2007","Realschule","4","","","",""
"Nie","2007","Realschule","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","(Fach-)Abitur","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","(Fach-)Abitur","2","","","",""
"Nie","2007","(Fach-)Abitur","3","","","",""
"Nie","2007","(Fach-)Abitur","4","","","",""
"Nie","2007","(Fach-)Abitur","5 Einkommensstärkstes Quintil","","","",""
"Nie","2007","AkademikerIn","1 Einkommensschwächstes Quintil","","","",""
"Nie","2007","AkademikerIn","2","","","",""
"Nie","2007","AkademikerIn","3","","","",""
"Nie","2007","AkademikerIn","4","","","",""
"Nie","2007","AkademikerIn","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","13","","",""
"Sehr oft","2008","(noch) kein Abschluss","2","6","","",""
"Sehr oft","2008","(noch) kein Abschluss","3","8","","",""
"Sehr oft","2008","(noch) kein Abschluss","4","5","","",""
"Sehr oft","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","8","","",""
"Sehr oft","2008","Hauptschule","1 Einkommensschwächstes Quintil","27","","",""
"Sehr oft","2008","Hauptschule","2","22","","",""
"Sehr oft","2008","Hauptschule","3","22","","",""
"Sehr oft","2008","Hauptschule","4","27","","",""
"Sehr oft","2008","Hauptschule","5 Einkommensstärkstes Quintil","16","","",""
"Sehr oft","2008","Realschule","1 Einkommensschwächstes Quintil","34","0.0387522819079808","0.0255822320807272","0.0519223317352344"
"Sehr oft","2008","Realschule","2","33","0.0297624598846197","0.0196371596613488","0.0398877601078906"
"Sehr oft","2008","Realschule","3","37","0.0425088613582463","0.0303579954359119","0.0546597272805807"
"Sehr oft","2008","Realschule","4","33","0.0257926478553222","0.0169013752710639","0.0346839204395806"
"Sehr oft","2008","Realschule","5 Einkommensstärkstes Quintil","23","","",""
"Sehr oft","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","29","","",""
"Sehr oft","2008","(Fach-)Abitur","2","14","","",""
"Sehr oft","2008","(Fach-)Abitur","3","15","","",""
"Sehr oft","2008","(Fach-)Abitur","4","26","","",""
"Sehr oft","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","22","","",""
"Sehr oft","2008","AkademikerIn","1 Einkommensschwächstes Quintil","11","","",""
"Sehr oft","2008","AkademikerIn","2","18","","",""
"Sehr oft","2008","AkademikerIn","3","23","","",""
"Sehr oft","2008","AkademikerIn","4","34","0.035349984663087","0.0233783213117462","0.0473216480144279"
"Sehr oft","2008","AkademikerIn","5 Einkommensstärkstes Quintil","73","0.0378714596851831","0.0294825934281481","0.0462603259422181"
"Oft","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","26","","",""
"Oft","2008","(noch) kein Abschluss","2","30","0.134116872373282","0.0770532739736475","0.191180470772917"
"Oft","2008","(noch) kein Abschluss","3","29","","",""
"Oft","2008","(noch) kein Abschluss","4","22","","",""
"Oft","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","29","","",""
"Oft","2008","Hauptschule","1 Einkommensschwächstes Quintil","128","0.0952588196948081","0.0806060176894341","0.109911621700182"
"Oft","2008","Hauptschule","2","175","0.0891486935045343","0.0763187507651553","0.101978636243913"
"Oft","2008","Hauptschule","3","150","0.0991317864657736","0.0838862745987869","0.11437729833276"
"Oft","2008","Hauptschule","4","130","0.102577147521249","0.0858773065505925","0.119276988491905"
"Oft","2008","Hauptschule","5 Einkommensstärkstes Quintil","71","0.107678758191978","0.0820740678128194","0.133283448571137"
"Oft","2008","Realschule","1 Einkommensschwächstes Quintil","135","0.169119422890378","0.143540210724298","0.194698635056458"
"Oft","2008","Realschule","2","159","0.156222409328638","0.134589241482941","0.177855577174335"
"Oft","2008","Realschule","3","156","0.130175011282546","0.109908459484907","0.150441563080185"
"Oft","2008","Realschule","4","205","0.180536876687878","0.158962516315912","0.202111237059844"
"Oft","2008","Realschule","5 Einkommensstärkstes Quintil","162","0.178676211866121","0.153648715599504","0.203703708132738"
"Oft","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","76","0.218396371635029","0.176183959028093","0.260608784241965"
"Oft","2008","(Fach-)Abitur","2","75","0.207980346836587","0.166569507209188","0.249391186463986"
"Oft","2008","(Fach-)Abitur","3","99","0.204206825109979","0.16583606571612","0.242577584503839"
"Oft","2008","(Fach-)Abitur","4","110","0.213737419381778","0.178193793795482","0.249281044968074"
"Oft","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","113","0.230363975138745","0.193119889130529","0.267608061146962"
"Oft","2008","AkademikerIn","1 Einkommensschwächstes Quintil","41","0.152790431322893","0.107460619876018","0.198120242769768"
"Oft","2008","AkademikerIn","2","80","0.199937993016741","0.162091213272481","0.237784772761"
"Oft","2008","AkademikerIn","3","129","0.207089028262862","0.174611104515702","0.239566952010022"
"Oft","2008","AkademikerIn","4","156","0.188399300980644","0.16304884106121","0.213749760900077"
"Oft","2008","AkademikerIn","5 Einkommensstärkstes Quintil","406","0.209404266406611","0.191522900282833","0.227285632530389"
"Manchmal","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","50","0.284617140221771","0.214479795632084","0.354754484811457"
"Manchmal","2008","(noch) kein Abschluss","2","40","0.294021885429607","0.217730894558313","0.370312876300901"
"Manchmal","2008","(noch) kein Abschluss","3","41","0.337769541237296","0.241126854467701","0.43441222800689"
"Manchmal","2008","(noch) kein Abschluss","4","32","0.431476729569193","0.319385851487588","0.543567607650798"
"Manchmal","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","24","","",""
"Manchmal","2008","Hauptschule","1 Einkommensschwächstes Quintil","375","0.25806128275679","0.236221347457452","0.279901218056128"
"Manchmal","2008","Hauptschule","2","484","0.248521303900075","0.229063956537835","0.267978651262316"
"Manchmal","2008","Hauptschule","3","429","0.295622385153193","0.272342740683441","0.318902029622945"
"Manchmal","2008","Hauptschule","4","398","0.321101782200588","0.295403022909706","0.346800541491469"
"Manchmal","2008","Hauptschule","5 Einkommensstärkstes Quintil","186","0.338286364880878","0.29920486866763","0.377367861094126"
"Manchmal","2008","Realschule","1 Einkommensschwächstes Quintil","287","0.345748517140651","0.313294113171273","0.37820292111003"
"Manchmal","2008","Realschule","2","415","0.390173945289183","0.361109196009959","0.419238694568408"
"Manchmal","2008","Realschule","3","411","0.41204169069322","0.382397202452865","0.441686178933576"
"Manchmal","2008","Realschule","4","461","0.361323164043654","0.334378129549123","0.388268198538185"
"Manchmal","2008","Realschule","5 Einkommensstärkstes Quintil","318","0.344416230152344","0.313371868269195","0.375460592035494"
"Manchmal","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","141","0.34516742699596","0.296593387528864","0.393741466463057"
"Manchmal","2008","(Fach-)Abitur","2","142","0.362523940167641","0.313474371396332","0.41157350893895"
"Manchmal","2008","(Fach-)Abitur","3","167","0.423936654694771","0.376898446716032","0.47097486267351"
"Manchmal","2008","(Fach-)Abitur","4","194","0.400328551797985","0.357846781195361","0.442810322400609"
"Manchmal","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","186","0.342442579625989","0.300469767589661","0.384415391662316"
"Manchmal","2008","AkademikerIn","1 Einkommensschwächstes Quintil","82","0.334256008044243","0.274822187717521","0.393689828370966"
"Manchmal","2008","AkademikerIn","2","156","0.357896804704368","0.312533908855597","0.403259700553139"
"Manchmal","2008","AkademikerIn","3","211","0.346832769460537","0.308684946811213","0.384980592109861"
"Manchmal","2008","AkademikerIn","4","367","0.402417198687144","0.370625604595896","0.434208792778392"
"Manchmal","2008","AkademikerIn","5 Einkommensstärkstes Quintil","796","0.383279648925397","0.361913181776325","0.404646116074468"
"Selten","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","27","","",""
"Selten","2008","(noch) kein Abschluss","2","34","0.325469744606776","0.247010551729596","0.403928937483957"
"Selten","2008","(noch) kein Abschluss","3","11","","",""
"Selten","2008","(noch) kein Abschluss","4","12","","",""
"Selten","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","12","","",""
"Selten","2008","Hauptschule","1 Einkommensschwächstes Quintil","428","0.263842753466496","0.241845736730327","0.285839770202664"
"Selten","2008","Hauptschule","2","593","0.305283814701235","0.28454905138601","0.32601857801646"
"Selten","2008","Hauptschule","3","492","0.324014145600455","0.300138468230077","0.347889822970833"
"Selten","2008","Hauptschule","4","430","0.323710846406037","0.297957521853441","0.349464170958634"
"Selten","2008","Hauptschule","5 Einkommensstärkstes Quintil","189","0.31444893713924","0.276096862367086","0.352801011911393"
"Selten","2008","Realschule","1 Einkommensschwächstes Quintil","232","0.295943418067202","0.264795484415814","0.32709135171859"
"Selten","2008","Realschule","2","338","0.302088296175519","0.274729205979032","0.329447386372006"
"Selten","2008","Realschule","3","322","0.282495672601018","0.255380131643688","0.309611213558349"
"Selten","2008","Realschule","4","381","0.315326743259044","0.289264466993399","0.34138901952469"
"Selten","2008","Realschule","5 Einkommensstärkstes Quintil","293","0.333562210371808","0.302759064998825","0.364365355744792"
"Selten","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","84","0.238584413345373","0.195037628354056","0.28213119833669"
"Selten","2008","(Fach-)Abitur","2","94","0.268739926384156","0.223508848664538","0.313971004103774"
"Selten","2008","(Fach-)Abitur","3","109","0.262581533388942","0.220696944471865","0.304466122306019"
"Selten","2008","(Fach-)Abitur","4","143","0.276359374190352","0.237585766528006","0.315132981852698"
"Selten","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","130","0.28595223401775","0.245983745562214","0.325920722473285"
"Selten","2008","AkademikerIn","1 Einkommensschwächstes Quintil","76","0.304041403025281","0.246085393654992","0.361997412395569"
"Selten","2008","AkademikerIn","2","126","0.298836304542649","0.255520554971784","0.342152054113513"
"Selten","2008","AkademikerIn","3","175","0.278443194874081","0.242517840017359","0.314368549730803"
"Selten","2008","AkademikerIn","4","263","0.266500330099778","0.237837185793096","0.295163474406459"
"Selten","2008","AkademikerIn","5 Einkommensstärkstes Quintil","569","0.303397349936862","0.2831937317672","0.323600968106523"
"Nie","2008","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","43","0.296069314746459","0.225109711813738","0.367028917679179"
"Nie","2008","(noch) kein Abschluss","2","27","","",""
"Nie","2008","(noch) kein Abschluss","3","3","","",""
"Nie","2008","(noch) kein Abschluss","4","4","","",""
"Nie","2008","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","1","","",""
"Nie","2008","Hauptschule","1 Einkommensschwächstes Quintil","584","0.361937421044053","0.337951616775659","0.385923225312448"
"Nie","2008","Hauptschule","2","621","0.342741483997052","0.321371955926119","0.364111012067985"
"Nie","2008","Hauptschule","3","383","0.265115025287487","0.242596924054992","0.287633126519982"
"Nie","2008","Hauptschule","4","283","0.233667736401489","0.210376293431095","0.256959179371883"
"Nie","2008","Hauptschule","5 Einkommensstärkstes Quintil","101","0.201021293930083","0.167917137304502","0.234125450555664"
"Nie","2008","Realschule","1 Einkommensschwächstes Quintil","137","0.150436359993788","0.126041659887583","0.174831060099993"
"Nie","2008","Realschule","2","137","0.12175288932204","0.102268694491397","0.141237084152682"
"Nie","2008","Realschule","3","133","0.132778764064969","0.112341188587244","0.153216339542693"
"Nie","2008","Realschule","4","141","0.117020568154101","0.0989905296644012","0.135050606643802"
"Nie","2008","Realschule","5 Einkommensstärkstes Quintil","104","0.112039665329619","0.091432914449122","0.132646416210116"
"Nie","2008","(Fach-)Abitur","1 Einkommensschwächstes Quintil","38","0.125750122820852","0.0918738064085138","0.15962643923319"
"Nie","2008","(Fach-)Abitur","2","44","0.115199707121763","0.082624797137652","0.147774617105875"
"Nie","2008","(Fach-)Abitur","3","34","0.0817072920451691","0.0556345841422251","0.107779999948113"
"Nie","2008","(Fach-)Abitur","4","38","0.0684093620017886","0.0465212668127721","0.0902974571908051"
"Nie","2008","(Fach-)Abitur","5 Einkommensstärkstes Quintil","40","0.10597771638621","0.0787514057419209","0.133204027030498"
"Nie","2008","AkademikerIn","1 Einkommensschwächstes Quintil","32","0.151568967593368","0.106388176935751","0.196749758250986"
"Nie","2008","AkademikerIn","2","49","0.103267633435807","0.0744715793974471","0.132063687474167"
"Nie","2008","AkademikerIn","3","60","0.123459285999436","0.097093214459289","0.149825357539582"
"Nie","2008","AkademikerIn","4","94","0.107333185569348","0.0872659893339859","0.127400381804709"
"Nie","2008","AkademikerIn","5 Einkommensstärkstes Quintil","145","0.0660472750459473","0.0551323540032644","0.0769621960886301"
"Sehr oft","2009","(noch) kein Abschluss","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2009","(noch) kein Abschluss","2","","","",""
"Sehr oft","2009","(noch) kein Abschluss","3","","","",""
"Sehr oft","2009","(noch) kein Abschluss","4","","","",""
"Sehr oft","2009","(noch) kein Abschluss","5 Einkommensstärkstes Quintil","","","",""
"Sehr oft","2009","Hauptschule","1 Einkommensschwächstes Quintil","","","",""
"Sehr oft","2009","Hauptschule","2","","","",""
"Sehr oft","2009","Hauptschule","3","","","",""
"Sehr oft","2009","Hauptschule","4","","","",""
