year,age_gr,sex,plj0021_h,proportion,n,proportion_lower_confidence,proportion_upper_confidence
2014,30-45 y.,male,"Yes, probably",0.2204968944099379,38694,0.2163659968895528,0.22462779193032298
2014,30-45 y.,male,"Yes, definitely",0.19409937888198758,38694,0.19015855455200065,0.19804020321197452
2014,30-45 y.,female,Definitely not,0.3704994192799071,38694,0.36568741404600047,0.3753114245138137
2014,30-45 y.,female,Improbable,0.24854819976771197,38694,0.2442420400573769,0.2528543594780471
2014,30-45 y.,female,"Yes, probably",0.2067363530778165,38694,0.20270127949130587,0.2107714266643271
2014,30-45 y.,female,"Yes, definitely",0.17421602787456447,38694,0.17043672640694882,0.17799532934218013
2014,46-65 y.,male,Definitely not,0.49742268041237114,38694,0.49244074041832453,0.5024046204064178
2014,46-65 y.,male,Improbable,0.22938144329896906,38694,0.2251922236719906,0.23357066292594753
2014,46-65 y.,male,"Yes, probably",0.13917525773195877,38694,0.13572642091995477,0.14262409454396277
2014,46-65 y.,male,"Yes, definitely",0.13402061855670103,38694,0.13062613395753017,0.13741510315587188
2014,46-65 y.,female,Definitely not,0.47890818858560796,38694,0.47393061701355305,0.4838857601576629
2014,46-65 y.,female,Improbable,0.23573200992555832,38694,0.23150273056992574,0.2399612892811909
2014,46-65 y.,female,"Yes, probably",0.18114143920595532,38694,0.17730394607104555,0.1849789323408651
2014,46-65 y.,female,"Yes, definitely",0.10421836228287841,38694,0.10117392201416375,0.10726280255159307
2014,66 and older,male,Definitely not,0.7238095238095238,38694,0.719354492570235,0.7282645550488126
2014,66 and older,male,Improbable,0.17142857142857143,38694,0.16767330428458743,0.17518383857255543
2014,66 and older,male,"Yes, probably",0.08571428571428572,38694,0.0829249433052966,0.08850362812327484
2014,66 and older,male,"Yes, definitely",0.01904761904761905,38694,0.01768561446500531,0.020409623630232788
2014,66 and older,female,Definitely not,0.7948717948717948,38694,0.7908483737539354,0.7988952159896543
2014,66 and older,female,Improbable,0.19230769230769232,38694,0.18838074061119658,0.19623464400418805
2014,66 and older,female,"Yes, probably",0.01282051282051282,38694,0.01169956597903124,0.0139414596619944
2016,18-29 y.,male,"Yes, definitely",0.328,41132,0.3234628021650661,0.3325371978349339
2016,18-29 y.,male,"Yes, probably",0.3,41132,0.2955713046605346,0.30442869533946537
2016,18-29 y.,male,Improbable,0.192,41132,0.1881935296388992,0.1958064703611008
2016,18-29 y.,male,Definitely not,0.18,41132,0.17628713347829028,0.1837128665217097
2016,18-29 y.,female,"Yes, definitely",0.2936046511627907,41132,0.2892034467582704,0.298005855567311
2016,18-29 y.,female,Definitely not,0.2616279069767442,41132,0.2573802853020209,0.2658755286514675
2016,18-29 y.,female,"Yes, probably",0.25872093023255816,41132,0.25448866566264555,0.26295319480247076
2016,18-29 y.,female,Improbable,0.18604651162790697,41132,0.18228574211202606,0.1898072811437879
2016,30-45 y.,male,Definitely not,0.3551829268292683,41132,0.3505579404015535,0.359807913256983
2016,30-45 y.,male,Improbable,0.23780487804878048,41132,0.23369044860000837,0.24191930749755258
2016,30-45 y.,male,"Yes, probably",0.2073170731707317,41132,0.20339935271303905,0.21123479362842434
2016,30-45 y.,male,"Yes, definitely",0.19969512195121952,41132,0.1958316512958942,0.20355859260654485
2016,30-45 y.,female,Definitely not,0.35434007134363854,41132,0.34971755762395684,0.35896258506332024
2016,30-45 y.,female,Improbable,0.2615933412604043,41132,0.2573459007731708,0.26584078174763776
2016,30-45 y.,female,"Yes, probably",0.20927467300832342,41132,0.2053433627596571,0.21320598325698975
2016,30-45 y.,female,"Yes, definitely",0.17479191438763378,41132,0.1711215552214621,0.17846227355380545
2016,46-65 y.,male,Definitely not,0.4803921568627451,41132,0.4755637710980434,0.48522054262744685
2016,46-65 y.,male,Improbable,0.25735294117647056,41132,0.2531279874329109,0.26157789492003025
2016,46-65 y.,male,"Yes, probably",0.15441176470588236,41132,0.1509196715786578,0.15790385783310693
2016,46-65 y.,male,"Yes, definitely",0.10784313725490197,41132,0.10484547275507061,0.11084080175473332
2016,46-65 y.,female,Definitely not,0.45823389021479716,41132,0.4534186752749849,0.4630491051546094
2016,46-65 y.,female,Improbable,0.26252983293556087,41132,0.258277495526003,0.26678217034511875
2016,46-65 y.,female,"Yes, probably",0.162291169451074,41132,0.15872780576841625,0.16585453313373175
2016,46-65 y.,female,"Yes, definitely",0.11694510739856802,41132,0.11383946793368874,0.1200507468634473
2016,66 and older,male,Definitely not,0.7311827956989247,41132,0.7268982214830646,0.7354673699147849
2016,66 and older,male,Improbable,0.1827956989247312,41132,0.17906049372012434,0.18653090412933804
2016,66 and older,male,"Yes, probably",0.053763440860215055,41132,0.05158367649991561,0.0559432052205145
2016,66 and older,male,"Yes, definitely",0.03225806451612903,41132,0.030550547299433888,0.03396558173282418
2016,66 and older,female,Definitely not,0.7391304347826086,41132,0.7348867960207102,0.7433740735445071
2016,66 and older,female,Improbable,0.2028985507246377,41132,0.19901201709776165,0.20678508435151374
2016,66 and older,female,"Yes, definitely",0.028985507246376812,41132,0.027364184535283515,0.03060682995747011
2016,66 and older,female,"Yes, probably",0.028985507246376812,41132,0.027364184535283515,0.03060682995747011
2018,18-29 y.,male,"Yes, definitely",0.38666666666666666,43121,0.3820701555918459,0.39126317774148744
2018,18-29 y.,male,"Yes, probably",0.29333333333333333,43121,0.28903599377464595,0.2976306728920207
2018,18-29 y.,male,Improbable,0.16,43121,0.15653971959195392,0.16346028040804608
2018,18-29 y.,male,Definitely not,0.16,43121,0.15653971959195392,0.16346028040804608
2018,18-29 y.,female,"Yes, definitely",0.36401673640167365,43121,0.3594752796915946,0.3685581931117527
2018,18-29 y.,female,"Yes, probably",0.2594142259414226,43121,0.2552771238662292,0.263551328016616
2018,18-29 y.,female,Definitely not,0.200836820083682,43121,0.1970554336583757,0.20461820650898832
2018,18-29 y.,female,Improbable,0.17573221757322174,43121,0.17213992651905768,0.1793245086273858
2018,30-45 y.,male,Definitely not,0.32786885245901637,43121,0.3234379850867924,0.33229971983124035
2018,30-45 y.,male,Improbable,0.23770491803278687,43121,0.2336870811423392,0.24172275492323456
2018,30-45 y.,male,"Yes, definitely",0.22540983606557377,43121,0.22146586173251875,0.2293538103986288
2018,30-45 y.,male,"Yes, probably",0.20901639344262296,43121,0.20517856483636812,0.2128542220488778
2018,30-45 y.,female,Definitely not,0.3385490753911807,43121,0.3340825347562114,0.34301561602614994
2018,30-45 y.,female,"Yes, probably",0.24466571834992887,43121,0.24060813155570504,0.2487233051441527
2018,30-45 y.,female,"Yes, definitely",0.21052631578947367,43121,0.20667832801392913,0.21437430356501821
2018,30-45 y.,female,Improbable,0.20625889046941678,43121,0.20243982208438832,0.21007795885444525
2018,46-65 y.,male,Definitely not,0.4708860759493671,43121,0.4661747388547035,0.4755974130440307
2018,46-65 y.,male,Improbable,0.23544303797468355,43121,0.2314384345947725,0.2394476413545946
2018,46-65 y.,male,"Yes, probably",0.16455696202531644,43121,0.1610572830207893,0.16805664102984358
2018,46-65 y.,male,"Yes, definitely",0.1291139240506329,43121,0.12594888645472965,0.13227896164653616
2018,46-65 y.,female,Definitely not,0.48104265402843605,43121,0.47632670301922386,0.48575860503764823
2018,46-65 y.,female,Improbable,0.22274881516587677,43121,0.21882146109271283,0.22667616923904071
2018,46-65 y.,female,"Yes, probably",0.16350710900473933,43121,0.16001642041378955,0.1669977975956891
2018,46-65 y.,female,"Yes, definitely",0.13270142180094788,43121,0.12949933010243034,0.13590351349946542
2018,66 and older,male,Definitely not,0.7128712871287128,43121,0.7086010151874961,0.7171415590699296
2018,66 and older,male,Improbable,0.18811881188118812,43121,0.18443010613441618,0.19180751762796006
2018,66 and older,male,"Yes, probably",0.0594059405940594,43121,0.05717479601579413,0.06163708517232468
2018,66 and older,male,"Yes, definitely",0.039603960396039604,43121,0.03776316233393779,0.04144475845814142
2018,66 and older,female,Definitely not,0.6341463414634146,43121,0.6296000203615147,0.6386926625653145
2018,66 and older,female,Improbable,0.2804878048780488,43121,0.2762475913147691,0.2847280184413285
2018,66 and older,female,"Yes, definitely",0.04878048780487805,43121,0.046747311198600046,0.050813664411156055
2018,66 and older,female,"Yes, probably",0.036585365853658534,43121,0.034813332140788536,0.03835739956652853
2021,18-29 y.,male,"Yes, definitely",0.8878205128205128,27598,0.8840971395311873,0.8915438861098383
2021,18-29 y.,male,"Yes, probably",0.09615384615384616,27598,0.0926756997891275,0.09963199251856482
2021,18-29 y.,male,Definitely not,0.01282051282051282,27598,0.011493216085459688,0.014147809555565952
2021,18-29 y.,male,Improbable,0.003205128205128205,27598,0.0025382556160269743,0.0038720007942294357
2021,18-29 y.,female,"Yes, definitely",0.8820224719101124,27598,0.8782165774797098,0.885828366340515
2021,18-29 y.,female,"Yes, probably",0.11797752808988764,27598,0.11417163365948503,0.12178342252029024
2021,30-45 y.,male,"Yes, definitely",0.9161184210526315,27598,0.9128478290341538,0.9193890130711092
2021,30-45 y.,male,"Yes, probably",0.07072368421052631,27598,0.06769905502393873,0.0737483133971139
2021,30-45 y.,male,Definitely not,0.013157894736842105,27598,0.011813476776638094,0.014502312697046115
2021,30-45 y.,female,"Yes, definitely",0.8874458874458875,27598,0.8837170891553533,0.8911746857364217
2021,30-45 y.,female,"Yes, probably",0.09307359307359307,27598,0.08964578474293688,0.09650140140424926
2021,30-45 y.,female,Definitely not,0.012987012987012988,27598,0.011651237906732127,0.014322788067293849
2021,30-45 y.,female,Improbable,0.006493506493506494,27598,0.005545868944540023,0.007441144042472965
2021,46-65 y.,male,"Yes, definitely",0.9054054054054054,27598,0.901952601073844,0.9088582097369667
2021,46-65 y.,male,"Yes, probably",0.08783783783783784,27598,0.08449824046136989,0.0911774352143058
2021,46-65 y.,male,Definitely not,0.006756756756756757,27598,0.005790229250231712,0.007723284263281802
2021,46-65 y.,female,"Yes, definitely",0.893491124260355,27598,0.8898515105881687,0.8971307379325414
2021,46-65 y.,female,"Yes, probably",0.09467455621301775,27598,0.09122044538364883,0.09812866704238667
2021,46-65 y.,female,Definitely not,0.011834319526627219,27598,0.010558457255467736,0.013110181797786702
2021,66 and older,male,"Yes, definitely",0.8636363636363636,27598,0.8595875105999347,0.8676852166727926
2021,66 and older,male,"Yes, probably",0.13636363636363635,27598,0.13231478332720736,0.14041248940006534
2021,66 and older,female,"Yes, definitely",0.8181818181818182,27598,0.8136313002132997,0.8227323361503368
2021,66 and older,female,"Yes, probably",0.09090909090909091,27598,0.08751733507227695,0.09430084674590487
2021,66 and older,female,Improbable,0.09090909090909091,27598,0.08751733507227695,0.09430084674590487
