year,plj0021_h,age_gr,regtyp,proportion,n,lower_confidence,upper_confidence
2013,Improbable,66 and older,Urban regions,0.011764705882352941,44486,0.010762711907825358,0.012766699856880524
2013,Definitely not,30-45 y.,Urban regions,0.4274711168164313,44486,0.42287388418132243,0.43206834945154016
2013,Definitely not,46-65 y.,Urban regions,0.2336328626444159,44486,0.229700715198152,0.23756501009067982
2013,Definitely not,18-29 y.,Urban regions,0.1245186136071887,44486,0.12145040425486558,0.12758682295951182
2013,Definitely not,30-45 y.,Rural regions,0.10911424903722722,44486,0.10621693124755453,0.1120115668268999
2013,Definitely not,46-65 y.,Rural regions,0.05648267008985879,44486,0.05433742487106346,0.058627915308654126
2013,Definitely not,18-29 y.,Rural regions,0.019255455712451863,44486,0.017978431170215872,0.020532480254687853
2013,Definitely not,66 and older,Urban regions,0.01668806161745828,44486,0.015497661404494092,0.017878461830422465
2013,Definitely not,66 and older,Rural regions,0.012836970474967908,44486,0.011790877935434388,0.013883063014501429
2014,"Yes, definitely",30-45 y.,Urban regions,0.3435374149659864,38694,0.3388056161780667,0.34826921375390607
2014,"Yes, definitely",18-29 y.,Urban regions,0.2602040816326531,38694,0.25583241259743184,0.2645757506678743
2014,"Yes, definitely",30-45 y.,Rural regions,0.12414965986394558,38694,0.12086400473948498,0.12743531498840616
2014,"Yes, definitely",46-65 y.,Urban regions,0.12244897959183673,38694,0.11918274006144841,0.12571521912222505
2014,"Yes, definitely",18-29 y.,Rural regions,0.10884353741496598,38694,0.10574031743990289,0.11194675739002907
2014,"Yes, definitely",46-65 y.,Rural regions,0.03741496598639456,38694,0.03552403147756607,0.03930590049522305
2014,"Yes, definitely",66 and older,Rural regions,0.0017006802721088435,38694,0.001290120888902672,0.002111239655315015
2014,"Yes, definitely",66 and older,Urban regions,0.0017006802721088435,38694,0.001290120888902672,0.002111239655315015
2014,"Yes, probably",30-45 y.,Urban regions,0.4222972972972973,38694,0.41737581861425277,0.42721877598034186
2014,"Yes, probably",18-29 y.,Urban regions,0.1875,38694,0.1836109226713011,0.1913890773286989
2014,"Yes, probably",46-65 y.,Urban regions,0.17905405405405406,38694,0.17523387588659237,0.18287423222151575
2014,"Yes, probably",30-45 y.,Rural regions,0.11824324324324324,38694,0.11502590425031747,0.12146058223616901
2014,"Yes, probably",18-29 y.,Rural regions,0.04054054054054054,38694,0.03857540577143508,0.042505675309646
2014,"Yes, probably",46-65 y.,Rural regions,0.03547297297297297,38694,0.0336299096681101,0.03731603627783584
2014,"Yes, probably",66 and older,Urban regions,0.013513513513513514,38694,0.012363073527801284,0.014663953499225744
2014,"Yes, probably",66 and older,Rural regions,0.0033783783783783786,38694,0.0028002110391926885,0.003956545717564069
2014,Improbable,30-45 y.,Urban regions,0.44379562043795623,38694,0.4388451899596705,0.448746050916242
2014,Improbable,46-65 y.,Urban regions,0.21897810218978103,38694,0.21485744764704445,0.2230987567325176
2014,Improbable,18-29 y.,Urban regions,0.11678832116788321,38694,0.11358820040915736,0.11998844192660905
2014,Improbable,30-45 y.,Rural regions,0.09635036496350365,38694,0.09341027257005864,0.09929045735694865
2014,Improbable,46-65 y.,Rural regions,0.049635036496350364,38694,0.0474709548638157,0.051799118128885026
2014,Improbable,66 and older,Urban regions,0.03941605839416058,38694,0.03747723382258651,0.041354882965734654
2014,Improbable,18-29 y.,Rural regions,0.026277372262773723,38694,0.02468353911175951,0.027871205413787938
2014,Improbable,66 and older,Rural regions,0.008759124087591242,38694,0.007830683327319945,0.009687564847862538
2014,Definitely not,30-45 y.,Urban regions,0.3707112970711297,38694,0.36589872622520225,0.37552386791705716
2014,Definitely not,46-65 y.,Urban regions,0.2594142259414226,38694,0.2550468675249295,0.2637815843579157
2014,Definitely not,18-29 y.,Urban regions,0.09539748953974896,38694,0.09247042953842388,0.09832454954107403
2014,Definitely not,66 and older,Urban regions,0.08619246861924686,38694,0.08339608799724937,0.08898884924124434
2014,Definitely not,30-45 y.,Rural regions,0.08117154811715481,38694,0.0784503924327948,0.08389270380151483
2014,Definitely not,46-65 y.,Rural regions,0.06359832635983263,38694,0.061166748435872755,0.06602990428379252
2014,Definitely not,66 and older,Rural regions,0.029288702928870293,38694,0.027608625221832484,0.030968780635908102
2014,Definitely not,18-29 y.,Rural regions,0.014225941422594143,38694,0.013045991820030559,0.015405891025157726
2016,"Yes, definitely",30-45 y.,Urban regions,0.36493738819320215,41132,0.3602849178852672,0.3695898585011371
2016,"Yes, definitely",18-29 y.,Urban regions,0.23076923076923078,41132,0.2266974589448039,0.23484100259365767
2016,"Yes, definitely",30-45 y.,Rural regions,0.13237924865831843,41132,0.1291040241202943,0.13565447319634258
2016,"Yes, definitely",46-65 y.,Urban regions,0.1252236135957066,41132,0.12202502930852693,0.12842219788288628
2016,"Yes, definitely",18-29 y.,Rural regions,0.09660107334525939,41132,0.09374613378295185,0.09945601290756692
2016,"Yes, definitely",46-65 y.,Rural regions,0.04114490161001789,41132,0.039225346156903894,0.04306445706313188
2016,"Yes, definitely",66 and older,Rural regions,0.005366726296958855,41132,0.004660648795902058,0.006072803798015652
2016,"Yes, definitely",66 and older,Urban regions,0.0035778175313059034,41132,0.0030007894546033665,0.00415484560800844
2016,"Yes, probably",30-45 y.,Urban regions,0.3957654723127036,41132,0.3910395358528164,0.40049140877259076
2016,"Yes, probably",18-29 y.,Urban regions,0.2003257328990228,41132,0.19645769172434863,0.204193774073697
2016,"Yes, probably",46-65 y.,Urban regions,0.16612377850162866,41132,0.16252684132142153,0.16972071568183578
2016,"Yes, probably",30-45 y.,Rural regions,0.11237785016286644,41132,0.10932559678412668,0.11543010354160621
2016,"Yes, probably",18-29 y.,Rural regions,0.06677524429967427,41132,0.06436274594407858,0.06918774265526996
2016,"Yes, probably",46-65 y.,Rural regions,0.04723127035830619,41132,0.045181171901900415,0.049281368814711964
2016,"Yes, probably",66 and older,Urban regions,0.006514657980456026,41132,0.005737171761540633,0.00729214419937142
2016,"Yes, probably",66 and older,Rural regions,0.004885993485342019,41132,0.004212118990725817,0.005559867979958221
2016,Improbable,30-45 y.,Urban regions,0.4032697547683924,41132,0.39852893976398035,0.4080105697728044
2016,Improbable,46-65 y.,Urban regions,0.23433242506811988,41132,0.23023885263727548,0.2384259974989643
2016,Improbable,18-29 y.,Urban regions,0.12670299727520437,41132,0.12348829626342889,0.12991769828697985
2016,Improbable,30-45 y.,Rural regions,0.10899182561307902,41132,0.10598017931085715,0.11200347191530088
2016,Improbable,46-65 y.,Rural regions,0.05858310626702997,41132,0.056313537483679836,0.060852675050380105
2016,Improbable,66 and older,Urban regions,0.03814713896457766,41132,0.03629594696764514,0.039998330961510176
2016,Improbable,18-29 y.,Rural regions,0.025885558583106268,41132,0.024350941885640066,0.02742017528057247
2016,Improbable,66 and older,Rural regions,0.004087193460490463,41132,0.0034706134884587687,0.0047037734325221575
2016,Definitely not,30-45 y.,Urban regions,0.3691389599317988,41132,0.36447528841298615,0.37380263145061143
2016,Definitely not,46-65 y.,Urban regions,0.2625745950554135,41132,0.2583220242079122,0.2668271659029147
2016,Definitely not,18-29 y.,Urban regions,0.08951406649616368,41132,0.08675508732653442,0.09227304566579295
2016,Definitely not,30-45 y.,Rural regions,0.08354646206308611,41132,0.0808723142099743,0.08622060991619791
2016,Definitely not,66 and older,Urban regions,0.0792838874680307,41132,0.07667279953507974,0.08189497540098165
2016,Definitely not,46-65 y.,Rural regions,0.06820119352088662,41132,0.06576493584673059,0.07063745119504265
2016,Definitely not,18-29 y.,Rural regions,0.02557544757033248,41132,0.024049808197412766,0.027101086943252195
2016,Definitely not,66 and older,Rural regions,0.02216538789428815,41132,0.02074261190116102,0.02358816388741528
2018,"Yes, definitely",30-45 y.,Urban regions,0.3656307129798903,43121,0.36108497846119575,0.37017644749858486
2018,"Yes, definitely",18-29 y.,Urban regions,0.2449725776965265,43121,0.240913272000924,0.249031883392129
2018,"Yes, definitely",46-65 y.,Urban regions,0.14990859232175502,43121,0.14653915225579903,0.153278032387711
2018,"Yes, definitely",30-45 y.,Rural regions,0.10603290676416818,43121,0.10312692583775038,0.10893888769058599
2018,"Yes, definitely",18-29 y.,Rural regions,0.07312614259597806,43121,0.07066884187293385,0.07558344331902228
2018,"Yes, definitely",46-65 y.,Rural regions,0.04570383912248629,43121,0.04373264412219882,0.047675034122773755
2018,"Yes, definitely",66 and older,Urban regions,0.012797074954296161,43121,0.011736185254076548,0.013857964654515775
2018,"Yes, definitely",66 and older,Rural regions,0.0018281535648994515,43121,0.0014249534432557197,0.0022313536865431836
2018,"Yes, probably",30-45 y.,Urban regions,0.3853211009174312,43121,0.38072756403194247,0.38991463780291996
2018,"Yes, probably",46-65 y.,Urban regions,0.1908256880733945,43121,0.18711673685330882,0.1945346392934802
2018,"Yes, probably",18-29 y.,Urban regions,0.1688073394495413,43121,0.1652717797748856,0.17234289912419698
2018,"Yes, probably",30-45 y.,Rural regions,0.11743119266055047,43121,0.11439256363247698,0.12046982168862395
2018,"Yes, probably",18-29 y.,Rural regions,0.06605504587155964,43121,0.06371068049518443,0.06839941124793485
2018,"Yes, probably",46-65 y.,Rural regions,0.05504587155963303,43121,0.05289319194065067,0.057198551178615394
2018,"Yes, probably",66 and older,Urban regions,0.012844036697247707,43121,0.01178122747310053,0.013906845921394885
2018,"Yes, probably",66 and older,Rural regions,0.003669724770642202,43121,0.0030989956008242677,0.004240453940460137
2018,Improbable,30-45 y.,Urban regions,0.3573943661971831,43121,0.352871041383845,0.36191769101052124
2018,Improbable,46-65 y.,Urban regions,0.25704225352112675,43121,0.25291751923110695,0.26116698781114656
2018,Improbable,18-29 y.,Urban regions,0.1073943661971831,43121,0.10447201624962733,0.11031671614473886
2018,Improbable,30-45 y.,Rural regions,0.10211267605633803,43121,0.09925467484476345,0.10497067726791261
2018,Improbable,46-65 y.,Rural regions,0.0721830985915493,43121,0.0697404524328928,0.0746257447502058
2018,Improbable,66 and older,Urban regions,0.061619718309859156,43121,0.05935005754365081,0.0638893790760675
2018,Improbable,18-29 y.,Rural regions,0.02992957746478873,43121,0.028321290344993918,0.03153786458458355
2018,Improbable,66 and older,Rural regions,0.01232394366197183,43121,0.011282600728251928,0.013365286595691733
2018,Definitely not,30-45 y.,Urban regions,0.3246231155778894,43121,0.3202036019604356,0.3290426291953432
2018,Definitely not,46-65 y.,Urban regions,0.3035175879396985,43121,0.2991778983382803,0.30785727754111675
2018,Definitely not,66 and older,Urban regions,0.09346733668341708,43121,0.0907198643885894,0.09621480897824478
2018,Definitely not,46-65 y.,Rural regions,0.08743718592964825,43121,0.08477099572047078,0.09010337613882571
2018,Definitely not,30-45 y.,Rural regions,0.07537688442211055,43121,0.07288508475160435,0.07786868409261674
2018,Definitely not,18-29 y.,Urban regions,0.0743718592964824,43121,0.07189538255431085,0.07684833603865396
2018,Definitely not,66 and older,Rural regions,0.031155778894472363,43121,0.02951591447656723,0.03279564331237749
2018,Definitely not,18-29 y.,Rural regions,0.010050251256281407,43121,0.009108780804955573,0.010991721707607241
2021,"Yes, definitely",30-45 y.,Urban regions,0.42153679653679654,27598,0.4157107643347869,0.4273628287388062
2021,"Yes, definitely",18-29 y.,Urban regions,0.18885281385281386,27598,0.18423508073508119,0.19347054697054653
2021,"Yes, definitely",46-65 y.,Urban regions,0.18019480519480519,27598,0.17566015561086545,0.18472945477874492
2021,"Yes, definitely",30-45 y.,Rural regions,0.10173160173160173,27598,0.09816505213293464,0.10529815133026882
2021,"Yes, definitely",46-65 y.,Rural regions,0.046536796536796536,27598,0.044051561446681424,0.04902203162691165
2021,"Yes, definitely",18-29 y.,Rural regions,0.04599567099567099,27598,0.043524226176120805,0.04846711581522118
2021,"Yes, definitely",66 and older,Urban regions,0.012987012987012988,27598,0.011651237906732127,0.014322788067293849
2021,"Yes, definitely",66 and older,Rural regions,0.0021645021645021645,27598,0.001616192686200746,0.002712811642803583
2021,"Yes, probably",30-45 y.,Urban regions,0.3551912568306011,27598,0.34954495801335655,0.36083755564784564
2021,"Yes, probably",18-29 y.,Urban regions,0.23497267759562843,27598,0.22997043877732362,0.23997491641393323
2021,"Yes, probably",46-65 y.,Urban regions,0.20218579234972678,27598,0.19744726418411487,0.20692432051533868
2021,"Yes, probably",30-45 y.,Rural regions,0.11475409836065574,27598,0.11099370453341106,0.11851449218790042
2021,"Yes, probably",18-29 y.,Rural regions,0.04371584699453552,27598,0.041303553229625825,0.04612814075944521
2021,"Yes, probably",46-65 y.,Rural regions,0.0273224043715847,27598,0.025399041714428947,0.02924576702874045
2021,"Yes, probably",66 and older,Urban regions,0.02185792349726776,27598,0.020132790081084064,0.023583056913451455
2021,Improbable,30-45 y.,Urban regions,0.4,27598,0.39422006589703185,0.4057799341029682
2021,Improbable,18-29 y.,Urban regions,0.2,27598,0.1952807035669389,0.2047192964330611
2021,Improbable,30-45 y.,Rural regions,0.2,27598,0.1952807035669389,0.2047192964330611
2021,Improbable,66 and older,Urban regions,0.2,27598,0.1952807035669389,0.2047192964330611
2021,Definitely not,30-45 y.,Urban regions,0.5454545454545454,27598,0.5395798520183154,0.5513292388907755
2021,Definitely not,18-29 y.,Urban regions,0.18181818181818182,27598,0.17726766384966322,0.18636869978670043
2021,Definitely not,46-65 y.,Urban regions,0.13636363636363635,27598,0.13231478332720736,0.14041248940006534
2021,Definitely not,30-45 y.,Rural regions,0.09090909090909091,27598,0.08751733507227695,0.09430084674590487
2021,Definitely not,46-65 y.,Rural regions,0.045454545454545456,27598,0.04299698487142755,0.04791210603766336
