"year","alter_gr","bildungsniveau","mean","median","n","lower_confidence","upper_confidence"
"2013","66 und älter","Hauptschulabschluss","6.08","6","2533","6","6.16"
"2013","66 und älter","Realschulabschluss","6.63","7","761","6.49","6.77"
"2014","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2014","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2014","16-34 Jahre alt","AkademikerInnen","","","","",""
"2014","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2014","16-34 Jahre alt","Realschulabschluss","","","","",""
"2014","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2014","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2014","35-65 Jahre alt","AkademikerInnen","","","","",""
"2014","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2014","35-65 Jahre alt","Realschulabschluss","","","","",""
"2014","66 und älter","(Fach-)Abitur","","","","",""
"2014","66 und älter","(noch) kein Abschluss","","","","",""
"2014","66 und älter","AkademikerInnen","","","","",""
"2014","66 und älter","Hauptschulabschluss","","","","",""
"2014","66 und älter","Realschulabschluss","","","","",""
"2015","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2015","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2015","16-34 Jahre alt","AkademikerInnen","","","","",""
"2015","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2015","16-34 Jahre alt","Realschulabschluss","","","","",""
"2015","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2015","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2015","35-65 Jahre alt","AkademikerInnen","","","","",""
"2015","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2015","35-65 Jahre alt","Realschulabschluss","","","","",""
"2015","66 und älter","(Fach-)Abitur","","","","",""
"2015","66 und älter","(noch) kein Abschluss","","","","",""
"2015","66 und älter","AkademikerInnen","","","","",""
"2015","66 und älter","Hauptschulabschluss","","","","",""
"2015","66 und älter","Realschulabschluss","","","","",""
"2016","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2016","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2016","16-34 Jahre alt","AkademikerInnen","","","","",""
"2016","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2016","16-34 Jahre alt","Realschulabschluss","","","","",""
"2016","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2016","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2016","35-65 Jahre alt","AkademikerInnen","","","","",""
"2016","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2016","35-65 Jahre alt","Realschulabschluss","","","","",""
"2016","66 und älter","(Fach-)Abitur","","","","",""
"2016","66 und älter","(noch) kein Abschluss","","","","",""
"2016","66 und älter","AkademikerInnen","","","","",""
"2016","66 und älter","Hauptschulabschluss","","","","",""
"2016","66 und älter","Realschulabschluss","","","","",""
"2017","16-34 Jahre alt","(Fach-)Abitur","","","","",""
"2017","16-34 Jahre alt","(noch) kein Abschluss","","","","",""
"2017","16-34 Jahre alt","AkademikerInnen","","","","",""
"2017","16-34 Jahre alt","Hauptschulabschluss","","","","",""
"2017","16-34 Jahre alt","Realschulabschluss","","","","",""
"2017","35-65 Jahre alt","(Fach-)Abitur","","","","",""
"2017","35-65 Jahre alt","(noch) kein Abschluss","","","","",""
"2017","35-65 Jahre alt","AkademikerInnen","","","","",""
"2017","35-65 Jahre alt","Hauptschulabschluss","","","","",""
"2017","35-65 Jahre alt","Realschulabschluss","","","","",""
"2017","66 und älter","(Fach-)Abitur","","","","",""
"2017","66 und älter","(noch) kein Abschluss","","","","",""
"2017","66 und älter","AkademikerInnen","","","","",""
"2017","66 und älter","Hauptschulabschluss","","","","",""
"2017","66 und älter","Realschulabschluss","","","","",""
"2018","16-34 Jahre alt","(Fach-)Abitur","8.51","9","1535","8.45","8.57"
"2018","16-34 Jahre alt","(noch) kein Abschluss","8.31","8","465","8.18","8.44"
"2018","16-34 Jahre alt","AkademikerInnen","8.7","9","1041","8.63","8.77"
"2018","16-34 Jahre alt","Hauptschulabschluss","8.14","8","916","8.03","8.25"
"2018","16-34 Jahre alt","Realschulabschluss","8.22","8","1223","8.14","8.3"
"2018","35-65 Jahre alt","(Fach-)Abitur","7.75","8","2082","7.68","7.82"
"2018","35-65 Jahre alt","(noch) kein Abschluss","7.26","8","326","7.02","7.5"
"2018","35-65 Jahre alt","AkademikerInnen","8.03","8","3891","7.98","8.08"
"2018","35-65 Jahre alt","Hauptschulabschluss","7.11","8","3308","7.04","7.18"
"2018","35-65 Jahre alt","Realschulabschluss","7.55","8","4245","7.5","7.6"
"2018","66 und älter","(Fach-)Abitur","6.82","7","275","6.59","7.05"
"2018","66 und älter","(noch) kein Abschluss","5.57","5.74","54","4.93","6.21"
"2018","66 und älter","AkademikerInnen","6.84","7","1192","6.73","6.95"
"2018","66 und älter","Hauptschulabschluss","6.41","7","2084","6.32","6.5"
"2018","66 und älter","Realschulabschluss","6.75","7","898","6.62","6.88"
