"year","bildungsniveau","migback","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"2012","(Fach-)Abitur","kein Migrationshintergrund","8.06","7.5","793","7.96","8.16"
"2012","(noch) kein Abschluss","direkter Migrationshintergrund","7.52","7.5","80","7.11","7.93"
"2012","(noch) kein Abschluss","indirekter Migrationshintergrund","8.34","8.5","46","7.81","8.87"
"2012","(noch) kein Abschluss","kein Migrationshintergrund","7.76","7.5","220","7.53","7.99"
"2012","AkademikerIn","direkter Migrationshintergrund","8.22","7.5","225","8.02","8.42"
"2012","AkademikerIn","indirekter Migrationshintergrund","8.35","7.5","75","8.02","8.68"
"2012","AkademikerIn","kein Migrationshintergrund","8.28","7.5","1186","8.21","8.35"
"2012","Hauptschule","direkter Migrationshintergrund","7.64","7.5","402","7.47","7.81"
"2012","Hauptschule","indirekter Migrationshintergrund","7.54","7.5","123","7.18","7.9"
"2012","Hauptschule","kein Migrationshintergrund","7.33","7.5","1158","7.22","7.44"
"2012","Realschule","direkter Migrationshintergrund","8.22","7.5","107","7.91","8.53"
"2012","Realschule","indirekter Migrationshintergrund","8.09","7.5","138","7.81","8.37"
"2012","Realschule","kein Migrationshintergrund","7.68","7.5","2024","7.61","7.75"
"2013","(Fach-)Abitur","direkter Migrationshintergrund","7.91","7.5","1201","7.81","8.01"
"2013","(Fach-)Abitur","indirekter Migrationshintergrund","8.56","8.5","302","8.4","8.72"
"2013","(Fach-)Abitur","kein Migrationshintergrund","7.83","7.5","1791","7.76","7.9"
"2013","(noch) kein Abschluss","direkter Migrationshintergrund","7.05","7.5","433","6.84","7.26"
"2013","(noch) kein Abschluss","indirekter Migrationshintergrund","8.47","8.5","170","8.22","8.72"
"2013","(noch) kein Abschluss","kein Migrationshintergrund","7.41","7.5","333","7.2","7.62"
"2013","AkademikerIn","direkter Migrationshintergrund","8","7.5","1082","7.9","8.1"
"2013","AkademikerIn","indirekter Migrationshintergrund","8.43","8.5","250","8.25","8.61"
"2013","AkademikerIn","kein Migrationshintergrund","7.49","7.5","3992","7.44","7.54"
"2013","Hauptschule","direkter Migrationshintergrund","7.26","7.5","1895","7.17","7.35"
"2013","Hauptschule","indirekter Migrationshintergrund","7.81","7.5","433","7.63","7.99"
"2013","Hauptschule","kein Migrationshintergrund","6.58","6.5","5128","6.52","6.64"
"2013","Realschule","direkter Migrationshintergrund","7.8","7.5","383","7.62","7.98"
"2013","Realschule","indirekter Migrationshintergrund","8.35","8.5","379","8.18","8.52"
"2013","Realschule","kein Migrationshintergrund","7.19","7.5","4696","7.14","7.24"
"2014","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2014","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2014","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2014","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2014","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2014","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2014","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2014","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2014","AkademikerIn","kein Migrationshintergrund","","","","",""
"2014","Hauptschule","direkter Migrationshintergrund","","","","",""
"2014","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2014","Hauptschule","kein Migrationshintergrund","","","","",""
"2014","Realschule","direkter Migrationshintergrund","","","","",""
"2014","Realschule","indirekter Migrationshintergrund","","","","",""
"2014","Realschule","kein Migrationshintergrund","","","","",""
"2015","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2015","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2015","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2015","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2015","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2015","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2015","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2015","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2015","AkademikerIn","kein Migrationshintergrund","","","","",""
"2015","Hauptschule","direkter Migrationshintergrund","","","","",""
"2015","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2015","Hauptschule","kein Migrationshintergrund","","","","",""
"2015","Realschule","direkter Migrationshintergrund","","","","",""
"2015","Realschule","indirekter Migrationshintergrund","","","","",""
"2015","Realschule","kein Migrationshintergrund","","","","",""
"2016","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2016","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2016","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2016","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2016","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2016","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2016","AkademikerIn","kein Migrationshintergrund","","","","",""
"2016","Hauptschule","direkter Migrationshintergrund","","","","",""
"2016","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2016","Hauptschule","kein Migrationshintergrund","","","","",""
"2016","Realschule","direkter Migrationshintergrund","","","","",""
"2016","Realschule","indirekter Migrationshintergrund","","","","",""
"2016","Realschule","kein Migrationshintergrund","","","","",""
"2017","(Fach-)Abitur","direkter Migrationshintergrund","","","","",""
"2017","(Fach-)Abitur","indirekter Migrationshintergrund","","","","",""
"2017","(Fach-)Abitur","kein Migrationshintergrund","","","","",""
"2017","(noch) kein Abschluss","direkter Migrationshintergrund","","","","",""
"2017","(noch) kein Abschluss","indirekter Migrationshintergrund","","","","",""
"2017","(noch) kein Abschluss","kein Migrationshintergrund","","","","",""
"2017","AkademikerIn","direkter Migrationshintergrund","","","","",""
"2017","AkademikerIn","indirekter Migrationshintergrund","","","","",""
"2017","AkademikerIn","kein Migrationshintergrund","","","","",""
"2017","Hauptschule","direkter Migrationshintergrund","","","","",""
"2017","Hauptschule","indirekter Migrationshintergrund","","","","",""
"2017","Hauptschule","kein Migrationshintergrund","","","","",""
"2017","Realschule","direkter Migrationshintergrund","","","","",""
"2017","Realschule","indirekter Migrationshintergrund","","","","",""
"2017","Realschule","kein Migrationshintergrund","","","","",""
"2018","(Fach-)Abitur","direkter Migrationshintergrund","7.8","7.5","968","7.69","7.91"
"2018","(Fach-)Abitur","indirekter Migrationshintergrund","8.61","8.5","351","8.46","8.76"
"2018","(Fach-)Abitur","kein Migrationshintergrund","7.93","7.5","2585","7.87","7.99"
"2018","(noch) kein Abschluss","direkter Migrationshintergrund","7.18","7.5","333","6.96","7.4"
"2018","(noch) kein Abschluss","indirekter Migrationshintergrund","8.05","7.5","119","7.73","8.37"
"2018","(noch) kein Abschluss","kein Migrationshintergrund","7.69","7.5","396","7.5","7.88"
"2018","AkademikerIn","direkter Migrationshintergrund","8.06","7.5","1102","7.96","8.16"
"2018","AkademikerIn","indirekter Migrationshintergrund","8.67","8.5","270","8.52","8.82"
"2018","AkademikerIn","kein Migrationshintergrund","7.84","7.5","4770","7.79","7.89"
"2018","Hauptschule","direkter Migrationshintergrund","7.42","7.5","1328","7.31","7.53"
"2018","Hauptschule","indirekter Migrationshintergrund","7.78","7.5","367","7.59","7.97"
"2018","Hauptschule","kein Migrationshintergrund","6.78","6.5","4628","6.72","6.84"
"2018","Realschule","direkter Migrationshintergrund","7.89","7.5","296","7.68","8.1"
"2018","Realschule","indirekter Migrationshintergrund","8.07","7.5","402","7.91","8.23"
"2018","Realschule","kein Migrationshintergrund","7.5","7.5","5717","7.45","7.55"
