"year","bildungsniveau","bula_h","mean","median","n","lower_confidence_mean","upper_confidence_mean"
"1995","(noch) kein Abschluss","Baden-Württemberg","7.16","7.5","215","6.91","7.41"
"1995","(noch) kein Abschluss","Bayern","7.17","7.5","104","6.77","7.57"
"1995","(noch) kein Abschluss","Berlin","","","","",""
"1995","(noch) kein Abschluss","Brandenburg","","","","",""
"1995","(noch) kein Abschluss","Bremen","","","","",""
"1995","(noch) kein Abschluss","Hamburg","","","","",""
"1995","(noch) kein Abschluss","Hessen","7.49","7.5","81","7.07","7.91"
"1995","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1995","(noch) kein Abschluss","Niedersachsen","6.74","6.5","54","6.12","7.36"
"1995","(noch) kein Abschluss","Nordrhein-Westfalen","7.13","7.5","215","6.88","7.38"
"1995","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6.86","6.5","44","6.34","7.38"
"1995","(noch) kein Abschluss","Sachsen","7.27","7.5","34","6.75","7.79"
"1995","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1995","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1995","(noch) kein Abschluss","Thüringen","","","","",""
"1995","AkademikerIn","Baden-Württemberg","7.27","7.5","126","7","7.54"
"1995","AkademikerIn","Bayern","7.64","7.5","169","7.39","7.89"
"1995","AkademikerIn","Berlin","6.43","6.5","145","6.13","6.73"
"1995","AkademikerIn","Brandenburg","6.15","5.5","139","5.87","6.43"
"1995","AkademikerIn","Bremen","","","","",""
"1995","AkademikerIn","Hamburg","","","","",""
"1995","AkademikerIn","Hessen","7.29","7.5","109","6.99","7.59"
"1995","AkademikerIn","Mecklenburg-Vorpommern","6.61","6.5","92","6.23","6.99"
"1995","AkademikerIn","Niedersachsen","7.46","7.5","97","7.1","7.82"
"1995","AkademikerIn","Nordrhein-Westfalen","7.39","7.5","263","7.19","7.59"
"1995","AkademikerIn","Rheinland-Pfalz,Saarland","7.28","7.5","51","6.88","7.68"
"1995","AkademikerIn","Sachsen","6.72","6.5","233","6.48","6.96"
"1995","AkademikerIn","Sachsen-Anhalt","6.89","6.5","150","6.63","7.15"
"1995","AkademikerIn","Schleswig-Holstein","","","","",""
"1995","AkademikerIn","Thüringen","6.67","6.5","115","6.34","7"
"1995","Hauptschule","Baden-Württemberg","6.53","6.5","948","6.41","6.65"
"1995","Hauptschule","Bayern","6.54","6.5","877","6.41","6.67"
"1995","Hauptschule","Berlin","6.03","5.5","164","5.67","6.39"
"1995","Hauptschule","Brandenburg","6.1","5.5","182","5.8","6.4"
"1995","Hauptschule","Bremen","6.19","6.5","53","5.45","6.93"
"1995","Hauptschule","Hamburg","5.84","5.5","63","5.22","6.46"
"1995","Hauptschule","Hessen","6.78","6.5","459","6.6","6.96"
"1995","Hauptschule","Mecklenburg-Vorpommern","6.22","6.5","117","5.81","6.63"
"1995","Hauptschule","Niedersachsen","6.45","6.5","507","6.27","6.63"
"1995","Hauptschule","Nordrhein-Westfalen","6.77","6.5","1206","6.65","6.89"
"1995","Hauptschule","Rheinland-Pfalz,Saarland","6.95","6.5","432","6.76","7.14"
"1995","Hauptschule","Sachsen","5.86","5.5","374","5.65","6.07"
"1995","Hauptschule","Sachsen-Anhalt","6.12","5.5","246","5.86","6.38"
"1995","Hauptschule","Schleswig-Holstein","7.06","7.5","138","6.74","7.38"
"1995","Hauptschule","Thüringen","6.13","5.5","247","5.87","6.39"
"1995","Realschule","Baden-Württemberg","7.21","7.5","263","7","7.42"
"1995","Realschule","Bayern","6.91","6.5","325","6.7","7.12"
"1995","Realschule","Berlin","6.7","6.5","155","6.39","7.01"
"1995","Realschule","Brandenburg","6.72","6.5","212","6.47","6.97"
"1995","Realschule","Bremen","","","","",""
"1995","Realschule","Hamburg","","","","",""
"1995","Realschule","Hessen","7.28","7.5","158","7.01","7.55"
"1995","Realschule","Mecklenburg-Vorpommern","7.05","6.5","164","6.74","7.36"
"1995","Realschule","Niedersachsen","7.33","7.5","240","7.11","7.55"
"1995","Realschule","Nordrhein-Westfalen","7.23","7.5","466","7.07","7.39"
"1995","Realschule","Rheinland-Pfalz,Saarland","7.56","7.5","104","7.26","7.86"
"1995","Realschule","Sachsen","6.82","6.5","397","6.64","7"
"1995","Realschule","Sachsen-Anhalt","7.15","6.5","231","6.94","7.36"
"1995","Realschule","Schleswig-Holstein","7.56","7.5","73","7.18","7.94"
"1995","Realschule","Thüringen","6.99","6.5","245","6.74","7.24"
"1996","(Fach-)Abitur","Baden-Württemberg","7.65","7.5","146","7.39","7.91"
"1996","(Fach-)Abitur","Bayern","7.07","7.5","128","6.73","7.41"
"1996","(Fach-)Abitur","Berlin","7.06","7.5","43","6.42","7.7"
"1996","(Fach-)Abitur","Brandenburg","","","","",""
"1996","(Fach-)Abitur","Bremen","","","","",""
"1996","(Fach-)Abitur","Hamburg","","","","",""
"1996","(Fach-)Abitur","Hessen","7.09","7.5","73","6.67","7.51"
"1996","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1996","(Fach-)Abitur","Niedersachsen","7.21","7.5","107","6.91","7.51"
"1996","(Fach-)Abitur","Nordrhein-Westfalen","7.48","7.5","279","7.29","7.67"
"1996","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.32","7.5","50","6.75","7.89"
"1996","(Fach-)Abitur","Sachsen","6.71","7.5","54","6.11","7.31"
"1996","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1996","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1996","(Fach-)Abitur","Thüringen","","","","",""
"1996","(noch) kein Abschluss","Baden-Württemberg","6.82","6.5","194","6.59","7.05"
"1996","(noch) kein Abschluss","Bayern","7.12","7.5","89","6.67","7.57"
"1996","(noch) kein Abschluss","Berlin","","","","",""
"1996","(noch) kein Abschluss","Brandenburg","","","","",""
"1996","(noch) kein Abschluss","Bremen","","","","",""
"1996","(noch) kein Abschluss","Hamburg","","","","",""
"1996","(noch) kein Abschluss","Hessen","7.02","6.5","78","6.56","7.48"
"1996","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1996","(noch) kein Abschluss","Niedersachsen","6.78","6.5","58","6.26","7.3"
"1996","(noch) kein Abschluss","Nordrhein-Westfalen","7.24","7.5","220","6.98","7.5"
"1996","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","6.93","6.5","33","6.3","7.56"
"1996","(noch) kein Abschluss","Sachsen","7.49","7.5","38","6.88","8.1"
"1996","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1996","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1996","(noch) kein Abschluss","Thüringen","","","","",""
"1996","AkademikerIn","Baden-Württemberg","6.84","6.5","127","6.54","7.14"
"1996","AkademikerIn","Bayern","7.34","7.5","171","7.09","7.59"
"1996","AkademikerIn","Berlin","6.25","6.5","143","5.89","6.61"
"1996","AkademikerIn","Brandenburg","5.94","5.5","144","5.64","6.24"
"1996","AkademikerIn","Bremen","","","","",""
"1996","AkademikerIn","Hamburg","","","","",""
"1996","AkademikerIn","Hessen","7.22","6.5","99","6.91","7.53"
"1996","AkademikerIn","Mecklenburg-Vorpommern","6.25","5.5","93","5.87","6.63"
"1996","AkademikerIn","Niedersachsen","7.55","7.5","105","7.24","7.86"
"1996","AkademikerIn","Nordrhein-Westfalen","7.36","7.5","270","7.17","7.55"
"1996","AkademikerIn","Rheinland-Pfalz,Saarland","7.7","7.5","52","7.28","8.12"
"1996","AkademikerIn","Sachsen","6.74","6.5","244","6.51","6.97"
"1996","AkademikerIn","Sachsen-Anhalt","6.26","6.5","145","5.94","6.58"
"1996","AkademikerIn","Schleswig-Holstein","","","","",""
"1996","AkademikerIn","Thüringen","6.5","6.5","117","6.14","6.86"
"1996","Hauptschule","Baden-Württemberg","6.51","6.5","899","6.39","6.63"
"1996","Hauptschule","Bayern","6.35","6.5","866","6.22","6.48"
"1996","Hauptschule","Berlin","6.08","5.5","151","5.74","6.42"
"1996","Hauptschule","Brandenburg","5.7","5.5","174","5.4","6"
"1996","Hauptschule","Bremen","6.45","6.5","53","5.78","7.12"
"1996","Hauptschule","Hamburg","6.1","4.5","61","5.41","6.79"
"1996","Hauptschule","Hessen","6.43","6.5","445","6.24","6.62"
"1996","Hauptschule","Mecklenburg-Vorpommern","5.67","5.5","114","5.25","6.09"
"1996","Hauptschule","Niedersachsen","6.43","6.5","498","6.24","6.62"
"1996","Hauptschule","Nordrhein-Westfalen","6.54","6.5","1193","6.42","6.66"
"1996","Hauptschule","Rheinland-Pfalz,Saarland","7.07","6.5","421","6.89","7.25"
"1996","Hauptschule","Sachsen","5.99","5.5","369","5.79","6.19"
"1996","Hauptschule","Sachsen-Anhalt","6.12","5.5","241","5.87","6.37"
"1996","Hauptschule","Schleswig-Holstein","6.95","6.5","141","6.61","7.29"
"1996","Hauptschule","Thüringen","5.79","5.5","243","5.54","6.04"
"1996","Realschule","Baden-Württemberg","7.09","6.5","259","6.88","7.3"
"1996","Realschule","Bayern","6.7","6.5","336","6.51","6.89"
"1996","Realschule","Berlin","6.89","6.5","153","6.52","7.26"
"1996","Realschule","Brandenburg","6.66","6.5","225","6.42","6.9"
"1996","Realschule","Bremen","","","","",""
"1996","Realschule","Hamburg","","","","",""
"1996","Realschule","Hessen","7.22","7.5","159","6.95","7.49"
"1996","Realschule","Mecklenburg-Vorpommern","6.68","6.5","156","6.36","7"
"1996","Realschule","Niedersachsen","7.43","7.5","238","7.21","7.65"
"1996","Realschule","Nordrhein-Westfalen","7.24","7.5","470","7.08","7.4"
"1996","Realschule","Rheinland-Pfalz,Saarland","7.4","7.5","106","7.06","7.74"
"1996","Realschule","Sachsen","6.81","6.5","392","6.63","6.99"
"1996","Realschule","Sachsen-Anhalt","6.67","6.5","227","6.43","6.91"
"1996","Realschule","Schleswig-Holstein","7.39","7.5","77","6.97","7.81"
"1996","Realschule","Thüringen","6.37","5.5","251","6.13","6.61"
"1997","(Fach-)Abitur","Baden-Württemberg","7.51","7.5","162","7.27","7.75"
"1997","(Fach-)Abitur","Bayern","6.97","7.5","122","6.59","7.35"
"1997","(Fach-)Abitur","Berlin","7.68","7.5","41","7.15","8.21"
"1997","(Fach-)Abitur","Brandenburg","","","","",""
"1997","(Fach-)Abitur","Bremen","","","","",""
"1997","(Fach-)Abitur","Hamburg","","","","",""
"1997","(Fach-)Abitur","Hessen","7.25","6.5","71","6.87","7.63"
"1997","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1997","(Fach-)Abitur","Niedersachsen","7.11","6.5","92","6.75","7.47"
"1997","(Fach-)Abitur","Nordrhein-Westfalen","7.13","7.5","270","6.92","7.34"
"1997","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.59","7.5","45","7.12","8.06"
"1997","(Fach-)Abitur","Sachsen","6.96","6.5","59","6.48","7.44"
"1997","(Fach-)Abitur","Sachsen-Anhalt","","","","",""
"1997","(Fach-)Abitur","Schleswig-Holstein","","","","",""
"1997","(Fach-)Abitur","Thüringen","","","","",""
"1997","(noch) kein Abschluss","Baden-Württemberg","6.97","6.5","188","6.71","7.23"
"1997","(noch) kein Abschluss","Bayern","7.34","7.5","85","6.92","7.76"
"1997","(noch) kein Abschluss","Berlin","","","","",""
"1997","(noch) kein Abschluss","Brandenburg","","","","",""
"1997","(noch) kein Abschluss","Bremen","","","","",""
"1997","(noch) kein Abschluss","Hamburg","","","","",""
"1997","(noch) kein Abschluss","Hessen","7.35","7.5","80","6.88","7.82"
"1997","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1997","(noch) kein Abschluss","Niedersachsen","7.13","7.5","63","6.64","7.62"
"1997","(noch) kein Abschluss","Nordrhein-Westfalen","6.89","6.5","202","6.6","7.18"
"1997","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","5.92","6.5","37","5.24","6.6"
"1997","(noch) kein Abschluss","Sachsen","7.09","7.5","31","6.43","7.75"
"1997","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1997","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1997","(noch) kein Abschluss","Thüringen","","","","",""
"1997","AkademikerIn","Baden-Württemberg","6.91","6.5","123","6.63","7.19"
"1997","AkademikerIn","Bayern","7.24","6.5","169","6.97","7.51"
"1997","AkademikerIn","Berlin","5.92","5.5","138","5.53","6.31"
"1997","AkademikerIn","Brandenburg","5.72","5.5","152","5.42","6.02"
"1997","AkademikerIn","Bremen","","","","",""
"1997","AkademikerIn","Hamburg","","","","",""
"1997","AkademikerIn","Hessen","7.11","6.5","102","6.76","7.46"
"1997","AkademikerIn","Mecklenburg-Vorpommern","6.36","6.5","89","5.99","6.73"
"1997","AkademikerIn","Niedersachsen","7.61","7.5","106","7.31","7.91"
"1997","AkademikerIn","Nordrhein-Westfalen","7.3","7.5","277","7.11","7.49"
"1997","AkademikerIn","Rheinland-Pfalz,Saarland","7.45","7.5","56","7.01","7.89"
"1997","AkademikerIn","Sachsen","6.37","6.5","241","6.13","6.61"
"1997","AkademikerIn","Sachsen-Anhalt","6.03","5.5","135","5.73","6.33"
"1997","AkademikerIn","Schleswig-Holstein","","","","",""
"1997","AkademikerIn","Thüringen","6.24","6.5","118","5.88","6.6"
"1997","Hauptschule","Baden-Württemberg","6.16","5.5","896","6.03","6.29"
"1997","Hauptschule","Bayern","6.21","5.5","837","6.07","6.35"
"1997","Hauptschule","Berlin","5.7","4.5","137","5.3","6.1"
"1997","Hauptschule","Brandenburg","5.75","5.5","178","5.46","6.04"
"1997","Hauptschule","Bremen","5.68","5.5","54","4.82","6.54"
"1997","Hauptschule","Hamburg","5.75","6.5","64","5.01","6.49"
"1997","Hauptschule","Hessen","6.57","6.5","397","6.36","6.78"
"1997","Hauptschule","Mecklenburg-Vorpommern","5.53","5.5","102","5.12","5.94"
"1997","Hauptschule","Niedersachsen","6.33","6.5","485","6.14","6.52"
"1997","Hauptschule","Nordrhein-Westfalen","6.36","6.5","1164","6.24","6.48"
"1997","Hauptschule","Rheinland-Pfalz,Saarland","6.76","6.5","432","6.58","6.94"
"1997","Hauptschule","Sachsen","5.68","5.5","356","5.48","5.88"
"1997","Hauptschule","Sachsen-Anhalt","5.75","4.5","236","5.5","6"
"1997","Hauptschule","Schleswig-Holstein","6.61","6.5","127","6.24","6.98"
"1997","Hauptschule","Thüringen","5.76","5.5","233","5.5","6.02"
"1997","Realschule","Baden-Württemberg","7.01","6.5","263","6.78","7.24"
"1997","Realschule","Bayern","6.69","6.5","338","6.49","6.89"
"1997","Realschule","Berlin","6.2","6.5","148","5.82","6.58"
"1997","Realschule","Brandenburg","6.16","5.5","207","5.88","6.44"
"1997","Realschule","Bremen","","","","",""
"1997","Realschule","Hamburg","","","","",""
"1997","Realschule","Hessen","7.05","6.5","145","6.74","7.36"
"1997","Realschule","Mecklenburg-Vorpommern","6.52","6.5","152","6.22","6.82"
"1997","Realschule","Niedersachsen","7.19","7.5","253","6.97","7.41"
"1997","Realschule","Nordrhein-Westfalen","7.03","7.5","470","6.85","7.21"
"1997","Realschule","Rheinland-Pfalz,Saarland","7.11","6.5","112","6.75","7.47"
"1997","Realschule","Sachsen","6.45","6.5","382","6.26","6.64"
"1997","Realschule","Sachsen-Anhalt","6.3","5.5","220","6.05","6.55"
"1997","Realschule","Schleswig-Holstein","7.31","7.5","75","6.85","7.77"
"1997","Realschule","Thüringen","6.17","5.5","249","5.93","6.41"
"1998","(Fach-)Abitur","Baden-Württemberg","7.32","7.5","174","7.06","7.58"
"1998","(Fach-)Abitur","Bayern","7.32","7.5","141","7.03","7.61"
"1998","(Fach-)Abitur","Berlin","7.52","7.5","37","6.93","8.11"
"1998","(Fach-)Abitur","Brandenburg","","","","",""
"1998","(Fach-)Abitur","Bremen","","","","",""
"1998","(Fach-)Abitur","Hamburg","","","","",""
"1998","(Fach-)Abitur","Hessen","7.56","7.5","92","7.26","7.86"
"1998","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1998","(Fach-)Abitur","Niedersachsen","7.75","7.5","110","7.52","7.98"
"1998","(Fach-)Abitur","Nordrhein-Westfalen","7.45","7.5","315","7.27","7.63"
"1998","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.05","7.5","49","6.57","7.53"
"1998","(Fach-)Abitur","Sachsen","7.16","6.5","59","6.74","7.58"
"1998","(Fach-)Abitur","Sachsen-Anhalt","6.52","6.5","31","5.83","7.21"
"1998","(Fach-)Abitur","Schleswig-Holstein","7.65","7.5","35","7.18","8.12"
"1998","(Fach-)Abitur","Thüringen","","","","",""
"1998","(noch) kein Abschluss","Baden-Württemberg","7.14","7.5","166","6.89","7.39"
"1998","(noch) kein Abschluss","Bayern","7.54","7.5","95","7.16","7.92"
"1998","(noch) kein Abschluss","Berlin","","","","",""
"1998","(noch) kein Abschluss","Brandenburg","","","","",""
"1998","(noch) kein Abschluss","Bremen","","","","",""
"1998","(noch) kein Abschluss","Hamburg","","","","",""
"1998","(noch) kein Abschluss","Hessen","6.66","6.5","76","6.16","7.16"
"1998","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1998","(noch) kein Abschluss","Niedersachsen","7.1","7.5","65","6.61","7.59"
"1998","(noch) kein Abschluss","Nordrhein-Westfalen","7.11","7.5","203","6.85","7.37"
"1998","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7.65","7.5","40","7.11","8.19"
"1998","(noch) kein Abschluss","Sachsen","7.16","6.5","33","6.52","7.8"
"1998","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1998","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1998","(noch) kein Abschluss","Thüringen","","","","",""
"1998","AkademikerIn","Baden-Württemberg","7.42","7.5","146","7.17","7.67"
"1998","AkademikerIn","Bayern","7.33","7.5","193","7.09","7.57"
"1998","AkademikerIn","Berlin","6.3","6.5","161","5.97","6.63"
"1998","AkademikerIn","Brandenburg","6","5.5","153","5.72","6.28"
"1998","AkademikerIn","Bremen","","","","",""
"1998","AkademikerIn","Hamburg","","","","",""
"1998","AkademikerIn","Hessen","7.55","7.5","116","7.28","7.82"
"1998","AkademikerIn","Mecklenburg-Vorpommern","6.53","6.5","97","6.16","6.9"
"1998","AkademikerIn","Niedersachsen","7.75","7.5","130","7.46","8.04"
"1998","AkademikerIn","Nordrhein-Westfalen","7.52","7.5","310","7.35","7.69"
"1998","AkademikerIn","Rheinland-Pfalz,Saarland","7.38","7.5","63","7.02","7.74"
"1998","AkademikerIn","Sachsen","6.66","6.5","241","6.42","6.9"
"1998","AkademikerIn","Sachsen-Anhalt","6.27","6.5","148","5.96","6.58"
"1998","AkademikerIn","Schleswig-Holstein","7.62","7.5","33","7.2","8.04"
"1998","AkademikerIn","Thüringen","6.42","6.5","132","6.11","6.73"
"1998","Hauptschule","Baden-Württemberg","6.46","6.5","926","6.34","6.58"
"1998","Hauptschule","Bayern","6.62","6.5","926","6.49","6.75"
"1998","Hauptschule","Berlin","6.09","5.5","127","5.68","6.5"
"1998","Hauptschule","Brandenburg","5.66","4.5","182","5.38","5.94"
"1998","Hauptschule","Bremen","6.28","6.5","50","5.58","6.98"
"1998","Hauptschule","Hamburg","6.82","7.5","74","6.24","7.4"
"1998","Hauptschule","Hessen","6.88","6.5","431","6.69","7.07"
"1998","Hauptschule","Mecklenburg-Vorpommern","5.93","5.5","103","5.51","6.35"
"1998","Hauptschule","Niedersachsen","6.59","6.5","524","6.42","6.76"
"1998","Hauptschule","Nordrhein-Westfalen","6.76","6.5","1284","6.65","6.87"
"1998","Hauptschule","Rheinland-Pfalz,Saarland","6.86","6.5","484","6.68","7.04"
"1998","Hauptschule","Sachsen","5.98","5.5","369","5.78","6.18"
"1998","Hauptschule","Sachsen-Anhalt","5.68","5.5","242","5.42","5.94"
"1998","Hauptschule","Schleswig-Holstein","6.91","6.5","137","6.57","7.25"
"1998","Hauptschule","Thüringen","5.84","5.5","245","5.58","6.1"
"1998","Realschule","Baden-Württemberg","7.24","7.5","278","7.05","7.43"
"1998","Realschule","Bayern","7.22","7.5","378","7.05","7.39"
"1998","Realschule","Berlin","6.47","6.5","154","6.12","6.82"
"1998","Realschule","Brandenburg","6.52","6.5","210","6.25","6.79"
"1998","Realschule","Bremen","","","","",""
"1998","Realschule","Hamburg","","","","",""
"1998","Realschule","Hessen","7.16","7.5","160","6.9","7.42"
"1998","Realschule","Mecklenburg-Vorpommern","6.92","6.5","160","6.63","7.21"
"1998","Realschule","Niedersachsen","7.31","7.5","296","7.11","7.51"
"1998","Realschule","Nordrhein-Westfalen","7.37","7.5","519","7.23","7.51"
"1998","Realschule","Rheinland-Pfalz,Saarland","7.52","7.5","130","7.21","7.83"
"1998","Realschule","Sachsen","6.75","6.5","432","6.56","6.94"
"1998","Realschule","Sachsen-Anhalt","6.48","6.5","221","6.23","6.73"
"1998","Realschule","Schleswig-Holstein","7.59","7.5","90","7.27","7.91"
"1998","Realschule","Thüringen","6.27","6.5","279","6.05","6.49"
"1999","(Fach-)Abitur","Baden-Württemberg","7.31","7.5","155","7.03","7.59"
"1999","(Fach-)Abitur","Bayern","7.62","7.5","137","7.34","7.9"
"1999","(Fach-)Abitur","Berlin","7.6","7.5","44","7.14","8.06"
"1999","(Fach-)Abitur","Brandenburg","","","","",""
"1999","(Fach-)Abitur","Bremen","","","","",""
"1999","(Fach-)Abitur","Hamburg","","","","",""
"1999","(Fach-)Abitur","Hessen","7.7","7.5","89","7.38","8.02"
"1999","(Fach-)Abitur","Mecklenburg-Vorpommern","","","","",""
"1999","(Fach-)Abitur","Niedersachsen","7.58","7.5","108","7.28","7.88"
"1999","(Fach-)Abitur","Nordrhein-Westfalen","7.61","7.5","308","7.43","7.79"
"1999","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.6","7.5","45","7.17","8.03"
"1999","(Fach-)Abitur","Sachsen","7.37","7.5","63","7.03","7.71"
"1999","(Fach-)Abitur","Sachsen-Anhalt","7.25","7.5","36","6.68","7.82"
"1999","(Fach-)Abitur","Schleswig-Holstein","7.64","7.5","34","7.08","8.2"
"1999","(Fach-)Abitur","Thüringen","7.43","7.5","30","6.79","8.07"
"1999","(noch) kein Abschluss","Baden-Württemberg","7.32","7.5","165","7.06","7.58"
"1999","(noch) kein Abschluss","Bayern","6.81","6.5","72","6.42","7.2"
"1999","(noch) kein Abschluss","Berlin","","","","",""
"1999","(noch) kein Abschluss","Brandenburg","","","","",""
"1999","(noch) kein Abschluss","Bremen","","","","",""
"1999","(noch) kein Abschluss","Hamburg","","","","",""
"1999","(noch) kein Abschluss","Hessen","7","7.5","71","6.47","7.53"
"1999","(noch) kein Abschluss","Mecklenburg-Vorpommern","","","","",""
"1999","(noch) kein Abschluss","Niedersachsen","7.32","7.5","61","6.83","7.81"
"1999","(noch) kein Abschluss","Nordrhein-Westfalen","7.38","7.5","206","7.12","7.64"
"1999","(noch) kein Abschluss","Rheinland-Pfalz,Saarland","7.43","7.5","40","6.82","8.04"
"1999","(noch) kein Abschluss","Sachsen","7.45","7.5","38","6.92","7.98"
"1999","(noch) kein Abschluss","Sachsen-Anhalt","","","","",""
"1999","(noch) kein Abschluss","Schleswig-Holstein","","","","",""
"1999","(noch) kein Abschluss","Thüringen","","","","",""
"1999","AkademikerIn","Baden-Württemberg","7.25","7.5","151","6.98","7.52"
"1999","AkademikerIn","Bayern","7.4","7.5","200","7.19","7.61"
"1999","AkademikerIn","Berlin","6.9","7.5","152","6.57","7.23"
"1999","AkademikerIn","Brandenburg","6.29","6.5","149","6","6.58"
"1999","AkademikerIn","Bremen","","","","",""
"1999","AkademikerIn","Hamburg","","","","",""
"1999","AkademikerIn","Hessen","7.51","7.5","120","7.23","7.79"
"1999","AkademikerIn","Mecklenburg-Vorpommern","6.91","6.5","98","6.6","7.22"
"1999","AkademikerIn","Niedersachsen","7.64","7.5","127","7.38","7.9"
"1999","AkademikerIn","Nordrhein-Westfalen","7.58","7.5","308","7.41","7.75"
"1999","AkademikerIn","Rheinland-Pfalz,Saarland","7.69","7.5","60","7.32","8.06"
"1999","AkademikerIn","Sachsen","6.95","6.5","240","6.73","7.17"
"1999","AkademikerIn","Sachsen-Anhalt","6.6","6.5","148","6.33","6.87"
"1999","AkademikerIn","Schleswig-Holstein","8.19","7.5","34","7.87","8.51"
"1999","AkademikerIn","Thüringen","6.61","6.5","132","6.29","6.93"
"1999","Hauptschule","Baden-Württemberg","6.57","6.5","900","6.44","6.7"
"1999","Hauptschule","Bayern","6.81","6.5","917","6.69","6.93"
"1999","Hauptschule","Berlin","6.06","5.5","121","5.65","6.47"
"1999","Hauptschule","Brandenburg","5.96","5.5","174","5.68","6.24"
"1999","Hauptschule","Bremen","5.65","4.5","43","4.77","6.53"
"1999","Hauptschule","Hamburg","6.81","7.5","68","6.17","7.45"
"1999","Hauptschule","Hessen","6.89","6.5","407","6.69","7.09"
"1999","Hauptschule","Mecklenburg-Vorpommern","6.47","6.5","103","6.1","6.84"
"1999","Hauptschule","Niedersachsen","6.87","6.5","526","6.7","7.04"
"1999","Hauptschule","Nordrhein-Westfalen","6.73","6.5","1222","6.62","6.84"
"1999","Hauptschule","Rheinland-Pfalz,Saarland","7.27","7.5","463","7.1","7.44"
"1999","Hauptschule","Sachsen","6.04","5.5","351","5.84","6.24"
"1999","Hauptschule","Sachsen-Anhalt","5.99","5.5","234","5.72","6.26"
"1999","Hauptschule","Schleswig-Holstein","7.21","7.5","140","6.93","7.49"
"1999","Hauptschule","Thüringen","5.98","5.5","249","5.73","6.23"
"1999","Realschule","Baden-Württemberg","7.49","7.5","276","7.3","7.68"
"1999","Realschule","Bayern","7.06","7.5","378","6.88","7.24"
"1999","Realschule","Berlin","7.08","7.5","149","6.73","7.43"
"1999","Realschule","Brandenburg","6.65","6.5","213","6.38","6.92"
"1999","Realschule","Bremen","","","","",""
"1999","Realschule","Hamburg","","","","",""
"1999","Realschule","Hessen","7.44","7.5","165","7.18","7.7"
"1999","Realschule","Mecklenburg-Vorpommern","6.97","6.5","156","6.68","7.26"
"1999","Realschule","Niedersachsen","7.47","7.5","309","7.28","7.66"
"1999","Realschule","Nordrhein-Westfalen","7.43","7.5","502","7.29","7.57"
"1999","Realschule","Rheinland-Pfalz,Saarland","7.57","7.5","126","7.29","7.85"
"1999","Realschule","Sachsen","6.83","6.5","435","6.66","7"
"1999","Realschule","Sachsen-Anhalt","6.59","6.5","231","6.35","6.83"
"1999","Realschule","Schleswig-Holstein","7.6","7.5","87","7.27","7.93"
"1999","Realschule","Thüringen","6.59","6.5","269","6.38","6.8"
"2000","(Fach-)Abitur","Baden-Württemberg","7.77","7.5","314","7.59","7.95"
"2000","(Fach-)Abitur","Bayern","7.46","7.5","277","7.23","7.69"
"2000","(Fach-)Abitur","Berlin","7.51","7.5","91","7.09","7.93"
"2000","(Fach-)Abitur","Brandenburg","7.23","7.5","64","6.77","7.69"
"2000","(Fach-)Abitur","Bremen","","","","",""
"2000","(Fach-)Abitur","Hamburg","8.32","7.5","37","7.9","8.74"
"2000","(Fach-)Abitur","Hessen","7.91","7.5","190","7.7","8.12"
"2000","(Fach-)Abitur","Mecklenburg-Vorpommern","7.72","7.5","32","7.14","8.3"
"2000","(Fach-)Abitur","Niedersachsen","7.86","7.5","203","7.63","8.09"
"2000","(Fach-)Abitur","Nordrhein-Westfalen","7.74","7.5","654","7.61","7.87"
"2000","(Fach-)Abitur","Rheinland-Pfalz,Saarland","7.52","7.5","127","7.22","7.82"
"2000","(Fach-)Abitur","Sachsen","7.36","7.5","107","7.08","7.64"
"2000","(Fach-)Abitur","Sachsen-Anhalt","6.93","7.5","75","6.41","7.45"
"2000","(Fach-)Abitur","Schleswig-Holstein","7.82","7.5","65","7.45","8.19"
