"hlf0192","year","quintil","sampreg","n","percent","lower_confidence_percent","upper_confidence_percent"
"Nein","2019","1 Einkommensschwächstes Quintil","Westdeutschland","","","",""
"Nein","2019","1 Einkommensschwächstes Quintil","Ostdeutschland","","","",""
"Nein","2019","2","Westdeutschland","230","0.0772581566564878","0.0680997741836334","0.0864165391293421"
"Nein","2019","2","Ostdeutschland","81","0.116127313746223","0.0960995076129266","0.136155119879518"
"Nein","2019","3","Westdeutschland","287","0.072411766474324","0.0647713128693128","0.0800522200793353"
"Nein","2019","3","Ostdeutschland","116","0.106648512669719","0.0902378187047725","0.123059206634666"
"Nein","2019","4","Westdeutschland","498","0.0578152677832115","0.0525773277779362","0.0630532077884867"
"Nein","2019","4","Ostdeutschland","230","0.0864746510354274","0.075260300150964","0.0976890019198909"
"Nein","2019","5 Einkommensstärkstes Quintil","Westdeutschland","","","",""
"Nein","2019","5 Einkommensstärkstes Quintil","Ostdeutschland","","","",""
