year,pgisced97,sex,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2010,First Stage of Tertiary Education,male,Private health insurance,0.17093,180,959,0.14709,0.19476
2010,First Stage of Tertiary Education,female,Statutory health insurance,0.91638,591,650,0.89508,0.93767
2010,First Stage of Tertiary Education,female,Private health insurance,0.08362,59,650,0.06233,0.10492
2010,Second Stage of Tertiary Education,male,Statutory health insurance,0.66052,1724,2763,0.64286,0.67818
2010,Second Stage of Tertiary Education,male,Private health insurance,0.33948,1039,2763,0.32182,0.35714
2010,Second Stage of Tertiary Education,female,Statutory health insurance,0.74337,1870,2601,0.72658,0.76016
2010,Second Stage of Tertiary Education,female,Private health insurance,0.25663,731,2601,0.23984,0.27342
2011,No answer / don't know,male,Statutory health insurance,0.92070,296,332,0.89159,0.94981
2011,No answer / don't know,male,Private health insurance,0.07930,36,332,0.05019,0.10841
2011,No answer / don't know,female,Statutory health insurance,0.94359,229,229,0.91364,0.97353
2011,Pre-primary Level,male,Statutory health insurance,0.80163,193,234,0.75042,0.85283
2011,Pre-primary Level,male,Private health insurance,0.19837,41,234,0.14717,0.24958
2011,Pre-primary Level,female,Statutory health insurance,0.81631,197,238,0.76701,0.86561
2011,Pre-primary Level,female,Private health insurance,0.18369,41,238,0.13439,0.23299
2011,Primary Level,male,Statutory health insurance,0.93779,156,156,0.89976,0.97582
2011,Primary Level,female,Statutory health insurance,0.97655,242,242,0.95744,0.99566
2011,Lower Secondary Level,male,Statutory health insurance,0.97661,907,907,0.96677,0.98645
2011,Lower Secondary Level,female,Statutory health insurance,0.97527,1950,2006,0.96848,0.98207
2011,Lower Secondary Level,female,Private health insurance,0.02473,56,2006,0.01793,0.03152
2011,Upper Secondary Level,male,Statutory health insurance,0.89564,5496,6149,0.88800,0.90329
2011,Upper Secondary Level,male,Private health insurance,0.10436,653,6149,0.09671,0.11200
2011,Upper Secondary Level,female,Statutory health insurance,0.94282,7301,7727,0.93764,0.94799
2011,Upper Secondary Level,female,Private health insurance,0.05718,426,7727,0.05201,0.06236
2011,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.84309,579,664,0.81540,0.87078
2011,Post-secondary Non-tertiary Level,male,Private health insurance,0.15691,85,664,0.12922,0.18460
2011,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.95073,1268,1334,0.93912,0.96235
2011,Post-secondary Non-tertiary Level,female,Private health insurance,0.04927,66,1334,0.03765,0.06088
2011,First Stage of Tertiary Education,male,Statutory health insurance,0.81777,931,1139,0.79534,0.84020
2011,First Stage of Tertiary Education,male,Private health insurance,0.18223,208,1139,0.15980,0.20466
2011,First Stage of Tertiary Education,female,Statutory health insurance,0.93119,643,705,0.91249,0.94989
2011,First Stage of Tertiary Education,female,Private health insurance,0.06881,62,705,0.05011,0.08751
2011,Second Stage of Tertiary Education,male,Statutory health insurance,0.65304,2012,3199,0.63655,0.66954
2011,Second Stage of Tertiary Education,male,Private health insurance,0.34696,1187,3199,0.33046,0.36345
2011,Second Stage of Tertiary Education,female,Statutory health insurance,0.74031,2131,2999,0.72461,0.75600
2011,Second Stage of Tertiary Education,female,Private health insurance,0.25969,868,2999,0.24400,0.27539
2012,No answer / don't know,male,Statutory health insurance,0.97120,204,204,0.94819,0.99421
2012,No answer / don't know,female,Statutory health insurance,0.93167,187,187,0.89541,0.96793
2012,Pre-primary Level,male,Statutory health insurance,0.76504,177,222,0.70915,0.82094
2012,Pre-primary Level,male,Private health insurance,0.23496,45,222,0.17906,0.29085
2012,Pre-primary Level,female,Statutory health insurance,0.91269,217,248,0.87748,0.94789
2012,Pre-primary Level,female,Private health insurance,0.08731,31,248,0.05211,0.12252
2012,Primary Level,male,Statutory health insurance,0.94149,156,156,0.90454,0.97844
2012,Primary Level,female,Statutory health insurance,0.97573,224,224,0.95554,0.99593
2012,Lower Secondary Level,male,Statutory health insurance,0.96280,937,979,0.95093,0.97466
2012,Lower Secondary Level,male,Private health insurance,0.03720,42,979,0.02534,0.04907
2012,Lower Secondary Level,female,Statutory health insurance,0.97539,1865,1916,0.96845,0.98233
2012,Lower Secondary Level,female,Private health insurance,0.02461,51,1916,0.01767,0.03155
2012,Upper Secondary Level,male,Statutory health insurance,0.90429,5407,6027,0.89686,0.91172
2012,Upper Secondary Level,male,Private health insurance,0.09571,620,6027,0.08828,0.10314
2012,Upper Secondary Level,female,Statutory health insurance,0.94428,7093,7502,0.93909,0.94947
2012,Upper Secondary Level,female,Private health insurance,0.05572,409,7502,0.05053,0.06091
2012,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.85449,578,665,0.82767,0.88131
2012,Post-secondary Non-tertiary Level,male,Private health insurance,0.14551,87,665,0.11869,0.17233
2012,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.94886,1231,1295,0.93685,0.96086
2012,Post-secondary Non-tertiary Level,female,Private health insurance,0.05114,64,1295,0.03914,0.06315
2012,First Stage of Tertiary Education,male,Statutory health insurance,0.80302,913,1118,0.77970,0.82634
2012,First Stage of Tertiary Education,male,Private health insurance,0.19698,205,1118,0.17366,0.22030
2012,First Stage of Tertiary Education,female,Statutory health insurance,0.91255,612,683,0.89135,0.93375
2012,First Stage of Tertiary Education,female,Private health insurance,0.08745,71,683,0.06625,0.10865
2012,Second Stage of Tertiary Education,male,Statutory health insurance,0.65059,1990,3141,0.63392,0.66727
2012,Second Stage of Tertiary Education,male,Private health insurance,0.34941,1151,3141,0.33273,0.36608
2012,Second Stage of Tertiary Education,female,Statutory health insurance,0.73052,2139,2993,0.71462,0.74641
2012,Second Stage of Tertiary Education,female,Private health insurance,0.26948,854,2993,0.25359,0.28538
2013,No answer / don't know,male,Statutory health insurance,0.93613,261,261,0.90640,0.96585
2013,No answer / don't know,female,Statutory health insurance,0.93563,256,256,0.90551,0.96575
2013,Pre-primary Level,male,Statutory health insurance,0.81668,270,309,0.77346,0.85989
2013,Pre-primary Level,male,Private health insurance,0.18332,39,309,0.14011,0.22654
2013,Pre-primary Level,female,Statutory health insurance,0.89399,292,292,0.85862,0.92936
2013,Primary Level,male,Statutory health insurance,0.92982,265,265,0.89901,0.96064
2013,Primary Level,female,Statutory health insurance,0.97196,352,352,0.95469,0.98923
2013,Lower Secondary Level,male,Statutory health insurance,0.97251,1369,1404,0.96395,0.98107
2013,Lower Secondary Level,male,Private health insurance,0.02749,35,1404,0.01893,0.03605
2013,Lower Secondary Level,female,Statutory health insurance,0.97205,2250,2298,0.96531,0.97879
2013,Lower Secondary Level,female,Private health insurance,0.02795,48,2298,0.02121,0.03469
2013,Upper Secondary Level,male,Statutory health insurance,0.90400,5761,6337,0.89675,0.91126
2013,Upper Secondary Level,male,Private health insurance,0.09600,576,6337,0.08874,0.10325
2013,Upper Secondary Level,female,Statutory health insurance,0.94272,7418,7802,0.93756,0.94787
2013,Upper Secondary Level,female,Private health insurance,0.05728,384,7802,0.05213,0.06244
2013,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.86988,758,846,0.84720,0.89257
2013,Post-secondary Non-tertiary Level,male,Private health insurance,0.13012,88,846,0.10743,0.15280
2013,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.95504,1456,1512,0.94459,0.96549
2013,Post-secondary Non-tertiary Level,female,Private health insurance,0.04496,56,1512,0.03451,0.05541
2013,First Stage of Tertiary Education,male,Statutory health insurance,0.79943,871,1069,0.77542,0.82345
2013,First Stage of Tertiary Education,male,Private health insurance,0.20057,198,1069,0.17655,0.22458
2013,First Stage of Tertiary Education,female,Statutory health insurance,0.91239,580,652,0.89067,0.93411
2013,First Stage of Tertiary Education,female,Private health insurance,0.08761,72,652,0.06589,0.10933
2013,Second Stage of Tertiary Education,male,Statutory health insurance,0.65461,2272,3431,0.63870,0.67052
2013,Second Stage of Tertiary Education,male,Private health insurance,0.34539,1159,3431,0.32948,0.36130
2013,Second Stage of Tertiary Education,female,Statutory health insurance,0.73344,2568,3419,0.71862,0.74827
2013,Second Stage of Tertiary Education,female,Private health insurance,0.26656,851,3419,0.25173,0.28138
2014,No answer / don't know,male,Statutory health insurance,0.95461,308,308,0.93132,0.97789
2014,No answer / don't know,female,Statutory health insurance,0.93865,269,269,0.90992,0.96738
2014,Pre-primary Level,male,Statutory health insurance,0.89578,197,197,0.85301,0.93856
2014,Pre-primary Level,female,Statutory health insurance,0.87570,207,207,0.83065,0.92076
2014,Primary Level,male,Statutory health insurance,0.92276,205,205,0.88613,0.95940
2014,Primary Level,female,Statutory health insurance,0.96300,287,287,0.94112,0.98488
2014,Lower Secondary Level,male,Statutory health insurance,0.96834,1146,1185,0.95837,0.97832
2014,Lower Secondary Level,male,Private health insurance,0.03166,39,1185,0.02168,0.04163
2014,Lower Secondary Level,female,Statutory health insurance,0.97285,1871,1918,0.96558,0.98013
2014,Lower Secondary Level,female,Private health insurance,0.02715,47,1918,0.01987,0.03442
2014,Upper Secondary Level,male,Statutory health insurance,0.90679,5128,5645,0.89920,0.91437
2014,Upper Secondary Level,male,Private health insurance,0.09321,517,5645,0.08563,0.10080
2014,Upper Secondary Level,female,Statutory health insurance,0.94549,6526,6868,0.94012,0.95086
2014,Upper Secondary Level,female,Private health insurance,0.05451,342,6868,0.04914,0.05988
2014,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.89902,677,744,0.87736,0.92069
2014,Post-secondary Non-tertiary Level,male,Private health insurance,0.10098,67,744,0.07931,0.12264
2014,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.95907,1242,1296,0.94828,0.96986
2014,Post-secondary Non-tertiary Level,female,Private health insurance,0.04093,54,1296,0.03014,0.05172
2014,First Stage of Tertiary Education,male,Statutory health insurance,0.80767,801,981,0.78299,0.83235
2014,First Stage of Tertiary Education,male,Private health insurance,0.19233,180,981,0.16765,0.21701
2014,First Stage of Tertiary Education,female,Statutory health insurance,0.91234,539,607,0.88982,0.93486
2014,First Stage of Tertiary Education,female,Private health insurance,0.08766,68,607,0.06514,0.11018
2014,Second Stage of Tertiary Education,male,Statutory health insurance,0.65740,2057,3095,0.64067,0.67412
2014,Second Stage of Tertiary Education,male,Private health insurance,0.34260,1038,3095,0.32588,0.35933
2014,Second Stage of Tertiary Education,female,Statutory health insurance,0.73341,2333,3118,0.71789,0.74894
2014,Second Stage of Tertiary Education,female,Private health insurance,0.26659,785,3118,0.25106,0.28211
2015,No answer / don't know,male,Statutory health insurance,0.94339,302,302,0.91728,0.96950
2015,No answer / don't know,female,Statutory health insurance,0.94400,298,298,0.91785,0.97015
2015,Pre-primary Level,male,Statutory health insurance,0.91679,151,151,0.87258,0.96099
2015,Pre-primary Level,female,Statutory health insurance,0.85071,183,183,0.79893,0.90248
2015,Primary Level,male,Statutory health insurance,0.92251,209,209,0.88617,0.95884
2015,Primary Level,female,Statutory health insurance,0.97888,312,312,0.96290,0.99486
2015,Lower Secondary Level,male,Statutory health insurance,0.97360,1133,1170,0.96441,0.98279
2015,Lower Secondary Level,male,Private health insurance,0.02640,37,1170,0.01721,0.03559
2015,Lower Secondary Level,female,Statutory health insurance,0.96862,1741,1787,0.96054,0.97671
2015,Lower Secondary Level,female,Private health insurance,0.03138,46,1787,0.02329,0.03946
2015,Upper Secondary Level,male,Statutory health insurance,0.90290,4959,5456,0.89504,0.91076
2015,Upper Secondary Level,male,Private health insurance,0.09710,497,5456,0.08924,0.10496
2015,Upper Secondary Level,female,Statutory health insurance,0.94374,6343,6682,0.93822,0.94927
2015,Upper Secondary Level,female,Private health insurance,0.05626,339,6682,0.05073,0.06178
2015,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.87276,742,809,0.84978,0.89574
2015,Post-secondary Non-tertiary Level,male,Private health insurance,0.12724,67,809,0.10426,0.15022
2015,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.95890,1293,1346,0.94829,0.96951
2015,Post-secondary Non-tertiary Level,female,Private health insurance,0.04110,53,1346,0.03049,0.05171
2015,First Stage of Tertiary Education,male,Statutory health insurance,0.81669,776,945,0.79201,0.84138
2015,First Stage of Tertiary Education,male,Private health insurance,0.18331,169,945,0.15862,0.20799
2015,First Stage of Tertiary Education,female,Statutory health insurance,0.89546,513,582,0.87059,0.92034
2015,First Stage of Tertiary Education,female,Private health insurance,0.10454,69,582,0.07966,0.12941
2015,Second Stage of Tertiary Education,male,Statutory health insurance,0.66140,2185,3187,0.64497,0.67783
2015,Second Stage of Tertiary Education,male,Private health insurance,0.33860,1002,3187,0.32217,0.35503
2015,Second Stage of Tertiary Education,female,Statutory health insurance,0.73828,2459,3215,0.72308,0.75347
2015,Second Stage of Tertiary Education,female,Private health insurance,0.26172,756,3215,0.24653,0.27692
2016,No answer / don't know,male,Statutory health insurance,0.96881,290,290,0.94877,0.98885
2016,No answer / don't know,female,Statutory health insurance,0.90363,269,269,0.86830,0.93896
2016,Pre-primary Level,male,Statutory health insurance,0.89035,125,125,0.83535,0.94534
2016,Pre-primary Level,female,Statutory health insurance,0.81892,169,169,0.76069,0.87715
2016,Primary Level,male,Statutory health insurance,0.92330,173,173,0.88352,0.96307
2016,Primary Level,female,Statutory health insurance,0.98039,236,236,0.96266,0.99812
2016,Lower Secondary Level,male,Statutory health insurance,0.97105,975,1007,0.96069,0.98141
2016,Lower Secondary Level,male,Private health insurance,0.02895,32,1007,0.01859,0.03931
2016,Lower Secondary Level,female,Statutory health insurance,0.96906,1540,1582,0.96052,0.97760
2016,Lower Secondary Level,female,Private health insurance,0.03094,42,1582,0.02240,0.03948
2016,Upper Secondary Level,male,Statutory health insurance,0.90455,4498,4942,0.89636,0.91274
2016,Upper Secondary Level,male,Private health insurance,0.09545,444,4942,0.08726,0.10364
2016,Upper Secondary Level,female,Statutory health insurance,0.94826,5758,6055,0.94268,0.95384
2016,Upper Secondary Level,female,Private health insurance,0.05174,297,6055,0.04616,0.05732
2016,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.92044,700,751,0.90108,0.93981
2016,Post-secondary Non-tertiary Level,male,Private health insurance,0.07956,51,751,0.06019,0.09892
2016,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.96930,1222,1270,0.95981,0.97879
2016,Post-secondary Non-tertiary Level,female,Private health insurance,0.03070,48,1270,0.02121,0.04019
2016,First Stage of Tertiary Education,male,Statutory health insurance,0.81219,706,857,0.78602,0.83835
2016,First Stage of Tertiary Education,male,Private health insurance,0.18781,151,857,0.16165,0.21398
2016,First Stage of Tertiary Education,female,Statutory health insurance,0.89195,483,543,0.86581,0.91808
2016,First Stage of Tertiary Education,female,Private health insurance,0.10805,60,543,0.08192,0.13419
2016,Second Stage of Tertiary Education,male,Statutory health insurance,0.66325,1977,2923,0.64612,0.68039
2016,Second Stage of Tertiary Education,male,Private health insurance,0.33675,946,2923,0.31961,0.35388
2016,Second Stage of Tertiary Education,female,Statutory health insurance,0.74269,2251,2971,0.72697,0.75841
2016,Second Stage of Tertiary Education,female,Private health insurance,0.25731,720,2971,0.24159,0.27303
2017,No answer / don't know,male,Statutory health insurance,0.94498,307,307,0.91943,0.97053
2017,No answer / don't know,female,Statutory health insurance,0.95781,268,268,0.93370,0.98193
2017,Pre-primary Level,male,Statutory health insurance,0.90465,170,170,0.86037,0.94893
2017,Pre-primary Level,female,Statutory health insurance,0.82852,184,216,0.77813,0.87890
2017,Pre-primary Level,female,Private health insurance,0.17148,32,216,0.12110,0.22187
2017,Primary Level,male,Statutory health insurance,0.93225,183,183,0.89574,0.96876
2017,Primary Level,female,Statutory health insurance,0.98235,262,262,0.96638,0.99833
2017,Lower Secondary Level,male,Statutory health insurance,0.97439,1018,1056,0.96486,0.98392
2017,Lower Secondary Level,male,Private health insurance,0.02561,38,1056,0.01608,0.03514
2017,Lower Secondary Level,female,Statutory health insurance,0.97147,1637,1681,0.96351,0.97943
2017,Lower Secondary Level,female,Private health insurance,0.02853,44,1681,0.02057,0.03649
2017,Upper Secondary Level,male,Statutory health insurance,0.90209,4966,5464,0.89421,0.90997
2017,Upper Secondary Level,male,Private health insurance,0.09791,498,5464,0.09003,0.10579
2017,Upper Secondary Level,female,Statutory health insurance,0.94703,6243,6582,0.94162,0.95245
2017,Upper Secondary Level,female,Private health insurance,0.05297,339,6582,0.04755,0.05838
2017,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.91121,753,815,0.89167,0.93075
2017,Post-secondary Non-tertiary Level,male,Private health insurance,0.08879,62,815,0.06925,0.10833
2017,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.96050,1333,1393,0.95026,0.97073
2017,Post-secondary Non-tertiary Level,female,Private health insurance,0.03950,60,1393,0.02927,0.04974
2017,First Stage of Tertiary Education,male,Statutory health insurance,0.80837,764,938,0.78316,0.83357
2017,First Stage of Tertiary Education,male,Private health insurance,0.19163,174,938,0.16643,0.21684
2017,First Stage of Tertiary Education,female,Statutory health insurance,0.88434,516,586,0.85842,0.91025
2017,First Stage of Tertiary Education,female,Private health insurance,0.11566,70,586,0.08975,0.14158
2017,Second Stage of Tertiary Education,male,Statutory health insurance,0.67564,2211,3248,0.65954,0.69174
2017,Second Stage of Tertiary Education,male,Private health insurance,0.32436,1037,3248,0.30826,0.34046
2017,Second Stage of Tertiary Education,female,Statutory health insurance,0.74554,2463,3253,0.73057,0.76051
2017,Second Stage of Tertiary Education,female,Private health insurance,0.25446,790,3253,0.23949,0.26943
2018,No answer / don't know,male,Statutory health insurance,0.97417,332,332,0.95708,0.99126
2018,No answer / don't know,female,Statutory health insurance,0.95773,276,276,0.93394,0.98151
2018,Pre-primary Level,male,Statutory health insurance,0.84509,139,139,0.78472,0.90546
2018,Pre-primary Level,female,Statutory health insurance,0.94136,168,168,0.90573,0.97699
2018,Primary Level,male,Statutory health insurance,0.95976,206,206,0.93286,0.98666
2018,Primary Level,female,Statutory health insurance,0.98357,280,280,0.96865,0.99848
2018,Lower Secondary Level,male,Statutory health insurance,0.97604,1037,1074,0.96689,0.98519
2018,Lower Secondary Level,male,Private health insurance,0.02396,37,1074,0.01481,0.03311
2018,Lower Secondary Level,female,Statutory health insurance,0.96956,1583,1623,0.96120,0.97792
2018,Lower Secondary Level,female,Private health insurance,0.03044,40,1623,0.02208,0.03880
2018,Upper Secondary Level,male,Statutory health insurance,0.90671,4729,5183,0.89879,0.91463
2018,Upper Secondary Level,male,Private health insurance,0.09329,454,5183,0.08537,0.10121
2018,Upper Secondary Level,female,Statutory health insurance,0.94481,6013,6337,0.93919,0.95044
2018,Upper Secondary Level,female,Private health insurance,0.05519,324,6337,0.04956,0.06081
2018,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.90536,734,792,0.88497,0.92576
2018,Post-secondary Non-tertiary Level,male,Private health insurance,0.09464,58,792,0.07424,0.11503
2018,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.96033,1286,1335,0.94986,0.97080
2018,Post-secondary Non-tertiary Level,female,Private health insurance,0.03967,49,1335,0.02920,0.05014
2018,First Stage of Tertiary Education,male,Statutory health insurance,0.80760,719,873,0.78144,0.83377
2018,First Stage of Tertiary Education,male,Private health insurance,0.19240,154,873,0.16623,0.21856
2018,First Stage of Tertiary Education,female,Statutory health insurance,0.89873,507,571,0.87396,0.92350
2018,First Stage of Tertiary Education,female,Private health insurance,0.10127,64,571,0.07650,0.12604
2018,Second Stage of Tertiary Education,male,Statutory health insurance,0.69121,2183,3153,0.67508,0.70734
2018,Second Stage of Tertiary Education,male,Private health insurance,0.30879,970,3153,0.29266,0.32492
2018,Second Stage of Tertiary Education,female,Statutory health insurance,0.74677,2437,3199,0.73170,0.76184
2018,Second Stage of Tertiary Education,female,Private health insurance,0.25323,762,3199,0.23816,0.26830
2019,No answer / don't know,male,Statutory health insurance,0.96546,266,266,0.94348,0.98745
2019,No answer / don't know,female,Statutory health insurance,0.94393,259,259,0.91586,0.97200
2019,Pre-primary Level,male,Statutory health insurance,0.86624,150,150,0.81159,0.92090
2019,Pre-primary Level,female,Statutory health insurance,0.90886,142,142,0.86136,0.95637
2019,Primary Level,male,Statutory health insurance,0.96408,166,166,0.93569,0.99248
2019,Primary Level,female,Statutory health insurance,0.98679,214,214,0.97145,1.00212
2019,Lower Secondary Level,male,Statutory health insurance,0.96960,930,993,0.95892,0.98028
2019,Lower Secondary Level,male,Private health insurance,0.03040,63,993,0.01972,0.04108
2019,Lower Secondary Level,female,Statutory health insurance,0.97351,1389,1424,0.96516,0.98185
2019,Lower Secondary Level,female,Private health insurance,0.02649,35,1424,0.01815,0.03484
2019,Upper Secondary Level,male,Statutory health insurance,0.90547,4454,5061,0.89741,0.91353
2019,Upper Secondary Level,male,Private health insurance,0.09453,607,5061,0.08647,0.10259
2019,Upper Secondary Level,female,Statutory health insurance,0.94551,5679,6069,0.93980,0.95122
2019,Upper Secondary Level,female,Private health insurance,0.05449,390,6069,0.04878,0.06020
2019,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.90564,697,829,0.88573,0.92555
2019,Post-secondary Non-tertiary Level,male,Private health insurance,0.09436,132,829,0.07445,0.11427
2019,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.95958,1269,1342,0.94904,0.97012
2019,Post-secondary Non-tertiary Level,female,Private health insurance,0.04042,73,1342,0.02988,0.05096
2019,First Stage of Tertiary Education,male,Statutory health insurance,0.80088,768,1071,0.77695,0.82481
2019,First Stage of Tertiary Education,male,Private health insurance,0.19912,303,1071,0.17519,0.22305
2019,First Stage of Tertiary Education,female,Statutory health insurance,0.90162,509,580,0.87736,0.92588
2019,First Stage of Tertiary Education,female,Private health insurance,0.09838,71,580,0.07412,0.12264
2019,Second Stage of Tertiary Education,male,Statutory health insurance,0.69103,2322,3663,0.67607,0.70600
2019,Second Stage of Tertiary Education,male,Private health insurance,0.30897,1341,3663,0.29400,0.32393
2019,Second Stage of Tertiary Education,female,Statutory health insurance,0.74613,2459,3342,0.73137,0.76089
2019,Second Stage of Tertiary Education,female,Private health insurance,0.25387,883,3342,0.23911,0.26863
2020,No answer / don't know,male,Statutory health insurance,0.97408,481,481,0.95987,0.98830
2020,No answer / don't know,female,Statutory health insurance,0.94228,349,349,0.91777,0.96678
2020,Pre-primary Level,male,Statutory health insurance,0.87344,157,157,0.82126,0.92561
2020,Pre-primary Level,female,Statutory health insurance,0.88126,142,142,0.82787,0.93466
2020,Primary Level,male,Statutory health insurance,0.96344,790,790,0.95034,0.97653
2020,Primary Level,female,Statutory health insurance,0.98495,669,669,0.97572,0.99419
2020,Lower Secondary Level,male,Statutory health insurance,0.96825,1348,1394,0.95904,0.97746
2020,Lower Secondary Level,male,Private health insurance,0.03175,46,1394,0.02254,0.04096
2020,Lower Secondary Level,female,Statutory health insurance,0.96506,1593,1630,0.95615,0.97398
2020,Lower Secondary Level,female,Private health insurance,0.03494,37,1630,0.02602,0.04385
2020,Upper Secondary Level,male,Statutory health insurance,0.91013,4645,5149,0.90231,0.91794
2020,Upper Secondary Level,male,Private health insurance,0.08987,504,5149,0.08206,0.09769
2020,Upper Secondary Level,female,Statutory health insurance,0.94961,5667,6005,0.94407,0.95514
2020,Upper Secondary Level,female,Private health insurance,0.05039,338,6005,0.04486,0.05593
2020,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.90720,834,938,0.88862,0.92578
2020,Post-secondary Non-tertiary Level,male,Private health insurance,0.09280,104,938,0.07422,0.11138
2020,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.96258,1340,1400,0.95264,0.97253
2020,Post-secondary Non-tertiary Level,female,Private health insurance,0.03742,60,1400,0.02747,0.04736
2020,First Stage of Tertiary Education,male,Statutory health insurance,0.80119,678,918,0.77536,0.82702
2020,First Stage of Tertiary Education,male,Private health insurance,0.19881,240,918,0.17298,0.22464
2020,First Stage of Tertiary Education,female,Statutory health insurance,0.89860,472,537,0.87304,0.92415
2020,First Stage of Tertiary Education,female,Private health insurance,0.10140,65,537,0.07585,0.12696
2020,Second Stage of Tertiary Education,male,Statutory health insurance,0.69850,2844,4029,0.68433,0.71267
2020,Second Stage of Tertiary Education,male,Private health insurance,0.30150,1185,4029,0.28733,0.31567
2020,Second Stage of Tertiary Education,female,Statutory health insurance,0.74687,2795,3631,0.73273,0.76102
2020,Second Stage of Tertiary Education,female,Private health insurance,0.25313,836,3631,0.23898,0.26727
2022,No answer / don't know,male,Statutory health insurance,0.86628,1396,1572,0.84945,0.88311
2022,No answer / don't know,male,Private health insurance,0.13372,176,1572,0.11689,0.15055
2022,No answer / don't know,female,Statutory health insurance,0.89325,1456,1602,0.87812,0.90837
2022,No answer / don't know,female,Private health insurance,0.10675,146,1602,0.09163,0.12188
2022,Pre-primary Level,male,Statutory health insurance,0.82630,112,112,0.75582,0.89678
2022,Pre-primary Level,female,Statutory health insurance,0.91363,143,143,0.86742,0.95983
2022,Primary Level,male,Statutory health insurance,0.95177,150,150,0.91737,0.98617
2022,Primary Level,female,Statutory health insurance,0.91820,138,138,0.87231,0.96409
2022,Lower Secondary Level,male,Statutory health insurance,0.95183,642,680,0.93572,0.96794
2022,Lower Secondary Level,male,Private health insurance,0.04817,38,680,0.03206,0.06428
2022,Lower Secondary Level,female,Statutory health insurance,0.97326,853,853,0.96243,0.98409
2022,Upper Secondary Level,male,Statutory health insurance,0.88820,3523,3981,0.87841,0.89799
2022,Upper Secondary Level,male,Private health insurance,0.11180,458,3981,0.10201,0.12159
2022,Upper Secondary Level,female,Statutory health insurance,0.94147,4573,4862,0.93488,0.94807
2022,Upper Secondary Level,female,Private health insurance,0.05853,289,4862,0.05193,0.06512
2022,Post-secondary Non-tertiary Level,male,Statutory health insurance,0.94536,755,828,0.92987,0.96085
2022,Post-secondary Non-tertiary Level,male,Private health insurance,0.05464,73,828,0.03915,0.07013
2022,Post-secondary Non-tertiary Level,female,Statutory health insurance,0.96660,1261,1309,0.95686,0.97634
2022,Post-secondary Non-tertiary Level,female,Private health insurance,0.03340,48,1309,0.02366,0.04314
2022,First Stage of Tertiary Education,male,Statutory health insurance,0.80828,664,857,0.78191,0.83465
2022,First Stage of Tertiary Education,male,Private health insurance,0.19172,193,857,0.16535,0.21809
2022,First Stage of Tertiary Education,female,Statutory health insurance,0.86351,419,494,0.83320,0.89381
2022,First Stage of Tertiary Education,female,Private health insurance,0.13649,75,494,0.10619,0.16680
2022,Second Stage of Tertiary Education,male,Statutory health insurance,0.71148,3161,4259,0.69788,0.72509
2022,Second Stage of Tertiary Education,male,Private health insurance,0.28852,1098,4259,0.27491,0.30212
2022,Second Stage of Tertiary Education,female,Statutory health insurance,0.75244,3227,4059,0.73917,0.76572
2022,Second Stage of Tertiary Education,female,Private health insurance,0.24756,832,4059,0.23428,0.26083
