year,quintil_oecd,sex,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2016,2nd Quintile,female,Statutory health insurance,0.97638,2784,2851,0.97081,0.98196
2016,2nd Quintile,female,Private health insurance,0.02362,67,2851,0.01804,0.02919
2016,3rd Quintile,male,Statutory health insurance,0.92097,1934,2108,0.90945,0.93249
2016,3rd Quintile,male,Private health insurance,0.07903,174,2108,0.06751,0.09055
2016,3rd Quintile,female,Statutory health insurance,0.94476,2362,2511,0.93582,0.95370
2016,3rd Quintile,female,Private health insurance,0.05524,149,2511,0.04630,0.06418
2016,4th Quintile,male,Statutory health insurance,0.83670,1811,2225,0.82134,0.85207
2016,4th Quintile,male,Private health insurance,0.16330,414,2225,0.14793,0.17866
2016,4th Quintile,female,Statutory health insurance,0.88985,2110,2403,0.87733,0.90237
2016,4th Quintile,female,Private health insurance,0.11015,293,2403,0.09763,0.12267
2016,5th Quintile,male,Statutory health insurance,0.62615,1479,2420,0.60687,0.64543
2016,5th Quintile,male,Private health insurance,0.37385,941,2420,0.35457,0.39313
2016,5th Quintile,female,Statutory health insurance,0.73677,1784,2445,0.71931,0.75423
2016,5th Quintile,female,Private health insurance,0.26323,661,2445,0.24577,0.28069
2017,1st Quintile,male,Statutory health insurance,0.95753,1897,1949,0.94857,0.96649
2017,1st Quintile,male,Private health insurance,0.04247,52,1949,0.03351,0.05143
2017,1st Quintile,female,Statutory health insurance,0.98246,2716,2756,0.97756,0.98736
2017,1st Quintile,female,Private health insurance,0.01754,40,2756,0.01264,0.02244
2017,2nd Quintile,male,Statutory health insurance,0.96632,2036,2108,0.95861,0.97402
2017,2nd Quintile,male,Private health insurance,0.03368,72,2108,0.02598,0.04139
2017,2nd Quintile,female,Statutory health insurance,0.97693,2620,2676,0.97124,0.98262
2017,2nd Quintile,female,Private health insurance,0.02307,56,2676,0.01738,0.02876
2017,3rd Quintile,male,Statutory health insurance,0.90677,1823,2011,0.89405,0.91948
2017,3rd Quintile,male,Private health insurance,0.09323,188,2011,0.08052,0.10595
2017,3rd Quintile,female,Statutory health insurance,0.94970,2259,2396,0.94094,0.95845
2017,3rd Quintile,female,Private health insurance,0.05030,137,2396,0.04155,0.05906
2017,4th Quintile,male,Statutory health insurance,0.83192,1686,2071,0.81581,0.84803
2017,4th Quintile,male,Private health insurance,0.16808,385,2071,0.15197,0.18419
2017,4th Quintile,female,Statutory health insurance,0.86860,1968,2277,0.85472,0.88248
2017,4th Quintile,female,Private health insurance,0.13140,309,2277,0.11752,0.14528
2017,5th Quintile,male,Statutory health insurance,0.63031,1405,2274,0.61047,0.65016
2017,5th Quintile,male,Private health insurance,0.36969,869,2274,0.34984,0.38953
2017,5th Quintile,female,Statutory health insurance,0.74339,1650,2268,0.72541,0.76137
2017,5th Quintile,female,Private health insurance,0.25661,618,2268,0.23863,0.27459
2018,1st Quintile,male,Statutory health insurance,0.95446,1926,1983,0.94529,0.96364
2018,1st Quintile,male,Private health insurance,0.04554,57,1983,0.03636,0.05471
2018,1st Quintile,female,Statutory health insurance,0.97834,2709,2756,0.97290,0.98377
2018,1st Quintile,female,Private health insurance,0.02166,47,2756,0.01623,0.02710
2018,2nd Quintile,male,Statutory health insurance,0.95977,2164,2251,0.95165,0.96789
2018,2nd Quintile,male,Private health insurance,0.04023,87,2251,0.03211,0.04835
2018,2nd Quintile,female,Statutory health insurance,0.97588,2789,2870,0.97026,0.98149
2018,2nd Quintile,female,Private health insurance,0.02412,81,2870,0.01851,0.02974
2018,3rd Quintile,male,Statutory health insurance,0.90698,1979,2166,0.89475,0.91922
2018,3rd Quintile,male,Private health insurance,0.09302,187,2166,0.08078,0.10525
2018,3rd Quintile,female,Statutory health insurance,0.94918,2434,2573,0.94070,0.95767
2018,3rd Quintile,female,Private health insurance,0.05082,139,2573,0.04233,0.05930
2018,4th Quintile,male,Statutory health insurance,0.84347,1859,2256,0.82847,0.85846
2018,4th Quintile,male,Private health insurance,0.15653,397,2256,0.14154,0.17153
2018,4th Quintile,female,Statutory health insurance,0.88303,2147,2446,0.87029,0.89577
2018,4th Quintile,female,Private health insurance,0.11697,299,2446,0.10423,0.12971
2018,5th Quintile,male,Statutory health insurance,0.65636,1620,2548,0.63791,0.67480
2018,5th Quintile,male,Private health insurance,0.34364,928,2548,0.32520,0.36209
2018,5th Quintile,female,Statutory health insurance,0.73857,1846,2512,0.72138,0.75576
2018,5th Quintile,female,Private health insurance,0.26143,666,2512,0.24424,0.27862
2019,1st Quintile,male,Statutory health insurance,0.96299,1824,1874,0.95444,0.97154
2019,1st Quintile,male,Private health insurance,0.03701,50,1874,0.02846,0.04556
2019,1st Quintile,female,Statutory health insurance,0.97153,2518,2563,0.96509,0.97797
2019,1st Quintile,female,Private health insurance,0.02847,45,2563,0.02203,0.03491
2019,2nd Quintile,male,Statutory health insurance,0.96179,2027,2108,0.95360,0.96997
2019,2nd Quintile,male,Private health insurance,0.03821,81,2108,0.03003,0.04640
2019,2nd Quintile,female,Statutory health insurance,0.97170,2574,2651,0.96538,0.97801
2019,2nd Quintile,female,Private health insurance,0.02830,77,2651,0.02199,0.03462
2019,3rd Quintile,male,Statutory health insurance,0.89941,1820,2016,0.88628,0.91254
2019,3rd Quintile,male,Private health insurance,0.10059,196,2016,0.08746,0.11372
2019,3rd Quintile,female,Statutory health insurance,0.95060,2268,2403,0.94193,0.95926
2019,3rd Quintile,female,Private health insurance,0.04940,135,2403,0.04074,0.05807
2019,4th Quintile,male,Statutory health insurance,0.84627,1671,2011,0.83050,0.86204
2019,4th Quintile,male,Private health insurance,0.15373,340,2011,0.13796,0.16950
2019,4th Quintile,female,Statutory health insurance,0.88244,1967,2245,0.86911,0.89577
2019,4th Quintile,female,Private health insurance,0.11756,278,2245,0.10423,0.13089
2019,5th Quintile,male,Statutory health insurance,0.66671,1541,2414,0.64790,0.68552
2019,5th Quintile,male,Private health insurance,0.33329,873,2414,0.31448,0.35210
2019,5th Quintile,female,Statutory health insurance,0.74770,1760,2396,0.73031,0.76510
2019,5th Quintile,female,Private health insurance,0.25230,636,2396,0.23490,0.26969
2020,1st Quintile,male,Statutory health insurance,0.95912,3126,3188,0.95225,0.96600
2020,1st Quintile,male,Private health insurance,0.04088,62,3188,0.03400,0.04775
2020,1st Quintile,female,Statutory health insurance,0.97385,3323,3375,0.96846,0.97923
2020,1st Quintile,female,Private health insurance,0.02615,52,3375,0.02077,0.03154
2020,2nd Quintile,male,Statutory health insurance,0.96135,2087,2182,0.95326,0.96944
2020,2nd Quintile,male,Private health insurance,0.03865,95,2182,0.03056,0.04674
2020,2nd Quintile,female,Statutory health insurance,0.97337,2565,2643,0.96723,0.97951
2020,2nd Quintile,female,Private health insurance,0.02663,78,2643,0.02049,0.03277
2020,3rd Quintile,male,Statutory health insurance,0.89671,1776,1982,0.88331,0.91011
2020,3rd Quintile,male,Private health insurance,0.10329,206,1982,0.08989,0.11669
2020,3rd Quintile,female,Statutory health insurance,0.93455,2121,2269,0.92437,0.94473
2020,3rd Quintile,female,Private health insurance,0.06545,148,2269,0.05527,0.07563
2020,4th Quintile,male,Statutory health insurance,0.83765,1751,2175,0.82215,0.85315
2020,4th Quintile,male,Private health insurance,0.16235,424,2175,0.14685,0.17785
2020,4th Quintile,female,Statutory health insurance,0.88977,2044,2339,0.87708,0.90247
2020,4th Quintile,female,Private health insurance,0.11023,295,2339,0.09753,0.12292
2020,5th Quintile,male,Statutory health insurance,0.66426,1789,3116,0.64768,0.68085
2020,5th Quintile,male,Private health insurance,0.33574,1327,3116,0.31915,0.35232
2020,5th Quintile,female,Statutory health insurance,0.74383,2034,2832,0.72775,0.75991
2020,5th Quintile,female,Private health insurance,0.25617,798,2832,0.24009,0.27225
2022,1st Quintile,male,Statutory health insurance,0.94456,1147,1206,0.93164,0.95749
2022,1st Quintile,male,Private health insurance,0.05544,59,1206,0.04251,0.06836
2022,1st Quintile,female,Statutory health insurance,0.98056,1613,1655,0.97391,0.98721
2022,1st Quintile,female,Private health insurance,0.01944,42,1655,0.01279,0.02609
2022,2nd Quintile,male,Statutory health insurance,0.93096,1224,1298,0.91716,0.94476
2022,2nd Quintile,male,Private health insurance,0.06904,74,1298,0.05524,0.08284
2022,2nd Quintile,female,Statutory health insurance,0.97694,1608,1654,0.96971,0.98418
2022,2nd Quintile,female,Private health insurance,0.02306,46,1654,0.01582,0.03029
2022,3rd Quintile,male,Statutory health insurance,0.88296,1190,1335,0.86571,0.90021
2022,3rd Quintile,male,Private health insurance,0.11704,145,1335,0.09979,0.13429
2022,3rd Quintile,female,Statutory health insurance,0.92911,1434,1539,0.91628,0.94193
2022,3rd Quintile,female,Private health insurance,0.07089,105,1539,0.05807,0.08372
2022,4th Quintile,male,Statutory health insurance,0.79161,1143,1477,0.77089,0.81233
2022,4th Quintile,male,Private health insurance,0.20839,334,1477,0.18767,0.22911
2022,4th Quintile,female,Statutory health insurance,0.85472,1354,1602,0.83746,0.87198
2022,4th Quintile,female,Private health insurance,0.14528,248,1602,0.12802,0.16254
2022,5th Quintile,male,Statutory health insurance,0.65328,1203,2082,0.63283,0.67372
2022,5th Quintile,male,Private health insurance,0.34672,879,2082,0.32628,0.36717
2022,5th Quintile,female,Statutory health insurance,0.72491,1363,1903,0.70484,0.74498
2022,5th Quintile,female,Private health insurance,0.27509,540,1903,0.25502,0.29516
