year,pgisced97,sampreg,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2011,Second Stage of Tertiary Education,East,Statutory health insurance,0.88450,1314,1561,0.86864,0.90036
2011,Second Stage of Tertiary Education,East,Private health insurance,0.11550,247,1561,0.09964,0.13136
2012,No answer / don't know,West,Statutory health insurance,0.94951,321,321,0.92552,0.97350
2012,No answer / don't know,East,Statutory health insurance,0.99839,70,70,0.98891,1.00786
2012,Pre-primary Level,West,Statutory health insurance,0.83269,350,418,0.79687,0.86852
2012,Pre-primary Level,West,Private health insurance,0.16731,68,418,0.13148,0.20313
2012,Pre-primary Level,East,Statutory health insurance,0.89233,44,44,0.79969,0.98498
2012,Primary Level,West,Statutory health insurance,0.95686,331,331,0.93494,0.97878
2012,Lower Secondary Level,West,Statutory health insurance,0.97034,2435,2521,0.96371,0.97696
2012,Lower Secondary Level,West,Private health insurance,0.02966,86,2521,0.02304,0.03629
2012,Lower Secondary Level,East,Statutory health insurance,0.97608,367,367,0.96043,0.99173
2012,Upper Secondary Level,West,Statutory health insurance,0.91712,9322,10218,0.91177,0.92246
2012,Upper Secondary Level,West,Private health insurance,0.08288,896,10218,0.07754,0.08823
2012,Upper Secondary Level,East,Statutory health insurance,0.95731,3178,3311,0.95043,0.96420
2012,Upper Secondary Level,East,Private health insurance,0.04269,133,3311,0.03580,0.04957
2012,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.90629,1531,1664,0.89228,0.92029
2012,Post-secondary Non-tertiary Level,West,Private health insurance,0.09371,133,1664,0.07971,0.10772
2012,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.93181,278,278,0.90212,0.96149
2012,First Stage of Tertiary Education,West,Statutory health insurance,0.83443,1103,1326,0.81442,0.85445
2012,First Stage of Tertiary Education,West,Private health insurance,0.16557,223,1326,0.14555,0.18558
2012,First Stage of Tertiary Education,East,Statutory health insurance,0.87079,422,475,0.84059,0.90099
2012,First Stage of Tertiary Education,East,Private health insurance,0.12921,53,475,0.09901,0.15941
2012,Second Stage of Tertiary Education,West,Statutory health insurance,0.64235,2844,4601,0.62850,0.65621
2012,Second Stage of Tertiary Education,West,Private health insurance,0.35765,1757,4601,0.34379,0.37150
2012,Second Stage of Tertiary Education,East,Statutory health insurance,0.86993,1285,1533,0.85308,0.88677
2012,Second Stage of Tertiary Education,East,Private health insurance,0.13007,248,1533,0.11323,0.14692
2013,No answer / don't know,West,Statutory health insurance,0.93003,448,481,0.90721,0.95285
2013,No answer / don't know,West,Private health insurance,0.06997,33,481,0.04715,0.09279
2013,Pre-primary Level,West,Statutory health insurance,0.84784,496,552,0.81785,0.87783
2013,Pre-primary Level,West,Private health insurance,0.15216,56,552,0.12217,0.18215
2013,Pre-primary Level,East,Statutory health insurance,0.92596,66,66,0.86230,0.98961
2013,Primary Level,West,Statutory health insurance,0.95066,555,555,0.93263,0.96870
2013,Primary Level,East,Statutory health insurance,0.98118,62,62,0.94707,1.01528
2013,Lower Secondary Level,West,Statutory health insurance,0.97076,3214,3291,0.96500,0.97651
2013,Lower Secondary Level,West,Private health insurance,0.02924,77,3291,0.02349,0.03500
2013,Lower Secondary Level,East,Statutory health insurance,0.98512,405,405,0.97331,0.99692
2013,Upper Secondary Level,West,Statutory health insurance,0.91527,10114,10954,0.91005,0.92048
2013,Upper Secondary Level,West,Private health insurance,0.08473,840,10954,0.07952,0.08995
2013,Upper Secondary Level,East,Statutory health insurance,0.95997,3065,3185,0.95316,0.96678
2013,Upper Secondary Level,East,Private health insurance,0.04003,120,3185,0.03322,0.04684
2013,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.91464,1913,2041,0.90251,0.92676
2013,Post-secondary Non-tertiary Level,West,Private health insurance,0.08536,128,2041,0.07324,0.09749
2013,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.94422,301,301,0.91824,0.97019
2013,First Stage of Tertiary Education,West,Statutory health insurance,0.82819,1067,1289,0.80759,0.84879
2013,First Stage of Tertiary Education,West,Private health insurance,0.17181,222,1289,0.15121,0.19241
2013,First Stage of Tertiary Education,East,Statutory health insurance,0.87779,384,432,0.84687,0.90871
2013,First Stage of Tertiary Education,East,Private health insurance,0.12221,48,432,0.09129,0.15313
2013,Second Stage of Tertiary Education,West,Statutory health insurance,0.64328,3530,5296,0.63037,0.65618
2013,Second Stage of Tertiary Education,West,Private health insurance,0.35672,1766,5296,0.34382,0.36963
2013,Second Stage of Tertiary Education,East,Statutory health insurance,0.88022,1310,1554,0.86407,0.89637
2013,Second Stage of Tertiary Education,East,Private health insurance,0.11978,244,1554,0.10363,0.13593
2014,No answer / don't know,West,Statutory health insurance,0.94180,483,514,0.92154,0.96206
2014,No answer / don't know,West,Private health insurance,0.05820,31,514,0.03794,0.07846
2014,No answer / don't know,East,Statutory health insurance,0.99681,94,94,0.98535,1.00827
2014,Pre-primary Level,West,Statutory health insurance,0.89621,359,392,0.86598,0.92644
2014,Pre-primary Level,West,Private health insurance,0.10379,33,392,0.07356,0.13402
2014,Pre-primary Level,East,Statutory health insurance,0.74967,45,45,0.62167,0.87767
2014,Primary Level,West,Statutory health insurance,0.94162,438,438,0.91963,0.96360
2014,Primary Level,East,Statutory health insurance,0.97515,54,54,0.93324,1.01706
2014,Lower Secondary Level,West,Statutory health insurance,0.96918,2643,2724,0.96269,0.97567
2014,Lower Secondary Level,West,Private health insurance,0.03082,81,2724,0.02433,0.03731
2014,Lower Secondary Level,East,Statutory health insurance,0.98657,374,374,0.97489,0.99825
2014,Upper Secondary Level,West,Statutory health insurance,0.91718,8907,9666,0.91169,0.92268
2014,Upper Secondary Level,West,Private health insurance,0.08282,759,9666,0.07732,0.08831
2014,Upper Secondary Level,East,Statutory health insurance,0.96761,2747,2847,0.96111,0.97412
2014,Upper Secondary Level,East,Private health insurance,0.03239,100,2847,0.02588,0.03889
2014,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.92735,1636,1745,0.91516,0.93953
2014,Post-secondary Non-tertiary Level,West,Private health insurance,0.07265,109,1745,0.06047,0.08484
2014,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.96769,283,283,0.94705,0.98833
2014,First Stage of Tertiary Education,West,Statutory health insurance,0.82759,974,1181,0.80604,0.84914
2014,First Stage of Tertiary Education,West,Private health insurance,0.17241,207,1181,0.15086,0.19396
2014,First Stage of Tertiary Education,East,Statutory health insurance,0.89837,366,407,0.86898,0.92777
2014,First Stage of Tertiary Education,East,Private health insurance,0.10163,41,407,0.07223,0.13102
2014,Second Stage of Tertiary Education,West,Statutory health insurance,0.64963,3173,4773,0.63609,0.66317
2014,Second Stage of Tertiary Education,West,Private health insurance,0.35037,1600,4773,0.33683,0.36391
2014,Second Stage of Tertiary Education,East,Statutory health insurance,0.87474,1217,1440,0.85764,0.89185
2014,Second Stage of Tertiary Education,East,Private health insurance,0.12526,223,1440,0.10815,0.14236
2015,No answer / don't know,West,Statutory health insurance,0.93848,514,551,0.91840,0.95856
2015,No answer / don't know,West,Private health insurance,0.06152,37,551,0.04144,0.08160
2015,No answer / don't know,East,Statutory health insurance,0.99609,86,86,0.98281,1.00936
2015,Pre-primary Level,West,Statutory health insurance,0.87858,285,319,0.84268,0.91448
2015,Pre-primary Level,West,Private health insurance,0.12142,34,319,0.08552,0.15732
2015,Pre-primary Level,East,Statutory health insurance,0.92110,49,49,0.84484,0.99737
2015,Primary Level,West,Statutory health insurance,0.95081,468,468,0.93120,0.97043
2015,Lower Secondary Level,West,Statutory health insurance,0.96869,2516,2595,0.96199,0.97539
2015,Lower Secondary Level,West,Private health insurance,0.03131,79,2595,0.02461,0.03801
2015,Lower Secondary Level,East,Statutory health insurance,0.98576,358,358,0.97347,0.99805
2015,Upper Secondary Level,West,Statutory health insurance,0.91388,8662,9401,0.90821,0.91955
2015,Upper Secondary Level,West,Private health insurance,0.08612,739,9401,0.08045,0.09179
2015,Upper Secondary Level,East,Statutory health insurance,0.96671,2640,2737,0.95999,0.97343
2015,Upper Secondary Level,East,Private health insurance,0.03329,97,2737,0.02657,0.04001
2015,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.91637,1759,1868,0.90381,0.92892
2015,Post-secondary Non-tertiary Level,West,Private health insurance,0.08363,109,1868,0.07108,0.09619
2015,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.95717,276,276,0.93324,0.98110
2015,First Stage of Tertiary Education,West,Statutory health insurance,0.83018,933,1130,0.80827,0.85208
2015,First Stage of Tertiary Education,West,Private health insurance,0.16982,197,1130,0.14792,0.19173
2015,First Stage of Tertiary Education,East,Statutory health insurance,0.88982,356,397,0.85898,0.92066
2015,First Stage of Tertiary Education,East,Private health insurance,0.11018,41,397,0.07934,0.14102
2015,Second Stage of Tertiary Education,West,Statutory health insurance,0.65864,3445,4985,0.64548,0.67181
2015,Second Stage of Tertiary Education,West,Private health insurance,0.34136,1540,4985,0.32819,0.35452
2015,Second Stage of Tertiary Education,East,Statutory health insurance,0.86616,1199,1417,0.84842,0.88389
2015,Second Stage of Tertiary Education,East,Private health insurance,0.13384,218,1417,0.11611,0.15158
2016,No answer / don't know,West,Statutory health insurance,0.93217,470,504,0.91020,0.95415
2016,No answer / don't know,West,Private health insurance,0.06783,34,504,0.04585,0.08980
2016,No answer / don't know,East,Statutory health insurance,0.98534,89,89,0.96023,1.01045
2016,Pre-primary Level,West,Statutory health insurance,0.84328,258,296,0.80179,0.88476
2016,Pre-primary Level,West,Private health insurance,0.15672,38,296,0.11524,0.19821
2016,Pre-primary Level,East,Statutory health insurance,0.92974,36,36,0.84506,1.01441
2016,Primary Level,West,Statutory health insurance,0.95121,364,364,0.92905,0.97337
2016,Lower Secondary Level,West,Statutory health insurance,0.96894,2203,2272,0.96180,0.97607
2016,Lower Secondary Level,West,Private health insurance,0.03106,69,2272,0.02393,0.03820
2016,Lower Secondary Level,East,Statutory health insurance,0.97811,312,312,0.96185,0.99437
2016,Upper Secondary Level,West,Statutory health insurance,0.91699,7791,8445,0.91111,0.92288
2016,Upper Secondary Level,West,Private health insurance,0.08301,654,8445,0.07712,0.08889
2016,Upper Secondary Level,East,Statutory health insurance,0.96891,2465,2552,0.96218,0.97565
2016,Upper Secondary Level,East,Private health insurance,0.03109,87,2552,0.02435,0.03782
2016,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.94258,1656,1749,0.93168,0.95349
2016,Post-secondary Non-tertiary Level,West,Private health insurance,0.05742,93,1749,0.04651,0.06832
2016,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.98785,266,266,0.97465,1.00104
2016,First Stage of Tertiary Education,West,Statutory health insurance,0.82974,862,1033,0.80681,0.85267
2016,First Stage of Tertiary Education,West,Private health insurance,0.17026,171,1033,0.14733,0.19319
2016,First Stage of Tertiary Education,East,Statutory health insurance,0.87786,327,367,0.84432,0.91141
2016,First Stage of Tertiary Education,East,Private health insurance,0.12214,40,367,0.08859,0.15568
2016,Second Stage of Tertiary Education,West,Statutory health insurance,0.66376,3104,4556,0.65004,0.67748
2016,Second Stage of Tertiary Education,West,Private health insurance,0.33624,1452,4556,0.32252,0.34996
2016,Second Stage of Tertiary Education,East,Statutory health insurance,0.85963,1124,1338,0.84101,0.87825
2016,Second Stage of Tertiary Education,East,Private health insurance,0.14037,214,1338,0.12175,0.15899
2017,No answer / don't know,West,Statutory health insurance,0.94686,484,517,0.92750,0.96621
2017,No answer / don't know,West,Private health insurance,0.05314,33,517,0.03379,0.07250
2017,No answer / don't know,East,Statutory health insurance,0.97810,91,91,0.94786,1.00834
2017,Pre-primary Level,West,Statutory health insurance,0.85944,299,343,0.82260,0.89627
2017,Pre-primary Level,West,Private health insurance,0.14056,44,343,0.10373,0.17740
2017,Pre-primary Level,East,Statutory health insurance,0.89457,55,55,0.81266,0.97649
2017,Primary Level,West,Statutory health insurance,0.95614,394,394,0.93589,0.97638
2017,Lower Secondary Level,West,Statutory health insurance,0.97219,2287,2361,0.96556,0.97883
2017,Lower Secondary Level,West,Private health insurance,0.02781,74,2361,0.02117,0.03444
2017,Lower Secondary Level,East,Statutory health insurance,0.97598,368,368,0.96031,0.99164
2017,Upper Secondary Level,West,Statutory health insurance,0.91485,8459,9204,0.90915,0.92056
2017,Upper Secondary Level,West,Private health insurance,0.08515,745,9204,0.07944,0.09085
2017,Upper Secondary Level,East,Statutory health insurance,0.96953,2750,2842,0.96320,0.97585
2017,Upper Secondary Level,East,Private health insurance,0.03047,92,2842,0.02415,0.03680
2017,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.93458,1768,1881,0.92341,0.94576
2017,Post-secondary Non-tertiary Level,West,Private health insurance,0.06542,113,1881,0.05424,0.07659
2017,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.97006,318,318,0.95131,0.98882
2017,First Stage of Tertiary Education,West,Statutory health insurance,0.81289,924,1129,0.79013,0.83565
2017,First Stage of Tertiary Education,West,Private health insurance,0.18711,205,1129,0.16435,0.20987
2017,First Stage of Tertiary Education,East,Statutory health insurance,0.91060,356,395,0.88243,0.93878
2017,First Stage of Tertiary Education,East,Private health insurance,0.08940,39,395,0.06122,0.11757
2017,Second Stage of Tertiary Education,West,Statutory health insurance,0.67511,3470,5069,0.66222,0.68801
2017,Second Stage of Tertiary Education,West,Private health insurance,0.32489,1599,5069,0.31199,0.33778
2017,Second Stage of Tertiary Education,East,Statutory health insurance,0.86143,1204,1432,0.84353,0.87933
2017,Second Stage of Tertiary Education,East,Private health insurance,0.13857,228,1432,0.12067,0.15647
2018,No answer / don't know,West,Statutory health insurance,0.96443,516,516,0.94843,0.98043
2018,No answer / don't know,East,Statutory health insurance,0.98538,92,92,0.96072,1.01004
2018,Pre-primary Level,West,Statutory health insurance,0.88718,256,256,0.84835,0.92601
2018,Pre-primary Level,East,Statutory health insurance,0.94329,51,51,0.87919,1.00740
2018,Primary Level,West,Statutory health insurance,0.97177,427,427,0.95604,0.98750
2018,Lower Secondary Level,West,Statutory health insurance,0.97184,2230,2297,0.96508,0.97861
2018,Lower Secondary Level,West,Private health insurance,0.02816,67,2297,0.02139,0.03492
2018,Lower Secondary Level,East,Statutory health insurance,0.97513,390,390,0.95965,0.99060
2018,Upper Secondary Level,West,Statutory health insurance,0.91679,8055,8748,0.91100,0.92258
2018,Upper Secondary Level,West,Private health insurance,0.08321,693,8748,0.07742,0.08900
2018,Upper Secondary Level,East,Statutory health insurance,0.96757,2687,2772,0.96097,0.97417
2018,Upper Secondary Level,East,Private health insurance,0.03243,85,2772,0.02583,0.03903
2018,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.93065,1705,1806,0.91893,0.94237
2018,Post-secondary Non-tertiary Level,West,Private health insurance,0.06935,101,1806,0.05763,0.08107
2018,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.97480,315,315,0.95746,0.99213
2018,First Stage of Tertiary Education,West,Statutory health insurance,0.82573,873,1056,0.80284,0.84862
2018,First Stage of Tertiary Education,West,Private health insurance,0.17427,183,1056,0.15138,0.19716
2018,First Stage of Tertiary Education,East,Statutory health insurance,0.88695,353,388,0.85541,0.91850
2018,First Stage of Tertiary Education,East,Private health insurance,0.11305,35,388,0.08150,0.14459
2018,Second Stage of Tertiary Education,West,Statutory health insurance,0.68768,3443,4959,0.67478,0.70058
2018,Second Stage of Tertiary Education,West,Private health insurance,0.31232,1516,4959,0.29942,0.32522
2018,Second Stage of Tertiary Education,East,Statutory health insurance,0.85651,1177,1393,0.83810,0.87493
2018,Second Stage of Tertiary Education,East,Private health insurance,0.14349,216,1393,0.12507,0.16190
2019,No answer / don't know,West,Statutory health insurance,0.95253,425,425,0.93229,0.97277
2019,No answer / don't know,East,Statutory health insurance,0.97202,101,101,0.93970,1.00435
2019,Pre-primary Level,West,Statutory health insurance,0.86358,241,274,0.82286,0.90430
2019,Pre-primary Level,West,Private health insurance,0.13642,33,274,0.09570,0.17714
2019,Pre-primary Level,East,Statutory health insurance,0.99738,51,51,0.98323,1.01154
2019,Primary Level,West,Statutory health insurance,0.97532,333,333,0.95863,0.99201
2019,Lower Secondary Level,West,Statutory health insurance,0.96990,1960,2039,0.96248,0.97731
2019,Lower Secondary Level,West,Private health insurance,0.03010,79,2039,0.02269,0.03752
2019,Lower Secondary Level,East,Statutory health insurance,0.98915,356,356,0.97837,0.99993
2019,Upper Secondary Level,West,Statutory health insurance,0.91520,7614,8499,0.90928,0.92112
2019,Upper Secondary Level,West,Private health insurance,0.08480,885,8499,0.07888,0.09072
2019,Upper Secondary Level,East,Statutory health insurance,0.97462,2495,2606,0.96858,0.98066
2019,Upper Secondary Level,East,Private health insurance,0.02538,111,2606,0.01934,0.03142
2019,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.93312,1660,1844,0.92172,0.94453
2019,Post-secondary Non-tertiary Level,West,Private health insurance,0.06688,184,1844,0.05547,0.07828
2019,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.96558,298,298,0.94484,0.98631
2019,First Stage of Tertiary Education,West,Statutory health insurance,0.81785,915,1212,0.79611,0.83959
2019,First Stage of Tertiary Education,West,Private health insurance,0.18215,297,1212,0.16041,0.20389
2019,First Stage of Tertiary Education,East,Statutory health insurance,0.89763,361,437,0.86917,0.92608
2019,First Stage of Tertiary Education,East,Private health insurance,0.10237,76,437,0.07392,0.13083
2019,Second Stage of Tertiary Education,West,Statutory health insurance,0.69067,3535,5389,0.67833,0.70301
2019,Second Stage of Tertiary Education,West,Private health insurance,0.30933,1854,5389,0.29699,0.32167
2019,Second Stage of Tertiary Education,East,Statutory health insurance,0.83893,1224,1584,0.82082,0.85703
2019,Second Stage of Tertiary Education,East,Private health insurance,0.16107,360,1584,0.14297,0.17918
2020,No answer / don't know,West,Statutory health insurance,0.95718,710,710,0.94228,0.97209
2020,No answer / don't know,East,Statutory health insurance,0.98496,121,121,0.96317,1.00674
2020,Pre-primary Level,West,Statutory health insurance,0.86636,246,285,0.82679,0.90593
2020,Pre-primary Level,West,Private health insurance,0.13364,39,285,0.09407,0.17321
2020,Pre-primary Level,East,Statutory health insurance,0.91068,53,53,0.83316,0.98820
2020,Primary Level,West,Statutory health insurance,0.97340,1272,1272,0.96456,0.98225
2020,Primary Level,East,Statutory health insurance,0.99875,187,187,0.99368,1.00383
2020,Lower Secondary Level,West,Statutory health insurance,0.96388,2507,2578,0.95667,0.97108
2020,Lower Secondary Level,West,Private health insurance,0.03612,71,2578,0.02892,0.04333
2020,Lower Secondary Level,East,Statutory health insurance,0.98746,435,435,0.97699,0.99793
2020,Upper Secondary Level,West,Statutory health insurance,0.92081,7873,8633,0.91511,0.92651
2020,Upper Secondary Level,West,Private health insurance,0.07919,760,8633,0.07349,0.08489
2020,Upper Secondary Level,East,Statutory health insurance,0.97337,2442,2524,0.96709,0.97965
2020,Upper Secondary Level,East,Private health insurance,0.02663,82,2524,0.02035,0.03291
2020,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.93463,1862,2014,0.92383,0.94543
2020,Post-secondary Non-tertiary Level,West,Private health insurance,0.06537,152,2014,0.05457,0.07617
2020,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.97768,313,313,0.96129,0.99407
2020,First Stage of Tertiary Education,West,Statutory health insurance,0.81878,826,1065,0.79564,0.84193
2020,First Stage of Tertiary Education,West,Private health insurance,0.18122,239,1065,0.15807,0.20436
2020,First Stage of Tertiary Education,East,Statutory health insurance,0.89243,324,390,0.86164,0.92322
2020,First Stage of Tertiary Education,East,Private health insurance,0.10757,66,390,0.07678,0.13836
2020,Second Stage of Tertiary Education,West,Statutory health insurance,0.69163,4312,6024,0.67996,0.70329
2020,Second Stage of Tertiary Education,West,Private health insurance,0.30837,1712,6024,0.29671,0.32004
2020,Second Stage of Tertiary Education,East,Statutory health insurance,0.85966,1328,1637,0.84283,0.87649
2020,Second Stage of Tertiary Education,East,Private health insurance,0.14034,309,1637,0.12351,0.15717
2022,No answer / don't know,West,Statutory health insurance,0.86916,2232,2504,0.85595,0.88237
2022,No answer / don't know,West,Private health insurance,0.13084,272,2504,0.11763,0.14405
2022,No answer / don't know,East,Statutory health insurance,0.92138,622,672,0.90101,0.94174
2022,No answer / don't know,East,Private health insurance,0.07862,50,672,0.05826,0.09899
2022,Pre-primary Level,West,Statutory health insurance,0.86569,205,247,0.82308,0.90830
2022,Pre-primary Level,West,Private health insurance,0.13431,42,247,0.09170,0.17692
2022,Pre-primary Level,East,Statutory health insurance,0.93194,51,51,0.86213,1.00175
2022,Primary Level,West,Statutory health insurance,0.92485,234,234,0.89100,0.95870
2022,Lower Secondary Level,West,Statutory health insurance,0.96479,1208,1263,0.95462,0.97496
2022,Lower Secondary Level,West,Private health insurance,0.03521,55,1263,0.02504,0.04538
2022,Lower Secondary Level,East,Statutory health insurance,0.96704,289,289,0.94642,0.98766
2022,Upper Secondary Level,West,Statutory health insurance,0.90884,6119,6778,0.90199,0.91570
2022,Upper Secondary Level,West,Private health insurance,0.09116,659,6778,0.08430,0.09801
2022,Upper Secondary Level,East,Statutory health insurance,0.95783,1982,2070,0.94916,0.96649
2022,Upper Secondary Level,East,Private health insurance,0.04217,88,2070,0.03351,0.05084
2022,Post-secondary Non-tertiary Level,West,Statutory health insurance,0.95666,1656,1765,0.94716,0.96617
2022,Post-secondary Non-tertiary Level,West,Private health insurance,0.04334,109,1765,0.03383,0.05284
2022,Post-secondary Non-tertiary Level,East,Statutory health insurance,0.96680,362,362,0.94832,0.98528
2022,First Stage of Tertiary Education,West,Statutory health insurance,0.80492,784,1013,0.78050,0.82933
2022,First Stage of Tertiary Education,West,Private health insurance,0.19508,229,1013,0.17067,0.21950
2022,First Stage of Tertiary Education,East,Statutory health insurance,0.90402,299,338,0.87257,0.93547
2022,First Stage of Tertiary Education,East,Private health insurance,0.09598,39,338,0.06453,0.12743
2022,Second Stage of Tertiary Education,West,Statutory health insurance,0.70750,4994,6626,0.69654,0.71845
2022,Second Stage of Tertiary Education,West,Private health insurance,0.29250,1632,6626,0.28155,0.30346
2022,Second Stage of Tertiary Education,East,Statutory health insurance,0.84877,1400,1699,0.83172,0.86581
2022,Second Stage of Tertiary Education,East,Private health insurance,0.15123,299,1699,0.13419,0.16828
