year,bula_h,pgisced97,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2005,Hesse,Lower Secondary Level,Statutory health insurance,0.99165,156,156,0.97733,1.00598
2005,Hesse,Upper Secondary Level,Statutory health insurance,0.89928,566,630,0.87576,0.92280
2005,Hesse,Upper Secondary Level,Private health insurance,0.10072,64,630,0.07720,0.12424
2005,Hesse,Post-secondary Non-tertiary Level,Statutory health insurance,0.90197,88,88,0.83948,0.96445
2005,Hesse,First Stage of Tertiary Education,Statutory health insurance,0.89491,71,71,0.82307,0.96675
2005,Hesse,Second Stage of Tertiary Education,Statutory health insurance,0.67818,178,305,0.62567,0.73070
2005,Hesse,Second Stage of Tertiary Education,Private health insurance,0.32182,127,305,0.26930,0.37433
2005,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Statutory health insurance,0.96643,203,203,0.94160,0.99127
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Statutory health insurance,0.92795,573,640,0.90790,0.94799
2005,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Private health insurance,0.07205,67,640,0.05201,0.09210
2005,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Statutory health insurance,0.92472,48,48,0.84929,1.00015
2005,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Statutory health insurance,0.74409,73,73,0.64330,0.84489
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Statutory health insurance,0.57975,82,168,0.50489,0.65462
2005,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Private health insurance,0.42025,86,168,0.34538,0.49511
2005,Baden-Wuerttemberg,No answer / don't know,Statutory health insurance,0.88974,38,38,0.78882,0.99066
2005,Baden-Wuerttemberg,Pre-primary Level,Statutory health insurance,0.88088,82,82,0.81034,0.95143
2005,Baden-Wuerttemberg,Primary Level,Statutory health insurance,0.99677,49,49,0.98070,1.01283
2005,Baden-Wuerttemberg,Lower Secondary Level,Statutory health insurance,0.97959,379,379,0.96534,0.99385
2005,Baden-Wuerttemberg,Upper Secondary Level,Statutory health insurance,0.90916,1032,1143,0.89250,0.92583
2005,Baden-Wuerttemberg,Upper Secondary Level,Private health insurance,0.09084,111,1143,0.07417,0.10750
2005,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Statutory health insurance,0.92252,129,129,0.87620,0.96884
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,Statutory health insurance,0.85743,158,192,0.80784,0.90701
2005,Baden-Wuerttemberg,First Stage of Tertiary Education,Private health insurance,0.14257,34,192,0.09299,0.19216
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Statutory health insurance,0.67469,254,437,0.63072,0.71867
2005,Baden-Wuerttemberg,Second Stage of Tertiary Education,Private health insurance,0.32531,183,437,0.28133,0.36928
2005,Bavaria,Pre-primary Level,Statutory health insurance,0.72158,55,55,0.60203,0.84113
2005,Bavaria,Lower Secondary Level,Statutory health insurance,0.97367,319,319,0.95607,0.99127
2005,Bavaria,Upper Secondary Level,Statutory health insurance,0.88875,1305,1487,0.87276,0.90474
2005,Bavaria,Upper Secondary Level,Private health insurance,0.11125,182,1487,0.09526,0.12724
2005,Bavaria,Post-secondary Non-tertiary Level,Statutory health insurance,0.86407,114,114,0.80088,0.92726
2005,Bavaria,First Stage of Tertiary Education,Statutory health insurance,0.82870,184,221,0.77891,0.87848
2005,Bavaria,First Stage of Tertiary Education,Private health insurance,0.17130,37,221,0.12152,0.22109
2005,Bavaria,Second Stage of Tertiary Education,Statutory health insurance,0.57841,294,549,0.53706,0.61976
2005,Bavaria,Second Stage of Tertiary Education,Private health insurance,0.42159,255,549,0.38024,0.46294
2005,Berlin,Lower Secondary Level,Statutory health insurance,0.98160,61,61,0.94760,1.01561
2005,Berlin,Upper Secondary Level,Statutory health insurance,0.92443,274,307,0.89481,0.95404
2005,Berlin,Upper Secondary Level,Private health insurance,0.07557,33,307,0.04596,0.10519
2005,Berlin,Post-secondary Non-tertiary Level,Statutory health insurance,0.91782,31,31,0.81954,1.01610
2005,Berlin,First Stage of Tertiary Education,Statutory health insurance,0.92494,47,47,0.84879,1.00108
2005,Berlin,Second Stage of Tertiary Education,Statutory health insurance,0.80235,173,237,0.75154,0.85316
2005,Berlin,Second Stage of Tertiary Education,Private health insurance,0.19765,64,237,0.14684,0.24846
2005,Brandenburg,Upper Secondary Level,Statutory health insurance,0.97234,416,416,0.95656,0.98812
2005,Brandenburg,First Stage of Tertiary Education,Statutory health insurance,0.96951,66,66,0.92770,1.01131
2005,Brandenburg,Second Stage of Tertiary Education,Statutory health insurance,0.91120,213,244,0.87544,0.94697
2005,Brandenburg,Second Stage of Tertiary Education,Private health insurance,0.08880,31,244,0.05303,0.12456
2005,Mecklenburg-Western Pomerania,Upper Secondary Level,Statutory health insurance,0.97792,248,248,0.95959,0.99625
2005,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Statutory health insurance,0.92232,35,35,0.83234,1.01229
2005,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Statutory health insurance,0.85971,97,97,0.79024,0.92918
2005,Saxony,Pre-primary Level,Statutory health insurance,0.95388,34,34,0.88231,1.02544
2005,Saxony,Upper Secondary Level,Statutory health insurance,0.96096,771,806,0.94758,0.97434
2005,Saxony,Upper Secondary Level,Private health insurance,0.03904,35,806,0.02566,0.05242
2005,Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.89740,47,47,0.80971,0.98509
2005,Saxony,First Stage of Tertiary Education,Statutory health insurance,0.94426,121,121,0.90321,0.98531
2005,Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.87510,297,355,0.84066,0.90954
2005,Saxony,Second Stage of Tertiary Education,Private health insurance,0.12490,58,355,0.09046,0.15934
2005,Saxony-Anhalt,Lower Secondary Level,Statutory health insurance,0.99659,66,66,0.98243,1.01076
2005,Saxony-Anhalt,Upper Secondary Level,Statutory health insurance,0.97609,413,413,0.96134,0.99084
2005,Saxony-Anhalt,First Stage of Tertiary Education,Statutory health insurance,0.91443,84,84,0.85424,0.97461
2005,Saxony-Anhalt,Second Stage of Tertiary Education,Statutory health insurance,0.92978,193,193,0.89364,0.96593
2005,Thuringa,Upper Secondary Level,Statutory health insurance,0.97092,504,504,0.95623,0.98560
2005,Thuringa,First Stage of Tertiary Education,Statutory health insurance,0.88636,58,58,0.80396,0.96875
2005,Thuringa,Second Stage of Tertiary Education,Statutory health insurance,0.91118,145,145,0.86472,0.95765
2006,Schleswig-Holstein,Lower Secondary Level,Statutory health insurance,0.97072,71,71,0.93122,1.01021
2006,Schleswig-Holstein,Upper Secondary Level,Statutory health insurance,0.90012,315,349,0.86862,0.93163
2006,Schleswig-Holstein,Upper Secondary Level,Private health insurance,0.09988,34,349,0.06837,0.13138
2006,Schleswig-Holstein,Post-secondary Non-tertiary Level,Statutory health insurance,0.93829,38,38,0.86075,1.01582
2006,Schleswig-Holstein,First Stage of Tertiary Education,Statutory health insurance,0.90793,47,47,0.82438,0.99148
2006,Schleswig-Holstein,Second Stage of Tertiary Education,Statutory health insurance,0.61559,70,121,0.52855,0.70263
2006,Schleswig-Holstein,Second Stage of Tertiary Education,Private health insurance,0.38441,51,121,0.29737,0.47145
2006,Hamburg,Upper Secondary Level,Statutory health insurance,0.96050,126,126,0.92635,0.99465
2006,Hamburg,Second Stage of Tertiary Education,Statutory health insurance,0.72593,46,46,0.59561,0.85626
2006,Lower Saxony,Lower Secondary Level,Statutory health insurance,0.98485,247,247,0.96959,1.00011
2006,Lower Saxony,Upper Secondary Level,Statutory health insurance,0.91821,923,1020,0.90138,0.93503
2006,Lower Saxony,Upper Secondary Level,Private health insurance,0.08179,97,1020,0.06497,0.09862
2006,Lower Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.88604,110,110,0.82638,0.94569
2006,Lower Saxony,First Stage of Tertiary Education,Statutory health insurance,0.92381,116,116,0.87532,0.97230
2006,Lower Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.61599,186,324,0.56294,0.66903
2006,Lower Saxony,Second Stage of Tertiary Education,Private health insurance,0.38401,138,324,0.33097,0.43706
2006,Bremen,Upper Secondary Level,Statutory health insurance,0.95110,65,65,0.89826,1.00393
2006,North Rhine-Westphalia,No answer / don't know,Statutory health insurance,0.98203,66,66,0.94974,1.01433
2006,North Rhine-Westphalia,Pre-primary Level,Statutory health insurance,0.80912,64,64,0.71207,0.90616
2006,North Rhine-Westphalia,Lower Secondary Level,Statutory health insurance,0.98059,547,547,0.96902,0.99216
2006,North Rhine-Westphalia,Upper Secondary Level,Statutory health insurance,0.91210,1952,2188,0.90023,0.92396
2006,North Rhine-Westphalia,Upper Secondary Level,Private health insurance,0.08790,236,2188,0.07604,0.09977
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Statutory health insurance,0.92262,311,345,0.89438,0.95085
2006,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Private health insurance,0.07738,34,345,0.04915,0.10562
2006,North Rhine-Westphalia,First Stage of Tertiary Education,Statutory health insurance,0.83318,251,313,0.79181,0.87454
2006,North Rhine-Westphalia,First Stage of Tertiary Education,Private health insurance,0.16682,62,313,0.12546,0.20819
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Statutory health insurance,0.64071,473,860,0.60863,0.67280
2006,North Rhine-Westphalia,Second Stage of Tertiary Education,Private health insurance,0.35929,387,860,0.32720,0.39137
2006,Hesse,Lower Secondary Level,Statutory health insurance,0.98979,159,159,0.97412,1.00547
2006,Hesse,Upper Secondary Level,Statutory health insurance,0.90698,629,700,0.88545,0.92851
2006,Hesse,Upper Secondary Level,Private health insurance,0.09302,71,700,0.07149,0.11455
2006,Hesse,Post-secondary Non-tertiary Level,Statutory health insurance,0.88807,88,88,0.82182,0.95432
2006,Hesse,First Stage of Tertiary Education,Statutory health insurance,0.91694,78,78,0.85529,0.97858
2006,Hesse,Second Stage of Tertiary Education,Statutory health insurance,0.63014,195,353,0.57971,0.68058
2006,Hesse,Second Stage of Tertiary Education,Private health insurance,0.36986,158,353,0.31942,0.42029
2006,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Statutory health insurance,0.95653,206,206,0.92861,0.98444
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Statutory health insurance,0.91331,583,657,0.89177,0.93484
2006,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Private health insurance,0.08669,74,657,0.06516,0.10823
2006,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Statutory health insurance,0.95751,57,57,0.90467,1.01034
2006,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Statutory health insurance,0.80317,83,83,0.71712,0.88923
2006,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Statutory health insurance,0.57248,99,196,0.50304,0.64191
2006,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Private health insurance,0.42752,97,196,0.35809,0.49696
2006,Baden-Wuerttemberg,No answer / don't know,Statutory health insurance,0.91033,44,44,0.82493,0.99573
2006,Baden-Wuerttemberg,Pre-primary Level,Statutory health insurance,0.83537,54,54,0.73552,0.93521
2006,Baden-Wuerttemberg,Primary Level,Statutory health insurance,0.99549,43,43,0.97523,1.01575
2006,Baden-Wuerttemberg,Lower Secondary Level,Statutory health insurance,0.97780,380,380,0.96297,0.99263
2006,Baden-Wuerttemberg,Upper Secondary Level,Statutory health insurance,0.92443,1153,1271,0.90989,0.93897
2006,Baden-Wuerttemberg,Upper Secondary Level,Private health insurance,0.07557,118,1271,0.06103,0.09011
2006,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Statutory health insurance,0.91355,128,128,0.86467,0.96242
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,Statutory health insurance,0.85444,174,209,0.80651,0.90237
2006,Baden-Wuerttemberg,First Stage of Tertiary Education,Private health insurance,0.14556,35,209,0.09763,0.19349
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,Statutory health insurance,0.65620,303,517,0.61521,0.69718
2006,Baden-Wuerttemberg,Second Stage of Tertiary Education,Private health insurance,0.34380,214,517,0.30282,0.38479
2006,Bavaria,No answer / don't know,Statutory health insurance,0.89973,33,33,0.79567,1.00380
2006,Bavaria,Lower Secondary Level,Statutory health insurance,0.95970,337,337,0.93867,0.98073
2006,Bavaria,Upper Secondary Level,Statutory health insurance,0.89349,1444,1645,0.87858,0.90840
2006,Bavaria,Upper Secondary Level,Private health insurance,0.10651,201,1645,0.09160,0.12142
2006,Bavaria,Post-secondary Non-tertiary Level,Statutory health insurance,0.87018,131,131,0.81240,0.92796
2006,Bavaria,First Stage of Tertiary Education,Statutory health insurance,0.82737,196,239,0.77936,0.87539
2006,Bavaria,First Stage of Tertiary Education,Private health insurance,0.17263,43,239,0.12461,0.22064
2006,Bavaria,Second Stage of Tertiary Education,Statutory health insurance,0.59932,341,609,0.56036,0.63827
2006,Bavaria,Second Stage of Tertiary Education,Private health insurance,0.40068,268,609,0.36173,0.43964
2006,Berlin,Lower Secondary Level,Statutory health insurance,0.96214,56,56,0.91170,1.01258
2006,Berlin,Upper Secondary Level,Statutory health insurance,0.93193,287,323,0.90442,0.95944
2006,Berlin,Upper Secondary Level,Private health insurance,0.06807,36,323,0.04056,0.09558
2006,Berlin,Post-secondary Non-tertiary Level,Statutory health insurance,0.88947,37,37,0.78705,0.99190
2006,Berlin,First Stage of Tertiary Education,Statutory health insurance,0.92466,50,50,0.85076,0.99857
2006,Berlin,Second Stage of Tertiary Education,Statutory health insurance,0.78689,190,262,0.73721,0.83657
2006,Berlin,Second Stage of Tertiary Education,Private health insurance,0.21311,72,262,0.16343,0.26279
2006,Brandenburg,Lower Secondary Level,Statutory health insurance,0.96408,74,74,0.92140,1.00677
2006,Brandenburg,Upper Secondary Level,Statutory health insurance,0.96991,443,443,0.95398,0.98583
2006,Brandenburg,First Stage of Tertiary Education,Statutory health insurance,0.96791,69,69,0.92602,1.00980
2006,Brandenburg,Second Stage of Tertiary Education,Statutory health insurance,0.89641,227,264,0.85958,0.93324
2006,Brandenburg,Second Stage of Tertiary Education,Private health insurance,0.10359,37,264,0.06676,0.14042
2006,Mecklenburg-Western Pomerania,Upper Secondary Level,Statutory health insurance,0.97746,273,273,0.95982,0.99510
2006,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Statutory health insurance,0.92467,37,37,0.83845,1.01088
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Statutory health insurance,0.82620,111,144,0.76409,0.88831
2006,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Private health insurance,0.17380,33,144,0.11169,0.23591
2006,Saxony,Lower Secondary Level,Statutory health insurance,0.98882,101,101,0.96822,1.00943
2006,Saxony,Upper Secondary Level,Statutory health insurance,0.95227,820,857,0.93799,0.96655
2006,Saxony,Upper Secondary Level,Private health insurance,0.04773,37,857,0.03345,0.06201
2006,Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.96233,53,53,0.91058,1.01408
2006,Saxony,First Stage of Tertiary Education,Statutory health insurance,0.94350,125,125,0.90286,0.98414
2006,Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.87698,325,383,0.84404,0.90992
2006,Saxony,Second Stage of Tertiary Education,Private health insurance,0.12302,58,383,0.09008,0.15596
2006,Saxony-Anhalt,Lower Secondary Level,Statutory health insurance,0.99689,62,62,0.98292,1.01086
2006,Saxony-Anhalt,Upper Secondary Level,Statutory health insurance,0.97901,453,453,0.96580,0.99223
2006,Saxony-Anhalt,First Stage of Tertiary Education,Statutory health insurance,0.89425,77,77,0.82512,0.96339
2006,Saxony-Anhalt,Second Stage of Tertiary Education,Statutory health insurance,0.92444,193,193,0.88705,0.96182
2006,Thuringa,Upper Secondary Level,Statutory health insurance,0.96741,550,550,0.95256,0.98227
2006,Thuringa,First Stage of Tertiary Education,Statutory health insurance,0.88511,60,60,0.80374,0.96648
2006,Thuringa,Second Stage of Tertiary Education,Statutory health insurance,0.88319,157,157,0.83278,0.93359
2007,Schleswig-Holstein,Lower Secondary Level,Statutory health insurance,0.94333,58,58,0.88330,1.00335
2007,Schleswig-Holstein,Upper Secondary Level,Statutory health insurance,0.90917,300,300,0.87659,0.94174
2007,Schleswig-Holstein,Post-secondary Non-tertiary Level,Statutory health insurance,0.91834,31,31,0.82034,1.01633
2007,Schleswig-Holstein,First Stage of Tertiary Education,Statutory health insurance,0.91312,44,44,0.82893,0.99731
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Statutory health insurance,0.61614,64,108,0.52399,0.70829
2007,Schleswig-Holstein,Second Stage of Tertiary Education,Private health insurance,0.38386,44,108,0.29171,0.47601
2007,Hamburg,Upper Secondary Level,Statutory health insurance,0.97090,120,120,0.94070,1.00110
2007,Hamburg,Second Stage of Tertiary Education,Statutory health insurance,0.71320,45,77,0.61151,0.81488
2007,Hamburg,Second Stage of Tertiary Education,Private health insurance,0.28680,32,77,0.18512,0.38849
2007,Lower Saxony,Lower Secondary Level,Statutory health insurance,0.96333,217,217,0.93827,0.98840
2007,Lower Saxony,Upper Secondary Level,Statutory health insurance,0.92219,859,950,0.90514,0.93923
2007,Lower Saxony,Upper Secondary Level,Private health insurance,0.07781,91,950,0.06077,0.09486
2007,Lower Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.88313,105,105,0.82139,0.94488
2007,Lower Saxony,First Stage of Tertiary Education,Statutory health insurance,0.93689,103,103,0.88970,0.98408
2007,Lower Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.62432,178,310,0.57032,0.67832
2007,Lower Saxony,Second Stage of Tertiary Education,Private health insurance,0.37568,132,310,0.32168,0.42968
2007,Bremen,Upper Secondary Level,Statutory health insurance,0.95916,67,67,0.91141,1.00691
2007,North Rhine-Westphalia,No answer / don't know,Statutory health insurance,0.97927,63,63,0.94380,1.01474
2007,North Rhine-Westphalia,Pre-primary Level,Statutory health insurance,0.90972,55,55,0.83328,0.98616
2007,North Rhine-Westphalia,Primary Level,Statutory health insurance,0.99679,67,67,0.98314,1.01044
2007,North Rhine-Westphalia,Lower Secondary Level,Statutory health insurance,0.97280,491,491,0.95839,0.98720
2007,North Rhine-Westphalia,Upper Secondary Level,Statutory health insurance,0.92458,1799,1993,0.91298,0.93618
2007,North Rhine-Westphalia,Upper Secondary Level,Private health insurance,0.07542,194,1993,0.06382,0.08702
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Statutory health insurance,0.91142,287,323,0.88039,0.94246
2007,North Rhine-Westphalia,Post-secondary Non-tertiary Level,Private health insurance,0.08858,36,323,0.05754,0.11961
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Statutory health insurance,0.81650,229,291,0.77195,0.86105
2007,North Rhine-Westphalia,First Stage of Tertiary Education,Private health insurance,0.18350,62,291,0.13895,0.22805
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Statutory health insurance,0.62671,455,829,0.59377,0.65966
2007,North Rhine-Westphalia,Second Stage of Tertiary Education,Private health insurance,0.37329,374,829,0.34034,0.40623
2007,Hesse,Lower Secondary Level,Statutory health insurance,0.98432,139,139,0.96359,1.00505
2007,Hesse,Upper Secondary Level,Statutory health insurance,0.90591,585,649,0.88344,0.92839
2007,Hesse,Upper Secondary Level,Private health insurance,0.09409,64,649,0.07161,0.11656
2007,Hesse,Post-secondary Non-tertiary Level,Statutory health insurance,0.87975,90,90,0.81217,0.94732
2007,Hesse,First Stage of Tertiary Education,Statutory health insurance,0.91057,66,66,0.84119,0.97994
2007,Hesse,Second Stage of Tertiary Education,Statutory health insurance,0.64533,182,330,0.59363,0.69702
2007,Hesse,Second Stage of Tertiary Education,Private health insurance,0.35467,148,330,0.30298,0.40637
2007,"Rhineland-Palatinate, Saarland",Lower Secondary Level,Statutory health insurance,0.97394,171,171,0.95000,0.99789
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Statutory health insurance,0.90295,542,606,0.87936,0.92653
2007,"Rhineland-Palatinate, Saarland",Upper Secondary Level,Private health insurance,0.09705,64,606,0.07347,0.12064
2007,"Rhineland-Palatinate, Saarland",Post-secondary Non-tertiary Level,Statutory health insurance,0.99277,52,52,0.96952,1.01602
2007,"Rhineland-Palatinate, Saarland",First Stage of Tertiary Education,Statutory health insurance,0.77840,78,78,0.68563,0.87117
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Statutory health insurance,0.56221,91,183,0.49013,0.63428
2007,"Rhineland-Palatinate, Saarland",Second Stage of Tertiary Education,Private health insurance,0.43779,92,183,0.36572,0.50987
2007,Baden-Wuerttemberg,No answer / don't know,Statutory health insurance,0.90177,46,46,0.81480,0.98873
2007,Baden-Wuerttemberg,Pre-primary Level,Statutory health insurance,0.78010,45,45,0.65772,0.90248
2007,Baden-Wuerttemberg,Lower Secondary Level,Statutory health insurance,0.97310,325,325,0.95548,0.99072
2007,Baden-Wuerttemberg,Upper Secondary Level,Statutory health insurance,0.92890,1060,1168,0.91416,0.94365
2007,Baden-Wuerttemberg,Upper Secondary Level,Private health insurance,0.07110,108,1168,0.05635,0.08584
2007,Baden-Wuerttemberg,Post-secondary Non-tertiary Level,Statutory health insurance,0.91288,124,124,0.86304,0.96272
2007,Baden-Wuerttemberg,First Stage of Tertiary Education,Statutory health insurance,0.87564,154,154,0.82335,0.92793
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Statutory health insurance,0.67194,288,479,0.62985,0.71403
2007,Baden-Wuerttemberg,Second Stage of Tertiary Education,Private health insurance,0.32806,191,479,0.28597,0.37015
2007,Bavaria,No answer / don't know,Statutory health insurance,0.91528,34,34,0.82027,1.01029
2007,Bavaria,Lower Secondary Level,Statutory health insurance,0.95229,308,308,0.92844,0.97613
2007,Bavaria,Upper Secondary Level,Statutory health insurance,0.89260,1368,1556,0.87721,0.90799
2007,Bavaria,Upper Secondary Level,Private health insurance,0.10740,188,1556,0.09201,0.12279
2007,Bavaria,Post-secondary Non-tertiary Level,Statutory health insurance,0.84859,129,129,0.78650,0.91069
2007,Bavaria,First Stage of Tertiary Education,Statutory health insurance,0.84929,194,229,0.80285,0.89573
2007,Bavaria,First Stage of Tertiary Education,Private health insurance,0.15071,35,229,0.10427,0.19715
2007,Bavaria,Second Stage of Tertiary Education,Statutory health insurance,0.60272,324,575,0.56268,0.64275
2007,Bavaria,Second Stage of Tertiary Education,Private health insurance,0.39728,251,575,0.35725,0.43732
2007,Berlin,Lower Secondary Level,Statutory health insurance,0.97833,56,56,0.93984,1.01681
2007,Berlin,Upper Secondary Level,Statutory health insurance,0.93158,269,302,0.90306,0.96010
2007,Berlin,Upper Secondary Level,Private health insurance,0.06842,33,302,0.03990,0.09694
2007,Berlin,Post-secondary Non-tertiary Level,Statutory health insurance,0.89269,32,32,0.78374,1.00165
2007,Berlin,First Stage of Tertiary Education,Statutory health insurance,0.91890,50,50,0.84246,0.99534
2007,Berlin,Second Stage of Tertiary Education,Statutory health insurance,0.79863,193,264,0.75016,0.84710
2007,Berlin,Second Stage of Tertiary Education,Private health insurance,0.20137,71,264,0.15290,0.24984
2007,Brandenburg,Lower Secondary Level,Statutory health insurance,0.99702,61,61,0.98321,1.01082
2007,Brandenburg,Upper Secondary Level,Statutory health insurance,0.94652,406,406,0.92461,0.96843
2007,Brandenburg,First Stage of Tertiary Education,Statutory health insurance,0.96897,60,60,0.92473,1.01322
2007,Brandenburg,Second Stage of Tertiary Education,Statutory health insurance,0.90082,208,245,0.86331,0.93832
2007,Brandenburg,Second Stage of Tertiary Education,Private health insurance,0.09918,37,245,0.06168,0.13669
2007,Mecklenburg-Western Pomerania,Upper Secondary Level,Statutory health insurance,0.95745,246,246,0.93217,0.98272
2007,Mecklenburg-Western Pomerania,First Stage of Tertiary Education,Statutory health insurance,0.87256,36,36,0.76208,0.98303
2007,Mecklenburg-Western Pomerania,Second Stage of Tertiary Education,Statutory health insurance,0.83534,104,104,0.76372,0.90697
2007,Saxony,Lower Secondary Level,Statutory health insurance,0.99390,91,91,0.97780,1.00999
2007,Saxony,Upper Secondary Level,Statutory health insurance,0.95992,772,808,0.94639,0.97346
2007,Saxony,Upper Secondary Level,Private health insurance,0.04008,36,808,0.02654,0.05361
2007,Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.99546,51,51,0.97682,1.01410
2007,Saxony,First Stage of Tertiary Education,Statutory health insurance,0.93133,120,120,0.88589,0.97677
2007,Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.88061,321,378,0.84788,0.91334
2007,Saxony,Second Stage of Tertiary Education,Private health insurance,0.11939,57,378,0.08666,0.15212
2007,Saxony-Anhalt,Lower Secondary Level,Statutory health insurance,0.99677,53,53,0.98136,1.01219
2007,Saxony-Anhalt,Upper Secondary Level,Statutory health insurance,0.97558,420,420,0.96080,0.99036
2007,Saxony-Anhalt,First Stage of Tertiary Education,Statutory health insurance,0.90479,73,73,0.83699,0.97258
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Statutory health insurance,0.89395,190,224,0.85354,0.93436
2007,Saxony-Anhalt,Second Stage of Tertiary Education,Private health insurance,0.10605,34,224,0.06564,0.14646
2007,Thuringa,Upper Secondary Level,Statutory health insurance,0.95214,524,524,0.93385,0.97044
2007,Thuringa,First Stage of Tertiary Education,Statutory health insurance,0.87521,53,53,0.78538,0.96503
2007,Thuringa,Second Stage of Tertiary Education,Statutory health insurance,0.88547,154,154,0.83501,0.93593
2008,Schleswig-Holstein,Lower Secondary Level,Statutory health insurance,0.98603,57,57,0.95529,1.01677
2008,Schleswig-Holstein,Upper Secondary Level,Statutory health insurance,0.91507,268,268,0.88164,0.94851
2008,Schleswig-Holstein,Post-secondary Non-tertiary Level,Statutory health insurance,0.89023,34,34,0.78357,0.99689
2008,Schleswig-Holstein,First Stage of Tertiary Education,Statutory health insurance,0.91186,43,43,0.82612,0.99760
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Statutory health insurance,0.60599,55,91,0.50504,0.70695
2008,Schleswig-Holstein,Second Stage of Tertiary Education,Private health insurance,0.39401,36,91,0.29305,0.49496
2008,Hamburg,Upper Secondary Level,Statutory health insurance,0.96527,108,108,0.93057,0.99996
2008,Hamburg,Second Stage of Tertiary Education,Statutory health insurance,0.71180,50,50,0.58498,0.83862
2008,Lower Saxony,Pre-primary Level,Statutory health insurance,0.94168,35,35,0.86291,1.02045
2008,Lower Saxony,Lower Secondary Level,Statutory health insurance,0.98361,198,198,0.96588,1.00134
2008,Lower Saxony,Upper Secondary Level,Statutory health insurance,0.91186,838,931,0.89364,0.93008
2008,Lower Saxony,Upper Secondary Level,Private health insurance,0.08814,93,931,0.06992,0.10636
2008,Lower Saxony,Post-secondary Non-tertiary Level,Statutory health insurance,0.89425,100,100,0.83367,0.95482
2008,Lower Saxony,First Stage of Tertiary Education,Statutory health insurance,0.92611,94,94,0.87294,0.97928
2008,Lower Saxony,Second Stage of Tertiary Education,Statutory health insurance,0.65176,175,307,0.59838,0.70514
2008,Lower Saxony,Second Stage of Tertiary Education,Private health insurance,0.34824,132,307,0.29486,0.40162
2008,Bremen,Upper Secondary Level,Statutory health insurance,0.94344,65,65,0.88685,1.00004
2008,North Rhine-Westphalia,No answer / don't know,Statutory health insurance,0.97342,70,70,0.93547,1.01137
2008,North Rhine-Westphalia,Pre-primary Level,Statutory health insurance,0.84445,52,52,0.74498,0.94392
2008,North Rhine-Westphalia,Lower Secondary Level,Statutory health insurance,0.97072,451,451,0.95514,0.98630
2008,North Rhine-Westphalia,Upper Secondary Level,Statutory health insurance,0.92566,1712,1899,0.91386,0.93746
2008,North Rhine-Westphalia,Upper Secondary Level,Private health insurance,0.07434,187,1899,0.06254,0.08614
