year,quintil_oecd,regtyp,ple0097,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
2015,2nd Quintile,Rural regions,Private health insurance,0.02866,63,2109,0.02154,0.03579
2015,3rd Quintile,Urban regions,Statutory health insurance,0.92559,2772,2993,0.91619,0.93500
2015,3rd Quintile,Urban regions,Private health insurance,0.07441,221,2993,0.06500,0.08381
2015,3rd Quintile,Rural regions,Statutory health insurance,0.93472,1710,1847,0.92345,0.94599
2015,3rd Quintile,Rural regions,Private health insurance,0.06528,137,1847,0.05401,0.07655
2015,4th Quintile,Urban regions,Statutory health insurance,0.86065,2617,3066,0.84839,0.87292
2015,4th Quintile,Urban regions,Private health insurance,0.13935,449,3066,0.12708,0.15161
2015,4th Quintile,Rural regions,Statutory health insurance,0.86548,1444,1693,0.84922,0.88173
2015,4th Quintile,Rural regions,Private health insurance,0.13452,249,1693,0.11827,0.15078
2015,5th Quintile,Urban regions,Statutory health insurance,0.67136,2504,3797,0.65641,0.68630
2015,5th Quintile,Urban regions,Private health insurance,0.32864,1293,3797,0.31370,0.34359
2015,5th Quintile,Rural regions,Statutory health insurance,0.66959,885,1309,0.64410,0.69508
2015,5th Quintile,Rural regions,Private health insurance,0.33041,424,1309,0.30492,0.35590
2016,1st Quintile,Urban regions,Statutory health insurance,0.96598,3126,3191,0.95969,0.97227
2016,1st Quintile,Urban regions,Private health insurance,0.03402,65,3191,0.02773,0.04031
2016,1st Quintile,Rural regions,Statutory health insurance,0.97702,1823,1860,0.97021,0.98383
2016,1st Quintile,Rural regions,Private health insurance,0.02298,37,1860,0.01617,0.02979
2016,2nd Quintile,Urban regions,Statutory health insurance,0.96803,2968,3068,0.96180,0.97425
2016,2nd Quintile,Urban regions,Private health insurance,0.03197,100,3068,0.02575,0.03820
2016,2nd Quintile,Rural regions,Statutory health insurance,0.97615,1969,2011,0.96948,0.98282
2016,2nd Quintile,Rural regions,Private health insurance,0.02385,42,2011,0.01718,0.03052
2016,3rd Quintile,Urban regions,Statutory health insurance,0.93657,2678,2863,0.92764,0.94550
2016,3rd Quintile,Urban regions,Private health insurance,0.06343,185,2863,0.05450,0.07236
2016,3rd Quintile,Rural regions,Statutory health insurance,0.92826,1618,1756,0.91618,0.94033
2016,3rd Quintile,Rural regions,Private health insurance,0.07174,138,1756,0.05967,0.08382
2016,4th Quintile,Urban regions,Statutory health insurance,0.86838,2556,3018,0.85632,0.88045
2016,4th Quintile,Urban regions,Private health insurance,0.13162,462,3018,0.11955,0.14368
2016,4th Quintile,Rural regions,Statutory health insurance,0.85106,1365,1610,0.83366,0.86846
2016,4th Quintile,Rural regions,Private health insurance,0.14894,245,1610,0.13154,0.16634
2016,5th Quintile,Urban regions,Statutory health insurance,0.66586,2404,3612,0.65047,0.68124
2016,5th Quintile,Urban regions,Private health insurance,0.33414,1208,3612,0.31876,0.34953
2016,5th Quintile,Rural regions,Statutory health insurance,0.71349,859,1253,0.68844,0.73853
2016,5th Quintile,Rural regions,Private health insurance,0.28651,394,1253,0.26147,0.31156
2017,1st Quintile,Urban regions,Statutory health insurance,0.96230,2882,2956,0.95544,0.96917
2017,1st Quintile,Urban regions,Private health insurance,0.03770,74,2956,0.03083,0.04456
2017,1st Quintile,Rural regions,Statutory health insurance,0.98871,1731,1731,0.98373,0.99369
2017,2nd Quintile,Urban regions,Statutory health insurance,0.97070,2834,2910,0.96458,0.97683
2017,2nd Quintile,Urban regions,Private health insurance,0.02930,76,2910,0.02317,0.03542
2017,2nd Quintile,Rural regions,Statutory health insurance,0.97475,1822,1874,0.96765,0.98186
2017,2nd Quintile,Rural regions,Private health insurance,0.02525,52,1874,0.01814,0.03235
2017,3rd Quintile,Urban regions,Statutory health insurance,0.92640,2486,2677,0.91651,0.93630
2017,3rd Quintile,Urban regions,Private health insurance,0.07360,191,2677,0.06370,0.08349
2017,3rd Quintile,Rural regions,Statutory health insurance,0.93598,1596,1730,0.92444,0.94752
2017,3rd Quintile,Rural regions,Private health insurance,0.06402,134,1730,0.05248,0.07556
2017,4th Quintile,Urban regions,Statutory health insurance,0.85572,2373,2830,0.84277,0.86867
2017,4th Quintile,Urban regions,Private health insurance,0.14428,457,2830,0.13133,0.15723
2017,4th Quintile,Rural regions,Statutory health insurance,0.83873,1281,1518,0.82023,0.85724
2017,4th Quintile,Rural regions,Private health insurance,0.16127,237,1518,0.14276,0.17977
2017,5th Quintile,Urban regions,Statutory health insurance,0.68254,2286,3417,0.66693,0.69815
2017,5th Quintile,Urban regions,Private health insurance,0.31746,1131,3417,0.30185,0.33307
2017,5th Quintile,Rural regions,Statutory health insurance,0.68926,769,1125,0.66220,0.71631
2017,5th Quintile,Rural regions,Private health insurance,0.31074,356,1125,0.28369,0.33780
2018,1st Quintile,Urban regions,Statutory health insurance,0.96158,2872,2949,0.95464,0.96852
2018,1st Quintile,Urban regions,Private health insurance,0.03842,77,2949,0.03148,0.04536
2018,1st Quintile,Rural regions,Statutory health insurance,0.97879,1763,1763,0.97207,0.98552
2018,2nd Quintile,Urban regions,Statutory health insurance,0.96851,3008,3112,0.96237,0.97465
2018,2nd Quintile,Urban regions,Private health insurance,0.03149,104,3112,0.02535,0.03763
2018,2nd Quintile,Rural regions,Statutory health insurance,0.96846,1945,2009,0.96081,0.97610
2018,2nd Quintile,Rural regions,Private health insurance,0.03154,64,2009,0.02390,0.03919
2018,3rd Quintile,Urban regions,Statutory health insurance,0.92765,2702,2909,0.91824,0.93707
2018,3rd Quintile,Urban regions,Private health insurance,0.07235,207,2909,0.06293,0.08176
2018,3rd Quintile,Rural regions,Statutory health insurance,0.93242,1711,1830,0.92092,0.94393
2018,3rd Quintile,Rural regions,Private health insurance,0.06758,119,1830,0.05607,0.07908
2018,4th Quintile,Urban regions,Statutory health insurance,0.85925,2581,3047,0.84689,0.87160
2018,4th Quintile,Urban regions,Private health insurance,0.14075,466,3047,0.12840,0.15311
2018,4th Quintile,Rural regions,Statutory health insurance,0.87107,1425,1655,0.85492,0.88722
2018,4th Quintile,Rural regions,Private health insurance,0.12893,230,1655,0.11278,0.14508
2018,5th Quintile,Urban regions,Statutory health insurance,0.68865,2511,3707,0.67375,0.70356
2018,5th Quintile,Urban regions,Private health insurance,0.31135,1196,3707,0.29644,0.32625
2018,5th Quintile,Rural regions,Statutory health insurance,0.71095,955,1353,0.68679,0.73512
2018,5th Quintile,Rural regions,Private health insurance,0.28905,398,1353,0.26488,0.31321
2019,1st Quintile,Urban regions,Statutory health insurance,0.96548,2715,2781,0.95870,0.97227
2019,1st Quintile,Urban regions,Private health insurance,0.03452,66,2781,0.02773,0.04130
2019,1st Quintile,Rural regions,Statutory health insurance,0.97241,1627,1627,0.96445,0.98037
2019,2nd Quintile,Urban regions,Statutory health insurance,0.96592,2764,2863,0.95927,0.97256
2019,2nd Quintile,Urban regions,Private health insurance,0.03408,99,2863,0.02744,0.04073
2019,2nd Quintile,Rural regions,Statutory health insurance,0.96932,1837,1896,0.96155,0.97708
2019,2nd Quintile,Rural regions,Private health insurance,0.03068,59,1896,0.02292,0.03845
2019,3rd Quintile,Urban regions,Statutory health insurance,0.93094,2541,2748,0.92146,0.94042
2019,3rd Quintile,Urban regions,Private health insurance,0.06906,207,2748,0.05958,0.07854
2019,3rd Quintile,Rural regions,Statutory health insurance,0.91776,1547,1671,0.90458,0.93093
2019,3rd Quintile,Rural regions,Private health insurance,0.08224,124,1671,0.06907,0.09542
2019,4th Quintile,Urban regions,Statutory health insurance,0.85346,2333,2758,0.84026,0.86666
2019,4th Quintile,Urban regions,Private health insurance,0.14654,425,2758,0.13334,0.15974
2019,4th Quintile,Rural regions,Statutory health insurance,0.88692,1305,1498,0.87088,0.90296
2019,4th Quintile,Rural regions,Private health insurance,0.11308,193,1498,0.09704,0.12912
2019,5th Quintile,Urban regions,Statutory health insurance,0.70305,2384,3506,0.68792,0.71817
2019,5th Quintile,Urban regions,Private health insurance,0.29695,1122,3506,0.28183,0.31208
2019,5th Quintile,Rural regions,Statutory health insurance,0.70673,917,1304,0.68201,0.73145
2019,5th Quintile,Rural regions,Private health insurance,0.29327,387,1304,0.26855,0.31799
2020,1st Quintile,Urban regions,Statutory health insurance,0.95903,4307,4391,0.95316,0.96489
2020,1st Quintile,Urban regions,Private health insurance,0.04097,84,4391,0.03511,0.04684
2020,1st Quintile,Rural regions,Statutory health insurance,0.98497,2147,2147,0.97982,0.99012
2020,2nd Quintile,Urban regions,Statutory health insurance,0.96854,2773,2881,0.96217,0.97492
2020,2nd Quintile,Urban regions,Private health insurance,0.03146,108,2881,0.02508,0.03783
2020,2nd Quintile,Rural regions,Statutory health insurance,0.96643,1881,1946,0.95843,0.97444
2020,2nd Quintile,Rural regions,Private health insurance,0.03357,65,1946,0.02556,0.04157
2020,3rd Quintile,Urban regions,Statutory health insurance,0.91292,2485,2718,0.90232,0.92353
2020,3rd Quintile,Urban regions,Private health insurance,0.08708,233,2718,0.07647,0.09768
2020,3rd Quintile,Rural regions,Statutory health insurance,0.92221,1412,1533,0.90880,0.93562
2020,3rd Quintile,Rural regions,Private health insurance,0.07779,121,1533,0.06438,0.09120
2020,4th Quintile,Urban regions,Statutory health insurance,0.86084,2459,2941,0.84833,0.87335
2020,4th Quintile,Urban regions,Private health insurance,0.13916,482,2941,0.12665,0.15167
2020,4th Quintile,Rural regions,Statutory health insurance,0.86987,1336,1573,0.85324,0.88650
2020,4th Quintile,Rural regions,Private health insurance,0.13013,237,1573,0.11350,0.14676
2020,5th Quintile,Urban regions,Statutory health insurance,0.69216,2758,4361,0.67846,0.70586
2020,5th Quintile,Urban regions,Private health insurance,0.30784,1603,4361,0.29414,0.32154
2020,5th Quintile,Rural regions,Statutory health insurance,0.72600,1065,1587,0.70404,0.74795
2020,5th Quintile,Rural regions,Private health insurance,0.27400,522,1587,0.25205,0.29596
2022,1st Quintile,Urban regions,Statutory health insurance,0.96800,1816,1884,0.96005,0.97595
2022,1st Quintile,Urban regions,Private health insurance,0.03200,68,1884,0.02405,0.03995
2022,1st Quintile,Rural regions,Statutory health insurance,0.96079,950,983,0.94865,0.97293
2022,1st Quintile,Rural regions,Private health insurance,0.03921,33,983,0.02707,0.05135
2022,2nd Quintile,Urban regions,Statutory health insurance,0.95558,1704,1782,0.94601,0.96515
2022,2nd Quintile,Urban regions,Private health insurance,0.04442,78,1782,0.03485,0.05399
2022,2nd Quintile,Rural regions,Statutory health insurance,0.95570,1128,1170,0.94390,0.96749
2022,2nd Quintile,Rural regions,Private health insurance,0.04430,42,1170,0.03251,0.05610
2022,3rd Quintile,Urban regions,Statutory health insurance,0.91402,1664,1824,0.90115,0.92689
2022,3rd Quintile,Urban regions,Private health insurance,0.08598,160,1824,0.07311,0.09885
2022,3rd Quintile,Rural regions,Statutory health insurance,0.89642,960,1050,0.87798,0.91486
2022,3rd Quintile,Rural regions,Private health insurance,0.10358,90,1050,0.08514,0.12202
2022,4th Quintile,Urban regions,Statutory health insurance,0.83213,1667,2040,0.81591,0.84835
2022,4th Quintile,Urban regions,Private health insurance,0.16787,373,2040,0.15165,0.18409
2022,4th Quintile,Rural regions,Statutory health insurance,0.80719,830,1039,0.78319,0.83119
2022,4th Quintile,Rural regions,Private health insurance,0.19281,209,1039,0.16881,0.21681
2022,5th Quintile,Urban regions,Statutory health insurance,0.67134,1862,2930,0.65433,0.68835
2022,5th Quintile,Urban regions,Private health insurance,0.32866,1068,2930,0.31165,0.34567
2022,5th Quintile,Rural regions,Statutory health insurance,0.73575,704,1055,0.70913,0.76237
2022,5th Quintile,Rural regions,Private health insurance,0.26425,351,1055,0.23763,0.29087
