year,bula_h,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Bavaria,West,Civil servant,0.04880,64,1630,0.03834,0.05927
1992,Bavaria,West,White-collar worker,0.23994,401,1630,0.21920,0.26068
1992,Bavaria,West,Apprentice/ Trainee/ Intern,0.06901,129,1630,0.05670,0.08132
1992,Bavaria,West,Not employed: Pensioner,0.23656,255,1630,0.21592,0.25720
1992,Bavaria,West,Not employed: registered unemployed,0.02175,45,1630,0.01467,0.02884
1992,Bavaria,West,Not employed: no further information,0.12154,216,1630,0.10567,0.13741
1992,Berlin,West,Blue-collar worker,0.16676,73,271,0.12229,0.21122
1992,Berlin,West,White-collar worker,0.29571,81,271,0.24127,0.35014
1992,Berlin,West,Apprentice/ Trainee/ Intern,0.09149,37,271,0.05710,0.12588
1992,Berlin,West,Not employed: Pensioner,0.24340,48,271,0.19221,0.29459
1992,Berlin,West,Not employed: no further information,0.05742,32,271,0.02967,0.08516
1992,Berlin,East,Blue-collar worker,0.18781,53,210,0.13486,0.24077
1992,Berlin,East,White-collar worker,0.37292,116,210,0.30735,0.43848
1992,Berlin,East,Not employed: Pensioner,0.18606,41,210,0.13330,0.23881
1992,Brandenburg,East,Blue-collar worker,0.22771,166,610,0.19441,0.26102
1992,Brandenburg,East,White-collar worker,0.25688,177,610,0.22218,0.29158
1992,Brandenburg,East,Apprentice/ Trainee/ Intern,0.07558,61,610,0.05459,0.09657
1992,Brandenburg,East,Not employed: Pensioner,0.25974,128,610,0.22491,0.29457
1992,Brandenburg,East,Not employed: registered unemployed,0.11273,78,610,0.08761,0.13785
1992,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.21270,97,355,0.17007,0.25533
1992,Mecklenburg-Western Pomerania,East,White-collar worker,0.23836,115,355,0.19398,0.28275
1992,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.26447,77,355,0.21852,0.31041
1992,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.16879,66,355,0.12977,0.20781
1992,Saxony,East,Self-employed,0.03716,41,1125,0.02611,0.04822
1992,Saxony,East,Blue-collar worker,0.22829,293,1125,0.20375,0.25283
1992,Saxony,East,White-collar worker,0.22153,305,1125,0.19725,0.24580
1992,Saxony,East,Apprentice/ Trainee/ Intern,0.05961,92,1125,0.04577,0.07346
1992,Saxony,East,Not employed: Pensioner,0.29227,238,1125,0.26568,0.31886
1992,Saxony,East,Not employed: registered unemployed,0.13305,156,1125,0.11320,0.15291
1992,Saxony-Anhalt,East,Self-employed,0.03268,31,751,0.01995,0.04540
1992,Saxony-Anhalt,East,Blue-collar worker,0.24446,205,751,0.21370,0.27521
1992,Saxony-Anhalt,East,White-collar worker,0.24361,214,751,0.21289,0.27433
1992,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.06663,61,751,0.04878,0.08448
1992,Saxony-Anhalt,East,Not employed: Pensioner,0.26903,145,751,0.23729,0.30077
1992,Saxony-Anhalt,East,Not employed: registered unemployed,0.11719,95,751,0.09417,0.14021
1992,Thuringa,East,Blue-collar worker,0.23250,184,637,0.19967,0.26533
1992,Thuringa,East,White-collar worker,0.22630,172,637,0.19378,0.25882
1992,Thuringa,East,Apprentice/ Trainee/ Intern,0.06235,51,637,0.04356,0.08115
1992,Thuringa,East,Not employed: Pensioner,0.28115,133,637,0.24621,0.31609
1992,Thuringa,East,Not employed: registered unemployed,0.14105,97,637,0.11400,0.16810
1993,Schleswig-Holstein,West,Blue-collar worker,0.14015,54,183,0.08972,0.19059
1993,Schleswig-Holstein,West,White-collar worker,0.26864,75,183,0.20424,0.33304
1993,Schleswig-Holstein,West,Not employed: Pensioner,0.23926,54,183,0.17728,0.30125
1993,Hamburg,West,White-collar worker,0.32065,48,89,0.22313,0.41816
1993,Hamburg,West,Not employed: Pensioner,0.34479,41,89,0.24548,0.44410
1993,Lower Saxony,West,Self-employed,0.06758,60,975,0.05181,0.08334
1993,Lower Saxony,West,Blue-collar worker,0.18888,213,975,0.16430,0.21347
1993,Lower Saxony,West,Civil servant,0.05945,53,975,0.04460,0.07430
1993,Lower Saxony,West,White-collar worker,0.21881,213,975,0.19284,0.24477
1993,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.07225,92,975,0.05599,0.08851
1993,Lower Saxony,West,Not employed: Pensioner,0.23391,171,975,0.20732,0.26049
1993,Lower Saxony,West,Not employed: registered unemployed,0.03851,44,975,0.02643,0.05060
1993,Lower Saxony,West,Not employed: no further information,0.11823,129,975,0.09795,0.13851
1993,Bremen,West,Not employed: Pensioner,0.47033,34,34,0.30003,0.64062
1993,North Rhine-Westphalia,West,Self-employed,0.05234,117,2493,0.04359,0.06108
1993,North Rhine-Westphalia,West,Blue-collar worker,0.18218,586,2493,0.16703,0.19734
1993,North Rhine-Westphalia,West,Civil servant,0.04531,105,2493,0.03714,0.05348
1993,North Rhine-Westphalia,West,White-collar worker,0.24900,573,2493,0.23202,0.26598
1993,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.08718,258,2493,0.07610,0.09825
1993,North Rhine-Westphalia,West,Not employed: Pensioner,0.22020,371,2493,0.20393,0.23647
1993,North Rhine-Westphalia,West,Not employed: registered unemployed,0.03754,111,2493,0.03008,0.04500
1993,North Rhine-Westphalia,West,Not employed: no further information,0.12403,372,2493,0.11108,0.13697
1993,Hesse,West,Self-employed,0.04931,48,921,0.03532,0.06330
1993,Hesse,West,Blue-collar worker,0.16758,229,921,0.14344,0.19171
1993,Hesse,West,Civil servant,0.05886,42,921,0.04365,0.07406
1993,Hesse,West,White-collar worker,0.24756,221,921,0.21967,0.27545
1993,Hesse,West,Apprentice/ Trainee/ Intern,0.06118,73,921,0.04569,0.07667
1993,Hesse,West,Not employed: Pensioner,0.27646,165,921,0.24755,0.30536
1993,Hesse,West,Not employed: registered unemployed,0.03727,36,921,0.02503,0.04951
1993,Hesse,West,Not employed: no further information,0.09265,107,921,0.07392,0.11139
1993,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.21290,155,561,0.17900,0.24681
1993,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.19299,120,561,0.16031,0.22568
1993,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.06116,50,561,0.04131,0.08100
1993,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.26137,128,561,0.22498,0.29776
1993,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.15350,108,561,0.12364,0.18336
1993,Baden-Wuerttemberg,West,Self-employed,0.05729,84,1767,0.04645,0.06813
1993,Baden-Wuerttemberg,West,Blue-collar worker,0.22618,574,1767,0.20666,0.24569
1993,Baden-Wuerttemberg,West,Civil servant,0.03634,47,1767,0.02761,0.04507
1993,Baden-Wuerttemberg,West,White-collar worker,0.24185,352,1767,0.22188,0.26182
1993,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.08160,157,1767,0.06883,0.09437
1993,Baden-Wuerttemberg,West,Not employed: Pensioner,0.21286,251,1767,0.19377,0.23196
1993,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.02436,70,1767,0.01717,0.03155
1993,Baden-Wuerttemberg,West,Not employed: no further information,0.11190,232,1767,0.09720,0.12660
1993,Bavaria,West,Self-employed,0.05838,91,1609,0.04692,0.06984
1993,Bavaria,West,Blue-collar worker,0.18210,397,1609,0.16323,0.20096
1993,Bavaria,West,Civil servant,0.04563,66,1609,0.03543,0.05583
1993,Bavaria,West,White-collar worker,0.26035,413,1609,0.23890,0.28179
1993,Bavaria,West,Apprentice/ Trainee/ Intern,0.07085,127,1609,0.05831,0.08339
1993,Bavaria,West,Not employed: Pensioner,0.24595,263,1609,0.22490,0.26700
1993,Bavaria,West,Not employed: registered unemployed,0.02007,48,1609,0.01321,0.02692
1993,Bavaria,West,Not employed: no further information,0.11228,204,1609,0.09685,0.12771
1993,Berlin,West,Blue-collar worker,0.19169,70,196,0.13644,0.24693
1993,Berlin,West,White-collar worker,0.28215,76,196,0.21898,0.34532
1993,Berlin,West,Not employed: Pensioner,0.24967,50,196,0.18892,0.31042
1993,Berlin,East,Blue-collar worker,0.19204,54,197,0.13690,0.24719
1993,Berlin,East,White-collar worker,0.33014,99,197,0.26430,0.39597
1993,Berlin,East,Not employed: Pensioner,0.19003,44,197,0.13510,0.24496
1993,Brandenburg,East,Blue-collar worker,0.20428,146,580,0.17144,0.23712
1993,Brandenburg,East,White-collar worker,0.25527,167,580,0.21975,0.29078
1993,Brandenburg,East,Apprentice/ Trainee/ Intern,0.08441,65,580,0.06177,0.10705
1993,Brandenburg,East,Not employed: Pensioner,0.27605,129,580,0.23964,0.31247
1993,Brandenburg,East,Not employed: registered unemployed,0.11200,73,580,0.08631,0.13769
1993,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.18391,85,367,0.14422,0.22360
1993,Mecklenburg-Western Pomerania,East,White-collar worker,0.21545,102,367,0.17333,0.25758
1993,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.06323,35,367,0.03830,0.08816
1993,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.27450,80,367,0.22878,0.32022
1993,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.17642,65,367,0.13737,0.21547
1993,Saxony,East,Self-employed,0.03475,42,1087,0.02386,0.04565
1993,Saxony,East,Blue-collar worker,0.20907,262,1087,0.18488,0.23325
1993,Saxony,East,White-collar worker,0.22660,291,1087,0.20170,0.25150
1993,Saxony,East,Apprentice/ Trainee/ Intern,0.06326,92,1087,0.04878,0.07774
1993,Saxony,East,Not employed: Pensioner,0.28833,238,1087,0.26139,0.31527
1993,Saxony,East,Not employed: registered unemployed,0.15331,162,1087,0.13188,0.17474
1993,Saxony-Anhalt,East,Self-employed,0.04495,37,716,0.02976,0.06013
1993,Saxony-Anhalt,East,Blue-collar worker,0.23415,188,716,0.20311,0.26519
1993,Saxony-Anhalt,East,White-collar worker,0.19703,175,716,0.16788,0.22619
1993,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.06729,58,716,0.04893,0.08565
1993,Saxony-Anhalt,East,Not employed: Pensioner,0.28506,150,716,0.25197,0.31816
1993,Saxony-Anhalt,East,Not employed: registered unemployed,0.14287,108,716,0.11722,0.16852
1993,Thuringa,East,Blue-collar worker,0.21831,159,616,0.18566,0.25096
1993,Thuringa,East,White-collar worker,0.21385,167,616,0.18144,0.24625
1993,Thuringa,East,Apprentice/ Trainee/ Intern,0.08894,65,616,0.06644,0.11144
1993,Thuringa,East,Not employed: Pensioner,0.29690,141,616,0.26079,0.33301
1993,Thuringa,East,Not employed: registered unemployed,0.12704,84,616,0.10072,0.15336
1994,Schleswig-Holstein,West,Blue-collar worker,0.15627,50,177,0.10263,0.20992
1994,Schleswig-Holstein,West,White-collar worker,0.25754,78,177,0.19294,0.32214
1994,Schleswig-Holstein,West,Not employed: Pensioner,0.20394,49,177,0.14441,0.26346
1994,Hamburg,West,White-collar worker,0.36637,49,88,0.26512,0.46761
1994,Hamburg,West,Not employed: Pensioner,0.32856,39,88,0.22987,0.42726
1994,Lower Saxony,West,Self-employed,0.05682,52,965,0.04220,0.07143
1994,Lower Saxony,West,Blue-collar worker,0.17770,197,965,0.15357,0.20183
1994,Lower Saxony,West,Civil servant,0.06299,54,965,0.04766,0.07833
1994,Lower Saxony,West,White-collar worker,0.22821,232,965,0.20171,0.25470
1994,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.06022,79,965,0.04520,0.07524
1994,Lower Saxony,West,Not employed: Pensioner,0.23539,168,965,0.20861,0.26217
1994,Lower Saxony,West,Not employed: registered unemployed,0.04841,53,965,0.03486,0.06196
1994,Lower Saxony,West,Not employed: no further information,0.12818,130,965,0.10708,0.14928
1994,Bremen,West,Not employed: Pensioner,0.45549,33,33,0.28294,0.62805
1994,North Rhine-Westphalia,West,Self-employed,0.05128,116,2439,0.04253,0.06004
1994,North Rhine-Westphalia,West,Blue-collar worker,0.16822,547,2439,0.15337,0.18307
1994,North Rhine-Westphalia,West,Civil servant,0.04881,110,2439,0.04026,0.05736
1994,North Rhine-Westphalia,West,White-collar worker,0.25758,565,2439,0.24022,0.27494
1994,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.07925,223,2439,0.06853,0.08998
1994,North Rhine-Westphalia,West,Not employed: Pensioner,0.21863,365,2439,0.20222,0.23504
1994,North Rhine-Westphalia,West,Not employed: registered unemployed,0.04585,152,2439,0.03755,0.05416
1994,North Rhine-Westphalia,West,Not employed: no further information,0.12611,361,2439,0.11293,0.13929
1994,Hesse,West,Self-employed,0.04220,45,916,0.02917,0.05523
1994,Hesse,West,Blue-collar worker,0.15195,201,916,0.12869,0.17521
1994,Hesse,West,Civil servant,0.04457,36,916,0.03120,0.05794
1994,Hesse,West,White-collar worker,0.26048,240,916,0.23204,0.28892
1994,Hesse,West,Apprentice/ Trainee/ Intern,0.07200,79,916,0.05525,0.08875
1994,Hesse,West,Not employed: Pensioner,0.29776,172,916,0.26813,0.32739
1994,Hesse,West,Not employed: registered unemployed,0.03894,43,916,0.02640,0.05147
1994,Hesse,West,Not employed: no further information,0.08903,100,916,0.07058,0.10748
1994,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.21374,150,585,0.18049,0.24699
1994,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.21526,133,585,0.18192,0.24859
1994,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.04754,39,585,0.03028,0.06480
1994,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.26346,127,585,0.22773,0.29919
1994,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.04296,33,585,0.02652,0.05941
1994,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.14132,103,585,0.11307,0.16957
1994,Baden-Wuerttemberg,West,Self-employed,0.05888,88,1726,0.04777,0.06999
1994,Baden-Wuerttemberg,West,Blue-collar worker,0.20143,500,1726,0.18250,0.22035
1994,Baden-Wuerttemberg,West,Civil servant,0.03748,49,1726,0.02851,0.04644
1994,Baden-Wuerttemberg,West,White-collar worker,0.23689,348,1726,0.21682,0.25695
1994,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.07391,152,1726,0.06156,0.08626
1994,Baden-Wuerttemberg,West,Not employed: Pensioner,0.23732,266,1726,0.21724,0.25739
1994,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.03522,93,1726,0.02653,0.04392
1994,Baden-Wuerttemberg,West,Not employed: no further information,0.11514,230,1726,0.10008,0.13021
1994,Bavaria,West,Self-employed,0.06505,96,1578,0.05288,0.07723
1994,Bavaria,West,Blue-collar worker,0.17194,368,1578,0.15332,0.19057
1994,Bavaria,West,Civil servant,0.05396,74,1578,0.04281,0.06511
1994,Bavaria,West,White-collar worker,0.23550,381,1578,0.21456,0.25644
1994,Bavaria,West,Apprentice/ Trainee/ Intern,0.05727,105,1578,0.04580,0.06873
1994,Bavaria,West,Not employed: Pensioner,0.24548,256,1578,0.22423,0.26672
1994,Bavaria,West,Not employed: registered unemployed,0.05212,83,1578,0.04115,0.06310
1994,Bavaria,West,Not employed: no further information,0.11313,215,1578,0.09750,0.12876
1994,Berlin,West,Blue-collar worker,0.15948,57,214,0.11031,0.20864
1994,Berlin,West,White-collar worker,0.26291,71,214,0.20379,0.32203
1994,Berlin,West,Not employed: Pensioner,0.27293,54,214,0.21310,0.33275
1994,Berlin,West,Not employed: no further information,0.07195,32,214,0.03725,0.10666
1994,Berlin,East,Blue-collar worker,0.18488,47,188,0.12924,0.24052
1994,Berlin,East,White-collar worker,0.33726,97,188,0.26950,0.40503
1994,Berlin,East,Not employed: Pensioner,0.19840,44,188,0.14124,0.25556
1994,Brandenburg,East,Blue-collar worker,0.20502,131,566,0.17173,0.23831
1994,Brandenburg,East,White-collar worker,0.24565,160,566,0.21015,0.28114
1994,Brandenburg,East,Apprentice/ Trainee/ Intern,0.09087,68,566,0.06717,0.11457
1994,Brandenburg,East,Not employed: Pensioner,0.28207,130,566,0.24497,0.31918
1994,Brandenburg,East,Not employed: registered unemployed,0.10866,77,566,0.08300,0.13432
1994,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.18666,84,366,0.14669,0.22664
1994,Mecklenburg-Western Pomerania,East,White-collar worker,0.22442,107,366,0.18162,0.26722
1994,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.06785,35,366,0.04205,0.09365
1994,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.24479,73,366,0.20068,0.28890
1994,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.17528,67,366,0.13628,0.21429
1994,Saxony,East,Self-employed,0.03758,46,1079,0.02623,0.04893
1994,Saxony,East,Blue-collar worker,0.21206,259,1079,0.18765,0.23646
1994,Saxony,East,White-collar worker,0.21095,280,1079,0.18660,0.23531
1994,Saxony,East,Apprentice/ Trainee/ Intern,0.06022,95,1079,0.04602,0.07442
1994,Saxony,East,Not employed: Pensioner,0.28976,233,1079,0.26268,0.31685
1994,Saxony,East,Not employed: registered unemployed,0.14986,166,1079,0.12855,0.17117
1994,Saxony-Anhalt,East,Self-employed,0.03780,31,680,0.02346,0.05215
1994,Saxony-Anhalt,East,Blue-collar worker,0.21364,173,680,0.18281,0.24447
1994,Saxony-Anhalt,East,White-collar worker,0.21943,181,680,0.18830,0.25056
1994,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.04777,51,680,0.03173,0.06381
1994,Saxony-Anhalt,East,Not employed: Pensioner,0.28645,142,680,0.25245,0.32046
1994,Saxony-Anhalt,East,Not employed: registered unemployed,0.16619,102,680,0.13819,0.19419
1994,Thuringa,East,Blue-collar worker,0.19231,145,609,0.16098,0.22363
1994,Thuringa,East,White-collar worker,0.21765,170,609,0.18485,0.25045
1994,Thuringa,East,Apprentice/ Trainee/ Intern,0.07332,61,609,0.05260,0.09404
1994,Thuringa,East,Not employed: Pensioner,0.30082,144,609,0.26436,0.33727
1994,Thuringa,East,Not employed: registered unemployed,0.13672,89,609,0.10942,0.16403
1995,Schleswig-Holstein,West,Blue-collar worker,0.12374,43,212,0.07931,0.16817
1995,Schleswig-Holstein,West,White-collar worker,0.28199,85,212,0.22128,0.34271
1995,Schleswig-Holstein,West,Not employed: Pensioner,0.23920,51,212,0.18164,0.29676
1995,Schleswig-Holstein,West,Not employed: no further information,0.10698,33,212,0.06527,0.14869
1995,Hamburg,West,White-collar worker,0.35710,44,77,0.24937,0.46482
1995,Hamburg,West,Not employed: Pensioner,0.29135,33,77,0.18919,0.39351
1995,Lower Saxony,West,Self-employed,0.05355,49,1038,0.03984,0.06725
1995,Lower Saxony,West,Blue-collar worker,0.18036,226,1038,0.15695,0.20376
1995,Lower Saxony,West,Civil servant,0.05591,52,1038,0.04193,0.06990
1995,Lower Saxony,West,White-collar worker,0.22812,243,1038,0.20258,0.25366
1995,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.06112,85,1038,0.04654,0.07570
1995,Lower Saxony,West,Not employed: Pensioner,0.23460,174,1038,0.20881,0.26039
1995,Lower Saxony,West,Not employed: registered unemployed,0.05875,68,1038,0.04444,0.07306
1995,Lower Saxony,West,Not employed: no further information,0.12609,141,1038,0.10589,0.14629
1995,Bremen,West,Not employed: Pensioner,0.46836,34,34,0.29810,0.63861
1995,North Rhine-Westphalia,West,Self-employed,0.04942,116,2562,0.04102,0.05781
1995,North Rhine-Westphalia,West,Blue-collar worker,0.16417,573,2562,0.14983,0.17852
1995,North Rhine-Westphalia,West,Civil servant,0.04654,109,2562,0.03838,0.05470
1995,North Rhine-Westphalia,West,White-collar worker,0.26735,625,2562,0.25021,0.28449
1995,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.08326,253,2562,0.07256,0.09396
1995,North Rhine-Westphalia,West,Not employed: Pensioner,0.22170,373,2562,0.20561,0.23779
1995,North Rhine-Westphalia,West,Not employed: registered unemployed,0.04766,156,2562,0.03940,0.05591
1995,North Rhine-Westphalia,West,Not employed: no further information,0.11283,357,2562,0.10058,0.12509
1995,Hesse,West,Self-employed,0.04376,51,938,0.03066,0.05686
1995,Hesse,West,Blue-collar worker,0.15536,205,938,0.13216,0.17855
1995,Hesse,West,Civil servant,0.05265,38,938,0.03835,0.06695
1995,Hesse,West,White-collar worker,0.24543,245,938,0.21788,0.27299
1995,Hesse,West,Apprentice/ Trainee/ Intern,0.05880,62,938,0.04374,0.07386
1995,Hesse,West,Not employed: Pensioner,0.29372,178,938,0.26456,0.32289
1995,Hesse,West,Not employed: registered unemployed,0.04141,44,938,0.02865,0.05417
1995,Hesse,West,Not employed: no further information,0.10164,115,938,0.08229,0.12099
1995,"Rhineland-Palatinate, Saarland",West,Blue-collar worker,0.21344,187,665,0.18228,0.24461
1995,"Rhineland-Palatinate, Saarland",West,White-collar worker,0.19322,138,665,0.16319,0.22325
1995,"Rhineland-Palatinate, Saarland",West,Apprentice/ Trainee/ Intern,0.06017,51,665,0.04208,0.07826
1995,"Rhineland-Palatinate, Saarland",West,Not employed: Pensioner,0.25861,133,665,0.22531,0.29192
1995,"Rhineland-Palatinate, Saarland",West,Not employed: registered unemployed,0.06505,47,665,0.04629,0.08381
1995,"Rhineland-Palatinate, Saarland",West,Not employed: no further information,0.13479,109,665,0.10881,0.16076
1995,Baden-Wuerttemberg,West,Self-employed,0.05245,83,1779,0.04209,0.06281
1995,Baden-Wuerttemberg,West,Blue-collar worker,0.19403,506,1779,0.17565,0.21241
1995,Baden-Wuerttemberg,West,Civil servant,0.03327,48,1779,0.02494,0.04161
1995,Baden-Wuerttemberg,West,White-collar worker,0.24537,382,1779,0.22537,0.26537
1995,Baden-Wuerttemberg,West,Apprentice/ Trainee/ Intern,0.07561,160,1779,0.06332,0.08789
1995,Baden-Wuerttemberg,West,Not employed: Pensioner,0.23956,273,1779,0.21972,0.25940
1995,Baden-Wuerttemberg,West,Not employed: registered unemployed,0.04104,103,1779,0.03182,0.05026
1995,Baden-Wuerttemberg,West,Not employed: no further information,0.11319,224,1779,0.09846,0.12792
1995,Bavaria,West,Self-employed,0.05946,92,1680,0.04815,0.07077
1995,Bavaria,West,Blue-collar worker,0.16637,388,1680,0.14856,0.18419
1995,Bavaria,West,Civil servant,0.05693,73,1680,0.04585,0.06802
1995,Bavaria,West,White-collar worker,0.24690,423,1680,0.22627,0.26752
1995,Bavaria,West,Apprentice/ Trainee/ Intern,0.07322,140,1680,0.06076,0.08568
1995,Bavaria,West,Not employed: Pensioner,0.24056,257,1680,0.22012,0.26101
1995,Bavaria,West,Not employed: registered unemployed,0.04635,88,1680,0.03629,0.05640
1995,Bavaria,West,Not employed: no further information,0.10664,219,1680,0.09188,0.12140
1995,Berlin,West,Blue-collar worker,0.13763,58,236,0.09358,0.18168
1995,Berlin,West,White-collar worker,0.28653,84,236,0.22872,0.34434
1995,Berlin,West,Apprentice/ Trainee/ Intern,0.09364,32,236,0.05639,0.13089
1995,Berlin,West,Not employed: Pensioner,0.26929,62,236,0.21258,0.32601
1995,Berlin,East,Blue-collar worker,0.17409,43,172,0.11726,0.23093
1995,Berlin,East,White-collar worker,0.29392,83,172,0.22564,0.36220
1995,Berlin,East,Not employed: Pensioner,0.22614,46,172,0.16344,0.28884
1995,Brandenburg,East,Blue-collar worker,0.21680,138,541,0.18204,0.25155
1995,Brandenburg,East,White-collar worker,0.24310,157,541,0.20692,0.27928
1995,Brandenburg,East,Apprentice/ Trainee/ Intern,0.08190,66,541,0.05877,0.10503
1995,Brandenburg,East,Not employed: Pensioner,0.28842,125,541,0.25021,0.32663
1995,Brandenburg,East,Not employed: registered unemployed,0.08840,55,541,0.06446,0.11234
1995,Mecklenburg-Western Pomerania,East,Blue-collar worker,0.21056,97,379,0.16946,0.25166
1995,Mecklenburg-Western Pomerania,East,White-collar worker,0.23057,112,379,0.18811,0.27303
1995,Mecklenburg-Western Pomerania,East,Apprentice/ Trainee/ Intern,0.07603,40,379,0.04931,0.10275
1995,Mecklenburg-Western Pomerania,East,Not employed: Pensioner,0.25759,79,379,0.21350,0.30167
1995,Mecklenburg-Western Pomerania,East,Not employed: registered unemployed,0.14258,51,379,0.10733,0.17783
1995,Saxony,East,Self-employed,0.03760,46,1081,0.02625,0.04894
1995,Saxony,East,Blue-collar worker,0.22290,262,1081,0.19807,0.24772
1995,Saxony,East,White-collar worker,0.21247,278,1081,0.18807,0.23686
1995,Saxony,East,Apprentice/ Trainee/ Intern,0.05669,95,1081,0.04290,0.07048
1995,Saxony,East,Not employed: Pensioner,0.30475,240,1081,0.27730,0.33220
1995,Saxony,East,Not employed: registered unemployed,0.12005,127,1081,0.10067,0.13944
1995,Saxony,East,Not employed: no further information,0.03289,33,1081,0.02225,0.04352
1995,Saxony-Anhalt,East,Blue-collar worker,0.22053,167,634,0.18823,0.25283
1995,Saxony-Anhalt,East,White-collar worker,0.22354,174,634,0.19109,0.25600
1995,Saxony-Anhalt,East,Apprentice/ Trainee/ Intern,0.06144,62,634,0.04273,0.08015
1995,Saxony-Anhalt,East,Not employed: Pensioner,0.30370,138,634,0.26788,0.33953
1995,Saxony-Anhalt,East,Not employed: registered unemployed,0.12074,93,634,0.09535,0.14612
1995,Thuringa,East,Self-employed,0.04406,33,624,0.02795,0.06018
1995,Thuringa,East,Blue-collar worker,0.20067,152,624,0.16922,0.23212
1995,Thuringa,East,White-collar worker,0.21523,165,624,0.18295,0.24750
1995,Thuringa,East,Apprentice/ Trainee/ Intern,0.07363,55,624,0.05313,0.09414
1995,Thuringa,East,Not employed: Pensioner,0.30696,139,624,0.27074,0.34318
1995,Thuringa,East,Not employed: registered unemployed,0.12194,80,624,0.09625,0.14764
1996,Schleswig-Holstein,West,Blue-collar worker,0.15575,47,218,0.10751,0.20400
1996,Schleswig-Holstein,West,White-collar worker,0.31161,89,218,0.24999,0.37324
1996,Schleswig-Holstein,West,Not employed: Pensioner,0.22671,51,218,0.17100,0.28242
1996,Schleswig-Holstein,West,Not employed: no further information,0.09504,31,218,0.05602,0.13406
1996,Hamburg,West,White-collar worker,0.28900,34,65,0.17794,0.40006
1996,Hamburg,West,Not employed: Pensioner,0.31480,31,65,0.20102,0.42859
1996,Lower Saxony,West,Self-employed,0.06004,57,1034,0.04555,0.07453
1996,Lower Saxony,West,Blue-collar worker,0.17427,215,1034,0.15113,0.19740
1996,Lower Saxony,West,Civil servant,0.05396,50,1034,0.04018,0.06774
1996,Lower Saxony,West,White-collar worker,0.23045,254,1034,0.20477,0.25613
1996,Lower Saxony,West,Apprentice/ Trainee/ Intern,0.05619,82,1034,0.04215,0.07024
1996,Lower Saxony,West,Not employed: Pensioner,0.24552,178,1034,0.21927,0.27177
1996,Lower Saxony,West,Not employed: registered unemployed,0.06464,69,1034,0.04964,0.07963
1996,Lower Saxony,West,Not employed: no further information,0.11187,129,1034,0.09265,0.13109
1996,Bremen,West,Not employed: Pensioner,0.44875,32,32,0.27366,0.62384
1996,North Rhine-Westphalia,West,Self-employed,0.05369,126,2540,0.04492,0.06246
1996,North Rhine-Westphalia,West,Blue-collar worker,0.15314,536,2540,0.13913,0.16715
1996,North Rhine-Westphalia,West,Civil servant,0.04780,111,2540,0.03950,0.05609
1996,North Rhine-Westphalia,West,White-collar worker,0.26544,623,2540,0.24827,0.28262
1996,North Rhine-Westphalia,West,Apprentice/ Trainee/ Intern,0.08327,244,2540,0.07252,0.09401
1996,North Rhine-Westphalia,West,Not employed: Pensioner,0.22395,383,2540,0.20774,0.24017
1996,North Rhine-Westphalia,West,Not employed: registered unemployed,0.05238,147,2540,0.04371,0.06105
1996,North Rhine-Westphalia,West,Not employed: no further information,0.11798,370,2540,0.10543,0.13053
