year,pgisced97,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1992,Upper Secondary Level,Not employed: no further information,0.09004,595,6717,0.08319,0.09688
1992,Post-secondary Non-tertiary Level,Blue-collar worker,0.12545,69,340,0.09019,0.16071
1992,Post-secondary Non-tertiary Level,White-collar worker,0.44434,150,340,0.39145,0.49724
1992,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.10661,52,340,0.07376,0.13946
1992,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.11999,31,340,0.08540,0.15459
1992,Post-secondary Non-tertiary Level,Not employed: no further information,0.09369,38,340,0.06267,0.12472
1992,First Stage of Tertiary Education,Self-employed,0.11859,99,730,0.09512,0.14206
1992,First Stage of Tertiary Education,Blue-collar worker,0.12559,131,730,0.10154,0.14965
1992,First Stage of Tertiary Education,Civil servant,0.06789,47,730,0.04963,0.08615
1992,First Stage of Tertiary Education,White-collar worker,0.35806,271,730,0.32325,0.39286
1992,First Stage of Tertiary Education,Not employed: Pensioner,0.22065,123,730,0.19055,0.25076
1992,First Stage of Tertiary Education,Not employed: no further information,0.07892,59,730,0.05934,0.09849
1992,Second Stage of Tertiary Education,Self-employed,0.09898,136,1651,0.08457,0.11339
1992,Second Stage of Tertiary Education,Blue-collar worker,0.01806,49,1651,0.01164,0.02449
1992,Second Stage of Tertiary Education,Civil servant,0.12897,151,1651,0.11280,0.14514
1992,Second Stage of Tertiary Education,White-collar worker,0.48292,903,1651,0.45881,0.50703
1992,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02563,43,1651,0.01800,0.03325
1992,Second Stage of Tertiary Education,Not employed: Pensioner,0.14945,195,1651,0.13224,0.16665
1992,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04873,113,1651,0.03834,0.05912
1992,Second Stage of Tertiary Education,Not employed: no further information,0.04727,61,1651,0.03703,0.05750
1993,No answer / don't know,Blue-collar worker,0.18278,49,104,0.10814,0.25742
1993,No answer / don't know,Apprentice/ Trainee/ Intern,0.35642,55,104,0.26393,0.44892
1993,Pre-primary Level,Apprentice/ Trainee/ Intern,0.96835,181,181,0.94277,0.99392
1993,Primary Level,Blue-collar worker,0.41639,271,564,0.37567,0.45711
1993,Primary Level,Not employed: Pensioner,0.15536,85,564,0.12543,0.18528
1993,Primary Level,Not employed: registered unemployed,0.07595,48,564,0.05407,0.09783
1993,Primary Level,Not employed: no further information,0.25901,160,564,0.22282,0.29520
1993,Lower Secondary Level,Self-employed,0.02120,65,2662,0.01573,0.02668
1993,Lower Secondary Level,Blue-collar worker,0.20883,735,2662,0.19338,0.22427
1993,Lower Secondary Level,White-collar worker,0.08019,210,2662,0.06987,0.09051
1993,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12484,434,2662,0.11228,0.13740
1993,Lower Secondary Level,Not employed: Pensioner,0.37959,670,2662,0.36116,0.39803
1993,Lower Secondary Level,Not employed: registered unemployed,0.04325,158,2662,0.03552,0.05098
1993,Lower Secondary Level,Not employed: no further information,0.13680,390,2662,0.12375,0.14986
1993,Upper Secondary Level,Self-employed,0.04001,268,6653,0.03530,0.04472
1993,Upper Secondary Level,Blue-collar worker,0.23160,1913,6653,0.22146,0.24174
1993,Upper Secondary Level,Civil servant,0.03177,180,6653,0.02755,0.03598
1993,Upper Secondary Level,White-collar worker,0.25075,1608,6653,0.24034,0.26117
1993,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04492,354,6653,0.03995,0.04990
1993,Upper Secondary Level,Not employed: Pensioner,0.24193,1176,6653,0.23164,0.25222
1993,Upper Secondary Level,Not employed: Military/Community Service,0.00643,42,6653,0.00451,0.00835
1993,Upper Secondary Level,Not employed: registered unemployed,0.06368,522,6653,0.05781,0.06954
1993,Upper Secondary Level,Not employed: no further information,0.08891,590,6653,0.08207,0.09575
1993,Post-secondary Non-tertiary Level,Blue-collar worker,0.12162,62,306,0.08493,0.15830
1993,Post-secondary Non-tertiary Level,White-collar worker,0.45366,155,306,0.39779,0.50954
1993,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.12720,58,306,0.08981,0.16460
1993,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.12039,31,306,0.08387,0.15692
1993,First Stage of Tertiary Education,Self-employed,0.13224,101,731,0.10767,0.15682
1993,First Stage of Tertiary Education,Blue-collar worker,0.12202,125,731,0.09828,0.14577
1993,First Stage of Tertiary Education,Civil servant,0.06487,45,731,0.04700,0.08273
1993,First Stage of Tertiary Education,White-collar worker,0.32586,239,731,0.29186,0.35986
1993,First Stage of Tertiary Education,Not employed: Pensioner,0.22760,131,731,0.19719,0.25802
1993,First Stage of Tertiary Education,Not employed: registered unemployed,0.04366,39,731,0.02884,0.05848
1993,First Stage of Tertiary Education,Not employed: no further information,0.07145,51,731,0.05277,0.09014
1993,Second Stage of Tertiary Education,Self-employed,0.10415,147,1635,0.08934,0.11896
1993,Second Stage of Tertiary Education,Blue-collar worker,0.02472,56,1635,0.01720,0.03225
1993,Second Stage of Tertiary Education,Civil servant,0.13929,170,1635,0.12250,0.15607
1993,Second Stage of Tertiary Education,White-collar worker,0.44964,850,1635,0.42552,0.47376
1993,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02549,39,1635,0.01785,0.03313
1993,Second Stage of Tertiary Education,Not employed: Pensioner,0.15890,212,1635,0.14118,0.17663
1993,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05687,103,1635,0.04564,0.06810
1993,Second Stage of Tertiary Education,Not employed: no further information,0.04094,58,1635,0.03134,0.05055
1994,No answer / don't know,Blue-collar worker,0.30578,70,155,0.23301,0.37855
1994,No answer / don't know,Apprentice/ Trainee/ Intern,0.21123,43,155,0.14676,0.27570
1994,No answer / don't know,Not employed: no further information,0.16303,42,155,0.10469,0.22138
1994,Pre-primary Level,Apprentice/ Trainee/ Intern,0.96356,231,231,0.93934,0.98778
1994,Primary Level,Blue-collar worker,0.37562,227,507,0.33343,0.41782
1994,Primary Level,Not employed: Pensioner,0.16459,81,507,0.13228,0.19690
1994,Primary Level,Not employed: registered unemployed,0.10406,62,507,0.07746,0.13066
1994,Primary Level,Not employed: no further information,0.25256,137,507,0.21470,0.29041
1994,Lower Secondary Level,Self-employed,0.02101,60,2468,0.01535,0.02667
1994,Lower Secondary Level,Blue-collar worker,0.18890,631,2468,0.17345,0.20435
1994,Lower Secondary Level,White-collar worker,0.07120,184,2468,0.06105,0.08135
1994,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.10845,354,2468,0.09618,0.12072
1994,Lower Secondary Level,Not employed: Pensioner,0.39503,663,2468,0.37574,0.41432
1994,Lower Secondary Level,Not employed: registered unemployed,0.05918,192,2468,0.04987,0.06849
1994,Lower Secondary Level,Not employed: no further information,0.14788,384,2468,0.13387,0.16189
1994,Upper Secondary Level,Self-employed,0.03899,265,6562,0.03430,0.04367
1994,Upper Secondary Level,Blue-collar worker,0.21781,1788,6562,0.20783,0.22780
1994,Upper Secondary Level,Civil servant,0.03177,186,6562,0.02752,0.03601
1994,Upper Secondary Level,White-collar worker,0.25431,1598,6562,0.24377,0.26485
1994,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03937,315,6562,0.03466,0.04407
1994,Upper Secondary Level,Not employed: Pensioner,0.24746,1175,6562,0.23701,0.25790
1994,Upper Secondary Level,Not employed: Military/Community Service,0.00699,47,6562,0.00498,0.00901
1994,Upper Secondary Level,Not employed: registered unemployed,0.07424,593,6562,0.06790,0.08059
1994,Upper Secondary Level,Not employed: no further information,0.08906,595,6562,0.08217,0.09596
1994,Post-secondary Non-tertiary Level,Blue-collar worker,0.14229,63,309,0.10328,0.18131
1994,Post-secondary Non-tertiary Level,White-collar worker,0.42783,158,309,0.37257,0.48309
1994,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.12967,57,309,0.09215,0.16719
1994,Post-secondary Non-tertiary Level,Not employed: no further information,0.06677,31,309,0.03889,0.09465
1994,First Stage of Tertiary Education,Self-employed,0.12467,96,739,0.10084,0.14851
1994,First Stage of Tertiary Education,Blue-collar worker,0.11776,115,739,0.09451,0.14102
1994,First Stage of Tertiary Education,Civil servant,0.07922,50,739,0.05973,0.09870
1994,First Stage of Tertiary Education,White-collar worker,0.31763,254,739,0.28404,0.35122
1994,First Stage of Tertiary Education,Not employed: Pensioner,0.23516,129,739,0.20456,0.26575
1994,First Stage of Tertiary Education,Not employed: registered unemployed,0.05400,50,739,0.03769,0.07031
1994,First Stage of Tertiary Education,Not employed: no further information,0.06032,45,739,0.04314,0.07749
1994,Second Stage of Tertiary Education,Self-employed,0.10671,156,1653,0.09183,0.12160
1994,Second Stage of Tertiary Education,Blue-collar worker,0.02056,46,1653,0.01372,0.02741
1994,Second Stage of Tertiary Education,Civil servant,0.13835,170,1653,0.12170,0.15500
1994,Second Stage of Tertiary Education,White-collar worker,0.45389,868,1653,0.42988,0.47790
1994,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02247,39,1653,0.01532,0.02961
1994,Second Stage of Tertiary Education,Not employed: Pensioner,0.15422,209,1653,0.13681,0.17164
1994,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05593,97,1653,0.04485,0.06701
1994,Second Stage of Tertiary Education,Not employed: no further information,0.04786,68,1653,0.03756,0.05815
1995,No answer / don't know,Blue-collar worker,0.19824,71,210,0.14419,0.25229
1995,No answer / don't know,White-collar worker,0.16251,34,210,0.11250,0.21253
1995,No answer / don't know,Apprentice/ Trainee/ Intern,0.20320,53,210,0.14865,0.25776
1995,No answer / don't know,Not employed: no further information,0.21196,52,210,0.15655,0.26737
1995,Pre-primary Level,Apprentice/ Trainee/ Intern,0.96297,275,275,0.94062,0.98533
1995,Primary Level,Blue-collar worker,0.38078,205,495,0.33796,0.42360
1995,Primary Level,Not employed: Pensioner,0.18062,92,495,0.14669,0.21454
1995,Primary Level,Not employed: registered unemployed,0.10272,62,495,0.07595,0.12950
1995,Primary Level,Not employed: no further information,0.26486,136,495,0.22595,0.30378
1995,Lower Secondary Level,Self-employed,0.01853,55,2478,0.01322,0.02384
1995,Lower Secondary Level,Blue-collar worker,0.18412,644,2478,0.16885,0.19938
1995,Lower Secondary Level,White-collar worker,0.07377,194,2478,0.06348,0.08407
1995,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.10932,358,2478,0.09703,0.12161
1995,Lower Secondary Level,Not employed: Pensioner,0.41012,664,2478,0.39075,0.42949
1995,Lower Secondary Level,Not employed: registered unemployed,0.06283,199,2478,0.05327,0.07238
1995,Lower Secondary Level,Not employed: no further information,0.13675,364,2478,0.12322,0.15028
1995,Upper Secondary Level,Self-employed,0.03924,263,6718,0.03460,0.04388
1995,Upper Secondary Level,Blue-collar worker,0.22112,1880,6718,0.21120,0.23105
1995,Upper Secondary Level,Civil servant,0.02870,171,6718,0.02470,0.03269
1995,Upper Secondary Level,White-collar worker,0.25133,1645,6718,0.24095,0.26170
1995,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04321,354,6718,0.03835,0.04808
1995,Upper Secondary Level,Not employed: Pensioner,0.25254,1191,6718,0.24215,0.26293
1995,Upper Secondary Level,Not employed: Military/Community Service,0.00618,41,6718,0.00430,0.00805
1995,Upper Secondary Level,Not employed: registered unemployed,0.07091,555,6718,0.06477,0.07705
1995,Upper Secondary Level,Not employed: no further information,0.08677,618,6718,0.08003,0.09350
1995,Post-secondary Non-tertiary Level,Blue-collar worker,0.14319,95,406,0.10908,0.17731
1995,Post-secondary Non-tertiary Level,White-collar worker,0.40228,172,406,0.35452,0.45004
1995,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.13316,61,406,0.10007,0.16625
1995,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.09388,33,406,0.06547,0.12229
1995,Post-secondary Non-tertiary Level,Not employed: no further information,0.08809,45,406,0.06049,0.11569
1995,First Stage of Tertiary Education,Self-employed,0.11196,90,748,0.08935,0.13458
1995,First Stage of Tertiary Education,Blue-collar worker,0.11191,119,748,0.08930,0.13452
1995,First Stage of Tertiary Education,Civil servant,0.06957,48,748,0.05132,0.08781
1995,First Stage of Tertiary Education,White-collar worker,0.34162,281,748,0.30761,0.37563
1995,First Stage of Tertiary Education,Not employed: Pensioner,0.22659,121,748,0.19657,0.25661
1995,First Stage of Tertiary Education,Not employed: registered unemployed,0.05452,38,748,0.03824,0.07080
1995,First Stage of Tertiary Education,Not employed: no further information,0.07566,51,748,0.05670,0.09463
1995,Second Stage of Tertiary Education,Self-employed,0.09941,161,1752,0.08540,0.11343
1995,Second Stage of Tertiary Education,Blue-collar worker,0.03217,64,1752,0.02390,0.04043
1995,Second Stage of Tertiary Education,Civil servant,0.14422,190,1752,0.12777,0.16068
1995,Second Stage of Tertiary Education,White-collar worker,0.44784,915,1752,0.42455,0.47114
1995,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02488,39,1752,0.01758,0.03217
1995,Second Stage of Tertiary Education,Not employed: Pensioner,0.16144,223,1752,0.14421,0.17868
1995,Second Stage of Tertiary Education,Not employed: registered unemployed,0.04572,85,1752,0.03594,0.05550
1995,Second Stage of Tertiary Education,Not employed: no further information,0.04431,75,1752,0.03467,0.05395
1996,No answer / don't know,Blue-collar worker,0.20487,68,212,0.15041,0.25933
1996,No answer / don't know,White-collar worker,0.11943,31,212,0.07567,0.16318
1996,No answer / don't know,Apprentice/ Trainee/ Intern,0.24583,60,212,0.18773,0.30393
1996,No answer / don't know,Not employed: no further information,0.22309,53,212,0.16692,0.27927
1996,Pre-primary Level,Apprentice/ Trainee/ Intern,0.93508,279,279,0.90611,0.96404
1996,Primary Level,Blue-collar worker,0.39479,191,460,0.35007,0.43950
1996,Primary Level,Not employed: Pensioner,0.20393,97,460,0.16707,0.24079
1996,Primary Level,Not employed: registered unemployed,0.10304,52,460,0.07523,0.13085
1996,Primary Level,Not employed: no further information,0.22585,120,460,0.18759,0.26410
1996,Lower Secondary Level,Self-employed,0.01946,56,2367,0.01389,0.02502
1996,Lower Secondary Level,Blue-collar worker,0.18047,587,2367,0.16497,0.19596
1996,Lower Secondary Level,White-collar worker,0.06623,170,2367,0.05621,0.07626
1996,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.11073,356,2367,0.09808,0.12337
1996,Lower Secondary Level,Not employed: Pensioner,0.41923,651,2367,0.39935,0.43911
1996,Lower Secondary Level,Not employed: registered unemployed,0.06523,188,2367,0.05528,0.07518
1996,Lower Secondary Level,Not employed: no further information,0.13219,359,2367,0.11854,0.14584
1996,Upper Secondary Level,Self-employed,0.04062,267,6607,0.03586,0.04538
1996,Upper Secondary Level,Blue-collar worker,0.21985,1829,6607,0.20986,0.22984
1996,Upper Secondary Level,Civil servant,0.02882,170,6607,0.02479,0.03286
1996,Upper Secondary Level,White-collar worker,0.24968,1606,6607,0.23924,0.26012
1996,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03613,308,6607,0.03163,0.04063
1996,Upper Secondary Level,Not employed: Pensioner,0.25743,1203,6607,0.24689,0.26798
1996,Upper Secondary Level,Not employed: Military/Community Service,0.00544,38,6607,0.00367,0.00721
1996,Upper Secondary Level,Not employed: registered unemployed,0.07086,565,6607,0.06467,0.07705
1996,Upper Secondary Level,Not employed: no further information,0.09116,621,6607,0.08422,0.09810
1996,Post-secondary Non-tertiary Level,Blue-collar worker,0.14270,86,405,0.10859,0.17681
1996,Post-secondary Non-tertiary Level,White-collar worker,0.42726,188,405,0.37902,0.47550
1996,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.11660,55,405,0.08530,0.14790
1996,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.08137,32,405,0.05471,0.10803
1996,Post-secondary Non-tertiary Level,Not employed: no further information,0.07409,44,405,0.04855,0.09963
1996,First Stage of Tertiary Education,Self-employed,0.12599,96,752,0.10226,0.14973
1996,First Stage of Tertiary Education,Blue-collar worker,0.10982,118,752,0.08746,0.13218
1996,First Stage of Tertiary Education,Civil servant,0.06287,48,752,0.04551,0.08024
1996,First Stage of Tertiary Education,White-collar worker,0.34667,285,752,0.31263,0.38071
1996,First Stage of Tertiary Education,Not employed: Pensioner,0.23206,122,752,0.20187,0.26226
1996,First Stage of Tertiary Education,Not employed: registered unemployed,0.04631,36,752,0.03128,0.06134
1996,First Stage of Tertiary Education,Not employed: no further information,0.06534,47,752,0.04767,0.08302
1996,Second Stage of Tertiary Education,Self-employed,0.10645,177,1762,0.09204,0.12085
1996,Second Stage of Tertiary Education,Blue-collar worker,0.02699,57,1762,0.01942,0.03456
1996,Second Stage of Tertiary Education,Civil servant,0.13116,177,1762,0.11539,0.14692
1996,Second Stage of Tertiary Education,White-collar worker,0.44662,903,1762,0.42340,0.46984
1996,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02169,37,1762,0.01489,0.02850
1996,Second Stage of Tertiary Education,Not employed: Pensioner,0.16763,229,1762,0.15018,0.18508
1996,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05383,102,1762,0.04329,0.06437
1996,Second Stage of Tertiary Education,Not employed: no further information,0.04465,80,1762,0.03500,0.05429
1997,No answer / don't know,Blue-collar worker,0.18552,66,219,0.13392,0.23712
1997,No answer / don't know,White-collar worker,0.12930,31,219,0.08476,0.17384
1997,No answer / don't know,Apprentice/ Trainee/ Intern,0.33060,72,219,0.26815,0.39305
1997,No answer / don't know,Not employed: no further information,0.16555,50,219,0.11621,0.21489
1997,Pre-primary Level,Apprentice/ Trainee/ Intern,0.93536,297,297,0.90734,0.96337
1997,Primary Level,Blue-collar worker,0.35979,162,431,0.31443,0.40516
1997,Primary Level,Not employed: Pensioner,0.22285,104,431,0.18352,0.26219
1997,Primary Level,Not employed: registered unemployed,0.13079,54,431,0.09892,0.16266
1997,Primary Level,Not employed: no further information,0.21062,111,431,0.17208,0.24916
1997,Lower Secondary Level,Self-employed,0.02222,59,2310,0.01620,0.02823
1997,Lower Secondary Level,Blue-collar worker,0.16535,519,2310,0.15019,0.18050
1997,Lower Secondary Level,White-collar worker,0.06920,172,2310,0.05885,0.07956
1997,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12166,374,2310,0.10833,0.13499
1997,Lower Secondary Level,Not employed: Pensioner,0.42989,649,2310,0.40970,0.45009
1997,Lower Secondary Level,Not employed: registered unemployed,0.06322,212,2310,0.05330,0.07315
1997,Lower Secondary Level,Not employed: no further information,0.12261,325,2310,0.10924,0.13599
1997,Upper Secondary Level,Self-employed,0.04010,269,6470,0.03532,0.04489
1997,Upper Secondary Level,Blue-collar worker,0.20134,1662,6470,0.19156,0.21111
1997,Upper Secondary Level,Civil servant,0.02762,171,6470,0.02362,0.03161
1997,Upper Secondary Level,White-collar worker,0.25062,1598,6470,0.24006,0.26118
1997,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.03350,278,6470,0.02912,0.03789
1997,Upper Secondary Level,Not employed: Pensioner,0.26694,1239,6470,0.25616,0.27772
1997,Upper Secondary Level,Not employed: Military/Community Service,0.00641,45,6470,0.00446,0.00835
1997,Upper Secondary Level,Not employed: registered unemployed,0.08073,593,6470,0.07409,0.08737
1997,Upper Secondary Level,Not employed: no further information,0.09274,615,6470,0.08567,0.09981
1997,Post-secondary Non-tertiary Level,Blue-collar worker,0.15002,83,418,0.11574,0.18429
1997,Post-secondary Non-tertiary Level,White-collar worker,0.43827,190,418,0.39065,0.48590
1997,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.10586,45,418,0.07633,0.13539
1997,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.08233,32,418,0.05595,0.10872
1997,Post-secondary Non-tertiary Level,Not employed: registered unemployed,0.06861,33,418,0.04435,0.09288
1997,Post-secondary Non-tertiary Level,Not employed: no further information,0.06876,35,418,0.04447,0.09305
1997,First Stage of Tertiary Education,Self-employed,0.12138,93,710,0.09734,0.14541
1997,First Stage of Tertiary Education,Blue-collar worker,0.10716,115,710,0.08439,0.12993
1997,First Stage of Tertiary Education,Civil servant,0.07014,48,710,0.05134,0.08894
1997,First Stage of Tertiary Education,White-collar worker,0.34559,276,710,0.31058,0.38060
1997,First Stage of Tertiary Education,Not employed: Pensioner,0.23977,130,710,0.20835,0.27120
1997,First Stage of Tertiary Education,Not employed: no further information,0.06205,48,710,0.04429,0.07980
1997,Second Stage of Tertiary Education,Self-employed,0.10109,171,1764,0.08702,0.11516
1997,Second Stage of Tertiary Education,Blue-collar worker,0.02433,52,1764,0.01714,0.03152
1997,Second Stage of Tertiary Education,Civil servant,0.14129,196,1764,0.12503,0.15755
1997,Second Stage of Tertiary Education,White-collar worker,0.44922,907,1764,0.42600,0.47243
1997,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02325,40,1764,0.01622,0.03028
1997,Second Stage of Tertiary Education,Not employed: Pensioner,0.16390,233,1764,0.14662,0.18118
1997,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05057,95,1764,0.04034,0.06080
1997,Second Stage of Tertiary Education,Not employed: no further information,0.04604,70,1764,0.03626,0.05582
1998,No answer / don't know,Self-employed,0.06021,33,580,0.04083,0.07958
1998,No answer / don't know,Blue-collar worker,0.18964,114,580,0.15771,0.22157
1998,No answer / don't know,White-collar worker,0.20583,108,580,0.17290,0.23876
1998,No answer / don't know,Apprentice/ Trainee/ Intern,0.11112,80,580,0.08552,0.13672
1998,No answer / don't know,Not employed: Pensioner,0.22797,118,580,0.19380,0.26214
1998,No answer / don't know,Not employed: registered unemployed,0.04048,32,580,0.02443,0.05654
1998,No answer / don't know,Not employed: no further information,0.13378,95,580,0.10605,0.16151
1998,Pre-primary Level,Apprentice/ Trainee/ Intern,0.91902,310,310,0.88860,0.94944
1998,Primary Level,Blue-collar worker,0.39181,161,418,0.34496,0.43867
1998,Primary Level,Not employed: Pensioner,0.23078,108,418,0.19034,0.27122
1998,Primary Level,Not employed: registered unemployed,0.14128,57,418,0.10785,0.17471
1998,Primary Level,Not employed: no further information,0.16726,92,418,0.13144,0.20309
1998,Lower Secondary Level,Self-employed,0.01704,52,2519,0.01199,0.02210
1998,Lower Secondary Level,Blue-collar worker,0.15868,519,2519,0.14441,0.17295
1998,Lower Secondary Level,White-collar worker,0.07367,191,2519,0.06347,0.08388
1998,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.12493,418,2519,0.11201,0.13784
1998,Lower Secondary Level,Not employed: Pensioner,0.42741,765,2519,0.40809,0.44674
1998,Lower Secondary Level,Not employed: registered unemployed,0.06799,218,2519,0.05816,0.07782
1998,Lower Secondary Level,Not employed: no further information,0.12302,356,2519,0.11019,0.13585
1998,Upper Secondary Level,Self-employed,0.04104,307,7020,0.03640,0.04568
1998,Upper Secondary Level,Blue-collar worker,0.20698,1777,7020,0.19750,0.21646
1998,Upper Secondary Level,Civil servant,0.02642,181,7020,0.02267,0.03017
1998,Upper Secondary Level,White-collar worker,0.24568,1732,7020,0.23561,0.25576
1998,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04381,331,7020,0.03902,0.04860
1998,Upper Secondary Level,Not employed: Pensioner,0.26315,1378,7020,0.25284,0.27345
1998,Upper Secondary Level,Not employed: Military/Community Service,0.00473,40,7020,0.00313,0.00634
1998,Upper Secondary Level,Not employed: registered unemployed,0.07569,599,7020,0.06950,0.08187
1998,Upper Secondary Level,Not employed: no further information,0.09250,675,7020,0.08572,0.09928
1998,Post-secondary Non-tertiary Level,Self-employed,0.08821,37,475,0.06268,0.11375
1998,Post-secondary Non-tertiary Level,Blue-collar worker,0.13799,82,475,0.10694,0.16904
1998,Post-secondary Non-tertiary Level,White-collar worker,0.45529,227,475,0.41046,0.50012
1998,Post-secondary Non-tertiary Level,Apprentice/ Trainee/ Intern,0.09454,45,475,0.06820,0.12088
1998,Post-secondary Non-tertiary Level,Not employed: Pensioner,0.09129,34,475,0.06536,0.11722
1998,Post-secondary Non-tertiary Level,Not employed: no further information,0.08735,50,475,0.06193,0.11277
1998,First Stage of Tertiary Education,Self-employed,0.10341,90,804,0.08235,0.12447
1998,First Stage of Tertiary Education,Blue-collar worker,0.11311,129,804,0.09121,0.13502
1998,First Stage of Tertiary Education,Civil servant,0.06575,51,804,0.04861,0.08290
1998,First Stage of Tertiary Education,White-collar worker,0.36518,309,804,0.33188,0.39849
1998,First Stage of Tertiary Education,Not employed: Pensioner,0.22845,134,804,0.19941,0.25749
1998,First Stage of Tertiary Education,Not employed: registered unemployed,0.04226,40,804,0.02835,0.05618
1998,First Stage of Tertiary Education,Not employed: no further information,0.06506,51,804,0.04800,0.08212
1998,Second Stage of Tertiary Education,Self-employed,0.10493,195,1963,0.09137,0.11849
1998,Second Stage of Tertiary Education,Blue-collar worker,0.02020,50,1963,0.01398,0.02643
1998,Second Stage of Tertiary Education,Civil servant,0.13140,214,1963,0.11646,0.14635
1998,Second Stage of Tertiary Education,White-collar worker,0.45052,987,1963,0.42850,0.47253
1998,Second Stage of Tertiary Education,Apprentice/ Trainee/ Intern,0.02278,48,1963,0.01618,0.02938
1998,Second Stage of Tertiary Education,Not employed: Pensioner,0.17005,263,1963,0.15342,0.18667
1998,Second Stage of Tertiary Education,Not employed: registered unemployed,0.05100,117,1963,0.04126,0.06073
1998,Second Stage of Tertiary Education,Not employed: no further information,0.04849,89,1963,0.03898,0.05799
1999,No answer / don't know,Blue-collar worker,0.23593,67,226,0.18045,0.29140
1999,No answer / don't know,White-collar worker,0.12231,31,226,0.07950,0.16512
1999,No answer / don't know,Apprentice/ Trainee/ Intern,0.22598,72,226,0.17133,0.28063
1999,No answer / don't know,Not employed: no further information,0.19107,56,226,0.13970,0.24244
1999,Pre-primary Level,Apprentice/ Trainee/ Intern,0.84074,279,279,0.79773,0.88376
1999,Primary Level,Blue-collar worker,0.41242,155,394,0.36375,0.46109
1999,Primary Level,Not employed: Pensioner,0.22936,105,394,0.18779,0.27092
1999,Primary Level,Not employed: registered unemployed,0.10704,48,394,0.07647,0.13761
1999,Primary Level,Not employed: no further information,0.17260,86,394,0.13524,0.20997
1999,Lower Secondary Level,Self-employed,0.02083,58,2426,0.01515,0.02652
1999,Lower Secondary Level,Blue-collar worker,0.16893,523,2426,0.15402,0.18385
1999,Lower Secondary Level,White-collar worker,0.07376,189,2426,0.06336,0.08417
1999,Lower Secondary Level,Apprentice/ Trainee/ Intern,0.13095,402,2426,0.11752,0.14437
1999,Lower Secondary Level,Not employed: Pensioner,0.43499,765,2426,0.41526,0.45472
1999,Lower Secondary Level,Not employed: registered unemployed,0.05483,162,2426,0.04577,0.06389
1999,Lower Secondary Level,Not employed: no further information,0.11044,327,2426,0.09796,0.12291
1999,Upper Secondary Level,Self-employed,0.04373,310,6929,0.03891,0.04855
1999,Upper Secondary Level,Blue-collar worker,0.21597,1803,6929,0.20628,0.22566
1999,Upper Secondary Level,Civil servant,0.02564,171,6929,0.02192,0.02936
1999,Upper Secondary Level,White-collar worker,0.25179,1759,6929,0.24157,0.26202
1999,Upper Secondary Level,Apprentice/ Trainee/ Intern,0.04222,313,6929,0.03749,0.04696
1999,Upper Secondary Level,Not employed: Pensioner,0.26679,1391,6929,0.25638,0.27721
1999,Upper Secondary Level,Not employed: Military/Community Service,0.00561,45,6929,0.00385,0.00737
1999,Upper Secondary Level,Not employed: registered unemployed,0.06440,517,6929,0.05862,0.07018
1999,Upper Secondary Level,Not employed: no further information,0.08383,620,6929,0.07730,0.09035
1999,Post-secondary Non-tertiary Level,Self-employed,0.10723,42,477,0.07943,0.13502
1999,Post-secondary Non-tertiary Level,Blue-collar worker,0.11984,75,477,0.09066,0.14902
1999,Post-secondary Non-tertiary Level,White-collar worker,0.44460,233,477,0.39996,0.48925
