year,regtyp,sampreg,occpos,proportion,n,group_size,proportion_lower_confidence,proportion_upper_confidence
1998,Rural regions,West,Apprentice/ Trainee/ Intern,0.05888,198,2330,0.04932,0.06844
1998,Rural regions,West,Not employed: Pensioner,0.20606,431,2330,0.18963,0.22249
1998,Rural regions,West,Not employed: registered unemployed,0.03996,124,2330,0.03201,0.04792
1998,Rural regions,West,Not employed: no further information,0.09315,297,2330,0.08135,0.10496
1998,Rural regions,East,Self-employed,0.03622,116,2598,0.02903,0.04341
1998,Rural regions,East,Blue-collar worker,0.15762,558,2598,0.14361,0.17164
1998,Rural regions,East,Civil servant,0.01373,48,2598,0.00926,0.01821
1998,Rural regions,East,White-collar worker,0.16753,594,2598,0.15316,0.18189
1998,Rural regions,East,Apprentice/ Trainee/ Intern,0.06227,250,2598,0.05297,0.07156
1998,Rural regions,East,Not employed: Pensioner,0.25298,565,2598,0.23626,0.26970
1998,Rural regions,East,Not employed: registered unemployed,0.11871,379,2598,0.10627,0.13115
1998,Rural regions,East,Not employed: no further information,0.02721,88,2598,0.02095,0.03346
1999,Urban regions,West,Self-employed,0.04757,416,7635,0.04280,0.05235
1999,Urban regions,West,Blue-collar worker,0.13234,1523,7635,0.12474,0.13994
1999,Urban regions,West,Civil servant,0.03261,282,7635,0.02863,0.03660
1999,Urban regions,West,White-collar worker,0.22590,2061,7635,0.21652,0.23529
1999,Urban regions,West,Apprentice/ Trainee/ Intern,0.05941,625,7635,0.05411,0.06471
1999,Urban regions,West,Not employed: Pensioner,0.21472,1460,7635,0.20551,0.22393
1999,Urban regions,West,Not employed: registered unemployed,0.03818,384,7635,0.03388,0.04248
1999,Urban regions,West,Not employed: no further information,0.07788,884,7635,0.07187,0.08389
1999,Urban regions,East,Self-employed,0.03733,57,1181,0.02651,0.04815
1999,Urban regions,East,Blue-collar worker,0.15555,234,1181,0.13487,0.17623
1999,Urban regions,East,White-collar worker,0.20631,350,1181,0.18322,0.22940
1999,Urban regions,East,Apprentice/ Trainee/ Intern,0.07792,134,1181,0.06262,0.09321
1999,Urban regions,East,Not employed: Pensioner,0.25279,282,1181,0.22799,0.27759
1999,Urban regions,East,Not employed: registered unemployed,0.08372,124,1181,0.06792,0.09953
1999,Rural regions,West,Self-employed,0.04734,141,2226,0.03852,0.05617
1999,Rural regions,West,Blue-collar worker,0.15217,497,2226,0.13725,0.16710
1999,Rural regions,West,Civil servant,0.03509,100,2226,0.02744,0.04274
1999,Rural regions,West,White-collar worker,0.17815,542,2226,0.16225,0.19405
1999,Rural regions,West,Apprentice/ Trainee/ Intern,0.05721,176,2226,0.04756,0.06686
1999,Rural regions,West,Not employed: Pensioner,0.20962,422,2226,0.19271,0.22653
1999,Rural regions,West,Not employed: registered unemployed,0.02981,85,2226,0.02274,0.03688
1999,Rural regions,West,Not employed: no further information,0.08813,263,2226,0.07635,0.09991
1999,Rural regions,East,Self-employed,0.03999,123,2525,0.03235,0.04763
1999,Rural regions,East,Blue-collar worker,0.16916,557,2525,0.15453,0.18378
1999,Rural regions,East,Civil servant,0.01289,44,2525,0.00849,0.01729
1999,Rural regions,East,White-collar worker,0.17060,597,2525,0.15592,0.18528
1999,Rural regions,East,Apprentice/ Trainee/ Intern,0.06558,253,2525,0.05592,0.07524
1999,Rural regions,East,Not employed: Pensioner,0.25966,571,2525,0.24255,0.27676
1999,Rural regions,East,Not employed: registered unemployed,0.09525,293,2525,0.08379,0.10670
1999,Rural regions,East,Not employed: no further information,0.02588,87,2525,0.01968,0.03207
2000,Urban regions,West,Self-employed,0.04830,776,13863,0.04474,0.05187
2000,Urban regions,West,Blue-collar worker,0.13768,2466,13863,0.13194,0.14341
2000,Urban regions,West,Civil servant,0.03025,551,13863,0.02740,0.03311
2000,Urban regions,West,White-collar worker,0.22618,3807,13863,0.21921,0.23314
2000,Urban regions,West,Apprentice/ Trainee/ Intern,0.05439,1042,13863,0.05061,0.05816
2000,Urban regions,West,Not employed: Pensioner,0.21062,2929,13863,0.20383,0.21741
2000,Urban regions,West,Not employed: Military/Community Service,0.00233,42,13863,0.00153,0.00313
2000,Urban regions,West,Not employed: registered unemployed,0.03029,587,13863,0.02743,0.03314
2000,Urban regions,West,Not employed: no further information,0.08580,1663,13863,0.08114,0.09046
2000,Urban regions,East,Self-employed,0.04676,107,1836,0.03710,0.05642
2000,Urban regions,East,Blue-collar worker,0.13711,302,1836,0.12137,0.15284
2000,Urban regions,East,Civil servant,0.01369,38,1836,0.00838,0.01901
2000,Urban regions,East,White-collar worker,0.21572,526,1836,0.19690,0.23454
2000,Urban regions,East,Apprentice/ Trainee/ Intern,0.06989,183,1836,0.05822,0.08156
2000,Urban regions,East,Not employed: Pensioner,0.25356,445,1836,0.23365,0.27347
2000,Urban regions,East,Not employed: registered unemployed,0.07830,192,1836,0.06601,0.09059
2000,Urban regions,East,Not employed: no further information,0.01853,43,1836,0.01236,0.02470
2000,Rural regions,West,Self-employed,0.04979,269,4333,0.04331,0.05626
2000,Rural regions,West,Blue-collar worker,0.15830,904,4333,0.14743,0.16917
2000,Rural regions,West,Civil servant,0.03002,186,4333,0.02494,0.03510
2000,Rural regions,West,White-collar worker,0.19175,1064,4333,0.18002,0.20347
2000,Rural regions,West,Apprentice/ Trainee/ Intern,0.05466,320,4333,0.04789,0.06143
2000,Rural regions,West,Not employed: Pensioner,0.19770,881,4333,0.18584,0.20956
2000,Rural regions,West,Not employed: registered unemployed,0.02628,154,4333,0.02152,0.03105
2000,Rural regions,West,Not employed: no further information,0.09192,555,4333,0.08331,0.10052
2000,Rural regions,East,Self-employed,0.04410,200,3964,0.03770,0.05049
2000,Rural regions,East,Blue-collar worker,0.15876,784,3964,0.14738,0.17014
2000,Rural regions,East,Civil servant,0.01226,68,3964,0.00883,0.01569
2000,Rural regions,East,White-collar worker,0.17642,920,3964,0.16456,0.18829
2000,Rural regions,East,Apprentice/ Trainee/ Intern,0.06494,375,3964,0.05727,0.07261
2000,Rural regions,East,Not employed: Pensioner,0.27483,1032,3964,0.26093,0.28873
2000,Rural regions,East,Not employed: registered unemployed,0.09512,476,3964,0.08599,0.10425
2000,Rural regions,East,Not employed: no further information,0.01951,109,3964,0.01520,0.02382
2001,Urban regions,West,Self-employed,0.04865,716,12558,0.04489,0.05242
2001,Urban regions,West,Blue-collar worker,0.13372,2203,12558,0.12777,0.13967
2001,Urban regions,West,Civil servant,0.03126,507,12558,0.02821,0.03430
2001,Urban regions,West,White-collar worker,0.22672,3509,12558,0.21940,0.23404
2001,Urban regions,West,Apprentice/ Trainee/ Intern,0.05584,966,12558,0.05182,0.05985
2001,Urban regions,West,Not employed: Pensioner,0.21272,2714,12558,0.20557,0.21988
2001,Urban regions,West,Not employed: Military/Community Service,0.00350,50,12558,0.00247,0.00454
2001,Urban regions,West,Not employed: registered unemployed,0.03393,518,12558,0.03076,0.03709
2001,Urban regions,West,Not employed: no further information,0.07743,1375,12558,0.07276,0.08211
2001,Urban regions,East,Self-employed,0.04712,99,1744,0.03717,0.05707
2001,Urban regions,East,Blue-collar worker,0.13420,273,1744,0.11820,0.15021
2001,Urban regions,East,Civil servant,0.01684,37,1744,0.01080,0.02288
2001,Urban regions,East,White-collar worker,0.22633,508,1744,0.20668,0.24597
2001,Urban regions,East,Apprentice/ Trainee/ Intern,0.08136,182,1744,0.06852,0.09419
2001,Urban regions,East,Not employed: Pensioner,0.25104,428,1744,0.23068,0.27139
2001,Urban regions,East,Not employed: registered unemployed,0.07695,173,1744,0.06444,0.08946
2001,Urban regions,East,Not employed: no further information,0.01838,44,1744,0.01207,0.02468
2001,Rural regions,West,Self-employed,0.04787,231,3874,0.04114,0.05459
2001,Rural regions,West,Blue-collar worker,0.15796,791,3874,0.14648,0.16945
2001,Rural regions,West,Civil servant,0.02999,164,3874,0.02462,0.03536
2001,Rural regions,West,White-collar worker,0.18813,945,3874,0.17582,0.20044
2001,Rural regions,West,Apprentice/ Trainee/ Intern,0.05637,308,3874,0.04911,0.06364
2001,Rural regions,West,Not employed: Pensioner,0.21020,827,3874,0.19736,0.22303
2001,Rural regions,West,Not employed: registered unemployed,0.03461,176,3874,0.02886,0.04037
2001,Rural regions,West,Not employed: no further information,0.08085,432,3874,0.07227,0.08944
2001,Rural regions,East,Self-employed,0.03916,166,3659,0.03287,0.04544
2001,Rural regions,East,Blue-collar worker,0.16070,729,3659,0.14880,0.17260
2001,Rural regions,East,Civil servant,0.01512,72,3659,0.01116,0.01907
2001,Rural regions,East,White-collar worker,0.17397,839,3659,0.16169,0.18626
2001,Rural regions,East,Apprentice/ Trainee/ Intern,0.06460,352,3659,0.05664,0.07257
2001,Rural regions,East,Not employed: Pensioner,0.28181,965,3659,0.26723,0.29638
2001,Rural regions,East,Not employed: registered unemployed,0.10200,448,3659,0.09219,0.11181
2001,Rural regions,East,Not employed: no further information,0.01588,88,3659,0.01183,0.01993
2002,Urban regions,West,Self-employed,0.04429,898,13508,0.04082,0.04776
2002,Urban regions,West,Blue-collar worker,0.13559,2013,13508,0.12981,0.14136
2002,Urban regions,West,Civil servant,0.02807,723,13508,0.02528,0.03086
2002,Urban regions,West,White-collar worker,0.22293,3989,13508,0.21591,0.22995
2002,Urban regions,West,Apprentice/ Trainee/ Intern,0.05729,1070,13508,0.05337,0.06121
2002,Urban regions,West,Not employed: Pensioner,0.22213,2857,13508,0.21512,0.22914
2002,Urban regions,West,Not employed: Military/Community Service,0.00288,53,13508,0.00198,0.00378
2002,Urban regions,West,Not employed: registered unemployed,0.03879,539,13508,0.03553,0.04204
2002,Urban regions,West,Not employed: no further information,0.07503,1366,13508,0.07059,0.07947
2002,Urban regions,East,Self-employed,0.04260,105,1764,0.03317,0.05203
2002,Urban regions,East,Blue-collar worker,0.12261,240,1764,0.10730,0.13792
2002,Urban regions,East,Civil servant,0.01633,47,1764,0.01041,0.02224
2002,Urban regions,East,White-collar worker,0.21792,529,1764,0.19865,0.23719
2002,Urban regions,East,Apprentice/ Trainee/ Intern,0.08839,192,1764,0.07514,0.10164
2002,Urban regions,East,Not employed: Pensioner,0.25980,431,1764,0.23933,0.28027
2002,Urban regions,East,Not employed: registered unemployed,0.08700,175,1764,0.07385,0.10016
2002,Urban regions,East,Not employed: no further information,0.02235,45,1764,0.01545,0.02925
2002,Rural regions,West,Self-employed,0.04248,253,4039,0.03626,0.04870
2002,Rural regions,West,Blue-collar worker,0.15759,741,4039,0.14635,0.16882
2002,Rural regions,West,Civil servant,0.03278,236,4039,0.02729,0.03827
2002,Rural regions,West,White-collar worker,0.19127,1039,4039,0.17914,0.20340
2002,Rural regions,West,Apprentice/ Trainee/ Intern,0.06001,348,4039,0.05269,0.06734
2002,Rural regions,West,Not employed: Pensioner,0.20237,828,4039,0.18997,0.21476
2002,Rural regions,West,Not employed: registered unemployed,0.03690,165,4039,0.03109,0.04271
2002,Rural regions,West,Not employed: no further information,0.08226,429,4039,0.07378,0.09073
2002,Rural regions,East,Self-employed,0.03918,172,3639,0.03287,0.04548
2002,Rural regions,East,Blue-collar worker,0.15080,651,3639,0.13917,0.16243
2002,Rural regions,East,Civil servant,0.01103,74,3639,0.00764,0.01443
2002,Rural regions,East,White-collar worker,0.17205,882,3639,0.15979,0.18432
2002,Rural regions,East,Apprentice/ Trainee/ Intern,0.06912,355,3639,0.06088,0.07736
2002,Rural regions,East,Not employed: Pensioner,0.28715,974,3639,0.27245,0.30186
2002,Rural regions,East,Not employed: registered unemployed,0.10973,431,3639,0.09957,0.11988
2002,Rural regions,East,Not employed: no further information,0.02215,100,3639,0.01737,0.02693
2003,Urban regions,West,Self-employed,0.04322,819,12982,0.03972,0.04671
2003,Urban regions,West,Blue-collar worker,0.13216,1891,12982,0.12634,0.13799
2003,Urban regions,West,Civil servant,0.02913,673,12982,0.02624,0.03202
2003,Urban regions,West,White-collar worker,0.22123,3787,12982,0.21409,0.22837
2003,Urban regions,West,Apprentice/ Trainee/ Intern,0.05803,1054,12982,0.05400,0.06205
2003,Urban regions,West,Not employed: Pensioner,0.22357,2843,12982,0.21640,0.23074
2003,Urban regions,West,Not employed: Military/Community Service,0.00225,42,12982,0.00143,0.00306
2003,Urban regions,West,Not employed: registered unemployed,0.04347,598,12982,0.03996,0.04698
2003,Urban regions,West,Not employed: no further information,0.07359,1275,12982,0.06909,0.07808
2003,Urban regions,East,Self-employed,0.04233,103,1748,0.03289,0.05177
2003,Urban regions,East,Blue-collar worker,0.12648,244,1748,0.11089,0.14206
2003,Urban regions,East,Civil servant,0.01332,43,1748,0.00794,0.01870
2003,Urban regions,East,White-collar worker,0.21008,502,1748,0.19098,0.22918
2003,Urban regions,East,Apprentice/ Trainee/ Intern,0.07435,176,1748,0.06205,0.08665
2003,Urban regions,East,Not employed: Pensioner,0.27520,443,1748,0.25426,0.29614
2003,Urban regions,East,Not employed: registered unemployed,0.10417,197,1748,0.08985,0.11850
2003,Urban regions,East,Not employed: no further information,0.02091,40,1748,0.01420,0.02763
2003,Rural regions,West,Self-employed,0.04480,239,3800,0.03822,0.05138
2003,Rural regions,West,Blue-collar worker,0.14683,671,3800,0.13558,0.15809
2003,Rural regions,West,Civil servant,0.02991,204,3800,0.02450,0.03533
2003,Rural regions,West,White-collar worker,0.20319,1017,3800,0.19039,0.21598
2003,Rural regions,West,Apprentice/ Trainee/ Intern,0.05496,320,3800,0.04771,0.06221
2003,Rural regions,West,Not employed: Pensioner,0.21306,818,3800,0.20004,0.22608
2003,Rural regions,West,Not employed: registered unemployed,0.04542,166,3800,0.03879,0.05204
2003,Rural regions,West,Not employed: no further information,0.07356,365,3800,0.06526,0.08187
2003,Rural regions,East,Self-employed,0.03924,177,3561,0.03286,0.04562
2003,Rural regions,East,Blue-collar worker,0.14433,596,3561,0.13278,0.15587
2003,Rural regions,East,Civil servant,0.01452,78,3561,0.01059,0.01845
2003,Rural regions,East,White-collar worker,0.17548,861,3561,0.16298,0.18797
2003,Rural regions,East,Apprentice/ Trainee/ Intern,0.06889,347,3561,0.06057,0.07721
2003,Rural regions,East,Not employed: Pensioner,0.28494,968,3561,0.27011,0.29976
2003,Rural regions,East,Not employed: registered unemployed,0.11068,443,3561,0.10037,0.12098
2003,Rural regions,East,Not employed: no further information,0.02193,91,3561,0.01712,0.02674
2004,Urban regions,West,Self-employed,0.04544,835,12595,0.04181,0.04908
2004,Urban regions,West,Blue-collar worker,0.12905,1773,12595,0.12319,0.13490
2004,Urban regions,West,Civil servant,0.02805,643,12595,0.02517,0.03094
2004,Urban regions,West,White-collar worker,0.22343,3664,12595,0.21616,0.23071
2004,Urban regions,West,Apprentice/ Trainee/ Intern,0.06269,1085,12595,0.05845,0.06692
2004,Urban regions,West,Not employed: Pensioner,0.22484,2789,12595,0.21755,0.23213
2004,Urban regions,West,Not employed: Military/Community Service,0.00188,31,12595,0.00112,0.00263
2004,Urban regions,West,Not employed: registered unemployed,0.04611,616,12595,0.04245,0.04977
2004,Urban regions,West,Not employed: no further information,0.06737,1159,12595,0.06299,0.07175
2004,Urban regions,East,Self-employed,0.05307,115,1754,0.04258,0.06357
2004,Urban regions,East,Blue-collar worker,0.12944,246,1754,0.11373,0.14516
2004,Urban regions,East,Civil servant,0.01420,42,1754,0.00866,0.01974
2004,Urban regions,East,White-collar worker,0.19606,488,1754,0.17748,0.21465
2004,Urban regions,East,Apprentice/ Trainee/ Intern,0.09291,200,1754,0.07932,0.10650
2004,Urban regions,East,Not employed: Pensioner,0.26720,438,1754,0.24648,0.28791
2004,Urban regions,East,Not employed: registered unemployed,0.10077,184,1754,0.08668,0.11487
2004,Urban regions,East,Not employed: no further information,0.02114,41,1754,0.01440,0.02787
2004,Rural regions,West,Self-employed,0.04801,247,3762,0.04118,0.05485
2004,Rural regions,West,Blue-collar worker,0.14545,644,3762,0.13418,0.15671
2004,Rural regions,West,Civil servant,0.03008,194,3762,0.02462,0.03554
2004,Rural regions,West,White-collar worker,0.19148,980,3762,0.17890,0.20405
2004,Rural regions,West,Apprentice/ Trainee/ Intern,0.05988,333,3762,0.05230,0.06747
2004,Rural regions,West,Not employed: Pensioner,0.22028,829,3762,0.20704,0.23353
2004,Rural regions,West,Not employed: registered unemployed,0.05295,189,3762,0.04579,0.06010
2004,Rural regions,West,Not employed: no further information,0.07314,346,3762,0.06482,0.08147
2004,Rural regions,East,Self-employed,0.03787,166,3442,0.03149,0.04425
2004,Rural regions,East,Blue-collar worker,0.14966,595,3442,0.13774,0.16158
2004,Rural regions,East,Civil servant,0.01329,72,3442,0.00946,0.01712
2004,Rural regions,East,White-collar worker,0.17199,833,3442,0.15938,0.18460
2004,Rural regions,East,Apprentice/ Trainee/ Intern,0.06578,323,3442,0.05750,0.07406
2004,Rural regions,East,Not employed: Pensioner,0.29425,955,3442,0.27903,0.30948
2004,Rural regions,East,Not employed: registered unemployed,0.11095,401,3442,0.10045,0.12144
2004,Rural regions,East,Not employed: no further information,0.02275,97,3442,0.01777,0.02774
2005,Urban regions,West,Self-employed,0.04313,768,12038,0.03950,0.04676
2005,Urban regions,West,Blue-collar worker,0.13709,1723,12038,0.13094,0.14323
2005,Urban regions,West,Civil servant,0.02972,622,12038,0.02668,0.03275
2005,Urban regions,West,White-collar worker,0.22572,3464,12038,0.21825,0.23318
2005,Urban regions,West,Apprentice/ Trainee/ Intern,0.06544,1047,12038,0.06103,0.06986
2005,Urban regions,West,Not employed: Pensioner,0.21900,2751,12038,0.21161,0.22639
2005,Urban regions,West,Not employed: registered unemployed,0.04891,593,12038,0.04506,0.05276
2005,Urban regions,West,Not employed: no further information,0.06548,1070,12038,0.06106,0.06990
2005,Urban regions,East,Self-employed,0.05133,109,1694,0.04082,0.06184
2005,Urban regions,East,Blue-collar worker,0.11431,216,1694,0.09915,0.12947
2005,Urban regions,East,Civil servant,0.01515,45,1694,0.00933,0.02097
2005,Urban regions,East,White-collar worker,0.20751,475,1694,0.18820,0.22683
2005,Urban regions,East,Apprentice/ Trainee/ Intern,0.08760,179,1694,0.07414,0.10107
2005,Urban regions,East,Not employed: Pensioner,0.27365,453,1694,0.25241,0.29489
2005,Urban regions,East,Not employed: registered unemployed,0.09542,166,1694,0.08143,0.10942
2005,Urban regions,East,Not employed: no further information,0.02573,51,1694,0.01819,0.03328
2005,Rural regions,West,Self-employed,0.04938,240,3574,0.04228,0.05649
2005,Rural regions,West,Blue-collar worker,0.15088,627,3574,0.13914,0.16261
2005,Rural regions,West,Civil servant,0.03308,178,3574,0.02721,0.03894
2005,Rural regions,West,White-collar worker,0.19521,926,3574,0.18222,0.20821
2005,Rural regions,West,Apprentice/ Trainee/ Intern,0.05907,297,3574,0.05134,0.06680
2005,Rural regions,West,Not employed: Pensioner,0.21494,824,3574,0.20147,0.22841
2005,Rural regions,West,Not employed: registered unemployed,0.04431,165,3574,0.03756,0.05105
2005,Rural regions,West,Not employed: no further information,0.07655,317,3574,0.06783,0.08526
2005,Rural regions,East,Self-employed,0.04215,180,3320,0.03532,0.04899
2005,Rural regions,East,Blue-collar worker,0.14534,550,3320,0.13335,0.15733
2005,Rural regions,East,Civil servant,0.01285,71,3320,0.00901,0.01668
2005,Rural regions,East,White-collar worker,0.16748,773,3320,0.15477,0.18018
2005,Rural regions,East,Apprentice/ Trainee/ Intern,0.07810,312,3320,0.06897,0.08723
2005,Rural regions,East,Not employed: Pensioner,0.28054,937,3320,0.26526,0.29583
2005,Rural regions,East,Not employed: registered unemployed,0.12031,404,3320,0.10925,0.13138
2005,Rural regions,East,Not employed: no further information,0.02137,93,3320,0.01645,0.02629
2006,Urban regions,West,Self-employed,0.04709,867,12868,0.04343,0.05075
2006,Urban regions,West,Blue-collar worker,0.12814,1722,12868,0.12236,0.13391
2006,Urban regions,West,Civil servant,0.02901,633,12868,0.02611,0.03191
2006,Urban regions,West,White-collar worker,0.22681,3687,12868,0.21958,0.23405
2006,Urban regions,West,Apprentice/ Trainee/ Intern,0.05570,876,12868,0.05173,0.05966
2006,Urban regions,West,Not employed: Pensioner,0.22174,3121,12868,0.21456,0.22891
2006,Urban regions,West,Not employed: Military/Community Service,0.00201,33,12868,0.00124,0.00279
2006,Urban regions,West,Not employed: registered unemployed,0.05136,655,12868,0.04755,0.05518
2006,Urban regions,West,Not employed: no further information,0.07426,1274,12868,0.06973,0.07879
2006,Urban regions,East,Self-employed,0.05697,116,1766,0.04616,0.06778
2006,Urban regions,East,Blue-collar worker,0.12290,226,1766,0.10758,0.13822
2006,Urban regions,East,Civil servant,0.01388,45,1766,0.00842,0.01934
2006,Urban regions,East,White-collar worker,0.20605,488,1766,0.18718,0.22492
2006,Urban regions,East,Apprentice/ Trainee/ Intern,0.07104,147,1766,0.05906,0.08303
2006,Urban regions,East,Not employed: Pensioner,0.27042,496,1766,0.24970,0.29114
2006,Urban regions,East,Not employed: registered unemployed,0.09440,170,1766,0.08076,0.10804
2006,Urban regions,East,Not employed: no further information,0.04114,78,1766,0.03188,0.05041
2006,Rural regions,West,Self-employed,0.04773,269,3986,0.04111,0.05435
2006,Rural regions,West,Blue-collar worker,0.14742,679,3986,0.13641,0.15843
2006,Rural regions,West,Civil servant,0.03316,190,3986,0.02760,0.03872
2006,Rural regions,West,White-collar worker,0.19944,1018,3986,0.18703,0.21185
2006,Rural regions,West,Apprentice/ Trainee/ Intern,0.04701,261,3986,0.04043,0.05358
2006,Rural regions,West,Not employed: Pensioner,0.21562,966,3986,0.20285,0.22839
2006,Rural regions,West,Not employed: registered unemployed,0.04498,188,3986,0.03855,0.05142
2006,Rural regions,West,Not employed: no further information,0.08419,415,3986,0.07557,0.09281
2006,Rural regions,East,Self-employed,0.05254,209,3572,0.04522,0.05986
2006,Rural regions,East,Blue-collar worker,0.13519,556,3572,0.12398,0.14641
2006,Rural regions,East,Civil servant,0.01614,76,3572,0.01201,0.02027
2006,Rural regions,East,White-collar worker,0.17733,842,3572,0.16480,0.18985
2006,Rural regions,East,Apprentice/ Trainee/ Intern,0.06024,272,3572,0.05243,0.06804
2006,Rural regions,East,Not employed: Pensioner,0.28499,1057,3572,0.27018,0.29979
2006,Rural regions,East,Not employed: registered unemployed,0.11374,418,3572,0.10333,0.12415
2006,Rural regions,East,Not employed: no further information,0.03587,142,3572,0.02977,0.04197
2007,Urban regions,West,Self-employed,0.04462,788,11988,0.04093,0.04832
2007,Urban regions,West,Blue-collar worker,0.13288,1651,11988,0.12680,0.13896
2007,Urban regions,West,Civil servant,0.03203,610,11988,0.02888,0.03518
2007,Urban regions,West,White-collar worker,0.23222,3493,11988,0.22466,0.23978
2007,Urban regions,West,Apprentice/ Trainee/ Intern,0.05076,785,11988,0.04683,0.05469
2007,Urban regions,West,Not employed: Pensioner,0.22572,2980,11988,0.21823,0.23320
2007,Urban regions,West,Not employed: Military/Community Service,0.00223,33,11988,0.00139,0.00308
2007,Urban regions,West,Not employed: registered unemployed,0.04508,515,11988,0.04137,0.04880
2007,Urban regions,West,Not employed: no further information,0.07175,1133,11988,0.06713,0.07637
2007,Urban regions,East,Self-employed,0.05094,103,1690,0.04045,0.06142
2007,Urban regions,East,Blue-collar worker,0.12737,223,1690,0.11147,0.14326
2007,Urban regions,East,Civil servant,0.01229,39,1690,0.00703,0.01754
2007,Urban regions,East,White-collar worker,0.22444,484,1690,0.20454,0.24434
2007,Urban regions,East,Apprentice/ Trainee/ Intern,0.07309,144,1690,0.06068,0.08550
2007,Urban regions,East,Not employed: Pensioner,0.28399,493,1690,0.26248,0.30549
2007,Urban regions,East,Not employed: registered unemployed,0.09066,150,1690,0.07697,0.10435
2007,Urban regions,East,Not employed: no further information,0.03045,54,1690,0.02226,0.03865
2007,Rural regions,West,Self-employed,0.05182,248,3729,0.04470,0.05893
2007,Rural regions,West,Blue-collar worker,0.16175,661,3729,0.14993,0.17357
2007,Rural regions,West,Civil servant,0.03243,176,3729,0.02674,0.03812
2007,Rural regions,West,White-collar worker,0.19898,966,3729,0.18617,0.21180
2007,Rural regions,West,Apprentice/ Trainee/ Intern,0.05158,252,3729,0.04448,0.05868
2007,Rural regions,West,Not employed: Pensioner,0.22207,923,3729,0.20873,0.23541
2007,Rural regions,West,Not employed: registered unemployed,0.04099,156,3729,0.03462,0.04735
2007,Rural regions,West,Not employed: no further information,0.07189,347,3729,0.06360,0.08019
2007,Rural regions,East,Self-employed,0.04537,178,3383,0.03836,0.05239
2007,Rural regions,East,Blue-collar worker,0.15644,570,3383,0.14420,0.16868
2007,Rural regions,East,Civil servant,0.01830,79,3383,0.01379,0.02282
2007,Rural regions,East,White-collar worker,0.18330,812,3383,0.17026,0.19634
2007,Rural regions,East,Apprentice/ Trainee/ Intern,0.06707,277,3383,0.05864,0.07550
2007,Rural regions,East,Not employed: Pensioner,0.27737,988,3383,0.26228,0.29246
2007,Rural regions,East,Not employed: registered unemployed,0.09921,343,3383,0.08914,0.10929
2007,Rural regions,East,Not employed: no further information,0.03264,136,3383,0.02665,0.03863
2008,Urban regions,West,Self-employed,0.04422,714,11199,0.04041,0.04803
2008,Urban regions,West,Blue-collar worker,0.13545,1544,11199,0.12911,0.14178
2008,Urban regions,West,Civil servant,0.03162,552,11199,0.02838,0.03486
2008,Urban regions,West,White-collar worker,0.24378,3379,11199,0.23583,0.25173
2008,Urban regions,West,Apprentice/ Trainee/ Intern,0.05409,773,11199,0.04990,0.05827
2008,Urban regions,West,Not employed: Pensioner,0.22547,2861,11199,0.21773,0.23321
2008,Urban regions,West,Not employed: registered unemployed,0.03837,403,11199,0.03481,0.04192
2008,Urban regions,West,Not employed: no further information,0.06695,973,11199,0.06232,0.07158
2008,Urban regions,East,Self-employed,0.05365,92,1622,0.04268,0.06462
2008,Urban regions,East,Blue-collar worker,0.12579,222,1622,0.10964,0.14193
2008,Urban regions,East,Civil servant,0.01136,35,1622,0.00620,0.01652
2008,Urban regions,East,White-collar worker,0.24210,480,1622,0.22124,0.26295
2008,Urban regions,East,Apprentice/ Trainee/ Intern,0.07927,140,1622,0.06612,0.09243
2008,Urban regions,East,Not employed: Pensioner,0.26755,478,1622,0.24600,0.28910
2008,Urban regions,East,Not employed: registered unemployed,0.07941,121,1622,0.06624,0.09257
2008,Urban regions,East,Not employed: no further information,0.02631,54,1622,0.01852,0.03411
2008,Rural regions,West,Self-employed,0.04606,222,3509,0.03913,0.05300
2008,Rural regions,West,Blue-collar worker,0.16621,627,3509,0.15390,0.17853
2008,Rural regions,West,Civil servant,0.02953,155,3509,0.02393,0.03513
2008,Rural regions,West,White-collar worker,0.21477,937,3509,0.20118,0.22836
2008,Rural regions,West,Apprentice/ Trainee/ Intern,0.05476,237,3509,0.04723,0.06229
2008,Rural regions,West,Not employed: Pensioner,0.22319,890,3509,0.20941,0.23697
2008,Rural regions,West,Not employed: registered unemployed,0.03252,124,3509,0.02665,0.03839
2008,Rural regions,West,Not employed: no further information,0.07481,317,3509,0.06610,0.08352
2008,Rural regions,East,Self-employed,0.04854,179,3166,0.04105,0.05603
2008,Rural regions,East,Blue-collar worker,0.17103,557,3166,0.15791,0.18414
2008,Rural regions,East,Civil servant,0.01661,75,3166,0.01215,0.02106
2008,Rural regions,East,White-collar worker,0.18370,763,3166,0.17021,0.19719
2008,Rural regions,East,Apprentice/ Trainee/ Intern,0.06150,245,3166,0.05313,0.06987
2008,Rural regions,East,Not employed: Pensioner,0.27245,940,3166,0.25694,0.28796
2008,Rural regions,East,Not employed: registered unemployed,0.09668,314,3166,0.08639,0.10698
2008,Rural regions,East,Not employed: no further information,0.02573,93,3166,0.02021,0.03124
2009,Urban regions,West,Self-employed,0.04486,671,10314,0.04086,0.04885
2009,Urban regions,West,Blue-collar worker,0.13122,1375,10314,0.12470,0.13773
2009,Urban regions,West,Civil servant,0.03245,504,10314,0.02903,0.03587
2009,Urban regions,West,White-collar worker,0.24486,3108,10314,0.23656,0.25316
